fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,selector_algorithm,selector_vbs_precision,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
6,6,11,5e-10,4.41894e-05,88,BFGS,5e-10,0.0776047345,3.0175e-06,0.0001207916,9.0509e-06,0.0001201907,0.000113961,0.0046216781,1.57233e-05,4.3878e-06,2.74e-08,4.41894e-05,0.0028484997,1.09e-08,1.542e-07,4.2023e-06,3.13533e-05,5e-10,1.53178e-05,5.8768e-06,3.13533e-05,3.13533e-05,3.13533e-05,3.13533e-05,3.13533e-05,0.0002606687,8.78509e-05,0.0001457018,0.0002433227,0.0001359326,5.89316e-05,3.13533e-05
6,6,12,4e-10,8.1e-09,88,BFGS,4e-10,5.54689e-05,5.5e-09,5.4e-09,1.025e-07,7.77e-08,3.692e-07,3.13e-08,9.86e-08,6.4e-09,5.84e-08,8.1e-09,1.69e-08,1.48e-08,5.041e-07,4e-10,8.433e-07,2.1333e-06,5.35e-08,2.89978e-05,2.5347e-05,2.429e-07,5.35e-08,5.35e-08,3.708e-07,7.98e-08,1.96e-08,5.35e-08,5.35e-08,1.031e-07,5.35e-08,5.35e-08
6,6,13,1.6e-08,6.966e-07,88,BFGS,1.6e-08,0.0005031845,0.0071154906,0.0006033326,0.0002814391,9.88e-08,1.514e-07,0.0058546418,9.479e-07,1.6088e-05,1.6e-08,6.966e-07,0.0003556712,2.92602e-05,0.0001036633,1.65e-08,6.18271e-05,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0071154906,0.0370394327,0.0775390938,0.0071154906,0.0366179377,0.019903545,0.0071154906
6,6,14,7e-10,9.848e-07,150,BFGS,7e-10,0.07956658,8.61493e-05,5.2222e-06,2.789e-07,3.58e-08,9e-10,1.7889e-06,5.73684e-05,1.41106e-05,2.3e-09,5.856e-07,5.476e-07,7e-10,9.848e-07,4.49121e-05,5.52482e-05,5.7148e-06,0.0002188757,0.0001223297,0.0001223297,0.0001223297,0.0001223297,0.0001223297,0.0001223297,0.0001223297,0.0002529647,8.76961e-05,0.0001223297,0.0001223297,0.0001223297,0.0001223297
6,6,15,4.3e-09,1.5e-08,88,BFGS,4.3e-09,9.95e-08,7e-09,9.045e-07,2.533e-07,4.3e-09,7.286e-07,1.61e-08,9.51681e-05,2.6e-08,9.3e-09,1.5e-08,2.84718e-05,6.5632e-06,1.7549e-06,1.0934e-06,2.68e-08,1.58908e-05,4.0258e-06,3.861e-07,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06,4.0258e-06
6,6,16,2.6e-09,0.0003124135,56,BFGS,2.6e-09,0.0083378189,0.0138000529,1.99e-08,1.7422e-06,3.61e-08,5.4e-08,0.0003124135,2.6e-09,2.60315e-05,1.9527e-06,4.61392e-05,1.831e-07,1.984e-07,1.5366e-05,3.14e-08,3.22365e-05,0.000790929,0.0001117409,1.46937e-05,1.46937e-05,1.46937e-05,1.46937e-05,1.46937e-05,1.46937e-05,1.46937e-05,0.0001450742,1.46937e-05,4.99527e-05,1.46937e-05,1.46937e-05,1.46937e-05
6,6,17,2e-09,9.988e-07,96,BFGS,2e-09,0.0009125418,2.17339e-05,2e-09,2.53098e-05,5.37367e-05,5.40367e-05,1.58555e-05,3.17e-08,1.79e-08,5.5006e-05,2.84e-08,9.988e-07,8.991e-07,1.17e-08,9.307e-07,1.8445e-06,2.2e-08,6.1119e-05,1.87e-07,1.87e-07,1.87e-07,1.87e-07,1.87e-07,1.87e-07,9.432e-07,2.56e-07,1.027e-07,1.87e-07,2.886e-07,1.805e-07,1.87e-07
6,6,18,5e-10,2.9e-09,150,BFGS,5e-10,1.94653e-05,1.5412e-05,1.7247e-06,3.31e-07,1.7264e-06,4.06e-08,1.006e-07,2.725e-07,2.97085e-05,5e-10,5e-10,1e-07,4.815e-07,2.9e-09,2.198e-07,5.334e-07,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,1.7247e-06,2.88039e-05,7.1484e-06,1.7247e-06,1.7247e-06,3.3573e-06,1.7247e-06
6,6,19,9.8e-09,0.0002251765,150,BFGS,9.8e-09,0.0001969081,1.53879e-05,1.5592e-05,4.2338e-06,9.8e-09,4.351e-07,2.61069e-05,6.78e-07,0.0043533223,1.6767e-06,2.14453e-05,0.0002685859,7.436e-07,0.0002251765,3.57479e-05,1.0784e-06,0.0013463155,7.9353e-06,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05,1.53879e-05
6,7,0,6.1e-09,6.1e-09,150,BFGS,6.1e-09,0.0013087058,8.3573e-05,1.7169e-06,9.60237e-05,0.000270312,0.0002509856,0.0409202328,3.298e-07,2.5549e-06,1.58745e-05,2.452e-07,5.05e-08,2.033e-07,6.1e-09,3.0392e-06,4.46e-08,3.1092e-06,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05,9.0717e-05
6,7,1,1.08e-08,8.096e-07,88,BFGS,1.08e-08,0.0008904734,0.0436532013,0.0003441245,2.8057e-06,2.05735e-05,1.28e-08,6.36e-08,2.36e-08,1.08e-08,3.286e-07,8.096e-07,1.06169e-05,6.2082e-06,0.0002623774,0.0001022247,0.0003339656,0.0003122121,0.0019419632,0.0042594842,0.1497268764,0.2025688149,0.1530835081,0.0656420921,0.0047694514,0.0522581198,0.1401572342,0.0801608561,0.0600220487,0.0588804454,0.0469696176,0.0436532013
6,7,2,0.0,3e-10,88,BFGS,0.0,6.54269e-05,3.1545e-06,0.0015779971,0.0005504096,0.0001399689,1e-10,6e-10,2.54e-08,0.0,1.0972e-06,3e-10,1e-10,2.8e-09,9.97e-08,0.0002844579,0.0014511452,5.9157e-06,5.9157e-06,5.9157e-06,0.000244849,5.9157e-06,5.9157e-06,0.0016718649,5.9157e-06,5.9157e-06,5.9157e-06,5.9157e-06,5.9157e-06,5.9157e-06,5.9157e-06,5.9157e-06
6,7,3,7e-10,5.8e-09,96,BFGS,7e-10,0.0429330493,0.0001901905,0.0002684931,2.96489e-05,0.000393581,8.2482e-06,8.77e-08,1.7612e-06,1.8201e-06,7e-10,1.43912e-05,5.8e-09,1.2e-08,9.7591e-06,3.09787e-05,0.0001901905,0.000893352,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.0001901905,0.000286446,0.0001901905
6,7,4,4e-10,1.31783e-05,56,BFGS,4e-10,2.94334e-05,1.80981e-05,4.31082e-05,7.53914e-05,0.0001438286,0.000290355,1.31783e-05,2.9043e-06,2.2997e-06,1.3e-09,4.2e-08,2.22e-08,1.09e-08,6e-10,2.6767e-06,4e-10,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,7.81879e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.80981e-05,1.69413e-05,1.80981e-05
6,7,5,1.2e-09,8.87e-07,96,BFGS,1.2e-09,3.19369e-05,2.30493e-05,1.13668e-05,4.0026e-05,5.748e-07,1.2e-09,1.7276e-06,1.13668e-05,5.098e-07,5.6341e-06,1.3e-09,8.87e-07,1.649e-07,3.48e-08,5.869e-07,1.55735e-05,0.000260935,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,8.08321e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05,1.13668e-05
6,7,6,3e-10,7.19e-08,48,BFGS,3e-10,6.5605e-06,3.4524e-06,6.7129e-06,9.8259e-06,1.59253e-05,7.19e-08,1.07e-08,1.60165e-05,7.64895e-05,1.013e-07,3e-10,1.8e-09,1.97e-08,1.681e-07,0.0001713125,4.8185e-06,1.49983e-05,5.6012e-05,2.6249e-05,5.07395e-05,0.0003113388,0.0002905368,0.0003338811,0.0010432767,0.0005004255,0.0002356124,1.66155e-05,0.0001069726,6.34087e-05,4.00151e-05,1.66155e-05
6,7,7,0.0,0.0,96,BFGS,0.0,5.95705e-05,1.09e-08,1.09e-08,0.0001138899,0.0213074813,1.41e-08,3.2875e-06,7.191e-07,6e-10,1.81e-08,1.2924e-06,0.0,0.0,2.66573e-05,1.10817e-05,2.489e-07,1.725e-07,1.6e-08,9.023e-07,3.223e-06,1.7533e-06,1.7149e-06,1.014e-07,7.56e-08,9.89e-08,9.96e-08,9e-09,1.59e-08,1.09e-08,1.15e-08,1.09e-08
6,7,8,3.7e-09,1.876e-07,96,BFGS,3.7e-09,0.0026765711,6.204e-06,9.46119e-05,0.000100561,3.16584e-05,5.9e-09,1.7057e-06,2.7442e-06,3.73e-08,9.86e-08,7.148e-07,1.876e-07,1.82e-08,1.1307e-06,1.12e-08,4.0339e-06,1.12964e-05,9.86e-08,9.86e-08,9.86e-08,9.86e-08,9.86e-08,9.86e-08,9.86e-08,9.86e-08,5.205e-07,9.86e-08,9.86e-08,9.86e-08,9.86e-08,9.86e-08
6,7,9,7.19e-08,7.19e-08,100,BFGS,7.19e-08,0.0002658775,0.0003503478,6.33412e-05,0.0024561907,0.0024742602,0.0001905896,0.0004890877,0.0001084155,0.0002516276,3.2138e-06,1.5984e-06,1.8819e-05,7.19e-08,5.91286e-05,5.587e-07,5.42389e-05,0.0004729365,3.443e-07,3.2138e-06,3.2138e-06,3.2138e-06,3.2138e-06,3.2138e-06,3.2138e-06,3.2138e-06,4.82445e-05,3.34095e-05,3.2138e-06,1.60057e-05,8.2578e-06,3.2138e-06
6,7,10,3e-10,0.0385254857,88,BFGS,3e-10,9.3254e-06,2.84522e-05,0.0005714212,0.0021433009,1.418e-07,2.3772e-06,1.4e-09,0.0010720116,0.0003777481,0.0014698175,0.0385254857,4e-10,1.6407e-06,3e-10,3.1676e-06,4.033e-07,1.7926e-06,1.48422e-05,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06,3.7243e-06,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06,1.7926e-06
6,7,11,5.43e-08,2.83617e-05,88,BFGS,5.43e-08,8.4963e-06,2.4848e-06,5.7001e-06,0.0001478337,4.9507e-06,5.05297e-05,9.2023e-06,0.0009680617,0.0088386661,5.26972e-05,2.83617e-05,1.40727e-05,5.49e-08,3.037e-07,4.04803e-05,9.183e-07,2.4848e-06,2.4848e-06,2.4848e-06,2.4848e-06,2.4848e-06,2.4848e-06,2.4848e-06,2.4848e-06,1.46885e-05,1.3376e-05,1.03788e-05,2.4848e-06,1.2051e-06,2.4848e-06,2.4848e-06
6,7,12,0.0,5.02645e-05,250,BFGS,0.0,0.0136203129,0.0011606422,5.753e-07,3e-08,2.206e-07,0.0001365159,1.14e-08,1.2e-09,4.1691e-06,3.3e-09,1.6462e-06,0.0,2e-09,2.696e-07,6.55405e-05,5.02645e-05,8.335e-07,0.0017571561,0.004122048,0.0010126019,0.0049658174,0.0011606422,0.0125881524,0.0092535559,0.0011606422,0.0023435508,0.0097948231,0.0011606422,0.0089436948,0.0048755418,0.0011606422
6,7,13,1e-10,1e-09,150,BFGS,1e-10,0.0002441261,0.0001469129,1.84e-06,0.0002710985,9.693e-07,2.7e-09,8.015e-07,2.94667e-05,1e-10,1.14e-08,7.542e-07,1.8199e-06,4.49e-08,1e-09,1.11e-08,1.3868e-06,2.55243e-05,2.1373e-06,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05,9.19323e-05,2.55243e-05,2.55243e-05,2.55243e-05,2.55243e-05
6,7,14,0.0,5.599e-07,150,BFGS,0.0,5.344e-06,0.0047781439,5.57365e-05,9.76315e-05,0.0118341947,0.0004326755,3.1435e-06,0.0047781439,1.095e-05,9.6e-09,1.2e-09,0.0,2.86322e-05,5.599e-07,5.17963e-05,0.00010612,0.0012207908,0.0025231405,0.0006596314,0.0047781439,0.0047781439,0.0047781439,0.0003496802,0.0047781439,0.0194950986,0.0200495434,0.0106403151,0.0047781439,0.013289664,0.0077203494,0.0047781439
6,7,15,5.5e-09,8.73e-08,88,BFGS,5.5e-09,2.3963e-06,4.71193e-05,2.28e-08,2.05612e-05,0.0047490281,0.0022667325,0.000186562,9.01794e-05,0.0014717884,5.5e-09,8.73e-08,1.39e-08,5.326e-07,2.8126e-05,7.07e-08,4.28822e-05,0.0008039303,7.2851e-06,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08,2.28e-08
6,7,16,2e-10,1.893e-07,96,BFGS,2e-10,0.0459925998,0.0002635168,2.6212e-06,0.0002720293,0.0002758893,0.0002209176,0.0007759172,2.5e-08,2e-10,3.3e-09,3e-09,1.893e-07,6.6e-09,1.758e-07,1.927e-07,2.6212e-06,2.6212e-06,2.6212e-06,2.6212e-06,2.6212e-06,2.6212e-06,0.0001373788,8.08568e-05,0.000554372,0.0005080545,2.6212e-06,2.6212e-06,2.6212e-06,3.2267e-05,7.44e-06,2.6212e-06
6,7,17,5.8e-09,1.57948e-05,40,BFGS,5.8e-09,0.0007517037,0.0005160576,0.0001802028,0.000817105,1.57948e-05,1.2728e-06,1.019e-07,5.8e-09,2.2959e-06,8.19e-08,1.54e-08,1.5819e-06,6e-09,3.2044e-06,3.387e-07,5.331e-07,0.0001013223,5.331e-07,5.331e-07,5.331e-07,0.0022929887,5.331e-07,5.331e-07,5.331e-07,5.331e-07,1.7802e-06,5.331e-07,5.331e-07,5.331e-07,4.737e-07,5.331e-07
6,7,18,2.6e-09,1.78e-08,88,BFGS,2.6e-09,1.9718e-06,1.47483e-05,1.47483e-05,8.41316e-05,0.0005280634,1.7406e-06,4.97e-08,3.9e-07,2.6e-09,5.8e-09,1.78e-08,2.34219e-05,3.96341e-05,1.27e-08,5.9e-09,5.41308e-05,9.3e-09,1.47483e-05,1.47483e-05,1.47483e-05,1.47483e-05,0.0001445787,1.47483e-05,0.0021882102,1.47483e-05,1.47483e-05,8.79337e-05,1.47483e-05,1.47483e-05,1.47483e-05,1.47483e-05
6,7,19,7e-10,2e-08,88,BFGS,7e-10,9.43692e-05,2.91917e-05,0.0002173372,1.61581e-05,0.0011366597,6.02645e-05,0.000274221,2.93603e-05,5.61e-08,1.002e-07,2e-08,6.57776e-05,2.484e-07,2.2e-09,7e-10,1.26e-08,4.75337e-05,3.53e-08,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07,4.61e-07
7,6,0,0.0081037481,9.7097309259,8,Non-elitist,0.0081037481,9.7097309259,0.8348720009,3.8000605265,19.2073477838,1.866458403,1.3635076595,3.9108901832,7.9046095544,0.8348720009,1.2059766385,4.3211424251,3.3607572458,0.7177221999,2.4274327315,2.9434473733,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315
7,6,1,0.0,0.0,16,Non-elitist,0.0,0.0,0.0,0.0,0.8679335816,1.2059766385,0.7177221999,0.9777225458,0.7177221999,0.5952487952,0.9777225458,0.2011110891,3.9108901832,1.2059766385,4.0232368046,4.0232368046,2.6505900825,4.0232368046,4.0232368046,1.2059766385,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046,4.0232368046
7,6,2,0.0,0.0,56,Non-elitist,0.0,0.7177221999,3.3744365491,55.7842431684,0.0,0.2738816169,1.1590390711,0.0,0.9777225458,23.0165573623,2.6505900825,0.2524422288,0.7177221999,2.9185869084,7.8466621384,7.2214081608,7.2214081608,7.2214081608,7.2214081608,2.9185869084,2.9185869084,7.2214081608,2.9185869084,2.9185869084,4.6336988429,4.6336988429,4.6336988429,2.9185869084,2.9185869084,2.9185869084,2.9185869084,2.9185869084
7,6,3,0.0,0.0081037481,8,Non-elitist,0.0,0.0081037481,0.0072355755,60.9981155171,0.8348720009,0.0,3.8000605265,0.7177221999,0.0,0.0081037481,0.4846174768,0.0081037481,1.6125342251,0.0081037481,4.6336988429,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825
7,6,4,0.0,2.4274327315,56,Non-elitist,0.0,0.7177221999,0.0,5.8477981342,24.697675185,2.6505900825,0.0081037481,2.4274327315,0.515989938,0.7177221999,0.7177221999,2.4274327315,1.2059766385,0.7177221999,1.003541965,1.2059766385,1.2059766385,0.8348720009,1.2059766385,0.9777225458,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385
7,6,5,0.0,0.0,8,Non-elitist,0.0,0.0,0.2738816169,2.6505900825,0.0925245213,0.7177221999,0.6260170056,1.0220880534,1.2059766385,0.7177221999,0.4488040267,0.0081037481,0.4488040267,0.4488040267,0.4488040267,0.0,0.062623496,0.033975949,0.0408744175,0.033975949,0.033975949,0.033975949,0.033975949,0.033975949,0.033975949,0.0081037481,0.0136350766,0.0136350766,0.0193890088,0.033975949,0.0291858691,0.033975949
7,6,6,0.0,4.3259208288,24,Non-elitist,0.0,0.7177221999,0.1963826085,4.3259208288,0.0,40.2161743765,40.2161743765,6.3538909659,1.5343647224,1.1590390711,13.9005912996,5.8554712988,1.1590390711,3.7215816026,0.29027351,5.9661715099,0.7177221999,0.3920371264,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385
7,6,7,0.0,2.6505900825,72,Non-elitist,0.0,2.1848557993,3.8574882684,101.1436664221,1.1816778497,3.1831055221,12.0716117364,3.9108901832,0.0,2.6505900825,1.3635076595,1.3635076595,1.2420774217,0.8348720009,0.9777225458,0.8348720009,1.2420774217,1.2420774217,1.2059766385,1.2427452254,1.2059766385,1.2059766385,0.8348720009,1.2427452254,1.2427452254,1.2427452254,1.2427452254,1.2427452254,1.2427452254,1.2427452254,1.2427452254,1.2427452254
7,6,8,0.0,0.0124207742,16,Non-elitist,0.0,0.2738816169,0.0124207742,0.0,13.907308286,0.0,0.6169213379,7.8642987595,0.5983881932,2.0154354102,0.0136350766,0.2345034653,2.4274327315,0.0081037481,0.5983881932,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537,1.2230940537
7,6,9,0.0,1.0058092012,40,Non-elitist,0.0,1.1816778497,0.0,10.0966907585,0.018664584,1.0058092012,0.0,0.0,0.7291929929,1.2059766385,2.4274327315,0.7177221999,12.0135348638,4.3259208288,4.3259208288,0.0105887494,0.7615573031,4.3259208288,0.2787174761,0.7177221999,4.3259208288,4.3259208288,1.7579794114,4.3259208288,1.1750553325,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288
7,6,10,0.0105887494,0.7177221999,88,Non-elitist,0.0105887494,1.3635076595,0.7177221999,0.5695392618,1.2059766385,0.8090958934,0.7177221999,0.4945478644,0.7177221999,2.6505900825,0.9777225458,0.7177221999,0.7177221999,1.3635076595,0.4547481898,0.7177221999,1.3635076595,1.1590390711,1.3635076595,1.2059766385,0.7177221999,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595,1.3635076595
7,6,11,0.0,0.0,56,Non-elitist,0.0,0.7177221999,0.0,97.8280619358,0.0253358384,76.6955645588,3.3029262724,0.0,1.2059766385,0.0,0.2151763701,0.2738816169,0.0,0.2014487506,6.0338099861,0.7177221999,1.0755322301,0.7710226371,0.7182799617,0.5952487952,0.5983881932,0.6284715291,0.6152142244,0.5983881932,0.5952487952,0.5952487952,0.5952487952,0.5952487952,0.5952487952,0.5952487952,0.5952487952,0.5952487952
7,6,12,0.0,1.6211803989,450,BFGS,0.0,0.0,0.0081037481,38.8374238341,0.0,21.7945877948,17.5871884847,1.2059766385,0.4666146008,0.7177221999,0.0136350766,0.29027351,0.0,0.7256200164,1.6211803989,1.6211803989,0.0105887494,0.3007817875,0.309601021,0.3007817875,1.6211803989,1.6211803989,1.6211803989,0.3661757745,0.3603948619,0.3225727491,0.2893944478,0.3251855495,0.7624930095,0.9825593831,1.6211803989,1.6211803989
7,6,13,0.0,5.7627309048,48,Non-elitist,0.0,0.7177221999,0.0,21.9325449979,12.4359768054,3.8000605265,5.7627309048,3.8574882684,5.8477981342,9.7616394005,2.8117434173,1.866458403,7.2214081608,3.8000605265,2.4274327315,7.2214081608,4.6336988429,7.2214081608,7.2214081608,4.968309687,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608,7.2214081608
7,6,14,0.0,0.0,56,Non-elitist,0.0,1.1590390711,0.0,25.4211345011,25.4211345011,25.4211345011,25.4211345011,0.0,0.8348720009,6.068396562,7.2214081608,1.1816778497,7.2214081608,7.2214081608,7.2214081608,0.0250406802,7.2214081608,6.4502384101,7.2214081608,10.6114846707,10.6114846707,7.2214081608,4.2460877399,10.6114846707,8.1928888615,10.6114846707,10.6114846707,10.6114846707,10.6114846707,10.6114846707,10.6114846707,10.6114846707
7,6,15,0.0,85.2692591115,48,BFGS,0.0,0.9777225458,0.0081037481,173.7572991902,145.2103045662,128.2429971917,85.2692591115,72.3870313897,47.5284588387,35.2198260131,15.0435605583,15.0435605583,15.0435605583,7.579549443,0.9791332485,0.2738816169,0.6130113316,0.5051545616,0.5051545616,0.3294320021,0.5051545616,0.5051545616,0.5051545616,0.5051545616,0.309601021,0.0,0.3358241395,0.5051545616,0.5051545616,0.5051545616,0.5051545616,0.5051545616
7,6,16,0.0,0.7177221999,8,Non-elitist,0.0,0.7177221999,0.1402783873,0.7177221999,0.1963826085,2.6505900825,0.0970973093,0.2014487506,1.1590390711,0.3395037281,0.7177221999,0.7177221999,0.0,0.7177221999,0.0250406802,2.3349085174,2.4029844113,1.2254941272,1.1816778497,0.7177221999,0.6868444332,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711,1.1590390711
7,6,17,0.0,0.0081037481,96,Non-elitist,0.0,2.3349085174,0.0,43.1220614282,0.7177221999,0.0,0.0072355755,0.7177221999,0.0105887494,0.5952487952,0.7256200164,0.7177221999,0.0081037481,11.6742622601,1.3587193725,2.3349085174,2.4029844113,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174,2.3349085174
7,6,18,0.0136350766,0.7177221999,8,Non-elitist,0.0136350766,0.7177221999,0.7177221999,68.9274792518,0.7177221999,0.7129349849,0.7177221999,0.5467381844,0.0136350766,3.9108901832,2.4274327315,0.7177221999,1.0058092012,0.5952487952,7.1361823789,7.2494749752,7.0233681502,7.0233681502,3.9651447063,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,4.7118886584,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502
7,6,19,0.0,2.6505900825,96,Non-elitist,0.0,2.4274327315,0.0,0.0,0.2738816169,0.0,0.2738816169,0.0081037481,0.7177221999,14.127777792,2.4274327315,0.8436091373,2.6505900825,2.4274327315,0.0119117063,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315
7,7,0,0.0,1.2064390463,32,Non-elitist,0.0,0.649829961,5.7540421114,2.6261255581,1.2064390463,2.2274871834,2.2274871834,0.0,1.9031301745,2.9514357608,0.3216958336,0.3216958336,1.3071111513,5.0814268868,5.0814268868,3.0124692793,0.0223097163,0.5811295366,3.9682567236,3.9185418199,5.0814268868,3.9481742153,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868
7,7,1,0.0,1.733663853,16,Non-elitist,0.0,0.913502836,1.733663853,0.5811295366,1.3377299165,1.3071111513,0.0,5.0814268868,0.5681123578,0.1397816513,2.2274871834,0.649829961,5.0814268868,0.649829961,5.0814268868,0.0085905061,0.989163542,0.649829961,5.0814268868,3.678987129,0.5577429083,0.8532245136,3.6941282314,1.7982945434,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868,5.0814268868
7,7,2,0.0,1.269044268,40,Non-elitist,0.0,0.4209863081,4.0251012524,0.0084763138,0.989163542,1.269044268,1.9031301745,0.1397816513,0.4127725338,0.5577429083,0.5577429083,0.649829961,0.8151402201,0.5577429083,0.5577429083,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961
7,7,3,0.0,0.5811295366,8,Non-elitist,0.0,0.5811295366,0.1397816513,0.6345894301,0.5811295366,0.0,0.649829961,2.2803160754,2.5258412691,0.7555860742,2.4278187785,2.2028386068,2.2028386068,0.649829961,0.649829961,2.2227535508,0.650464431,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068,2.2028386068
7,7,4,0.0,0.649829961,24,Non-elitist,0.0,1.9031301745,0.5577429083,0.649829961,0.5861972567,0.1397816513,0.5811295366,0.3216958336,0.649829961,0.0,0.0084763138,0.5811295366,0.0,0.1397816513,0.5811295366,0.5811295366,0.5811295366,0.5815025556,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366
7,7,5,0.0,1.2064390463,8,Non-elitist,0.0,1.2064390463,1.6218187094,1.0727203235,148.5056618175,0.0084763138,0.8380987672,0.1397816513,1.2014765928,0.0,12.1756476943,1.9031301745,0.649829961,8.0418048039,0.3216958336,0.1397816513,0.1432722771,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.0492482129,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513,0.1397816513
