fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1
5,9,13,1,-0.3959097605558453,-1.8729171637641704,2,0.9999999999999688,42.20985077754327,1.0000015564760447,10.000000201690067,9.999984636953531,1.0,11.82993999087797,0.0,0.0,0.0,0.7245665438446192,0.0,0.0,0.0,0.7295863630691689,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.7179025819855642,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.6749891537674282,0.7043823975884862,0.9939939939939944,2.5736529368675245,0.7077077077077075,0.5,1.0687541477522813,0.9479722139075508,0.8806177212744506,0.0954003798300869,-0.7743126379765014,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.661000708896523,1.9784049923187284
5,9,14,1,0.1656589604183275,-1.7089403364910314,1,0.9999999999999992,42.20985089453868,0.999997525561554,10.000001872041354,10.000026616491676,1.0,20.672750437417875,0.0,0.0,0.0,1.3081837406130246,0.0,0.0,0.0,1.286054586983561,-5.706307699804258,-5.706307699804258,-5.706307699804258,1.7585912520145808,-5.804496191198034,-5.804496191198034,-5.804496191198034,1.660402760620805,0.7420981285103057,0.9279279279279278,2.5084150592775414,0.7077077077077075,0.8333333333333334,0.5326614831896158,0.7425952761073747,0.211766157134901,0.3216066230047772,-0.4640865446739474,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.642630901845116,1.8371693576858532
5,9,15,1,-0.8510165146820906,-0.7793763332042083,1,0.9999999999999748,42.20985084653397,0.9999992632120268,9.999998676978471,10.00000604486266,1.0,9.195495369604616,0.0,0.0,0.0,1.2386876441320254,0.0,0.0,0.0,1.1968523203263637,-5.758878489582218,-5.758878489582218,-5.758878489582218,1.374573139520976,-5.960176964153781,-5.960176964153781,-5.960176964153781,1.173274664949412,0.7420981285103055,1.0160160160160154,1.6306163126774824,0.5535535535535532,0.8333333333333334,0.6733136929026204,0.7548039871723496,0.4990444808574212,0.2770581029815739,-0.7632633767729199,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.26651027251678,1.8830838301478543
5,9,16,1,-0.2026583558946869,-1.8148794791402068,1,0.9999999999999958,42.209853296188655,0.9999996489501942,9.99999982311521,10.00000333361444,1.0,2889.618442852397,0.0,0.0,0.0,0.9360629334888272,0.0,0.0,0.0,0.9796299941433902,-6.204484865551436,-6.204484865551436,-6.204484865551436,-0.396696561516328,-5.928552962604584,-5.928552962604584,-5.928552962604584,-0.1207646585694766,0.5754314618436389,0.9939939939939944,5.101615314749834,0.443443443443443,0.6666666666666666,0.8462474768008511,0.8360358774438977,0.9135582967848443,0.1595161049245968,-0.388773488542951,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.18099131992749,2.0662316736664637
5,9,17,1,-0.1329485048620972,-1.0202657098397436,1,0.9999999999999865,42.20985262819883,1.0000001513723695,9.999999191042,9.999997677318657,1.0,140.55211030961874,0.0,0.0,0.0,0.663077100344537,0.0,0.0,0.0,0.6568123061114253,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.137815815086156,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.198336702281794,0.7043823975884861,1.0160160160160154,1.5107033044866556,-0.283283283283283,0.6666666666666666,0.6974591163426467,0.87815831089054,0.3485863613608023,0.1798363282254768,-0.5006048198522379,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.744524808716324,2.0420023258187747
5,9,18,1,-0.4168739191064995,-0.8935897109701596,1,0.9999999999999828,42.20985314455159,0.9999994345923462,9.999999535911906,10.00000518999138,1.0,138.43719921268325,0.0,0.0,0.0,1.111627413840328,0.0,0.0,0.0,1.1399329901902604,-6.099401618102468,-6.099401618102468,-6.099401618102468,0.6808604286022906,-5.947947910142595,-5.947947910142595,-5.947947910142595,0.8323141365621636,0.6666666666666666,0.9279279279279278,1.5107033044866556,0.1791791791791794,0.5,0.9925719452263048,0.8206971670756245,0.8368180241981809,0.2079836738207649,-0.4031523929713233,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.435137752118127,1.95567736186091
5,9,19,1,-0.9082769086984148,-0.1208421298807405,2,0.99999999999999,42.20985241822783,1.000000667676267,9.999999036565455,9.999992359807887,1.0,144.70251838066906,0.0,0.0,0.0,1.0229970108783544,0.0,0.0,0.0,1.0215073164962394,-5.427015651251496,-5.427015651251496,-5.427015651251496,0.1248051379688295,-5.434930028952724,-5.434930028952724,-5.434930028952724,0.1168907602676014,0.8333333333333333,1.0380380380380387,2.4464027646856312,0.5975975975975976,0.8333333333333334,1.025724482122274,0.8264722232354642,0.4533802709097894,0.3109577027544536,-0.3318526968851237,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.523126151782314,1.7494281090590604
6,8,0,2,0.4330765578462976,-1.6462049913783894,1,0.3010484811824097,23410.424361732574,1324.4963163784134,17700.326946305366,13.36381742057508,1.0,70.57684944547238,0.0,0.0,0.0,0.7938351651780463,0.0,0.0,0.0,0.806993331503087,-6.299542627525439,-6.299542627525439,-6.299542627525439,-1.298744165257638,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-1.196029029420922,0.6666666666666666,4.2972972972972965,91.825428356563,4.033033033033034,0.5,1.0967309088422776,0.968388806855692,0.9754220585623748,0.1234348822982066,-0.402283752855156,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24384.983140854496,2.0147295377140937
6,8,1,2,1.828837603214195,1.6346157752925512,2,-0.6862019501996501,-290.9129375796706,622.0813911916665,1521.8206899018724,2.446336944731066,1.0,6.150096598617477,0.0,0.0,0.0,1.0513744820000237,0.0,0.0,0.0,1.082831632330563,-5.818391650973609,-5.818391650973609,-5.818391650973609,0.2989168571420313,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.4679459244335904,0.5377157309218195,3.57057057057057,3.4888485160357896,1.17017017017017,0.5,0.9915282706163971,0.7783189084703458,0.6327670505745037,0.3548780267990482,-0.4265606235396936,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4481.496862402885,1.8617787307102667
6,8,2,2,1.6402767918713592,1.1037983571657728,2,-0.1141862678848584,10105.138324780875,154.2256348709001,2847.9772681053773,18.466302767950182,1.0,3.616698343232091,0.0,0.0,0.0,0.9487368426452244,0.0,0.0,0.0,0.9762371660200542,-6.04859672050288,-6.04859672050288,-6.04859672050288,-0.3100701654587192,-5.878209470798081,-5.878209470798081,-5.878209470798081,-0.1396829157539203,0.5,4.033033033033034,206.6880249629082,1.5445445445445445,0.5,1.0442320149975122,0.9352262889367416,0.942735704591252,0.1487485882060941,-0.3385957599634144,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7814.125326562418,1.9578292188750654
6,8,3,2,1.528407883118222,0.7623766422997127,2,0.7121529331609721,2913.215085530828,3336.496325588176,34520.55862524741,10.346349960137282,1.0,2.4707963317118766,0.0,0.0,0.0,0.3893915718744024,0.0,0.0,0.0,0.4204456690562728,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-3.755534416350332,-5.696205067291889,-5.696205067291889,-5.696205067291889,-3.30126031669262,0.7043823975884861,4.517517517517517,28.60595535175739,1.3243243243243243,0.6666666666666666,0.8723968851930148,0.9537229451351208,0.9580717901164868,0.0735148107072814,-0.4180805864783316,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52000.705122723135,1.9462888837180266
6,8,4,2,0.1352844945361923,-1.944989197112232,2,0.7150737013633399,27793.58784290366,2208.2119486551765,12880.522633279206,5.833010115321392,1.0,6.747517013582367,0.0,0.0,0.0,0.5567960258926439,0.0,0.0,0.0,0.5465707542572256,-6.55466044265513,-6.55466044265513,-6.55466044265513,-2.905051557109036,-6.677285341594631,-6.677285341594631,-6.677285341594631,-3.027676456048537,0.8333333333333333,4.077077077077076,1695.7772308405738,3.284284284284284,0.5,0.8686480847711414,0.9682822811077516,0.9930382337367792,0.0386272230865771,-0.3794819258240087,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26303.15553596619,2.105587729352803
6,8,5,2,1.6345643919507211,1.0986312866368166,2,0.6155224811094386,-7434.597181596342,844.245029491741,34909.763122516015,41.35027379851163,1.0,26.15974421914311,0.0,0.0,0.0,1.0620922754922024,0.0,0.0,0.0,1.0505758036434394,-5.607669719475743,-5.607669719475743,-5.607669719475743,0.3481929730909687,-5.669141314611986,-5.669141314611986,-5.669141314611986,0.2867213779547262,0.8333333333333333,4.693693693693693,3116.2555427312595,3.5485485485485486,0.8333333333333334,0.9686668060865996,0.8455200462352926,0.715659148223494,0.2637419607673599,-0.4748944612012515,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65540.44456713882,1.7959533270490298
6,8,6,2,1.0650773062928416,-0.6196769821985182,1,0.9725599524965338,25618.9982597162,136.97644430037937,11783.84656200796,86.02827020510799,1.0,33.672595931123595,0.0,0.0,0.0,0.6868136159729472,0.0,0.0,0.0,0.6247315843568161,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.122024400432279,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7953419876237824,0.6666666666666666,4.143143143143144,37.81961888380808,3.3063063063063054,0.5,1.050713018021819,0.960969038101312,0.9434932528458948,0.0573684608519115,-0.4290167797432608,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33786.03677701208,2.165733864765636
6,8,7,2,1.0024982182229607,-0.708352623448397,1,0.7852335948715479,1460.4780361574594,3976.591461100829,20137.32600201205,5.0639665147894,1.0,34.74560237440922,0.0,0.0,0.0,0.7978647610034185,0.0,0.0,0.0,0.7725430045629963,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-1.2484524939543924,-6.378765091087367,-6.378765091087367,-6.378765091087367,-1.4508947422171774,0.6666666666666666,4.2972972972972965,64.38857427240426,3.3283283283283285,0.5,0.5991149701069934,0.8836137796269828,0.1644191104255964,0.1593845562436041,-0.670623282797167,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36866.4768140498,1.936568532141901
6,8,8,2,1.3618943094207503,0.4801909080905284,2,0.8788357146571035,5024.210765945609,8364.93154975112,18349.64687041968,2.193639811788493,1.0,30.55813208704294,0.0,0.0,0.0,0.4964221334354738,0.0,0.0,0.0,0.5305677078120455,-6.311077208828323,-6.311077208828323,-6.311077208828323,-3.178118796545772,-5.904917254015027,-5.904917254015027,-5.904917254015027,-2.771958841732476,0.6666666666666666,4.2972972972972965,2.154434690031882,-0.6796796796796798,0.6666666666666666,0.9501769028372292,0.9444327380914996,0.918559506619129,0.1248265211908838,-0.3498479301248784,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65638.29440884075,2.0760579108715156
6,8,9,2,1.5105956152843347,0.7452708726947934,2,0.9327501878978643,17156.271210159764,4825.521792250863,11022.09261211569,2.284124512672533,1.0,4.645621664445212,0.0,0.0,0.0,1.4043291049389168,0.0,0.0,0.0,1.4214842517645374,-6.286161114925572,-6.286161114925572,-6.286161114925572,2.5416778970996807,-6.210296738122109,-6.210296738122109,-6.210296738122109,2.617542273903144,0.8333333333333333,4.1871871871871855,18.1241754737424,3.68068068068068,0.5,0.4727325192130152,0.8142217181408876,0.0648380349852155,0.276717892343824,-0.5648462120316999,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25923.112914687597,1.9683275583809086
6,8,10,2,1.4541444092210865,0.5608474335929063,2,0.9576532111691692,8327.582727278139,176.63557534186464,12564.216656170329,71.13072568678902,1.0,21.43613971358302,0.0,0.0,0.0,1.2132948222781612,0.0,0.0,0.0,1.2326160815259666,-5.942324353190346,-5.942324353190346,-5.942324353190346,1.2674670168329234,-5.849178408493274,-5.849178408493274,-5.849178408493274,1.360612961529995,0.6666666666666666,4.1871871871871855,2298.798641648371,3.3943943943943946,0.5,0.9784586023977554,0.9484344617935858,0.9387123214857996,0.120054620376233,-0.4294816816745355,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27363.44958916901,1.9527539621170553
6,8,11,2,0.3806142648839348,-1.3230142972071322,1,0.6092075663531733,7582.109174577032,2526.08393484029,21158.6735469965,8.376077000123212,1.0,3.980721529524862,0.0,0.0,0.0,0.5397734340483988,0.0,0.0,0.0,0.5261531054344951,-5.560025145507388,-5.560025145507388,-5.560025145507388,-2.558871279321417,-5.703955436521904,-5.703955436521904,-5.703955436521904,-2.7028015703359327,0.6666666666666666,4.495495495495494,2024.4465099768013,3.68068068068068,0.5,1.1387319943287824,0.9487772674092118,0.9458648120377502,0.1919285933815102,-0.4427822982176413,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28992.23175852203,1.7883946932521257
6,8,12,2,0.6205225699013633,-1.0127149383764795,1,-1.5762502893243768,19725.304883372268,1004.8321799499188,6120.917249601799,6.0914821118755045,1.0,14.066866046102788,0.0,0.0,0.0,0.9910590035641004,0.0,0.0,0.0,0.9978887094176394,-5.99152959689459,-5.99152959689459,-5.99152959689459,-0.0535702447714214,-5.950522634521557,-5.950522634521557,-5.950522634521557,-0.0125632823983892,0.7043823975884862,4.231231231231231,223.09401464778892,3.658658658658658,0.6666666666666666,0.9404481137544918,0.915577996298437,0.6976672324057887,0.1751859327839995,-0.7343084033737736,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22224.172356220028,1.9642276623138344
6,8,13,2,0.9985735557884728,-0.8313080808096762,1,0.8724936178400529,25270.41598444046,1431.6729841786555,23839.852434982746,16.65174428688376,1.0,6.289950173288983,0.0,0.0,0.0,0.8370076249663352,0.0,0.0,0.0,0.8428064394473441,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.0165977141002518,-6.194174128118666,-6.194174128118666,-6.194174128118666,-0.9736842858821158,0.6666666666666666,4.363363363363364,8.691175294698802,0.4654654654654652,0.6666666666666666,1.0066584626502475,0.9261323984030666,0.7461320254144489,0.1327132161626603,-0.4482000447596387,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48871.416121427144,1.9784049923187284
6,8,14,2,0.4495985678787323,-1.8904265778245288,2,0.9039019802362056,15912.94399025317,2578.1578571724776,24961.54239746822,9.681929416395043,1.0,5.346474670134213,0.0,0.0,0.0,0.508319673835678,0.0,0.0,0.0,0.4997209703004104,-5.706307699804258,-5.706307699804258,-5.706307699804258,-2.80567923103374,-5.804496191198034,-5.804496191198034,-5.804496191198034,-2.903867722427516,0.8333333333333333,4.451451451451451,2815.7171102938014,4.121121121121121,0.5,0.6985774996503413,0.833892657792681,0.4171427212642337,0.2513322915348311,-0.3561359481094032,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55650.52905169717,1.8371693576858532
6,8,15,2,1.2446268875127586,0.3459442698101762,2,-0.2248380451592342,26204.26830712664,1910.5887708679627,11603.693160452634,6.073359865493811,1.0,36.09462556100659,0.0,0.0,0.0,0.8200746768516112,0.0,0.0,0.0,0.7923775493203592,-5.758878489582218,-5.758878489582218,-5.758878489582218,-1.0361680732103862,-5.960176964153781,-5.960176964153781,-5.960176964153781,-1.23746654778195,0.7043823975884861,4.253253253253254,7192.118872221178,3.57057057057057,0.6666666666666666,0.7623456816385944,0.9236845657559888,0.9380691009910542,0.1152734949238372,-0.3840896180614289,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23623.321738580744,1.8830838301478543
6,8,16,2,1.7941492632955036,1.5454050194572213,2,0.2239083592849751,3777.310841107206,425.2561304329209,7734.661402396848,18.18824197671831,1.0,52.5289515822332,0.0,0.0,0.0,1.0140118437483343,0.0,0.0,0.0,1.0612068708352138,-6.204484865551436,-6.204484865551436,-6.204484865551436,0.086936272475012,-5.928552962604584,-5.928552962604584,-5.928552962604584,0.3628681754218634,0.7043823975884862,4.165165165165164,66.06316712379086,2.535535535535535,0.6666666666666666,0.8787246979600734,0.9288808824483098,0.9159115218825148,0.1141944859700695,-0.2776569319031983,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28334.56284379769,2.0662316736664637
6,8,17,2,1.6013713510141234,1.0135630462867828,2,0.6364207934363633,11575.806540812606,3180.786396543012,14719.7340988359,4.627702795394816,1.0,6.256010750192472,0.0,0.0,0.0,1.4269293449028229,0.0,0.0,0.0,1.4134476265229237,-6.345118771304308,-6.345118771304308,-6.345118771304308,2.708917400363553,-6.405639658499946,-6.405639658499946,-6.405639658499946,2.6483965131679144,0.7420981285103057,4.385385385385384,1021.2888241238372,3.02002002002002,0.6666666666666666,0.2956294648723314,0.7580637434441394,0.2692665315338227,0.2945136737698287,-0.4334125961663366,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40315.671422068415,2.0420023258187747
6,8,18,2,0.4836101944679478,-1.7010185680589882,1,0.9234768128912476,27179.263611914223,2157.0131947793907,12905.730256746698,5.9831484981095056,1.0,4.348264115525403,0.0,0.0,0.0,0.914155784479866,0.0,0.0,0.0,0.937433103868684,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.5235983470482433,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.3721446390883702,0.7043823975884862,4.077077077077076,106.91263391734772,3.1081081081081083,0.6666666666666666,1.0626098336784466,0.8454984835114331,0.7074387191085302,0.2374191811110543,-0.4826285685441693,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27641.978800437613,1.95567736186091
6,8,19,2,0.4727521029490456,-1.7882618979607885,2,0.8963350772085257,6567.649447290989,2117.218780954682,9350.088719718777,4.416212818357248,1.0,47.11797740763189,0.0,0.0,0.0,0.7192420685828245,0.0,0.0,0.0,0.7181947039692871,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.5236776880140055,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.5315920657152335,0.8333333333333333,4.0990990990990985,1189.0897775444605,3.262262262262261,0.8333333333333334,1.202264795930614,0.9275432903980052,0.8491499752731004,0.227386846692223,-0.6429713621073826,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22602.547128992952,1.7494281090590604
6,9,0,2,0.986146226026108,-0.1009824585483269,2,0.8238932884840344,618834.8061519255,6820.056938707907,105990.13537396654,15.540945820028137,1.0,8.52573649103901,0.0,0.0,0.0,1.0189671376019451,0.0,0.0,0.0,1.0358569651939364,-6.299542627525439,-6.299542627525439,-6.299542627525439,0.1194842918455956,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,0.2221994276823116,1.0,5.024024024024024,32924.37333007762,4.67167167167167,0.5,0.9444472226773062,0.8372243378063482,0.5670377195508636,0.2737319388576395,-0.5374889311342081,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,211553.58710283943,2.0147295377140937
6,9,1,2,0.2092295731477606,-0.5733072033050117,1,0.9716911370940136,611167.101115755,12834.477618966475,136498.00004163853,10.63525950132362,1.0,76.34548055467725,0.0,0.0,0.0,0.9789069512942518,0.0,0.0,0.0,1.008195871325766,-5.818391650973609,-5.818391650973609,-5.818391650973609,-0.1227276184831049,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.0463014488084541,0.8333333333333333,5.156156156156156,18382.46868198849,4.055055055055054,0.6666666666666666,1.00898523362919,0.8006664114308261,0.6050735066132541,0.3347465942302841,-0.3592248443275522,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,246871.64336744358,1.8617787307102667
6,9,2,2,-0.0699831153599235,-1.8860438586035329,2,0.9546705547261654,525190.5488104562,28616.287250208985,125187.5966366459,4.374697372236214,1.0,12.205172581003096,0.0,0.0,0.0,0.8026726232793585,0.0,0.0,0.0,0.825939092664863,-6.04859672050288,-6.04859672050288,-6.04859672050288,-1.1935537236979084,-5.878209470798081,-5.878209470798081,-5.878209470798081,-1.0231664739931094,0.6666666666666666,4.957957957957959,17916.50327363903,4.275275275275274,0.5,1.0777973434533172,0.882544464832672,0.6450379424913609,0.2441391126518341,-0.3186974198379446,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,351803.06897161156,1.9578292188750654
6,9,3,2,-0.1308395109112553,-1.463761871326978,1,0.7131421586480264,597079.8603169264,21106.07256807209,101092.93726435976,4.7897559784422725,1.0,1502.2828568875832,0.0,0.0,0.0,1.3061401302571003,0.0,0.0,0.0,1.410305205897792,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,1.8829084933135327,-5.696205067291889,-5.696205067291889,-5.696205067291889,2.337182592971245,1.0,5.068068068068069,23086.77994187172,4.64964964964965,0.6666666666666666,0.6757109566182972,0.8480158687556087,0.5983793961803261,0.2373494985245434,-0.7616221705497724,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227482.6170749715,1.9462888837180266
6,9,4,2,0.07792845418111,-1.5702937442187868,1,0.9806346478110706,572660.2158931701,1329.8178240880486,120305.9483333534,90.46799204684731,1.0,3.913026586491665,0.0,0.0,0.0,1.0085865965983312,0.0,0.0,0.0,0.9900644243153552,-6.55466044265513,-6.55466044265513,-6.55466044265513,0.0562822250601184,-6.677285341594631,-6.677285341594631,-6.677285341594631,-0.066342673879383,0.8710490642551527,5.068068068068069,40327.899821937055,4.89189189189189,0.8333333333333334,1.112010898754911,0.8937129587718838,0.6602812972123505,0.1963322010781421,-0.3774635641690911,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,348786.1786945891,2.105587729352803
6,9,5,2,0.3101405102144707,-0.5814726403957824,1,0.9914978825648636,557622.1705352005,785.3498731990605,116591.7689755952,148.45837881232202,1.0,4.3653000797790575,0.0,0.0,0.0,0.7937381435739241,0.0,0.0,0.0,0.7851314874512043,-5.607669719475743,-5.607669719475743,-5.607669719475743,-1.156648366563359,-5.669141314611986,-5.669141314611986,-5.669141314611986,-1.2181199616996017,0.7420981285103057,5.068068068068069,21402.76587725908,4.561561561561561,0.8333333333333334,1.095355341541417,0.8892965195293303,0.6306907169144691,0.2602443080331021,-0.5060284467740985,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273328.9903479299,1.7959533270490298
6,9,6,2,0.771639729417522,-1.312090247756782,1,0.9880083704038902,580214.6847294135,1499.0843554699454,127920.3600434788,85.33232941609697,1.0,13.350223523656606,0.0,0.0,0.0,0.7726649376670475,0.0,0.0,0.0,0.7028226864749699,-6.77559596667836,-6.77559596667836,-6.77559596667836,-1.5403305314277267,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.21364811861923,0.8333333333333333,5.2002002002002,10790.287915161858,4.165165165165164,0.6666666666666666,1.0496743370271888,0.953034894962132,0.9066208750816902,0.0713819558575385,-0.6813861088700904,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409733.3591324266,2.165733864765636
6,9,7,2,-0.0596614956604228,-1.7356956396286969,1,0.9643837491762584,462484.5895641776,25081.91915359852,160868.23817377328,6.41371328839059,1.0,183.06542716222492,0.0,0.0,0.0,0.7966498220780752,0.0,0.0,0.0,0.7713666240363456,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-1.255956348991627,-6.378765091087367,-6.378765091087367,-6.378765091087367,-1.458398597254412,0.7043823975884861,5.2222222222222205,39330.92541980156,4.935935935935935,0.3333333333333333,0.4346691055067572,0.8863138157199977,0.7649549789278143,0.1414614477497527,-0.7413768183261111,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273078.08401601546,1.936568532141901
6,9,8,2,0.3058432615877368,-1.1878406310013112,1,0.9940594354470766,449572.3259473,7565.714394029428,157912.5780363039,20.8721304839266,1.0,5.497385462314359,0.0,0.0,0.0,1.3842143022040203,0.0,0.0,0.0,1.4794251907313456,-6.311077208828323,-6.311077208828323,-6.311077208828323,2.424806125945672,-5.904917254015027,-5.904917254015027,-5.904917254015027,2.830966080758968,0.8710490642551527,5.2222222222222205,15007.755531197368,4.2972972972972965,0.8333333333333334,0.666190915066654,0.7800130714096556,0.2536402820565,0.3130576893347525,-0.4211497526407281,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339636.71838843176,2.0760579108715156
6,9,9,2,0.4426431489237154,-1.6177047884957756,1,0.9666566106621468,654667.2287477202,43311.19498172033,203150.2391636732,4.690478737643087,1.0,118.53417148676368,0.0,0.0,0.0,0.4031443282228453,0.0,0.0,0.0,0.4080690998581094,-6.286161114925572,-6.286161114925572,-6.286161114925572,-3.7519309151483298,-6.210296738122109,-6.210296738122109,-6.210296738122109,-3.6760665383448665,0.5,5.2002002002002,29749.075472144435,4.78178178178178,0.1666666666666666,0.924887700157993,0.9403151930942104,0.8169376080828928,0.136476863057365,-0.5977459017187193,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,445433.6894174581,1.9683275583809086
6,9,10,2,0.7275995913337472,-0.6958894447478463,1,0.9910820045590278,514929.9045979352,7176.839408003667,112929.8737852593,15.735321269599403,1.0,155.1831607956644,0.0,0.0,0.0,0.5438459532808664,0.0,0.0,0.0,0.552506493539729,-5.942324353190346,-5.942324353190346,-5.942324353190346,-2.710615300625434,-5.849178408493274,-5.849178408493274,-5.849178408493274,-2.6174693559283626,0.8333333333333333,5.068068068068069,7566.218500481063,3.3063063063063054,0.6666666666666666,0.8561241025850969,0.9224735674549251,0.9415972429226696,0.1129067165493193,-0.5751422444358498,2.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212764.4005154679,1.9527539621170553
