fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2
8,8,3,2,1.830475543804904,2.1579572854871154,2,0.5957583552448672,115413.11537527552,1940.715779979465,34830.42095165139,17.94720345501593,0.9806189715213716,6.65351349705927,0.0,0.0,0.7231414131438486,0.8605153369023284,0.0,0.0,0.7458186911870965,0.8735412964034736,-6.433008010753624,-6.433008010753624,-1.78103350709155,-0.8973059550845921,-6.237406703038872,-6.237406703038872,-1.5854321993767977,-0.7887743654705801,0.781061186729918,4.583583583583584,7192.118872221178,3.944944944944944,0.5,0.847966937725122,0.8792978468239763,0.6591537000816081,0.1914434747006669,-0.3697010281367026,1.9999256541,2.1866410291,0.9753445027,2.1282279024,-0.4150346264,2.3009777089,-0.4487232889,0.9998610054,-88.857533499,7.1636059692,18.8553421834,37976.579643885416,2.0871316018650568,116386.5216193748,2.0934459376278007
8,8,4,2,1.7321012405947112,1.600872226761756,2,0.6507854454457697,104611.51228040518,3403.037468991851,37947.59944901465,11.151096570281554,0.9683714161406624,4.105442118755216,0.0,0.0,0.9993440251676048,0.6772954538887301,0.0,0.0,0.9960777274129642,0.7074560812459197,-5.8522469181432974,-5.8522469181432974,-0.0038389266912641,-1.8885466854505104,-5.871437369292106,-5.871437369292106,-0.0230293778400723,-1.7176532967318607,0.6758550481773299,4.935935935935935,1571.0723892474489,3.3283283283283285,0.5,0.9324948357599516,0.814276723564549,0.4504255330135068,0.3050264841362402,-0.4021553035722789,1.8693889265,2.159500798,0.9642976046,1.5910294094,-0.231155581,1.7201744236,-0.2499186476,0.747480222,-92.3980693915,8.160817349,22.0720588755,46694.53367014571,1.6404841720867704,118743.19892539263,1.9291101271369875
8,8,5,2,1.2509039188216675,0.851239008300408,1,0.609618220999876,88598.72379522021,5225.607127661962,29739.93308996074,5.691191925342264,0.9207193163804104,3612.3080146293873,0.0,0.0,0.4041138015035376,0.5391982931478208,0.0,0.0,0.4047010544161952,0.5380900204958051,-5.4293113371709065,-5.4293113371709065,-3.2352516931605164,-2.5018359312002416,-5.421432981377942,-5.421432981377942,-3.227373337367552,-2.504213997311651,0.7892840171978274,4.86986986986987,137.7650769549055,3.262262262262261,0.5714285714285714,1.0408154373850365,0.923318852697332,0.8666296805690664,0.1466429512458335,-0.4187871855314547,1.7979327017,2.1580292316,0.9639183151,1.2808469056,-0.3418375513,1.3848141804,-0.3695847539,0.6017536342,-85.5390893452,7.4732293965,20.1542295063,56306.20829021042,1.6685824298690597,63700.78193922512,1.7746830261837558
8,8,6,2,1.7460549363269862,2.438352536485868,2,0.6334670808546983,159731.78006539613,12262.229508957558,44552.39760880812,3.633303191419032,0.952490087079662,10.118078874700076,0.0,0.0,0.5647192412605655,0.5513959812872992,0.0,0.0,0.5578123724875219,0.551285221893248,-6.298222781802192,-6.298222781802192,-2.74149519117285,-2.825408050664349,-6.376207782499311,-6.376207782499311,-2.819480191869969,-2.861098660286723,0.5997310507610947,4.935935935935935,5939.837745840794,3.812812812812813,0.4285714285714285,1.053810285577682,0.9526794446717284,0.9147404516450476,0.1103547754944789,-0.42073722505016,1.9267979196,2.1528508174,0.9604523058,1.8317630147,-0.2244123571,1.9804485507,-0.2426280713,0.8605790796,-98.735993744,8.7601000038,23.0543474778,53756.814935749084,1.6955938257866319,165235.59635389425,2.043045780862937
8,8,7,2,1.2938049367609563,0.578732869352752,1,0.692584200335273,83648.04525908816,3326.5155099668827,33767.535159005434,10.1510229120626,0.9542174496933196,5.244405903280458,0.0,0.0,0.6242788591518559,0.8171419886739072,0.0,0.0,0.6244229304407185,0.7502502168267396,-5.981383178244527,-5.981383178244527,-2.247332111579932,-1.0937438329531384,-5.980003111079052,-5.980003111079052,-2.2459520444144565,-1.4935044803674158,0.6758550481773299,4.825825825825825,6667.50567949007,3.7467467467467457,0.5,1.0472002533169762,0.9329124836549724,0.8242749477757553,0.1145182888790859,-0.3127877357718198,1.8311003386,2.1324739696,0.9524376133,1.4263281348,-0.2140154642,1.5421042268,-0.231387255,0.6701020512,-89.524571078,8.0619864237,21.4128385409,36099.84815484656,1.7899923054267108,93631.03453669239,1.9347742055514714
8,8,8,2,1.7799862442696437,3.234988701516864,2,0.7165478942188406,110033.84588600667,6575.692639533085,69999.16908336375,10.645140051487282,0.9919638834717678,11.185053230754754,0.0,0.0,0.5189671314011934,0.7201589675379068,0.0,0.0,0.5398013811743242,0.7368955677473233,-5.9205527074371735,-5.9205527074371735,-2.8479804525489345,-1.6568135823954604,-5.692042225242063,-5.692042225242063,-2.619469970353824,-1.4976015380305752,0.8101433278662709,4.935935935935935,17473.57678308373,4.31931931931932,0.6428571428571429,0.956173042105764,0.8839734245528581,0.8832657018592283,0.1758160353828064,-0.5737335917005693,1.7720819474,2.0761791365,0.9261803955,1.1655859883,-0.0814289193,1.2601974506,-0.0880385639,0.5476029972,-90.0506560494,8.7978404808,22.0097771065,80185.66897942465,1.7315920107000475,159569.55946561435,1.950744295626528
8,8,9,2,2.381505532742421,5.179051959960544,2,0.7734835592548541,119902.75982512064,936.1108499735552,56293.48544849374,60.1354908450041,0.9206460615717166,12.05411823038633,0.0,0.0,0.2895584845613467,0.3830120599911318,0.0,0.0,0.2978381300338123,0.3940194115202365,-6.474501328592455,-6.474501328592455,-4.599754535594798,-3.994689237312939,-6.294515724983986,-6.294515724983986,-4.419768931986329,-3.814354343220921,0.7650914819009323,5.002002002002,3195.2475057592137,3.922922922922923,0.6428571428571429,0.9307448976714536,0.9377630815194264,0.9072890603106954,0.1179165036807155,-0.3186270187639184,1.890495534,2.1191603038,0.9455038075,1.6803845936,-0.6552817904,1.8167826331,-0.7084714899,0.7894601078,-100.4927801341,9.2994634127,23.7568601796,35463.84871004769,1.9027119728993807,189691.00475295846,2.117639531601902
8,8,10,2,0.8878395009561159,-0.94678350219698,2,0.5888488362853127,62743.30403212725,5199.791922089955,35318.54876846907,6.792300403104105,0.9946544165876964,31.903252759700592,0.0,0.0,0.3732487076635848,0.6066669182405128,0.0,0.0,0.3885973410763518,0.6828175141142424,-5.0854499554439725,-5.0854499554439725,-3.187312331686675,-2.0002757031084246,-4.884587265830906,-4.884587265830906,-2.986449642073609,-1.5493055315021629,0.7839607822548322,4.693693693693693,3913.745601980376,3.7027027027027017,0.7142857142857143,1.0533899213184084,0.943660219754759,0.9398887199416428,0.1459170371088835,-0.3631380199446415,1.6858244564,2.1138242279,0.9447915483,0.7684447803,0.0091095876,0.830820002,0.0098490195,0.361022412,-85.2396330829,7.9811561275,21.1316489217,73080.25031489776,1.390754066112861,90924.8704441118,1.6926532095108204
8,8,11,2,1.906317645750491,3.200742721328792,2,0.4447852594579198,74575.05771293284,957.5393559427914,31363.249739414347,32.75400592650748,0.9780000447847468,3.6768691496291024,0.0,0.0,0.9787197129935176,0.8180394065949504,0.0,0.0,1.043582916960412,0.8505529508576609,-5.627262302125118,-5.627262302125118,-0.1197497568499823,-1.023939987740552,-5.277503546451845,-5.277503546451845,0.2300089988232905,-0.7887073318554574,0.810143327866271,4.64964964964965,2608.6536176225454,3.4384384384384385,0.7142857142857143,0.9359190337954376,0.8900301580879896,0.6498074234165964,0.2133206577686608,-0.5254687026881744,1.8829063667,2.1404775636,0.955297429,1.6483711123,-0.2973901089,1.7821705943,-0.3215294803,0.7744198804,-84.4140642373,7.1229814214,17.2946618435,39427.13508427308,1.7529371246615646,78906.94703140773,1.8606289702534942
8,8,12,2,1.090347144403644,-0.3037353409348355,1,0.2576118345562278,86242.88347994612,2041.5714564111247,27437.643305254016,13.43947243144093,0.9895014368669124,18.680495758081538,0.0,0.0,0.6675358889901036,0.7381986642400695,0.0,0.0,0.7003588696987889,0.7541553604314389,-5.631807964106364,-5.631807964106364,-1.8723740281650767,-1.474414847746461,-5.36786795826281,-5.36786795826281,-1.6084340223215228,-1.3196615634507485,0.7049371893136829,4.737737737737737,18382.46868198849,4.1871871871871855,0.5714285714285714,1.0646663505873268,0.929512385261704,0.7889891093518931,0.1510366985220493,-0.4782305978465563,1.8007776465,2.1263603428,0.9493124366,1.2934303143,-0.1975768193,1.3984189935,-0.2136142734,0.6076654352,-82.1632135698,7.1751400649,18.8526385783,104129.74814847218,1.7505806662078054,78022.0321548645,1.8447186965417388
8,8,13,2,1.6741758488388423,1.9821075023751995,2,0.6890548527649262,111933.68065096597,2928.1789677891343,25790.3265027216,8.807633271880952,0.9649651097593696,23.578486231942964,0.0,0.0,0.6126677825416111,0.6737559323921503,0.0,0.0,0.637160130217802,0.6711571269420049,-5.926606894517893,-5.926606894517893,-2.2955657904577915,-1.933520340380244,-5.6987889415159945,-5.6987889415159945,-2.067747837455893,-1.8740061284792504,0.6259135963725334,4.78178178178178,7014.317438365708,3.7687687687687688,0.5714285714285714,0.9525223428557168,0.933088667350766,0.8902821417407383,0.107551896777867,-0.3582600325757781,1.8791863185,2.1656715443,0.9676678641,1.6326316287,0.1623254118,1.7651535253,0.1755014835,0.7670253265,-89.6785573978,7.7047915582,20.9016511794,11473.1868768861,1.458263415610157,92212.89608830234,1.9207770710144558
8,8,14,2,1.6797113204213905,1.8091888015323176,2,0.6795347408800689,104669.4829152288,241.2403314864614,24625.560846863147,102.07895460566948,0.9680157212332234,22.26721697311242,0.0,0.0,0.5902795377359521,0.926688789923533,0.0,0.0,0.5949811858667515,0.9445320948154492,-6.097563041705665,-6.097563041705665,-2.4982963481318192,-0.447019725104985,-6.049379004027728,-6.049379004027728,-2.450112310453882,-0.3355463810208228,0.7340193304500358,4.64964964964965,3116.2555427312595,4.143143143143144,0.4285714285714285,0.5639738614322001,0.8134286440448977,0.2799156273075729,0.2309244752582003,-0.3896489784666617,1.8566893711,2.1529860075,0.9610103485,1.5367781925,-0.2770157753,1.661519596,-0.2995013472,0.7219925022,-85.2412994997,7.2941531777,19.7142531586,101456.03331737801,2.077480722879881,84141.79999973247,2.0039691636838226
8,8,15,2,1.0379054636664844,-0.4759845114232126,2,0.21071525650334,64516.40498558219,2958.5647389083915,13156.136284295077,4.446796823904971,0.9294191104622652,7.52032906765645,0.0,0.0,0.7971311992305873,0.8192545731399712,0.0,0.0,0.8071084466124646,0.8026371182147621,-5.769483387369911,-5.769483387369911,-1.170448175854783,-1.0428077376120193,-5.698162658088706,-5.698162658088706,-1.0991274465735783,-1.124605803081418,0.7049371893136828,4.517517517517517,3913.745601980376,4.275275275275274,0.4285714285714285,0.8425981579155869,0.9218122635829106,0.6731953927975711,0.1188605467275231,-0.5477373499048808,1.9930948975,2.1996669242,0.9821234608,2.1009984477,-0.702607549,2.2715380195,-0.7596387148,0.9870683576,-82.7137519028,6.2195196481,16.8042737474,55242.74027551942,1.7903464587290743,40954.5280589269,1.8951465542704984
8,8,16,2,2.3038241427610964,5.018204561609574,2,0.8736375971847514,56171.1328705182,6012.2862947475305,24020.744486906027,3.995276224269476,0.9707318088461112,57.58007691352961,0.0,0.0,0.6296174325064116,0.5293061512481574,0.0,0.0,0.6646807633491792,0.5330942426986152,-6.17263354342576,-6.17263354342576,-2.28623586001108,-2.9054206394897952,-5.847013931668464,-5.847013931668464,-1.9606162482537832,-2.730004467717412,0.6758550481773299,4.517517517517517,1219.2312516491097,3.812812812812813,0.6428571428571429,1.0329816760904045,0.8838217861677914,0.9223774611394788,0.1660093076399152,-0.4378907414091603,1.9899120535,2.176879389,0.9691498733,2.0882787835,-0.3740029405,2.257785891,-0.4043610312,0.9810925426,-90.411495637,7.5135149471,19.4831518569,46863.740088399565,1.7405833467004779,91981.94859594794,2.0629197653172264
8,8,17,2,2.0113290516027056,3.5587280555964043,2,0.8463438982592428,156361.5364324384,2059.254669457628,52412.54777562359,25.45219323913353,0.9819107578095182,7.823304030061492,0.0,0.0,1.023619452638954,0.7702264547598482,0.0,0.0,1.033517008752166,0.8464349967930634,-6.164676356866456,-6.164676356866456,0.1456062812454863,-1.4164795417753488,-6.105639853697973,-6.105639853697973,0.2046427844139691,-0.9376126037135286,0.810143327866271,4.803803803803803,4015.5327665710274,4.31931931931932,0.5,0.9315952413073332,0.9508126258197818,0.9583434394554852,0.0868628195431581,-0.3835832556555828,1.8372031387,2.1338878968,0.9524940938,1.452809206,-0.0902425468,1.5707347857,-0.0975676,0.6825431015,-91.92201597,8.3203649077,21.747025287,55160.81115453886,1.8864866729781973,146752.63219906582,2.0424034835068454
8,8,18,2,1.3779315726091068,0.8555873382556505,1,0.7384981368355428,69872.66308879685,2446.4407969065105,55656.0281282029,22.74979562087877,0.9832935444695656,9.208535035249945,0.0,0.0,0.7890069895977214,0.6493408605928671,0.0,0.0,0.8145712559299784,0.6597239394824658,-6.123713599642072,-6.123713599642072,-1.292060767229854,-2.147336140826245,-5.931528760975029,-5.931528760975029,-1.0998759285628117,-2.018357239631034,0.8310026385347145,5.024024024024024,6667.50567949007,4.2092092092092095,0.2857142857142857,1.0767598608385098,0.902374745453294,0.7872317398942483,0.1952237783646803,-0.4162965474984876,1.8277971239,2.1437861814,0.9569841842,1.4119580959,-0.0008045493,1.5265677614,-0.0008698552,0.6633508751,-92.8902056475,8.4300789495,22.9344866362,126210.66993633944,1.8150285130957087,186509.5457855221,2.015895334885548
8,8,19,2,2.480760730631836,5.781692020797237,2,0.7884281200058095,42801.262029166726,11524.118825782729,72943.84124037465,6.329667573123123,0.9943147328917512,60.27639234907205,0.0,0.0,0.4221096140694761,0.6711260745451421,0.0,0.0,0.4300621153515191,0.6974110118580902,-4.907930771959856,-4.907930771959856,-2.8362460079281755,-1.614090458835129,-4.81717568249031,-4.81717568249031,-2.7454909184586294,-1.457624315466557,0.749555406175484,4.825825825825825,7959.777002314978,4.0990990990990985,0.6428571428571429,0.9978383163681496,0.9359852286038116,0.928179576827344,0.1185508561646947,-0.4023747657085557,1.8276515604,2.1248288858,0.9488085153,1.4113242507,-0.3864528809,1.5258824665,-0.4178215422,0.6630530888,-83.8025552192,7.3216167545,18.9839368406,42760.11998630771,1.3796138149578443,150363.58201723208,1.6109349322318525
8,9,0,2,1.2028141130136918,-0.3231783361020288,2,0.6078643780944409,69005.34901424928,8393.810717924389,17659.26972129087,2.103844167415016,0.9771792362488568,16.728159983944206,0.0,0.0,0.6240747932816909,0.6188633775056919,0.0,0.0,0.679080677056708,0.6713295485818396,-5.3981253515625935,-5.3981253515625935,-2.029291388677513,-2.057423264295467,-4.960874424356149,-4.960874424356149,-1.5920404614710684,-1.6304928364819422,0.6840778786452394,4.6056056056056045,3536.2955013550463,3.5485485485485486,0.5714285714285714,1.0928890779701623,0.9159980748875892,0.9359272558136398,0.1840282286340945,-0.5108550762617556,1.9197213324,2.1107871088,0.9402330341,1.8024791967,0.3648279403,1.9487877439,0.3944412895,0.8468212731,-89.7754733909,8.1349623798,20.0546623469,48808.60578770569,1.409049772815171,75499.6650518017,1.7835666382430488
8,9,1,2,1.585556096980851,1.0037676428143012,2,0.3066085285441574,51193.7287370385,1167.4581525446715,11748.808353224456,10.063579861612984,0.9337236422081544,5.146640182576366,0.0,0.0,0.706820406280163,0.7592108382278006,0.0,0.0,0.7142681240031552,0.7680869155629517,-5.62079527087347,-5.62079527087347,-1.647902473897065,-1.3534265817667652,-5.562186892381684,-5.562186892381684,-1.589294095405279,-1.2899439184275563,0.7204732650391311,4.407407407407407,630.6665540567406,3.68068068068068,0.5,0.9939374790087466,0.9041418842315956,0.8720758141142395,0.1987726924794141,-0.3878157375000508,1.8699819512,2.1419675882,0.9563550562,1.5935537354,-0.1616870637,1.7229036509,-0.1748113202,0.7486661735,-86.7444606122,7.5380346205,19.9938232347,4548.065560575203,1.550682786436552,46468.5391507261,1.8310109935628347
8,9,2,2,1.927183832225033,2.948605349659304,2,0.705544502981165,43809.52827944911,816.9405722160919,19839.800710906235,24.28548830313001,0.9495331927456584,2.508316056878468,0.0,0.0,0.5277743169959302,0.5812101023676025,0.0,0.0,0.5158269163745929,0.5612523918140598,-5.547733441797392,-5.547733441797392,-2.619782213677292,-2.323334720182158,-5.6762280818898265,-5.6762280818898265,-2.748276853769727,-2.4904314944470283,0.7049371893136828,4.2092092092092095,2744.3433032283683,3.834834834834835,0.3571428571428571,1.0590260278133523,0.9500335173149296,0.926095554013706,0.1315514396449117,-0.50534221799672,1.7186292486,2.0929905662,0.9344240532,0.9218268382,0.142078788,0.996652193,0.1536114266,0.4330827108,-88.9387496746,8.6333603479,22.7938145603,23591.271637624064,1.5923554354705818,49168.1829525854,1.844651566431707
8,9,3,2,2.122873768439534,3.4986460735541973,2,0.2979256517999598,55085.54655545952,228.82815901328823,14614.318849122275,63.86591104931981,0.9181701195703064,17.543965506473633,0.0,0.0,0.8714745648532479,0.7541728632922725,0.0,0.0,0.8877931195830306,0.8675699806596836,-6.310224333730999,-6.310224333730999,-0.8110243283664005,-1.551224379944519,-6.194235891293464,-6.194235891293464,-0.6950358859288652,-0.8203027788824757,0.8310026385347145,4.627627627627627,812.6619200091945,3.196196196196196,0.4285714285714285,0.7910670886501057,0.9153908637693946,0.3877097265237659,0.1647219072667842,-0.3749373772116706,1.9515817257,2.1636615314,0.9661199366,1.9334803223,-0.120866284,2.0904223262,-0.1306770882,0.9083668045,-95.0372700056,8.1329701895,21.4567597155,8415.535485468816,2.045801473540028,71046.991771477,2.0445990614985647
8,9,4,2,2.127595957804145,3.731029527900525,2,0.4539347731377013,36128.90810233965,1684.1292751805822,9405.919449044031,5.585034110897142,0.9303521105697068,1.7260939152185697,0.0,0.0,0.213629215767623,0.675808330743678,0.0,0.0,0.2074575122802587,0.6757412923731535,-5.939069379832129,-5.939069379832129,-4.670310645829088,-1.925396816076887,-6.11575218490545,-6.11575218490545,-4.846993450902408,-1.983085899643504,0.7049371893136828,4.0990990990990985,1456.4739910871758,3.79079079079079,0.3571428571428571,0.9516648747716696,0.908712175629311,0.7640876321635746,0.1938375949163226,-0.4983212128801408,1.9755584446,2.1951271124,0.9783120332,2.0306632558,0.3321075537,2.195493669,0.3590649654,0.9540242388,-90.6596942641,7.5129454791,20.6059208184,10125.1527645079,1.6446626950883605,37098.45718523128,1.92963291684407
8,9,5,2,1.3340603786226573,0.4153400894786148,2,0.3374794791991404,28970.09291457546,1732.267548641025,18716.080329009485,10.804382004207357,0.9501533096517262,20.202356613367687,0.0,0.0,0.7180835273106471,0.6603809313461887,0.0,0.0,0.7142249858676272,0.6980961836351534,-5.566396875046631,-5.566396875046631,-1.5692589726021828,-1.890454522460823,-5.596468874004456,-5.596468874004456,-1.599330971560008,-1.6895953112290214,0.8310026385347143,4.033033033033034,1384.4609533192024,3.614614614614615,0.5,1.148253470214739,0.9061015285582732,0.7647939873378341,0.2150158738058002,-0.6427361128239784,1.8330316886,2.1495319532,0.9607184942,1.4347181194,0.4667000049,1.5511752326,0.5045823837,0.674043743,-81.0304118969,6.6597227772,17.8415511544,41090.60106112534,1.7067756416184743,31745.092499132945,1.8293582673160944
8,9,6,2,0.650595072755942,-0.9220393541094184,1,0.3685456051341187,57992.22058045158,211.0198268550525,11101.890508026532,52.610651205075214,0.8108771341031955,3.966961160576068,0.0,0.0,1.104158109048129,0.7650586199656635,0.0,0.0,1.0916270586898655,0.7096544878365093,-6.346380214268772,-6.346380214268772,0.6610269624186946,-1.4910273257629134,-6.419231843792442,-6.419231843792442,0.5881753328950241,-1.8637951573821048,0.8285789991166335,4.31931931931932,5871.766390733262,4.055055055055054,0.4285714285714285,0.7202080295577676,0.8925562120599897,0.5790832304169224,0.1674134619184094,-0.5094510154715266,1.9314445965,2.1758050617,0.9699557992,1.8509331167,-0.2115351819,2.0011747039,-0.2287056465,0.8695853696,-93.5346747587,8.030127251,22.0819295252,32009.616092162603,1.7281740636655936,39815.32798604169,2.0678226049131316
8,9,7,2,1.0102585498513024,-0.3958449023509915,2,0.6227411129351782,32149.21907840764,387.0979089106484,28641.234256402808,73.98963827266219,0.9151527852543156,49.70289844604175,0.0,0.0,0.651523812301619,0.8035297143425661,0.0,0.0,0.6544221767314107,0.7230938091830603,-5.679230563975541,-5.679230563975541,-1.9790766159943227,-1.115800051218704,-5.654077871355273,-5.654077871355273,-1.9539239233740544,-1.5656491659393392,0.7892840171978274,4.693693693693693,1783.9834525312704,3.57057057057057,0.5714285714285714,0.9041278156688036,0.905013630704264,0.7945904874517874,0.1406772417745534,-0.6226697245618735,1.7128942582,2.1098739493,0.9428818961,0.8952246489,-0.165117537,0.9678906847,-0.1785202475,0.4205847581,-87.0738377574,8.1790808445,22.2309775695,30408.932147628944,1.655788975312119,63015.457310529244,1.833420542783852
8,9,8,2,2.14187550823057,3.649267831175973,2,0.6151471598546878,20231.668601320493,390.49006499823946,23233.655135755955,59.49871000139454,0.9828371437208226,4.426961435935292,0.0,0.0,0.3157140650005298,0.686128675522875,0.0,0.0,0.3286109036194443,0.7671923061461999,-5.929340479459769,-5.929340479459769,-4.057364293917335,-1.8610499495638688,-5.696634423641404,-5.696634423641404,-3.82465823809897,-1.326220322896127,0.7204732650391311,4.561561561561561,2962.17724853127,3.812812812812813,0.3571428571428571,0.9655084638517432,0.9351942968982032,0.9170754471667728,0.1353270757458451,-0.3823933533176867,1.6878100734,2.0593950424,0.9191387286,0.7778132521,0.020390513,0.8409489194,0.0220456258,0.3654238061,-89.7474457521,9.0639399674,23.3709466232,83246.31522028627,1.7619304127604587,59434.93463915329,1.9742343549651686
8,9,9,2,1.5632538511197067,1.1208446487297614,2,0.2317627884088875,19036.359568286272,1979.5156417509456,9181.350610781648,4.638180379651078,0.977559721162338,10.666208074841489,0.0,0.0,0.6269635356687728,0.7054245104218735,0.0,0.0,0.6302846201721628,0.6885632692763576,-5.925689952129483,-5.925689952129483,-2.210498428465461,-1.7455630187367277,-5.8944664120936565,-5.8944664120936565,-2.1792748884296347,-1.8357533487427664,0.7548786411184792,4.253253253253254,4444.134744608731,3.834834834834835,0.6428571428571429,1.0430513312638303,0.8678812618363857,0.8445850685098703,0.1866362352192991,-0.4937431474013917,1.7820039989,2.1165328742,0.9456136194,1.2100231117,0.1946542042,1.3082415677,0.2104544276,0.5684799657,-84.0598297342,7.558044558,20.7807006902,37928.07164722554,1.8523014629101417,40599.90569230541,1.936119999746452
8,9,10,2,2.670239151736928,6.579862050322058,2,0.8267702893948004,21867.4275523904,5158.346783017911,41284.43092770295,8.003422930698996,0.9672411845419914,10.262059451259312,0.0,0.0,0.5861721423985413,0.6062331393198777,0.0,0.0,0.6057886828976123,0.6378132968012191,-5.41701041181195,-5.41701041181195,-2.2417098133249347,-2.133039184130728,-5.24159775203937,-5.24159775203937,-2.0662971535523544,-1.8984370093052805,0.6549957375088863,4.847847847847848,2298.798641648371,3.4384384384384385,0.5,1.014583718350745,0.9300014042939448,0.9334278338181808,0.1277492923583879,-0.319822509282278,1.8753414809,2.1331862522,0.9509648814,1.6163313853,0.4673878616,1.7475301793,0.5053260742,0.7593673225,-90.8929717162,8.1823835702,21.2382037647,32986.76600679644,1.4869075014812032,109181.28488319399,1.7862012220984294
8,9,11,2,1.412195248116462,1.5829154141645656,2,0.1922134836775685,32358.91122367869,601.2444858431556,8768.623538416725,14.584123006334169,0.9734167711192152,35.15792245742962,0.0,0.0,0.7073860479898926,0.8073805978043327,0.0,0.0,0.72342653928886,0.7496333822289836,-5.472953233419955,-5.472953233419955,-1.601462474797509,-1.0541969800661963,-5.351601784513164,-5.351601784513164,-1.4801110258907184,-1.3398624384458966,0.6840778786452393,4.1871871871871855,3116.2555427312595,3.526526526526525,0.7142857142857143,1.01026078277502,0.8382037467577854,0.8318709048433486,0.2274771281995429,-0.5552132680862683,1.8770626083,2.1721027463,0.9696141214,1.6236322569,0.1002647639,1.755423668,0.1084033277,0.762797339,-83.4055449044,6.7895914075,18.4622458165,18736.010028407392,1.809427166397122,26070.490742959762,1.79742035358136
8,9,12,2,2.5199071924937426,5.766716985573142,2,0.71185957549955,15752.49159141034,7109.089174336973,16219.92295688132,2.2815753972299926,0.9297220898780396,16.32959936075754,0.0,0.0,0.6659969282160171,0.537958390666359,0.0,0.0,0.6852799191489771,0.5798271388479539,-5.9515866198042975,-5.9515866198042975,-1.9878482130030868,-2.7498806599029426,-5.784115798582899,-5.784115798582899,-1.8203773917816888,-2.430328484325329,0.8101433278662709,4.407407407407407,4117.319931161679,3.57057057057057,0.7142857142857143,1.0512654112667994,0.9332965916504412,0.9421749390733608,0.1201713596659928,-0.4108419464729996,1.9879246746,2.134726506,0.9502741121,2.0803262589,-0.0806397054,2.2491878542,-0.0871852889,0.9773563735,-85.3415110498,7.1446264858,18.2080110633,34399.86290308393,1.8203067275373375,66000.86733294747,1.9738793063336746
8,9,13,2,1.4499682858499814,1.069584811679836,1,0.3692206288241791,46831.322473277054,110.38607079619212,11377.80657671717,103.07284691493577,0.951676666666001,14.48709300729555,0.0,0.0,0.5679924538406576,0.7138218371382854,0.0,0.0,0.604971122642097,0.7485986352651339,-5.759608901375535,-5.759608901375535,-2.488194508320751,-1.6482742941976287,-5.407554626355553,-5.407554626355553,-2.136140233300769,-1.359466612944125,0.8809440903395108,4.253253253253254,4918.483991130228,3.79079079079079,0.6428571428571429,0.9932723285702136,0.9462153755501514,0.9496379346293992,0.0970576623466001,-0.574360018179226,1.9659884805,2.1730194516,0.9699569806,1.9920162617,0.169889587,2.1537096704,0.1836796483,0.9358675262,-89.7629432299,7.396496102,19.4350596555,25634.608034125362,1.4018138625475147,40958.26995217117,1.8761067602917874
8,9,14,2,1.5871661558007844,1.0350811708972776,2,0.5158756071419602,38992.99449385138,987.8422825559694,20333.793479825777,20.584048525654904,0.966127064869397,12.473480017197245,0.0,0.0,0.3729014785239103,0.6992460042325381,0.0,0.0,0.3761781215628708,0.6713507844836996,-6.540146453649494,-6.540146453649494,-4.101316171320689,-1.9669751788394807,-6.48317949006825,-6.48317949006825,-4.044349207739445,-2.1306918534622987,0.7602018760614744,4.583583583583584,2357.069413996723,3.614614614614615,0.5,0.7503338590037071,0.8431972549520081,0.6634133901027655,0.2160719897272077,-0.2810344623153417,2.0431367526,2.211267087,0.9844249602,2.2983546733,0.014091415,2.4849137936,0.0152352254,1.0797881241,-85.6309837128,6.391217628,16.8994128066,78181.73196395223,2.155717369328838,59149.53297366168,2.1487969058248715
