fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,static_B50,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
7,6,7,0.0,0.7513275933,50,0.7513275933,0.7177221999,1.1343602188,0.7177221999,0.9777225458,1.0058092012,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999
7,6,8,0.0,0.2014487506,100,0.7177221999,0.2014487506,0.2088063392,0.0974508021,0.0249575428,0.0227170393,0.0227170393,0.0,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393,0.0227170393
7,6,9,0.0,5.7319652146,200,0.0,0.0,0.0265059008,5.7319652146,5.8477981342,0.9777225458,1.2059766385,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146,5.7319652146
7,6,10,0.0124207742,4.3259208288,100,10.0809086446,4.3259208288,4.3259208288,4.3259208288,0.6604919415,0.6202745292,0.6202745292,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288,4.3259208288
7,6,11,0.0,7.0233681502,250,0.7177221999,7.0233681502,7.321489682,2.4274327315,7.0233681502,7.0233681502,7.0233681502,7.0233681502,0.6284715291,7.0233681502,7.0233681502,3.4501733205,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502,7.0233681502
7,6,12,0.0,3.9108901832,150,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832,3.9108901832
7,6,13,0.0081037481,2.4274327315,50,2.4274327315,0.0081037481,3.4501733205,1.2230940537,0.0336075725,0.2041191078,3.4501733205,3.4501733205,1.2230940537,3.4501733205,2.8938542164,1.2230940537,0.6624057381,1.2230940537,3.4501733205,1.875994043,3.4501733205,3.4501733205,3.4501733205,3.4501733205
7,6,14,0.0,2.4274327315,200,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315,2.4274327315
7,6,15,0.0,0.4547481898,150,0.0,0.2474605364,0.4547481898,0.7177221999,0.233104775,0.7177221999,0.7177221999,0.7177221999,0.4547481898,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999,0.7177221999
7,6,16,0.0,1.2059766385,50,1.2059766385,0.3661840083,0.0280291627,0.7177221999,14.7158620078,12.1877658189,3.8148808976,4.7072073326,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676,6.6237313676
7,6,17,0.0,0.0,200,0.0,0.0,0.033975949,0.0,0.821130256,0.1784126171,0.1133102168,0.0243507953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,6,18,0.0,0.7177221999,50,0.7177221999,0.7177221999,2.4274327315,3.3029262724,3.8000605265,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825,2.6505900825
7,6,19,0.0,1.2059766385,100,0.5952487952,1.2059766385,6.068396562,2.6505900825,3.3744365491,1.2059766385,0.7177221999,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385,1.2059766385
7,7,0,0.0,0.0184643907,50,0.0184643907,0.0,0.649829961,0.6677983428,0.650464431,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961
7,7,1,0.0085905061,1.5551409549,50,1.5551409549,1.5551409549,0.989163542,1.2064390463,0.649829961,1.2064390463,0.6620481192,1.2064390463,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549,1.5551409549
7,7,2,0.0,0.2235251373,50,0.2235251373,0.0161019467,0.0281175561,0.5811295366,0.8151402201,0.8151402201,0.0239395268,0.8151402201,0.5811295366,0.5811295366,0.8151402201,0.8151402201,0.7177897726,0.8151402201,0.8151402201,0.8151402201,0.8151402201,0.8151402201,0.8151402201,0.8151402201
7,7,3,0.0,2.2028386068,50,2.2028386068,1.2064390463,4.0876528368,0.649829961,1.5551409549,2.2274871834,4.0876528368,4.0876528368,4.0876528368,3.3827120311,4.0876528368,4.0876528368,2.2274871834,4.0876528368,4.0876528368,4.0876528368,4.0876528368,4.0876528368,4.0876528368,4.0876528368
7,7,4,0.0,0.5811295366,50,0.5811295366,0.0084763138,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366,0.5811295366
7,7,5,0.0,0.989163542,150,0.3216958336,0.1455526493,0.989163542,1.1874571352,0.5815025556,0.8151402201,0.0,0.5811295366,0.0779382597,0.8151402201,0.8151402201,0.8151402201,0.8151402201,0.106098983,0.8151402201,0.8151402201,0.8151402201,0.6167873646,0.8151402201,0.8151402201
7,7,6,0.0,2.2274871834,50,2.2274871834,2.2028386068,1.2064390463,1.2064390463,2.6261255581,1.0579085896,1.2064390463,1.2064390463,2.2274871834,2.2274871834,1.2064390463,2.2274871834,1.5204402979,2.6261255581,2.6261255581,2.6261255581,2.6261255581,2.6261255581,2.6261255581,2.6261255581
7,7,7,0.0,2.2274871834,50,2.2274871834,0.5577429083,0.9939413113,0.5577429083,0.5740349756,0.5926403837,0.5926403837,0.5577429083,0.5577429083,0.5740349756,0.5740349756,0.5740349756,0.1397816513,0.5740349756,0.5740349756,0.5740349756,0.5740349756,0.5740349756,0.5740349756,0.5740349756
7,7,8,0.0,0.0,50,0.0,1.6218187094,1.2064390463,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834
7,7,9,0.0,0.0,50,0.0,0.0085905061,0.0084763138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,7,10,0.0,0.0506123169,50,0.0506123169,0.0085905061,0.3216958336,0.0,0.3216958336,0.1397816513,0.3216958336,0.0184643907,0.0084763138,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336,0.3216958336
7,7,11,0.0,0.3216958336,50,0.3216958336,0.5577429083,3.3549904217,2.6742479955,2.2274871834,2.2274871834,1.2064390463,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834,2.2274871834
7,7,12,0.0,0.0127090822,150,0.2184366252,0.0084763138,0.0127090822,0.8380987672,2.6950682417,1.9093236616,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745,1.9031301745
7,7,13,0.0,0.0127090822,50,0.0127090822,0.1455526493,0.1397816513,0.0239395268,0.0534125231,0.0085905061,0.0085905061,0.0127090822,0.0,0.0085905061,0.0239395268,0.0084763138,0.0127090822,0.0239395268,0.0084763138,0.0127090822,0.0313942551,0.0313942551,0.0313942551,0.0313942551
7,7,14,0.0,0.989163542,50,0.989163542,0.1397816513,0.0100676099,0.0184643907,0.0127090822,0.0127090822,0.0223097163,0.0223097163,0.0184643907,0.0223097163,0.0085905061,0.0223097163,0.0127090822,0.0100676099,0.0223097163,0.0223097163,0.0223097163,0.0223097163,0.0223097163,0.0223097163
7,7,15,0.0,0.694828251,50,0.694828251,0.3216958336,0.0184643907,0.1397816513,0.3216958336,0.3216958336,0.0281175561,0.3216958336,0.1573451265,0.3216958336,0.1397816513,0.1397816513,0.0375702098,0.1463285081,0.3216958336,0.1397816513,0.161732401,0.3216958336,0.3216958336,0.3216958336
7,7,16,0.0,0.5811295366,50,0.5811295366,2.2028386068,0.9371396411,0.649829961,0.650464431,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961,0.649829961
7,7,17,0.0,1.2064390463,50,1.2064390463,0.5811295366,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083,0.5577429083
7,7,18,0.0,0.8151402201,50,0.8151402201,0.0084763138,0.0,0.0184643907,0.0085905061,0.0084763138,0.0,0.0084763138,0.0084763138,0.0,0.0084763138,0.0084763138,0.0,0.0084763138,0.0084763138,0.0084763138,0.0084763138,0.0084763138,0.0084763138,0.0084763138
7,7,19,0.0,1.086887427,50,1.086887427,3.8702877582,0.0085905061,0.1397816513,0.5926403837,0.5926403837,0.1573451265,1.2993928654,0.5577429083,0.5926403837,0.989163542,0.0745680022,0.989163542,0.5577429083,1.2993928654,1.2993928654,1.2993928654,1.0199536147,1.2993928654,1.2993928654
8,6,0,0.0,0.0,300,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0431998005,0.2224289716,0.6237276099,0.6237276099
8,6,1,0.0,3.9308394341,300,0.0,0.0,1e-10,0.0,3.9308394341,3.9308394341,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342,3.9308394341,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9364515887,3.9752015439,4.1223948938,4.1122835087
8,6,2,0.0,0.0,300,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,2.1096e-06,0.012728991,0.0604054425,0.066933353
8,6,3,0.0,3.9308394341,300,0.0,3.9308394341,3.9308394342,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394341,3.9308394342,3.9308394341,3.9308394342,3.9308443014,3.931083808,3.9373110069,3.9373110069
8,6,4,0.0,0.0,300,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,1.3409e-06,0.0194269886,0.0738914884,0.0708847101
8,6,5,0.0,1e-10,300,0.0,3.9308394341,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,8.94318e-05,0.0089460872,0.0640383099,0.1474705383
8,6,6,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1.576e-07,5.38572e-05,0.0885814993,0.0911936038
8,6,7,0.0,1e-10,300,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-09,0.0001251166,0.0168758369,0.0259828821
8,6,8,0.0,0.0,300,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.1260400435,0.5265055101,0.9042670381,0.9042670381
8,6,9,0.0,0.0,300,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0038104511,0.0,0.0,2.28e-08,0.0032259954,0.0075896447,0.0038104511
8,6,10,0.0,0.0,300,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0019366659,0.191973462,1.0823034266,1.8764032558,2.1499603897,2.1723465061
8,6,11,0.0,0.0,300,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.385e-07,0.0136461898,0.1755912476,0.2155600795
8,6,12,0.0,0.0,300,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,2.80301e-05,0.0089963346,0.0923838788,0.0923838788
8,6,13,0.0,1e-10,300,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,3.0383e-06,1.43931e-05,4.73197e-05
8,6,14,0.0,0.0,300,3.9308394342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0351756055,0.4184703638,0.5670701434,0.6138573391
8,6,15,0.0,1e-10,300,1e-10,3.9308394341,1e-10,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,8.31073e-05,0.2829251353,0.6236620636,0.9300591517,1.0025713616
8,6,16,0.0,1e-10,300,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0279474121,0.2638455776,0.4503485312,0.4503485312
8,6,17,0.0,0.0,300,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0,0.0,0.0,6.56453e-05,0.1096142374,0.3274005581,0.3868243079
8,6,18,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0061848403,0.0264849851,0.02478357
8,6,19,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1.01758e-05,0.0104411795,0.2813340863,0.2209340256
8,7,0,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,2.70179e-05,0.0083671806,0.0251656,0.0198415855
8,7,1,0.0,1e-10,300,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,0.0018048828,0.1508218969,0.7596949197,1.3462750277,1.3949519078
8,7,2,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,1e-10,0.0,1e-10,0.0154605341,0.1092731691,0.2129105911,0.1824476269
8,7,3,0.0,3.9308394342,300,0.0,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9312728663,3.9457818652,4.0424822161,4.0424822161
8,7,4,0.0,0.0,300,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,1.64701e-05,0.1529061217,0.5826442743,0.8863996345,0.8868912321
8,7,5,0.0,3.9308394342,300,0.0,0.0,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394341,3.9339841689,3.9445623624,3.9534311949,3.9534311949
8,7,6,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1.7e-09,0.0018838164,0.0568021215,0.0941810899
8,7,7,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,1e-10,1e-10,2e-10,0.0019795299,0.0365025083,0.075764136
8,7,8,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,5.67e-08,0.0026283928,0.0722234006,0.1102972934
8,7,9,0.0,1e-10,300,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1.7e-09,0.0002405131,0.0128662161,0.0189023152
8,7,10,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2e-10,7e-09,7.2e-09,8.8e-09
8,7,11,0.0,0.0,300,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0002043768,0.0754510977,0.2798961554,0.2634645486
8,7,12,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,5.614e-07,0.0055806108,0.009110094,0.0084224471
8,7,13,0.0,0.0,300,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0058975035,0.063081241,0.4580334668,0.4580334668
8,7,14,0.0,1e-10,300,3.9308394342,1e-10,0.0,1.0776302166,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297611338,0.4904115293,1.0942239092,1.0776302166
8,7,15,0.0,0.0,300,3.9308394341,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-09,0.0730085482,0.4080509811,0.664428325,0.664428325
8,7,16,0.0,3.9308394342,300,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308422183,3.9308394342,3.9308394341,3.9308394464,3.9308396865,3.9308422183,3.9308422183
8,7,17,0.0,0.0,300,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0134445138,0.639363796,1.5802479837,2.0009687691,2.0009687691
8,7,18,0.0,0.0,300,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0010854629,0.0477642894,0.3775402253,0.3030147706
8,7,19,0.0,1e-10,300,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,7.82404e-05,0.0075697296,0.0112815132
9,6,0,0.0,3.9308394341,300,0.0,3.9308394341,3.9308394342,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308413147,3.9310314535,3.9346546061,3.9346546061
9,6,1,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157873783,0.8430245784,0.9131383073,0.975892235
9,6,2,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002245039,0.0908317797,0.2075577619,0.1977931504
9,6,3,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,3.1694e-06,0.0648095456,0.345349792,0.3517283978
9,6,4,0.0027370898,3.9308394341,300,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,4.0018906501,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9308394486,3.930870295,3.9561085935,4.0661283606,4.1364417948
9,6,5,0.0,0.0,300,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9106e-06,0.183873386,1.0192898695,1.2397936044,1.2365053864
9,6,6,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385251546,0.2863507948,0.3826074619,0.423309301
9,6,7,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0001825305,0.0192350089,0.0685173366,0.0685173366
9,6,8,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0021547615,0.0373924342,0.1427404198,0.1690738717
9,6,9,0.0,3.9308394341,300,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394345,3.9308394415,3.9308401273,3.9308395375
9,6,10,0.0,0.0,300,0.0,0.0,0.0,1.3333687435,0.0,0.0,1e-10,2.7865690673,0.0,0.0,1e-10,0.0,0.0,0.0,0.0003154735,0.0311403507,1.0902570019,1.4262685434,1.43576105,1.4262685434
9,6,11,0.0,1e-10,300,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68274e-05,0.0006341933,0.0054738587,0.0029182809
9,6,12,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4345e-06,0.0451722642,0.1468008924,0.1559294309
9,6,13,0.0,3.9308394341,300,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308494443,3.942848708,3.9876725873,3.9914629316
9,6,14,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976741,0.1234475225,0.3757659943,0.3541549235
9,6,15,0.0,1e-10,300,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1.7e-09,0.2780884058,0.7511567852,0.8246626154,0.8246626154
9,6,16,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1.6747e-06,0.2392528505,1.1855823327,1.4165156595,1.3605124237
9,6,17,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0028214492,0.356579039,0.7592840354,0.8164664353
9,6,18,0.0,3.9308394341,300,1e-10,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9354305161,3.9974776124,4.1567291275,4.130934769
9,6,19,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005161581,0.0363422494,0.233526792,0.2159947196
9,7,0,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752e-06,0.1042172056,0.3328539078,0.5670955325,0.5191355814
9,7,1,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04e-08,0.038398926,0.1981963803,0.3711272566,0.4609403149
9,7,2,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38228e-05,0.0038916327,0.0053058989
9,7,3,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-10,0.0002039434,0.0019783192,0.0019783192
9,7,4,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0247e-06,0.0008713578,0.0012552832
9,7,5,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-10,0.0007876381,0.0016669238,0.001489621
9,7,6,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1.17373e-05,0.001170988,0.001170988
9,7,7,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003461751,0.0957656151,0.3637342232,0.4788306816
9,7,8,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41757e-05,0.0076392862,0.0566331331,0.0566331331
9,7,9,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753e-06,0.2072740179,1.8470895056,2.3295184399,3.3827253881,3.3900482682
9,7,10,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004433358,0.1030313271,0.2202462267,0.2202462267
9,7,11,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1629e-06,0.0010970228,0.0019486762
9,7,12,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012225225,0.134142008,0.727904254,0.772474737
9,7,13,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074855747,0.0954047055,0.6182138156,0.7007987142
9,7,14,0.0,0.0,300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3116e-06,0.3985269743,0.9424008803,1.3342825871,1.3505849006
