fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_3,mean_std_x_last_3,BFGS,DE,MLSL,Non-elitist,PSO,Same
5,5,11,0.0,0.399141630540743,0.0735270089421483,0.0,0.9999999999999823,0.2769519193121682,7.843295940647306e-09,9.407345905070434e-09,3.269511055470603e-06,0.9999999999999932,0.9999999999999892,7.431085227760529e-06,0.2181818181818182,0.0816326530612244,0.2307692307692307,0.0,0.0629980503954174,0.4300361458495756,0.3261323391362405,0.0,0.0576783460486367,0.5953566182787007,0.280560285936024,0.3082567641854101,0.0232510055746071,0.4808204961246439,0.3325196516952938,0.280583640024453,0.0,0.6304559824964909,0.2556045195633444,0.6144038703725296,0.0497512437810945,2.735846900776702e-07,0.1481481481481481,0.1764705882352941,0.5144044741769831,0.5059919798562316,0.7145331857051356,0.5182335470094441,0.3536220391501238,0.5681892653221048,0.8445412820842186,0.8678826301669789,0.7426595567508769,0.4658278214201681,0.914967224543932,0.4039318951269319,0.4797505206726296,0.1954139323773671,0.1862174241033598,3.1828462336207124e-08,0.7239059703360423,2.837382976569641e-08,0.6951610317321024,6.956673015046607e-09,0.6689422743604885,0.542292934004831,0.0412653140545124,1.2472683455410332e-05,1e-12,1e-12,1e-12
5,5,12,0.0,0.4313684528958695,0.1384623797698222,0.5,0.9999999999999885,0.2769519193121672,7.84329683984386e-09,9.407345538160691e-09,3.269510491041252e-06,0.9999999999999928,0.9999999999999892,0.0002382850864083,0.1818181818181817,0.3061224489795918,0.0512820512820512,0.0,0.2785017456418065,0.2206006505546068,0.3086231200395621,0.0,0.2684798260865172,0.25226007001584,0.2652628600902971,0.2969034804213866,0.2746401124618225,0.2603011611492999,0.3120680753021985,0.3502077049043359,0.2730322867377947,0.2741931378444171,0.2538097761817026,0.7596147342351836,0.0646766169154227,9.83097638104562e-08,0.1243386243386243,0.6470588235294117,0.8097857809389628,0.6877511023962981,0.767554265695275,0.3332907864323827,0.668238231000507,0.4515463917162097,0.4325400679535791,0.4433010141286226,0.6467023461212369,0.3380455741728518,0.7611001092057088,0.267000686760041,0.3115815120575143,0.500665037626546,0.488107894952265,2.3219122310319616e-08,0.551398738169952,2.3068783739722168e-08,0.6882730381305269,6.585907337364029e-09,0.7004469349040052,0.6169729820487985,0.1565703562082333,6.203867299947835e-06,0.1415055916438577,1e-12,1e-12
5,5,13,0.0,0.4658851325128568,0.0731064312138184,0.0,0.9999999999999872,0.2769519193121688,7.843296772725827e-09,9.407346642915176e-09,3.2695109357782625e-06,0.9999999999999856,0.999999999999988,0.0003654719614418,0.0909090909090908,0.2040816326530611,0.0384615384615384,0.0,0.1926284917977602,0.322472716421634,0.5040730931742424,0.0,0.1854233847546033,0.3898450534435023,0.4494679426846129,0.6126784015940656,0.2319432651336784,0.4171703198643077,0.5451864598577738,0.6230851907046275,0.228791801795688,0.4514078682356224,0.4851027269283258,0.4863222383526535,0.0621890547263681,1.6803959769350238e-07,0.074074074074074,0.4705882352941175,0.4863629318073484,0.6419547489904485,0.6934662834204584,0.3741660548253752,0.6714512932661701,0.4081179034226374,0.560151393509857,0.6159936915290283,0.5185627784922848,0.595704945249132,0.622408199810037,0.5597140995859926,0.5754141245406814,0.2543785901272923,0.2549210256784749,1.2515350977552505e-08,0.4265000427585709,2.417850617216724e-08,0.3541767608476354,6.458575933247274e-09,0.3591089316256011,0.643600785366436,0.1084107813867456,1.3809269286847694e-05,1e-12,1e-12,1e-12
5,5,14,0.0,0.4561506603343332,0.0179484024779985,0.5,0.9999999999999968,0.2769519193121676,7.843288005054464e-09,9.40734607429816e-09,3.269514889874519e-06,0.9999999999999984,0.9999999999999988,0.0007625415472043,0.1272727272727272,0.0408163265306122,0.2692307692307693,0.0,0.4376421096078979,0.489581133098916,0.4866695727671863,0.0,0.4086631730839132,0.4626924127471153,0.4557775948508732,0.2651641900773884,0.4606454663358628,0.5393870970941965,0.497865368901102,0.2629842966563966,0.4357848403095289,0.485864379693732,0.4498052722304107,0.7797748947953418,0.0646766169154227,9.545124225522876e-08,0.1402116402116401,0.5294117647058824,0.444586130907427,0.5219255508671723,0.6657020890212537,0.4309175926964684,0.7850761587325836,0.6793060947296004,0.7557806492862866,0.7744004034658349,0.7336866665157908,0.4531432123394338,0.8781328807751307,0.3996427268650524,0.4266751096350405,0.2285067504196397,0.2351183093550088,3.1979657593509394e-08,0.7415736055526504,3.5100446427266335e-08,0.7303858585973491,9.698876182914388e-09,0.7086958422895773,0.4905872127955235,0.0650574323142029,5.814214140921449e-06,1e-12,1e-12,1e-12
5,5,15,0.0,0.3740580130001809,0.1039933541288017,0.0,0.9999999999999868,0.2769519193121681,7.8432961327889e-09,9.407345910508968e-09,3.2695109661932344e-06,0.9999999999999938,0.99999999999999,0.0007816267151031,0.1090909090909091,0.2040816326530611,0.0461538461538461,0.0,0.2279394002234747,0.2483010898874763,0.3445259078682748,0.0,0.2265787983901697,0.1893615046024015,0.3934658543112216,0.4846284283743509,0.2463175664696959,0.325704513062473,0.3798396117701179,0.5625506964059213,0.2605211960727074,0.2579215768774725,0.4240408646390274,0.5437717913157474,0.0572139303482586,1.011682853656836e-07,0.1296296296296296,0.2941176470588236,0.521438920499196,0.5470109863872907,0.5718924321579442,0.4404357695899411,0.5396199214441899,0.397820622598652,0.493524453130302,0.4968677569400475,0.7211402084187095,0.5947750013991253,0.8155564354884671,0.553680471637171,0.5232291482785933,0.3463963993328072,0.3392637506981677,2.2224596840899743e-08,0.489317188343667,2.7634122040330978e-08,0.3703944750036061,7.505122940539433e-09,0.5110362361003267,0.6809586377067082,0.0555480935482497,1.547553675589493e-05,1e-12,1e-12,1e-12
5,5,16,0.0,0.4298863180203328,0.0516421838330346,0.0,0.9999999999999972,0.2769519193121672,7.843293815442984e-09,9.407345459060292e-09,3.269511898740855e-06,0.9999999999999972,0.9999999999999968,7.426317932704673e-05,0.1636363636363636,0.3061224489795918,0.0461538461538461,0.0,0.1380056792252978,0.1521298033414709,0.3758395674750067,0.0,0.1356449126412156,0.1154812878874318,0.3471227646357349,0.367118262550909,0.1239361220112278,0.2054018162886436,0.3933675720393762,0.4403460811325634,0.1345186796511206,0.1562303970104204,0.3580589322146069,0.7438367359602476,0.0597014925373135,1.1350995924499725e-07,0.1084656084656084,0.4705882352941175,0.6819466384580644,0.6815959153502358,0.806598756875764,0.4080907625019412,0.6955998092771928,0.5797849602602945,0.6406992018350941,0.6563169334722803,0.7593995299066933,0.405160085251858,0.8654707767530192,0.3450173167896898,0.5074502721962113,0.1995308494532088,0.2082393098852805,2.36427549742752e-08,0.5838004512992597,3.452854328514685e-08,0.5615795162964126,9.98746435903379e-09,0.6645141400768404,0.5669750105696747,0.1223514738352472,1.284949835773704e-05,1e-12,1e-12,1e-12
5,5,17,0.0,0.4353428580646346,0.0418272916730228,0.0,0.9999999999999968,0.2769519193121675,7.843292261235901e-09,9.40734573959314e-09,3.2695127421669918e-06,0.9999999999999968,0.9999999999999964,3.233217792316201e-05,0.0909090909090908,0.0408163265306122,0.1923076923076923,0.0,0.331667873377044,0.3326446546212682,0.287786832352718,0.0,0.3221089999894388,0.3212609313989056,0.2734304732238908,0.0986064390402416,0.3151803250420723,0.3470393778050465,0.2532285603492021,0.1919142541384078,0.3186222629901072,0.3205327671636186,0.2284925094792654,0.5611187514265914,0.0572139303482586,2.26820623330903e-07,0.1481481481481481,0.1764705882352941,0.7509488916533424,0.5414208485112799,0.8009629567322392,0.4373283745384556,0.7399754188390324,0.5524811917178867,0.6514701943245713,0.6699512385394835,0.5813878691992789,0.428942176286338,0.707198550434012,0.372495594699656,0.453791748881154,0.2919499788385131,0.2489766349793435,2.7403767634536416e-08,0.7356392206439534,3.4307649118058985e-08,0.8440454087876257,1.1085071832461985e-08,0.8829023635518021,0.1809639513720067,0.0168988004354959,1.1318030121140266e-05,1e-12,1e-12,1e-12
5,5,18,0.0,0.4503300731524909,0.0855601555465257,0.0,0.9999999999999962,0.2769519193121674,7.843292950763112e-09,9.407345679965082e-09,3.269512392206185e-06,0.9999999999999942,0.9999999999999968,0.0010135810408046,0.2363636363636363,0.1836734693877551,0.1111111111111111,0.0,0.3715479037793859,0.4158280729773312,0.3697239204340736,0.0,0.3667561180728783,0.3997847995974285,0.3481505892300169,0.3649185710622586,0.3906002675654659,0.4725385964599535,0.386769531452335,0.4516666779953464,0.4004360081300738,0.4398907157410469,0.3610902265420015,0.635915264500529,0.0572139303482586,6.261054282953434e-08,0.1322751322751322,0.2941176470588236,0.794420030722166,0.7018738666444602,0.8194549328101701,0.388620275455851,0.515835078164598,0.5315217993370804,0.6318000989279078,0.6557445514222886,0.6260711002107355,0.6459188077001647,0.7534260210260119,0.6105288126050195,0.6391362814047055,0.075722422918898,0.0732426006780536,2.2900972662331185e-08,0.7522750753050339,2.357589540705445e-08,0.6621241694264397,7.989451663103251e-09,0.6257364980532669,0.3407518815916081,0.0444670227400434,1.2055376898336118e-05,1e-12,1e-12,1e-12
5,5,19,0.0,0.3768274088421498,0.0308401945189926,0.5,1.0,0.276951919312168,7.84329759284907e-09,9.407345344496822e-09,3.269510060826288e-06,0.9999999999999992,1.0,0.0001474378023114,0.0909090909090908,0.0408163265306122,0.1923076923076923,0.0,0.1816349089902675,0.5829980288424881,0.5603841750223952,0.0,0.175147722943132,0.7807833576418262,0.6239413446881364,0.5271730118985665,0.2044394728186989,0.6481216606014776,0.5916409294199607,0.5507774471540916,0.2029883286072898,0.8074850665516112,0.6457443316935414,0.7223253418322482,0.0646766169154227,1.0718270171764947e-07,0.0978835978835977,0.4705882352941175,0.4852253286699631,0.4039556775975357,0.6774719239403042,0.5725565103931125,0.6984580910479807,0.5549102082736641,0.6718811915578415,0.683546917173838,0.6726750229362053,0.5562800413027851,0.826023276857594,0.5193309067728611,0.5217218919897699,0.1807600482164163,0.1604332846499718,1.7918413931971848e-08,0.5484770239265181,3.91069501833553e-08,0.4936883143496373,9.505863916515892e-09,0.4551015887298313,0.2661098376739859,0.0147083591203175,1.1318030121140266e-05,1e-12,1e-12,1e-12
6,1,0,0.25,0.6337286868382643,0.1966294105328015,0.5,0.5861011468461719,0.2770427682970291,4.70817046383991e-05,2.480199395549229e-05,1.0862427946241033e-06,0.9898186708188992,0.912225705715529,5.5242903346190864e-05,0.3090909090909091,0.4285714285714285,0.0622710622710622,0.0,0.4910386440126674,0.5466813330788742,0.4311206464796908,0.0,0.4923609810102553,0.5883330553816478,0.5579013298993273,0.4030020874538347,0.5283218903638561,0.6073949406221746,0.4543011557479595,0.5120799914603469,0.5443550115142964,0.6270675894890042,0.5794899762553436,0.634346302664621,0.4825870646766169,0.0004727825062671,0.537037037037037,0.6470588235294117,0.8859585039101754,0.5768442068721265,0.9010650305154444,0.6291186595991827,0.5817428302012523,0.4526415272865181,0.4587699129472069,0.4840576534605292,0.5272947591268557,0.5326114425986935,0.6223054620770904,0.4747121599772993,0.7120273422111569,0.0934986910756265,0.0858630472226501,5.127057698594419e-05,0.593409229982426,0.0001134211445299,0.4546845915970177,4.477424594639827e-05,0.5986088101480096,0.0006267878599822,0.0456977110000799,0.0007445509541166,2.915276692346468e-07,0.0002744968893671,1.6132779112660473e-08
6,1,1,0.25,0.6299374397921182,0.1848819191976855,0.5,0.8634114429544633,0.277022870035666,6.090667605054606e-05,2.5480780193141205e-05,7.684287294385321e-07,0.98586978968508,0.9940667315196348,0.0001786014578691,0.0,0.2653061224489795,0.0,0.0,0.2102034460643892,0.2008458403153996,0.2022126993445152,0.0,0.2063167261002882,0.2038795697411622,0.2083253248872538,0.5462789187665094,0.2380278863075044,0.2935407214509861,0.2557000725577333,0.5951277321001784,0.2450440354140278,0.2786859243581928,0.2539575617960741,0.2906394559933749,0.4577114427860697,0.0006250652078969,0.5317460317460319,0.2941176470588236,0.6488862645297917,0.6968073874674046,0.7793306532354454,0.4150785177217218,0.8897478261402674,0.616854248416044,0.7272481534909394,0.7829700354626352,0.6471464538791305,0.3688675006518318,0.728334905649264,0.3149203372916771,0.4934509299529501,0.1740647505302806,0.1842336164845672,1.0802628550854635e-05,0.325360005675825,4.922380309314296e-05,0.3145172517715766,3.369595164935931e-05,0.459362151141752,3.446224135312469e-10,0.0590188846759276,0.0011005191131608,5.8782601901812976e-08,0.0001660070076813,1.5201572070043416e-05
6,1,2,0.25,0.606214443650986,0.169879318916756,0.5,0.751364281151649,0.2770027115441869,4.265451791393588e-06,1.8269154755785746e-05,1.2096289217353844e-05,0.9604235742594832,0.9714373957694488,4.2537270713035806e-05,0.0727272727272726,0.2857142857142857,0.0219780219780219,0.0,0.6113045262382697,0.6045765382602004,0.4292566220649566,0.0,0.6046445505724127,0.7261067249890488,0.4228576170504723,0.2591585671705561,0.6686959216737346,0.6613534320171685,0.4354488351024189,0.3668439608541607,0.6761282730850886,0.7666740971754755,0.4263917178324962,0.4330371194067148,0.4875621890547263,0.0001996497881686,0.4788359788359788,0.588235294117647,0.5778278784416864,0.5840514699397104,0.8530652966683503,0.3724041538328502,0.6172301534853003,0.6031214083813912,0.7900807123752935,0.8124385069473696,0.5946647349332279,0.3649537712341001,0.6973441560974663,0.3066340407108443,0.5391472181010344,0.1158631565625089,0.1275067948162804,7.92259666842258e-06,0.4767373596086176,0.0001127528929324,0.5297293118770223,2.9171881528305463e-05,0.7566635655213583,2.4670849999814966e-10,0.0490168824584288,0.0002955375197221,4.805107595151784e-07,0.0010139728165508,1.2513682892762906e-07
6,1,3,0.25,0.7484563520460094,0.4245312600801136,0.5,0.6382508781320733,0.2770254584136657,3.3674939775161766e-05,2.3831689275341914e-05,1.6165130060763578e-06,0.9531098682356915,0.9086322330811027,0.0002486736505888,0.3454545454545454,0.5510204081632654,0.0541310541310541,0.0,0.1238629761341335,0.1362276803755395,0.1907883247560687,0.0,0.1197678515342725,0.1518485097604098,0.1457227580208248,0.2295270360747414,0.0772117282756535,0.1553401485007639,0.1715965238215001,0.2936718759998933,0.0804922885980448,0.155394646860781,0.1083633409693313,0.7971218549061858,0.4975124378109453,0.000315121893314,0.5582010582010584,0.4117647058823529,0.7940548615161445,0.7395738083774162,0.917633149093294,0.2860489167872017,0.6622194850681904,0.5980971915198658,0.7177283131487586,0.7094869216231334,0.7883327988528028,0.1905569108664642,0.9358264321721448,0.0925359603292559,0.4572479815874013,0.2144160036907377,0.2195285784203734,2.291748794759057e-05,0.580797704568487,9.201850858372435e-05,0.711521987896403,3.962378078440251e-05,0.7682414461450948,1.4824451252144e-07,0.3970545642431795,0.0028441969691935,2.6974775897315658e-06,0.0022676455524243,3.052242953736414e-08
6,1,4,0.25,0.7569830080481446,0.4565706333767543,0.5,0.7489179561007624,0.2770119808486697,8.114233794144015e-06,2.902051315569245e-05,1.0025168538059209e-05,0.886786033643521,0.91765962226718,0.0001348112393803,0.2727272727272727,0.2857142857142857,0.0824175824175824,0.0,0.2094920999703046,0.4233617075933332,0.3217844289150253,0.0,0.2023238935678798,0.4780696049588061,0.3195450799585527,0.4908120605329884,0.2274807826510906,0.4942226244129841,0.3588205466588665,0.5218780002471608,0.2266954833277377,0.5225695184908855,0.3451242958467526,0.7049783817214041,0.4676616915422887,0.0002100353674732,0.5502645502645501,0.4117647058823529,0.794606186369458,0.6934199813815489,0.8616223611166298,0.3845794091854386,0.605750026667431,0.4614688646304643,0.6024885467630021,0.6509566694622864,0.4285726221322422,0.5932190939834536,0.5018396646226532,0.5510283274001833,0.5189411300926705,0.2776281464761602,0.3088304846548003,5.171028489135873e-05,0.4506596866955269,5.260479908684414e-05,0.4636008536011313,2.853854882503864e-05,0.4968095523016032,4.673156364626471e-09,0.0537115634884118,0.0120715741764041,1.613121640863792e-06,0.0005334294577838,7.88030858897073e-06
6,1,5,0.25,0.4872663536579327,0.0365891713599054,0.0,0.7013937830918695,0.2770143139209626,2.557376367032334e-05,2.3584167315232605e-05,2.2452430135234657e-06,0.9584610433766974,0.9469510821982384,3.903230264521044e-05,0.1818181818181817,0.1224489795918367,0.1282051282051282,0.0,0.2425697895342025,0.3319541471247172,0.1502522683162055,0.0,0.2394739780434655,0.3329983093308427,0.2128613124552223,0.5186968830156768,0.2675461952093794,0.4111661616692659,0.1998906356121712,0.5812488537697849,0.2775099044052944,0.3940450347437669,0.2547820284856085,0.5409585908664334,0.4626865671641791,0.000120234156213,0.552910052910053,0.4117647058823529,0.9597711478127816,0.6469660393929577,0.8613787805930211,0.6889793928935095,0.6075666170296652,0.3580553743027168,0.4737701851749021,0.5051013647546725,0.5228440628996389,0.5319363555815788,0.6359175439670648,0.4870564253607427,0.6419837813616696,0.25353715528477,0.227723189991825,7.403309195063783e-05,0.464645421544403,8.303316120971564e-05,0.4057116666061868,2.82330141300991e-05,0.464748252287307,2.430373515019299e-09,0.0448042371079484,0.0006950857465467,1.0453724318229548e-06,0.0007953494258882,7.848892541294282e-09
6,1,6,0.25,0.5512811407503178,0.1229130686275685,0.5,0.7189208510335037,0.2770103786295728,1.823470400250429e-05,2.6611093266266844e-05,3.8197063985115865e-06,0.8978607441658775,0.7932547661503399,0.0004784492519976,0.2181818181818182,0.2244897959183673,0.0839160839160839,0.0,0.3069079453160245,0.3603636166923145,0.4015580339875779,0.0,0.2940555818272156,0.2906524062876942,0.3893558240769071,0.4057819987109168,0.3217718729023809,0.4220082259224177,0.4248327895576428,0.4350183622055816,0.3153486809417606,0.329228610500093,0.4007940540414251,0.5812789119867492,0.502487562189055,8.649757243411692e-05,0.5423280423280423,0.3529411764705881,0.7284725737254698,0.8421417763110113,0.8096464002181525,0.1936403278733186,0.4881650630364276,0.5123161732069967,0.6979714475517884,0.7359682973142805,0.6255264039864468,0.2614625204053319,0.7324216479824415,0.1938620654363232,0.3938503669204112,0.3237965878417156,0.311750659236895,4.527556285911944e-05,0.5096095985811308,0.0001335593755248,0.4738910431857381,2.9110782283053573e-05,0.5672185329834756,3.2072425262916384e-08,0.0245054768490335,0.0031546852774365,1.1065168996758778e-06,0.0008743328019363,1.0506262922101333e-07
6,1,7,0.25,0.5041108127700454,0.0397286460685002,0.0,0.6431403853289324,0.2769978732256337,4.1889072600183554e-05,9.239461625538306e-06,1.8872046254172396e-07,0.7742831732105323,0.8259988319130078,8.696500707322554e-05,0.3636363636363636,0.3469387755102041,0.0904977375565611,0.0,0.2562644745923893,0.27824247033058,0.2128438291321591,0.0,0.2361976716200288,0.2038006093288138,0.2137155201965838,0.4060185555920292,0.26497717448741,0.3402744640489703,0.2346945567102283,0.3680579622051232,0.2373094178473842,0.2277330126143656,0.2025254524537237,0.358240606332777,0.4701492537313433,0.0004494058129809,0.5238095238095237,0.4705882352941175,0.6083791616631704,0.6875831324182373,0.7683989898168593,0.3022727804788431,0.6647916357563827,0.6051122066671348,0.6525840135535326,0.6637023603052707,0.6070341204755625,0.4551498353224116,0.73502053989599,0.3937338873328406,0.5027037599205646,0.2074729732095722,0.1975967127444411,4.30654867173429e-05,0.4772886033456845,5.5426331262918e-05,0.5468347172581198,1.6052920824364575e-05,0.5569986549849806,1.0076134586391037e-10,0.0779028501673145,0.0129039564723486,5.961948874767133e-08,0.0004511451118163,1.2744570204516806e-05
6,1,8,0.25,0.6059796101945936,0.1706034784592064,0.5,0.6331022685079837,0.2770362182401972,1.5352569679529002e-05,2.5870882152699543e-05,4.481407568255657e-06,0.8920139280508369,0.948597356943339,0.0001901579215154,0.2363636363636363,0.3469387755102041,0.0588235294117647,0.0,0.218365237897543,0.1173544571553749,0.1725880478497269,0.0,0.213280073520358,0.1693984926638642,0.2383132888804467,0.1368880328050159,0.1761595844217041,0.1113080457516745,0.1294688992587349,0.2341499805603648,0.1850502406914781,0.1597662453725941,0.1973717054502204,0.204229378661656,0.4726368159203981,0.0001059510671313,0.4603174603174604,0.3529411764705881,0.7811783262599332,0.7339340778645327,0.9345342930287612,0.2747396152822108,0.6499603064897247,0.5927326551219818,0.6818700869523076,0.6923091428167965,0.680690721053451,0.4791010716674547,0.7812714401888577,0.444225177065295,0.4996335022914024,0.1736798644480215,0.1902721474087,0.0001079358337245,0.8941400467802499,0.0002279102383615,0.9301832770467556,5.312245130474762e-05,0.8679393190362479,2.0791242105107334e-10,0.013046037563962,0.0150731896378958,2.718272288047199e-06,0.0001613005297189,5.8008527755202266e-08
6,1,9,0.25,0.5290079532648543,0.0561268052114751,0.5,0.8392464544410894,0.2770014403058144,3.8088402638977456e-05,1.636098313293403e-05,8.012582179564815e-07,0.9852225163868916,0.9660853561696788,0.0006018467193216,0.1999999999999999,0.3061224489795918,0.0564102564102564,0.0,0.2515260300814431,0.2023459211201904,0.1359699075046091,0.0,0.2609174087464435,0.2334572522904146,0.16846414790536,0.2842762951662902,0.2408609756439043,0.2384660458981259,0.1258552858194656,0.4658537965295852,0.2821006407021615,0.2786904661340003,0.1808593479024474,0.2948038900105303,0.4527363184079602,0.0004850788248044,0.492063492063492,0.4705882352941175,0.6508910363138283,0.6915445597603505,0.8250126880613675,0.3232327525138546,0.8207454360507365,0.6141980539902328,0.7278237506731928,0.7342218459897776,0.8042800998856174,0.2128504014067314,0.8955780732605995,0.1284248174936542,0.5334230048558892,0.1226454212562985,0.1174717489549063,2.481944661404353e-05,0.3748730579840204,7.343839964621339e-05,0.4741643476860151,2.5267246020766548e-05,0.716915709723621,1.654451936077774e-09,0.1740450419361381,0.0050107923856382,8.587983933018034e-07,0.0002733008376596,1.3346505387493476e-07
6,1,10,0.25,0.5924480431078762,0.1110223941744786,0.5,0.7161045992268711,0.2770152354641607,9.391140387967568e-06,3.2984707595021755e-05,9.837049161621244e-06,0.944396050898463,0.9431088857563436,1.068028811047371e-05,0.2181818181818182,0.3673469387755102,0.0512820512820512,0.0,0.1322660209883293,0.0625632301078272,0.2639353607283922,0.0,0.1316001416085181,0.055035466353002,0.3056995152796126,0.4746602578808438,0.1407870452834003,0.1448354470159437,0.2996844657861339,0.550713425458347,0.1560358727468567,0.129734088875749,0.3371807067422185,0.034476191953622,0.4875621890547263,1.7493810841095123e-05,0.4814814814814816,0.1764705882352941,0.8279160559140355,0.7077890849477773,0.8453966381894473,0.4869276389059456,0.6680539405760951,0.4068281757714991,0.4548130036140545,0.4904753248002249,0.5037541333306907,0.5115476081814395,0.5922752043369233,0.4632019784000374,0.662427034291921,0.1829983717539371,0.2067647826018138,2.371472435975908e-05,0.5193453667486606,8.347545493117858e-05,0.467422960536425,3.462140243931882e-05,0.5106279069306954,1.2915114072703492e-05,0.0140200010548055,0.0039772641515484,8.95977731797764e-08,0.000229622981591,2.0180503349472094e-08
6,1,11,0.25,0.7835334470578666,0.4982467841631846,0.5,0.7757500620598545,0.2770108692156806,2.9297019175114453e-05,4.403784963329287e-05,3.948009520112148e-06,0.9564239156060376,0.8991125452343633,0.0003311436897042,0.1454545454545454,0.3469387755102041,0.0361990950226244,0.0,0.2750056310883602,0.2961173928385699,0.3062599223535148,0.0,0.2681541346759065,0.2909676819789402,0.3156554628632869,0.5322074550243774,0.3039201437256691,0.3797001419256361,0.3511128563184337,0.5739614029400166,0.3067705825521878,0.354188613944121,0.351302957238025,0.4661620777924955,0.502487562189055,0.00060922046432,0.5423280423280423,0.2941176470588236,0.8542326030798448,0.695905406908877,0.9178319256244468,0.4413530188895693,0.7711618331734729,0.4689398918828975,0.5480041738218482,0.5672693169573284,0.6346751793552452,0.4423915782568034,0.7725673049996801,0.381023110383029,0.6681872804665072,0.1085798630112599,0.0906566690722644,4.007537398496887e-05,0.5695834522916873,7.587899872228858e-05,0.4998843073347661,4.552394758264601e-05,0.4690973031301131,7.965119751067839e-08,0.1228768649623814,0.0048426874551237,8.160100130878399e-07,0.0001165537493037,5.052273195074735e-08
6,1,12,0.25,0.6543534391908539,0.2347819023863265,0.5,0.8345275613055296,0.2770177868759265,2.1689330705655628e-05,4.094910692192171e-05,5.075981727334229e-06,0.9579805981157612,0.9526843011550596,0.0006220034009915,0.1999999999999999,0.1428571428571427,0.1208791208791208,0.0,0.6265201413162561,0.6669729434471845,0.548626705014333,0.0,0.6111376909594157,0.7666314187170536,0.570370611427231,0.4100456768955904,0.68024173779584,0.7273165192137873,0.5733125846732656,0.4711859562953195,0.6776535880070256,0.8004318446343204,0.5897798665915406,0.3251156479469967,0.4825870646766169,9.81585257520164e-05,0.4179894179894179,0.4117647058823529,0.5838783373034022,0.5678737445603068,0.7580803863873444,0.4370532063513986,0.7853084383121187,0.3488311773747696,0.4367377352700856,0.4860385403065086,0.5417236627384729,0.5513062258574268,0.626749702770903,0.513829654722494,0.6374361736033094,0.265441381142476,0.2645819165953721,3.916469375734595e-05,0.5116939310075609,7.439361335175695e-05,0.4709485751720517,4.246669334761895e-05,0.5947718755522744,1.1785609811189445e-07,0.0230385678148524,0.0024139286196369,2.269324062471632e-06,0.0014802730502935,3.789553196963944e-08
6,1,13,0.25,0.5173072591652832,0.0508966836550214,0.0,0.7513557472636312,0.2770112896006699,8.212523881302211e-07,2.687286177629993e-05,9.545247490553525e-05,0.924155302334029,0.9257436754383056,2.0300734237166006e-05,0.1636363636363636,0.2448979591836735,0.0576923076923076,0.0,0.3440306772232177,0.5243265695644153,0.404979779196871,0.0,0.3290673495656747,0.529673902566468,0.4588425984566839,0.5370313490749441,0.3772575493036673,0.5936796112970743,0.4452845041307852,0.5477252372579664,0.3685383092809618,0.5728382027796239,0.4853293722401294,0.3149640505706881,0.4701492537313433,5.2087768083287285e-05,0.5476190476190476,0.6470588235294117,0.466603019956641,0.5371682614588424,0.5358228052305469,0.4565083912495223,0.4650240179501927,0.4768395105846061,0.6406463751656677,0.6771593473626725,0.4668732228399718,0.6639102003522455,0.5688517130565134,0.6348718615069796,0.5603647785966306,0.2163051995737104,0.2202256338101357,7.992742350125825e-05,0.456564263661413,9.128322609314587e-05,0.4071846483734727,2.650653025226099e-05,0.4449419985890133,3.470477917267105e-09,0.0047317005672726,0.0001729820475641,1.0451763668342345e-07,3.63091330508995e-05,2.92552994178248e-07
