fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
7,6,4,2,3.867644774893384,16.202001781883652,3,0.5485717000406183,604.6772869989837,9.705141936346262,124.51797678778831,12.830103630062537,0.877607278104125,0.9107469546933856,11.547142255406426,0.999118854010532,0.25,0.075,3.333333333333333,0.375,0.125,3.0,0.3530866729863637,0.4174520012556073,0.4736282996431859,0.5689441832974137,0.3788173131741796,0.4267528560919681,0.5226685820566138,0.5968730966923753,-2.605141061685697,-2.3459397859952507,-2.119716000656686,-1.7358758292309844,-2.3316104615051936,-2.151684304972781,-1.7916644350939204,-1.513137640505116,0.8110457713281999,2.601601601601601,7.65391938823014,1.4784784784784788,0.5128205128205128,1.0268109983656424,0.917912840431596,0.965915456401846,0.184688563039677,-0.2854113803051298,1.0399901812,1.6180836187,0.7171684439,1.7161801247,-0.0523075066,1.2160261002,-0.0391734943,0.8062771769,-35.6986362416,5.338620489,14.3231184578
7,6,5,2,3.785259877823048,15.859850851881196,3,0.6600107692380682,487.4306824116002,13.959378092436117,137.88451462442612,9.877554265769104,0.8626170252928591,0.8219881042487671,9.353601777663654,0.9989591028622532,0.25,0.125,2.0,0.275,0.175,1.5714285714285716,0.2864901617674469,0.3496042842901927,0.4903156887417693,0.6118005142859589,0.300750374821579,0.3822319556277876,0.5766049143537872,0.6379445781829898,-3.314289454017089,-3.0211211478941653,-2.367509524277289,-1.8032063366413773,-3.094042299622093,-2.733502302778824,-1.8734401239146037,-1.6020241549983163,0.8657819073875382,2.469469469469469,16.802147608265408,1.3243243243243243,0.5897435897435898,1.025444105734779,0.8980270984648386,0.9106943934589132,0.2009991740703572,-0.2732934392691068,1.2302016891,1.6932087364,0.724021692,1.9809834011,-0.0576508312,1.7331225609,-0.052643848,0.930684187,-40.3746400307,5.2707425355,13.319031131
7,6,6,2,2.3369696244644262,5.581054099941188,3,0.2636753126688991,498.248609445351,1.5074177267989957,63.83430390333078,42.346791316354654,0.7254216939151641,0.7085374240657136,13.71599552331727,0.9972362061216044,0.2375,0.125,1.9,0.2625,0.1625,1.6153846153846154,0.601734808602767,0.4089375334334655,0.421849162149346,0.5330724635549295,0.6597236636088534,0.4302202022868778,0.477227473134619,0.5655490334273132,-1.6908328893557245,-2.5093527622342897,-2.454536506735361,-1.9823385337728865,-1.3176593788264477,-2.2063705701225045,-2.024343303805749,-1.682333825549,0.8456634156412652,2.381381381381381,28.60595535175739,1.7207207207207202,0.6025641025641025,1.005979966879824,0.928743688640055,0.9653359072529072,0.1385440470677681,-0.3634633105375661,0.9293187087,1.5776941294,0.6972058196,1.9044110505,0.2087760755,1.3390505455,0.1525654283,0.8947097938,-38.1362680596,7.6521209259,20.2768631491
7,6,7,2,1.7368321524318389,2.4931476699533226,2,0.3330469494054889,326.30164714349775,15.441563270618335,49.41200887636262,3.1999356548557523,0.7813634415769748,0.8031142392723021,11.561419585427773,0.9974869299271818,0.2625,0.1625,1.6153846153846154,0.2375,0.1,2.375,0.6116205998515533,0.4276451795058065,0.4358541095077886,0.5126575248714974,0.6343417228765086,0.4505010384380922,0.4526038381093172,0.4987154763548697,-1.7463969323750137,-2.5736656021381634,-2.53675311355596,-2.1913968744355583,-1.5853348577057718,-2.3823879084323645,-2.3732710859067265,-2.1733511277653044,0.7981489492957652,2.535535535535535,13.369837418249451,1.5005005005005003,0.4358974358974359,0.8244692750093452,0.8936302894884194,0.8797932096909747,0.1620763089097782,-0.3561330103622516,0.8850034413,1.5823439465,0.7010299509,0.8606007967,-0.1160391909,0.6091764364,-0.0768801778,0.4043181545,-38.3820430025,7.9734768843,19.3313105188
7,6,8,2,2.0686881885189825,4.065591286405663,1,0.293892866903841,467.464671127676,4.370222869759068,70.45604910969676,16.12184348703045,0.6563893143242233,0.7351750801255525,56.57674830323301,0.9985433696177758,0.325,0.125,2.6,0.4125,0.1375,3.0,0.2998394228945782,0.2659717769196597,0.4242689288260319,0.4089217078931631,0.3303886612288514,0.2917192113254915,0.4114292025311449,0.4017302453670497,-3.661833263235193,-3.8389607346091736,-3.0110681121445557,-3.0913339339400845,-3.178244541132379,-3.361785292233592,-2.7935935606440463,-2.839628709508211,0.8412339809525029,2.447447447447446,18.595541939432454,1.7207207207207202,0.6410256410256411,0.9205921238333068,0.8881880684148988,0.9071097870916308,0.1776385723083086,-0.3534240926486089,0.8309190185,1.5936175616,0.6903881057,1.2593109692,-0.2174536303,0.8474652653,-0.1364642501,0.5916358536,-33.4185168909,8.0221644875,20.8263404666
7,6,9,2,1.6777601838899645,2.745741508519933,1,0.1695866595546783,324.7525345650401,4.9716076416750825,33.02705553381933,6.643133954692276,0.5103004429731537,0.4456418879658937,7.372374149722448,0.994520895837802,0.325,0.125,2.6,0.3625,0.1875,1.9333333333333331,0.2705194196297829,0.2900465740365979,0.3496850072190856,0.5703502169391296,0.285096898516004,0.2806526846081341,0.3647140203550202,0.5769436330595306,-3.9630119366626575,-3.856927761037327,-3.5329330873667706,-2.3341364591098697,-3.68523155276504,-3.708140891508321,-3.274815751053695,-2.180799983677318,0.8286537084702577,2.447447447447446,12.708787092020597,1.5225225225225214,0.6153846153846154,0.9465004721046923,0.8826097935387215,0.8966890942835546,0.1811622151471871,-0.3483149859840793,1.2700382101,1.7641149222,0.7688956625,1.7882294275,-0.123550791,1.408420104,-0.0877342344,0.8401266007,-48.6244200553,5.6692626656,14.6923563952
7,6,10,2,2.0837997810580577,3.760285519445316,2,0.5184630083920702,420.6034367679579,10.086043296669692,73.20195862381712,7.257747807605352,0.6289318738184453,0.7373233312738012,6.6712897644781135,0.9986506158610512,0.3,0.1125,2.6666666666666665,0.3125,0.1125,2.7777777777777777,0.2492749156010688,0.4223964817155631,0.4217832249685227,0.5611431268779298,0.2642448795855993,0.4642097755887622,0.439472364266266,0.5477956636814278,-3.7376710986250714,-2.8757424277149557,-2.878795678588123,-2.184957829688935,-3.455615756314148,-2.516442074520325,-2.632626095486833,-2.123864838040011,0.8188445639121766,2.425425425425425,8.691175294698802,1.3683683683683687,0.6153846153846154,0.978516139191224,0.8957655896125534,0.9311530383048268,0.1959560943445535,-0.3052221465573132,1.1724637465,1.733775435,0.7500082976,1.2156282828,-0.058572712,0.8029242168,-0.0324493461,0.5711133266,-45.3843176149,6.4507370206,16.7828190597
7,6,11,2,3.087124495002517,10.201002305558978,2,0.6483498956894408,534.5132452444784,5.084813089047759,147.47775385970527,29.00357422721386,0.8599558495343347,0.8395605474182402,17.246122549976103,0.9984499584967778,0.2,0.0875,2.285714285714286,0.2875,0.1125,2.555555555555556,0.4097415350091127,0.6222252181142611,0.6481351171466917,0.6809819174360539,0.4263509859513269,0.6165034147757278,0.655552673849391,0.6779078390246569,-2.491293893830946,-1.5944676157584436,-1.4851101442814914,-1.346474211302477,-2.326867798323601,-1.5555606879326174,-1.3971668595433422,-1.3064885655018257,0.8323571030899912,2.447447447447446,18.124175473742397,1.5445445445445445,0.5384615384615384,1.0161085970408628,0.8920590350773266,0.8854322011072459,0.1833141695700572,-0.2940674452029377,1.2127411225,1.7374552906,0.7701614001,2.3399969035,0.0302091844,1.68653059,0.0152423688,1.0993520261,-50.4293392461,6.5332848357,18.1137239939
7,6,12,2,4.870460760372208,28.54865780230653,3,0.6943562327675612,588.6389044453499,39.38113289964869,227.89282791038448,5.78685302149897,0.9533007441593768,0.9466594477695204,75.59404677010632,0.998969913898317,0.325,0.2,1.625,0.225,0.175,1.2857142857142858,0.3451229760789598,0.2763530309423443,0.465775907957305,0.5163425961308012,0.3757141003457103,0.3065807413875976,0.5032603562571639,0.5478364890088775,-3.1564356820526958,-3.4878993015614963,-2.574901736877976,-2.33117582644918,-2.763993994490356,-3.0700784168439386,-2.199289448777868,-2.0019308935204605,0.7728196489916437,2.425425425425425,14.796880626863963,1.5005005005005003,0.6153846153846154,0.987849463516108,0.8949497423137105,0.9265764745824044,0.1772401676016294,-0.1871867054629757,1.1164235959,1.6014176413,0.6986663053,1.421077676,0.3599373733,0.9605125951,0.2605335122,0.6676353375,-44.985353941,7.5585680195,18.6858577924
7,6,13,2,3.030344385647364,11.214833955204243,3,0.4583653128126276,482.3236947313011,12.379404859769435,71.59665052608565,5.783529284090248,0.884613491289037,0.8453444737705618,57.96431305138001,0.9992411623981052,0.2625,0.2,1.3125,0.3625,0.1,3.625,0.100455643034879,0.2855271530017816,0.3596232072493892,0.4888706747731123,0.107666026798,0.3156393886116073,0.413216511142388,0.4768582253987722,-3.4720668774912253,-2.757726717667083,-2.4717303088030715,-1.9728601335704097,-3.1637110268354007,-2.4263552409778653,-2.080402012939536,-1.8547645283135283,0.8211335719119454,2.381381381381381,12.708787092020597,1.39039039039039,0.6282051282051282,1.0019099645175251,0.9073741249511624,0.9590940413302412,0.1744821599525469,-0.3400253972100934,0.6616132713,1.515613154,0.6661079692,1.4166288265,0.0362232555,0.9255011817,0.0445458192,0.6655452271,-25.3991244173,8.3069953488,21.113983597
7,6,14,2,2.9047873299292943,10.32389985676416,3,0.2773775432285899,613.7386897095005,15.027531738760985,96.53147524304832,6.423641415047666,0.6780248604098308,0.7204775730426931,20.3108717198646,0.9992240756411012,0.2875,0.1125,2.555555555555556,0.3,0.125,2.4,0.6144309590251048,0.4839457696461741,0.438367376235867,0.5416087135365786,0.6354905901418628,0.5311060606992207,0.4221381502594442,0.5198607315787279,-1.724067141728808,-2.307530033151989,-2.5113332489205904,-2.049690901137053,-1.5758857548439762,-2.0271720276421794,-2.4982736594601063,-2.0757890276159623,0.8199009667216961,2.535535535535535,12.708787092020597,1.6986986986986992,0.5512820512820513,0.9879971493744848,0.8836848239283576,0.920870281534864,0.2188867542918408,-0.340636001276658,1.1043005949,1.6846831457,0.7295905064,2.0641935088,-0.0502450003,1.4598834904,-0.0495243011,0.9697770595,-38.7370712822,5.4338157189,14.4728853545
7,6,15,2,3.281998554913561,13.27389078388764,3,0.4708280861637341,887.1546126874387,3.610752898420794,86.16876968031492,23.864488128778312,0.8992399525503924,0.9364050317265792,38.66218716184439,0.9992567678445314,0.225,0.15,1.5,0.275,0.1375,2.0,0.6272334990090893,0.4576633303921045,0.4099130693654346,0.4778724761835903,0.6920687968473417,0.4805277219052228,0.4537555032379334,0.5038164818748301,-1.5842095800260636,-2.3048609392430564,-2.507793393651131,-2.2189746745655445,-1.1860675746786784,-2.000866487983783,-2.103985821582909,-1.911164493604434,0.7987203772391933,2.5795795795795797,36.86095362172154,1.8308308308308303,0.5,0.9881774333309832,0.899584122043739,0.9418803130003666,0.1949606515092543,-0.2928770527108139,1.1296985062,1.6073456962,0.7061813037,3.0177438641,-0.7742264526,2.2473185473,-0.5383662371,1.4177637698,-38.1032435576,5.2870394435,14.0816651497
7,6,16,2,2.840564531497234,8.169250316380275,2,0.4337132057604642,417.0874759602282,26.74511182367286,73.85863399431716,2.7615750676706003,0.8152917758180136,0.7312495769252432,12.396363238221593,0.998633340751,0.275,0.1625,1.6923076923076923,0.35,0.15,2.333333333333333,0.2509967125323363,0.2762373838924633,0.351536940939133,0.4651604313076508,0.2731074213404869,0.2869782141071812,0.3715074241140124,0.4993217038170857,-2.8538767641483047,-2.75770393458742,-2.4707951054784045,-2.0378631752054805,-2.545401279635937,-2.4968291319837776,-2.200828367036104,-1.7532538000871387,0.7937085818626818,2.535535535535535,18.595541939432454,1.4784784784784788,0.5512820512820513,1.021486023677114,0.9306107926507478,0.9695620417884858,0.1690262234077202,-0.3303721821271361,0.8711452519,1.5683976122,0.6896706631,1.7984923258,-0.151690375,1.3838214088,-0.0798681102,0.8449482046,-24.5599533322,5.1236131565,13.8101628914
7,6,17,2,3.840380756804018,17.549499989845348,3,0.3262284569234109,660.1651863161727,20.479805452155304,103.41733108837732,5.049722338914778,0.9059006755539928,0.8186854699282314,44.615739233378285,0.998439376924376,0.2625,0.1625,1.6153846153846154,0.325,0.175,1.8571428571428572,0.3288858852643448,0.2757490605628387,0.3369090166034764,0.5104647863059775,0.3588101441073577,0.3146422256605557,0.3505177201933345,0.5457918757734143,-3.2911959402172783,-3.551783071218865,-3.2518498786289585,-2.400718853212888,-2.8822027700459074,-3.080741308553056,-2.919477918671144,-2.041704031640846,0.8134892026505083,2.601601601601601,20.0586777950823,1.6326326326326317,0.5256410256410257,0.9654671404811436,0.8871853450283326,0.9535856161828624,0.1768292957552049,-0.3286505930514952,1.0092156481,1.6940405007,0.7388045099,1.6694655583,-0.0129228773,1.4829822835,0.0838937218,0.7843302447,-39.2702750842,6.4007311328,16.4803396672
7,6,18,2,2.570102820248803,7.439251625847397,2,0.3914331474171439,432.57311062066793,24.11904682063397,44.41265067549757,1.8413932775113784,0.8112666584110175,0.7962386410734816,24.00870520146146,0.9983633449501,0.35,0.15,2.333333333333333,0.3125,0.1875,1.6666666666666667,0.2459958615840779,0.2932618287961711,0.4279953924591373,0.4842491958885844,0.2613697843668859,0.2989271029468126,0.401120288038833,0.5075762319529288,-3.436815508562373,-3.2213731775918824,-2.6072460428342628,-2.350836383799611,-3.1687062536236503,-3.007586240205919,-2.569179879587104,-2.112486383875092,0.7960698559764968,2.469469469469469,18.124175473742397,1.5225225225225214,0.5897435897435898,0.9346984769452034,0.9047783741997064,0.9027927975979088,0.1639505233459263,-0.3076658098094417,0.949930341,1.5839660698,0.6936884147,0.887589754,-0.1799527949,0.5678258503,-0.1157802157,0.4169978144,-34.1560380267,6.596398466,17.1993532564
7,6,19,2,3.4221516329996176,15.310443449414407,3,0.2219585850547067,445.4195455592656,4.292051978550724,65.25111734580335,15.20277892064028,0.8017948599600999,0.8236307964572199,20.033212761154434,0.9988403638855136,0.2375,0.1125,2.111111111111111,0.3375,0.0875,3.8571428571428577,0.2022786984286094,0.4489292276596019,0.4602764015902418,0.5383064331364583,0.2120951641362631,0.4522687217266865,0.4769098151695097,0.5464643652555045,-3.288855391809565,-2.271961494961011,-2.225179223897078,-1.9034760307288328,-3.0980379907626507,-2.1536767279255296,-2.05678806809631,-1.783299914719775,0.822641567373271,2.623623623623624,11.781772746104188,1.6546546546546546,0.4615384615384615,0.9911049130174172,0.9277151819025664,0.9430916810803543,0.1356690441644289,-0.3088432898146753,0.9634907503,1.6452501027,0.7272256566,2.3639169124,-0.4562580821,1.6726330626,-0.3234655237,1.1105898659,-34.7604446448,5.7335085789,15.3960026389
7,7,0,2,3.560539876634315,16.914857874801775,2,0.2010475326876006,239.7422920415931,4.029201385038357,55.83691677532081,13.85806055330472,0.574804864823732,0.5231270909826156,13.983866911926349,0.9975223518979028,0.2625,0.175,1.5000000000000002,0.2875,0.1375,2.0909090909090904,0.3730812060591826,0.3753379904092634,0.4563335221730117,0.5829285400320299,0.3957013128526216,0.4035532543254091,0.4888764159912077,0.5736904443781423,-2.930886505019746,-2.9203358900751635,-2.541676463515241,-1.9498364468626908,-2.663638254043663,-2.6290283299775403,-2.252939415335325,-1.8790946672068425,0.8669613789050313,2.271271271271271,5.366976945540476,1.2582582582582589,0.6923076923076923,0.9462554848162053,0.918587289840332,0.933376330636096,0.1652007649282072,-0.3341212743852634,1.1241636719,1.6372936448,0.7226565398,1.2848857129,-0.0677024414,0.9236980774,-0.037330162,0.603651103,-45.8359025366,6.8688129558,17.6301404233
7,7,1,2,3.216161265837155,13.229153068992304,2,0.5785606563316559,318.9101022362404,5.557677593523088,55.88864078712043,10.056114239561682,0.8569365573516136,0.8584054872618425,34.49047802094869,0.9981179303110936,0.2875,0.1,2.875,0.2875,0.1625,1.769230769230769,0.2585455232880053,0.3053391453881299,0.2764229406552371,0.3998896686251037,0.2790952649653725,0.3362633405438768,0.3047874630038344,0.4217000214029559,-3.0647827136197314,-2.871362498860111,-2.9908868758681986,-2.4805403806022195,-2.7604356638758847,-2.541531851773062,-2.66205697900662,-2.2143839647013315,0.7893130416197135,2.2272272272272264,10.11916262438234,1.39039039039039,0.6025641025641025,0.9101884021744768,0.8952822602801822,0.8958265550560269,0.1890787141704077,-0.2816863381183711,0.7789016135,1.6132200876,0.7041824463,1.2719605502,0.1072211711,1.2236864099,0.0112839056,0.5975787429,-18.4546355617,4.1488277233,11.4281965482
7,7,2,2,2.178037351985569,5.642141474291824,2,0.355364235112558,233.99524785547143,4.739300441440049,39.2863191767658,8.289476403152138,0.8341738564099718,0.7494308858601234,12.701143659250114,0.997713550468964,0.325,0.075,4.333333333333334,0.3125,0.15,2.083333333333333,0.519475297219846,0.3627118163416245,0.3818031326770637,0.4424756281979398,0.5447457363378376,0.3320217798122195,0.3928933595981693,0.4405697652032315,-2.274152621774031,-3.016058457155683,-2.925706042709219,-2.6385646866871952,-2.0546079823087884,-3.0146524541386706,-2.739932932089846,-2.524764549621617,0.8323571030899913,2.1391391391391394,14.065272421052391,1.28028028028028,0.5897435897435898,0.979431668571944,0.8961664567678812,0.9153572575062504,0.1901853583318341,-0.3583629990460646,0.9334886158,1.6003619172,0.7083294904,2.1734229137,0.0091026918,1.8280924691,0.0094939209,1.0210940366,-30.0107938429,5.3315504796,14.3309319779
7,7,3,2,1.961053002375384,4.45343320180765,2,0.4171116957828422,217.6549635927517,2.6494464728869147,47.816124420241295,18.04759028331659,0.6739783332579735,0.8833544238789997,21.294149013259428,0.9959939067347762,0.2375,0.15,1.5833333333333333,0.3125,0.15,2.083333333333333,0.2279454986620367,0.3223181735020397,0.3246502389216807,0.4707049755224122,0.25025287436143,0.3533339273256617,0.3443564309396821,0.5096505117745045,-3.723700086151133,-3.268530746651095,-3.2572829497805653,-2.552845589049667,-3.29377167800052,-2.840918387628944,-2.880358116471261,-2.1541919954192346,0.8662269910610841,2.1171171171171164,7.852979529527805,1.5225225225225214,0.5512820512820513,0.9637901017845132,0.9150074977724034,0.94040559191073,0.1540567571001393,-0.349765829560001,0.9006977551,1.6079103843,0.6942129171,0.8993451443,-0.13684257,0.6360156856,-0.0688764979,0.4225206047,-37.7053849791,8.2309422772,21.3851301618
7,7,4,2,3.117100372758133,12.00463967127626,2,0.2344659932252516,225.80115634729472,13.355333663890743,35.06586769106078,2.6256077589337603,0.8205404911669993,0.6635815241996441,8.199590821968437,0.9977416089996016,0.2625,0.1125,2.333333333333333,0.2375,0.1,2.375,0.2260274024658128,0.4682014677769724,0.4461157575378421,0.5043226380921055,0.2343855166433135,0.4683891913262064,0.4174741320740572,0.5178112956015777,-3.3607355050306613,-2.309169878183157,-2.405070212110917,-2.1523249201729158,-3.2058943946089653,-2.2260395390755114,-2.4392386185156045,-2.0190919819034807,0.812328923323821,2.271271271271271,7.65391938823014,1.3243243243243243,0.5769230769230769,0.9987604984731931,0.9009959038899688,0.8962267475037954,0.1852596481469994,-0.2883079927954877,1.0320536251,1.6559545006,0.7226866939,1.4474551291,0.2763873678,1.00869496,0.2122470112,0.6800277071,-36.1036348099,5.6053543911,15.405984515
7,7,5,2,1.459341945074988,1.959954751639314,2,0.7409606733874452,281.0764678624499,2.4462276856048435,97.10205273906436,39.694609504452295,0.823712075719294,0.905933701419591,6.289599563601551,0.9973137260429236,0.1375,0.1625,0.8461538461538461,0.15,0.0875,1.7142857142857144,0.275672786805007,0.429575038665037,0.5600134187830204,0.6773499966985369,0.2894794510822783,0.4572789692990628,0.5531621817318749,0.6816197539226931,-2.958222412195009,-2.3296707266502903,-1.796947763262812,-1.317733827576395,-2.763432238335904,-2.110808469855434,-1.7378892618808792,-1.2382783825175916,0.8717296993264302,2.2272272272272264,28.60595535175739,1.6326326326326317,0.5128205128205128,1.0543837228358663,0.8979441761873486,0.9468376184039252,0.2042315892287965,-0.300605463483106,1.2412772063,1.7110691257,0.7443324029,2.7712588219,0.2366751636,2.1923910986,0.2139324136,1.3019628343,-42.7303625599,4.8935475661,12.5684474431
7,7,6,2,3.1683502948203977,10.807677404787286,3,0.5415077266712376,359.54730758836286,2.4549988220831063,65.74334489095178,26.77937940319152,0.8469293826969424,0.8380540653932143,2.8866565269114246,0.9988350310462808,0.2625,0.175,1.5000000000000002,0.375,0.2125,1.7647058823529411,0.193383660993916,0.2830848000887727,0.2931122919539108,0.4709913337804045,0.214366584369241,0.3554359093073948,0.3189514378645594,0.4970310066951946,-3.8994920651292726,-3.465842431197406,-3.417365698120766,-2.557430337761077,-3.4262864029349127,-2.811058103972168,-2.9701733426264334,-2.1935368182812374,0.8082621744999641,2.183183183183184,17.22805447131392,1.28028028028028,0.6153846153846154,0.983470247095504,0.9262307550350682,0.9652100563250888,0.1569895009976606,-0.2559756997259771,0.8359756364,1.5737369004,0.6914851178,0.3762009395,0.0231502588,0.2794905936,0.0127897704,0.1767426549,-31.903881422,7.4631382427,19.6080481771
7,7,7,2,2.087205277252195,4.970951785334352,2,0.7084263381121133,238.41362518503743,8.627413274938439,57.90835752528008,6.712134411538699,0.8084907170037414,0.853104930074518,109.80636337315632,0.997845114173914,0.2625,0.125,2.1,0.25,0.125,2.0,0.3720879535847692,0.2751281373120411,0.3549853413440994,0.5337524040218331,0.3871779486819102,0.3059267513418339,0.3576915506025911,0.5249804838785889,-2.954306374023348,-3.41049925147171,-3.034773625198918,-2.193680233617429,-2.770933454065071,-3.138318505579151,-2.9042590201117404,-2.14784612551648,0.8359100764273204,2.469469469469469,13.369837418249451,1.3243243243243243,0.6666666666666666,0.9258157791361614,0.8947372659275118,0.935328437646878,0.163752256059897,-0.2898300880498716,1.0634827295,1.607832218,0.7090604004,1.7536236893,0.1143941246,1.4179656573,0.0531447134,0.8238685072,-43.3263725749,7.3212390656,18.2577715667
7,7,8,2,2.554415762757528,6.8132783764585945,3,0.545733823757289,275.08544991338454,1.0554885753548429,47.818488496341054,45.304600744034616,0.812752211124475,0.7877630358914667,10.094940468970927,0.9966264429796072,0.325,0.1,3.25,0.3,0.1375,2.1818181818181817,0.2073895988149235,0.4193072453182522,0.4016414168101996,0.4286097088336234,0.2251219975847003,0.4227320836493581,0.4105436665817059,0.4433656971810217,-3.762684257330173,-2.756667693383587,-2.84053100721414,-2.7125069897499463,-3.3887566206282123,-2.524552855174542,-2.5778561866721987,-2.434316335044973,0.7882854829273271,2.183183183183184,6.744789486074055,1.4344344344344344,0.5,0.987520553950316,0.9296805487758688,0.9688417009837064,0.1466941353236498,-0.3316596589475645,0.8946624959,1.538854131,0.6803977091,1.026403011,0.3192807293,0.660458242,0.2032059826,0.4822135568,-35.2283787376,7.390802882,19.609857152
7,7,9,2,3.3318475830572383,13.82069438336707,2,0.536622821819728,360.10251731823155,6.261483309403424,70.65377040819432,11.283871076057537,0.8607877354437673,0.6883992347291896,2.6591351348545107,0.9973491059653792,0.3125,0.15,2.083333333333333,0.275,0.1625,1.6923076923076923,0.2674791712490975,0.2125657397260865,0.363648843204041,0.505193729664737,0.2848269608550662,0.2241517243104407,0.3956030320300924,0.5397923800925789,-3.6178331222341504,-3.889044019756689,-3.142862567272223,-2.443789232533621,-3.317023584043938,-3.5984396603918336,-2.8032362619231077,-2.134475777519189,0.8624903316380531,2.469469469469469,14.796880626863963,1.39039039039039,0.6282051282051282,0.942062179075015,0.8963949037592503,0.91908704742323,0.1807341195074495,-0.2856661614155407,1.2614762159,1.5129954713,0.6740180513,1.3044554348,-0.4063509808,0.9332554015,-0.2883111104,0.612845138,-39.5472440121,5.1927753135,13.8739743056
7,7,10,2,1.3378918147838972,0.991711967936427,1,0.6819638698034962,273.82127737439464,0.2755430700753974,65.49025269741114,237.67700882294335,0.8020049307648884,0.7580514619939572,2.28373008702529,0.9920817930640672,0.2125,0.1125,1.8888888888888888,0.1625,0.1125,1.4444444444444444,0.1013728206933552,0.2849218379656079,0.3099709543963687,0.5203871422760014,0.1043985039325157,0.2792654624798898,0.339101100162873,0.5088005921223673,-4.886403111528282,-3.888331263969529,-3.7521234090471527,-2.607957798605379,-4.728809384535166,-3.8055053053717742,-3.4895709012340483,-2.593551238859077,0.7697183230824443,2.183183183183184,6.915758828738525,1.4124124124124111,0.5,0.958715226576747,0.87881811073824,0.8911364088781295,0.19525397977112,-0.3916176295146503,1.7264224157,1.947402079,0.8231086305,1.9195339093,0.7422157686,1.3882784278,0.4998170184,0.9018146517,-54.4396390171,3.9212932102,10.7213825597
7,7,11,2,2.270527014475572,5.138977834790786,3,0.3637903907290554,250.94580824971436,4.001506680162531,69.88425209390007,17.464484675322737,0.9020703443017274,0.8155951059464072,10.362522946219864,0.9988053086015728,0.3125,0.1125,2.7777777777777777,0.375,0.125,3.0,0.1062725007558306,0.2011764171457047,0.2898057614792589,0.459046720453493,0.1153405014539482,0.2357397056643998,0.2817769278895221,0.4930085084914607,-4.275449631920236,-3.821444451661123,-3.397455822097089,-2.5878341014225503,-3.8993469908532608,-3.368658883834973,-3.1657388855239748,-2.23468549204654,0.8213455383334862,2.403403403403404,15.566543592710588,1.39039039039039,0.5769230769230769,0.9704845146036648,0.9108385253724486,0.941011589027208,0.1606950030326796,-0.2699567707123482,0.8983320441,1.5911941426,0.6920640841,0.9612521088,-0.0842902759,0.6552270559,-0.0654578522,0.4516050649,-34.2205033764,7.2815394318,18.5733271197
7,7,12,2,2.3364858909021557,6.246883366029989,2,0.7303595547833246,343.8846802819968,16.653710399029176,111.00570907525784,6.665524163415793,0.8869713425711802,0.9098208937931466,365.2154028282256,0.9989061223987024,0.2375,0.15,1.5833333333333333,0.175,0.1125,1.5555555555555554,0.3118459633024918,0.3746211014947133,0.3574214647968086,0.4595716640244822,0.326792147213239,0.4012805318141064,0.370212244263685,0.4680202305052567,-3.5150895925422034,-3.194434298578024,-3.282290012165718,-2.7605069766341788,-3.281469900577103,-2.91838531830652,-3.0698239119550625,-2.5930707642322903,0.7687685465357873,2.3373373373373365,16.37624074521689,1.3463463463463456,0.5769230769230769,0.9830684419717473,0.9244302922693712,0.952328911679166,0.1392841883517175,-0.3361942093346749,1.2500583266,1.6377863005,0.7172390282,1.3722499701,0.2575729382,1.0445392813,0.1931776086,0.644695633,-38.999168833,4.573972876,12.3377469893
