fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,loglikelihood,mhl_norm,mhl_sum
6,6,11,2,0.9055482386336444,-0.1949729739170327,1,0.6466484953081713,126261.77992763573,657.2619668831575,25175.915579807446,38.30423308866586,0.7872160495285501,0.8801940356751132,13.099577061992576,0.4666666666666666,0.4166666666666666,1.12,0.0,0.7667174511638698,0.6590676550591121,0.6735359674999908,0.0,0.7696110013384222,0.7447404625125141,0.6363534553147018,-6.363193315702676,-1.4844219554241471,-2.169418418434697,-2.0773537494214,-6.339269256538577,-1.4604978962600477,-1.6181589384326758,-2.305253360969993,0.7639606083280303,4.75975975975976,4793.808495089107,3.7687687687687688,0.5909090909090909,1.075790158333066,0.8899819287358751,0.8759408002028017,0.2114612630961814,-0.4273967137287945,2.1254447165,2.1829501337,0.965219505,2.3985564819,-0.256459272,2.5474325167,-0.271331807,1.1268638536,-80.2551181086,5.4712076634,14.4959016579
6,6,12,2,1.3454126745811577,0.9718859899604356,1,0.6108174798070618,123950.03684871335,1054.3263175002164,27484.08960186816,26.06791573507556,0.933418341056728,0.9649867947724,6.690398051667614,0.15,0.2333333333333333,0.6428571428571429,0.0,0.8025214525955178,0.5806808957127739,0.6309919723498614,0.0,0.7972385544108389,0.6634496073258573,0.6120858997681929,-6.319535000912566,-1.2479725922519966,-2.649901756094432,-2.3319591463527627,-6.361411375053814,-1.2898489663932446,-2.1409354962361187,-2.467681169758383,0.8412488994349407,4.473473473473474,5043.159487171349,3.944944944944944,0.4090909090909091,0.8799203568808184,0.8853222543020706,0.5207035832588878,0.1994032354960292,-0.5238266146958941,2.1380828687,2.1473290708,0.9507800827,2.3746670711,-0.4635195599,2.3950696402,-0.4346465442,1.1156403891,-81.3175429209,5.9115281535,14.6393334157
6,6,13,2,0.9504106872204068,-0.1922936135555044,1,0.707389557139922,152781.35517642106,8570.130174833686,32354.629875804392,3.775278696561021,0.9736744050704826,0.9519315767891288,21.998422423927128,0.2833333333333333,0.25,1.1333333333333333,0.0,0.5192723962480337,0.5929453853884038,0.6458624572130428,0.0,0.5414644844095328,0.6279303905778452,0.6512225698003588,-5.725843859914813,-2.752571198234758,-2.330731165723799,-2.0277362749320185,-5.491168391076306,-2.5178957293962503,-2.0430968785390435,-1.9151956002330923,0.7558818623552054,4.75975975975976,8373.806535266507,4.2972972972972965,0.5,0.8784137348015538,0.9021179086049378,0.80825115922821,0.1511130950748842,-0.5653886370091135,1.956386322,2.1615973524,0.9598900164,2.7439962099,0.0442543055,2.8425923008,0.0675505464,1.2891546089,-72.5030426842,4.7187949842,12.8759958892
6,6,14,2,0.8236424773568479,-0.5559081430097597,1,0.6895156932533197,166379.2516473665,1555.8469913617323,23112.271390520247,14.855105623395248,0.9660371195086508,0.9362692980481316,15.085556179838209,0.1333333333333333,0.1333333333333333,1.0,0.0,0.5261604640482089,0.6764034542709773,0.6781447718757198,0.0,0.528710054582937,0.7484085388600656,0.6678365054485588,-6.268400816411384,-2.9702161340081985,-2.02843285143571,-2.01751757474051,-6.238172801546013,-2.939988119142828,-1.5694710099843592,-2.072093277377278,0.7558818623552054,4.6056056056056045,3448.872250731904,4.1871871871871855,0.4545454545454545,0.822133005245488,0.819886530033795,0.5043074832449251,0.2546913055105487,-0.3517500858496265,2.0227111558,2.1544476433,0.9535751988,2.8477164781,-0.6663058513,3.0073587257,-0.6983084557,1.3378833431,-82.5529410094,6.4414518758,16.9468807253
6,6,15,2,0.5358023206436038,-1.1561261482433811,1,0.5089774385003906,113668.94246311142,494.8802547608495,14145.28883989846,28.583255653903915,0.5582733931083408,0.8492294256316975,3.273425010781164,0.3,0.3166666666666666,0.9473684210526316,0.0,0.6227223571574388,0.5590737709050239,0.8110795268884715,0.0,0.6311775230658417,0.6107771858314459,0.7505782558360207,-5.98558827908806,-2.2582286369604057,-2.6392028688133857,-1.130800169536136,-5.905406174831153,-2.178046532703499,-2.298518810176138,-1.47293670812312,0.8129446296088398,4.517517517517517,7566.218500481063,3.966966966966966,0.5909090909090909,0.9485495599644852,0.9174659080420028,0.7330940871281773,0.157662051552291,-0.4351933720239147,2.1270521367,2.1324125627,0.9442743529,2.7001173846,-0.9855667094,2.7936208327,-1.0259269973,1.268539934,-77.2992749802,5.3373916436,14.0226806373
6,6,16,2,0.5337707213979549,-1.254445488911861,2,0.824382898306983,109851.29538943533,1003.1466165367344,18468.198523590847,18.410268468382515,0.9288321470238208,0.8748630690630206,21.080141586002917,0.2833333333333333,0.2,1.4166666666666663,0.0,0.4735012540686564,0.5888625434951387,0.6004051511129591,0.0,0.4862863671699467,0.5721940994055044,0.5721940994055044,-5.9856212243768665,-3.1514220682544534,-2.4609130857918187,-2.3918234086499384,-5.828251309237137,-2.994052153114724,-2.493360300239241,-2.493360300239241,0.7761073862084814,4.341341341341341,3448.872250731904,3.7687687687687688,0.5909090909090909,0.9746680541113611,0.9397361483507524,0.9058299351859486,0.1240655050399195,-0.3663879406321197,2.0696411647,2.1539876237,0.9549124846,2.4899566306,-0.8101886295,2.6151528473,-0.8410528305,1.1698044825,-75.4820448268,5.0549458339,12.8397179885
6,6,17,2,0.5761547391028068,-0.7202630649175923,1,0.5593667299853162,144617.12114781328,5551.30898652702,28764.629169318017,5.181593969841983,0.8446854049572078,0.9367772947088396,5.403380198269053,0.15,0.3166666666666666,0.4736842105263158,0.0,0.6991604458227308,0.6588584014250993,0.6958992306805812,0.0,0.7136692691950702,0.7125726704332215,0.7125726704332215,-6.26914081238661,-1.8860055270729104,-2.1386647184287195,-1.9064505440185335,-6.141689819791916,-1.7585545344782163,-1.7652895039302594,-1.7652895039302594,0.8498691228782437,4.64964964964965,11351.54708920999,4.231231231231231,0.5,1.0527565158633925,0.9379110001145482,0.8760488448137342,0.1484444728674373,-0.493426458228687,1.9314659124,2.1335584496,0.9480422636,2.2998352264,-0.8468396023,2.3553703291,-0.8744992398,1.0804837015,-79.1173634132,6.0052463595,16.0728032595
6,6,18,2,0.977367610149988,-0.4105418710989932,2,0.8182183491724236,171901.33387321737,1303.2326465396493,25838.88111542501,19.82676015984756,0.9216017974003338,0.9738350909832726,9.526363603018591,0.0833333333333333,0.2833333333333333,0.2941176470588235,0.0,0.6635744198503892,0.6592645820456492,0.8084076146045703,0.0,0.6709424987832475,0.6709424987832475,0.8733939273046261,-6.472388827212019,-2.1774771661486625,-2.205372112203157,-1.2400604146122784,-6.4013110942475215,-2.1063994331841647,-2.1063994331841647,-0.8104448577440051,0.8112758232298034,4.737737737737737,4331.483223376394,4.31931931931932,0.4090909090909091,0.9260961844395318,0.8888071793359074,0.8515500894974324,0.1627333851306968,-0.4292430091660846,2.2280283792,2.092176036,0.9316849785,3.5826895272,-0.5469424618,0.9116483713,-0.1083203697,1.6831804285,-85.3632475519,6.2573207533,16.8915455078
6,6,19,2,1.0522393254102955,-0.1282601821705138,1,0.8781456918576638,140463.66888819044,4372.183360464196,45402.64877301271,10.384433823972172,0.9861981451648308,0.9910873176444964,57.25106984333672,0.1,0.2833333333333333,0.3529411764705882,0.0,0.3484349020112473,0.4600924216029414,0.7960166995590965,0.0,0.3660459870160218,0.495215059060716,0.8999011017947103,-4.920608250490158,-3.2060965968948847,-2.6566736847627284,-1.0037219111117226,-4.683869553035775,-2.9693578994405017,-2.364346815696474,-0.4688501815961841,0.8193545692026282,4.737737737737737,4224.401577269036,4.495495495495494,0.5909090909090909,1.0635066240015776,0.8852927762699795,0.8570407704810176,0.2143327683817023,-0.3554815762098343,1.5479781657,2.0182180002,0.901997274,1.2853931586,-0.3536366228,1.2323033919,-0.3363390545,0.6038895056,-64.3094202485,5.6188964048,15.1519492973
6,7,0,2,1.6352343259857136,1.9675071341093844,3,0.6875283265121923,384205.71027969726,2845.2526579474466,73244.96369570323,25.74286803356924,0.9583061847317628,0.8823646086683282,7.12201021461657,0.4166666666666666,0.2666666666666666,1.5624999999999998,0.0,1.1111866274764632,0.9157709152673004,0.8298393969250791,0.0,1.1585123423826669,0.9767687633042292,0.936571261254272,-5.626959434300074,0.6256426424466932,-0.4739536429791249,-0.957486810818616,-5.397095782240253,0.8555062945065144,-0.125381209586969,-0.3423309783573867,0.92254790460705,4.935935935935935,10790.287915161858,4.31931931931932,0.6363636363636364,0.9081181198845416,0.8499766038294211,0.8001140231065307,0.206519143949751,-0.3076704486342937,1.893577901,2.1139404654,0.9410260848,2.2367597109,0.071198646,2.2986489415,0.0696011879,1.0508502453,-70.4319900855,4.7547251407,12.3621825007
6,7,1,2,1.2182362802848228,0.5513460087975335,1,0.7267563497746374,295318.8787805749,1902.0123042919784,38182.61854089986,20.07485359308088,0.928735073193927,0.9562707207729396,3.7497341211290567,0.1166666666666666,0.1833333333333333,0.6363636363636364,0.0,0.4214725399304798,0.4791874225980995,0.5860081710481377,0.0,0.429061120484906,0.429061120484906,0.5449649292951603,-5.207175222946079,-3.0124938558679326,-2.711962348845863,-2.1557279942202685,-5.1150786270212825,-2.9203972599431363,-2.9203972599431363,-2.327540164707444,0.7980017164407939,4.825825825825825,9267.593301146864,3.966966966966966,0.4545454545454545,0.8979376751649614,0.8979027204705731,0.873922516223891,0.1843533636180125,-0.4493889868161747,1.9066920429,2.0929310758,0.9300324864,2.1808474928,-0.4691612862,2.2143737966,-0.4751675385,1.024582172,-71.3779190771,5.1850463543,13.512077282
6,7,2,2,0.8209680757336293,-0.5193087293821264,1,0.8003911633468527,302723.71959760925,9725.560330555558,43789.86485033184,4.502554440257162,0.8834459829353886,0.9611302728098796,12.477419451023495,0.1333333333333333,0.2166666666666666,0.6153846153846154,0.0,0.5521950535165868,0.4640383600918614,0.6354924351265213,0.0,0.5522365757079863,0.454136808332978,0.6056325204506495,-5.736043918169997,-2.568628839802624,-3.0742995049674966,-2.0908314006194733,-5.735612629979531,-2.5681975516121573,-3.130859816366309,-2.261939096556449,0.8954582135585527,4.957957957957959,10256.779307444209,4.31931931931932,0.7272727272727273,1.0759419321011685,0.9154949415472576,0.9066835912308026,0.1892344574142187,-0.5403354044485928,2.2423909014,2.1901051132,0.9658284173,2.8918227594,-0.7652772229,3.0944586337,-0.8376085921,1.3586048789,-77.383328687,4.4841651441,11.5483336581
6,7,3,2,0.2984220018893174,-1.268995586236217,2,0.803625150623259,339986.07094756514,21432.50797840644,64674.70203792773,3.0175984118652117,0.9598249187971016,0.9425746164158272,3.67391168164749,0.2833333333333333,0.2333333333333333,1.2142857142857144,0.0,0.5612728524763473,0.5674745875180592,0.7907453892469093,0.0,0.5798671664509836,0.5798671664509836,0.8035375497174775,-5.770371977624867,-2.5316188378937765,-2.495832519796428,-1.2074769420784337,-5.585336309957919,-2.346583170226828,-2.346583170226828,-1.0973088571062757,0.9075177415699583,5.068068068068069,23086.77994187172,4.715715715715715,0.4545454545454545,1.0980532283606634,0.9208475520937504,0.8739363084486488,0.1527101003529885,-0.5127126851109702,1.8702025495,2.1041675906,0.9363572594,2.4111032995,0.1105825454,2.4345492709,0.1502282954,1.1327584637,-82.4186322716,6.9234863339,18.0080830924
6,7,4,2,0.9590857092591168,-0.482640059609293,2,0.8072909880865919,363797.03459870897,13338.15424742771,65967.8154559874,4.945797914183623,0.8902932422928004,0.9522422834195666,6.345428098980524,0.1833333333333333,0.2666666666666666,0.6875,0.0,0.7753454316188353,0.5429297661705689,0.727906422208107,0.0,0.7728458466162614,0.5397935137716051,0.7660119754290396,-5.933430592827369,-1.3329722888512308,-2.7119945084743056,-1.6144483585822718,-5.952620854622239,-1.352162550646101,-2.7394347273555657,-1.3928419947929598,0.8112758232298034,5.002002002002,26215.490559450547,4.495495495495494,0.6363636363636364,1.0004380499993994,0.8900805833994256,0.6585640941853724,0.2150844485204825,-0.4546911968719764,1.9620687404,2.1381873292,0.9537589732,2.075817952,-0.2350978483,1.9898640916,-0.2291200194,0.9752383296,-83.4448470031,6.7171825897,17.8565182687
6,7,5,2,1.210029846543656,1.1127738529568827,1,0.7560310319217044,349845.3630565523,15946.978028079366,57518.79372585071,3.606877342188086,0.9464721384856206,0.9318353529441517,2.1693264945835584,0.1,0.0666666666666666,1.5,0.0,0.7968112485945406,0.7266869585970946,0.6945596220539397,0.0,0.8052093321008982,0.8052093321008982,0.6577653880500032,-5.624662276002821,-1.1428681049384029,-1.537293553518519,-1.7179989714012494,-5.565998793594234,-1.084204622529816,-1.084204622529816,-1.904877437239873,0.789922970467969,4.97997997997998,12889.903932103623,4.143143143143144,0.5454545454545454,1.046434230900795,0.8802818880601347,0.875342400884495,0.2440770655472194,-0.4271481632842002,1.8220289923,2.0836472614,0.9270727821,2.3460184236,-0.3977332019,2.3658784783,-0.3939110066,1.1021809915,-75.1772464282,6.1992152376,15.7380072259
6,7,6,2,0.7356203510611818,-0.4683238922164889,1,0.7922063902139699,357187.80660680786,9650.518747882006,52099.493490259,5.398621032853105,0.9215742743777392,0.9525160242631194,1.776067282613794,0.2166666666666666,0.2833333333333333,0.7647058823529411,0.0,0.6283124279499265,0.8030275347554139,0.7321641677959715,0.0,0.6472110713437158,0.899580777929496,0.8307900322340247,-5.688735118728113,-2.114432144316039,-1.1205241804593298,-1.5236471047128273,-5.522623349120462,-1.948320374708388,-0.5545775405070783,-0.9344829188882962,0.8412488994349407,4.957957957957959,26880.010215376074,4.583583583583584,0.5909090909090909,0.9197238085547008,0.9246487074238864,0.6327586933569114,0.1640354881617711,-0.5937985041613004,1.8839386712,2.1225863454,0.9438456162,2.2014939282,-0.6771372888,2.237225029,-0.6939760356,1.0342820569,-80.81540661,6.5501544963,17.5954847039
6,7,7,2,0.5735675891241167,-1.0476203444830563,1,0.8799260287325033,340768.3610822407,9011.698479861823,58880.69951052089,6.533807099971204,0.9266779110366252,0.987355279668992,8.84874703546579,0.0333333333333333,0.0666666666666666,0.5,0.0,0.724731415031695,0.6481389343564997,0.7453480894978004,0.0,0.7218535996328673,0.7218535996328673,0.71032904645212,-5.957254712065164,-1.6398450748859448,-2.0961259912970123,-1.5170262937756247,-5.981004513068912,-1.663594875889693,-1.663594875889693,-1.7325232804748456,0.8793007216129031,5.068068068068069,21402.76587725908,4.715715715715715,0.5,0.8932380997451044,0.8985015626170946,0.7176009277227254,0.1611953117680945,-0.5030184306704688,1.9440584202,2.1322195055,0.9470520888,1.7087319937,-0.1037627451,1.6234951446,-0.0720604962,0.8027779765,-80.3767477996,6.3649429013,17.3253450184
6,7,8,2,0.9857515733410436,0.4467158488310123,3,0.856602278566177,424805.7426565115,20931.342984199346,74491.52323416504,3.5588506332535483,0.9702621379065456,0.9652240688025324,16.929846486267262,0.1166666666666666,0.1833333333333333,0.6363636363636364,0.0,0.7289254582796184,0.5465535336083442,0.5109266904411133,0.0,0.73874289723533,0.6187026840881155,0.4884112836587215,-6.596205675685498,-1.7880634306298262,-2.991026155232173,-3.226028140338619,-6.508546157329775,-1.700403912274103,-2.481691180278453,-3.3296987738763004,0.6867296350635473,4.86986986986987,14627.3335620113,4.473473473473474,0.4090909090909091,1.0117592306295986,0.8961619916330367,0.8056663109641422,0.203485264503956,-0.3642935135453004,2.0779957885,2.1181614979,0.939525749,2.3837435476,-0.0876227445,2.3439373764,-0.0617111877,1.1199046011,-74.8242938312,4.9941643897,12.4575850382
6,7,9,2,0.9048543570347736,-0.7997655068125424,2,0.6953920139866374,356726.49255467043,7149.936994198054,51486.82914391012,7.201018580400084,0.9486022468989082,0.9632367021387896,5.403853183471742,0.2666666666666666,0.35,0.761904761904762,0.0,0.5067907435223835,0.6197873831522421,0.731952047147858,0.0,0.5262840352615774,0.5262840352615774,0.7422564132384275,-6.453099706287836,-3.182728508114149,-2.453549926107196,-1.7297401658212133,-6.214080190648809,-2.9437089924751216,-2.9437089924751216,-1.60163931676186,0.7766488636789595,4.935935935935935,8373.806535266507,4.275275275275274,0.5,0.9739538455314296,0.9090436669544176,0.8882012131759427,0.1457528235790228,-0.3573516423665199,2.3126569305,2.0717111561,0.922858763,2.5236707663,-0.0587687012,1.233117642,0.0790480861,1.185643693,-78.0852328446,4.9285625064,13.088073355
6,7,10,2,0.9414243368461672,-0.1537641021113809,2,0.8193160426426802,380828.4125002723,4660.70053528299,62491.563572079984,13.408191128994217,0.954768955121336,0.9124163085333372,4.3549457303124335,0.15,0.0666666666666666,2.25,0.0,0.4048287882257703,0.7510865500911266,0.7158287566677133,0.0,0.4227324011237379,0.9486576833572224,0.8521185646897491,-5.470487504553541,-3.2558766770809124,-1.3616779174418054,-1.5545552358027184,-5.238800767543697,-3.024189940071069,-0.2689721678356545,-0.7747213768088059,0.7466757874738221,4.935935935935935,15388.177500383432,4.2092092092092095,0.5,0.939322802586809,0.8609180912487288,0.7857522140233228,0.2287006494518009,-0.4902206159223837,1.8851299087,2.1245860992,0.9472790953,2.2484988365,-0.472743523,2.2182199266,-0.4829355732,1.0563653943,-73.1141388625,5.204605818,14.3571603909
6,7,11,2,0.3200876910760551,-1.0308212861324024,1,0.8516428390908759,331025.04755557614,9428.048767433826,72553.2287553093,7.695466002034397,0.9210640248580372,0.9628501444069576,4.880577950636545,0.15,0.1166666666666666,1.2857142857142858,0.0,0.3714172636433477,0.3871230378157098,0.7736592952778485,0.0,0.3744057049351988,0.3744057049351988,0.754205147913011,-5.121215495677658,-3.219107649745152,-3.138674995682037,-1.1591395243256837,-5.080338843292248,-3.1782309973597416,-3.1782309973597416,-1.248721134538803,0.7766488636789595,4.97997997997998,21402.76587725908,4.385385385385384,0.4545454545454545,0.8410129106274788,0.8582382459193267,0.7700622003832589,0.2108034699841465,-0.4684678884448828,1.5249020711,2.0414810374,0.9122716782,1.1518900155,-0.2330306173,1.1775000862,-0.2175670449,0.5411685035,-75.2521352725,7.3794406969,18.7412192734
6,7,12,2,1.4698235627085936,3.0090333184468774,3,0.6441264567714486,298515.3316711752,12649.204005701631,32245.54161778747,2.549215081300988,0.8552575885601766,0.8359523776015456,66.77866027886594,0.2666666666666666,0.25,1.0666666666666669,0.0,0.5198440126856549,0.5543075790177905,0.5822927135639975,0.0,0.5295310426598749,0.5295310426598749,0.6493304532644444,-6.745452905914299,-3.2388695999216983,-3.0063972362584246,-2.8176248291113097,-6.622054277269118,-3.115470971276517,-3.115470971276517,-2.3221527718682093,0.9075177415699583,4.825825825825825,6337.841475904195,4.121121121121121,0.5909090909090909,1.0540812451768622,0.9105180241887004,0.7713749352064212,0.1953208554379872,-0.3430045401007854,2.337076961,2.2183498979,0.9798703055,2.9407670323,-0.1224895925,3.0736730427,-0.101930209,1.3815993476,-88.1600278143,6.2005660981,15.5510390914
6,7,13,2,1.7087456593240864,2.070826121029249,1,0.9086326865813252,375709.9842984456,28404.831395886256,75204.4142606447,2.6475923483755026,0.9653436723768404,0.9362277019620648,5.699252745268126,0.1833333333333333,0.25,0.7333333333333333,0.0,0.6478100884549023,0.8248480295047064,0.7412908569798332,0.0,0.6591804404188131,0.8786238728036626,0.8118575569814155,-5.432548317130807,-1.913288711274768,-0.9515215425563524,-1.40544991954056,-5.3388410669771424,-1.819581461121104,-0.6480078524264474,-1.004462601229026,0.7766488636789595,5.2002002002002,15388.177500383432,4.561561561561561,0.4545454545454545,1.0067028172689787,0.902678932551788,0.8377871571613805,0.1896281201243125,-0.3647260784184135,1.9303307835,2.1299806534,0.9475902151,2.6535237287,-0.3807126847,2.7157605088,-0.3763543809,1.2466498067,-72.1807458565,4.888585908,13.3818314415
6,7,14,2,0.749118118705129,-0.5915515044761377,1,0.8309332442280396,363970.0046122439,851.0325026090117,77271.51521316341,90.79737257539756,0.9220077854549832,0.9632977842278028,9.666381099376052,0.15,0.1666666666666666,0.9,0.0,0.2988648137105062,0.4048864802329103,0.6102120036630219,0.0,0.3088170938090688,0.4730096532005016,0.5767168344840613,-5.93405327028692,-4.160573545114399,-3.5314353281658577,-2.313022734382031,-5.742815928023088,-3.969336202850567,-3.02640855751457,-2.4308373049889656,0.8193545692026283,5.068068068068069,19828.83949127067,4.2972972972972965,0.4545454545454545,0.8010474087862639,0.8865094491431604,0.8229079615942758,0.1490527620894745,-0.3344540967558695,1.8785252006,2.1066220923,0.9356412962,2.1544914227,-0.5075504438,2.2420560772,-0.5286431156,1.0121998483,-88.5569172985,7.7055131648,19.2881648758
6,7,15,2,0.9415746445825888,-0.4095990984695743,1,0.8118729283431321,320287.1990953592,2028.1146743802965,66840.3565160737,32.956892112866946,0.921033996370379,0.8726134844838415,5.646224783861431,0.15,0.1833333333333333,0.8181818181818182,0.0,0.66281973447752,0.7475544207960704,0.8006856252734147,0.0,0.6725886993703876,0.6725886993703876,0.7892492495615057,-6.059286873904576,-2.043071957020022,-1.529640184445609,-1.207702974561296,-5.971279209187048,-1.9550642923024952,-1.9550642923024952,-1.2584515744139493,0.746134310003344,5.1341341341341336,9038.482602810427,4.473473473473474,0.5454545454545454,0.8856168156707996,0.9136567278646868,0.8459367933550497,0.1388702944277939,-0.3663951355801672,2.2432367686,2.0958213646,0.9351009055,2.1912575732,-0.6790021114,1.6457813279,-0.0362420639,1.0294729233,-77.397550273,4.8394638981,13.1634166166
6,7,16,2,0.6395822786099931,-0.0597043440109366,2,0.7249263027413193,318289.2207335537,12605.470030478577,48388.96210938088,3.838727313807573,0.9078104461968388,0.9072690458223072,5.117176110649161,0.1666666666666666,0.1666666666666666,1.0,0.0,0.728372621681934,0.7066070179647426,0.7921119409276233,0.0,0.7276975469744241,0.7276975469744241,0.80429731108229,-5.742900477583634,-1.559929000667612,-1.684926696649966,-1.193880433730687,-5.748228085016532,-1.56525660810051,-1.56525660810051,-1.1249436927500345,0.8279747926459312,5.024024024024024,12889.903932103623,4.2092092092092095,0.4090909090909091,0.937958674986704,0.8616527019183213,0.8331940787778259,0.2293639468672801,-0.5401485737344194,1.8589771111,2.0842469158,0.9266281004,2.0103007423,0.0815079207,2.0406289438,0.1404625348,0.944457743,-80.1122249916,6.9238915466,18.0783207187
6,7,17,2,1.0684373773263451,0.6505756278431369,1,0.7383367844476252,378585.10731741576,12135.29571415265,63128.0242472122,5.202017794555254,0.84113478248784,0.9185883870072022,3.700998033328035,0.3,0.4666666666666666,0.6428571428571429,0.0,0.896152145468579,0.7987769638400453,0.7516481216355694,0.0,0.9033671843609986,0.8518603668023614,0.7623184004079925,-6.043159833957453,-0.6275691833469397,-1.2160229697888063,-1.500830096019814,-5.994894151973496,-0.5793035013629826,-0.8880814207320222,-1.424876031425832,0.8712219756400781,5.024024024024024,41376.73206455737,4.67167167167167,0.6363636363636364,0.9898666709617994,0.8854386949359024,0.7457420794045257,0.1871623931920965,-0.4744669970496959,1.7740454687,2.111543079,0.9412599392,1.8147565702,-0.396679112,1.8284745578,-0.4034960998,0.8525892959,-76.4337035835,6.35048466,16.3494605673
6,7,18,2,1.1213266691962904,0.6348616315030462,2,0.6107361455171323,431644.0961820275,4328.082954704688,51936.97324954158,11.999994869110663,0.9495553239881228,0.9457191027848258,2.999619355972369,0.2333333333333333,0.2166666666666666,1.0769230769230769,0.0,0.8505049345739776,0.7602851767751609,0.6231143458443764,0.0,0.8562980859565402,0.8068759672785004,0.6161253102768838,-6.570825238641504,-0.9823059489536714,-1.575124210522259,-2.4764497684076847,-6.526371343508372,-0.9378520538205396,-1.260399152896368,-2.505308774507114,0.8198960466731063,5.068068068068069,17473.57678308373,4.6056056056056045,0.5,1.0306315522939618,0.9036107450391576,0.8295218169563834,0.1707136273871687,-0.4575032997612078,2.0116571281,2.1788764312,0.9681536613,2.7908515183,-0.437513928,2.8152521589,-0.416809095,1.3111676629,-80.7448306882,5.8745702561,15.7753140381
6,7,19,2,1.1639579349773184,0.3313582470871252,2,0.825942871253304,340279.0101604436,25096.740191294022,64581.18637863016,2.573289833116779,0.9844590448006244,0.9692379166340318,2.724974712226907,0.3333333333333333,0.25,1.3333333333333333,0.0,0.7817658968176378,0.6477846165679114,0.6795442136729306,0.0,0.8036895496678912,0.8036895496678912,0.6938222507920423,-5.125437144266779,-1.1185451785966285,-1.8052578090249924,-1.6424759903359796,-4.985621584013279,-0.9787296183431282,-0.9787296183431282,-1.5264863949957983,0.7766488636789595,5.024024024024024,24287.643824604504,4.53953953953954,0.4090909090909091,1.0088855979011822,0.8771263565614825,0.8069224046938588,0.2210366971463987,-0.3741961841117376,1.7147004156,2.0800902679,0.9272305845,1.3477467736,-0.4348145088,1.2884943084,-0.4124529366,0.6331838064,-67.2202311221,5.0185546286,13.6955024918
7,6,0,2,2.8945719698464942,8.723146328337675,2,0.6204639153677414,892.7958369424634,54.51165758898941,205.75534163672896,3.7745199969536185,0.8641373627812164,0.9048667749813212,6.944088912891722,0.2166666666666666,0.3,0.7222222222222222,0.0,0.4105880728535692,0.4180235298654901,0.648635187135619,0.0,0.43087948118281,0.4366438136866486,0.6827618639270875,-5.789208080692227,-3.412228291492495,-3.369182883675443,-2.0341240139053864,-5.516576892161747,-3.139597102962015,-3.107797719472602,-1.7500685707722932,0.7126346793610585,2.6896896896896894,25.847135074695583,1.9409409409409404,0.5454545454545454,1.1004598875714078,0.8965659539793001,0.8724003303785377,0.2099397365110646,-0.3536671845293614,1.8839762942,2.0629445861,0.916560475,1.947674598,0.1100738039,1.9164040394,0.0799742796,0.9150354055,-69.2764771732,4.9418587121,12.961482925
7,6,1,2,1.210232250270647,0.455356236162856,1,0.8916027387703966,754.9182262951081,15.539554231277489,131.76478760728187,8.479315792860401,0.9684194802446248,0.9339025644597766,1002.6800391535074,0.0833333333333333,0.2,0.4166666666666666,0.0,0.0890929930950015,0.4421942196690997,0.5544547838057695,0.0,0.0948050407755939,0.6514684161737828,0.5770179093027806,-6.253843789814629,-5.696670128231456,-3.488430215245104,-2.786370183377904,-5.877046800728852,-5.319873139145679,-2.0483364296788293,-2.4858855428976945,0.9075177415699583,2.3373373373373365,20.58035604038413,1.5665665665665658,0.5,0.981423469272978,0.8537340059163031,0.7708025500382473,0.258609745000012,-0.353204683059132,2.4053840635,2.2562512771,0.9953281418,3.039521145,0.0557442512,3.1017827294,0.0490747444,1.4279949363,-82.4396455119,4.7277155068,12.3164870673
