fid,iid,rep,budget,precision
4,4,19,64,-0.974317384951406
4,4,19,72,-0.9889468504233101
4,4,19,80,-1.2719101038276488
4,4,19,88,-0.9889468504233101
4,4,19,96,-0.9889468504233101
4,4,19,100,-0.9889468504233101
4,4,19,150,-1.1502313730148093
4,4,19,200,-0.974317384951406
4,4,19,250,-0.9743173845949347
4,4,19,300,-1.1345286737374733
4,4,19,350,-1.14475647562456
4,4,19,400,-0.9743173845949347
4,4,19,450,-0.9743173845949347
4,4,19,500,-0.9743173845949347
4,4,19,550,-0.9743173845949347
4,4,19,600,-0.9743173845949347
4,4,19,650,-0.9743173845803849
4,4,19,700,-0.9073670654594816
4,4,19,750,-0.907343640170189
4,4,19,800,-0.8920086503644831
4,4,19,850,-0.7960105085095858
4,4,19,900,-0.6937468158431718
4,4,19,950,-0.6420586659336244
4,4,19,1000,-0.507796397506072
4,5,0,8,-0.974136872528389
4,5,0,16,-0.7507998572397933
4,5,0,24,-1.2753472633395353
4,5,0,32,-0.6732874549602149
4,5,0,40,-0.6732872476685501
4,5,0,48,-1.2753472633395353
4,5,0,56,-0.9073705053908555
4,5,0,64,-0.6371380008215346
4,5,0,72,-0.6061857487390959
4,5,0,80,-0.9743173759014006
4,5,0,88,-0.6381167114494066
4,5,0,96,-1.0534982238267296
4,5,0,100,-0.9637954821827002
4,5,0,150,-0.6038212621630396
4,5,0,200,-0.8802018701317018
4,5,0,250,-0.8967312485853859
4,5,0,300,-0.9061755499169548
4,5,0,350,-0.9071019236639523
4,5,0,400,-0.9071570070684504
4,5,0,450,-0.9066546159509489
4,5,0,500,-0.9070136179261535
4,5,0,550,-0.9073173034025499
4,5,0,600,-0.9073638223867394
4,5,0,650,-0.907370090171738
4,5,0,700,-0.9073704955385321
4,5,0,750,-0.5763778952868488
4,5,0,800,-0.5763778952868488
4,5,0,850,-0.5763778952868488
4,5,0,900,-0.5763778952868488
4,5,0,950,-0.5763778952839389
4,5,0,1000,-0.5763778952839389
4,5,1,8,-0.7982261712198677
4,5,1,16,-0.7982261712586673
4,5,1,24,-0.9743173896655567
4,5,1,32,-0.7502055902810097
4,5,1,40,-0.9073705126865635
4,5,1,48,-0.4971970735627604
4,5,1,56,-0.6058889788142651
4,5,1,64,-0.5850454895947709
4,5,1,72,-0.7110764788860889
4,5,1,80,-0.5114040185702636
4,5,1,88,-0.5210024679751057
4,5,1,96,-0.7522630474650674
4,5,1,100,-0.5360839568166472
4,5,1,150,-0.5091297020781568
4,5,1,200,-0.5747379982273155
4,5,1,250,-0.6054539788531769
4,5,1,300,-0.6059672998550534
4,5,1,350,-0.6059682739591098
4,5,1,400,-0.6063295028023749
4,5,1,450,-0.6063393085480996
4,5,1,500,-0.606338192091061
4,5,1,550,-0.6063391384962518
4,5,1,600,-0.6063410815472624
4,5,1,650,-0.6063411330756089
4,5,1,700,-0.6063411890094537
4,5,1,750,-0.33749694334356817
4,5,1,800,-0.33749694334356817
4,5,1,850,-0.33749694334356817
4,5,1,900,-0.33749694334356817
4,5,1,950,-0.33749694334356817
4,5,1,1000,-0.3374969433418893
4,5,2,8,-1.049579114945532
4,5,2,16,-0.6063411989709168
4,5,2,24,-0.6385252622666653
4,5,2,32,-0.9435202768186588
4,5,2,40,-0.7071533357093582
4,5,2,48,-0.7524686155285244
4,5,2,56,-0.5730739009511443
4,5,2,64,-0.6732874459720452
4,5,2,72,-1.053498690588573
4,5,2,80,-0.7488831123664691
4,5,2,88,-0.7110766784520914
4,5,2,96,-0.9743173878468256
4,5,2,100,-0.6010825604867481
4,5,2,150,-0.558898961577629
4,5,2,200,-0.57292808047987
4,5,2,250,-0.6297388688762632
4,5,2,300,-0.4971965823445565
4,5,2,350,-0.5470870520846125
4,5,2,400,-0.4971965823445565
4,5,2,450,-0.4971965823445565
4,5,2,500,-0.5516544456696293
4,5,2,550,-0.6697475943388516
4,5,2,600,-0.4971965823445565
4,5,2,650,-0.4971965833872966
4,5,2,700,-0.5430754032253041
4,5,2,750,-0.4302497475115267
4,5,2,800,-0.4302497475115267
4,5,2,850,-0.4302497475115267
4,5,2,900,-0.4302497475115267
4,5,2,950,-0.4302497475115267
4,5,2,1000,-0.4302497475115267
4,5,3,8,-0.9743168719822716
4,5,3,16,-0.7982261707251729
4,5,3,24,-0.8493787751733531
4,5,3,32,-1.0534987578438044
4,5,3,40,-0.7110766780751174
4,5,3,48,-0.6732881896264171
4,5,3,56,-0.7982093386943387
4,5,3,64,-0.7934573240368915
4,5,3,72,-0.7650783007001621
4,5,3,80,-0.825434563362415
4,5,3,88,-0.798226091040505
4,5,3,96,-0.7524694967132712
4,5,3,100,-0.7980736000944917
4,5,3,150,-0.7976166038722874
4,5,3,200,-0.7981970080928926
4,5,3,250,-0.954750943940184
4,5,3,300,-1.0372800828965667
4,5,3,350,-1.051664692452569
4,5,3,400,-1.0531091971776336
4,5,3,450,-1.0534584507108304
4,5,3,500,-1.053487438517717
4,5,3,550,-1.0534963961036765
4,5,3,600,-1.0534985691817327
4,5,3,650,-1.053498746590949
4,5,3,700,-1.0534987565866973
4,5,3,750,-0.6385259751649944
4,5,3,800,-0.6385259751649944
4,5,3,850,-0.6385259751649944
4,5,3,900,-0.6385259751649944
4,5,3,950,-0.6385259751649944
4,5,3,1000,-0.6385259751649944
4,5,4,8,-1.0528895004926477
4,5,4,16,-1.0105776467923815
4,5,4,24,-1.0534987566390768
4,5,4,32,-1.150275440102096
4,5,4,40,-1.0534987579311037
4,5,4,48,-1.052725952291633
4,5,4,56,-1.0521316134990601
4,5,4,64,-0.9073705127302131
4,5,4,72,-0.974317387337581
4,5,4,80,-0.9736152413645126
4,5,4,88,-1.0456137499356584
4,5,4,96,-0.8488898220269596
4,5,4,100,-1.2315987044208336
4,5,4,150,-0.8493787751733531
4,5,4,200,-0.8489855899665117
4,5,4,250,-0.7982261712635174
4,5,4,300,-0.7982261712635174
4,5,4,350,-0.8442574354607408
4,5,4,400,-0.7982261712635174
4,5,4,450,-0.7982261712635174
4,5,4,500,-0.7982261712635174
4,5,4,550,-0.7982261712635174
4,5,4,600,-0.8485559089618485
4,5,4,650,-0.7982261712635174
4,5,4,700,-0.7982261712538175
4,5,4,750,-0.7899853494311437
4,5,4,800,-0.7787374885682976
4,5,4,850,-0.7641556525394545
4,5,4,900,-0.7635325518291057
4,5,4,950,-0.568979090522181
4,5,4,1000,-0.35487652647773266
4,5,5,8,-0.5483473185654388
4,5,5,16,-0.7524686151182188
4,5,5,24,-0.7524686090727573
4,5,5,32,-0.5220202299230134
4,5,5,40,-0.5220202299230134
4,5,5,48,-0.6063411990083307
4,5,5,56,-0.6059368772638902
4,5,5,64,-0.9073702660480517
4,5,5,72,-0.6048721268675474
4,5,5,80,-0.6048721268675474
4,5,5,88,-0.6063411980230967
4,5,5,96,-0.6630441533153743
4,5,5,100,-0.8660358928101292
4,5,5,150,-0.6063411990457447
4,5,5,200,-0.6192058308492718
4,5,5,250,-0.7527999741970872
4,5,5,300,-0.7898889641762903
4,5,5,350,-0.7980438085265997
4,5,5,400,-0.7981281419312712
4,5,5,450,-0.7982006101419107
4,5,5,500,-0.7982171484524303
4,5,5,550,-0.798224212576906
4,5,5,600,-0.7982260838771306
4,5,5,650,-0.7982261073120839
4,5,5,700,-0.7982261324930203
4,5,5,750,-0.5220202299230134
4,5,5,800,-0.5220202299230134
4,5,5,850,-0.5220202299230134
4,5,5,900,-0.5220202299230134
4,5,5,950,-0.5220202299230134
4,5,5,1000,-0.5220202299230134
4,5,6,8,-0.4971965823445565
4,5,6,16,-1.2753452674983754
4,5,6,24,-0.4971965823445565
4,5,6,32,-1.0531850358396195
4,5,6,40,-0.7982261675387559
4,5,6,48,-0.6732874549747647
4,5,6,56,-0.7982261666415151
4,5,6,64,-0.6063411990270376
4,5,6,72,-1.0533401433810574
4,5,6,80,-0.7753417231549983
4,5,6,88,-1.4475939456154578
4,5,6,96,-0.5652655923118873
4,5,6,100,-1.0892577742488934
4,5,6,150,-0.8469718227575349
4,5,6,200,-0.9495829834666722
4,5,6,250,-0.8477292851749594
4,5,6,300,-1.0521307191033153
4,5,6,350,-0.8446145232083074
4,5,6,400,-0.671810740612617
4,5,6,450,-0.672558900428362
4,5,6,500,-0.605651356110297
4,5,6,550,-0.6637822226659928
4,5,6,600,-0.5483486878031988
4,5,6,650,-0.49719658384804233
4,5,6,700,-0.49719658384804233
4,5,6,750,-0.49719658384804233
4,5,6,800,-0.49719658384804233
4,5,6,850,-0.4971960080982165
4,5,6,900,-0.3890404275678312
4,5,6,950,-0.3821412486734306
4,5,6,1000,-0.09257895990925184
4,5,7,8,-0.9542025911834381
4,5,7,16,-0.6724725080530575
4,5,7,24,-0.5220202299153106
4,5,7,32,-0.6383417893391251
4,5,7,40,-0.6063411990363913
4,5,7,48,-1.4514386486983368
4,5,7,56,-0.752469497084293
4,5,7,64,-0.7524694901658268
4,5,7,72,-0.4971965823445565
4,5,7,80,-0.7452426995440492
4,5,7,88,-0.7471993938873818
4,5,7,96,-0.7524694966652566
4,5,7,100,-0.7833409963540016
4,5,7,150,-0.7110230637547948
4,5,7,200,-0.6732070404261747
4,5,7,250,-0.7107331777471447
4,5,7,300,-0.7029374206334214
4,5,7,350,-0.7516638710411937
4,5,7,400,-0.6709354210175258
4,5,7,450,-0.6727949592600222
4,5,7,500,-0.6035906721773878
4,5,7,550,-0.6301034393870908
4,5,7,600,-0.6063411990457447
4,5,7,650,-0.6063411990457447
4,5,7,700,-0.6063411990457447
4,5,7,750,-0.5763778952868488
4,5,7,800,-0.6063376513295523
4,5,7,850,-0.573603143812785
4,5,7,900,-0.3789031995385512
4,5,7,950,-0.3575837420252384
4,5,7,1000,-0.15563724377803764
4,5,8,8,-1.136950274090455
4,5,8,16,-1.1504078416507821
4,5,8,24,-0.8493787736947245
4,5,8,32,-1.4514385410585733
4,5,8,40,-0.8493787736947245
4,5,8,48,-0.8493787736947245
4,5,8,56,-1.451438766683072
4,5,8,64,-0.893011227336955
4,5,8,72,-0.9596218838968039
4,5,8,80,-1.0506118502516313
4,5,8,88,-1.053342167051865
4,5,8,96,-0.8493787736947245
4,5,8,100,-0.8493787736947245
4,5,8,150,-1.0525613147814221
4,5,8,200,-0.8493787751733531
4,5,8,250,-0.9917414924674228
4,5,8,300,-0.9824688760933439
4,5,8,350,-1.0128948967585534
4,5,8,400,-1.0468491301029652
4,5,8,450,-1.0524084354123575
4,5,8,500,-1.049337824877067
4,5,8,550,-1.0409485249092765
4,5,8,600,-1.051304215319512
4,5,8,650,-1.0509886521040188
4,5,8,700,-1.0533553206663444
4,5,8,750,-0.8493787751733531
4,5,8,800,-0.8493787751733531
4,5,8,850,-0.8493787751678971
4,5,8,900,-0.8493787749278244
4,5,8,950,-0.8493787747204892
4,5,8,1000,-0.8493787736947245
4,5,9,8,-0.6835803682888932
4,5,9,16,-0.9442014643095643
4,5,9,24,-1.43665307753244
4,5,9,32,-1.4514387630601586
4,5,9,40,-1.301242224386591
4,5,9,48,-1.684360851029633
4,5,9,56,-1.4143156105598313
4,5,9,64,-0.974317389440034
4,5,9,72,-1.4514387652208118
4,5,9,80,-1.7524691661370069
4,5,9,88,-1.7524633990159406
4,5,9,96,-0.9073705127364488
4,5,9,100,-1.0533280240423684
4,5,9,150,-1.264057070603441
4,5,9,200,-1.0534987570406527
4,5,9,250,-1.0534987433783418
4,5,9,300,-1.0534987579311037
4,5,9,350,-1.0534987579311037
4,5,9,400,-1.0534987579311037
4,5,9,450,-1.4462601021183958
4,5,9,500,-1.0534987579311037
4,5,9,550,-1.0534987579311037
4,5,9,600,-1.0534987579311037
4,5,9,650,-1.0534987579311037
4,5,9,700,-1.0534987579223738
4,5,9,750,-1.053498632342618
4,5,9,800,-0.9398321595302912
4,5,9,850,-0.8943701061059285
4,5,9,900,-0.8839379543224359
4,5,9,950,-0.7443488298415464
4,5,9,1000,-0.35406857617038656
4,5,10,8,-0.7524686155328894
4,5,10,16,-1.0534937566199143
4,5,10,24,-0.7524686154761451
4,5,10,32,-0.7524686154936049
4,5,10,40,-1.0534987540899428
4,5,10,48,-1.7482405520868995
4,5,10,56,-1.1504084044891478
4,5,10,64,-0.5902133730122819
4,5,10,72,-0.7821661562479201
4,5,10,80,-0.5902133730122819
4,5,10,88,-0.575432628992938
4,5,10,96,-0.6052108369773375
4,5,10,100,-0.6052108369773375
4,5,10,150,-0.5981635810114414
4,5,10,200,-0.6244795699306219
4,5,10,250,-0.6293905531843262
4,5,10,300,-0.6355682719885687
4,5,10,350,-0.6356830683406895
4,5,10,400,-0.6379145030081254
4,5,10,450,-0.638235857931271
4,5,10,500,-0.6384869749525871
4,5,10,550,-0.6385258826211089
4,5,10,600,-0.6385248085937129
4,5,10,650,-0.6385258335253802
4,5,10,700,-0.6385259647125909
4,5,10,750,-0.37226145880392925
4,5,10,800,-0.37226145880392925
4,5,10,850,-0.37226145880211053
4,5,10,900,-0.372261458798473
4,5,10,950,-0.372261458798473
4,5,10,1000,-0.372261458798473
4,5,11,8,-1.4514387669231446
4,5,11,16,-0.7524686150178248
4,5,11,24,-0.521789244345552
4,5,11,32,-0.6063409970915455
4,5,11,40,-0.7982261712538175
4,5,11,48,-0.8493787413722292
4,5,11,56,-0.8698899524356869
4,5,11,64,-1.2753472247388011
4,5,11,72,-0.9073452452044385
4,5,11,80,-1.1455539711358897
4,5,11,88,-1.7524692565789812
4,5,11,96,-0.9743173896291821
4,5,11,100,-1.2689834002719447
4,5,11,150,-1.1497183287597368
4,5,11,200,-1.0809848485552707
4,5,11,250,-0.9057010169860958
4,5,11,300,-0.7524686155328894
4,5,11,350,-0.8982053922444878
4,5,11,400,-0.7524686155328894
4,5,11,450,-0.7524686155328894
4,5,11,500,-0.7524686155328894
4,5,11,550,-0.7524686155328894
4,5,11,600,-0.7524686155328894
4,5,11,650,-0.7524686155328894
4,5,11,700,-0.7524686155328894
4,5,11,750,-0.7524686155328894
4,5,11,800,-0.7524686155328894
4,5,11,850,-0.7524685342661803
4,5,11,900,-0.6362439792225394
4,5,11,950,-0.6739172840912108
4,5,11,1000,-0.4323349789778782
4,5,12,8,-0.7982261712635174
4,5,12,16,-0.7982261712635174
4,5,12,24,-0.7982261712635174
4,5,12,32,-0.7982261712635174
4,5,12,40,-1.7524682654721557
4,5,12,48,-1.0719426907382277
4,5,12,56,-1.0530270381463036
4,5,12,64,-1.4514177370541859
4,5,12,72,-0.9743173844567111
4,5,12,80,-0.8897593827010511
4,5,12,88,-1.1504084029286776
4,5,12,96,-1.0534987579311037
4,5,12,100,-1.2753472633831848
4,5,12,150,-1.1500214593366689
4,5,12,200,-0.7982261712635174
4,5,12,250,-0.9713497168144835
4,5,12,300,-0.8409774673571411
4,5,12,350,-0.7982261712635174
4,5,12,400,-0.7982261712635174
4,5,12,450,-0.7982261712635174
4,5,12,500,-0.7982261712635174
4,5,12,550,-0.9727844245002591
4,5,12,600,-0.9573408954067523
4,5,12,650,-0.7982261712635174
4,5,12,700,-0.7982261712635174
4,5,12,750,-0.7982261712635174
4,5,12,800,-0.7982261712635174
4,5,12,850,-0.7982261712635174
4,5,12,900,-0.7982261712635174
4,5,12,950,-0.7982261712635174
4,5,12,1000,-0.7982261712635174
4,5,13,8,-0.5483508967378025
4,5,13,16,-0.4971965823445565
4,5,13,24,-0.7982261712538175
4,5,13,32,-0.4971965823445565
4,5,13,40,-0.4971965823445565
4,5,13,48,-1.2753472554535201
4,5,13,56,-0.7523685961166955
4,5,13,64,-0.4971965823445565
4,5,13,72,-0.6061604510972683
4,5,13,80,-0.7524694636923271
4,5,13,88,-0.5741128526848265
4,5,13,96,-0.5065810232991865
4,5,13,100,-0.5785986266022795
4,5,13,150,-0.5758423416697743
4,5,13,200,-0.60608838175727
4,5,13,250,-0.6063411464386216
4,5,13,300,-0.6059932221147735
4,5,13,350,-0.6063317911707943
4,5,13,400,-0.6056875776335033
4,5,13,450,-0.6063404813470786
4,5,13,500,-0.6063343090821294
4,5,13,550,-0.6061557908417957
4,5,13,600,-0.6063177715571336
4,5,13,650,-0.6063389891935156
4,5,13,700,-0.5860014478165618
4,5,13,750,-0.10901774247264226
4,5,13,800,-0.10901774247264226
4,5,13,850,-0.10901774247264226
4,5,13,900,-0.10901774247264226
4,5,13,950,-0.10901774242899258
4,5,13,1000,-0.10901774242899258
4,5,14,8,-0.6385252960547695
4,5,14,16,-0.4971965823445565
4,5,14,24,-0.4971965823445565
4,5,14,32,-0.6732874516137494
4,5,14,40,-0.5763778363104289
4,5,14,48,-1.1504025257679857
4,5,14,56,-0.5220202221046006
4,5,14,64,-0.4971965823445565
4,5,14,72,-0.4971965823445565
4,5,14,80,-0.4971965823445565
4,5,14,88,-0.4971965823445565
4,5,14,96,-0.9742700704268424
4,5,14,100,-0.604007742682236
4,5,14,150,-0.4971965823445565
4,5,14,200,-0.529214804927685
4,5,14,250,-0.568663950474484
4,5,14,300,-0.6013534318436115
4,5,14,350,-0.5761308264701613
4,5,14,400,-0.576363041015973
4,5,14,450,-0.5762837274605076
4,5,14,500,-0.5762839067982138
4,5,14,550,-0.57635585824462
4,5,14,600,-0.5763775444111694
4,5,14,650,-0.5763778930636294
4,5,14,700,-0.5763778932644176
4,5,14,750,-0.04490117582564545
4,5,14,800,-0.2288800034491425
4,5,14,850,-0.04490117582564545
4,5,14,900,-0.04490117582564545
4,5,14,950,-0.04490117582564545
4,5,14,1000,-0.04490117582564545
4,5,15,8,-1.2753472606623641
4,5,15,16,-1.2753472606623641
4,5,15,24,-1.2753472606623641
4,5,15,32,-1.2753472606623641
4,5,15,40,-1.4479552606036385
4,5,15,48,-1.2753472633831848
4,5,15,56,-1.432135060200436
4,5,15,64,-1.4510939138221852
4,5,15,72,-1.2753472606623641
4,5,15,80,-1.2753472606623641
4,5,15,88,-1.4179708524422074
4,5,15,96,-1.2753472606623641
4,5,15,100,-1.4503773720918345
4,5,15,150,-1.2753472606623641
4,5,15,200,-1.2753472633831848
4,5,15,250,-1.2753472633831848
4,5,15,300,-1.2753472633831848
4,5,15,350,-1.2753472633831848
4,5,15,400,-1.4058242268530192
4,5,15,450,-1.4367478440148533
4,5,15,500,-1.2753472633831848
4,5,15,550,-1.2753472633831848
4,5,15,600,-1.2753472633831848
4,5,15,650,-1.2753472633831848
4,5,15,700,-1.354623476245821
4,5,15,750,-1.2753472633831848
4,5,15,800,-1.2753472633831848
4,5,15,850,-1.2753472633831848
4,5,15,900,-1.2753472606623641
4,5,15,950,-1.2753472633540852
4,5,15,1000,-1.2753472606623641
4,5,16,8,-0.849375238329672
4,5,16,16,-0.6063411990239199
4,5,16,24,-0.6719924902637454
4,5,16,32,-0.6063411990239199
4,5,16,40,-0.7982261613308202
4,5,16,48,-0.8493787746659271
4,5,16,56,-0.6063411990457447
4,5,16,64,-0.7519489066376427
4,5,16,72,-1.0309362720919921
4,5,16,80,-0.907370510447966
4,5,16,88,-0.6063411990239199
4,5,16,96,-0.7982261697988324
4,5,16,100,-0.7097061766277193
4,5,16,150,-0.7512893730882612
4,5,16,200,-1.0527021103993957
4,5,16,250,-0.8986025013881024
4,5,16,300,-0.957034213320065
4,5,16,350,-0.9672912352867614
4,5,16,400,-0.9742576386268156
4,5,16,450,-0.9741721869615623
4,5,16,500,-0.9743060305876855
4,5,16,550,-0.97430778774498
4,5,16,600,-0.974310275888436
4,5,16,650,-0.97431527462477
4,5,16,700,-0.9743161329824488
4,5,16,750,-0.6063411990457447
4,5,16,800,-0.6063411990457447
4,5,16,850,-0.6063411990457447
4,5,16,900,-0.6063411990457447
4,5,16,950,-0.6063411990301556
4,5,16,1000,-0.6063411990239199
4,5,17,8,-0.8493787714194914
4,5,17,16,-0.9732014535304664
4,5,17,24,-1.0885650485459464
4,5,17,32,-1.0508464787712886
4,5,17,40,-1.0851972516272699
4,5,17,48,-1.1361276251510353
4,5,17,56,-0.9073708268885041
4,5,17,64,-0.9739254278145156
4,5,17,72,-0.9743173894836836
4,5,17,80,-1.4511870330237473
4,5,17,88,-1.0534987556438669
4,5,17,96,-1.1499032398031686
4,5,17,100,-0.9013496971372795
4,5,17,150,-0.8493787748896311
4,5,17,200,-0.9031166959081597
4,5,17,250,-1.041794317806107
4,5,17,300,-1.0378978959126592
4,5,17,350,-1.0355200309627446
4,5,17,400,-1.0473060015808175
4,5,17,450,-1.053279615946904
4,5,17,500,-1.052413063715778
4,5,17,550,-1.0526729893502582
4,5,17,600,-1.052752368582967
4,5,17,650,-1.053400008161281
4,5,17,700,-1.0534491862305746
4,5,17,750,-0.8493787751733531
4,5,17,800,-0.8493787751733531
4,5,17,850,-0.8493787751733531
4,5,17,900,-0.8493787751624409
4,5,17,950,-0.8493787714194914
4,5,17,1000,-0.8493787714194914
4,5,18,8,-0.7982261712586673
4,5,18,16,-1.395984893766208
4,5,18,24,-0.7982261712586673
4,5,18,32,-0.7982261712586673
4,5,18,40,-0.7982261712586673
4,5,18,48,-0.9743173326447059
4,5,18,56,-1.2141367136972785
4,5,18,64,-0.9743124501657318
4,5,18,72,-0.9731920057862693
4,5,18,80,-0.9699348287425356
4,5,18,88,-1.275347262990339
4,5,18,96,-1.0531924466683347
4,5,18,100,-0.7982261712586673
4,5,18,150,-0.973245100848425
4,5,18,200,-0.9725212521531257
4,5,18,250,-0.9733759466805313
4,5,18,300,-0.9276088579466197
4,5,18,350,-0.9381169807173801
4,5,18,400,-1.0367024106531455
4,5,18,450,-0.9738146147158468
4,5,18,500,-0.9738146147158468
4,5,18,550,-0.9742648957060479
4,5,18,600,-0.9742872765907856
4,5,18,650,-0.974312547597692
4,5,18,700,-0.9743086412865083
4,5,18,750,-0.7982261712635174
4,5,18,800,-0.7982261712635174
4,5,18,850,-0.7982261712635174
4,5,18,900,-0.7982261712635174
4,5,18,950,-0.7982261712586673
4,5,18,1000,-0.7982261712586673
4,5,19,8,-0.8493787682930919
4,5,19,16,-0.4971980575819255
4,5,19,24,-0.7982261688870419
4,5,19,32,-0.7524686154368604
4,5,19,40,-0.752469497088658
4,5,19,48,-0.7923557467412462
4,5,19,56,-0.7982261698715817
4,5,19,64,-0.7653750113150668
4,5,19,72,-0.5483501303358307
4,5,19,80,-0.5431929609433338
4,5,19,88,-0.8191878501172636
4,5,19,96,-0.8191878501172636
4,5,19,100,-0.8191878501172636
4,5,19,150,-0.8191878501172636
4,5,19,200,-1.166914527143536
4,5,19,250,-1.2094694862861886
4,5,19,300,-1.2556210154605316
4,5,19,350,-1.2678264876011076
4,5,19,400,-1.273347677207883
4,5,19,450,-1.2745549762343447
4,5,19,500,-1.2751092985258095
4,5,19,550,-1.2753139999890024
4,5,19,600,-1.2753404950085623
4,5,19,650,-1.275346470955756
4,5,19,700,-1.2753471623927297
4,5,19,750,-0.4971980575843505
4,5,19,800,-0.4971980575843505
4,5,19,850,-0.4971980575843505
4,5,19,900,-0.4971980575843505
4,5,19,950,-0.4971980575819255
4,5,19,1000,-0.4971980575819255
5,1,0,8,-12.0
5,1,0,16,-12.0
5,1,0,24,-12.0
5,1,0,32,-12.0
5,1,0,40,-12.0
5,1,0,48,-12.0
5,1,0,56,-12.0
5,1,0,64,-12.0
5,1,0,72,-12.0
5,1,0,80,-12.0
5,1,0,88,-12.0
5,1,0,96,-12.0
5,1,0,100,-12.0
5,1,0,150,-12.0
5,1,0,200,-12.0
5,1,0,250,-12.0
5,1,0,300,-12.0
5,1,0,350,-12.0
5,1,0,400,-12.0
5,1,0,450,-12.0
5,1,0,500,-12.0
5,1,0,550,-12.0
5,1,0,600,-12.0
5,1,0,650,-12.0
5,1,0,700,-12.0
5,1,0,750,-12.0
5,1,0,800,-12.0
5,1,0,850,-12.0
5,1,0,900,-12.0
5,1,0,950,-12.0
5,1,0,1000,-12.0
5,1,1,8,-12.0
5,1,1,16,-12.0
5,1,1,24,-12.0
5,1,1,32,-12.0
5,1,1,40,-12.0
5,1,1,48,-12.0
5,1,1,56,-12.0
5,1,1,64,-12.0
5,1,1,72,-12.0
5,1,1,80,-12.0
5,1,1,88,-12.0
5,1,1,96,-12.0
5,1,1,100,-12.0
5,1,1,150,-12.0
5,1,1,200,-12.0
5,1,1,250,-12.0
5,1,1,300,-12.0
5,1,1,350,-12.0
5,1,1,400,-12.0
5,1,1,450,-12.0
5,1,1,500,-12.0
5,1,1,550,-12.0
5,1,1,600,-12.0
5,1,1,650,-12.0
5,1,1,700,-12.0
5,1,1,750,-12.0
5,1,1,800,-12.0
5,1,1,850,-12.0
5,1,1,900,-12.0
5,1,1,950,-12.0
5,1,1,1000,-12.0
5,1,2,8,-12.0
5,1,2,16,-12.0
5,1,2,24,-12.0
5,1,2,32,-12.0
5,1,2,40,-12.0
5,1,2,48,-12.0
5,1,2,56,-12.0
5,1,2,64,-12.0
5,1,2,72,-12.0
5,1,2,80,-12.0
5,1,2,88,-12.0
5,1,2,96,-12.0
5,1,2,100,-12.0
5,1,2,150,-12.0
5,1,2,200,-12.0
5,1,2,250,-12.0
5,1,2,300,-12.0
5,1,2,350,-12.0
5,1,2,400,-12.0
5,1,2,450,-12.0
5,1,2,500,-12.0
5,1,2,550,-12.0
5,1,2,600,-12.0
5,1,2,650,-12.0
5,1,2,700,-12.0
5,1,2,750,-12.0
5,1,2,800,-12.0
5,1,2,850,-12.0
5,1,2,900,-12.0
5,1,2,950,-12.0
5,1,2,1000,-12.0
5,1,3,8,-12.0
5,1,3,16,-12.0
5,1,3,24,-12.0
5,1,3,32,-12.0
5,1,3,40,-12.0
5,1,3,48,-12.0
5,1,3,56,-12.0
5,1,3,64,-12.0
5,1,3,72,-12.0
5,1,3,80,-12.0
5,1,3,88,-12.0
5,1,3,96,-12.0
5,1,3,100,-12.0
5,1,3,150,-12.0
5,1,3,200,-12.0
5,1,3,250,-12.0
5,1,3,300,-12.0
5,1,3,350,-12.0
5,1,3,400,-12.0
5,1,3,450,-12.0
5,1,3,500,-12.0
5,1,3,550,-12.0
5,1,3,600,-12.0
5,1,3,650,-12.0
5,1,3,700,-12.0
5,1,3,750,-12.0
5,1,3,800,-12.0
5,1,3,850,-12.0
5,1,3,900,-12.0
5,1,3,950,-12.0
5,1,3,1000,-12.0
5,1,4,8,-12.0
5,1,4,16,-12.0
5,1,4,24,-12.0
5,1,4,32,-12.0
5,1,4,40,-12.0
5,1,4,48,-12.0
5,1,4,56,-12.0
5,1,4,64,-12.0
5,1,4,72,-12.0
5,1,4,80,-12.0
5,1,4,88,-12.0
5,1,4,96,-12.0
5,1,4,100,-12.0
5,1,4,150,-12.0
5,1,4,200,-12.0
5,1,4,250,-12.0
5,1,4,300,-12.0
5,1,4,350,-12.0
5,1,4,400,-12.0
5,1,4,450,-12.0
5,1,4,500,-12.0
5,1,4,550,-12.0
5,1,4,600,-12.0
5,1,4,650,-12.0
5,1,4,700,-12.0
5,1,4,750,-12.0
5,1,4,800,-12.0
5,1,4,850,-12.0
5,1,4,900,-12.0
5,1,4,950,-12.0
5,1,4,1000,-12.0
5,1,5,8,-12.0
5,1,5,16,-12.0
5,1,5,24,-12.0
5,1,5,32,-12.0
5,1,5,40,-12.0
5,1,5,48,-12.0
5,1,5,56,-12.0
5,1,5,64,-12.0
5,1,5,72,-12.0
5,1,5,80,-12.0
5,1,5,88,-12.0
5,1,5,96,-12.0
5,1,5,100,-12.0
5,1,5,150,-12.0
5,1,5,200,-12.0
5,1,5,250,-12.0
5,1,5,300,-12.0
5,1,5,350,-12.0
5,1,5,400,-12.0
5,1,5,450,-12.0
5,1,5,500,-12.0
5,1,5,550,-12.0
5,1,5,600,-12.0
5,1,5,650,-12.0
5,1,5,700,-12.0
5,1,5,750,-12.0
5,1,5,800,-12.0
5,1,5,850,-12.0
5,1,5,900,-12.0
5,1,5,950,-12.0
5,1,5,1000,-12.0
5,1,6,8,-12.0
