fid,iid,rep,budget,precision
17,2,1,24,0.0013581763
17,2,1,32,0.0552714252
17,2,1,40,0.5733548127
17,2,1,48,0.0007197725
17,2,1,56,0.8632759164
17,2,1,64,0.0261991848
17,2,1,72,0.0085209284
17,2,1,80,0.04014039
17,2,1,88,0.8580104766
17,2,1,96,1.1652410684
17,2,1,100,0.4322596415
17,2,1,150,0.4126140745
17,2,1,200,0.4322596415
17,2,1,250,1.6537766092
17,2,1,300,1.3709836386
17,2,1,350,1.9579142806
17,2,1,400,0.8705953512
17,2,1,450,1.3664067281
17,2,1,500,1.4208365947
17,2,1,550,1.2221860892
17,2,1,600,1.37789633
17,2,1,650,1.457640879
17,2,1,700,2.2090640863
17,2,1,750,1.9436663785
17,2,1,800,2.3573719545
17,2,1,850,2.3869156865
17,2,1,900,2.3957700197
17,2,1,950,2.39892539
17,2,1,1000,2.4016023308
17,2,2,8,0.0169314082
17,2,2,16,0.0091600628
17,2,2,24,0.0349456832
17,2,2,32,0.0001852887
17,2,2,40,0.0076599746
17,2,2,48,0.0403358016
17,2,2,56,0.0115983667
17,2,2,64,0.0114752334
17,2,2,72,0.0007452575
17,2,2,80,0.0004654922
17,2,2,88,0.0016066263
17,2,2,96,0.0007102566
17,2,2,100,0.0243720355
17,2,2,150,0.0050035764
17,2,2,200,0.0017050858
17,2,2,250,0.0102187664
17,2,2,300,0.0239990116
17,2,2,350,0.0052914589
17,2,2,400,0.0053997666
17,2,2,450,0.0337963631
17,2,2,500,0.0168049539
17,2,2,550,0.017601105
17,2,2,600,0.0256388444
17,2,2,650,0.0135095746
17,2,2,700,0.0353477845
17,2,2,750,0.0384503703
17,2,2,800,0.0484682283
17,2,2,850,0.0484682283
17,2,2,900,0.0484682283
17,2,2,950,0.0484682784
17,2,2,1000,0.0484683103
17,2,3,8,0.0046478103
17,2,3,16,0.0293180169
17,2,3,24,0.0029294797
17,2,3,32,0.0732766273
17,2,3,40,0.1289081548
17,2,3,48,0.6163149565
17,2,3,56,0.0053105054
17,2,3,64,0.525820986
17,2,3,72,0.1593292228
17,2,3,80,0.0003216943
17,2,3,88,0.0523763802
17,2,3,96,0.4141920172
17,2,3,100,0.0460024795
17,2,3,150,0.752470552
17,2,3,200,0.9977846269
17,2,3,250,1.0278911904
17,2,3,300,0.9476331902
17,2,3,350,0.6545293274
17,2,3,400,0.9743313351
17,2,3,450,1.9556649448
17,2,3,500,1.338142898
17,2,3,550,1.1138639781
17,2,3,600,2.1460524509
17,2,3,650,2.0133974399
17,2,3,700,2.1717437121
17,2,3,750,2.1198646661
17,2,3,800,2.3491399157
17,2,3,850,2.2106815804
17,2,3,900,2.4427794984
17,2,3,950,2.4427794984
17,2,3,1000,2.4427794984
17,2,4,8,6.12243e-05
17,2,4,16,0.0207899905
17,2,4,24,0.0207899905
17,2,4,32,0.0048539889
17,2,4,40,0.0207899905
17,2,4,48,0.0171721294
17,2,4,56,0.0150126861
17,2,4,64,0.0030708324
17,2,4,72,0.0006094239
17,2,4,80,0.0044745235
17,2,4,88,0.0207899905
17,2,4,96,0.0174847119
17,2,4,100,0.0031520536
17,2,4,150,0.0001009736
17,2,4,200,0.0051074135
17,2,4,250,0.0012933942
17,2,4,300,0.0152929858
17,2,4,350,0.0054622879
17,2,4,400,0.0075591515
17,2,4,450,0.0066106309
17,2,4,500,0.019484525
17,2,4,550,0.0204581428
17,2,4,600,0.0164231079
17,2,4,650,0.0161347453
17,2,4,700,0.0204581428
17,2,4,750,0.0204581428
17,2,4,800,0.0204581428
17,2,4,850,0.0204581428
17,2,4,900,0.0204627917
17,2,4,950,0.0205419934
17,2,4,1000,0.0207899905
17,2,5,8,0.0306242197
17,2,5,16,0.0219509979
17,2,5,24,0.036679951
17,2,5,32,0.0007461734
17,2,5,40,0.036679951
17,2,5,48,0.0004626701
17,2,5,56,0.0333233904
17,2,5,64,0.0228396778
17,2,5,72,0.0056149142
17,2,5,80,0.0071809667
17,2,5,88,0.0169786447
17,2,5,96,0.0173917351
17,2,5,100,0.0101719465
17,2,5,150,0.0294743402
17,2,5,200,0.0005956894
17,2,5,250,0.036679951
17,2,5,300,0.034055396
17,2,5,350,0.0350519326
17,2,5,400,0.0263011966
17,2,5,450,0.036679951
17,2,5,500,0.0354370944
17,2,5,550,0.0361286777
17,2,5,600,0.0359765289
17,2,5,650,0.0359299397
17,2,5,700,0.0363746466
17,2,5,750,0.0360153051
17,2,5,800,0.0366479794
17,2,5,850,0.036679951
17,2,5,900,0.036679951
17,2,5,950,0.036679951
17,2,5,1000,0.036679951
17,2,6,8,0.0001312831
17,2,6,16,0.0040790691
17,2,6,24,0.0240213654
17,2,6,32,0.0873904104
17,2,6,40,0.0253597161
17,2,6,48,0.0002076829
17,2,6,56,0.4711221774
17,2,6,64,0.0211360824
17,2,6,72,0.5980749895
17,2,6,80,0.6074957566
17,2,6,88,0.6117106972
17,2,6,96,0.6326140017
17,2,6,100,0.5980749895
17,2,6,150,0.6113471264
17,2,6,200,0.6063319746
17,2,6,250,0.6235927325
17,2,6,300,0.604393882
17,2,6,350,0.6074766507
17,2,6,400,0.6326140017
17,2,6,450,0.6326140017
17,2,6,500,0.6326140017
17,2,6,550,0.6326140017
17,2,6,600,0.6326140017
17,2,6,650,0.6326140017
17,2,6,700,0.6326140017
17,2,6,750,0.6326140017
17,2,6,800,0.6326140017
17,2,6,850,0.6326140017
17,2,6,900,0.6326140017
17,2,6,950,0.6326140017
17,2,6,1000,0.6326140017
17,2,7,8,0.0406251148
17,2,7,16,0.0235515017
17,2,7,24,0.0110864422
17,2,7,32,0.0034725548
17,2,7,40,0.0555744571
17,2,7,48,0.041564963
17,2,7,56,0.0114660116
17,2,7,64,0.088928298
17,2,7,72,0.0977296309
17,2,7,80,0.0930223085
17,2,7,88,0.0003880097
17,2,7,96,0.1075781969
17,2,7,100,0.088903162
17,2,7,150,0.0984844923
17,2,7,200,0.0890983801
17,2,7,250,0.0957262625
17,2,7,300,0.1312715826
17,2,7,350,0.1168773388
17,2,7,400,0.1371233514
17,2,7,450,0.131189861
17,2,7,500,0.1371233699
17,2,7,550,0.1296678293
17,2,7,600,0.1371233755
17,2,7,650,0.1371233735
17,2,7,700,0.1371233688
17,2,7,750,0.1371233442
17,2,7,800,0.1276719531
17,2,7,850,0.1371233516
17,2,7,900,0.1371285818
17,2,7,950,0.1449316032
17,2,7,1000,0.1478189359
17,2,8,8,5.56927e-05
17,2,8,16,1.83677e-05
17,2,8,24,0.0063682053
17,2,8,32,0.0005530063
17,2,8,40,0.0004181607
17,2,8,48,0.1070776188
17,2,8,56,0.0001213028
17,2,8,64,0.0906611301
17,2,8,72,0.026387158
17,2,8,80,0.1382527519
17,2,8,88,0.0250210446
17,2,8,96,0.0162699789
17,2,8,100,0.0398345908
17,2,8,150,0.0509222214
17,2,8,200,0.0813681438
17,2,8,250,0.0105866735
17,2,8,300,0.1044615091
17,2,8,350,0.0773086485
17,2,8,400,0.1151006144
17,2,8,450,0.129372149
17,2,8,500,0.1244726778
17,2,8,550,0.1810696698
17,2,8,600,0.1061592399
17,2,8,650,0.1061579753
17,2,8,700,0.0985113418
17,2,8,750,0.158520603
17,2,8,800,0.1687995032
17,2,8,850,0.150977101
17,2,8,900,0.1804763893
17,2,8,950,0.1550029427
17,2,8,1000,0.1853781912
17,2,9,8,0.002411256
17,2,9,16,0.0003004218
17,2,9,24,0.0107932041
17,2,9,32,0.0001111157
17,2,9,40,0.000367151
17,2,9,48,1.56308e-05
17,2,9,56,0.0075277505
17,2,9,64,0.0002978054
17,2,9,72,8.66233e-05
17,2,9,80,0.0116472511
17,2,9,88,0.0016979264
17,2,9,96,0.0163519003
17,2,9,100,0.0035735963
17,2,9,150,0.0001315777
17,2,9,200,2.24155e-05
17,2,9,250,0.002269057
17,2,9,300,0.0048422574
17,2,9,350,0.0071588113
17,2,9,400,0.0071588113
17,2,9,450,0.014417057
17,2,9,500,0.0163519003
17,2,9,550,0.0101105112
17,2,9,600,0.0163519003
17,2,9,650,0.0153000633
17,2,9,700,0.0163519003
17,2,9,750,0.0163519003
17,2,9,800,0.0163519003
17,2,9,850,0.0163519003
17,2,9,900,0.0163519003
17,2,9,950,0.0163519003
17,2,9,1000,0.0163519003
17,2,10,8,0.0001081099
17,2,10,16,0.0002343025
17,2,10,24,0.0004112069
17,2,10,32,0.0190203152
17,2,10,40,0.0108759076
17,2,10,48,0.012706827
17,2,10,56,0.0001714769
17,2,10,64,0.0025965128
17,2,10,72,4.69272e-05
17,2,10,80,0.0003089949
17,2,10,88,0.0030413933
17,2,10,96,0.0098376497
17,2,10,100,0.0040514148
17,2,10,150,0.0027539839
17,2,10,200,4.8875e-05
17,2,10,250,0.0105336461
17,2,10,300,0.0031852078
17,2,10,350,0.0056542585
17,2,10,400,0.0229377671
17,2,10,450,0.0137719408
17,2,10,500,0.0355611573
17,2,10,550,0.0128787672
17,2,10,600,0.0142351099
17,2,10,650,0.0465585059
17,2,10,700,0.0433642648
17,2,10,750,0.0494611293
17,2,10,800,0.0355118523
17,2,10,850,0.094401531
17,2,10,900,0.094401531
17,2,10,950,0.094401531
17,2,10,1000,0.094401531
17,2,11,8,2.94827e-05
17,2,11,16,0.0013135669
17,2,11,24,0.1146516873
17,2,11,32,2.92123e-05
17,2,11,40,0.0128592919
17,2,11,48,0.0023901839
17,2,11,56,2.91227e-05
17,2,11,64,0.0043797301
17,2,11,72,0.0305592489
17,2,11,80,0.1077518029
17,2,11,88,0.0676123722
17,2,11,96,0.122946878
17,2,11,100,0.0071341187
17,2,11,150,0.122946878
17,2,11,200,0.1161873395
17,2,11,250,0.1168854544
17,2,11,300,0.122946878
17,2,11,350,0.122946878
17,2,11,400,0.122946878
17,2,11,450,0.1216914227
17,2,11,500,0.122946878
17,2,11,550,0.119977263
17,2,11,600,0.1182889032
17,2,11,650,0.1212399288
17,2,11,700,0.1176747077
17,2,11,750,0.122946878
17,2,11,800,0.122946878
17,2,11,850,0.122946878
17,2,11,900,0.122946878
17,2,11,950,0.1229415856
17,2,11,1000,0.122946878
17,2,12,8,0.0007679195
17,2,12,16,0.0181372038
17,2,12,24,0.0151644885
17,2,12,32,0.0112652827
17,2,12,40,2.02368e-05
17,2,12,48,0.0090139016
17,2,12,56,0.0280258277
17,2,12,64,0.0043564107
17,2,12,72,0.0246821858
17,2,12,80,0.0003878614
17,2,12,88,0.0689240736
17,2,12,96,0.0021653792
17,2,12,100,0.0008168774
17,2,12,150,0.0495088673
17,2,12,200,0.0163565593
17,2,12,250,0.0075073576
17,2,12,300,0.020935446
17,2,12,350,0.0055181179
17,2,12,400,0.004617213
17,2,12,450,0.2288399146
17,2,12,500,0.1147277044
17,2,12,550,0.1859147979
17,2,12,600,0.1004382977
17,2,12,650,0.0887210391
17,2,12,700,0.4331538287
17,2,12,750,0.6072459701
17,2,12,800,0.6489519723
17,2,12,850,0.7854018171
17,2,12,900,0.8429726174
17,2,12,950,0.9163620868
17,2,12,1000,1.0135728222
17,2,13,8,0.0054523368
17,2,13,16,0.008883561
17,2,13,24,0.0160944177
17,2,13,32,0.0003085298
17,2,13,40,0.0002935365
17,2,13,48,0.0041449752
17,2,13,56,0.0018463124
17,2,13,64,0.0167669863
17,2,13,72,0.003850461
17,2,13,80,0.0072647396
17,2,13,88,0.0493224222
17,2,13,96,0.0070420826
17,2,13,100,0.0163400756
17,2,13,150,0.0002218269
17,2,13,200,0.0791603051
17,2,13,250,0.0268434583
17,2,13,300,0.011084439
17,2,13,350,0.0223868348
17,2,13,400,0.0035862499
17,2,13,450,0.0286515396
17,2,13,500,0.0365512923
17,2,13,550,0.1285566972
17,2,13,600,0.0462000787
17,2,13,650,0.0346743418
17,2,13,700,0.030291046
17,2,13,750,0.0879283971
17,2,13,800,0.1599827865
17,2,13,850,0.0526381022
17,2,13,900,0.1713991426
17,2,13,950,0.1765315851
17,2,13,1000,0.1799381689
17,2,14,8,0.0046249492
17,2,14,16,0.0046249492
17,2,14,24,0.0046249492
17,2,14,32,0.0046249492
17,2,14,40,4.70417e-05
17,2,14,48,0.0046249492
17,2,14,56,0.0017258496
17,2,14,64,0.0046249492
17,2,14,72,0.0009346245
17,2,14,80,2.94885e-05
17,2,14,88,0.0021275359
17,2,14,96,0.0046249492
17,2,14,100,0.0046249492
17,2,14,150,0.0025352738
17,2,14,200,0.0017433232
17,2,14,250,0.0005695057
17,2,14,300,0.003534347
17,2,14,350,0.0005727817
17,2,14,400,0.0046249492
17,2,14,450,0.0046249492
17,2,14,500,0.0046249492
17,2,14,550,0.0044220883
17,2,14,600,0.0044221003
17,2,14,650,0.0045567872
17,2,14,700,0.0043639714
17,2,14,750,0.004624354
17,2,14,800,0.0046219948
17,2,14,850,0.00462411
17,2,14,900,0.004621982
17,2,14,950,0.0046219186
17,2,14,1000,0.0046249492
17,2,15,8,0.1307052058
17,2,15,16,0.0121171513
17,2,15,24,0.0936903761
17,2,15,32,0.0002295768
17,2,15,40,0.0498318171
17,2,15,48,0.0047563427
17,2,15,56,0.0002000644
17,2,15,64,0.0082119632
17,2,15,72,0.0192821384
17,2,15,80,0.0240006519
17,2,15,88,0.0069297778
17,2,15,96,0.0060872015
17,2,15,100,0.0001071377
17,2,15,150,0.1006015668
17,2,15,200,0.6258809577
17,2,15,250,0.0041768661
17,2,15,300,0.1255906694
17,2,15,350,0.755115278
17,2,15,400,0.3730945231
17,2,15,450,0.0728887914
17,2,15,500,0.6976486786
17,2,15,550,0.4802116747
17,2,15,600,0.7321275466
17,2,15,650,0.5114249082
17,2,15,700,0.4743542499
17,2,15,750,0.6128593123
17,2,15,800,0.767131003
17,2,15,850,0.767131003
17,2,15,900,0.7671231393
17,2,15,950,0.7671240487
17,2,15,1000,0.767131003
17,2,16,8,0.0293717379
17,2,16,16,0.0691569874
17,2,16,24,0.0013603052
17,2,16,32,0.0065168043
17,2,16,40,0.0182160904
17,2,16,48,0.027129322
17,2,16,56,0.0018626083
17,2,16,64,0.0001718361
17,2,16,72,0.0053557182
17,2,16,80,0.0002928612
17,2,16,88,0.002470765
17,2,16,96,0.0152155679
17,2,16,100,0.002245315
17,2,16,150,0.0002799958
17,2,16,200,0.0044428854
17,2,16,250,0.0110658554
17,2,16,300,0.0046769838
17,2,16,350,0.0103844308
17,2,16,400,0.0175520223
17,2,16,450,0.0205200653
17,2,16,500,0.0129056934
17,2,16,550,0.0151708881
17,2,16,600,0.0479745528
17,2,16,650,0.0594777537
17,2,16,700,0.0691544866
17,2,16,750,0.0603228245
17,2,16,800,0.0691569874
17,2,16,850,0.0691534908
17,2,16,900,0.0691569874
17,2,16,950,0.0691569874
17,2,16,1000,0.0691569874
17,2,17,8,0.0001561253
17,2,17,16,0.0026361482
17,2,17,24,0.00089193
17,2,17,32,0.0089836387
17,2,17,40,0.0065128918
17,2,17,48,0.0023214875
17,2,17,56,0.0043487195
17,2,17,64,0.0069747171
17,2,17,72,0.0043898671
17,2,17,80,2.45009e-05
17,2,17,88,0.006893172
17,2,17,96,0.0046325339
17,2,17,100,0.0042109644
17,2,17,150,0.007387467
17,2,17,200,0.0053454463
17,2,17,250,0.0107483693
17,2,17,300,0.0120401177
17,2,17,350,0.0363232444
17,2,17,400,0.0806980271
17,2,17,450,0.0251191666
17,2,17,500,0.0236971492
17,2,17,550,0.0172254
17,2,17,600,0.0503084364
17,2,17,650,0.0284374834
17,2,17,700,0.0510751335
17,2,17,750,0.0910627075
17,2,17,800,0.0435696112
17,2,17,850,0.0910630076
17,2,17,900,0.0910630076
17,2,17,950,0.0910630076
17,2,17,1000,0.0910630076
17,2,18,8,0.0157745591
17,2,18,16,0.0522845012
17,2,18,24,0.0001694094
17,2,18,32,0.0734411847
17,2,18,40,0.0080122472
17,2,18,48,7.33797e-05
17,2,18,56,0.0553113039
17,2,18,64,0.0116932491
17,2,18,72,0.0182454634
17,2,18,80,0.0048122918
17,2,18,88,0.0232770629
17,2,18,96,0.007971291
17,2,18,100,0.0043512794
17,2,18,150,0.035595163
17,2,18,200,0.0606873196
17,2,18,250,0.0675200793
17,2,18,300,0.2534071853
17,2,18,350,0.0778508249
17,2,18,400,0.0407271548
17,2,18,450,0.2083112754
17,2,18,500,0.0608388067
17,2,18,550,0.2317070226
17,2,18,600,0.2630413187
17,2,18,650,0.2519581785
17,2,18,700,0.2328293558
17,2,18,750,0.3071672235
17,2,18,800,0.4613293369
17,2,18,850,0.4613293369
17,2,18,900,0.4623777336
17,2,18,950,0.4287171713
17,2,18,1000,0.538882831
17,2,19,8,0.0080072834
17,2,19,16,0.0033143534
17,2,19,24,0.0003104664
17,2,19,32,0.0001679832
17,2,19,40,0.0003255563
17,2,19,48,0.0022283311
17,2,19,56,0.0080072834
17,2,19,64,0.0080072834
17,2,19,72,0.0080072834
17,2,19,80,0.0022340212
17,2,19,88,0.0073306161
17,2,19,96,0.0001367199
17,2,19,100,0.0003137891
17,2,19,150,0.0012902039
17,2,19,200,3.4948e-06
17,2,19,250,0.0062930536
17,2,19,300,0.0080072834
17,2,19,350,0.0080072834
17,2,19,400,0.0076297611
17,2,19,450,0.0069199204
17,2,19,500,0.0075732662
17,2,19,550,0.0068356896
17,2,19,600,0.0080049677
17,2,19,650,0.0080049676
17,2,19,700,0.0080049677
17,2,19,750,0.0080049677
17,2,19,800,0.0080049676
17,2,19,850,0.0080049676
17,2,19,900,0.0080049675
17,2,19,950,0.0080049772
17,2,19,1000,0.0080072834
17,3,0,8,0.1681214837
17,3,0,16,0.0005657955
17,3,0,24,0.0001071538
17,3,0,32,0.0001542057
17,3,0,40,0.0043775184
17,3,0,48,0.1139732473
17,3,0,56,0.0589790763
17,3,0,64,2.06723e-05
17,3,0,72,0.0092671457
17,3,0,80,0.0934806626
17,3,0,88,0.007976924
17,3,0,96,0.0042040957
17,3,0,100,0.0101176473
17,3,0,150,0.0391977656
17,3,0,200,0.3197248043
17,3,0,250,0.0215829147
17,3,0,300,0.3572653609
17,3,0,350,0.3456749354
17,3,0,400,0.0795168763
17,3,0,450,0.3482697357
17,3,0,500,0.3700015977
17,3,0,550,0.3764248289
17,3,0,600,0.348304151
17,3,0,650,0.3675107058
17,3,0,700,0.4069907759
17,3,0,750,0.508928899
17,3,0,800,0.4397070692
17,3,0,850,0.5208110054
17,3,0,900,0.6527349796
17,3,0,950,0.6871585952
17,3,0,1000,0.7208242948
17,3,1,8,0.0074209658
17,3,1,16,0.0016828898
17,3,1,24,0.0064065751
17,3,1,32,0.0353924821
17,3,1,40,0.0056128347
17,3,1,48,0.0003405808
17,3,1,56,0.0076153373
17,3,1,64,0.0013927571
17,3,1,72,0.0006266237
17,3,1,80,0.0002822
17,3,1,88,0.091305583
17,3,1,96,0.0071279579
17,3,1,100,0.0214396226
17,3,1,150,0.0001336325
17,3,1,200,0.0035862963
17,3,1,250,0.0037508427
17,3,1,300,0.0333165606
17,3,1,350,0.0136540113
17,3,1,400,0.0062254493
17,3,1,450,0.0299701827
17,3,1,500,0.0275370058
17,3,1,550,0.017751175
17,3,1,600,0.0264357468
17,3,1,650,0.0253568423
17,3,1,700,0.025768211
17,3,1,750,0.0211161401
17,3,1,800,0.091305583
17,3,1,850,0.091305583
17,3,1,900,0.091305583
17,3,1,950,0.0913040558
17,3,1,1000,0.091305583
17,3,2,8,0.0008090315
17,3,2,16,0.2154956129
17,3,2,24,0.0003236157
17,3,2,32,0.0447268874
17,3,2,40,0.0549758209
17,3,2,48,0.1632091585
17,3,2,56,0.0348287109
17,3,2,64,0.2860283959
17,3,2,72,0.1190897733
17,3,2,80,0.154818905
17,3,2,88,0.2511888954
17,3,2,96,0.1981145936
17,3,2,100,0.0962666054
17,3,2,150,0.1954278776
17,3,2,200,0.2001549243
17,3,2,250,0.1980580557
17,3,2,300,0.1977084137
17,3,2,350,0.2405025702
17,3,2,400,0.2435032226
17,3,2,450,0.2510103764
17,3,2,500,0.2858794298
17,3,2,550,0.2858597166
17,3,2,600,0.2790270654
17,3,2,650,0.2858754146
17,3,2,700,0.2858599048
17,3,2,750,0.2860045407
17,3,2,800,0.2859127809
17,3,2,850,0.2860283959
17,3,2,900,0.2860097896
17,3,2,950,0.2860018522
17,3,2,1000,0.2860283959
17,3,3,8,0.0021488711
17,3,3,16,2.75695e-05
17,3,3,24,0.0513723931
17,3,3,32,0.0003520989
17,3,3,40,0.0002616534
17,3,3,48,0.0258539029
17,3,3,56,0.026983265
17,3,3,64,0.0001015423
17,3,3,72,0.0034214409
17,3,3,80,0.0057529444
17,3,3,88,0.0066451544
17,3,3,96,1.03129e-05
17,3,3,100,0.0003616581
17,3,3,150,0.0145303621
17,3,3,200,0.0546025163
17,3,3,250,0.0498377389
17,3,3,300,0.0566591186
17,3,3,350,0.0464038965
17,3,3,400,0.0245424648
17,3,3,450,0.1012999765
17,3,3,500,0.0798771873
17,3,3,550,0.0661494195
17,3,3,600,0.0420148426
17,3,3,650,0.0949918356
17,3,3,700,0.1733345629
17,3,3,750,0.1663084827
17,3,3,800,0.1972494673
17,3,3,850,0.1726709465
17,3,3,900,0.2771246201
17,3,3,950,0.2771246201
17,3,3,1000,0.2771246201
17,3,4,8,0.3602824526
17,3,4,16,0.2456720289
17,3,4,24,0.0001413494
17,3,4,32,0.2613109352
17,3,4,40,0.0002539342
17,3,4,48,0.2361080219
17,3,4,56,0.1982999267
17,3,4,64,0.3602824526
17,3,4,72,0.0928716056
17,3,4,80,0.279422287
17,3,4,88,0.2778580688
17,3,4,96,0.2246578986
17,3,4,100,0.2064975304
17,3,4,150,0.2895999637
17,3,4,200,0.2998199241
17,3,4,250,0.3353269335
17,3,4,300,0.3119277782
17,3,4,350,0.3123067588
17,3,4,400,0.3147039409
17,3,4,450,0.3372034564
17,3,4,500,0.3557911766
17,3,4,550,0.3495684269
17,3,4,600,0.3602824526
17,3,4,650,0.356550179
17,3,4,700,0.3602824526
17,3,4,750,0.3602701765
17,3,4,800,0.3602424429
17,3,4,850,0.3602824526
17,3,4,900,0.3602824526
17,3,4,950,0.3601966555
17,3,4,1000,0.3602824526
17,3,5,8,0.0084860389
17,3,5,16,0.157752385
17,3,5,24,0.0425234425
17,3,5,32,0.0339855928
17,3,5,40,0.1468633736
17,3,5,48,0.008885675
17,3,5,56,8.88232e-05
17,3,5,64,0.0526998207
17,3,5,72,0.0062920174
17,3,5,80,0.0897156038
17,3,5,88,0.0952254221
17,3,5,96,0.2656839446
17,3,5,100,0.1292363878
17,3,5,150,0.188314741
17,3,5,200,0.1600776976
17,3,5,250,0.1552636547
17,3,5,300,0.1645614142
17,3,5,350,0.2086870598
17,3,5,400,0.1946728397
17,3,5,450,0.250850769
17,3,5,500,0.2350636112
17,3,5,550,0.2392863465
17,3,5,600,0.2426179905
17,3,5,650,0.2614658559
17,3,5,700,0.2614840792
17,3,5,750,0.2614669163
17,3,5,800,0.2656839446
17,3,5,850,0.2656839446
17,3,5,900,0.2656839446
17,3,5,950,0.2656507101
17,3,5,1000,0.2656839446
17,3,6,8,3.73672e-05
17,3,6,16,0.0125257298
17,3,6,24,0.407962482
17,3,6,32,0.407962482
17,3,6,40,0.0155156538
17,3,6,48,0.0004975449
17,3,6,56,0.0117067006
17,3,6,64,0.0005699741
17,3,6,72,0.002737846
17,3,6,80,0.2844894546
17,3,6,88,0.0050332741
17,3,6,96,0.3134116514
17,3,6,100,0.1291050492
17,3,6,150,0.1636316359
17,3,6,200,0.1581424462
17,3,6,250,0.3349892844
17,3,6,300,0.3213657708
17,3,6,350,0.3459395388
17,3,6,400,0.3496507088
17,3,6,450,0.3629043031
17,3,6,500,0.356073531
17,3,6,550,0.3490936325
17,3,6,600,0.3695222253
17,3,6,650,0.388347166
17,3,6,700,0.3957406661
17,3,6,750,0.3957406663
17,3,6,800,0.3957406663
17,3,6,850,0.3957406672
17,3,6,900,0.3997047047
17,3,6,950,0.4071064701
17,3,6,1000,0.407962482
17,3,7,8,0.1825642505
17,3,7,16,0.0001526113
17,3,7,24,0.2733541058
17,3,7,32,0.1048728388
17,3,7,40,0.0677560378
17,3,7,48,0.0017588443
17,3,7,56,0.0030287431
17,3,7,64,0.2602445663
17,3,7,72,1.5703237811
17,3,7,80,1.74018421
17,3,7,88,2.3100445134
17,3,7,96,2.3100445134
17,3,7,100,2.3100445134
17,3,7,150,1.5833462957
17,3,7,200,1.4695531653
17,3,7,250,1.4375865177
17,3,7,300,1.4375865177
17,3,7,350,2.3604515924
17,3,7,400,1.3562133301
17,3,7,450,2.4835903588
17,3,7,500,4.2308279214
17,3,7,550,3.9082743142
17,3,7,600,1.0909910391
17,3,7,650,3.0285161895
17,3,7,700,2.9738590625
17,3,7,750,4.8432636029
17,3,7,800,6.4944731699
17,3,7,850,6.4944731699
17,3,7,900,2.4272520394
17,3,7,950,8.0795722144
17,3,7,1000,8.0795722144
17,3,8,8,0.3348719456
17,3,8,16,0.3148857485
17,3,8,24,0.0692481801
17,3,8,32,0.019795312
17,3,8,40,0.5437959447
17,3,8,48,0.0197602547
17,3,8,56,0.0004030079
17,3,8,64,0.0004085061
17,3,8,72,1.7155070355
17,3,8,80,0.4175011261
17,3,8,88,0.2674469381
17,3,8,96,0.6415765688
17,3,8,100,1.4482353024
17,3,8,150,1.7145140572
17,3,8,200,2.3396419644
17,3,8,250,1.6594454533
17,3,8,300,0.8443300259
17,3,8,350,1.6915020332
17,3,8,400,1.5790875774
17,3,8,450,2.0585655966
17,3,8,500,2.1645876005
17,3,8,550,2.1185221308
17,3,8,600,2.0851990255
17,3,8,650,1.7350009251
17,3,8,700,2.1593854802
17,3,8,750,2.3605009271
17,3,8,800,2.2625473466
17,3,8,850,2.4989517735
17,3,8,900,3.0267447262
17,3,8,950,3.0372873467
17,3,8,1000,3.643219959
17,3,9,8,0.1928236205
17,3,9,16,0.0016620079
17,3,9,24,0.0001652056
17,3,9,32,0.0468028086
17,3,9,40,9.70795e-05
17,3,9,48,0.0082430382
17,3,9,56,0.2382805768
17,3,9,64,0.3292991439
17,3,9,72,0.2278546845
17,3,9,80,0.256698109
17,3,9,88,0.4603178852
17,3,9,96,0.3614984985
17,3,9,100,0.255370652
17,3,9,150,0.6125666823
17,3,9,200,0.6053565347
17,3,9,250,0.6163789428
17,3,9,300,0.3994564402
17,3,9,350,0.6163789428
17,3,9,400,0.6163789428
17,3,9,450,0.5075625706
17,3,9,500,0.6153629475
17,3,9,550,0.4188755253
17,3,9,600,0.6079040454
17,3,9,650,0.6163789428
17,3,9,700,0.5949795165
17,3,9,750,0.6163789428
17,3,9,800,0.6163789428
17,3,9,850,0.6163718774
17,3,9,900,0.6163789428
17,3,9,950,0.6163789428
17,3,9,1000,0.6163789428
17,3,10,8,0.2402736025
17,3,10,16,7.8273e-05
17,3,10,24,0.000582513
17,3,10,32,0.200715588
17,3,10,40,0.0177754144
17,3,10,48,0.2188828997
17,3,10,56,0.0001044387
17,3,10,64,0.2654187448
17,3,10,72,0.0009075128
17,3,10,80,0.0002900708
17,3,10,88,0.4187544028
17,3,10,96,0.2840130014
17,3,10,100,1.5161307099
17,3,10,150,1.4313125766
17,3,10,200,1.8431093078
17,3,10,250,1.6027287643
17,3,10,300,1.0742152973
17,3,10,350,1.1956397013
17,3,10,400,1.8645806129
17,3,10,450,1.8197322652
17,3,10,500,1.877132823
17,3,10,550,1.8484785694
17,3,10,600,1.8478249476
17,3,10,650,1.9144285965
17,3,10,700,1.8350533411
17,3,10,750,1.9465268743
17,3,10,800,1.9553977865
17,3,10,850,1.9531548767
17,3,10,900,1.9234305507
17,3,10,950,2.1692760974
17,3,10,1000,2.250456585
17,3,11,8,0.0091569673
17,3,11,16,0.2229842357
17,3,11,24,0.0030934983
17,3,11,32,0.0010141621
17,3,11,40,0.0021918822
17,3,11,48,0.2229842357
17,3,11,56,0.0021236795
