fid,iid,rep,budget,precision
6,3,5,64,2.702145245797629e-08
6,3,5,72,1.3987813726182873e-05
6,3,5,80,1.3987813726182873e-05
6,3,5,88,2.2968384589279843e-08
6,3,5,96,2.0266339343482216e-08
6,3,5,100,2.935773159559123e-06
6,3,5,150,1.3987813726182873e-05
6,3,5,200,1.3987813726182873e-05
6,3,5,250,1.3987813726182873e-05
6,3,5,300,1.3987813726182873e-05
6,3,5,350,1.292254138802716e-06
6,3,5,400,1.3987813726182873e-05
6,3,5,450,1.3987813726182873e-05
6,3,5,500,1.3987813726182873e-05
6,3,5,550,1.3987813726182873e-05
6,3,5,600,1.3987813726182873e-05
6,3,5,650,1.3987813726182873e-05
6,3,5,700,1.3987813726182873e-05
6,3,5,750,1.3987813726182873e-05
6,3,5,800,1.2074765692158153e-05
6,3,5,850,6.866573480883223e-06
6,3,5,900,1.0556891775331335e-05
6,3,5,950,1.3987813726182873e-05
6,3,5,1000,1.3987813726182873e-05
6,3,6,8,1.3645428491278024e-07
6,3,6,16,1.3645428491278024e-07
6,3,6,24,1.3645428491278024e-07
6,3,6,32,1.3645428491278024e-07
6,3,6,40,1.3645428491278024e-07
6,3,6,48,1.3645428491278024e-07
6,3,6,56,1.3645428491278024e-07
6,3,6,64,4.053167868696443e-08
6,3,6,72,1.3645428491278024e-07
6,3,6,80,1.3645428491278024e-07
6,3,6,88,1.2564610392958974e-07
6,3,6,96,2.0275339343482216e-09
6,3,6,100,7.49827555708842e-08
6,3,6,150,1.3645428491278024e-07
6,3,6,200,1.3645428491278024e-07
6,3,6,250,1.3645428491278024e-07
6,3,6,300,1.3645428491278024e-07
6,3,6,350,1.3645428491278024e-07
6,3,6,400,1.3645428491278024e-07
6,3,6,450,1.3645428491278024e-07
6,3,6,500,1.3645428491278024e-07
6,3,6,550,1.3645428491278024e-07
6,3,6,600,1.3645428491278024e-07
6,3,6,650,1.3645428491278024e-07
6,3,6,700,1.3645428491278024e-07
6,3,6,750,1.3645428491278024e-07
6,3,6,800,1.3645428491278024e-07
6,3,6,850,1.3645428491278024e-07
6,3,6,900,1.3645428491278024e-07
6,3,6,950,7.700928950523242e-08
6,3,6,1000,1.3645428491278024e-07
6,3,7,8,1.4523593196162253e-07
6,3,7,16,1.4523593196162253e-07
6,3,7,24,1.4523593196162253e-07
6,3,7,32,1.4523593196162253e-07
6,3,7,40,1.4523593196162253e-07
6,3,7,48,1.4523593196162253e-07
6,3,7,56,1.4523593196162253e-07
6,3,7,64,1.4523593196162253e-07
6,3,7,72,1.4523593196162253e-07
6,3,7,80,1.4523593196162253e-07
6,3,7,88,1.4523593196162253e-07
6,3,7,96,1.4523593196162253e-07
6,3,7,100,1.4523593196162253e-07
6,3,7,150,1.4523593196162253e-07
6,3,7,200,1.4523593196162253e-07
6,3,7,250,1.4523593196162253e-07
6,3,7,300,1.4523593196162253e-07
6,3,7,350,1.4523593196162253e-07
6,3,7,400,7.295622163653598e-08
6,3,7,450,1.4523593196162253e-07
6,3,7,500,1.4523593196162253e-07
6,3,7,550,1.4523593196162253e-07
6,3,7,600,1.4523593196162253e-07
6,3,7,650,9.254604966856879e-08
6,3,7,700,1.4523593196162253e-07
6,3,7,750,1.4523593196162253e-07
6,3,7,800,1.4523593196162253e-07
6,3,7,850,9.862565147161344e-08
6,3,7,900,1.4523593196162253e-07
6,3,7,950,1.4523593196162253e-07
6,3,7,1000,1.4523593196162253e-07
6,3,8,8,6.655138440399559e-06
6,3,8,16,2.3712474565808538e-05
6,3,8,24,6.063390531569879e-06
6,3,8,32,8.106235737392886e-08
6,3,8,40,6.88347026366946e-07
6,3,8,48,3.12809032992877e-05
6,3,8,56,8.700595691468364e-07
6,3,8,64,3.12809032992877e-05
6,3,8,72,3.12809032992877e-05
6,3,8,80,3.12809032992877e-05
6,3,8,88,1.8239805409133997e-08
6,3,8,96,2.0266339343482216e-08
6,3,8,100,3.12809032992877e-05
6,3,8,150,1.8036252015699172e-07
6,3,8,200,1.3702747952751225e-05
6,3,8,250,3.12809032992877e-05
6,3,8,300,3.708558099857245e-06
6,3,8,350,3.12809032992877e-05
6,3,8,400,3.12809032992877e-05
6,3,8,450,3.5396892719948935e-07
6,3,8,500,3.467400561669807e-06
6,3,8,550,3.12809032992877e-05
6,3,8,600,3.12809032992877e-05
6,3,8,650,3.12809032992877e-05
6,3,8,700,3.12809032992877e-05
6,3,8,750,3.12809032992877e-05
6,3,8,800,3.12809032992877e-05
6,3,8,850,2.5668755323766022e-05
6,3,8,900,3.076008407816021e-05
6,3,8,950,3.12809032992877e-05
6,3,8,1000,3.12809032992877e-05
6,3,9,8,3.2971717111845566e-06
6,3,9,16,3.2971717111845566e-06
6,3,9,24,3.2971717111845566e-06
6,3,9,32,3.2971717111845566e-06
6,3,9,40,3.2971717111845566e-06
6,3,9,48,1.0875832114335454e-07
6,3,9,56,3.2971717111845566e-06
6,3,9,64,3.2971717111845566e-06
6,3,9,72,3.2971717111845566e-06
6,3,9,80,3.2971717111845566e-06
6,3,9,88,3.2971717111845566e-06
6,3,9,96,1.547597414530592e-06
6,3,9,100,6.765113114494072e-10
6,3,9,150,3.2971717111845566e-06
6,3,9,200,3.2971717111845566e-06
6,3,9,250,6.765113114494072e-10
6,3,9,300,3.2971717111845566e-06
6,3,9,350,3.2971717111845566e-06
6,3,9,400,3.2971717111845566e-06
6,3,9,450,3.2971717111845566e-06
6,3,9,500,3.2971717111845566e-06
6,3,9,550,3.2971717111845566e-06
6,3,9,600,3.2971717111845566e-06
6,3,9,650,3.2971717111845566e-06
6,3,9,700,3.2971717111845566e-06
6,3,9,750,3.2971717111845566e-06
6,3,9,800,3.2971717111845566e-06
6,3,9,850,3.2971717111845566e-06
6,3,9,900,3.2971717111845566e-06
6,3,9,950,3.2971717111845566e-06
6,3,9,1000,3.2971717111845566e-06
6,3,10,8,0.0005781093364515172
6,3,10,16,0.0005781093364515172
6,3,10,24,0.0005781093364515172
6,3,10,32,0.0005781093364515172
6,3,10,40,2.248236846765917e-05
6,3,10,48,0.00026732009227987394
6,3,10,56,6.2721235268077455e-06
6,3,10,64,0.00010719891754784078
6,3,10,72,0.00021097028970138725
6,3,10,80,5.291820611632366e-05
6,3,10,88,1.3645428491278024e-07
6,3,10,96,4.511065537859141e-06
6,3,10,100,3.8166489096891505e-07
6,3,10,150,1.1350617566284388e-05
6,3,10,200,6.930756055470918e-07
6,3,10,250,0.0005781093364515172
6,3,10,300,0.00035633289330087376
6,3,10,350,0.0002967561731875933
6,3,10,400,0.0005781093364515172
6,3,10,450,0.0005781093364515172
6,3,10,500,6.070550051471243e-05
6,3,10,550,0.00015009996542668117
6,3,10,600,6.161608976254622e-05
6,3,10,650,0.0005781093364515172
6,3,10,700,0.0005781093364515172
6,3,10,750,0.0003496480333627704
6,3,10,800,8.26123323450167e-05
6,3,10,850,9.755734459952338e-05
6,3,10,900,0.0005717838485311049
6,3,10,950,0.0005781093364515172
6,3,10,1000,0.0005781093364515172
6,3,11,8,1.1577589366931389e-05
6,3,11,16,1.1577589366931389e-05
6,3,11,24,1.1577589366931389e-05
6,3,11,32,1.1577589366931389e-05
6,3,11,40,1.7934835318981759e-06
6,3,11,48,7.177984195461401e-06
6,3,11,56,4.1882701309863246e-08
6,3,11,64,1.8981967851728343e-07
6,3,11,72,3.470102606915604e-06
6,3,11,80,1e-12
6,3,11,88,7.194205466936186e-07
6,3,11,96,7.160429901363716e-07
6,3,11,100,3.1816682769267075e-07
6,3,11,150,1.1577589366931389e-05
6,3,11,200,1.1577589366931389e-05
6,3,11,250,1.4186737540437552e-08
6,3,11,300,1.3922298128972283e-06
6,3,11,350,1.1577589366931389e-05
6,3,11,400,1.1577589366931389e-05
6,3,11,450,1.1577589366931389e-05
6,3,11,500,1.1577589366931389e-05
6,3,11,550,1.1577589366931389e-05
6,3,11,600,1.1577589366931389e-05
6,3,11,650,1.1577589366931389e-05
6,3,11,700,1.1577589366931389e-05
6,3,11,750,1.1577589366931389e-05
6,3,11,800,1.1577589366931389e-05
6,3,11,850,1.1577589366931389e-05
6,3,11,900,6.334270567461092e-06
6,3,11,950,9.754384337329439e-06
6,3,11,1000,1.1577589366931389e-05
6,3,12,8,6.220784667137591e-06
6,3,12,16,6.593000399746214e-07
6,3,12,24,6.220784667137591e-06
6,3,12,32,3.485648367078941e-07
6,3,12,40,7.106388996447764e-07
6,3,12,48,2.0275339343482216e-09
6,3,12,56,4.430004180485213e-06
6,3,12,64,4.4584746555660876e-08
6,3,12,72,8.376440261972649e-08
6,3,12,80,3.378556557247036e-09
6,3,12,88,6.220784667137591e-06
6,3,12,96,2.9377996934934718e-06
6,3,12,100,2.2818782100760975e-06
6,3,12,150,3.620750629368822e-07
6,3,12,200,7.430724425943479e-08
6,3,12,250,6.220784667137591e-06
6,3,12,300,5.9309903145257956e-06
6,3,12,350,6.220784667137591e-06
6,3,12,400,6.220784667137591e-06
6,3,12,450,6.068794622061475e-06
6,3,12,500,2.0711186809038824e-06
6,3,12,550,6.220784667137591e-06
6,3,12,600,6.220784667137591e-06
6,3,12,650,6.220784667137591e-06
6,3,12,700,5.940447472886087e-06
6,3,12,750,3.5484619190437353e-06
6,3,12,800,6.220784667137591e-06
6,3,12,850,2.9242894672644836e-06
6,3,12,900,6.141074332386561e-06
6,3,12,950,6.083655870913362e-06
6,3,12,1000,6.220784667137591e-06
6,3,13,8,9.839498762572064e-06
6,3,13,16,1.1449926729067451e-06
6,3,13,24,1.1694452823812137e-05
6,3,13,32,9.757761893886687e-06
6,3,13,40,1.1694452823812137e-05
6,3,13,48,1.365209360439252e-06
6,3,13,56,1.1694452823812137e-05
6,3,13,64,1.1694452823812137e-05
6,3,13,72,1.1694452823812137e-05
6,3,13,80,1.1694452823812137e-05
6,3,13,88,1.1694452823812137e-05
6,3,13,96,1.1694452823812137e-05
6,3,13,100,1.1694452823812137e-05
6,3,13,150,1.9184621245163163e-07
6,3,13,200,1.2760418673279302e-06
6,3,13,250,7.070577896940946e-06
6,3,13,300,6.660551530891155e-07
6,3,13,350,1.1694452823812137e-05
6,3,13,400,1.1694452823812137e-05
6,3,13,450,1.1694452823812137e-05
6,3,13,500,1.164378947545343e-05
6,3,13,550,1.1681618108894597e-05
6,3,13,600,1.1694452823812137e-05
6,3,13,650,5.793861518301565e-06
6,3,13,700,1.1694452823812137e-05
6,3,13,750,1.1694452823812137e-05
6,3,13,800,1.1694452823812137e-05
6,3,13,850,1.1694452823812137e-05
6,3,13,900,1.1694452823812137e-05
6,3,13,950,1.1694452823812137e-05
6,3,13,1000,1.1694452823812137e-05
6,3,14,8,2.2681644304536744e-05
6,3,14,16,2.2681644304536744e-05
6,3,14,24,6.748368001379578e-07
6,3,14,32,2.2681644304536744e-05
6,3,14,40,2.2681644304536744e-05
6,3,14,48,2.2681644304536744e-05
6,3,14,56,2.2681644304536744e-05
6,3,14,64,2.2681644304536744e-05
6,3,14,72,1.621362349740867e-05
6,3,14,80,1e-12
6,3,14,88,2.2467507218807283e-05
6,3,14,96,2.2681644304536744e-05
6,3,14,100,1.4186737540437552e-08
6,3,14,150,2.0941850654931624e-08
6,3,14,200,7.56582668823336e-08
6,3,14,250,3.0181855395559513e-06
6,3,14,300,5.129833899146798e-06
6,3,14,350,1.2392931519850823e-05
6,3,14,400,2.2681644304536744e-05
6,3,14,450,2.2681644304536744e-05
6,3,14,500,2.2681644304536744e-05
6,3,14,550,2.2681644304536744e-05
6,3,14,600,2.2681644304536744e-05
6,3,14,650,2.2681644304536744e-05
6,3,14,700,2.0335593519872953e-05
6,3,14,750,2.2681644304536744e-05
6,3,14,800,2.2681644304536744e-05
6,3,14,850,2.2681644304536744e-05
6,3,14,900,2.2681644304536744e-05
6,3,14,950,1.6059606918398205e-05
6,3,14,1000,2.2681644304536744e-05
6,3,15,8,7.633377819378301e-08
6,3,15,16,7.633377819378301e-08
6,3,15,24,7.633377819378301e-08
6,3,15,32,7.633377819378301e-08
6,3,15,40,7.633377819378301e-08
6,3,15,48,7.633377819378301e-08
6,3,15,56,7.633377819378301e-08
6,3,15,64,7.633377819378301e-08
6,3,15,72,7.633377819378301e-08
6,3,15,80,7.633377819378301e-08
6,3,15,88,7.633377819378301e-08
6,3,15,96,7.633377819378301e-08
6,3,15,100,7.633377819378301e-08
6,3,15,150,1.2160203606089328e-08
6,3,15,200,7.633377819378301e-08
6,3,15,250,7.633377819378301e-08
6,3,15,300,7.633377819378301e-08
6,3,15,350,7.633377819378301e-08
6,3,15,400,7.633377819378301e-08
6,3,15,450,7.633377819378301e-08
6,3,15,500,7.633377819378301e-08
6,3,15,550,7.633377819378301e-08
6,3,15,600,7.633377819378301e-08
6,3,15,650,7.633377819378301e-08
6,3,15,700,7.633377819378301e-08
6,3,15,750,7.633377819378301e-08
6,3,15,800,7.633377819378301e-08
6,3,15,850,7.633377819378301e-08
6,3,15,900,7.633377819378301e-08
6,3,15,950,4.390923524421147e-08
6,3,15,1000,7.633377819378301e-08
6,3,16,8,0.003235114190046945
6,3,16,16,0.0003619078881542657
6,3,16,24,0.002051463680297262
6,3,16,32,7.16541878506844e-05
6,3,16,40,5.843182844037372e-07
6,3,16,48,0.00010984016677560795
6,3,16,56,1.8239805409133997e-08
6,3,16,64,5.9250449149850406e-05
6,3,16,72,4.625631356280961e-05
6,3,16,80,5.8770160607409873e-05
6,3,16,88,9.591855415794712e-05
6,3,16,96,0.00010275945720899526
6,3,16,100,1.6393985017565662e-05
6,3,16,150,5.956658844360872e-05
6,3,16,200,9.619291075039559e-07
6,3,16,250,1.245237651525837e-05
6,3,16,300,8.48955605777157e-05
6,3,16,350,0.005033900836762622
6,3,16,400,0.002288239176607328
6,3,16,450,0.0033585996843138307
6,3,16,500,0.00028436999778085693
6,3,16,550,0.0026660486000331125
6,3,16,600,0.0036358302020439793
6,3,16,650,0.004756133963051183
6,3,16,700,0.0018219114264405244
6,3,16,750,0.013863272759758818
6,3,16,800,0.018267224846517983
6,3,16,850,0.003738305943502166
6,3,16,900,0.018267224846517983
6,3,16,950,0.014943405214096747
6,3,16,1000,0.018267224846517983
6,3,17,8,2.0941850654931624e-08
6,3,17,16,2.0941850654931624e-08
6,3,17,24,2.0941850654931624e-08
6,3,17,32,2.0941850654931624e-08
6,3,17,40,2.0941850654931624e-08
6,3,17,48,2.0941850654931624e-08
6,3,17,56,2.0941850654931624e-08
6,3,17,64,2.0941850654931624e-08
6,3,17,72,2.0941850654931624e-08
6,3,17,80,2.0941850654931624e-08
6,3,17,88,2.0941850654931624e-08
6,3,17,96,2.0941850654931624e-08
6,3,17,100,2.0941850654931624e-08
6,3,17,150,2.0941850654931624e-08
6,3,17,200,2.0941850654931624e-08
6,3,17,250,2.0941850654931624e-08
6,3,17,300,2.0941850654931624e-08
6,3,17,350,2.0941850654931624e-08
6,3,17,400,2.0941850654931624e-08
6,3,17,450,2.0941850654931624e-08
6,3,17,500,2.0941850654931624e-08
6,3,17,550,2.0941850654931624e-08
6,3,17,600,2.0941850654931624e-08
6,3,17,650,2.0941850654931624e-08
6,3,17,700,2.0941850654931624e-08
6,3,17,750,2.0941850654931624e-08
6,3,17,800,2.0941850654931624e-08
6,3,17,850,2.0941850654931624e-08
6,3,17,900,1.0133669671741107e-08
6,3,17,950,1.756429409768459e-08
6,3,17,1000,2.0941850654931624e-08
6,3,18,8,0.00010581952344986108
6,3,18,16,0.00010581952344986108
6,3,18,24,0.00010581952344986108
6,3,18,32,7.70778681703117e-05
6,3,18,40,0.00010581952344986108
6,3,18,48,0.00010581952344986108
6,3,18,56,7.954146692316768e-06
6,3,18,64,4.72957918014585e-09
6,3,18,72,2.3534824090897347e-06
6,3,18,80,3.377656557247036e-08
6,3,18,88,0.00010581952344986108
6,3,18,96,2.276483119584502e-07
6,3,18,100,0.00010581952344986108
6,3,18,150,1.0173210350428073e-06
6,3,18,200,5.948553608623479e-06
6,3,18,250,0.00010581952344986108
6,3,18,300,2.744603458418941e-06
6,3,18,350,9.710272548691793e-05
6,3,18,400,0.00010581952344986108
6,3,18,450,6.083384766388782e-05
6,3,18,500,0.00010581952344986108
6,3,18,550,0.00010581952344986108
6,3,18,600,0.00010581952344986108
6,3,18,650,0.00010581952344986108
6,3,18,700,0.00010581952344986108
6,3,18,750,0.00010581952344986108
6,3,18,800,0.00010581952344986108
6,3,18,850,0.00010581952344986108
6,3,18,900,0.00010581952344986108
6,3,18,950,0.00010581952344986108
6,3,18,1000,0.00010581952344986108
6,3,19,8,0.00036421408377155395
6,3,19,16,0.00036421408377155395
6,3,19,24,6.35858897467327e-06
6,3,19,32,9.782349605623445e-05
6,3,19,40,1.8681266318133355e-05
6,3,19,48,4.054067868696444e-09
6,3,19,56,1.0470525327465811e-07
6,3,19,64,8.173786868537827e-08
6,3,19,72,3.378556557247036e-09
6,3,19,80,4.661038049000909e-07
6,3,19,88,3.7828733441166796e-07
6,3,19,96,2.0275339343482216e-09
6,3,19,100,1.3240121704408382e-07
6,3,19,150,4.054067868696444e-09
6,3,19,200,0.0003283538902919507
6,3,19,250,2.5517440790001355e-05
6,3,19,300,3.8098937965746565e-07
6,3,19,350,5.464683956232269e-05
6,3,19,400,1.328595747358694e-05
6,3,19,450,6.380205336639651e-06
6,3,19,500,0.00036421408377155395
6,3,19,550,1.0238050436327214e-05
6,3,19,600,0.00010748330780996098
6,3,19,650,5.559795948884346e-05
6,3,19,700,0.00036421408377155395
6,3,19,750,0.000117122854224344
6,3,19,800,0.00036421408377155395
6,3,19,850,0.00036421408377155395
6,3,19,900,0.0002711509169271035
6,3,19,950,0.00036421408377155395
6,3,19,1000,0.00036421408377155395
6,4,0,8,5.7035447559607795e-05
6,4,0,16,1.1318868534646266e-05
6,4,0,24,7.025182636811545e-05
6,4,0,32,3.009200339113674e-05
6,4,0,40,7.025182636811545e-05
6,4,0,48,3.626212370991563e-05
6,4,0,56,7.025182636811545e-05
6,4,0,64,3.637290756499333e-05
6,4,0,72,7.025182636811545e-05
6,4,0,80,5.483463170690563e-05
6,4,0,88,2.6074836621947116e-07
6,4,0,96,1.3520226228988145e-09
6,4,0,100,5.5392927538851396e-08
6,4,0,150,6.755123114494072e-07
6,4,0,200,2.8857168713807222e-05
6,4,0,250,1.5590811068252317e-06
6,4,0,300,3.4511882901950206e-06
6,4,0,350,1.335486862735478e-06
6,4,0,400,5.8732331973968707e-05
6,4,0,450,2.333756578795412e-05
6,4,0,500,4.0184817895502336e-05
6,4,0,550,7.01241547302515e-05
6,4,0,600,7.025182636811545e-05
6,4,0,650,7.025182636811545e-05
6,4,0,700,5.164216524899573e-05
6,4,0,750,7.025182636811545e-05
6,4,0,800,7.025182636811545e-05
6,4,0,850,7.025182636811545e-05
6,4,0,900,7.025182636811545e-05
6,4,0,950,5.5849249696702646e-05
6,4,0,1000,7.025182636811545e-05
6,4,1,8,1.783359862226435e-07
6,4,1,16,1.2767263786393797e-07
6,4,1,24,2.5028370600511984e-05
6,4,1,32,0.00014799439666889335
6,4,1,40,0.00017509050639375197
6,4,1,48,0.00019244979607537885
6,4,1,56,3.0233860766541117e-05
6,4,1,64,9.675281062758713e-05
6,4,1,72,0.00019244979607537885
6,4,1,80,6.164041716975841e-06
6,4,1,88,7.295622163653598e-08
6,4,1,96,2.0082961289390875e-06
6,4,1,100,3.3052778469219494e-06
6,4,1,150,7.294172141030699e-06
6,4,1,200,0.00019244979607537885
6,4,1,250,0.00019244979607537885
6,4,1,300,1.8981967851728343e-07
6,4,1,350,0.00019244979607537885
6,4,1,400,0.00019244979607537885
6,4,1,450,0.00019244979607537885
6,4,1,500,0.00019244979607537885
6,4,1,550,2.389418710858843e-05
6,4,1,600,9.830175806474063e-05
6,4,1,650,7.123334430365143e-05
6,4,1,700,8.543529411556377e-05
6,4,1,750,0.00019244979607537885
6,4,1,800,0.00016963102397461787
6,4,1,850,0.00019244979607537885
6,4,1,900,0.00019244979607537885
6,4,1,950,8.072022516164691e-05
6,4,1,1000,0.00019244979607537885
6,4,2,8,1.9171012018934177e-05
6,4,2,16,1.7369423351298603e-05
6,4,2,24,1.9171012018934177e-05
6,4,2,32,1.9171012018934177e-05
6,4,2,40,1.9171012018934177e-05
6,4,2,48,6.25658676664441e-06
6,4,2,56,1.9171012018934177e-05
6,4,2,64,1.9171012018934177e-05
6,4,2,72,1.9171012018934177e-05
6,4,2,80,1.9171012018934177e-05
6,4,2,88,1.9171012018934177e-05
6,4,2,96,1.1799157077086794e-05
6,4,2,100,2.8304023949730156e-07
6,4,2,150,1.2767173786393796e-06
6,4,2,200,1.9171012018934177e-05
6,4,2,250,1.9171012018934177e-05
6,4,2,300,1.9171012018934177e-05
6,4,2,350,6.236321427300927e-06
6,4,2,400,1.9171012018934177e-05
6,4,2,450,1.9171012018934177e-05
6,4,2,500,5.485828360280636e-06
6,4,2,550,1.9171012018934177e-05
6,4,2,600,1.7315382446382654e-05
6,4,2,650,1.9171012018934177e-05
6,4,2,700,1.9171012018934177e-05
6,4,2,750,1.9171012018934177e-05
6,4,2,800,1.9171012018934177e-05
6,4,2,850,1.3679105056850495e-05
6,4,2,900,1.9171012018934177e-05
6,4,2,950,1.9171012018934177e-05
6,4,2,1000,1.9171012018934177e-05
6,4,3,8,1.1912642977410295e-05
6,4,3,16,0.0003296056127520665
6,4,3,24,2.5978815015721298e-05
6,4,3,32,0.00010640586726819917
6,4,3,40,9.675551267283294e-05
6,4,3,48,0.0003665398692168743
6,4,3,56,0.0009844023698358777
6,4,3,64,6.75592382806781e-05
6,4,3,72,0.0005592909423371595
6,4,3,80,0.0009844023698358777
6,4,3,88,1.16789160636488e-05
6,4,3,96,6.660551530891155e-07
6,4,3,100,5.737118568139815e-06
6,4,3,150,2.0275339343482216e-09
6,4,3,200,6.0451517261607454e-06
6,4,3,250,0.0009844023698358777
6,4,3,300,2.150085053212318e-05
6,4,3,350,3.893648199194383e-06
6,4,3,400,7.38333963414202e-06
6,4,3,450,0.0009844023698358777
6,4,3,500,0.00012086383586715083
6,4,3,550,0.0009844023698358777
6,4,3,600,0.0009844023698358777
6,4,3,650,0.0007110783340198414
6,4,3,700,0.00035238452968545193
6,4,3,750,0.0005514293416945114
6,4,3,800,0.0003159305617630847
6,4,3,850,0.0009774493319071288
6,4,3,900,0.0009844023698358777
6,4,3,950,0.000898089587526741
6,4,3,1000,0.0009844023698358777
6,4,4,8,7.633377819378301e-08
6,4,4,16,7.633377819378301e-08
6,4,4,24,7.633377819378301e-08
6,4,4,32,7.633377819378301e-08
6,4,4,40,7.633377819378301e-08
6,4,4,48,7.633377819378301e-08
6,4,4,56,7.633377819378301e-08
6,4,4,64,7.633377819378301e-08
6,4,4,72,7.633377819378301e-08
6,4,4,80,7.633377819378301e-08
6,4,4,88,7.633377819378301e-08
6,4,4,96,7.633377819378301e-08
6,4,4,100,7.633377819378301e-08
6,4,4,150,7.633377819378301e-08
6,4,4,200,7.633377819378301e-08
6,4,4,250,7.633377819378301e-08
6,4,4,300,7.633377819378301e-08
6,4,4,350,7.633377819378301e-08
6,4,4,400,7.633377819378301e-08
6,4,4,450,7.633377819378301e-08
6,4,4,500,7.633377819378301e-08
6,4,4,550,7.633377819378301e-08
6,4,4,600,7.633377819378301e-08
6,4,4,650,7.633377819378301e-08
6,4,4,700,7.633377819378301e-08
6,4,4,750,7.633377819378301e-08
6,4,4,800,7.633377819378301e-08
6,4,4,850,7.633377819378301e-08
6,4,4,900,7.633377819378301e-08
6,4,4,950,5.60684388503008e-08
6,4,4,1000,7.633377819378301e-08
6,4,5,8,1.2901591537372227e-05
6,4,5,16,1.2901591537372227e-05
6,4,5,24,1.2901591537372227e-05
6,4,5,32,1.2901591537372227e-05
6,4,5,40,1.2901591537372227e-05
6,4,5,48,1.2901591537372227e-05
6,4,5,56,1.2901591537372227e-05
6,4,5,64,1.2901591537372227e-05
6,4,5,72,3.2221899556136723e-06
6,4,5,80,1.2901591537372227e-05
6,4,5,88,1.4186737540437552e-08
6,4,5,96,6.68766198334913e-08
6,4,5,100,2.1143604048366447e-07
6,4,5,150,3.348510570854711e-06
6,4,5,200,1.2901591537372227e-05
6,4,5,250,3.175003163812214e-08
6,4,5,300,1.167960057496025e-06
6,4,5,350,2.9310445803789773e-06
6,4,5,400,5.187936871931448e-07
6,4,5,450,1.2901591537372227e-05
6,4,5,500,1.2901591537372227e-05
6,4,5,550,1.2901591537372227e-05
6,4,5,600,1.2901591537372227e-05
6,4,5,650,1.1716069185778518e-05
6,4,5,700,1.1726877366761709e-05
6,4,5,750,9.697641387167688e-06
6,4,5,800,1.1926153203639283e-05
6,4,5,850,1.2901591537372227e-05
6,4,5,900,1.2901591537372227e-05
6,4,5,950,1.2901591537372227e-05
6,4,5,1000,1.2901591537372227e-05
6,4,6,8,1.3233276591293887e-06
6,4,6,16,1.3233276591293887e-06
6,4,6,24,1.3233276591293887e-06
6,4,6,32,3.397831896590518e-07
6,4,6,40,1.3233276591293887e-06
6,4,6,48,1.3233276591293887e-06
6,4,6,56,3.60048529002534e-07
6,4,6,64,1.3233276591293887e-06
6,4,6,72,1.3233276591293887e-06
6,4,6,80,1.3233276591293887e-06
6,4,6,88,1.3233276591293887e-06
6,4,6,96,1.3233276591293887e-06
6,4,6,100,1.3233276591293887e-06
6,4,6,150,2.465626286790336e-07
6,4,6,200,3.830159135918138e-07
6,4,6,250,1.3233276591293887e-06
6,4,6,300,1.3233276591293887e-06
6,4,6,350,1.3233276591293887e-06
6,4,6,400,1.3233276591293887e-06
6,4,6,450,1.3233276591293887e-06
6,4,6,500,1.3233276591293887e-06
6,4,6,550,1.3233276591293887e-06
6,4,6,600,1.3233276591293887e-06
6,4,6,650,1.3233276591293887e-06
6,4,6,700,1.3233276591293887e-06
6,4,6,750,1.0754150078274561e-06
6,4,6,800,1.3233276591293887e-06
6,4,6,850,1.3233276591293887e-06
6,4,6,900,1.2638826637218408e-06
6,4,6,950,8.106145737392886e-07
6,4,6,1000,1.3233276591293887e-06
6,4,7,8,6.813208087278721e-06
6,4,7,16,6.813208087278721e-06
6,4,7,24,6.813208087278721e-06
6,4,7,32,6.813208087278721e-06
6,4,7,40,6.813208087278721e-06
6,4,7,48,8.579093655407471e-08
6,4,7,56,1.3511226228988145e-08
6,4,7,64,2.154891083523609e-07
6,4,7,72,6.813208087278721e-06
6,4,7,80,1.0133669671741107e-08
6,4,7,88,3.3573012179035534e-07
6,4,7,96,3.7154122129717394e-08
6,4,7,100,9.119502704566997e-08
6,4,7,150,4.194250732789369e-06
6,4,7,200,6.813208087278721e-06
6,4,7,250,6.813208087278721e-06
6,4,7,300,1.5739513556771187e-07
6,4,7,350,8.308889130827708e-08
6,4,7,400,6.813208087278721e-06
6,4,7,450,2.1197554953282397e-06
6,4,7,500,6.813208087278721e-06
6,4,7,550,6.813208087278721e-06
6,4,7,600,6.813208087278721e-06
6,4,7,650,6.813208087278721e-06
6,4,7,700,6.813208087278721e-06
6,4,7,750,6.813208087278721e-06
6,4,7,800,6.813208087278721e-06
6,4,7,850,6.813208087278721e-06
6,4,7,900,6.4977443048318484e-06
6,4,7,950,6.316031762051958e-06
6,4,7,1000,6.813208087278721e-06
6,4,8,8,4.2726100449175e-06
6,4,8,16,4.2726100449175e-06
6,4,8,24,4.2726100449175e-06
6,4,8,32,4.2726100449175e-06
6,4,8,40,4.2726100449175e-06
6,4,8,48,4.2726100449175e-06
6,4,8,56,4.2726100449175e-06
6,4,8,64,4.2726100449175e-06
6,4,8,72,4.2726100449175e-06
6,4,8,80,2.5129120785917946e-07
6,4,8,88,4.2726100449175e-06
6,4,8,96,4.2726100449175e-06
6,4,8,100,3.378556557247036e-09
6,4,8,150,4.2726100449175e-06
6,4,8,200,3.6153375388772266e-06
6,4,8,250,4.2726100449175e-06
6,4,8,300,4.2726100449175e-06
