fid,iid,rep,evaluations,raw_y,true_y,x0,x1,x2,x3,x4
3,2.0,12.0,9,203.421522478,281.081522478,-0.445048,-2.178613,1.336938,0.866137,-0.379626
3,2.0,12.0,10,239.064068538,316.724068538,-5.0,-0.943677,2.844517,-0.112436,-3.636242
3,2.0,12.0,11,215.110942639,292.770942639,3.230378,-3.262333,-2.662379,-1.538238,-1.08527
3,2.0,12.0,12,139.9358218054,217.5958218054,0.538015,-0.403681,-1.178585,-0.50659,-1.310567
3,2.0,12.0,13,116.4461791323,194.10617913229999,1.474739,-2.241471,-0.954053,0.010802,-2.625489
3,2.0,12.0,14,98.3090607609,175.9690607609,-2.136942,0.336479,0.75797,2.982233,-1.551736
3,2.0,12.0,15,251.643017205,329.303017205,-3.04692,-2.648302,1.109451,-1.202566,-3.911031
3,2.0,12.0,16,62.1746445852,139.8346445852,0.585337,0.489659,-0.517987,1.732481,-3.344202
3,2.0,13.0,1,1268.6395452948,1346.2995452948,-1.424781,1.507533,-0.089006,0.903625,2.690203
3,2.0,13.0,2,114.4036548509,192.06365485089998,1.064676,2.700376,1.722423,2.957371,-2.090754
3,2.0,13.0,3,780.4556160515,858.1156160515,-1.577978,-2.523212,1.125694,-0.486653,1.827481
3,2.0,13.0,4,401.7007502178,479.36075021780005,0.634702,0.254607,4.300766,1.212577,-0.053543
3,2.0,13.0,5,396.8058251316,474.4658251316,-1.968322,2.381411,1.905661,-2.174363,-0.290423
3,2.0,13.0,6,49.6075722313,127.2675722313,0.475716,-3.278187,-0.556269,2.798477,-3.230216
3,2.0,13.0,7,360.4826292879,438.14262928790004,0.981744,3.785484,-1.241959,-0.907505,0.434903
3,2.0,13.0,8,345.9285402982,423.5885402982,1.028658,0.794483,-3.02569,-1.528068,0.20254
3,2.0,13.0,9,177.0190448646,254.6790448646,1.321329,-2.07391,1.895347,4.714759,-5.0
3,2.0,13.0,10,81.4023029037,159.06230290370002,0.955251,-0.131735,-1.830254,3.053668,-3.788037
3,2.0,13.0,11,103.5126051922,181.1726051922,0.306872,-0.462441,-0.605287,4.808389,-4.21595
3,2.0,13.0,12,407.55917057,485.21917056999996,-0.152464,-1.04294,-1.334721,3.705194,1.221914
3,2.0,13.0,13,160.7399605738,238.3999605738,-1.719897,0.933141,0.2565,1.975826,-5.0
3,2.0,13.0,14,111.029435118,188.689435118,-0.188523,-3.010805,-1.359387,5.0,-4.422084
3,2.0,13.0,15,158.8331310759,236.4931310759,0.169206,-0.396366,-1.435915,-0.857162,-2.570929
3,2.0,13.0,16,86.9718883087,164.6318883087,1.181281,0.514659,-1.597662,2.237239,-1.022249
3,2.0,14.0,1,160.254553779,237.914553779,3.102678,0.158372,0.347953,-0.144673,-4.008659
3,2.0,14.0,2,958.0435746477,1035.7035746477,0.289356,-3.002337,0.422219,-1.11641,2.169058
3,2.0,14.0,3,165.4412975943,243.1012975943,-0.372578,0.029323,-2.151139,1.284504,-0.360673
3,2.0,14.0,4,191.0080693042,268.6680693042,1.240601,1.621949,1.555872,-0.474979,-3.783825
3,2.0,14.0,5,153.0161525963,230.6761525963,-2.344244,1.672414,2.018547,2.586199,-1.098662
3,2.0,14.0,6,312.3421366503,390.00213665030003,-1.963426,1.829346,1.746141,0.044222,-0.008287
3,2.0,14.0,7,298.0048681811,375.6648681811,-2.698252,-0.416436,2.653081,-1.832521,-0.940026
3,2.0,14.0,8,197.6177712791,275.27777127909997,-0.298885,-0.65052,-3.611447,-1.00074,-1.129561
3,2.0,14.0,9,534.6721422403,612.3321422403,-1.253933,1.103624,-0.88125,0.183792,1.294793
3,2.0,14.0,10,211.3467749842,289.0067749842,1.820402,0.986052,3.468675,4.482382,-1.864102
3,2.0,14.0,11,183.3472275249,261.00722752490003,0.034066,4.828751,-1.665817,2.617748,-3.539644
3,2.0,14.0,12,464.0482732429,541.7082732429,0.443971,-2.106267,0.714654,4.74004,1.2938
3,2.0,14.0,13,221.7982787742,299.45827877420004,-2.130164,5.0,-0.615761,0.642062,-1.552042
3,2.0,14.0,14,298.9968964816,376.65689648160003,-0.781777,-0.284424,3.747411,1.353374,-5.0
3,2.0,14.0,15,157.672433337,235.332433337,1.91019,1.708073,2.075621,5.0,-0.741055
3,2.0,14.0,16,160.3642728128,238.0242728128,-1.473824,1.374993,2.466389,3.613569,-3.085006
3,2.0,15.0,1,333.1131180078,410.7731180078,-0.624657,0.678569,-0.311817,-1.003579,0.471138
3,2.0,15.0,2,203.4452083359,281.1052083359,-3.527211,-2.191724,-2.175531,-0.61034,-0.947497
3,2.0,15.0,3,139.3382836711,216.99828367109998,-0.401189,0.710394,1.379035,0.821179,-1.129957
3,2.0,15.0,4,327.3179987953,404.9779987953,1.198781,-0.325873,3.200429,1.363254,0.02976
3,2.0,15.0,5,470.9881689603,548.6481689603,-0.175559,-1.964236,0.243381,-2.274875,0.698005
3,2.0,15.0,6,1217.0786580169,1294.7386580169,-3.717026,-2.334364,2.849794,2.993131,2.579864
3,2.0,15.0,7,473.2301124069,550.8901124069,-3.623491,-2.996614,-2.900286,-3.387814,0.454528
3,2.0,15.0,8,3618.4117986655,3696.0717986655,-0.979469,-0.001057,-0.980505,-1.586419,4.097798
3,2.0,15.0,9,122.3340087116,199.9940087116,-1.329862,-2.687318,0.792896,2.072296,-1.162708
3,2.0,15.0,10,984.5278514003,1062.1878514003001,0.283246,-0.734909,1.422978,1.856727,2.37238
3,2.0,15.0,11,318.2028182633,395.8628182633,-2.298191,-4.740522,-0.155495,0.792506,0.599163
3,2.0,15.0,12,425.7662179883,503.4262179883,-1.101372,-1.258504,1.776403,0.702913,0.951751
3,2.0,15.0,13,178.0017089278,255.6617089278,-0.15384,-0.20158,0.459344,3.080208,-0.038227
3,2.0,15.0,14,170.7395797793,248.39957977929998,4.114574,-0.970797,2.073335,0.454965,-1.394743
3,2.0,15.0,15,135.6532326221,213.3132326221,-0.781296,-1.558655,2.689622,3.986506,-2.502048
3,2.0,15.0,16,136.2709895881,213.9309895881,0.270724,-0.314938,0.948108,0.058892,-2.706816
3,2.0,16.0,1,96.1107421497,173.7707421497,0.255897,-3.056947,-1.188936,0.132661,-2.47099
3,2.0,16.0,2,376.7759784069,454.43597840689995,-1.242737,-1.777896,0.99782,-1.573794,0.237487
3,2.0,16.0,3,249.5748152752,327.2348152752,-1.513726,0.986734,-1.678809,-2.030044,-0.685039
3,2.0,16.0,4,6126.4371847582,6204.0971847582,3.768928,-0.541826,-2.903439,-2.160318,5.0
3,2.0,16.0,5,488.6493085986,566.3093085986,-0.440446,-0.178801,0.552683,3.224522,1.43193
3,2.0,16.0,6,105.1356305154,182.79563051539998,1.317265,0.421482,-1.128887,0.280372,-0.676896
3,2.0,16.0,7,574.6635129779,652.3235129779,-2.809655,-4.973284,2.547087,2.159496,1.296805
3,2.0,16.0,8,247.4949756462,325.1549756462,1.11284,0.467075,-2.157691,-2.363922,-1.40648
3,2.0,16.0,9,256.5869894114,334.2469894114,2.175702,-1.398453,-0.927448,-2.892598,-2.984293
3,2.0,16.0,10,158.0916253944,235.7516253944,-0.674364,-4.030759,1.340592,0.402595,-1.588392
3,2.0,16.0,11,89.7590976879,167.41909768789998,1.287731,-4.776715,-2.306514,3.312576,-1.233671
3,2.0,16.0,12,209.8648178396,287.5248178396,-0.280222,-3.01662,-3.021412,-0.78556,-4.157631
3,2.0,16.0,13,245.0002514714,322.6602514714,1.066525,-2.452126,-4.446675,-1.80356,-3.070881
3,2.0,16.0,14,234.183450508,311.843450508,1.45715,1.625794,0.739815,-1.944988,-4.023741
3,2.0,16.0,15,118.5675383622,196.2275383622,-0.499764,-1.54732,-1.960623,-0.077995,-1.407028
3,2.0,16.0,16,130.3013972491,207.9613972491,1.101776,-0.586985,-1.900019,0.034048,-2.98698
3,2.0,17.0,1,863.8672110011,941.5272110011,0.552532,-3.709256,1.247802,2.290623,2.074381
3,2.0,17.0,2,103.3688365931,181.02883659309998,3.773278,-0.223397,-0.724203,0.29735,-0.875566
3,2.0,17.0,3,478.4101454831,556.0701454831,4.342514,2.304621,-3.637625,-0.276099,1.079679
3,2.0,17.0,4,339.5567569593,417.2167569593,-3.550565,2.629753,-0.946896,-2.18446,-0.500055
3,2.0,17.0,5,211.3125348939,288.9725348939,-1.964589,2.062538,0.982668,-0.893293,-1.61272
3,2.0,17.0,6,409.4214461482,487.08144614820003,0.262536,-2.42512,0.319982,-1.510446,0.699792
3,2.0,17.0,7,771.4155833251,849.0755833251,1.955084,-0.27717,0.207713,0.601182,1.936411
3,2.0,17.0,8,291.6794000508,369.3394000508,1.739248,1.135566,0.930565,-2.330746,-4.07199
3,2.0,17.0,9,273.115797983,350.77579798299996,-1.512792,-0.537239,1.020374,-1.52721,-5.0
3,2.0,17.0,10,256.2199758498,333.87997584979996,-0.551109,1.157789,0.72402,-2.110017,-1.252715
3,2.0,17.0,11,275.3269832326,352.9869832326,3.133738,2.713838,0.022601,-1.531319,-0.571469
3,2.0,17.0,12,471.9576117115,549.6176117115,0.952006,1.682258,0.160672,-2.771678,0.653989
3,2.0,17.0,13,398.9878655095,476.6478655095,-0.915042,3.866723,3.994821,-0.410113,-1.326119
3,2.0,17.0,14,137.7320219219,215.3920219219,2.914571,-1.724967,-4.000941,0.221183,-2.604523
3,2.0,17.0,15,179.5796929496,257.2396929496,2.868395,-1.164358,0.083142,-0.610925,-2.364717
3,2.0,17.0,16,320.9653988254,398.6253988254,2.798142,-0.707262,-2.020438,-2.499165,-0.161125
3,2.0,18.0,1,412.1405249119,489.80052491189997,0.158857,4.380405,-0.269784,0.321036,0.885396
3,2.0,18.0,2,196.5353184909,274.19531849090004,1.246783,2.017807,0.788498,-0.672773,-1.291813
3,2.0,18.0,3,254.1856159095,331.8456159095,1.610915,0.832886,1.149239,-2.203343,-1.989514
3,2.0,18.0,4,130.9009001983,208.5609001983,2.691039,1.163736,1.074477,4.134094,-0.580648
3,2.0,18.0,5,802.1009656557,879.7609656556999,1.20273,-1.129054,-2.335903,-2.044004,1.767039
3,2.0,18.0,6,1251.7921858764,1329.4521858764,-1.067489,-2.700864,0.460188,1.78971,2.74152
3,2.0,18.0,7,937.8321498416,1015.4921498415999,4.927403,2.255803,-1.638428,0.134928,2.154433
3,2.0,18.0,8,518.566299381,596.226299381,-1.10709,1.355235,2.082987,-3.502844,0.237339
3,2.0,18.0,9,286.3005054005,363.9605054005,5.0,3.198155,2.135715,4.366736,-0.08117
3,2.0,18.0,10,143.1638402565,220.8238402565,2.254427,2.841165,-0.341505,1.57547,-3.524005
3,2.0,18.0,11,190.3999616176,268.05996161760004,-0.303353,0.864593,-0.585249,1.263773,-0.056888
3,2.0,18.0,12,86.8346951175,164.4946951175,1.311359,1.389741,-1.646739,1.190356,-3.235695
3,2.0,18.0,13,515.6053591231,593.2653591231,1.282934,2.877944,-0.915545,1.453949,1.296861
3,2.0,18.0,14,165.4163696161,243.0763696161,-1.557398,-0.648237,0.374529,0.239161,-5.0
3,2.0,18.0,15,160.4399932022,238.09999320219998,2.959156,1.179245,0.128314,3.402673,-0.179014
3,2.0,18.0,16,5951.2913617622,6028.9513617622,1.132703,1.159431,-3.558686,4.25411,5.0
3,2.0,19.0,1,158.7214521304,236.3814521304,0.442007,-0.68093,-1.155497,-0.808063,-1.206579
3,2.0,19.0,2,169.7139758764,247.3739758764,-0.487705,2.070687,1.161507,0.504827,-2.925092
3,2.0,19.0,3,392.9349432488,470.59494324879995,-3.096683,0.530545,-0.001792,-2.031985,0.223979
3,2.0,19.0,4,195.3359444269,272.9959444269,-2.383904,3.111088,-1.8666,1.053068,-0.299929
3,2.0,19.0,5,816.890325705,894.550325705,1.045571,2.68431,3.117043,2.511988,1.817207
3,2.0,19.0,6,144.0247498187,221.6847498187,-1.681803,2.01117,-2.047608,0.363548,-0.833362
3,2.0,19.0,7,249.1332983785,326.7932983785,3.956817,3.834889,-2.062014,-0.966624,-1.29016
3,2.0,19.0,8,480.9836303,558.6436303,0.120696,1.095861,1.690297,-2.414363,0.749681
3,2.0,19.0,9,181.8709794125,259.53097941249996,-0.23953,-0.20104,-2.103718,-0.748849,-1.568761
3,2.0,19.0,10,222.8022398349,300.4622398349,0.488271,1.512731,-0.296867,-0.1582,-0.279178
3,2.0,19.0,11,147.3156735445,224.97567354449998,-2.487206,3.828186,-2.784724,1.181455,-1.999009
3,2.0,19.0,12,191.9386538619,269.5986538619,-1.651233,-2.575561,0.082185,0.130608,-0.762927
3,2.0,19.0,13,309.63601526,387.29601526,0.134403,-0.199821,-0.613341,0.393502,0.723335
3,2.0,19.0,14,187.2531302003,264.9131302003,-2.765201,1.481071,-1.977547,-1.328087,-1.849155
3,2.0,19.0,15,288.8531379056,366.51313790560005,-0.726471,0.877811,-2.314672,2.920265,0.926594
3,2.0,19.0,16,109.4730632931,187.1330632931,-1.706709,2.454776,-2.372057,1.237404,-3.947223
3,3.0,0.0,1,5682.2085532472,5797.8885532472,3.528105,0.800314,1.957476,4.481786,3.735116
3,3.0,0.0,2,799.1112706365,914.7912706365,-1.954556,1.900177,-0.302714,-0.206438,0.821197
3,3.0,0.0,3,874.8971009704,990.5771009703999,0.288087,2.908547,1.522075,0.24335,0.887726
3,3.0,0.0,4,153.3083547136,268.9883547136,0.667349,2.988158,-0.410317,0.626135,-1.708191
3,3.0,0.0,5,7612.522654164,7728.202654164001,-5.0,1.307237,1.728872,-1.48433,4.539509
3,3.0,0.0,6,3397.0403433773,3512.7203433772997,-2.908731,0.091517,-0.374368,3.065558,2.938718
3,3.0,0.0,7,499.5030876066,615.1830876066,0.309895,0.756325,-1.775571,-3.961593,-0.695824
3,3.0,0.0,8,382.435359585,498.115359585,0.312698,2.460581,2.40476,-0.774654,-0.604606
3,3.0,0.0,9,5760.6599585968,5876.3399585968,2.426269,2.876084,-0.533871,-2.356286,3.710692
3,3.0,0.0,10,231.5317675962,347.21176759620005,-0.373195,2.172132,2.497834,2.670701,-0.968479
3,3.0,0.0,11,303.5193652622,419.1993652622,-1.026119,2.228379,2.558812,-1.040596,-1.21635
3,3.0,0.0,12,167.712446825,283.392446825,0.271154,1.40036,0.673894,0.329346,-1.956786
3,3.0,0.0,13,304.5316110242,420.2116110242,-0.110509,2.5327,3.889797,-0.370148,-1.151056
3,3.0,0.0,14,344.3777101391,460.0577101391,0.566314,2.98005,1.881897,2.234974,-0.194364
3,3.0,0.0,15,73.4853686137,189.16536861370002,-0.195498,2.582728,0.889463,1.603978,-3.669141
3,3.0,0.0,16,581.5562178841,697.2362178840999,0.677896,2.970834,1.707562,-0.274546,0.310637
3,3.0,1.0,1,1520.3534115818,1636.0334115818,3.248691,-1.223513,-1.056344,-2.145937,1.730815
3,3.0,1.0,2,344.2187611868,459.8987611868,-4.603077,3.489624,-1.522414,0.638078,-0.498741
3,3.0,1.0,3,2104.1536236659,2219.8336236658997,2.924216,-4.120281,-0.644834,-0.768109,2.267539
3,3.0,1.0,4,972.9259876799,1088.6059876799,-2.199783,-0.344856,-1.755717,0.084427,1.16563
3,3.0,1.0,5,1439.8722418602,1555.5522418602,-2.201238,2.289447,1.803181,1.004989,1.801712
3,3.0,1.0,6,960.8726635417,1076.5526635417,-1.367456,-0.24578,-1.871539,-0.535776,1.060711
3,3.0,1.0,7,264.5241341808,380.2041341808,-1.383322,-0.793507,-1.374345,-1.690411,-1.342492
3,3.0,1.0,8,1143.9682267836,1259.6482267836,-0.025329,-2.234621,0.468831,3.319604,1.484088
3,3.0,1.0,9,647.9809093641,763.6609093641,-2.128362,0.680285,-3.41835,2.294552,0.536302
3,3.0,1.0,10,3064.5989577059,3180.2789577058998,-2.02822,0.524721,0.437069,-2.422356,2.729927
3,3.0,1.0,11,106.5416038695,222.2216038695,-2.512516,-0.092325,-2.16837,0.149945,-2.650397
3,3.0,1.0,12,665.5463490812,781.2263490811999,-1.222283,2.38277,0.500242,-1.194555,0.427258
3,3.0,1.0,13,586.0136352651,701.6936352651,-0.422635,1.011569,-1.10676,-2.961486,-0.014141
3,3.0,1.0,14,3644.9453674704,3760.6253674704,-4.125337,4.310869,-3.888445,-1.94881,2.920232
3,3.0,1.0,15,1379.0293529926,1494.7093529926,-1.21829,-0.716679,-2.780695,-0.172269,1.688103
3,3.0,1.0,16,2274.2999850037,2389.9799850036998,-0.469726,-1.590364,-1.661441,-1.574539,2.342654
3,3.0,2.0,1,104.9376325586,220.6176325586,-0.833516,-0.112534,-4.272392,3.280542,-3.586871
3,3.0,2.0,2,252.1592077144,367.8392077144,-1.683495,1.005763,-2.490576,-2.115904,-1.818015
3,3.0,2.0,3,1105.1998393327,1220.8798393327002,1.102908,4.584416,0.083079,-2.235851,1.078117
3,3.0,2.0,4,497.9560432805,613.6360432805,-1.192319,-0.038261,2.350002,-1.495742,0.018051
3,3.0,2.0,5,370.4898763421,486.1698763421,-1.756216,-0.312868,0.513141,-1.977558,-0.677644
3,3.0,2.0,6,527.3444080516,643.0244080516,-0.472368,-1.27531,-2.375225,-2.842434,-0.30699
3,3.0,2.0,7,918.0245117664,1033.7045117664,-0.538114,4.462734,-4.869535,0.225453,0.740889
3,3.0,2.0,8,970.9645430408,1086.6445430408,2.719268,1.003714,-1.688427,2e-05,1.084705
3,3.0,2.0,9,2442.0796753775,2557.7596753774997,-3.599958,-0.573243,-2.522926,-2.744796,2.400252
3,3.0,2.0,10,184.6273727754,300.30737277540004,0.339779,0.187639,-3.442642,1.865287,-1.630486
3,3.0,2.0,11,86.4070900836,202.0870900836,-2.192154,-1.022324,-1.133205,1.317546,-2.044922
3,3.0,2.0,12,126.5201409183,242.2001409183,-3.001549,-0.994867,-4.239015,2.075675,-5.0
3,3.0,2.0,13,156.3003411339,271.98034113389997,-2.774067,1.105567,-5.0,1.519561,-5.0
3,3.0,2.0,14,367.0613709909,482.7413709909,-3.86784,0.611451,-1.442971,0.373503,-0.173917
3,3.0,2.0,15,135.7563347337,251.4363347337,-1.44,0.407028,-5.0,1.088808,-2.938246
3,3.0,2.0,16,101.5466558768,217.2266558768,-5.0,0.53463,-2.281808,2.500586,-5.0
3,3.0,3.0,1,506.567924103,622.2479241030001,3.577257,0.87302,0.192995,-3.726985,-0.554776
3,3.0,3.0,2,253.1224847715,368.8024847715,-0.709518,-0.165483,-1.254001,-0.087636,-0.954436
3,3.0,3.0,3,430.1707135187,545.8507135187,-2.62773,1.769245,1.762636,3.419146,0.100067
3,3.0,3.0,4,103.7298050858,219.4098050858,-0.809355,-1.09072,-3.092955,1.964735,-2.202135
3,3.0,3.0,5,113.5580623545,229.23806235450002,-2.370093,-0.4113,2.972297,0.473433,-2.04757
3,3.0,3.0,6,382.9492399053,498.6292399053,-1.425986,1.25049,-0.321027,-1.537673,-0.460061
3,3.0,3.0,7,329.0834014311,444.7634014311,1.490113,3.952222,-2.488247,-1.252834,-1.607532
3,3.0,3.0,8,310.7868971907,426.4668971907,-4.838166,-1.847584,-2.047752,2.247956,-0.263828
3,3.0,3.0,9,239.8196901374,355.49969013739997,-3.907579,-1.65022,2.695567,1.774422,-1.039209
3,3.0,3.0,10,95.5259313427,211.2059313427,-3.354815,0.498106,2.599944,0.73832,-3.627365
3,3.0,3.0,11,113.2920597256,228.9720597256,0.844233,-2.980043,-3.876978,2.742749,-3.852653
3,3.0,3.0,12,2521.7589844737,2637.4389844736997,-3.760473,-1.227882,1.399976,-0.765837,2.505117
3,3.0,3.0,13,808.9733232555,924.6533232555,1.143735,-2.53817,-3.225105,0.215633,0.79247
3,3.0,3.0,14,122.4743714274,238.1543714274,-3.643973,-2.241456,-4.353265,1.53209,-3.679619
3,3.0,3.0,15,486.5313541428,602.2113541428,-1.50076,-2.057411,-3.644306,3.587211,0.20021
3,3.0,3.0,16,78.2327381851,193.9127381851,-2.190098,-3.128442,-0.490761,1.065962,-5.0
3,3.0,4.0,1,266.6938158722,382.3738158722,0.101123,0.999903,-1.991818,1.387197,-0.836603
3,3.0,4.0,2,121.7181349531,237.3981349531,-3.169154,-1.295414,1.19715,0.6645,-2.294953
3,3.0,4.0,3,114.2884525887,229.96845258870002,1.237339,-0.175974,0.850145,0.664506,-2.313633
3,3.0,4.0,4,444.2478919279,559.9278919279,0.701994,-1.213775,3.093959,1.446683,0.092271
3,3.0,4.0,5,7439.86685163,7555.546851630001,-1.965983,0.108865,0.319786,-2.417896,4.44672
3,3.0,4.0,6,134.8581773397,250.5381773397,0.78859,3.384715,-2.225624,3.271495,-2.721931
3,3.0,4.0,7,381.1799034966,496.8599034966,-1.302452,1.084903,0.096012,-4.716147,-2.211168
3,3.0,4.0,8,1360.3486031292,1476.0286031292,1.675673,4.175742,1.829682,-0.552407,1.593024
3,3.0,4.0,9,123.7301633825,239.4101633825,-2.663677,-1.404439,-0.982464,1.317195,-2.135462
3,3.0,4.0,10,204.4753677642,320.15536776420004,2.472587,0.727573,1.167383,0.043108,-1.526315
3,3.0,4.0,11,117.4030818879,233.0830818879,0.566016,0.613933,2.894206,3.794415,-2.32452
3,3.0,4.0,12,128.4834624192,244.16346241920002,1.90785,0.213459,0.890803,2.975508,-1.456877
3,3.0,4.0,13,352.4511629272,468.1311629272,-0.063404,2.674648,3.215211,-1.026865,-1.128646
3,3.0,4.0,14,629.1512458513,744.8312458513001,-0.591293,-1.185243,-2.690448,-1.277912,0.310116
3,3.0,4.0,15,183.0232936295,298.70329362949997,2.42387,1.614383,0.950327,-0.697066,-1.833852
3,3.0,4.0,16,50.5338080211,166.21380802110002,1.005336,0.827413,0.151604,3.15858,-2.643472
3,3.0,5.0,1,675.6400874942,791.3200874941999,0.882455,-0.66174,4.861542,-0.504184,0.21922
3,3.0,5.0,2,293.7346781917,409.41467819170003,3.164962,-1.818465,-1.183273,0.375206,-0.65974
3,3.0,5.0,3,79.7344057455,195.4144057455,-2.385529,-0.409753,-0.717658,1.206943,-3.329577
3,3.0,5.0,4,1278.8099722443,1394.4899722443001,-1.400358,2.302782,3.714662,-3.022359,1.289695
3,3.0,5.0,5,1725.9396517681,1841.6196517681,-1.961216,-1.713706,-1.743758,-0.845016,1.99288
3,3.0,5.0,6,385.5368591146,501.2168591146,1.424843,0.118288,-0.726622,0.006578,-0.211861
3,3.0,5.0,7,424.3115511594,539.9915511593999,1.586107,-1.263143,-0.01239,-0.202135,-0.104616
3,3.0,5.0,8,3986.5679456196,4102.2479456196,0.498435,0.39532,2.669697,-0.173751,3.123065
3,3.0,5.0,9,92.3973895833,208.0773895833,1.039233,-0.253702,-0.732067,0.481694,-2.210526
3,3.0,5.0,10,248.0977472534,363.7777472534,-2.036615,-2.385858,-2.143787,-0.185393,-1.021248
3,3.0,5.0,11,218.7995409466,334.47954094659997,-1.782814,-1.537995,-2.439094,3.412885,-1.135164
3,3.0,5.0,12,297.3759627506,413.05596275060003,-0.046501,-1.243247,-3.36379,-2.941644,-2.864111
3,3.0,5.0,13,346.0111365124,461.6911365124,-1.227277,-0.779568,0.725417,0.571063,-0.181456
3,3.0,5.0,14,1145.9948110341,1261.6748110341,-4.17614,0.977073,0.465431,0.559229,1.444902
3,3.0,5.0,15,233.3879004371,349.0679004371,-2.625608,-1.505078,2.59797,-2.193355,-4.390784
3,3.0,5.0,16,89.5429825181,205.22298251810003,-1.204624,-0.786862,2.040939,0.859782,-2.032251
3,3.0,6.0,1,243.3823052586,359.0623052586,-0.623567,1.458008,0.435642,-1.798184,-4.973561
3,3.0,6.0,2,290.8533796737,406.5333796737,1.826503,2.254127,-3.028186,3.278582,-0.859787
3,3.0,6.0,3,548.9732902033,664.6532902033,5.0,1.203644,-0.671763,2.475476,0.222256
3,3.0,6.0,4,1284.6737650069,1400.3537650069002,0.258302,0.152255,-0.310256,1.268451,1.62131
3,3.0,6.0,5,1428.2298488254,1543.9098488254,0.709617,3.625181,-2.712952,-0.927264,1.649308
3,3.0,6.0,6,988.147976324,1103.827976324,-2.352863,3.128979,1.42541,-0.362013,1.068399
3,3.0,6.0,7,475.170601073,590.850601073,-1.173226,-2.963707,1.714495,1.886198,0.228883
3,3.0,6.0,8,715.2106580279,830.8906580278999,-0.043913,-4.254289,-1.668815,-0.931017,0.467421
3,3.0,6.0,9,119.0116564464,234.6916564464,-1.656302,-1.46828,0.951924,0.145981,-3.740438
3,3.0,6.0,10,543.3479689822,659.0279689822,-0.475584,1.67845,-3.516723,0.076982,0.184895
3,3.0,6.0,11,206.9573049215,322.6373049215,0.014138,-0.594726,-1.720163,-0.904628,-2.189629
3,3.0,6.0,12,168.7330562639,284.4130562639,0.469852,-2.874415,-2.051203,-0.691438,-5.0
3,3.0,6.0,13,123.4501151998,239.1301151998,-0.854334,0.828166,1.132576,0.075726,-4.193775
3,3.0,6.0,14,157.2275538875,272.9075538875,0.243301,2.53281,-3.825046,3.488827,-2.304693
3,3.0,6.0,15,245.6850543618,361.36505436180005,1.810591,-0.34457,1.692405,-3.118879,-4.347014
3,3.0,6.0,16,128.7356601156,244.41566011560002,-2.264487,1.530763,-1.747278,0.847859,-2.384222
3,3.0,7.0,1,171.4481629691,287.1281629691,3.381051,-0.931875,0.06564,0.815033,-1.577846
3,3.0,7.0,2,1010.6838699842,1126.3638699842,0.004131,-0.001781,-3.509449,2.035316,1.200997
3,3.0,7.0,3,317.7942304265,433.4742304265,-1.250858,-0.343097,1.010599,-0.522713,-0.485498
3,3.0,7.0,4,78.8314067141,194.51140671410002,-2.906483,1.109161,0.247762,0.54892,-3.053049
3,3.0,7.0,5,373.4806830325,489.1606830325,3.301399,0.308671,-0.77428,4.058144,-0.090772
3,3.0,7.0,6,312.8327387742,428.5127387742,-2.901357,-0.810456,-4.57663,2.098793,-0.832949
3,3.0,7.0,7,153.9731405992,269.6531405992,-1.485107,2.14494,-3.302151,1.070859,-4.12883
3,3.0,7.0,8,246.5929283033,362.2729283033,-1.324319,-2.40844,2.923951,3.532322,-0.658828
3,3.0,7.0,9,137.6827480183,253.3627480183,-5.0,2.766323,-0.130192,1.047051,-5.0
3,3.0,7.0,10,206.3242062006,322.00420620060004,-1.425149,5.0,-2.941045,3.123914,-1.855708
3,3.0,7.0,11,220.4794553641,336.15945536410004,-2.028622,1.437101,1.180128,-1.919593,-4.172483
3,3.0,7.0,12,649.476385246,765.1563852459999,-2.093428,-0.031438,-2.100895,-0.145153,0.516935
3,3.0,7.0,13,235.5810929587,351.26109295870003,-1.833945,0.298601,-5.0,-1.222344,-3.726408
3,3.0,7.0,14,106.5977315057,222.2777315057,-3.611298,-0.895182,-3.031686,2.549809,-5.0
3,3.0,7.0,15,375.0418908007,490.7218908007,0.682229,0.318906,-0.341728,-3.644094,-1.245882
3,3.0,7.0,16,131.3287114146,247.00871141460001,-3.437954,3.655134,-1.243725,2.269143,-5.0
3,3.0,8.0,1,333.4554598231,449.1354598231,0.182409,2.182565,-3.893941,-2.772699,-4.592983
3,3.0,8.0,2,1748.458218665,1864.138218665,4.819669,3.455672,4.409113,1.589655,1.952842
3,3.0,8.0,3,411.6588423495,527.3388423495,-2.366854,3.832727,-2.246654,-1.328071,-0.756717
3,3.0,8.0,4,345.7338323343,461.4138323343,-1.583231,1.719096,-0.461578,-0.131322,-0.417272
3,3.0,8.0,5,81.4746137227,197.1546137227,2.693737,-1.213906,-0.348496,0.848103,-3.29198
3,3.0,8.0,6,210.3968626486,326.0768626486,-0.967082,1.070937,2.332281,0.323366,-1.345668
3,3.0,8.0,7,389.1589459111,504.8389459111,2.885048,-0.442961,0.062529,0.363859,-0.125857
3,3.0,8.0,8,352.3125134657,467.99251346570003,-1.083137,0.949037,-2.329182,-1.001819,-0.817122
3,3.0,8.0,9,126.8764722175,242.55647221750002,2.097722,0.431377,0.618389,0.631658,-2.055796
3,3.0,8.0,10,165.2409340424,280.9209340424,-1.082051,-2.948014,4.009234,2.958469,-5.0
