fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
6,5,1,2,4.836824868882988,27.66328332378511,4,0.7193220305663821,375821.3475819141,12662.295948477296,55885.96171450548,4.413572541812692,0.9702957446194022,0.9742464561235584,21.599751469190192,0.999491963145343,0.1175,0.0529166666666666,2.2204724409448824,0.3229166666666666,0.1320833333333333,2.444794952681388,0.2191666666666666,0.2629166666666667,0.8335974643423136,0.1618059754502657,0.1386312523664596,0.1900256530900557,0.3089202258074581,0.1696728244006403,0.1561463342415943,0.1972909605332675,0.3229863260602688,-3.1728396911166463,-3.260563629819784,-3.066018942383511,-2.61596393324792,-2.889565925885856,-2.936638557264198,-2.7934539022757514,-2.356029889257731,0.6714157916116203,4.969969969969969,4.223044187206672,3.1481481481481484,0.4733333333333333,0.9486323274256748,0.8937787387910723,0.9569942383683712,0.1795404920404082,-0.1775005377975574,0.519041188,18.0,1.139273397,0.4967248429,2.3457661656,0.0905689045,1.0430356454,0.0691803953,1.1020624784,5.5026189038,10.1821651203,6.0135524346,16.1322930834,5.3288e-06,7.917e-06,5.28791e-05,2.7e-09,3.4895e-06,1.16603e-05,2.45737e-05,1.58703e-05,2.6847e-06,5.50616e-05,2.37595e-05,2.99135e-05,5.50616e-05,5.50616e-05,2.38285e-05,5.50616e-05,5.50616e-05,5.50616e-05
6,5,2,2,4.721286392815898,25.2633550345166,4,0.6978553585051928,396095.9631847375,7770.933539009294,69898.79590341498,8.994903321786264,0.9394277632643944,0.967345023937486,19.47636900738776,0.9995204849779362,0.105,0.0795833333333333,1.3193717277486914,0.2833333333333333,0.1716666666666666,1.6504854368932045,0.2245833333333333,0.2483333333333333,0.9043624161073824,0.1075321092388555,0.1216537244499903,0.1885035888878795,0.3794498309232819,0.1076841443325604,0.1370599713763228,0.1847392616140668,0.3646830805435388,-3.5753757028408115,-3.518802149401597,-3.2509904067902324,-2.4860278110604392,-3.38588567848859,-3.2744193278129807,-3.0935006262667373,-2.410705183850085,0.6610142498807683,5.11011011011011,6.3944884285569366,3.4084084084084085,0.46,0.9699119144118596,0.9174669684923557,0.9765427888716216,0.17328069606137,-0.1777440482684911,0.5158216162,18.0,1.0792750542,0.4672501091,1.1006469158,0.075090871,0.4672448649,0.0373234597,0.5170940249,1.2114236334,11.9283606787,6.4636116482,17.1349312987,1.238e-07,2.849e-06,2.4811e-06,1.832e-07,3.4536e-06,0.0004715144,1.6157e-06,5.21572e-05,0.0025462922,6.24854e-05,0.0019143851,0.0005116523,0.0005045922,0.0012615123,0.0011878682,0.0033269636,0.0028600959,0.0033269636
6,5,3,2,3.731105212298574,15.208063665474924,4,0.6921526638772393,415068.3639016597,5407.614737173937,45181.18364077887,8.355104022146172,0.9023810596349068,0.9435572607575532,44.52137670353466,0.9982890908704652,0.11125,0.1120833333333333,0.992565055762082,0.2979166666666666,0.2316666666666666,1.285971223021583,0.2658333333333333,0.1908333333333333,1.3930131004366813,0.1926383277907751,0.2688732724891299,0.3483672190697645,0.472718703712979,0.2004139055402947,0.2847989227424887,0.3482128905073216,0.4789005312836645,-4.809894962593049,-4.355721710257692,-3.8821328016232615,-3.1413030097659087,-4.569485994849421,-4.087241297308617,-3.724842251618561,-2.97798666175124,0.7041235929892188,5.050050050050049,12.767507043192644,3.5285285285285286,0.4866666666666667,0.9980335366401982,0.9000930762023532,0.9330261326105213,0.1886520420162897,-0.1555189627109453,1.1278720372,18.0,1.1546869139,0.5012320441,1.6481053563,0.5321939123,0.9101976746,0.2981068095,0.7742950258,2.7162512654,-22.5539754026,5.8965470117,15.9647263202,1.82e-08,1.5065e-06,0.0,6.6521e-06,5.643e-07,1.17652e-05,9.134e-07,2.9561e-06,2.0368e-06,1.17652e-05,1.17652e-05,1.01465e-05,2.4816e-06,1.15161e-05,1.17652e-05,1.17652e-05,1.17652e-05,1.17652e-05
6,5,4,2,4.686899909508017,26.19496311404452,4,0.6824690955997545,463091.0145970258,4274.2070179419,70268.46616449056,16.440117633405123,0.9667328437405636,0.964941488381279,21.792733178469472,0.9993365157866684,0.1116666666666666,0.10625,1.0509803921568628,0.2833333333333333,0.2054166666666666,1.3793103448275863,0.2195833333333333,0.1970833333333333,1.1141649048625792,0.1022177979931307,0.1232825911712669,0.178439114586289,0.3442887160228283,0.112479306459572,0.123290100419473,0.1727518417898679,0.3388641339629363,-3.937967789602924,-3.845570683885392,-3.60363604527337,-2.876165187736168,-3.6541650281170246,-3.609654037554246,-3.406006543066577,-2.722076880111024,0.6942924333253346,5.210210210210209,12.479909779841869,3.0880880880880888,0.5533333333333333,0.963750577899272,0.9121888143790796,0.95544157154047,0.1783278780263656,-0.1534856783500249,0.4818970018,18.0,1.1042561662,0.477731844,1.2367059576,0.292545297,0.6079852625,0.1806971622,0.5810158117,1.5294416257,10.5795499826,7.2480239298,19.0075418883,5.6518e-06,1.49548e-05,1.49548e-05,1.42467e-05,1.49548e-05,3.1431e-06,1.2679e-05,1.49548e-05,1.28003e-05,1.49548e-05,1.49548e-05,1.49548e-05,1.49548e-05,1.35735e-05,1.49548e-05,1.49548e-05,1.49548e-05,1.49548e-05
6,5,5,2,3.707280616616956,14.80344442197524,2,0.8011454885544969,482840.8842774344,543.5289140807303,73178.13126551539,134.6352132697144,0.957806278252148,0.9739612918483312,7.661294924895871,0.9997185029981578,0.105,0.0729166666666666,1.44,0.2833333333333333,0.1775,1.596244131455399,0.1795833333333333,0.1766666666666666,1.016509433962264,0.0954906084338776,0.0916513856867846,0.1393280609340715,0.2670829734257895,0.1095356847174747,0.0998011640310149,0.150243347667515,0.3004222684319406,-3.2652339178511203,-3.279093321024688,-3.1069828945776305,-2.6457940143629304,-2.7577424244588222,-2.787889955604194,-2.63167196077912,-2.1665721539215097,0.6425084819173399,5.070070070070069,1197.27365886066,3.2882882882882885,0.56,0.9303213410341866,0.9108969040469984,0.9661918143723748,0.167175909862667,-0.1736976038454893,0.4003705089,18.0,1.0879855641,0.4819046708,1.4986964512,0.2559166363,0.7399900136,0.13380911,0.7041013506,2.2460910528,21.4886947307,5.7844760095,14.2588729286,3.59e-08,8.83e-08,1.064e-07,1.457e-07,1.457e-07,1.457e-07,4.29e-08,1.457e-07,1.457e-07,1.457e-07,1.457e-07,1.457e-07,1.457e-07,9.89e-08,1.457e-07,1.457e-07,9.99e-08,1.457e-07
6,5,6,2,4.119513066576205,18.09271142796667,3,0.6907564688043819,442853.1154296528,2844.627101383613,63057.45728679434,22.16721385243201,0.9459783238449284,0.95267778236969,11.407110814458134,0.9992874922718455,0.1429166666666666,0.0991666666666666,1.4411764705882353,0.315,0.17875,1.762237762237762,0.1991666666666666,0.1833333333333333,1.0863636363636362,0.1331179594038777,0.1711278512876337,0.2509764478083477,0.3525259913051661,0.1545306781841776,0.1875830213677254,0.2593989622237906,0.3724901608318738,-3.6582850684111694,-3.497881445520739,-3.16091642063172,-2.732372326647587,-3.238652311869929,-3.112042102720988,-2.8369441696782127,-2.403737354985536,0.6923714208920005,5.230230230230229,6.106407542232036,3.1881881881881884,0.5733333333333334,0.9658667542718496,0.9205849379909804,0.9735462225875944,0.1466253606197417,-0.1758024255259132,0.6820157619,18.0,1.2303386382,0.5294267784,2.0982270096,0.4345870424,1.3093068738,0.307642659,0.9857663105,4.4025565837,-2.5248116945,5.7029622295,14.8328165833,2.873e-07,3.43e-08,2.873e-07,2.873e-07,1.941e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07,2.873e-07
6,5,7,2,2.6877008235268085,7.922648637181867,3,0.7984524146710885,392184.7076878888,4029.025440292784,37997.81295770916,9.431018374246827,0.9076003849419968,0.9247921479733502,14.221840209610592,0.997974825476738,0.0983333333333333,0.0595833333333333,1.65034965034965,0.3104166666666667,0.1641666666666666,1.8908629441624367,0.08,0.0854166666666666,0.9365853658536586,0.2705593094096913,0.3593973789613582,0.3523467946940171,0.4725055322932133,0.2854068747630324,0.3619578243295073,0.3548998656551501,0.4682678348036245,-4.162647880807008,-3.655681918084301,-3.6959169913911487,-3.01021557538848,-3.998353488185705,-3.570028969780153,-3.609520272856611,-2.975193970398807,0.6366721200456276,4.929929929929929,2282.830718936212,3.448448448448449,0.56,0.9852958423318156,0.9006494537737755,0.9361238575223292,0.1707953609600588,-0.1886382884878966,1.3144803704,18.0,1.2773068258,0.552885316,1.6016823874,0.435873527,0.794712299,0.1972823218,0.7524850888,2.5653864702,-31.0677780434,5.7928897168,15.1188236426,3.17e-08,2e-10,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08,3.17e-08
6,5,8,2,5.953665779307045,46.44520172770378,2,0.6937603309173268,547806.3604762884,16601.056290709887,67895.39776607844,4.089823959218388,0.9252951319946824,0.95255831604687,5.5507661602630485,0.9994911716341548,0.11125,0.0795833333333333,1.397905759162304,0.25,0.2179166666666666,1.147227533460803,0.2591666666666666,0.1904166666666666,1.361050328227571,0.1032215062009236,0.1126408667283106,0.1742311993584964,0.2984839987595324,0.1123848861001496,0.1201562376938871,0.1975743305935346,0.3157695151537817,-3.701404515499141,-3.662526616630844,-3.408315864605896,-2.8954691851342904,-3.2099141914124383,-3.181810375494305,-2.901840565179985,-2.4744071040600826,0.6554289536669917,5.150150150150149,454.7503136783536,3.2882882882882885,0.5666666666666667,0.9405276349515224,0.9114993428511295,0.9689997752838788,0.1671197979577824,-0.1874638057664954,0.465619065,18.0,1.0375930738,0.4520141852,2.0026026741,0.3305783017,0.839618657,0.140725002,0.9408411199,4.0104174704,13.8834103299,7.8267132212,19.8488843135,1.434e-07,1.14e-08,4.1e-08,2.1165e-06,2.9135e-06,8.323e-07,2.1512e-06,1.756e-06,1.7473e-06,2.9135e-06,5.611e-07,1.7338e-06,9.997e-07,1.884e-07,4.439e-07,1.6954e-06,2.7519e-06,2.9135e-06
6,5,9,2,4.709867925023727,23.44465155110364,4,0.6751502466376238,512018.3263697943,5685.915022011919,86431.20834852211,15.200932130346729,0.950605077788724,0.9753130147577536,47.4066763451469,0.999712350676013,0.1116666666666666,0.04625,2.414414414414414,0.2699999999999999,0.1525,1.7704918032786885,0.2458333333333333,0.23,1.0688405797101446,0.0938982400549183,0.1621350489863106,0.2385781075936252,0.4370955543884384,0.1058131794097386,0.1823863642486139,0.2522597633333884,0.4574041427669149,-3.82182956177016,-3.5340148094948045,-3.211587071140923,-2.3742640681114,-3.438349000200277,-3.143907919801552,-2.875229019205434,-2.086402841409212,0.6709880973441595,5.310310310310309,10.139254075588145,3.568568568568569,0.5266666666666666,0.9146520507267748,0.917071650126252,0.9690247109088884,0.1452003858335134,-0.1625206539428933,0.5827965146,18.0,1.1911136591,0.5045359578,1.0412199844,0.1107741977,0.5109983976,0.07845518,0.4891747069,1.0841390559,4.9717443092,6.5380492753,16.2161340932,1.4094e-06,6.9708e-06,3.9e-09,6.9708e-06,6.9708e-06,6.9708e-06,8.258e-07,6.9708e-06,6.9708e-06,1.7389e-06,6.9708e-06,6.9708e-06,1.7539e-06,6.0076e-06,2.7217e-06,6.9708e-06,6.9708e-06,6.9708e-06
6,5,10,2,2.55359158485115,6.584509249397653,2,0.7871773810739504,471073.57112350967,2186.481895742676,67481.45727830406,30.863030427875017,0.945094776335658,0.972033101350938,5.507593147446558,0.9993965571806702,0.1116666666666666,0.1383333333333333,0.8072289156626505,0.26375,0.1325,1.990566037735849,0.1729166666666667,0.14375,1.202898550724638,0.2090583607391979,0.2890934114683956,0.3313164004766417,0.3873235063232838,0.2184260377213813,0.3175013501017288,0.3575732945212627,0.4057382983596986,-3.745072962694209,-3.366110609879018,-3.166186662662507,-2.90099554436326,-3.4653668975340737,-3.026083701757253,-2.848411470575919,-2.634855981297968,0.6910779943334346,5.070070070070069,10.139254075588145,3.788788788788789,0.4733333333333333,0.9473568097265808,0.9192543411324446,0.9489990376742669,0.1501435370044397,-0.1551076747686921,0.9626966036,18.0,1.3013817329,0.5627325893,2.2394642477,0.4527154129,0.9593391723,0.1820998919,1.0521208615,5.0152001166,-19.4208771895,5.7940262651,15.1819937469,1.28e-08,1.721e-07,2.53e-08,1e-10,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07,1.721e-07
6,5,11,2,3.662804431152959,15.054991830783194,3,0.6996408333648767,396110.48860770033,7786.395537921025,42420.3662094766,5.4480107005715865,0.939874381629784,0.945587165481074,21.05311058493242,0.9992498093728824,0.105,0.0995833333333333,1.0543933054393306,0.2895833333333333,0.0654166666666666,4.426751592356689,0.2320833333333333,0.21625,1.0732177263969174,0.196853623956456,0.2359228601777888,0.2733879163154273,0.3431803532052189,0.2299242608356625,0.2769100163522743,0.2787311969109129,0.3498330071772396,-3.5186282890774323,-3.347463824041513,-3.1833273598677376,-2.8775628689491386,-3.084449300570093,-2.896253291568123,-2.8889587634917024,-2.604168686630916,0.7195939512044851,5.17017017017017,6.106407542232036,2.627627627627627,0.4466666666666666,0.9298897042427512,0.9036315985087212,0.9388476872592648,0.1796234106012422,-0.1780162408289731,0.7040970747,18.0,1.212800703,0.5314701136,1.2692587945,0.1962107157,0.6816395783,0.1269011758,0.5963094333,1.6110178875,-6.8962249253,6.3474310077,16.818322326,1.721e-07,4.28e-08,2.6152e-06,2.6152e-06,2.6152e-06,2.6084e-06,1.7667e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,2.6152e-06,1.8006e-06,2.6152e-06
6,5,12,2,4.74190714910343,24.440813800110067,4,0.6603030474828951,318244.92240454047,4847.086943670103,47185.64999430264,9.73484704166968,0.9435231700437192,0.961469602657162,127.99509062969194,0.999396058667887,0.105,0.1129166666666666,0.929889298892989,0.2633333333333333,0.31125,0.8460508701472556,0.2125,0.2645833333333333,0.8031496062992126,0.1033211464414582,0.1226274848858044,0.2005626222831713,0.5193950530627813,0.1092557867164383,0.1354504084599957,0.2032748827281869,0.5567832850812169,-3.5731761103196464,-3.4962422704802085,-3.185678493942381,-1.915162946112004,-3.404871879378645,-3.304742875299215,-3.045483660672256,-1.6941969496883358,0.6737755803533896,5.01001001001001,5.317723177850967,3.5485485485485486,0.5466666666666666,0.9656615759216997,0.9303886822832084,0.9756508941865748,0.1467836554768959,-0.1759006353650101,0.4599049785,18.0,1.0849352177,0.4591713597,0.7637893397,0.1812321363,0.2986868014,0.0912569952,0.3588352433,0.5833741554,18.8493410638,6.3407761774,16.5068163869,2.88e-08,1.986e-07,1.986e-07,1.12e-08,1.986e-07,1.986e-07,1.986e-07,1.986e-07,5.04e-08,1.016e-07,2.29e-08,3.59e-08,1.287e-07,5.11e-08,1.986e-07,1.419e-07,1.086e-07,1.986e-07
6,5,13,2,3.889164756072028,15.547510481274806,2,0.7126579936457937,479719.85106631694,10719.974944867776,64243.17322324528,5.992847329741373,0.954187226272254,0.97657693543735,5.749073786394184,0.999531307635654,0.105,0.0995833333333333,1.0543933054393306,0.2766666666666666,0.1791666666666666,1.5441860465116282,0.26625,0.2295833333333333,1.159709618874773,0.0922669197600455,0.123830537010062,0.2083121992582439,0.3467465327648801,0.0951800887306226,0.1286659237290574,0.2172123018747978,0.3347610843050997,-3.615439496115751,-3.4897237422998564,-3.1532389925000066,-2.601864400261892,-3.3551245298189407,-3.2309571181545547,-2.9026220299858867,-2.4667443503833653,0.6497233079138023,4.989989989989989,5.443159811068687,3.448448448448449,0.4466666666666666,0.9547734571609502,0.9124336218266702,0.9659499979992427,0.1754230457015096,-0.1724795980628373,0.5118933463,18.0,1.2728745207,0.5376075913,2.1283029882,0.0765799227,1.1806143833,0.1165988457,0.9998962814,4.5296736095,9.8440060361,5.3287956702,13.1262455532,9e-09,2.17e-08,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,3.328e-07,1.845e-07,3.328e-07,1.786e-07,3.328e-07,3.016e-07,3.328e-07
6,5,14,2,3.438031527558637,12.690906273421325,3,0.7110822630031703,412544.50056821934,9690.208929181448,52762.93043319154,5.444973459168597,0.945530050780386,0.9327685880468072,4.375271935067755,0.9989028871495642,0.105,0.0858333333333333,1.2233009708737868,0.2441666666666666,0.1520833333333333,1.605479452054794,0.2125,0.1779166666666666,1.1943793911007026,0.1405165449033912,0.1890854516918448,0.2284144131846296,0.3853731561502921,0.1467953560081884,0.190838852388024,0.2203280541236082,0.3947970611863906,-4.183715323574512,-3.947296020357937,-3.755854081735464,-2.9918246007483944,-3.9404685579699614,-3.737056617013073,-3.600862712002145,-2.79508927709134,0.6740964968919101,5.17017017017017,4.422273980505897,3.5885885885885886,0.4733333333333333,0.8951998578590986,0.899337373633595,0.932019415556546,0.1698048389893894,-0.1842266782297432,0.6713017097,18.0,1.1878171662,0.5068861256,1.3957729236,0.2426114977,0.6893743727,0.1840079784,0.6557469325,1.9481820542,-4.2937424195,7.0370313793,16.7872100422,2.95805e-05,0.0001040766,0.0001274657,2.72902e-05,8.3442e-06,0.0339684756,0.0005551663,0.0103839924,0.0230717373,0.0370767053,0.0158713399,0.0432154037,0.0431536752,0.0852596253,0.0797935019,0.1581572843,0.1581572843,0.1581572843
6,5,15,2,5.120379052629067,27.608854595015,3,0.6694932581433407,368306.4468258197,12494.477873667884,42897.70226159357,3.4333329247795525,0.9376812674043457,0.9381123584414928,9.733204638460377,0.999435733234509,0.1116666666666666,0.08625,1.294685990338164,0.2695833333333333,0.185,1.457207207207207,0.2729166666666667,0.2441666666666667,1.1177474402730376,0.1442681150174327,0.1974887710162398,0.2512115804952649,0.3894449557111307,0.1606822880045544,0.2301988802403775,0.2473512327059353,0.4320725422442092,-3.465144224303996,-3.249636011995542,-3.0320944125219875,-2.4723413051043965,-2.997732428846031,-2.749444873478292,-2.6881830146111,-2.0284268198022453,0.7037556675621731,5.070070070070069,8.05203967082547,3.1681681681681684,0.5533333333333333,0.9904947698895727,0.9117947255612142,0.970222241390178,0.1765334099052142,-0.1373639986046975,0.7385640259,18.0,1.0186937,0.4413440663,2.0338872128,0.6173413969,1.0647765454,0.350616986,0.9555388834,4.1366971944,-0.3457562892,6.5016101184,17.9636443927,1.815e-07,1.815e-07,1.815e-07,1.815e-07,2.9e-09,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.815e-07,1.78e-07,1.815e-07
6,5,16,2,3.9588671614659394,16.553428509753154,4,0.5797086104315679,295548.3059599933,1146.5750054599011,33345.8931268142,29.08304556441894,0.9110872210919536,0.9569994356489854,4.043458715266494,0.9996294737785106,0.12375,0.1129166666666666,1.095940959409594,0.2695833333333333,0.16625,1.621553884711779,0.2716666666666666,0.2625,1.0349206349206348,0.0968540471562722,0.1148246799587636,0.1612919956287827,0.2536429328628145,0.1134980968562109,0.1267963754472833,0.1732281536523301,0.2661125744071895,-3.1227894307445827,-3.0606527384384146,-2.899983644154696,-2.580663682850843,-2.75653088914332,-2.7151805935841926,-2.570803429354571,-2.281984224316242,0.6675741382302213,4.849849849849849,4.8493740673352335,2.727727727727727,0.4266666666666667,0.9583982971355026,0.9314280663801788,0.9819460712332438,0.1517472598782984,-0.1988729451867936,0.389584749,18.0,1.1356912796,0.4820122741,1.4378117212,0.4162848656,0.8124495522,0.2751884468,0.6754971455,2.0673025457,25.9987160412,5.2892123204,13.8798637305,1.49205e-05,5.6095e-06,2.7743e-06,8.614e-06,5.13706e-05,2.7422e-06,1.7912e-06,9.261e-07,0.00037177,2.0709e-06,0.0001997009,0.0004611075,0.000146356,0.0009882197,0.0007576392,0.0008740802,0.0009882197,0.0009882197
6,5,17,2,2.773199894007883,6.6296635807937285,2,0.7978781959133172,445474.4896126939,2054.3113714171104,60828.799768954,29.610311569756306,0.9410333085846884,0.9466465462720292,5.392610341220807,0.9993269469152726,0.1175,0.12625,0.9306930693069304,0.2695833333333333,0.27875,0.96711509715994,0.2533333333333333,0.2833333333333333,0.8941176470588237,0.1379403993447847,0.2310086064129594,0.2357551100841204,0.3985723222887831,0.1375208705764576,0.2279536231985936,0.2506112999164042,0.427066248893422,-3.817216735291733,-3.4051088981141024,-3.384091287227444,-2.66313349411337,-3.472554367731716,-3.108449731003995,-3.017224318625989,-2.306773035952557,0.6788963975229169,5.09009009009009,7.177467018086968,3.468468468468469,0.54,0.893003397725244,0.8935790659886549,0.9455051879699156,0.1727740010935557,-0.1630754771783475,0.5925871032,18.0,1.0579545942,0.4598757209,1.7880665558,0.1903229113,0.8644480078,0.1495430484,0.8400500821,3.1971820079,-0.3626346237,8.4636186233,20.4739549011,7.35e-08,4e-10,6.55e-08,3.1197e-06,1.2251e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06,3.1197e-06
6,5,18,2,3.459442871837966,12.75578926494866,3,0.8044400092795313,472796.1688681915,25832.249224205003,80630.99052486384,3.1213306214664427,0.968362276595478,0.9487942737538368,24.4509722560128,0.9993043468339358,0.105,0.0595833333333333,1.7622377622377623,0.33,0.0991666666666666,3.327731092436975,0.1329166666666666,0.0904166666666666,1.4700460829493085,0.1442770974267621,0.189982004690098,0.1958342063161092,0.2946214299389326,0.1498550441043026,0.1883572456377837,0.2022289345870189,0.2889046668626688,-3.954740738638258,-3.743514583341417,-3.716468514910251,-3.2599213586481683,-3.767674305450128,-3.5970401631018705,-3.535563581179243,-3.151433878195854,0.6707192557930477,5.19019019019019,5.0835486225931,3.4084084084084085,0.4733333333333333,0.9318144324716544,0.8911357493718247,0.943515212859414,0.1756999048128418,-0.1911579972794388,0.626860978,18.0,1.3065464345,0.5534310245,2.5622914533,0.3214508416,1.4298327202,0.2722355784,1.2037880463,6.5653374917,-2.045727463,6.0375729525,16.0264974046,4.78e-08,5.4e-09,1.714e-07,3.1297e-06,9.4e-07,3.1297e-06,3.1297e-06,3.1297e-06,2.7868e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06,3.1297e-06
6,5,19,2,4.121975563998397,22.09799721162673,4,0.7503908749390646,488426.3175274629,5357.056419455024,58951.17581445429,11.004397041696905,0.9831285408573812,0.96880157268681,28.212650896954344,0.9992740918810852,0.105,0.0729166666666666,1.44,0.29625,0.10625,2.788235294117648,0.23125,0.2025,1.1419753086419753,0.1574987830964832,0.165580591406166,0.1949755151853097,0.2842649830745137,0.1901230342736784,0.179578310240671,0.2078267156008744,0.2908643696142187,-3.4344799355132305,-3.401534216355357,-3.281704981809609,-2.9177139515708443,-2.983683967230768,-3.022531996459431,-2.918461479899565,-2.6125407938681087,0.6737755803533896,5.230230230230229,5.831305113526219,3.648648648648649,0.5866666666666667,0.9359758036930338,0.904431692624898,0.9552816072252536,0.1541119498034876,-0.1590265076750411,0.5661622102,18.0,1.1618832909,0.5093979859,2.2248585388,0.1560311344,1.1656617295,0.1354299398,1.0452589654,4.9499955177,5.4407345354,5.7075587943,15.5247865187,2.02e-07,1.8803e-06,5.16929e-05,0.0,8.65201e-05,9.5767e-06,5.6222e-05,0.0003179995,0.0011996323,0.0046859252,1.31268e-05,0.0051285992,0.0165868905,0.0089980611,0.0120723235,0.0146916116,0.0151602084,0.0165868905
7,1,0,2,3.4914737928543693,14.19797087282466,4,0.3884809827521456,226.13918854131563,9.229318477099037,46.3630470199036,5.023452938041473,0.5661483316795339,0.7480312886347337,12.84151875235319,0.9982411910053292,0.1245833333333333,0.10625,1.1725490196078432,0.2887499999999999,0.2054166666666666,1.405679513184584,0.3075,0.0912499999999999,3.3698630136986307,0.1972419361388884,0.2442813273566135,0.2886855613872743,0.3273734115541469,0.2357656582736524,0.2583496813749164,0.3328532222159814,0.360448870615329,-2.120683256878472,-1.996417112619041,-1.879112385475712,-1.7769088950506005,-1.7206205722290262,-1.6697742118522445,-1.502034661198887,-1.43990497433784,0.8152301600688363,2.087087087087087,3.851107002325569,1.1261261261261255,0.6,0.9630800670813024,0.9166143113817384,0.9707126207443167,0.1652040820106782,-0.2448946831880577,0.418797216,18.0,1.1730342385,0.4977994557,1.5354536217,-0.1497464094,0.6766927665,-0.031417296,0.7213702067,2.3576178243,18.7434925801,6.2163346764,16.5020398292,0.0,0.2444990633,0.3184236216,0.0072993414,0.0,0.2704573053,0.6187093388,0.0482958755,0.3696114976,0.2826220654,0.0482652279,0.636626065,0.636626065,0.636626065,0.636626065,0.636626065,0.648315401,0.648315401
7,1,1,2,3.68016486217728,15.017579803090126,3,0.1488381033187404,118.8090495493704,8.884628702290831,36.110022488760514,4.06432544327371,0.7730522421548733,0.814869837543927,7.85197934686933,0.9978010876041822,0.1175,0.1129166666666666,1.0405904059040592,0.2749999999999999,0.2258333333333333,1.2177121771217712,0.2816666666666667,0.1120833333333333,2.513011152416357,0.2357952872169347,0.2357952872169347,0.2295676964758484,0.3520101601058235,0.2659159917357751,0.2659159917357751,0.2546423496896999,0.3985420205881702,-1.77151317002421,-1.77151317002421,-1.7859494314484272,-1.5021139181855236,-1.412903076155898,-1.412903076155898,-1.434601632924685,-1.1576356652951485,0.8065578208229495,2.147147147147148,5.078152112327671,1.0860860860860857,0.5533333333333333,0.9115755443826082,0.8735548555317407,0.9553788043349198,0.2438438593949536,-0.2067083395454972,0.4596302869,18.0,1.1832662315,0.5050952301,3.1860766624,0.8924064484,1.8585525928,0.5860341958,1.4968480637,10.1510844986,17.2074069259,4.6665937336,12.5316557895,0.7299341378,0.5452379536,1.8336524316,2.502280362,1.8336524316,1.8336524316,1.8336524316,1.8336524316,2.502280362,2.502280362,2.502280362,2.919736551,2.919736551,2.919736551,2.919736551,2.919736551,2.919736551,2.919736551
