fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,budget,BFGS,DE,MLSL,Non-elitist,PSO,Same
6,1,2,2,8.008274168059401,86.74454221595279,5,0.4711676126727467,88368.23890813315,1631.759863032589,13936.94457592002,8.54105122430118,0.8005516417681257,0.8044841583448935,12.44962160758338,0.9875511332132008,0.1133333333333333,0.1769841269841269,0.6403587443946188,0.3098412698412698,0.2223015873015873,1.3937879328811138,0.3974603174603174,0.281031746031746,1.414289748658571,0.0285268048444719,0.0430997102106467,0.0712002271893134,0.1776426045303542,0.0363468199982537,0.0483009099385713,0.0844922566268494,0.2050130457849319,-4.331247567778964,-4.266275254350786,-4.140990999032042,-3.666424855296923,-3.5916232571298674,-3.5470692740802923,-3.412180825445448,-2.962988856497626,0.6847678023503034,4.64964964964965,2.543345761304648,2.847847847847848,0.5342857142857143,0.9213573166200596,0.906573843089236,0.9664747530079209,0.1688653481711829,-0.1603230149736437,0.2677088869,43.0,0.5140682662,0.2146360082,2.3552208617,0.0736797362,0.5803283968,0.0324191692,1.1065043814,5.5470653074,76.1832862434,6.9762310439,17.8773132065,350,6.05232e-05,0.0016261079,0.0035253288,3.1212e-06,4.02333e-05,0.0001068024
6,1,3,2,8.391847991224436,93.35214384883916,4,0.2434879028740678,56005.02072013489,1731.3198629231265,15993.477271168083,9.237736835159398,0.6800695440306357,0.5914196927455968,20.397766238299823,0.9817610367145896,0.1078571428571428,0.1256349206349206,0.8584965255843335,0.3069841269841269,0.1884126984126984,1.6293176074136475,0.4196825396825397,0.2580952380952381,1.6260762607626078,0.0720025843723979,0.0805400228839285,0.128742367443809,0.2190682254265203,0.0923717794167298,0.0943752900754988,0.1401756158909488,0.2521355977067532,-3.963148475196496,-3.926688097344932,-3.720832946105969,-3.335083179666264,-3.260252314797937,-3.253055590285806,-3.088538208750046,-2.686371570911109,0.66832879184392,4.609609609609609,3.511927530450728,2.847847847847848,0.5142857142857142,0.9381015559526464,0.9101606283761056,0.9762981775028552,0.1685234160440112,-0.1736256330850631,0.5803299257,43.0,0.5321293744,0.221506077,1.3968702806,-0.1579199065,0.2375072462,-0.0355906173,0.6562624809,1.9512465808,45.4694007216,5.7215087804,15.312720316,350,0.0138066158,0.0214983207,0.7518874126,0.0001340532,0.0050982047,0.0001459301
6,1,4,2,8.403507205285134,94.6210989579432,5,0.5546365658014396,80590.45669752633,1938.284444001945,15679.968318793286,8.08961159819201,0.7868984507440637,0.8673002646880316,38.330295038088,0.996921951124405,0.1105555555555555,0.1485714285714285,0.7441239316239316,0.2638888888888888,0.2166666666666666,1.2179487179487178,0.3149206349206349,0.243968253968254,1.2908262849707222,0.0320526947448832,0.041213014381055,0.0490940119082747,0.0957074785038361,0.041984162234557,0.0527088155746533,0.0614076679899009,0.113629630341617,-2.388558543309386,-2.3659540486146504,-2.346506477583416,-2.231480594184991,-1.8487544125115527,-1.8280582513380528,-1.8112714288738367,-1.7104948242271552,0.6766857858564855,4.48948948948949,1.4972369099516047,2.627627627627627,0.5542857142857143,0.9402957274312888,0.9017993269041744,0.9773421900112428,0.1775311644476718,-0.1430676536628554,0.1663734595,43.0,0.5230134373,0.2237332821,2.4073169142,0.4296631532,0.4381914117,0.056244116,1.1309795851,5.7951747254,92.1528866426,6.5851574056,17.8680649749,350,1.133e-06,0.0086843879,0.1776728748,1.80247e-05,0.0074124903,1.26492e-05
6,1,5,2,5.95100780212063,38.85416078619354,5,0.5640240467899613,86737.64009322431,1254.0122564763424,17089.829103846594,13.628119673939567,0.8068148993275915,0.8427597515492155,4.836920271392076,0.995429228866714,0.1022222222222222,0.1084920634920635,0.942209217264082,0.2527777777777777,0.1311904761904762,1.926799758015729,0.309047619047619,0.2323015873015873,1.3303723949436284,0.0071363942451529,0.0084354427598398,0.0133043666277592,0.042673566546664,0.0100254458439505,0.0114987405274074,0.0174613885962626,0.0504122482965222,-2.4552259627234263,-2.452013580255573,-2.439973348121219,-2.3673470359798974,-1.79366070609716,-1.7909913538687372,-1.7801880786729327,-1.7204868853156337,0.6479284499925748,4.42942942942943,0.1924350975230332,2.347347347347347,0.5457142857142857,0.935334673148962,0.9195671315174112,0.984519256752962,0.1491940749651548,-0.132544678645131,0.0463960361,43.0,0.4000316586,0.1671538719,0.5136746846,0.0243977121,0.0881038601,0.0097293222,0.2413290823,0.2638616816,157.6503417127,5.7956630193,16.0919052738,350,6.83e-08,0.0029500242,0.0036702345,4.593e-07,0.0012824502,5.8435e-06
6,1,6,2,5.688685158436467,37.73828107961898,5,0.5485929604313768,99777.71111393676,5941.76978221078,15204.419325198927,2.558904145145413,0.7839677900444303,0.700537573971977,4.3279569654397605,0.995919587599357,0.105,0.1084920634920635,0.9678127286027798,0.2643650793650793,0.1567460317460317,1.6865822784810127,0.3884126984126984,0.2415873015873015,1.6077529566360054,0.0512790970454746,0.0616043589412512,0.0795467179327932,0.1966016349617968,0.0459002120538033,0.0571024429394064,0.0773162402283462,0.1834989547168899,-3.648661621798669,-3.60895195935019,-3.5399478966663183,-3.089769364627561,-3.648050493683405,-3.605218177369249,-3.5279296650870395,-3.121934496757309,0.6602588962504601,4.669669669669669,4.032789982193705,2.507507507507507,0.5057142857142857,0.9723175172522868,0.928293494134282,0.9850619062563574,0.1589074293183494,-0.1624645561136701,0.3547033134,43.0,0.5730138524,0.2313865997,1.7297794485,-0.026863435,0.2433089928,-0.0127813087,0.812666264,2.9921369403,64.4154158702,5.2592944108,13.7342030463,350,0.0974585472,0.0419790398,0.8160091557,6.66655e-05,0.007359217,2.95306e-05
6,1,7,2,4.610595411701765,22.294951304237085,4,0.2838879111560605,42584.2470486876,1652.016992746766,6100.0606489467245,3.6924926775748905,0.6129845273375272,0.5619946238492484,114.38944748471695,0.9896217601248112,0.1022222222222222,0.197063492063492,0.5187273459524769,0.2667460317460317,0.2166666666666666,1.2311355311355312,0.3093650793650794,0.2068253968253968,1.4957789716039906,0.0097317454543459,0.0138508879987176,0.0193023992879073,0.0560518464839416,0.0163272107046299,0.0215839307953597,0.0295183962105866,0.0737677037209815,-2.766147266891052,-2.75464113727542,-2.7394132604008483,-2.636759880920652,-1.6974871120477848,-1.6884157880234123,-1.674723579669266,-1.5983642150173885,0.6581063162036889,4.469469469469469,0.944257242605741,2.4474474474474475,0.5228571428571429,0.8962052957787352,0.8938564093432666,0.9726553022522988,0.1622501161916521,-0.1931090353509171,0.0720557822,43.0,0.4496879958,0.1869483991,2.1648502788,-0.1955088537,0.5047941949,-0.0378891957,1.017066534,4.6865767296,135.6260219605,5.3265852336,13.8946169561,350,3.1938e-06,0.0101400517,0.0094275109,2.8454e-06,0.0012857102,2.16296e-05
6,1,8,2,7.641059109725526,67.93031729596747,6,0.4535242385741512,107693.17695327936,480.68075215607314,16209.181930499875,33.72130433306155,0.7584712035811527,0.8189629670065881,13.233408912405272,0.995034317091014,0.105,0.1312698412698412,0.7998790810157196,0.3126190476190476,0.2138095238095238,1.4621380846325167,0.3625396825396825,0.2779365079365079,1.3043974871502,0.0323152284649464,0.0389740082103983,0.057406918957667,0.1405269443273189,0.0400672171568417,0.0466965065499109,0.0623779800784683,0.1479073153575371,-3.5495038848451963,-3.525079232034636,-3.457466626947707,-3.152579269373615,-3.0109941766438992,-2.9902002709511506,-2.941012633733643,-2.6727351719568464,0.6696835025562002,4.54954954954955,2.214855233726359,2.5675675675675675,0.5142857142857142,0.9267049281282608,0.9098475346127214,0.9786829167127844,0.1625595164591736,-0.1385435581003563,0.2286641236,43.0,0.5169782934,0.2159621589,0.8411419327,0.3086266683,0.1312704824,0.0439541873,0.3951762016,0.707519751,83.7361361317,5.396305908,14.4963535336,350,3.94376e-05,0.0024499138,0.023160663,1.5778e-05,0.0072959531,3.529e-07
6,1,9,2,5.765446422186133,36.72466777417264,5,0.6721791931538537,74949.95196921445,3205.0288690816733,12543.757521951102,3.913773645834655,0.8549648236400229,0.8984836567795964,69.3500228463955,0.990731895634742,0.1022222222222222,0.1428571428571428,0.7155555555555557,0.2984126984126984,0.2078571428571428,1.4356624665903015,0.3373015873015873,0.2665873015873016,1.26525751711819,0.0250831120872152,0.0309588494506661,0.0481707155962088,0.1194066392330491,0.0339463125987066,0.0386921110408165,0.0602070169805933,0.1315988765589585,-3.3875494221899785,-3.3671329631489297,-3.307326791013608,-3.0598029098017605,-2.589688252501514,-2.5769662489166687,-2.5192915048599542,-2.327912223888864,0.6816485679457531,4.389389389389389,1.1890234632329348,2.7677677677677672,0.5,0.9293054372871494,0.9096866598232912,0.9765999693997958,0.1681208157490092,-0.1348298205750035,0.1988776491,43.0,0.488730163,0.202431731,1.5794945375,-0.048708725,0.2650316968,0.0141300002,0.7420610333,2.494802994,92.4481787208,5.3314275869,13.7063415574,350,5.97258e-05,0.004530223,0.0180409622,9.4394e-06,0.0051699968,5.41e-08
6,1,10,2,7.1684465294143696,55.57575091022927,6,0.5755286820975314,89513.53863512189,2924.1351975059592,19893.497918781057,6.803207298947235,0.8290506136609213,0.8949288308846342,10.598211165255863,0.9991022521299532,0.1077777777777777,0.1827777777777777,0.5896656534954409,0.2584126984126983,0.1798412698412698,1.4368932038834947,0.2886507936507936,0.2214285714285714,1.303584229390681,0.0192569557982182,0.0272855817549278,0.0417206977544776,0.0814332127206609,0.0237077245530134,0.0380144937735904,0.0572923289502192,0.1049458346133167,-2.2059832158447445,-2.1879244447818187,-2.155455569471369,-2.066130295137474,-1.5797474737642698,-1.5565975594380632,-1.5254039177532714,-1.4482953437324195,0.6738632451228758,4.42942942942943,1.1092898648952227,2.247247247247247,0.5342857142857143,0.9442380411894138,0.9349480749478906,0.9864499715453868,0.138335372476314,-0.1220790005760178,0.1073061623,43.0,0.4611751236,0.1926530814,1.6087836164,0.037073499,0.2925317073,0.0167672374,0.7558213114,2.5881847244,118.1745812368,6.235017301,15.2111922062,350,1.689e-07,0.0020704253,0.0013380088,1.48357e-05,0.0017473633,8.5e-09
6,1,11,2,12.185515551202611,172.50636850925488,5,0.5453793528129245,89332.25508042304,4689.908419269195,25834.11686389882,5.508448045116501,0.8771597949470357,0.8587607294506968,31.761349805558343,0.9959321283385943,0.1188888888888888,0.1599206349206349,0.7434243176178661,0.3037301587301587,0.2136507936507936,1.4216196136701338,0.3602380952380953,0.2950793650793651,1.220817643894567,0.0261816721714911,0.0330620935365642,0.0571792885316453,0.1416041197180945,0.0306597199170513,0.0381251051326237,0.0654575164937498,0.1586573882215581,-2.884829546291172,-2.8644470557611816,-2.7930025216963763,-2.542903257298261,-2.4419255134493305,-2.4231189962745017,-2.3542642153289344,-2.1194786098005385,0.6614933883976253,4.289289289289289,2.6633327251749805,2.5675675675675675,0.5314285714285715,0.9494086750010762,0.9133677850099484,0.9788270185820748,0.1745178669675869,-0.1139129355733359,0.1569003952,43.0,0.5005933171,0.2045487503,1.6986671166,0.1961765556,0.5276798732,0.0648214689,0.7980494049,2.8854699731,100.8284942161,6.316146016,15.7856482643,350,1.5e-09,0.0012910168,0.0045104948,3.4608e-06,0.0060869458,3.355e-06
6,1,12,2,8.648755948675278,85.84364902945568,5,0.5431820664939657,95918.52663234247,498.75441315137255,17165.243957183404,34.416224708118484,0.888645891042899,0.8971628788543129,148.55258599735592,0.9975592959860364,0.1022222222222222,0.1085714285714285,0.9415204678362574,0.3126984126984126,0.245,1.2763200518302555,0.3884920634920635,0.278015873015873,1.3973736797031118,0.0237878722444423,0.0263408309811696,0.0327124167999223,0.1376497878767642,0.0259905552931883,0.0310797261965662,0.0384089239288641,0.1316821700117048,-2.9175175880465205,-2.9098877893540136,-2.89084560255728,-2.57722869793641,-2.418919033835776,-2.4062802525267,-2.388078441452128,-2.156437535377192,0.6507853111514809,4.50950950950951,6.106407542232036,2.787787787787788,0.5542857142857143,0.947451156477518,0.9152586338805544,0.9798045604459804,0.1589464723865009,-0.1053040383025971,0.1412471715,43.0,0.4585630071,0.1954288931,1.2471860144,-0.1688906403,0.1818400266,-0.0353010393,0.5859394386,1.5554729546,105.3709984458,6.1826413144,15.8045656577,350,5.3e-09,0.0010362345,0.0075314861,5.434e-07,0.0046016199,4.04e-08
6,1,13,2,5.501901766856414,31.748647620775827,4,0.4844261812620606,75124.63596838963,815.9024273535737,15828.03967771657,19.39942712151957,0.839871334867073,0.833538494849923,4.511457386112099,0.9978416562213532,0.1161111111111111,0.12,0.9675925925925928,0.3066666666666666,0.2424603174603175,1.2648117839607198,0.3796825396825397,0.2754761904761905,1.3782771535580525,0.0314887637765555,0.0362570022107139,0.0550323921674527,0.1456122720159678,0.0471722613867682,0.0506298955016636,0.0767942249359254,0.1923395904482829,-1.998447076855014,-1.9886081903206163,-1.949866643736018,-1.7629621563797344,-1.3879595796495932,-1.3829229332567448,-1.344810029725782,-1.176498077367636,0.6699609229105081,4.529529529529529,2.920555512182745,2.4474474474474475,0.5371428571428571,0.9090741820989192,0.9170781145926644,0.9812772084458442,0.1692889131548232,-0.124091250828373,0.1025335739,43.0,0.5458272369,0.2240469771,1.0531251808,0.1287652681,0.1799422529,0.0100276018,0.4947678775,1.1090726464,108.4567140995,8.338199224,21.8934640845,350,4.04778e-05,0.0010653579,0.0048865188,9.79e-08,0.0059637651,2.93256e-05
6,1,14,2,4.587582553855975,22.89227671644353,5,0.4647230971143945,81756.95919201452,1566.4523643096793,16670.35795330413,10.64210973351277,0.7283725463863875,0.736599877305086,4.792481892896219,0.9903831158808476,0.1022222222222222,0.1027777777777777,0.9945945945945948,0.2555555555555555,0.1964285714285714,1.3010101010101007,0.3176190476190476,0.2807936507936508,1.1311475409836065,0.0136923164624991,0.0165306814052527,0.0249232070920618,0.0850411630700717,0.0178032643694717,0.0248553156504678,0.035496544593246,0.1193289147512789,-2.623237686694196,-2.615688616550365,-2.59336739768971,-2.433474404457703,-1.7314652867587137,-1.719033579799671,-1.7002746918350875,-1.5524908176175063,0.6751651519457766,4.56956956956957,2.214855233726359,2.287287287287288,0.5285714285714286,0.8906989072507031,0.8991762545698136,0.971676794211165,0.1543268630657465,-0.1865664213557484,0.08112845,43.0,0.4621010621,0.1985606172,2.2557367836,0.2204703938,0.4395375998,0.0531978649,1.0597658483,5.0883484367,126.7865755648,5.5564470194,14.0550171263,350,3.0513e-06,0.0050768425,0.0086365857,8.17e-07,0.0008362802,1.71e-08
6,1,15,2,5.4949777400108,35.54170281234316,4,0.5858839096956565,69952.76877551447,1450.0950720675482,16069.483570327946,11.081675870683462,0.881607151632094,0.8908369529150673,695.3642011774307,0.997745020550674,0.105,0.0884126984126984,1.187612208258528,0.2672222222222222,0.1595238095238095,1.6751243781094527,0.3457142857142857,0.2414285714285714,1.4319526627218937,0.0277310803464166,0.0317662499607764,0.0523024198034979,0.158025860439131,0.0334962480767208,0.0421591015716158,0.0673024528135391,0.2045275787703077,-2.626063416251532,-2.6151645681155498,-2.55969711127952,-2.274141896995391,-1.9646111028294009,-1.947002130154036,-1.895893268016744,-1.6169559069300887,0.6617395940789379,4.64964964964965,2.214855233726359,2.587587587587588,0.5114285714285715,0.9543487780415556,0.9185455768259074,0.9787319262751484,0.1660949676218173,-0.160131232850775,0.1636650102,43.0,0.5318433394,0.2150587116,2.1655380755,0.6814809232,0.3789869819,0.1497468853,1.0173896672,4.6895551564,98.8351983383,5.6953623744,14.4099716659,350,0.0010190873,0.0107827756,0.1174404689,1.21624e-05,0.0013799178,0.000723209
6,1,16,2,6.786491924840443,62.72109155031646,6,0.6226555712289921,122837.83568718829,3278.405672557716,21850.31426852449,6.664920833753169,0.8234180470457044,0.8077596794939075,10.628667578512012,0.9947432904037756,0.1188888888888888,0.1142857142857142,1.040277777777778,0.2613492063492063,0.1167460317460317,2.2386131883072737,0.3031746031746031,0.261031746031746,1.16144724840377,0.0553064824175044,0.0792786433273559,0.1011891302584345,0.1623546205046993,0.0527443890085968,0.0791388825276294,0.0978053337912293,0.1559336686829545,-4.908751001993927,-4.78418852041014,-4.670338766309636,-4.3525148838063,-4.88954904460175,-4.753305807748647,-4.656953220460707,-4.3569060726410616,0.7112593341736759,4.769769769769769,3.20262069365765,2.5275275275275275,0.4914285714285714,0.936770629176739,0.9034182489723268,0.9549692116005182,0.1638912823537298,-0.1629331703779556,0.6313528905,43.0,0.5885431964,0.2423088626,2.1009692239,0.2460366198,0.3859443516,0.0670813262,0.987054628,4.4140716797,38.60919346,5.8799054446,15.5692828302,350,0.0021227461,0.0085710395,0.8062981846,8.4108e-06,0.0080505038,0.0012101865
6,1,17,2,5.886081054341156,45.47908276813557,4,0.3427965138113688,86196.42886347104,3505.936049949426,15170.095204496478,4.326974305397074,0.5854185701514002,0.7665393967645853,41.62831860168934,0.9920583801924237,0.1022222222222222,0.1313492063492063,0.778247734138973,0.2556349206349206,0.2484126984126984,1.029073482428115,0.4344444444444444,0.3064285714285714,1.4177674177674175,0.0329306881409885,0.0346521823384017,0.0532308955358405,0.1505117777802216,0.0458581485179351,0.046608405416421,0.067422037680655,0.1957322692184706,-3.113198674872899,-3.107656824471416,-3.0478480552365355,-2.7346805190735983,-2.186331729923565,-2.184612582545001,-2.1369199836263264,-1.8429084275361904,0.712541864936977,4.609609609609609,2.0197857568198785,2.707707707707708,0.5428571428571428,0.9255877416341564,0.9129827460444352,0.975700501411152,0.1668785014145859,-0.1511178490262643,0.1605836076,43.0,0.4978770522,0.2125208091,1.9098382342,-0.4456622546,0.3436002586,-0.0877173755,0.8972595345,3.6474820808,95.4545459278,6.5239673739,17.0715887309,350,0.0002713731,0.0032826691,0.3034693033,1.57978e-05,0.0046491892,3.08602e-05
6,1,18,2,5.254859353298992,30.47445816428976,5,0.4909415905073481,95696.89726189514,4613.2979280545205,16806.90559640299,3.643143334445485,0.696858937761368,0.8340901965099874,7.180646085272331,0.997214043046123,0.105,0.1028571428571428,1.0208333333333333,0.2694444444444444,0.1767460317460317,1.5244723843735968,0.3937301587301587,0.2550793650793651,1.543559427504667,0.0185462359661981,0.0219819156899681,0.0377811885748611,0.1045800024047778,0.0230423056780235,0.0280490967242272,0.0514022428264857,0.1375044330343496,-2.7262479990507926,-2.716704487868146,-2.672817819267613,-2.487266406438649,-1.989118318686602,-1.978924325798556,-1.9313765445784024,-1.756069625131535,0.6819457265763313,4.64964964964965,1.429784237094935,2.4074074074074074,0.5771428571428572,0.9057082261986096,0.88803551562519,0.9721969494124014,0.1834723434013884,-0.1547873865835567,0.0864332805,43.0,0.5078947852,0.2090082363,0.7250810875,0.0162757744,0.198861061,0.0013466079,0.3406497511,0.5257425835,123.0123314049,7.1614562322,17.7994246001,350,1.7701e-06,0.0046687301,0.0254250232,5.0095e-06,0.0007957366,5.08e-08
6,1,19,2,10.810401428783871,139.85107765229378,5,0.4594260552491529,59017.12225483733,6930.305590728167,17838.255638218303,2.5739493597632306,0.7767139932535942,0.5844525990853666,20.323630871168948,0.9973267577605772,0.105,0.117063492063492,0.896949152542373,0.3298412698412698,0.1819047619047619,1.81326352530541,0.2779365079365079,0.2465079365079365,1.1274951706374758,0.0246953390700033,0.0304921115892016,0.0429742790925356,0.1337195940762751,0.0285594165591681,0.0342848732364656,0.0472719187553615,0.1230748133156401,-2.794282541017551,-2.7776745815834185,-2.741912727748572,-2.4819241728939145,-2.390858431385731,-2.376767238775716,-2.3448042059284946,-2.1582421117848085,0.728576633105489,4.50950950950951,3.0583380323784315,2.5675675675675675,0.54,0.9366758742534448,0.9128844799019636,0.979032501796884,0.1493074137319009,-0.1227917693482176,0.1485795938,43.0,0.4776738788,0.2018290293,1.4612151605,0.5102317133,0.2861142233,0.1022438395,0.6864922961,2.1351497452,102.7106321164,5.7299045549,15.3180697075,350,3.8263e-06,0.016433577,0.4266233678,0.002670215,0.0452947588,0.0806924907
6,2,0,2,12.490695242245188,185.9856804344205,5,0.5524361587196112,144465.15633438484,1461.156779151548,41987.644287777526,28.73589260706065,0.9395663202149476,0.7170114727588148,24.65046699747216,0.9986030514341788,0.13,0.1542857142857142,0.8425925925925929,0.3406349206349206,0.1999206349206349,1.70385073441842,0.3465873015873016,0.2555555555555555,1.3562111801242238,0.0423928127372072,0.054503648125854,0.0652459920533021,0.1317724237561157,0.0529950895951834,0.076286182153112,0.0888086796104163,0.1713332203691595,-3.1845855628952613,-3.144310184800484,-3.108585814893871,-2.887347799171274,-2.2218409045488694,-2.167195884667485,-2.1378158922597854,-1.9441987332859143,0.6694779653177019,4.609609609609609,2.214855233726359,2.787787787787788,0.5342857142857143,0.941405575308149,0.905780497051937,0.9808146305771956,0.1698846026562897,-0.1013609219128283,0.2503769655,43.0,0.5289591123,0.2175821791,1.6890404487,0.6015563823,0.296334059,0.1137839102,0.7935267079,2.8528576372,79.3887951586,6.1649089002,16.2930191632,350,0.0021964725,0.0080440429,0.1943111977,2.46701e-05,0.0015228614,9.3948e-06
6,2,1,2,6.699233792587635,53.34703435545718,6,0.4471637215799243,68331.81089427933,4115.141791298067,13268.574111478356,3.2243297520236744,0.7067972307977061,0.7314826363732808,36.31711537542369,0.994306996244318,0.1245238095238095,0.1485714285714285,0.8381410256410255,0.2668253968253968,0.2799206349206349,0.9532180323220868,0.3048412698412698,0.2273809523809523,1.3406631762652703,0.0692328429868044,0.071770459888488,0.0941992493262998,0.1639293495843859,0.121290793630495,0.1302362388970777,0.1740615999789388,0.2898195410150256,-2.1082906408655515,-2.10254265768457,-2.051738966878135,-1.8937925710980192,-1.0015006279790613,-0.9913051401122052,-0.9413555932920068,-0.8094215589142518,0.7163625434011975,4.48948948948949,1.974288632420328,2.0470470470470468,0.5628571428571428,0.9366374388196704,0.9233031589588272,0.984387418087926,0.1631695575043272,-0.1550402686321312,0.269954824,43.0,0.60755239,0.2305458972,2.4389283017,0.2862498448,0.6112214344,0.0688018056,1.1458309052,5.9483712608,77.3514300862,5.4685651135,14.7842722673,350,1.879e-07,0.0026900004,0.0170581449,0.0001055596,0.0087305537,3.237e-07
6,2,2,2,12.054714558108488,167.54117548545767,5,0.3773175030708567,67046.55321632607,1531.062324358539,17093.251032739157,11.16430778864644,0.9129955232025564,0.8620926086188515,2206.25111570065,0.998206057832718,0.1216666666666666,0.12,1.0138888888888888,0.2753174603174603,0.2108730158730158,1.3056078283778696,0.3911111111111111,0.2526190476190476,1.548224945020421,0.054372531182581,0.0651198274674151,0.094839602715691,0.192163247573232,0.0642888214939926,0.07654507913359,0.1107323589047079,0.2159696315207166,-2.5353216685228976,-2.506507094023437,-2.426825408946317,-2.165890998934384,-1.977284525944588,-1.95138539260789,-1.879143037457768,-1.656762418869369,0.7099125827334807,4.469469469469469,3.353710152002929,2.5675675675675675,0.5485714285714286,0.967259074399692,0.92203822539256,0.9866791220854428,0.1712690344366771,-0.1005390093058771,0.3238047527,43.0,0.5508952753,0.2221464606,3.065706837,0.4307517657,0.6615306645,0.1431708724,1.4402972148,9.3985584102,70.4946011582,4.3289359415,11.5828697574,350,0.0029665069,0.0533142655,0.9070481927,5.02055e-05,0.0412572096,0.0006942244
6,2,3,2,6.8095647297530055,52.8208589809192,6,0.4930405218708167,81101.94025073877,1291.7255881018937,15408.742089660418,11.928804563129043,0.7310648358355276,0.7948249559616145,11.45818755596815,0.9962710857853369,0.1022222222222222,0.1513492063492063,0.6754063974829577,0.2528571428571428,0.1942063492063492,1.3020024519820186,0.3461904761904762,0.2836507936507936,1.2204812534974818,0.0223610977499207,0.0307936587439608,0.0456396439973596,0.1066130952688977,0.030483071813101,0.0394186671445625,0.0582742208354295,0.1358355857482698,-2.342668704235494,-2.32246216714718,-2.286887452437451,-2.140779727228986,-1.7845607492634434,-1.7681132667737371,-1.7334064142742376,-1.5906415347155065,0.6518020047193672,4.32932932932933,0.880937190447399,2.647647647647647,0.5228571428571429,0.9426259923773844,0.916007114969218,0.9854298423202732,0.1581275553901557,-0.1362668786330987,0.118210587,43.0,0.4856243608,0.1939699243,1.8362260319,0.0702306199,0.4309032526,0.1040848417,0.8626758461,3.3717260403,115.5053206679,6.7504553618,18.1772552921,350,3.10744e-05,0.0009568152,0.0363555635,0.000585926,0.0046291989,1.44848e-05
6,2,4,2,8.896159713426334,92.22167110348124,6,0.5420170885735693,92851.61728589138,837.5717272521724,24688.7587911429,29.47659046723017,0.7842699211998484,0.8061995858755281,21.047272260074383,0.995540245694176,0.1105555555555555,0.1742857142857143,0.6343351548269581,0.261111111111111,0.1599206349206349,1.6327543424317614,0.3095238095238095,0.2242857142857142,1.3800424628450108,0.039762985279492,0.0480977272277745,0.057178665224959,0.1021175256976618,0.0604361706533635,0.0772017338200045,0.0879287500526888,0.148075226033508,-2.3501446740089222,-2.3297457005276754,-2.307520439741098,-2.1975342363591204,-1.449582978102092,-1.4237166407383408,-1.40716672720289,-1.3143712139536718,0.712252212560307,4.589589589589589,1.3968351179887395,2.307307307307307,0.5514285714285714,0.8551691861270203,0.8824818269918984,0.9632130322503704,0.1761215046797306,-0.1170322084789273,0.182946373,43.0,0.5317048902,0.2201083195,1.9372424334,0.5926801389,0.4575555117,0.137191358,0.9101342788,3.7529082456,90.5978280051,6.5823638989,17.5790658918,350,8.08183e-05,0.000612311,0.079675335,2.7593e-06,0.0006070914,1.842e-06
6,2,5,2,9.538100563964807,108.06012805263764,6,0.5570148193408623,97302.75015671304,1817.465502581358,18791.29795572449,10.339287281676096,0.8084524277043112,0.8439527167890322,20.68021345615807,0.9967400025142938,0.1188888888888888,0.1485714285714285,0.8002136752136751,0.3128571428571428,0.2256349206349206,1.386563489271896,0.388968253968254,0.2811111111111111,1.3836815358554493,0.0402450251673052,0.0517176215430998,0.0620615891187101,0.1543633357952422,0.0474718452882762,0.064262420330127,0.077228853129341,0.1879887968004198,-2.8202225923262563,-2.786510575884459,-2.75611501470895,-2.4848880056135205,-2.159410443477616,-2.121345696605813,-2.091950397093908,-1.8408542190972528,0.6728306798222268,4.449449449449449,2.920555512182745,2.5675675675675675,0.5142857142857142,0.940084561433893,0.9063400568106822,0.9747309985320834,0.1729970552020419,-0.1125280810746152,0.1791348011,43.0,0.5017273641,0.2086308496,0.7619087604,0.1227103871,0.1281439481,0.0290634822,0.3579517298,0.5805049591,92.0841017917,7.7650424636,20.0911110945,350,3.08753e-05,0.0009633252,0.0313599302,1.01279e-05,0.0047635912,5.871e-07
