fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,900,950,1000
3,4,8,0.0,0.4906372240738378,0.1492859079569434,0.5454545454545454,0.7934247508430193,0.0002023135101865,4.6586519804519935e-08,4.635111171244327e-08,0.0007408005712993,0.8997228796355454,0.9697482774058602,0.0003580068407552,0.9792569196874926,0.2614753892200508,0.1780052042814604,0.0331521493579981,0.5501124524985135,0.9409668281092938,0.0122354857641096,0.8017784364579472,0.6603313170195215,0.027268267832564,0.1139190693318347,0.1623264938851328,0.208017899922574,0.2224139050373869,0.0441438191205188,0.0426463000346462,0.0494800889682467,0.0850969860365983,0.5123984834068791,0.5849161842159718,0.6694562438619724,0.6736939513611754,0.6251534391201425,0.6956771029761429,0.7771260556250467,0.7639699968369947,0.9653729510994616,0.2611275964391693,0.0030866649433372,0.7049180327868851,0.8489010989010988,0.8732933242834887,0.8848573763970915,0.9782801922554788,0.1375945808775628,0.9865108041954496,0.0,0.3634229246945707,0.4288199448552689,0.0,0.5593215543029083,0.0,0.3979600966457228,0.9998130964580434,0.0102021607587346,0.0146112028516522,4.3430387672821106e-15,0.0,2.5821995291662854e-15,0.0,5.098920904511203e-15,5.843815801381065e-17,0.2346481611104491,0.3142047491472351,0.4159068934694395
3,4,9,0.0,0.3997402460776935,0.0664130815496707,0.4545454545454545,0.6691003973454989,0.0002022787884541,6.058315509782831e-08,4.245603978056929e-08,0.0004876044836767,0.7740114517875477,0.9247993046057608,0.0004294106477186,0.9546317505190592,0.1664025755174929,0.0293210290527671,0.0998783282829091,0.4849675568079,0.0401778914983703,0.2567245294533092,0.6153695268400059,0.1073687104756667,0.126200062138336,7.452542347643417e-07,9.39749152723816e-07,2.466632888565862e-06,3.99157853044398e-05,7.890852102566072e-08,8.473226758454062e-08,1.912769909549575e-07,7.459790660519491e-06,0.4263943727006654,0.4599955496696007,0.5236504797042272,0.5903864950372033,0.5464145802749395,0.5928173488475933,0.6637077079465535,0.7209221231914772,0.5277144819639528,0.2403560830860535,0.0001549495039314,0.5854800936768149,0.7615384615384615,0.8612446657492113,0.8794639968905946,0.969550743289066,0.0229023771498978,0.7830904769033976,3.2546059601600195e-06,0.0069147216360955,0.0088094941894217,0.2348736407698893,0.4677326339922573,0.0062449526040033,0.3963920563547254,1.0,2.100673930928865e-15,4.4539244890368036e-15,2.52061830401818e-13,8.282909380396796e-07,1.0835981286727781e-13,8.683449665668854e-07,3.471165750707895e-13,1.450640061611584e-06,0.1555562683714475,0.1555562683714475,0.1555562683803815
3,4,10,0.0,0.3420505797444991,0.0292113560622726,0.3636363636363636,0.6968367222851823,0.000202242014845,5.960954049915244e-08,6.15605232355027e-08,0.000771640251894,0.8564981645538269,0.8972892217637671,0.0008349754399535,0.9443173289277514,0.1913025981538771,0.0195562947662097,0.1411706318011126,0.5012537807305535,0.0138901580919308,0.5194197591268834,0.611490094370464,0.0280794610943085,0.3508955422069876,3.384005842081676e-07,5.130051205901426e-07,1.120846553119856e-06,2.1392102207609168e-05,6.633821317857899e-08,7.454919629795507e-08,1.4706189853688018e-07,6.689664157834137e-06,0.4359307622081373,0.4702834318202675,0.5353614013144277,0.6035831800497532,0.5492702126435394,0.5959154191611934,0.6671758673730863,0.7246851304890038,0.5093237372248453,0.2373887240356082,2.25607406649686e-05,0.5222482435597189,0.8265243118085925,0.8659007292090107,0.9011308594757016,0.9810427695309872,0.0264925651477221,0.7927317851814295,1.5678864159381955e-06,0.0049045066941089,0.0061102857600487,0.1957253435692323,0.5059394116956324,0.0021902192639751,0.3976031539134986,1.0,2.620264602427884e-15,5.465284021700223e-15,3.457152563571543e-14,3.20959172621159e-07,5.391387748139805e-14,4.010776133595009e-07,1.2001549440610205e-13,7.370012176137317e-07,0.1777786084962646,0.1777786084962646,0.1777786084962646
3,4,11,0.0,0.44418946235289,0.0939768313610722,0.6363636363636364,0.7622374453013924,0.0002022563189181,2.1015975023002e-08,4.345569474245758e-08,0.0016662164380327,0.8922680826535784,0.9471124540657606,0.0010511203117668,0.9636537027811216,0.2184662592117509,0.1804195616600048,0.0278366289657986,0.4849675568079,0.9505620031070092,0.0103863223263717,0.8155308066168298,0.6649883145449546,0.0275394146215055,0.2368555347512633,0.2194774773525179,0.2468058502044816,0.2623919045273041,0.0931594645294702,0.0671280636881249,0.0635966195778893,0.1231123517284931,0.5991764125284487,0.6213286762530575,0.6897401604020593,0.6955557672946919,0.6760778708589243,0.7208565242449642,0.780027556517524,0.7701753098160782,0.7856230312103638,0.258160237388724,0.0035938136638046,0.7189695550351288,0.6912526189763544,0.8127768670334427,0.8257587937416042,0.9641301728921434,0.130193912727069,0.9790839090409982,0.0,0.5293657733886233,0.590376331575025,0.0,0.5593215543029083,0.0,0.3979600966457228,0.9981428355629144,0.0308729349063621,0.0376484674102001,1.0315759954605531e-14,0.0,1.25601294921437e-14,0.0,3.3147056624927035e-14,0.0,0.2385429724100832,0.3708687677132383,0.4747349891732106
3,4,12,0.0,0.3669842704893959,0.0444911609168808,0.3636363636363636,0.7972954690880755,0.0002022974484162,5.625877257548632e-08,4.779214096529349e-08,0.0006152239084306,0.8658098074892454,0.934095189951446,0.0006022607746111,0.9721832878265964,0.243366281848135,0.0805858840571934,0.0642793680040223,0.5408060388284258,0.019494958725517,0.4608568045993489,0.6486062376043414,0.0385963706351388,0.2998616350588329,9.866576240584989e-07,1.5914588389926956e-06,3.2187650431367504e-06,2.150211032286426e-05,5.960908711713751e-08,7.017880932705839e-08,1.3594588444651934e-07,2.438961109730117e-06,0.400148746354929,0.4316821006868898,0.4914192114593888,0.5540408463866843,0.5368002578447109,0.5823867990151571,0.6520301324354005,0.7082350036631851,0.5693493195446512,0.2373887240356082,1.023316578330243e-06,0.5878220140515222,0.7826923076923076,0.8370077882517885,0.8726355704057693,0.9767735099241306,0.0122113363302794,0.8172722290552535,5.872354440767719e-06,0.0086442400454573,0.0120366260367784,0.2164994638708139,0.5279332065297675,0.0042971403308257,0.3970148223536742,1.0,1.8329807399235987e-15,3.8613838228737175e-15,1.0826769921903698e-12,1.2989904328480538e-06,3.9608495765846664e-13,1.4587456675418113e-06,3.5458748517923082e-12,3.038166077925056e-06,0.2888900840937046,0.2888900840959381,0.2888900840981716
3,4,13,0.0,0.3499385068704259,0.0317053714782222,0.5454545454545454,0.4137722839928534,0.0002021846022341,4.938112886842032e-08,4.5406958270590496e-08,0.000675899687509,0.6769247833106767,0.8829787448648173,0.0002747115858826,0.9328341196596412,0.2229935360547298,0.0268798454811278,0.1336747361933925,0.5245198149057727,0.0511742666544823,0.2277374835074017,0.7191116535536036,0.0745978828704976,0.1991763151479712,6.75681886481511e-06,9.858614432491447e-06,2.6776563144145146e-05,0.0005030262419424,4.856158330627932e-07,5.187323745009329e-07,1.2637435222596768e-06,5.64169750026668e-05,0.4437442223845583,0.4787141141972958,0.54496661619184,0.6145497974585963,0.5440235614316535,0.5902243805566316,0.6608099104821626,0.7178553336594523,0.6433029628567877,0.2403560830860535,0.0002209756114795,0.5971896955503512,0.7942307692307691,0.8826999085307042,0.8929033343036195,0.979855712119762,0.01674906352379,0.7940264384692685,2.473424444772542e-05,0.0098780794320537,0.0115860695987741,0.1912028860974526,0.5219166576578093,0.0046265675348395,0.3964205394833242,1.0,1.7163868033522686e-15,3.565673478479156e-15,1.1408796256664307e-11,4.569520363028483e-06,5.289591656279367e-12,5.453323756956221e-06,2.4263218640356467e-11,1.140643203953136e-05,0.4000012211159524,0.4000012211204193,0.4000012211338203
3,4,14,0.0,0.4373440968766473,0.0841436771116752,0.9090909090909092,0.7800033444159402,0.0002022867915763,2.899369732065544e-08,4.4688739020048e-08,0.0012121437880999,0.9017928027541808,0.9769618738869948,0.0016365417422607,0.9824057621991316,0.2637390276415404,0.1792123829707326,0.0331918867067776,0.4942739704779878,0.938225349538518,0.0108193922616176,0.8253601551772987,0.6634588946934286,0.0279502333229563,0.2285229588408399,0.2152589464387302,0.2096221412441068,0.1936689131417319,0.1263933464068703,0.0829985369574642,0.0675731825868873,0.0540994049996046,0.6045435363134476,0.6269848163189625,0.6701329858474301,0.6627885133358008,0.6974524337473338,0.7291619205510421,0.770981385890743,0.7437323171601876,0.89543422274902,0.2522255192878337,0.0027889802923804,0.7189695550351288,0.7909153846153847,0.7849810267799963,0.8251580934362799,0.965377178437466,0.130158679868882,0.9939276035384652,0.0,0.4182095486738494,0.4837416278884252,0.0,0.5593215543029083,0.0,0.3979600966457228,0.9904058098865732,0.1035772069107816,0.1455523247162563,7.227727432595092e-15,0.0,3.1848693818212536e-15,0.0,7.644528900651583e-15,0.0,0.2053114181953129,0.2145981654867942,0.4075884059560449
3,4,15,0.0,0.3435035730079876,0.0314767325608848,0.5454545454545454,0.736964376388581,0.0002022283544249,3.128435389725474e-08,5.0525815019323134e-08,0.0012744169392583,0.8327599624877001,0.8888145810271929,0.0060819969871101,0.9252586603993208,0.1731934907819613,0.0378651715535048,0.0870065722155955,0.4593749192151589,0.1095677602120076,0.1047428831503963,0.5683150622234814,0.0233193566125928,0.3672628577646156,2.8421623785553463e-06,4.426229094239295e-06,8.297713340334946e-06,0.0001280198900213,3.184828699208192e-07,3.421513039326536e-07,6.38513593935535e-07,2.0594094111076835e-05,0.4256730193694289,0.4592182898501021,0.5227666925793015,0.589420207302633,0.546006857286951,0.5923755002049138,0.663214057030786,0.7204013937868103,0.5700271084509088,0.2522255192878337,3.384772855945983e-05,0.5925058548009368,0.7692307692307692,0.8527096638160357,0.8819381558869439,0.9799390083391136,0.0124182960541341,0.7434690915177014,1.2731606119064657e-05,0.0109596172861651,0.0152284932447927,0.1844596899768122,0.6894295303341091,0.0039270583917333,0.3998949750399015,1.0,1.4865507495059689e-15,2.966259708293611e-15,4.335308269969441e-12,3.186619556388946e-06,7.133578272440569e-12,3.974444271597663e-06,1.0356850160073067e-11,6.40765445783355e-06,0.155556268369214,0.155556268373681,0.1555562684004829
3,4,16,0.0,0.3703866751226405,0.0471428560613808,0.6363636363636364,0.7051708857944267,0.0002022442079641,1.4133433556853474e-08,5.4560919994522114e-08,0.0032050918920169,0.8678833395664396,0.8874095631674921,0.0003310064069837,0.9369290052948508,0.1641389370960034,0.0281004372669474,0.1014754281178687,0.457048315797637,0.006975539918974,0.6407933518409539,0.583941764923828,0.0295573274676931,0.3256956697617186,3.040746309529045e-07,4.639835822542393e-07,1.1109472612435758e-06,2.364251042710408e-05,4.59498433934842e-08,5.1637265022768215e-08,1.1183514553051781e-07,5.772799872184947e-06,0.4362340135815709,0.4706105717230453,0.5357338416716395,0.604003863713239,0.5482343430198234,0.5947915726486959,0.6659176539867764,0.7233190145692739,0.4909440342887535,0.2284866468842729,7.618717702323001e-05,0.5667447306791569,0.8117307692307691,0.8269101137540592,0.8411576095885351,0.9651297411212352,0.0249626852536173,0.7689470629608846,1.2155415730585958e-06,0.0067336840243039,0.0098737083001042,0.1087699438086848,0.481201260517332,0.0019362277922557,0.3970413700301739,1.0,1.8893468024721883e-15,3.983075795791518e-15,2.405180729964053e-14,2.599841751165719e-07,1.5575219487423283e-14,3.07994847049286e-07,1.18858638202155e-13,6.143696847142367e-07,0.0444446802551011,0.0444446802551011,0.0444446802551011
3,4,17,0.0,0.4706944327038228,0.1219967364017506,0.7272727272727273,0.6848190923261734,0.0002022623050461,4.086102356614977e-09,5.020971432014609e-08,0.0104307341766153,0.8838418278122533,0.9547436162640716,0.0008793031657811,0.9653602599570668,0.247893558691114,0.1804195616600048,0.0311760889328174,0.5012537807305535,0.954674220963173,0.0107439306679578,0.805679663491925,0.6665005499037668,0.0271304358365005,0.1653134310188199,0.1778838142660246,0.2315686687587388,0.2920982860672828,0.0510996708833352,0.0394692199069303,0.046917465348693,0.1197591001674897,0.5515794558469376,0.5946237925148845,0.6829427613905427,0.7047747433462916,0.6409215491100546,0.6926073940890598,0.7763175646893639,0.7816104757639093,0.8730766211529333,0.2462908011869437,0.0029340497092157,0.7096018735362997,0.7422084859584859,0.8708073799024635,0.8653196002813894,0.975481134870298,0.1173841725524949,0.9835890870533036,0.0,0.4149989685596686,0.4871744493404937,0.007509935319116,0.5616982008630651,1.9418415712524865e-05,0.397966254559412,0.9987819386517748,0.029705384431211,0.0374438077573503,2.4950153079604482e-14,0.0,1.2735573831629922e-14,0.0,2.5954120432292307e-14,0.0,0.1231737029267983,0.1652963451686273,0.4573651986032872
3,4,18,0.0,0.3594362842036783,0.0389754628829837,0.5454545454545454,0.8182728793463578,0.000202285855786,2.9766483782309024e-08,4.9389639317610464e-08,0.0013127012616888,0.8450600379232793,0.8800089492636232,0.0007624255151534,0.926719735814204,0.195829874996856,0.0439681304826031,0.0864183386948254,0.4942739704779878,0.0194340369794998,0.4267427557021111,0.6624893751498376,0.037204426725323,0.3136821743288158,5.775980004173018e-07,1.0424463856639747e-06,2.204023226962426e-06,3.0299446270905923e-05,9.417208270260329e-08,1.276336003755881e-07,2.495224086659086e-07,7.204946383784884e-06,0.4463285182983542,0.481500711955805,0.5481311203417454,0.6179818139598808,0.5491108220578976,0.5957426196528286,0.6669825644692126,0.7244753264207283,0.4869318589580979,0.2462908011869437,6.883952069645497e-05,0.5526932084309133,0.8087466917100656,0.8567338733678876,0.8792734383455616,0.9765885525499244,0.0251882588696353,0.788535891261791,1.926240157081689e-06,0.0074304593200875,0.0102154833336677,0.1308760919185702,0.5485903876454944,0.0024053819945224,0.3978355883206231,1.0,1.896808620654071e-15,3.7858621893523136e-15,9.224172654439469e-14,3.3615420979322536e-07,1.0957849804690885e-13,5.244299917514549e-07,3.1803874067691044e-13,1.2073783062722e-06,0.1111115881151129,0.1111115881151129,0.1111115881173464
3,4,19,0.0,0.3877419073402448,0.0507052642375742,0.6363636363636364,0.7883382470028343,0.0002022605172908,6.193048876938522e-08,3.3813658891528585e-08,0.0003550718416115,0.9265280936167964,0.9711232719564872,0.0007394952752586,0.9806595944095234,0.2976936039638825,0.2444000321914317,0.027217091143863,0.561745469586123,0.8217125102805449,0.0149303932218865,0.762526425909378,0.6015431674456971,0.0286400933017961,0.1231610029302356,0.1435573919810054,0.153286899928439,0.1430098772843381,0.0291132095115572,0.0212764755580555,0.0206293212525297,0.013165149376915,0.5190878661017899,0.5711395050965342,0.6249526765308804,0.6164803718472639,0.6409518981560188,0.6873532925109674,0.7512668484863954,0.734910276075951,0.8280603186378688,0.2522255192878337,0.0030866649433372,0.7072599531615925,0.7727266092541234,0.8039109419517679,0.8200409257386871,0.9571222241520512,0.1529289942040845,0.985230916349042,0.0,0.4878403026795693,0.4896828989392856,0.0002886024910822,0.5592841123072372,2.3984031042990403e-06,0.3979608572215404,0.9997629601335238,0.0126465194111185,0.0168444525840653,2.1537326402963448e-14,0.0,1.0382349571523916e-14,0.0,2.995727941773022e-14,5.843815801381065e-17,0.4281639042806862,0.5457517370062654,0.6839135768671694
3,5,0,0.0,0.635373075169744,0.2961668502704753,0.3636363636363636,0.5853922486357639,0.0002028199464995,2.45989766147992e-07,4.494352835311296e-07,0.0014472738231617,0.7615010765471486,0.9641248637376012,0.0005536030571151,0.998207303643904,0.195829874996856,0.0342033961960457,0.1029853823952299,0.4896207636429438,0.011148679521155,0.5653832560706926,0.6016171566811237,0.0373934561451746,0.2861154536221703,3.6622206654317015e-06,7.792700793081793e-06,1.938427954553626e-05,0.0003230003696815,2.721426418710398e-07,4.370654673126785e-07,9.787366669347052e-07,3.531025244519478e-05,0.4580862873049808,0.4941867357693018,0.562576615611531,0.6343350170832174,0.5463060372206007,0.5927009778482866,0.6635798972486313,0.7208148868485781,0.5599154272315946,0.2433234421364984,0.0001630092360979,0.5925058548009368,0.7538461538461536,0.949779345892108,0.9323509920118056,0.9921110508863082,0.0064506724591448,0.8505547746487475,1.2675365476895584e-05,0.009573315348018,0.0121448052483388,0.1559515767297825,0.4378126744264066,0.0034685066088485,0.3961344339055441,1.0,1.6529744769866702e-15,3.5080813531227e-15,3.927918193597576e-12,1.9724956190504e-06,3.6208392087531248e-12,3.815624260037636e-06,1.493134173670261e-11,7.241653467123617e-06,0.3111119731266565,0.3111119731266565,0.3111119731534584
3,5,1,0.0,0.5043301459299148,0.1644762625933275,0.6363636363636364,0.6578918550769847,0.0002024889965325,8.48956531486345e-08,1.449125313261032e-07,0.0013468625275046,0.8832571226995689,0.945933355552362,0.0024132843833438,0.989101965765485,0.2139389823687719,0.078144700485554,0.0590918117211984,0.5012537807305535,0.0208809284474092,0.4137729729895063,0.4866726238476123,0.1290039868023096,0.0861982802816057,7.262521525852388e-06,1.4590736902081138e-05,3.88623637886055e-05,0.0002192778417694,3.196560204680037e-07,4.640457184387089e-07,1.1017580891180354e-06,1.6830484498576102e-05,0.4401648848360804,0.474855518115533,0.5405780959400369,0.6095054147943912,0.5375765982649138,0.5832321048100502,0.6529842522432664,0.70929970748003,0.6008931126575539,0.2492581602373887,2.496878428884328e-05,0.6088992974238875,0.7846153846153847,0.8487428424226414,0.8767842119638509,0.9759219615405068,0.0253217590607853,0.8178998317910432,3.147258082752906e-05,0.0083343040625815,0.0101720133126045,0.0972017216129442,0.5145184666469422,0.0024133971509812,0.3969242800640689,1.0,1.8205437460158417e-15,3.5956402499701e-15,1.0205599564545272e-11,4.721720805447807e-06,9.42987306342582e-12,7.5756600989897614e-06,4.3773079112272185e-11,1.8281352663084465e-05,0.4222235612430028,0.4222235612631043,0.4222235612698048
3,5,2,0.0,0.5249675495468329,0.1757579228603307,0.6363636363636364,0.6882613859100775,0.0002024641168802,1.8367580568103653e-07,1.0735713306625824e-07,0.0003845558872574,0.8834608890399799,0.9446830752058348,0.001949311818893,0.9913879804068988,0.1845116828894087,0.1622716420312793,0.026658340210845,0.4593749192151589,0.9505620031070092,0.0097241533104109,0.8174487282871651,0.6634073412152874,0.0276771153427763,0.1549610425318265,0.1983796770924678,0.2470659183993566,0.2788725218029951,0.0404796215865234,0.0407503223215036,0.0501052166634718,0.084523551086398,0.5441939182540708,0.6105523289557188,0.6941954022814124,0.6993649198065252,0.6318535869556523,0.7091372107694083,0.7993327797804619,0.7704068965391663,0.8566714216334266,0.2729970326409495,0.0044019351852088,0.721311475409836,0.672384464850218,0.8877962479164857,0.8761200252343455,0.9775961379807953,0.1292914928712843,0.9919200518104508,0.0,0.4597543896596702,0.463540677701122,0.0,0.5593215543029083,0.0,0.3979600966457228,0.9996905212090694,0.0168910947912073,0.0149590165158565,1.6921897997833606e-14,0.0,9.085958393266363e-15,0.0,3.317316179900638e-14,0.0,0.292669102586034,0.2828265242209813,0.4811450730227951
3,5,3,0.0,0.4626068787711523,0.115844966294497,0.7272727272727273,0.5075635744628104,0.0002024175798126,1.3999980673532384e-09,5.9499422821507184e-08,0.0360088904067091,0.8025970566004831,0.9329213810833902,0.0058858901881135,0.9708321080792476,0.1570965064513695,0.074053706038576,0.0479451096150998,0.4966005738955097,0.0305522556276463,0.3199439001658219,0.684065993941111,0.043236183667858,0.2904975165492667,1.7104489559892117e-07,1.84637924208476e-07,2.4138871599738015e-07,1.519838246304202e-06,3.9002252976643575e-08,3.0992306134267906e-08,3.653693226845896e-08,4.833939892822359e-07,0.4496738322130723,0.4851093930523522,0.5522386811468525,0.6226052170383487,0.5501212234877518,0.5968386164605851,0.6682092477997403,0.7258034709143405,0.54616883023112,0.2462908011869437,2.019785756819791e-07,0.5362997658079625,0.7930897930897931,0.8736025016522803,0.8983363103284263,0.9811973122013138,0.1043432047680449,0.8436123197853362,2.1262632258702045e-07,0.0018449052494709,0.0027455783324154,0.1988767500367393,0.5751802416914142,0.0017074917110501,0.3977807840772481,1.0,1.5170631566351985e-15,3.1542341165715044e-15,0.0,0.0,0.0,0.0,5.935610757759134e-16,5.4950089944888286e-08,0.2666674053936953,0.2666674053936953,0.2666674053936953
3,5,4,0.0,0.8993394824330397,0.8171106583038135,0.1818181818181818,0.3775806348284097,0.0002025710995793,1.258196388271973e-07,2.521630234968429e-07,0.0015999812847905,0.5286885815637687,0.867854295531105,0.0005574009866934,0.9989548520517224,0.2592117507985614,0.9817447755988946,0.0043427348784001,0.4989271773130316,0.8504980352736913,0.0124793673349161,0.7487958503149312,0.6201024195765741,0.0272083241722007,0.117041810998768,0.1498665113619278,0.1494456568851996,0.1361534137228885,0.0467788492005924,0.0413111906226583,0.0345851368799993,0.0166390613544187,0.516345331762639,0.5729005962631813,0.6287871168282985,0.6526351765180671,0.6114584173206346,0.6706669702731076,0.7272805899790872,0.7327934357390703,0.914529980080666,0.2492581602373887,0.0026510836019085,0.7142857142857142,0.7180891817346,0.8901854545825291,0.8801277801231451,0.9749840474949394,0.1243926254706591,0.9992746477522692,0.0,0.4297265053143793,0.5062235594322686,0.0006056411300501,0.558926595855408,1.4100478233652929e-05,0.3979556251360166,0.9988272665312792,0.0280067825015917,0.0323725404141097,7.837817674073475e-15,0.0,5.550206520296073e-15,0.0,1.4308670244806615e-14,0.0,0.4443184409096272,0.5209209137301252,0.8262003763963213
3,5,5,0.0,0.5275136864957247,0.1939523952061259,0.6363636363636364,0.5626476599394546,0.0002024628902286,1.321134746698858e-07,1.1132142591070849e-07,0.0006060866696163,0.6725443936973501,0.90909252760986,0.003557139814143,0.9855984857881602,0.1913025981538771,0.0512916811975212,0.0755775795573405,0.4966005738955097,0.0430412135611806,0.2486820033137582,0.6252206699649107,0.0294370360186967,0.3475628032085864,2.425691346727553e-07,3.18337208909485e-07,6.821661506660287e-07,8.788950910327925e-06,8.33962158269742e-08,6.626901921462785e-08,1.3531606414318114e-07,3.980863385624936e-06,0.4564044216354959,0.4923704014466585,0.5605045954781241,0.6319263966754748,0.5510371715553756,0.5978323486673965,0.6693219155931598,0.7270130902104452,0.548983726688439,0.2433234421364984,7.548799281653411e-07,0.5081967213114754,0.7953758241758242,0.863781960423497,0.8584517255279047,0.9724261816879628,0.0527127833526233,0.8225671925045398,5.930069749367637e-07,0.0045462655040686,0.0068767118996014,0.1617621805473095,0.6085790089681182,0.0022736642753974,0.3985887009573017,1.0,2.0787620795376718e-15,4.349579009582516e-15,6.181380343298691e-15,6.61730549847259e-08,3.517647895202964e-15,1.590309936348487e-07,1.6393581319400443e-14,3.007853374586655e-07,0.6888894967539042,0.6888894967539042,0.6888894967539042
3,5,6,0.0,0.4161989887774171,0.075224386313373,0.6363636363636364,0.6357362648359696,0.0002023632151644,1.961888727450248e-08,7.326880883061894e-08,0.0030921990878048,0.8726538584914114,0.9376514749322152,0.0012326725387367,0.968072964562427,0.1799592545084132,0.0802103173538642,0.05001799801186,0.4919473670604657,0.0264248073349782,0.3503429304855771,0.6605278643506309,0.0401257904866648,0.2967036604707301,0.0,0.0,2.238063184938926e-07,2.068392370888493e-06,0.0,0.0,3.2534829421850494e-08,6.575156477003851e-07,0.444408646072831,0.4794292954575475,0.5457726940394515,0.615315280517785,0.549788407744161,0.5964775373393658,0.6678050908637398,0.7253646131838993,0.4959819183258864,0.2403560830860535,4.5462954695323874e-07,0.5480093676814988,0.8262592737212027,0.8052566085364979,0.8609919898182634,0.9754956045112504,0.0474357119959546,0.869309766096607,1.522850299109136e-07,0.0045768957005889,0.0064671527599017,0.3212130799830275,0.5049714623892446,0.0058958401962855,0.3981362584027647,1.0,1.893575567884377e-15,3.979048948531451e-15,0.0,0.0,0.0,0.0,1.4222487940380713e-15,8.765723702071598e-17,1e-12,1e-12,1e-12
3,5,7,0.0,0.4443562460893985,0.1053242449138796,0.6363636363636364,0.6462951075665865,0.0002024010775514,1.8816212571622682e-08,6.660877302661479e-08,0.00292640381533,0.8668474928542995,0.9374133955482234,0.0011800514336673,0.963424583943566,0.1730677330918785,0.0133057917750891,0.1566083868782106,0.4733345397202906,0.0277955466203661,0.3274769001048666,0.6467972887561841,0.0525845477041518,0.2384525783128007,0.0,1.6628866083037768e-07,2.1756357964306501e-07,1.5867407945402083e-06,0.0,3.3109230347636095e-08,3.9032581229404585e-08,6.324731125362695e-07,0.4415866386108895,0.4763850124953804,0.5423070236937901,0.6114077390038243,0.5502940875819283,0.5970262502235154,0.6684193190185449,0.7260317121093581,0.5631013154045023,0.2522255192878337,8.354528058382792e-07,0.5526932084309133,0.7927410617551462,0.83310922415543,0.8802160285937954,0.9643233342304128,0.0686832550849679,0.8949568258221943,9.669598453686689e-08,0.0021305719411922,0.0029169793863901,0.1763208853667069,0.5480282300119246,0.0032864294678122,0.3976644603085588,1.0,2.0754016753186705e-15,4.140099698446731e-15,1.839828225111636e-15,0.0,9.567982649488242e-16,0.0,1.8908508419616014e-15,2.0544643487200244e-08,0.155556268369214,0.155556268369214,0.155556268369214
3,5,8,0.0,0.7966305707735271,0.6206181436910749,0.4545454545454545,0.4706846083077554,0.0002026250294628,4.9880685807875286e-08,2.187425749230711e-07,0.0036403817269806,0.6888862708375852,0.9288304748331176,0.0007892996060604,0.9982668581072768,0.2365753665836666,0.99989269522762,0.0037171451169889,0.4849675568079,0.9108105638307596,0.0110139136106323,0.7880260662990649,0.6386616717074511,0.0277711838440589,0.2073601454054225,0.1961721893796992,0.1827234516445128,0.1645299818823096,0.0931987613368884,0.0623784913939687,0.049342526480241,0.020680634031818,0.5652630371253043,0.5952805344346283,0.6476599140543272,0.6761019684562851,0.6292531277403244,0.6694319615235929,0.7233994362216958,0.732455879299048,0.9201935252740964,0.2611275964391693,0.0035938136638046,0.7189695550351288,0.8752850489802473,0.948253618726864,0.9218445293390588,0.9905123373318248,0.1426794046488963,0.9986608322160968,0.0,0.2307789147356671,0.2875290416036095,0.0,0.5593215543029083,0.0,0.3979600966457228,0.9989611354479708,0.0231965592286044,0.030445847753833,1.8398278853241265e-15,0.0,1.0614723178508489e-15,0.0,2.3354175224701105e-15,0.0,0.4874006533042103,0.495412498101544,0.7487447026747996
