fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,500,550,600,650,700,750,800,850,900,950,1000
12,1,4,0.5,0.7896249938388352,0.6093342353578759,0.5,0.4141649261251476,0.0749597681647963,0.0375863015852,0.026062596315758,4.37862258946673e-05,0.7279671894482126,0.5821001775772731,0.0009991850238037,0.9992366994480044,0.0974461406762734,0.096539883782356,0.0818827038755507,0.403258232235702,0.0661874812818208,0.1341693127441226,0.5475869888739281,0.0350473801560757,0.3971177793156429,1.947880092400433e-05,3.205660842955688e-05,4.45021149744094e-05,0.0001737739089016,5.490157214145722e-06,7.863273349449022e-06,1.0770386039728132e-05,3.874479049678487e-05,0.5041077996874584,0.5204526375644587,0.4930983174556749,0.5967600660286146,0.6063549681558529,0.6614433493316954,0.6494028824778648,0.6586793283045285,0.4517167454174789,0.8248587570621468,0.0037807466594976,0.88,0.7251908396946565,0.8844540278261218,0.933406675534709,0.9666848809908326,0.0628433421052596,0.8564146884919539,2.525829102096683e-06,0.0184693499206411,0.0181485558704028,0.1661073658117654,0.4347473065425938,0.0219835706914515,0.4136576114815397,0.9999999999996086,3.357290702150355e-08,5.9400311358504464e-08,4.703679201153958e-07,1.3812465584122672e-05,5.240727352302872e-07,1.2711530523569836e-05,3.6162765723629897e-07,1.6375989122305364e-05,3.937072546748611e-06,3.525849312522506e-05,0.000103383609496,0.0003558099501818,0.0093758825914117,0.0222357578806597,0.0446363621644753,0.0981180076777866,0.1556285630077679,0.2140085131465501,0.2371140812080817
12,1,5,0.5,0.8355743325045465,0.6847489941943776,0.5,0.3237723368381128,0.0758162953973334,0.0083355125573281,0.0475868813138286,0.0004332921247709,0.6690542214664457,0.4625303410681453,0.0240970443600215,0.9965409906369838,0.0903124554144672,0.0673534072900158,0.1120235855862757,0.4101906412478336,0.0380852550663871,0.2200484162630054,0.5007441003472469,0.0700250836120402,0.2237244589372884,1.6806649403027753e-05,2.759137058667016e-05,4.219214842809974e-05,0.0002677999357918,2.431290115483874e-06,3.808998980306576e-06,5.416464311138914e-06,3.1414909156086604e-05,0.4899459882668844,0.5046296758006056,0.4737958258008004,0.5734525916049951,0.5881501874572419,0.6415121762645972,0.6248817599139893,0.6238359425251572,0.4233980098443993,0.8898305084745762,0.0085100072430399,0.9514285714285712,0.7290076335877862,0.9124428219189156,0.9275294769925142,0.9816816465656516,0.043971739347883,0.8676282246012418,2.6851498052763463e-06,0.0148022505250045,0.0153082936794476,0.2809962137094632,0.4587896530840928,0.0215231620663768,0.4158378142423308,0.9999999999996062,4.0080738659636175e-08,6.451561140048771e-08,4.227222161248148e-07,1.3218209976838838e-05,7.454723973151563e-07,1.1014595761077998e-05,7.909137715407347e-07,1.87549084094038e-05,1.6633263055640766e-08,2.6522801054785123e-08,2.707922065126796e-07,3.721629694342149e-06,3.0356344884497506e-05,0.000108466704159,0.000119069180855,0.0029042374778889,0.0070496048099149,0.0112113891648626,0.0129364231492999
12,1,6,0.5,0.598217909902825,0.2588302727100615,0.75,0.3780753746947397,0.0690172217473613,0.0416112067773375,0.0404657487929513,6.545846737620487e-05,0.7693901998227383,0.6006516012396576,0.0007756005325406,0.9946961125738868,0.0903124554144672,0.0516376122556788,0.1433950033359526,0.403258232235702,0.0662873115703305,0.133984307377847,0.4764368223371839,0.0454988851727982,0.2966967431187805,4.3042129992348393e-05,6.615957303259979e-05,8.865116667146819e-05,0.0004874436844259,8.867774438694522e-06,1.305934900392784e-05,1.873671749114806e-05,9.899238120584948e-05,0.4754487423335156,0.4884390914264864,0.4540463763043617,0.549654552214262,0.5987954737894293,0.65317231401509,0.6392357756600235,0.6443525118625432,0.3432893606839421,0.9096045197740112,0.0501996513271901,0.9342857142857144,0.6488549618320609,0.9394672885109188,0.9563320548181504,0.9942489838353497,0.0356293826693656,0.8253129774515489,4.3506970398123966e-06,0.0507028033314289,0.0443230320724472,0.085427536136602,0.528657343164857,0.0253208504302087,0.4286083288041333,0.9999999999995638,3.70250324533298e-08,6.16760335434564e-08,1.097041116955415e-06,3.5359574957920715e-05,1.7179852981883917e-06,2.99075131490854e-05,1.3806310215088065e-06,4.009739926469115e-05,0.0009705532940782,0.0135325726304545,0.0309670288262211,0.0557055938883603,0.1258586812203091,0.2019512024117987,0.3297059074499822,0.5704759876140363,0.7231975231402643,0.9410378856713162,1.0
12,1,7,0.5,0.7923115318579842,0.6101755918224475,0.625,0.477755477312993,0.1213213684487909,0.1030250787470545,0.0530095084661143,2.9894660620145537e-05,0.8415646038268029,0.6402012380147418,0.00032653756723,0.9982141813693312,0.168782993294336,0.0673534072900158,0.1626336402937936,0.4864471403812825,0.0382350004991514,0.2556214645254362,0.604138615264687,0.0849358974358975,0.2245819313059829,4.445125607689591e-05,6.575982122047505e-05,0.0001070654648788,0.0005281674917851,1.1742404121011324e-05,1.6074247820400637e-05,2.410902142115647e-05,0.0001175261260675,0.4805778961442478,0.4941679078577949,0.4610501421423212,0.5581334028569737,0.6007647273240304,0.655327797425504,0.6418920846196858,0.6481408732674208,0.4523212910852062,0.9011299435028246,0.0792316862448715,0.9342857142857144,0.6717557251908397,0.8677844242214526,0.920079473300622,0.9773927034089104,0.0636227463667293,0.8828786137276265,7.363086754333051e-06,0.0191458747931472,0.0200653389630914,0.1936626357849343,0.5609033346804492,0.0190668513692242,0.4257785141718031,0.999999999999544,3.9402076732704743e-08,6.672419147025984e-08,2.9199686884659286e-06,3.201608542793268e-05,3.3524364716266537e-06,3.382516162082676e-05,3.304130160685689e-06,4.552419582547472e-05,1.5390357910059156e-06,1.811997643512731e-06,1.2736933781859842e-05,0.0001571059906967,0.0005307237356084,0.0007561155505669,0.0087132571608927,0.0120091338373541,0.0238694298211843,0.0333767643565178,0.0365553541593225
12,1,8,0.5,0.8824348140416641,0.7725812251117148,0.375,0.3351664168208297,0.1378303158361666,0.0148389751292304,0.0824176445995377,0.0004212703801123,0.769118367111622,0.5899271537826977,0.001429759501754,0.9992080117384604,0.0938792980453702,0.0830692023243527,0.0932720553387674,0.3963258232235702,0.0459219327143856,0.1825368421949994,0.5371695840124726,0.0349080267558528,0.3917334719090707,2.459232484558692e-05,3.807676350871909e-05,5.544486783384898e-05,0.0002389659660256,7.635997534960762e-06,1.0607832198647937e-05,1.5388886836231162e-05,6.284912868486319e-05,0.5042310692610816,0.5205904596157918,0.4932691253425542,0.5969913405293895,0.6085508602148305,0.6638478399810346,0.6523633033271912,0.6629111770094676,0.5008156899474415,0.9096045197740112,0.0094183315305694,0.8742857142857141,0.782442748091603,0.9020189723160968,0.942168247153072,0.9818664420022712,0.0463951866442354,0.8895894496120778,3.2638046463388764e-06,0.0127535095141731,0.0108861762748529,0.1113512804811249,0.523158726618472,0.0153311292832298,0.4214365993114783,0.9999999999995992,3.7652055582043335e-08,6.611125784603748e-08,1.5004902846815957e-07,1.5671037907372716e-05,5.25127322552049e-07,1.739367356049938e-05,3.368549348322114e-07,2.1324440992872893e-05,1.3645853567157433e-07,1.335144411048155e-07,7.076378315767444e-07,4.4766402509920574e-06,1.8815048202375907e-05,0.0004046586292079,0.000629896375082,0.0019073802654662,0.0227737741905287,0.043306295338575,0.0511832208790061
12,1,9,0.5,0.5292676757600221,0.1729462201066975,0.625,0.307695954859378,0.0571341649961951,0.0197625039617109,0.0187359172719386,6.356212280516947e-05,0.7093666832873259,0.6097934623096569,0.0003771498581699,0.997120697901772,0.0903124554144672,0.1347068145800317,0.0553029418870829,0.3893934142114383,0.0611460517120894,0.139712089401429,0.5445397207852031,0.0668896321070234,0.2490934674447018,4.281768417630376e-05,6.365944153079972e-05,8.5580869880887e-05,0.0002349167424356,1.4214161700537749e-05,1.6854383381727137e-05,2.196547194776887e-05,6.346741714410579e-05,0.4924285825436462,0.5074073617779302,0.4771871233094423,0.5775007672597398,0.606544157009858,0.6616505671829085,0.6496609739228495,0.6590588970808705,0.4689884837110204,0.9180790960451976,0.0059672711918805,0.9200000000000002,0.7786259541984732,0.9396841936152764,0.970128126729465,0.9958055426120695,0.0389983822627475,0.79607592089984,5.257485530130217e-06,0.0473665650242601,0.0342514786569833,0.2634198789637469,0.4917958560617295,0.0283997341737714,0.4185475814284497,0.999999999999562,3.503444750867733e-08,6.001736512201163e-08,7.646216401633901e-07,3.209047879981912e-05,1.0893627311120742e-06,2.7556872223971897e-05,1.123769809274656e-06,3.4475098782336055e-05,4.485904828267888e-05,6.802882926101984e-05,0.0004227723862233,0.0058797279314825,0.0213459719703713,0.0334284481861368,0.0643617148896025,0.1255967442347438,0.2714310098751348,0.310321836565348,0.3422479447799096
12,1,10,0.5,0.5504349926882274,0.2106775302109746,0.5,0.6712758787685449,0.0529689700935959,0.0466285262801668,0.0198855809919045,2.30557636182182e-05,0.9069573579118684,0.909267379420486,0.0008675784030752,0.9980303436637272,0.0867456127835639,0.1212361331220283,0.0606044046122739,0.3789948006932409,0.0586502944993512,0.1415747771947668,0.5339805825242718,0.0418060200668896,0.3460644040773124,2.2352746046429e-05,3.481174304990447e-05,5.2271234812538006e-05,0.0001833931218582,6.441851765773957e-06,8.883449104705601e-06,1.264931654354376e-05,4.317104671166177e-05,0.4815876001103344,0.495291954888893,0.4624053765592162,0.5596075555189233,0.6024258618302807,0.6571424095088083,0.6441142776205514,0.6511671046266707,0.4624905889941634,0.8757062146892656,0.0085100072430399,0.8942857142857141,0.7442748091603053,0.9453050870636582,0.966881971107702,0.992620067361486,0.025829330334712,0.8134054104033809,3.3154652530420733e-06,0.0191935005001576,0.0187226992885142,0.2068245265225319,0.510437331621209,0.0239011871979733,0.4254820829895928,0.9999999999995924,3.7749473083941353e-08,6.271737190702689e-08,1.0379326307202705e-06,2.2726456422987305e-05,1.204014258061966e-06,1.9337383483456983e-05,1.31344569611843e-06,2.752528358771859e-05,0.0001829855113242,0.0005802899909041,0.0026796620628488,0.0101662082765823,0.0290226983847828,0.0684236354726396,0.121481127829732,0.2123547425772545,0.2306578991341598,0.4402629213037248,0.4801035024159563
12,1,11,0.5,0.7570583674707526,0.5197428207422455,0.5,0.439200866895779,0.0867878263605856,0.1225666219887063,0.0259961656833756,6.407790964782657e-06,0.8085337186538613,0.5473830966247454,0.0002060532580326,0.990408156222633,0.0938792980453702,0.0628631801373481,0.1220305736761712,0.3997920277296362,0.0611959668563443,0.1429625103535457,0.47976755722486,0.0559503901895206,0.2567771557207476,4.269068538793018e-05,6.910530913161856e-05,0.000116318605995,0.0007549961964555,5.645744531731402e-06,7.412434911991542e-06,1.2648288405617744e-05,7.281282528948461e-05,0.4880349138746161,0.5025024324937173,0.4712212203064138,0.5705598805256858,0.5832246994937856,0.636121222027229,0.6182655786628226,0.6145626921676505,0.4338121169221877,0.8446327683615816,0.0833529396472077,0.9228571428571428,0.6488549618320609,0.9342663325179612,0.9506273639612036,0.9836221726192032,0.0692372875364781,0.8691988147042433,5.345345415818703e-06,0.0454878442639633,0.0318612777791395,0.0694304062985971,0.5445749077155716,0.0088315266437663,0.424857318425446,0.999999999999563,4.254267546033142e-08,7.10831937097502e-08,1.2250671814858348e-06,3.648303988658309e-05,1.581087815419591e-06,3.342436224502086e-05,4.671354460444134e-06,5.050631420830672e-05,2.848920492418286e-07,2.559448364114097e-06,3.446113937796828e-05,0.0002331239813389,0.0005285354936593,0.0024965906966142,0.0066192307101453,0.0221627109149408,0.0271258117840258,0.04832248158223,0.0532602836346282
12,1,12,0.5,0.881537534765531,0.7813812376010612,0.375,0.2168484197908537,0.0936884709281992,0.0801075566480189,0.0420153154424969,3.066785565385711e-05,0.6121119872865421,0.561263414734009,0.0020321770981643,0.994150147039032,0.0867456127835639,0.0538827258320126,0.1351596105954267,0.3928596187175044,0.0560547069981032,0.152238546973774,0.5577917936361704,0.056159420289855,0.2907583916701561,2.4654166333270387e-05,4.5701564360009925e-05,6.430982127498504e-05,0.0003929143296179,5.4807657767088925e-06,8.587694775944092e-06,1.2937326526776847e-05,7.539870453888094e-05,0.4901616762872604,0.5048765684878143,0.4740985577049919,0.5738722713486621,0.6004256520989172,0.6549543447159893,0.6414245031503958,0.647419660538727,0.4696126228162934,0.8389830508474577,0.0855207502946629,0.9342857142857144,0.748091603053435,0.9244954390420522,0.945644779370448,0.9808716855044356,0.0485023430573138,0.8604943143310504,3.543490347205583e-06,0.0194185031873239,0.0188405041983296,0.1404926784851905,0.5132055923665284,0.0132710555109266,0.4182958980671523,0.9999999999995888,3.65437998336772e-08,6.149858230496023e-08,9.209374840711026e-07,1.8678533891908e-05,1.563568381134152e-06,1.8411559900749628e-05,9.47876425027814e-07,2.636665592114973e-05,0.0034453498836816,0.0083136007052909,0.0097848115383452,0.0206336597076667,0.0277507129403013,0.0485957353523168,0.1028290034025368,0.1495739195172932,0.2033318573869713,0.2853191247282903,0.2912267846592939
12,1,13,0.5,0.6521668152760492,0.3311829827974071,0.375,0.5833132970645488,0.081476874358391,0.0464487102938484,0.0328751145963435,4.4901859301268815e-05,0.9157647795369754,0.7705940112184095,0.0005007736979537,0.9983191081110976,0.0903124554144672,0.0651082937136818,0.1156903746739003,0.3997920277296362,0.0510132774283718,0.1680162274885882,0.5543901920487562,0.0489827201783723,0.3197443664307394,3.880892037076727e-05,6.231019074206421e-05,9.400425853072344e-05,0.0004422572023957,6.769223542158452e-06,1.0161075889181386e-05,1.3253658571571051e-05,6.602548622197102e-05,0.5047153147664069,0.5211359328467264,0.4939418780067276,0.5978782959700386,0.5984579486257777,0.652801127650583,0.6387725530154216,0.6436329612191541,0.4124544794876278,0.8559322033898303,0.0182079167969522,0.9200000000000002,0.7099236641221374,0.9002857714291078,0.9306214890592116,0.9837624566104596,0.0441457229788027,0.8229894516656984,3.753727081785999e-06,0.0393175136347112,0.0337339293238553,0.1275509649402615,0.4659585944112543,0.0169054504112328,0.4125124954443417,0.999999999999578,4.075301500621895e-08,6.649653430445087e-08,6.588090264647575e-07,2.583357384530891e-05,1.290144394110064e-06,2.563930472173505e-05,1.1336388235894082e-06,3.017435459341384e-05,1.339573027875271e-07,1.3742846513159766e-07,1.9449524731650568e-07,1.9108088174095744e-06,1.596383260172824e-06,7.359566886884537e-06,3.721862076411634e-05,0.0005239707467646,0.0042214726890508,0.0125545706596101,0.0158485112726632
12,1,14,0.5,0.7919996969946115,0.5955844595960134,0.5,0.361100127447662,0.1322784766102211,0.1661268980848871,0.0779326473090651,2.6367732077206005e-05,0.806621060722448,0.5157556049959692,0.0003409341515145,0.9950674104809476,0.0867456127835639,0.1032752245113576,0.0717379820390913,0.3789948006932409,0.0230108815014476,0.3019658522040483,0.5514846573595068,0.0558110367892977,0.2892964813929524,6.297225834485982e-05,8.334910627866584e-05,0.0001404573168519,0.0004520423900455,1.3915953028564868e-05,1.7748311041256533e-05,2.4609371526059945e-05,9.191637798714331e-05,0.4793566506093278,0.4928009907247798,0.4593937049204961,0.5560496797512398,0.5988436858598231,0.653224001907734,0.6393019445366322,0.6444058815505674,0.4309218978395958,0.9322033898305084,0.0259665597253383,0.9657142857142856,0.6984732824427482,0.8328431188295388,0.9183141676432374,0.963276174373366,0.0481717638059006,0.9006665179183954,7.264338469041504e-06,0.0440945545640252,0.0345680372579348,0.1521050734691153,0.4757369654188385,0.0249593070909924,0.4131630039174396,0.9999999999995408,4.4581170135256374e-08,7.402983634234362e-08,1.9850417933296664e-06,3.83524887302734e-05,6.6268759311362165e-06,4.232428326244864e-05,2.8060479265443177e-06,5.7458278502873735e-05,0.0001761570987696,0.0002774317905764,0.0007920434094131,0.0028408219959141,0.0481013076536688,0.0576319809684938,0.094148879659866,0.1770725216860452,0.3291976119462956,0.4358517114263785,0.4935642338423542
12,1,15,0.5,0.6513199576591621,0.3704590196899088,0.625,0.4746101824940761,0.0576524598998745,0.0539967597049766,0.0234026332692298,2.359472114894328e-05,0.6812753730821521,0.7863496183946957,0.0006024194412138,0.995619668163571,0.0903124554144672,0.0449022715266772,0.1624419355411137,0.3824610051993067,0.0509633622841169,0.1616337698849991,0.3940188505421301,0.0671683389074694,0.1897016420795345,5.766670679280474e-05,8.666470198657646e-05,0.0001236300589872,0.0008518348164578,1.1728976866028058e-05,1.533915593272202e-05,2.1153590339903547e-05,0.0001359791276831,0.4792444761837982,0.4926823599983048,0.4592328342001157,0.5561268478128749,0.5957053758047324,0.6497885640178576,0.6350745320216744,0.6385507718536542,0.4537280952700572,0.8898305084745762,0.1129933937996703,0.9542857142857142,0.6603053435114503,0.9197515249438564,0.9483556745843108,0.990647127416772,0.0670648828479476,0.8418284990271835,7.962276395564098e-06,0.0332056636300798,0.0270638711161399,0.1897139930050999,0.545490677842775,0.0385786290920962,0.4356754810228815,0.9999999999995391,3.856383561616389e-08,6.244808582612086e-08,4.75959782484235e-06,5.2950960669947264e-05,5.234816748089554e-06,4.60974712957348e-05,3.1040922195348898e-06,5.632167607755288e-05,6.722553218907495e-08,2.59993590189552e-06,1.7678112750573928e-06,4.274583084506039e-05,0.0002175946964915,0.0003896525230638,0.0015971634348749,0.0045893957566719,0.0132592371960496,0.0211557217102227,0.0254727114671745
12,1,16,0.5,0.6369657927683754,0.3689265418281214,0.5,0.6331959927300903,0.0466234568920542,0.0091488717170029,0.0118919245366835,9.088062027281438e-05,0.9370739964669708,0.9016581889548678,9.61937533119202e-05,0.9995244762657644,0.1010129833071765,0.0830692023243528,0.0970874474896667,0.4101906412478336,0.0687331536388139,0.1316198917830152,0.5868471405286655,0.0732998885172798,0.2470029884563659,2.6705451862207945e-05,3.945888680569917e-05,6.142373232578634e-05,0.0002924209086165,5.948367105180197e-06,8.669705153818325e-06,1.3519999297257095e-05,5.736354926046617e-05,0.4920386728835575,0.5069680683956975,0.4766529857841149,0.5769074967020077,0.6020287157214859,0.6567082489386767,0.6435828217186343,0.6504398612476764,0.5209143496272636,0.8531073446327684,0.012136237979375,0.9457142857142856,0.6641221374045803,0.9258275914783008,0.9340269287116392,0.9874218542274996,0.0286241346089248,0.8364171355310396,4.168341935386019e-06,0.0124216633144848,0.0124275506364232,0.2161155471251209,0.5722575583623156,0.0167464177025796,0.4253599878955511,0.9999999999995828,3.885464152563333e-08,6.23376051806715e-08,4.6489612814064354e-07,1.8783636643706943e-05,9.198465280535556e-07,2.0285585367624896e-05,8.112376022642715e-07,2.6137443430789724e-05,4.931586711418164e-07,1.19721206558169e-06,1.6085629276939397e-05,2.359667257177677e-05,3.6598143477939176e-05,0.0009241539364382,0.005767683772938,0.0303971802142789,0.0485130876256033,0.0558063567568116,0.0757901789821596
12,1,17,0.5,0.7362626293779331,0.511753501350148,0.5,0.4096416432989612,0.070869004482224,0.0413464067052531,0.0293998043428805,4.515722877888367e-05,0.7407271973754694,0.6823914204374415,0.0021062633223111,0.9978072731403804,0.0867456127835639,0.0898045430533544,0.0827450415406041,0.375528596187175,0.05350903464111,0.1523628747930989,0.4733895542484585,0.0419453734671125,0.3122466241264423,2.480845498949201e-05,3.714450987573573e-05,7.011215440041648e-05,0.0002725771904337,3.925140308229956e-06,5.855018225432864e-06,9.040756219467478e-06,3.642004245973178e-05,0.483465640202705,0.4973898452333753,0.4649763968943657,0.5627581290937966,0.5908242479124506,0.6444412272422557,0.6284904503785955,0.6289621389093782,0.4227052220551187,0.8728813559322032,0.0089526571219159,0.917142857142857,0.6717557251908397,0.9216733079531272,0.9583771146385488,0.989041369620988,0.0304719108224763,0.8573705300198933,4.094259501333299e-06,0.0371760728111071,0.0302278510221689,0.1462640371912303,0.4425752083070245,0.0231921027117956,0.4167851951044401,0.999999999999576,3.4307988434209995e-08,5.806752545836797e-08,6.852906420441843e-07,1.9888695324382825e-05,7.590008166786244e-07,2.1192583376735763e-05,8.082626710267534e-07,2.85865862876698e-05,9.335401523632626e-09,5.030669216064275e-07,1.0506560360465935e-06,5.768002730336653e-07,1.2065571064590271e-05,3.993918245589861e-05,0.0006432122434767,0.0019695785077999,0.0067344638470547,0.0118532247250174,0.0140671964857279
12,1,18,0.5,0.5151855781148225,0.1637779531697584,0.75,0.5998487473510721,0.0635840481190789,0.0621369752694647,0.0250842468779229,2.128702635893241e-05,0.7837634006263294,0.7536970204179246,0.000587849639672,0.9967732961652616,0.0867456127835639,0.0695985208663497,0.1063315976152743,0.3789948006932409,0.0610961365678346,0.1364571096541481,0.4765785557366594,0.0453595317725752,0.297410246768678,6.018848230663326e-05,7.622395584164816e-05,0.0001361351414512,0.0006599003399979,1.2123975609434664e-05,1.3635493113156623e-05,2.027789562367545e-05,9.335953901490136e-05,0.497363928932867,0.5129167616548768,0.4839329451078578,0.5858547417565789,0.6005562727514732,0.6550936056313479,0.6416009293243973,0.6476857059887763,0.4959961646249965,0.8728813559322032,0.0127675070391278,0.9457142857142856,0.782442748091603,0.9500356026339396,0.9571409591533336,0.9939036745717686,0.0384178589557081,0.8363293300967262,4.71986533867803e-06,0.0453812393346789,0.0302930990871766,0.1529287493894187,0.5019597881293488,0.0142755213092654,0.4171660946993805,0.999999999999572,3.818000741203584e-08,6.42649212616019e-08,7.532139883566377e-07,3.480502515028398e-05,1.2232634557786874e-06,3.0711018158584016e-05,2.0611047369229384e-06,4.130807572938495e-05,8.93822847788368e-05,0.0007959670142222,0.0010635282932581,0.0024635894891982,0.0073018089494295,0.0185163602954064,0.0300377776962771,0.0564139079302998,0.0900461526100236,0.1080933987086354,0.118877282814715
12,1,19,0.5,0.8111307159361483,0.6446771342354853,0.5,0.3593434524874052,0.0542219582235407,0.0895394611226288,0.053044835365409,3.594347455252106e-05,0.7284492652193778,0.632727702354312,0.0010338415955099,0.9994825626141616,0.0867456127835639,0.096539883782356,0.0768902226568207,0.3789948006932409,0.0993810522112409,0.0861572629058456,0.5799730706540996,0.0636148272017838,0.2734175316653234,4.121014366423668e-05,6.619888815157436e-05,9.76585608246564e-05,0.0003808104145986,1.6420688464765857e-05,2.3051784996220265e-05,3.243533468485512e-05,0.0001196548150491,0.5152347539481458,0.5328886359804,0.5082789410489583,0.6151913232505394,0.611691820036711,0.6672894860034825,0.6566009241355578,0.6689616187647327,0.4527052369338912,0.8220338983050846,0.012136237979375,0.8771428571428572,0.6259541984732826,0.932889440247026,0.968718603492348,0.9860965397289227,0.0054097908139254,0.8953455017894826,5.172091230973423e-06,0.0194099915495805,0.0202980892926459,0.3529091846625282,0.4208983460810708,0.038840492141489,0.4067369233589546,0.999999999999565,3.5036567476619744e-08,5.9546567405085065e-08,1.743016174944962e-06,2.903446068158421e-05,2.7178347114820967e-06,2.830529560433655e-05,1.870734382405311e-06,3.3386250541664857e-05,1.2815331974860953e-07,1.340758150688161e-07,1.337233969691935e-07,2.877176315272985e-07,6.974333004089108e-07,3.758059745861545e-06,1.3828600304720926e-05,7.490301250616398e-05,0.0002989822540494,0.0014645550346373,0.0021439185409667
12,2,0,0.5,0.7172574610697336,0.4268437229792293,0.375,0.4451522274893598,0.3613247556201326,0.0325371473052942,0.1417968473937491,0.0003283785428459,0.8825996381540749,0.8251950285317697,0.000404595393533,0.9995722549942264,0.0867456127835639,0.1189910195456946,0.0618251916108284,0.3859272097053726,0.056104622142358,0.1497106080544041,0.4872794273970662,0.0556716833890746,0.2611020726839148,2.7751764311292274e-05,3.716007715845275e-05,6.622583331615585e-05,0.000217715458215,7.028886241291049e-06,8.56719730386243e-06,1.3580624097651112e-05,4.644801698671826e-05,0.4778786442512851,0.4911454173631621,0.4573556976365988,0.5535040210685032,0.599922024484341,0.6543995581533439,0.6407438769738361,0.6463823747583455,0.5121323587660399,0.926553672316384,0.006277660101715,0.9285714285714286,0.7137404580152671,0.9190623764760832,0.9306847870081862,0.981834964702062,0.0507550455759857,0.8656627551330747,4.481195251758026e-06,0.0211371840160578,0.0200358542883456,0.2417118101290402,0.5010336874182945,0.0383477574644449,0.4144426403861602,0.999999999999574,3.92783030485701e-08,6.496480373840494e-08,9.407478241658964e-07,2.337700521963844e-05,1.287648186679142e-06,2.2009967602017016e-05,1.3860289707158805e-06,2.982303606684601e-05,3.2435352016682825e-07,3.193853605854227e-07,3.243784701207838e-07,3.242506016067615e-07,3.242973827704281e-07,3.242911452819393e-07,3.243566389110727e-07,2.4180267894471387e-09,3.227723168348931e-07,0.0298099350005605,0.0639756119631817
12,2,1,0.5,0.5944476920615323,0.2800943304631103,0.625,0.5722031634146971,0.2104051887781871,0.1955107332098294,0.0456167033379989,8.05592802089649e-06,0.933592436184439,0.7633634456428223,0.0006839143067216,0.9985775282388069,0.0867456127835639,0.1100105652403592,0.0671690139441238,0.375528596187175,0.1961166017769792,0.0418986626573688,0.4378853376798244,0.0533723522853957,0.2466361408949536,0.0004174606268918,0.0007014662682579,0.0011565613322667,0.0040629430664173,6.818557173539506e-05,0.0001039947333304,0.0001513706713451,0.0005267401923657,0.4233533519580345,0.4304588432474444,0.3837409626268343,0.466507844182053,0.5704127745668474,0.6222653048895567,0.6014539462495931,0.5920887641513726,0.6309948711985028,0.8757062146892656,0.5724766239684588,0.9885714285714284,0.6641221374045803,0.8829699155650187,0.9146519421001208,0.9805205394646204,0.0808965081896024,0.8524291282316325,8.923082326186001e-05,0.0566152971591753,0.0502380224779578,0.2656856602958519,0.4304776583680893,0.0500183458446461,0.3999812285828233,0.9999999999993858,3.6648670055806984e-08,6.104395645809732e-08,0.000637488826657,0.0004454713762247,0.0011359630080303,0.0005612660035835,0.0007726747888176,0.0007323098778354,0.0089188572159201,0.0122643750786263,0.0207480018692453,0.0332637460675648,0.0366976893833157,0.0559368004460253,0.0802409112894059,0.1269492465488837,0.1829708802960454,0.2218202480282574,0.2389585471883669
