fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_5,mean_std_x_last_5,950,1000
8,2,0,0.25,0.8267927913385615,0.6838266970390722,0.1666666666666666,0.4137171740463443,0.0002986844831703,1.5209869882032525e-06,2.3021142497696536e-05,0.0025047669741542,0.8447014972951948,0.903540488941228,0.0035911451187081,0.9993165248105188,0.1317531607777979,0.1450922955316874,0.0179309224878249,0.3453623074710391,0.4775598653455631,0.0115492202333829,0.6912321640335104,0.1918859147410965,0.1023373425013061,0.0218272227536615,0.0265258535330033,0.0446507134839983,0.1624791319997542,0.0003062864939827,0.0002696056875214,0.0004769753389941,0.0052817595073273,0.4219324519232824,0.4729088691873369,0.5476729360666739,0.6516497383739663,0.509169992049024,0.5768607580309391,0.6508766339241856,0.7405984295702804,0.791131928398944,0.4749262536873156,0.0001143031129114,0.5990566037735849,0.8745454545454546,0.9120992801334074,0.9073119957906364,0.9776536049607876,0.0744255227707937,0.8821932141130635,6.767015816510471e-06,0.1541554410596599,0.1122567980309706,0.3753294961171456,0.2568725678116365,0.1874609868799236,0.2224084149212122,1.0,2.438047734455431e-16,5.167022327099223e-16,6.2465319327183674e-09,0.0151719767907259,4.132443567045531e-09,0.0132483292305583,5.088717002275202e-09,0.0153949753063507,0.0014929342822351,0.0022116883360169
8,2,1,0.25,0.6669857508593723,0.3526734029394148,0.4166666666666667,0.5264348143267236,0.000308911263902,1.174320414783095e-05,2.368750123764133e-05,0.0003136959214898,0.8627927577598953,0.9372177695611532,0.0007770835901351,0.9998253418538368,0.0695500921623095,0.1361649695447994,0.0123383646214476,0.2747574592714625,0.5455957913673967,0.0076049651310577,0.4292299452966603,0.3031647982917715,0.0418325741092937,0.0107661021765052,0.0170521742125422,0.0365129283327422,0.1947387831643811,0.0001470527857305,0.0001575991498105,0.0003172598415865,0.0052398529268378,0.4094568230900622,0.4618983233840438,0.5384425256955574,0.6641315952666198,0.4942190640905461,0.5611607165742585,0.6336751998914274,0.7373622566692035,0.7888788270779941,0.4719764011799411,0.0001032794731918,0.6108490566037736,0.8327272727272729,0.9626340309183125,0.9578091744620604,0.9937435165116396,0.0786320944929606,0.9091937722904876,3.978388286302043e-06,0.147102834659366,0.104959678861608,0.3731061967611634,0.3068157730087248,0.1097318044810312,0.2639561436115037,1.0,3.070191215038401e-16,6.260617344471149e-16,1.7060262377775203e-09,0.0054554351393601,2.255397772751955e-09,0.0059814109427733,3.983678923264031e-09,0.0108465857544103,0.0024845511418545,0.0025644884775109
8,2,2,0.25,0.5848447851522725,0.2322209868950637,0.5833333333333333,0.5820229085073018,0.0002960454189776,5.838701113606626e-06,1.296372944753473e-05,0.0003476374105695,0.9182055120027388,0.9181516911417724,0.000220715224616,0.999834587750708,0.2360133959863964,0.2020039986980983,0.0203551923778062,0.3709369524855522,0.0745778419854714,0.0872267270026658,0.2019433074480701,0.1478380233356211,0.0431546307150263,0.0096619887555132,0.0147547527230746,0.0238609303058606,0.0536327398841267,0.0001304840215352,0.000128468092071,0.000204886478666,0.0011576465191469,0.4143020021380174,0.4661991121229002,0.5351643836154099,0.6079516010233963,0.49287639090255,0.5585422890654735,0.6260180298332096,0.6893863095514866,0.8851248415467485,0.4041297935103246,0.0002445616683452,0.6061320754716981,0.7890909090909092,0.9199682093350984,0.9265876702903852,0.985105238265324,0.0346438759704485,0.8406430311342143,1.2221029832154996e-05,0.0471786530896796,0.0474106471373361,0.6442172069666161,0.5776065862683168,0.0062825139507393,0.3271890663472093,1.0,2.426882852801932e-16,4.982436035555268e-16,2.148505887848885e-08,0.0152215518916459,1.9768468972611245e-08,0.0131572199732192,1.6210475186799918e-08,0.0106824467937581,0.0054753852305021,0.0057577567926016
8,2,3,0.25,0.6972149986365498,0.4538538310235969,0.4999999999999999,0.3967699549542902,0.0002980927332314,2.3680194753377045e-06,1.4155612338983116e-05,0.0009752280182757,0.5772183381164442,0.8416080455200284,0.0002859258209582,0.9995743376378448,0.2458526960720683,0.0937601711070814,0.0460565596656117,0.5663293323919355,0.107246534828888,0.0905938832471153,0.2147392984201064,0.2855944482574543,0.0234552524846354,0.0036879621131792,0.0047850105899428,0.0085238882640837,0.0360555702027627,6.22573883573692e-05,5.251420836193413e-05,8.878113502599905e-05,0.0010546442956562,0.4153371309716805,0.4646962136879957,0.5312059231948897,0.6087572774460912,0.5009226232309391,0.5659483728807327,0.632532264916027,0.7021042692635002,0.8064041106216078,0.4454277286135694,0.0001330834724654,0.5778301886792453,0.78,0.935676913651095,0.9398583888183148,0.9884863278172188,0.0425174664065901,0.8531687767066478,3.644400066158264e-06,0.0355715221178246,0.0385808407807009,0.3410016378434004,0.5771905981575695,0.0296601801021435,0.3394966059705441,1.0,2.5706165008334856e-16,5.319595329340857e-16,2.655115633265103e-09,0.0021966450122879,2.606668422220879e-09,0.0023368313683717,2.2851096988888004e-09,0.0022380852946707,0.0194730652565556,0.0211006463207923
8,2,4,0.25,0.5567762734945284,0.2255606785715311,0.5833333333333333,0.4820528657223689,0.0002883407999299,4.494328862903771e-06,8.806881126341342e-06,0.0003040896134882,0.8887497001368991,0.9168264695029366,0.0004427466668359,0.9995996607121178,0.2557179573716868,0.1707583577439904,0.0259996814124952,0.5363876467665596,0.0836683793766098,0.1090916076430163,0.1167705902605104,0.2309768931594599,0.0176518444890999,0.0059681588480588,0.0083805324461103,0.0118084681384586,0.0317428028041766,9.301278992397466e-05,8.929187711498684e-05,0.0001221981693741,0.0009497992856522,0.4054891073027744,0.454617065281472,0.5189434318123857,0.5908751081301014,0.4990284992793962,0.5645914710921646,0.6304754691199723,0.6972079671255373,0.8262392707222883,0.4749262536873156,0.0002445616683452,0.6014150943396227,0.7454545454545455,0.8796992073395353,0.9160647946620036,0.9742107639333696,0.0401529224853751,0.8184246769145197,7.509868497543133e-06,0.0323680338525581,0.0348401509338102,0.6746848026637343,0.8310493884070389,0.0129916201083006,0.3329672300186172,1.0,2.55582545305845e-16,5.401931598383791e-16,1.453477300372992e-08,0.0051644500309178,1.0984626318440483e-08,0.0047671627269316,7.60239919467646e-09,0.0049433833424595,0.012521860144456,0.012521860144456
8,2,5,0.25,0.6310430937720178,0.3423770739663986,0.5833333333333333,0.486992251887038,0.0002997213427553,1.012973480442639e-06,1.8459066163625787e-05,0.0030203683682222,0.8076153215253683,0.889229410573789,0.0017792899412562,0.9994580053814668,0.2631169033464005,0.2399451341423724,0.0186653355262233,0.6060772469339193,0.1687814318618565,0.0618757888863846,0.2643739719215026,0.0697475787386562,0.1034907943443144,0.0030658983606702,0.004414998111508,0.0066289647142079,0.0146489031090629,4.2535368573988094e-05,4.078617829506718e-05,5.846468559488826e-05,0.0003501120650497,0.2729308667716252,0.3068506970125108,0.3514987521613585,0.3990389457418861,0.4214764188094207,0.4772301168912849,0.5335415283900581,0.5882158034497694,0.7418557278720024,0.4719764011799411,0.0001897921642839,0.6367924528301887,0.7290909090909091,0.8617039210770825,0.8846721476904901,0.9625943681680518,0.0385455481040546,0.8544014895774135,1.0401317866543982e-05,0.0217358881976419,0.0266930992127606,0.4705182456083108,0.6584055373458234,0.0349154998721594,0.3485185382612275,1.0,2.2699648729029166e-16,4.840969785195023e-16,5.147490727278115e-09,0.0036870138074905,7.499013072290018e-09,0.004604117305502,6.694472829586533e-09,0.005782329067481,0.0139238074380301,0.0139238074380301
8,2,6,0.25,0.8442057789866877,0.7097530674450119,0.25,0.4186999340440335,0.00032814603939,1.783677374904825e-05,3.0025897691478072e-05,0.0002579509301822,0.8067793379346417,0.9092687053708162,0.0007508614561167,0.999935560462148,0.2458526960720683,0.1305853908029944,0.0330707294266148,0.4482623362359773,0.0967930982786582,0.0806984343314879,0.1579511112811292,0.1578128574696864,0.033198182634327,0.0037757242519787,0.0062224367409082,0.0115454441071176,0.0491835608202315,4.308062164545634e-05,5.126955985995074e-05,9.746044775594404e-05,0.0012101195172736,0.4073295152785203,0.4569349161381318,0.5234615598773437,0.6036796422715645,0.486627286635454,0.5508652930500211,0.6167623841099895,0.6875566119830708,0.8616020730876008,0.4896755162241888,0.0001549495039314,0.5919811320754718,0.7672727272727273,0.913153982987878,0.9415834604040266,0.9866596105459846,0.0579459054669917,0.9000464288266135,1.311252247386333e-06,0.1012677070161927,0.0803341102441242,0.1857413195274414,0.4444372191476079,0.0429320824667977,0.3529597643655781,1.0,3.035069539983126e-16,6.307176358310071e-16,4.207740534230139e-10,0.0032309004178036,3.0723042454594e-10,0.0033201202364992,5.795860136073211e-10,0.0035050065068837,0.0001199954525162,0.0001846468424706
8,2,7,0.25,0.6928704506267903,0.4062560561145691,0.5833333333333333,0.4701437827130492,0.0003266781957764,7.971490481543134e-06,1.810973477105288e-05,0.0003562362877604,0.8678811057954906,0.9298083466648802,0.0026141237555639,0.9994712575798436,0.2581842726965914,0.1026874970939694,0.0438658176749666,0.3079155879814857,0.0824281411418368,0.0674963190426049,0.1990551241345014,0.1157477312590558,0.0534268008700091,0.0033062917440094,0.0042095573545318,0.005948135441054,0.0269197161582995,4.9282237349657e-05,4.1515792000533513e-05,5.753435779683111e-05,0.0006970838013539,0.4098531581399953,0.4584753025612458,0.5228147607827116,0.5980182721050269,0.4947350903809538,0.5589334193975143,0.623874421309778,0.6914282642181712,0.9187717339577692,0.4631268436578172,0.0002324697059985,0.6061320754716981,0.781818181818182,0.9406147857549476,0.9499611474005976,0.991467468150208,0.0449772208792382,0.8936661661452602,3.4120462613708023e-06,0.039740384413855,0.0389049054750768,0.4901248619574959,0.6028764303684101,0.0076052540721862,0.3287592887617814,1.0,1.873518969071412e-16,3.968736177140581e-16,1.292925814522863e-09,0.0027058233712274,1.230736655399627e-09,0.0025181284822701,9.871909276495222e-10,0.0025173935449941,0.0034704790175619,0.0035456771384603
8,2,8,0.25,0.7243860922747676,0.4874134897586833,0.4999999999999999,0.4622791129198869,0.0003217985704529,1.3308986561829204e-05,2.90890943321084e-05,0.0003418460798523,0.8701865189147423,0.9437034074773134,0.0006241641652579,0.999944716433713,0.2705158493211144,0.0379643836890315,0.1176867821822797,0.2898198268873723,0.0928815776920664,0.0571345185767006,0.1712635323820817,0.0425379394494013,0.1052693048744063,0.0018472068180788,0.0026323974595191,0.0051804257895819,0.0410351147262594,2.489183157009264e-05,2.375802443065137e-05,4.49936753660351e-05,0.0009669310100022,0.3959041088123664,0.443019428275002,0.5063068041772733,0.587575205857942,0.4828253877213367,0.5456152096495156,0.6097418469770296,0.6810884199988798,0.9074080969802064,0.4837758112094397,0.0002445616683452,0.6061320754716981,0.7709090909090909,0.9334482932134688,0.9203159944099724,0.9813326030042632,0.042888261969007,0.8854538444292112,2.1072061230796683e-06,0.0366465257085822,0.0362829626447968,0.4695721989371954,0.6395320092089625,0.0699062916814293,0.3777305937925298,1.0,2.6515575038464195e-16,5.525073185851484e-16,3.816140976524585e-10,0.0010146528226089,4.658147647648423e-10,0.0012916970272236,7.597494158323053e-10,0.001814059162321,0.0026557173999481,0.0029778550618646
8,2,9,0.25,0.5078701476426729,0.1724436726592101,0.4166666666666667,0.514808931122519,0.0002871123819423,1.0506514269013027e-05,1.025876330968359e-05,0.0001398794933879,0.7000099783662781,0.8863186162958624,0.0013050491724038,0.9984850414132596,0.2211895428230223,0.0223299390895987,0.1588815526315422,0.3176695170105384,0.158314366320036,0.0363707496176243,0.1584484143682339,0.1872340425531914,0.0280913507244558,0.0016714080845598,0.002773682522679,0.0054761330152947,0.0602506116982638,2.270982911184274e-05,2.645687843079148e-05,5.333536997316327e-05,0.001585039634994,0.3735579177320756,0.4185211248143426,0.47882590303871,0.5698710451630744,0.4791304553732743,0.5418172031325158,0.6059369582341687,0.6851460889515777,0.8839254300367889,0.4985250737463129,0.0002324697059985,0.6155660377358491,0.7436363636363638,0.8987241503341652,0.921399301216138,0.9867825497483858,0.0289777482553266,0.8263766095300779,2.386217791703009e-06,0.0270301200692027,0.029954415440967,0.3971071495014374,0.6114870503774994,0.0371966235963502,0.3547112736305179,1.0,2.9446558560788945e-16,6.207824954875861e-16,1.0523133262689615e-09,0.0024933682936716,8.25492381386618e-10,0.0021272975573745,1.0615488002301487e-09,0.0024467507655008,0.0035292847252229,0.0035292847252229
8,2,10,0.25,0.5712394511694395,0.2174682888391686,0.6666666666666666,0.4766347084410459,0.0003060410663895,7.3745923086364895e-06,1.1462809461731106e-05,0.0002364098539153,0.7680667733726348,0.8623147009223198,0.0004234829237298,0.9998901782567632,0.2359874347724498,0.1049193285906913,0.0398052099361205,0.2098009989278523,0.1386886184291223,0.0290773953983446,0.125607283577522,0.1579958819492105,0.0277545243977726,0.0101122481936962,0.011819730005145,0.0167466888976293,0.0559370514068409,0.0001378925609226,0.0001107310927004,0.0001548523755778,0.0015085534571678,0.4158470564486897,0.4650022155985804,0.5311673326043932,0.610462211451422,0.4977744721062053,0.5624120466836219,0.6284491511528454,0.6990126546077113,0.8876198052930029,0.4277286135693217,0.0001897921642839,0.6061320754716981,0.7436363636363638,0.945715285941976,0.9424090332832455,0.9876814332671984,0.0353535584002293,0.8786207702066975,1.1415557511984629e-05,0.0370352247006758,0.0411650072636057,0.4953274181490067,0.6294368533301861,0.0232183933825342,0.3385585174372844,1.0,1.7536952680114035e-16,3.6675026711916334e-16,1.3482498312670193e-08,0.0115886710991347,1.1390288615765822e-08,0.0094119896265292,1.2136899110753857e-08,0.0083462579244213,0.0066482353130877,0.0066482353130877
8,2,11,0.25,0.6569623570057453,0.3310845292645764,0.4166666666666667,0.5243546357591433,0.0003135700943131,1.5869532078150365e-05,2.5120302373700016e-05,0.000241175369769,0.7572055819191803,0.941686097031584,0.0010469292700776,0.9997648305768844,0.3297074171188243,0.1350490537964384,0.0412435964476507,0.5002745744096653,0.1452305343927601,0.0600535993992676,0.2122719100263953,0.1139327385037748,0.0571148458382773,0.0047550571741532,0.0070284198793903,0.0123322215417112,0.0491004581892974,6.511004978081282e-05,6.289699737765295e-05,0.0001065916107278,0.0012846466679267,0.3802150728358148,0.4267242891095499,0.4896133145706647,0.5675253240154878,0.4766937288763425,0.5394392680596326,0.6040624847403414,0.6754127637447611,0.7901696442178912,0.4719764011799411,0.0001330834724654,0.6108490566037736,0.7563636363636365,0.8915775153795582,0.9007110845514937,0.9624461257866396,0.0758531955071771,0.893450012112954,1.5963631682950803e-06,0.1321567599665556,0.1050102077564676,0.3418507144206979,0.4870761999733372,0.1707693687572533,0.4398194354326653,1.0,2.393509407770027e-16,4.9659868193414915e-16,8.73510091248507e-10,0.0026698823421023,7.546568854154291e-10,0.0033703869350031,9.715702626365051e-10,0.0045146559101838,6.287691416735722e-06,1.6446859717761162e-05
8,2,12,0.25,0.5829036991553255,0.2831361261650137,0.4999999999999999,0.2909727260433164,0.0002835194515108,7.267338833401446e-06,9.536272290436256e-06,0.0001959655182975,0.5555578268396839,0.8288490473622337,0.0026835573890163,0.999369599661585,0.1515875282328201,0.1127307388292185,0.0259270191797853,0.2144818388640464,0.4814850149237458,0.0068751445270296,0.688458742970812,0.1948143064134827,0.1005208325318831,0.0131708097723667,0.0236101267617164,0.0406457820243084,0.1648170732627227,0.0001455881244044,0.0001598622305715,0.0002674148311943,0.0032622373184846,0.3633981042103371,0.4175783833511658,0.4889614168120533,0.6091467550107691,0.4440251481563879,0.5081157798246936,0.5758156197008449,0.6743973860851781,0.7944788468943205,0.4690265486725665,0.0003859993617679,0.6297169811320755,0.8636363636363639,0.9563709558242166,0.9292427447619276,0.988445239948852,0.0765296808323229,0.8236778634029317,6.19816304190067e-06,0.1708245851169241,0.1241319995230018,0.3686863872414367,0.2822383681288854,0.0706518331903408,0.2842301175974401,1.0,2.1990212179665376e-16,4.54846726472211e-16,1.6918923182137352e-08,0.0175341678975854,1.7268821136036922e-08,0.0168165870148247,1.1859796413362512e-08,0.0172103889631582,0.0017192540964653,0.0034324695971026
8,2,13,0.25,0.5506787470755292,0.2057226931634989,0.4166666666666667,0.5071245117430109,0.0002908142967524,7.281399609904145e-06,1.3487376906181116e-05,0.0002861715435827,0.8593843748218017,0.9260928569631706,0.0017999070988423,0.999734822774841,0.2754484799709235,0.0971079183521644,0.0489863548474994,0.6085876415365707,0.0901557793738841,0.1142376969365552,0.2442714509773917,0.1417829634713642,0.0526605780478103,0.0010445204251215,0.0017955337917377,0.0045938155774003,0.0261505799435256,1.6250231353368112e-05,1.7825293098193044e-05,4.295781655342476e-05,0.0007039504940492,0.4024569926890061,0.4503883638079608,0.5149732967424681,0.5903596371377101,0.4938426100216916,0.5580376856345186,0.6236851440616838,0.6921460112803921,0.7807422984784358,0.4483775811209439,8.431909292866252e-05,0.5778301886792453,0.8436363636363637,0.9168244986828806,0.910899911558904,0.9886149744535722,0.0753457602603236,0.8706083331304215,4.173577760395135e-07,0.0975635207456641,0.0732190877206115,0.2359108885925692,0.512915301077026,0.0333942383231741,0.347903887805272,1.0,3.2245343427680123e-16,6.138256496342009e-16,7.03523179227467e-12,0.0005661384094729,1.0158933902110022e-11,0.0006087593290096,3.4869973587864985e-11,0.0008245823990213,3.533967237135427e-07,4.872575014746794e-07
8,2,14,0.25,0.5784262170565823,0.249113419069902,0.6666666666666666,0.4416521969165522,0.0002975782724411,3.018123046363425e-06,1.2462428767660893e-05,0.0006664672383615,0.7835516990097121,0.8840401986532308,0.0176687088622841,0.9988581874558358,0.2779147952958281,0.1071511600874134,0.0447785622140778,0.4777594728171335,0.2106496940291387,0.0394643572801861,0.0876592326230825,0.0906886296042095,0.0363707596770227,0.0054776080462988,0.0085861242833738,0.0141936026888979,0.0487933035323694,8.426040335954846e-05,8.684650573814991e-05,0.0001406461644796,0.001414956320322,0.3994222275894516,0.4486335252174966,0.5139933850940852,0.591268253817291,0.492368662259894,0.5575101014788184,0.6239793142048516,0.6943949326571339,0.9052510297901162,0.4837758112094397,0.0002324697059985,0.6084905660377359,0.761818181818182,0.8564985585352494,0.887830211551225,0.9739528283624466,0.0361013470884827,0.8397244012825512,8.00060118482486e-06,0.0312755384249864,0.0330526366096952,0.2137512766084086,0.5217907656823151,0.0191035973963909,0.3388596616008835,1.0,2.3037292690671117e-16,4.502588964480446e-16,6.057572260092998e-09,0.007180817317159,5.319699497743723e-09,0.0060383435554804,6.020193902107525e-09,0.006101585511894,0.0042805513980352,0.0042805513980352
8,2,15,0.25,0.4713586967210211,0.1064166122722397,0.6666666666666666,0.4580841006976316,0.000284419033133,1.7198803597555957e-05,9.137800887820409e-06,6.553457709527527e-05,0.7230520973461206,0.8983951606603977,0.0028899789564724,0.9994622046859908,0.3050442638697785,0.0859487608685544,0.0602814234248185,0.6815982845636884,0.0364575525056901,0.2842232167293947,0.0938755212118895,0.050713032868146,0.060959023557811,0.0005472488283508,0.0006122934569389,0.000733131376206,0.0030894162814254,5.871040177795531e-06,4.38988653179238e-06,4.359845380531032e-06,5.950274326401713e-05,0.2610237873394588,0.2917369263574944,0.3322959244135093,0.3777511507715285,0.3657948896321082,0.4130717653136844,0.4605885742934927,0.5089797424149642,0.6278279389156118,0.4808259587020649,0.0001202486142037,0.6768867924528303,0.7090909090909092,0.9801429574444356,0.928096003880724,0.9953617323221662,0.0401857337526993,0.8095922334939529,2.451750622559347e-06,0.0173712293076648,0.0224792668881338,0.6547450675486988,0.5015959409521086,0.002433836724335,0.3237398155086942,1.0,2.0909501789213755e-16,4.3981169096890853e-16,1.455682577406668e-09,0.0014971568454256,1.0189857605785342e-09,0.0012954004911044,6.933170717155972e-10,0.0011508560698682,0.0268589703153149,0.0268589703153149
8,2,16,0.25,0.7287019225182136,0.5122500440710527,0.5833333333333333,0.5316594497703597,0.0003058843907361,1.8411526309467003e-05,1.441425098290314e-05,0.0001075542631129,0.8778956193416115,0.899254580252498,0.0002618923677016,0.999751441126989,0.2039253355486903,0.1015715813456085,0.0364421920211522,0.2401872335974478,0.094203589876385,0.0480685498300562,0.1674189969779274,0.1975901776862654,0.0278244915439944,0.0048117857562472,0.0060032890664418,0.0107072540545922,0.0496651089476175,6.622447281827788e-05,5.619056639401452e-05,9.424340498388073e-05,0.0013145259352395,0.4034833346699326,0.4514404203282898,0.5168787215105433,0.5977486314008162,0.4896793938217103,0.5533596685268439,0.6188791391712557,0.6910703008265819,0.931200832442474,0.4985250737463129,0.0002706652070033,0.6108490566037736,0.7636363636363637,0.93281269897671,0.9344397955464476,0.9909979428488076,0.0308513267188215,0.8626252464696978,6.187668739493373e-06,0.0317980405470505,0.034717963475029,0.4477706974071701,0.5109525882852901,0.0199172253211054,0.3292096118560423,1.0,2.227941660222397e-16,4.495617925693665e-16,3.079083632215532e-09,0.0034391052594463,2.9936194188027327e-09,0.0042196343826947,2.966069812571171e-09,0.0041428168870087,0.0069607187093318,0.007023887259366
8,2,17,0.25,0.6783799212341629,0.3816338114178677,0.4999999999999999,0.5598087537908989,0.0003223644836018,1.0391887718447456e-05,3.089160534512768e-05,0.0004732898054726,0.7979365947747653,0.9382752037790938,0.0008396800827333,0.9998472108246984,0.3494379397180612,0.1049077044683126,0.0558274258625224,0.4626709552574464,0.142613768007305,0.056888051085354,0.1930301059638117,0.1054678563257835,0.0566081685018607,0.0048928490383313,0.0070454516231555,0.0166594739678905,0.0728746601065229,6.571188131962859e-05,6.143570265469755e-05,0.0001478474146423,0.0019063451742454,0.4036166051251147,0.452445176541051,0.5218070633230387,0.608387116425152,0.4887529151082902,0.5527202541705541,0.6212258074604404,0.697074596033223,0.8936682513549687,0.4601769911504424,0.0002324697059985,0.6037735849056605,0.8200000000000002,0.936583595370986,0.92432649084282,0.9881581405912112,0.0427279212820618,0.8994116717025977,2.8371139432087832e-06,0.050381717640355,0.0475425308489757,0.0812972361030837,0.4201506767966554,0.0087138480771411,0.3295460815475439,1.0,3.2297267893629587e-16,6.622362661815203e-16,8.721584778457774e-10,0.00237869747227,1.601645032068766e-09,0.0041892979562284,1.9887194692090963e-09,0.0045352215455902,0.0011093616693318,0.001320813397635
8,2,18,0.25,0.7142574741861542,0.4518878638645606,0.4166666666666667,0.4804752658407413,0.0003266782961311,2.123647603904135e-05,2.4521662953986743e-05,0.0001696517690836,0.6935979840965308,0.873345399187002,0.0040170122378076,0.998898288250823,0.2458526960720683,0.2142790719300694,0.0198198822439649,0.6010826076723937,0.4631676502255597,0.0212423025980111,0.4960598293867869,0.1626019980172348,0.0873459534826773,0.0045923775502581,0.0082509696404277,0.0149265993795109,0.0655031923900136,0.0001219097870016,0.0001329344230262,0.0002349896888273,0.0030750633869598,0.389844356592737,0.4387898728995807,0.5040667765668652,0.5885863707479837,0.5099981911125474,0.5776998565914637,0.6473530374791916,0.7263082728433493,0.7891931938145487,0.4955752212389381,6.883952069645497e-05,0.5825471698113208,0.8200000000000002,0.8896150884802139,0.905349688243118,0.9771767414085132,0.0555088413457647,0.87832638879415,2.3598501888114696e-06,0.1069322588369868,0.0811509115838816,0.1939306799353199,0.3145987661716871,0.0084019529848676,0.3167170056782457,1.0,2.483657108160774e-16,5.283435407114787e-16,7.212656164257525e-10,0.0036318970646808,7.501572512861091e-10,0.0038034900850476,9.236586557746411e-10,0.0052448433806172,0.0256715399859728,0.0257852093710913
8,2,19,0.25,0.8711472715995398,0.7618314865401955,0.3333333333333333,0.503959473106683,0.0003003524718034,1.208290587640862e-05,1.9113540430378537e-05,0.0002409995779871,0.8523722158045153,0.9108568385489124,0.0248917712707629,0.9999607308474252,0.2310548041226408,0.8372506625749758,0.0037256562408841,0.6035668523312676,0.8026658307551825,0.0112036563812844,0.7082361042041238,0.5733394341493174,0.0353003574078344,0.0884078093368802,0.0627864372677382,0.0457798285662882,0.0411784933675201,0.0404252211472217,0.016674039973549,0.0075029197582995,0.001984457533547,0.4940059472213301,0.5330702426138486,0.5924412045049251,0.6576729403935142,0.5661794138166407,0.6263065278523524,0.6880745205019503,0.752066072891896,0.9285109074052352,0.4955752212389381,0.0053917746403874,0.7452830188679245,0.6912946512946513,0.920635480443636,0.9214536836796002,0.9841287832097388,0.1222693498276799,0.9994473175188066,0.0,0.4567541971372896,0.4978969125790148,0.0009126099753605,0.4030899445242454,4.201462471697184e-05,0.3231752830532081,0.9994091413102,0.0033877291234078,0.0040178565098428,1.2196082773115205e-18,0.0,1.3953158568297005e-18,0.0,1.880989358244796e-18,2.3847332469296398e-18,0.5963557973445813,1.0
8,3,0,0.25,0.6534867439036863,0.3374964211001899,0.4999999999999999,0.4631668472938292,0.0003166134257355,4.284351604974294e-05,2.0878092238654363e-05,5.818444800550258e-05,0.9107890801059132,0.8737809000048675,0.0007872109965155,0.9999302684427548,0.265583218671305,0.0580508671595295,0.0781394360494712,0.3547501372872049,0.1740149646327668,0.0364599381456825,0.1128112926054857,0.0701136276977044,0.0535318042460142,0.0088107504899482,0.0117732545224208,0.0178292414156752,0.0692809341362107,0.0001141914617712,0.0001010307670722,0.0001453376028532,0.0016960176093749,0.4112110861998995,0.4610823068361904,0.5276485020391367,0.6117000179218397,0.4910128701704727,0.5554231792637738,0.6209432784769442,0.6944492802076709,0.8972302782493642,0.4867256637168141,0.0002445616683452,0.5990566037735849,0.8000000000000002,0.892023790903405,0.9144751938542574,0.975983207143832,0.0477183108364182,0.8653226913578494,4.83013722046384e-06,0.0758714127320682,0.067110868932816,0.5724208187853537,0.596626950450794,0.0849722183913163,0.3866040992677392,1.0,2.2476028353141683e-16,4.615106251973615e-16,6.054195363316305e-09,0.008043134384878,4.1947806854613735e-09,0.0067257154732737,3.080420205734254e-09,0.0072448093750839,0.0003672999091338,0.0004426852006549
