fid,iid,rep,static_B8,static_B16,static_B24,static_B32,static_B40
9,2,3,0.0,0.0,0.0,0.0,0.0
9,2,4,0.0,0.0,3.9308394341,0.0,3.9308394341
9,2,5,0.0,0.0,0.0,0.0,0.0
9,2,6,0.0,0.0,0.0,0.0,0.0
9,2,7,0.0,0.0,0.0,0.0,0.0
9,2,8,0.0,0.0,0.0,0.0,0.0
9,2,9,0.0,0.0,0.0,0.0,0.0
9,2,10,0.0,0.0,0.0,0.0,0.0
9,2,11,0.0,0.0,0.0,0.0,0.0
9,2,12,0.0,0.0,0.0,0.0,0.0
9,2,13,0.0,0.0,0.0,0.0,0.0
9,2,14,0.0,0.0,0.0,0.0,0.0
9,2,15,0.0,0.0,0.0,0.0,0.0
9,2,16,0.0,0.0,0.0,3.9308394341,3.9308394341
9,2,17,0.0,0.0,0.0,0.0,0.0
9,2,18,0.0,0.0,0.0,0.0,0.0
9,2,19,3.9308394341,0.0,0.0,0.0,0.0
9,3,0,0.0,0.0,0.0,0.0,0.0
9,3,1,3.9308394341,3.9308394341,3.9308394341,0.0,0.0
9,3,2,0.0,0.0,3.9308394341,3.9308394341,3.9308394341
9,3,3,0.0,0.0,0.0,0.0,0.0
9,3,4,0.0,0.0,0.0,0.0,0.0
9,3,5,0.0,0.0,0.0,0.0,0.0
9,3,6,3.9308394341,0.0,0.0,3.9308394341,3.9308394341
9,3,7,3.9308394341,3.9308394341,0.0,0.0,0.0
9,3,8,0.0,0.0,0.0,0.0,0.0
9,3,9,3.9308394341,0.0,0.0,0.0,0.0
9,3,10,0.0,0.0,0.0,0.0,0.0
9,3,11,0.0,0.0,3.9308394341,3.9308394341,3.9308394341
9,3,12,0.0,0.0,0.0,0.0,0.0
9,3,13,0.0,3.9308394341,0.0,0.0,3.9308394341
9,3,14,3.9308394341,0.0,0.0,0.0,0.0
9,3,15,0.0,0.0,0.0,0.0,0.0
9,3,16,0.0,0.0,0.0,0.0,0.0
9,3,17,0.0,0.0,0.0,0.0,0.0
9,3,18,0.0,3.9308394341,0.0,0.0,0.0
9,3,19,0.0,3.9308394341,0.0,0.0,0.0
9,4,0,0.0,0.0,0.0,0.0,0.0
9,4,1,0.0,0.0,0.0,0.0,0.0
9,4,2,0.0,0.0,0.0,0.0,0.0
9,4,3,0.0,0.0,0.0,0.0,0.0
9,4,4,0.0,0.0,0.0,0.0,0.0
9,4,5,0.0,0.0,3.9308394341,3.9308394341,0.0
9,4,6,0.0,0.0,0.0,0.0,0.0
9,4,7,0.0,0.0,0.0,0.0,0.0
9,4,8,3.9308394341,3.9308394341,0.0,0.0,0.0
9,4,9,0.0,0.0,0.0,0.0,0.0
9,4,10,0.0,0.0,0.0,0.0,0.0
9,4,11,0.0,0.0,0.0,0.0,0.0
9,4,12,0.0,3.9308394341,3.9308394341,0.0,0.0
9,4,13,0.0,0.0,0.0,0.0,0.0
9,4,14,0.0,0.0,0.0,0.0,0.0
9,4,15,0.0,0.0,3.9308394341,3.9308394341,3.9308394341
9,4,16,0.0,0.0,3.9308394341,0.0,3.9308394341
9,4,17,3.9308394341,0.0,0.0,0.0,0.0
9,4,18,0.0,0.0,0.0,0.0,0.0
9,4,19,3.9308394341,0.0,3.9308394341,0.0,0.0
9,5,0,0.0,0.0,0.0,0.0,0.0
9,5,1,0.0,0.0,0.0,0.0,0.0
9,5,2,0.0,0.0,0.0,0.0,0.0
9,5,3,0.0,0.0,0.0,0.0,0.0
9,5,4,0.0,0.0,0.0,0.0,0.0
9,5,5,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341
9,5,6,0.0,0.2011510272,0.0,3.9308394341,0.0
9,5,7,0.0,0.0,0.0,0.0,0.0
9,5,8,0.0,0.0,0.0,0.0,0.0
9,5,9,0.0,0.0,0.0,0.0,0.0
9,5,10,0.0,0.0,0.0,0.0,0.0
9,5,11,0.0,0.0,3.9308394341,0.0,0.0
9,5,12,0.0,0.0,0.0,0.0,0.0
9,5,13,3.9308394341,0.0,0.0,3.9308394341,0.0
9,5,14,0.0,0.0,0.0,0.0,0.0
9,5,15,0.0,0.0,0.0,0.0,0.0
9,5,16,3.9308394341,0.0,0.0,0.0,0.0
9,5,17,3.9308394341,0.0,0.0,0.0,0.0
9,5,18,3.9308394341,0.0,0.0,0.0,3.9308394341
9,5,19,0.0,0.0,0.0,0.0,0.0
10,1,0,2.7742e-05,5.2956e-06,2.31546e-05,7.11709e-05,1.278e-07
10,1,1,3.728e-06,5.90472e-05,3.31178e-05,2.63625e-05,1.99e-08
10,1,2,0.0001300793,2.2636e-06,4.0853e-06,5.636e-07,1.3456e-06
10,1,3,8.089e-06,0.0009314944,0.0001377736,2.2223e-06,2.8979e-06
10,1,4,3.29115e-05,3.29814e-05,2.0047e-06,1.94093e-05,1.7916e-06
10,1,5,2.488e-07,0.0036888643,5.124e-07,1.13863e-05,1.4231e-06
10,1,6,3.85159e-05,4.24218e-05,8.6216e-06,0.0002470691,2.23182e-05
10,1,7,0.0002609704,4.2259e-06,3.3198e-06,8.743e-07,1.64346e-05
10,1,8,9.668e-07,6.6457e-06,1.32174e-05,6.087e-07,1.138e-07
10,1,9,6.92271e-05,6.37995e-05,4.7762e-05,1.7779e-06,2.813e-07
10,1,10,3.27208e-05,1.04168e-05,0.0008844359,2.3862e-06,2.95434e-05
10,1,11,6.7174e-06,9.7158e-06,2.63621e-05,3.75428e-05,0.0004692577
10,1,12,2.86275e-05,5.9229e-06,1.2743e-06,1.14576e-05,2.20271e-05
10,1,13,1.6349e-06,6.2167e-06,4.8e-08,5.0525e-06,1.01037e-05
10,1,14,1.04415e-05,1.2397e-06,1.20066e-05,6.99e-07,6.53e-08
10,1,15,0.0001520985,4.91183e-05,1.3349e-05,0.0001876856,3.92477e-05
10,1,16,1.0552e-06,1.1534e-06,1.827e-07,7.15312e-05,3.59241e-05
10,1,17,2.4553e-05,1.03775e-05,5.1937e-06,9.761e-07,4.22508e-05
10,1,18,1.33085e-05,6.6553e-06,4.31061e-05,1.59809e-05,4.29864e-05
10,1,19,1.28277e-05,6.6884e-06,2.4084e-06,1.0402e-06,2.8023e-06
10,2,0,5.0331e-06,3.7931e-06,1.4708e-05,1.932e-06,1.2501e-06
10,2,1,1.6251e-05,1.2213e-06,5.0854e-06,6.36e-07,2.781e-07
10,2,2,4.216e-07,1.2646e-06,1.6156e-06,7.3071e-06,9.938e-07
10,2,3,1.128e-07,1.234e-07,7.457e-07,5.2145e-06,1.651e-07
10,2,4,3.5438e-06,3.492e-07,2.8266e-06,2.7785e-06,3.88063e-05
10,2,5,1.437e-07,1.02615e-05,2.055e-07,6.917e-07,2.4934e-06
10,2,6,2.763e-07,5.6692e-06,2.9702e-05,6.1887e-06,2.5682e-06
10,2,7,1.315e-07,5.8236e-06,5.85e-08,1.3227e-06,2.4592e-06
10,2,8,4.7001e-06,3.6e-09,1.28287e-05,2.86024e-05,2.651e-07
10,2,9,7.5e-06,2.86332e-05,6.747e-07,9.055e-07,2.495e-07
10,2,10,7.22e-08,3.155e-07,6.206e-07,6.062e-07,5.028e-06
10,2,11,3.6944e-06,3.0422e-06,1.2547e-06,3.909e-06,1.25601e-05
10,2,12,3.535e-07,1.82888e-05,5.335e-06,3.828e-07,1.2e-08
10,2,13,1.1072e-06,1.8716e-06,1.55939e-05,5.14e-07,7.4668e-06
10,2,14,3.08e-08,5.2e-08,3.17094e-05,5.319e-07,1.1139e-06
10,2,15,3.9203e-06,4.076e-07,3.27e-08,4.0956e-06,5.7652e-06
10,2,16,2.9558e-06,5.5887e-06,3.287e-07,1.546e-06,5.637e-07
10,2,17,8.391e-06,8.6044e-06,7.3479e-06,8.08e-07,5.66e-07
10,2,18,2.712e-07,1.7967e-06,1.3e-08,3.2208e-06,6.7796e-06
10,2,19,8.664e-07,9.3164e-06,1.6672e-06,6.245e-07,3.7845e-06
10,3,0,1.7783e-06,2.53126e-05,2.06853e-05,1.786e-07,1.60401e-05
10,3,1,2.0482e-06,0.0001236285,6.076e-07,2.4253e-06,4.30311e-05
10,3,2,3.5159e-06,9.6706e-06,3.319e-07,5.4734e-06,1.92271e-05
10,3,3,3.55869e-05,1.4577e-06,2.83479e-05,1.35038e-05,6.4717e-06
10,3,4,2.355e-06,2.28191e-05,4.9732e-06,4.68e-08,1.28923e-05
10,3,5,3.55586e-05,6.784e-07,4.2049e-06,1.5032e-06,3.4163e-06
10,3,6,8.663e-06,6.26255e-05,6.7224e-06,5.45796e-05,0.0001872302
10,3,7,9.2411e-06,9.618e-07,2.7351e-06,5.662e-07,8.1812e-06
10,3,8,4.33899e-05,8.2099e-06,4.8634e-06,5.92e-07,4.41407e-05
10,3,9,9.82e-08,6.2498e-06,4.52636e-05,2.13892e-05,1.15e-08
10,3,10,0.0009787288,0.0001135518,5.7987e-06,8.8367e-06,1.18319e-05
10,3,11,0.0002478114,3.9686e-06,8.92757e-05,8.31e-07,0.0001361068
10,3,12,5.729e-07,4.5392e-06,2.9239e-06,4.42797e-05,1.4639e-06
10,3,13,2.1389e-06,9.318e-07,5.863e-07,4.87653e-05,6.96868e-05
10,3,14,3.064e-05,0.0001899682,4.3335e-06,3.09616e-05,1.652e-07
10,3,15,3.61919e-05,6.1e-09,1.82144e-05,6.24e-08,4.90853e-05
10,3,16,1.592e-06,5.241e-07,2.77253e-05,2.8861e-05,1.34299e-05
10,3,17,3.684e-06,4.231e-07,5.83e-07,5.2148e-06,6.07299e-05
10,3,18,4.14947e-05,6.998e-07,3.86e-06,2.4902e-06,5.69103e-05
10,3,19,0.0002380384,2.2316e-06,8.3747e-06,1.844e-07,2.96616e-05
10,4,0,5.827e-07,1.1002e-06,8.151e-07,4.5093e-06,1.6097e-06
10,4,1,7.2521e-06,2.92151e-05,7.59977e-05,0.0001428281,1.4166e-06
10,4,2,2.90971e-05,2.80269e-05,2.2077e-06,3.15378e-05,9.63745e-05
10,4,3,5.77022e-05,7.486e-07,7.973e-07,2.43648e-05,1.66267e-05
10,4,4,8.2302e-06,9.089e-07,2.67331e-05,5.9682e-06,1.87843e-05
10,4,5,1.0238e-06,1.3276e-06,5.98097e-05,9.194e-07,1.3206e-06
10,4,6,7.709e-07,9.8703e-06,3.11043e-05,2.1394e-06,4.3066e-06
10,4,7,2.4331e-06,2.79246e-05,9.96e-08,7.7428e-06,3.08698e-05
10,4,8,1.5301e-06,3.16376e-05,2.94764e-05,2.48749e-05,9.9438e-06
10,4,9,5.82906e-05,2.2628e-06,2.44254e-05,7.0044e-06,4.99e-08
10,4,10,3.2397e-06,1.15808e-05,6.8951e-06,2.39696e-05,7.6424e-06
10,4,11,1.4859e-06,0.0001499429,7.4501e-06,5.772e-07,2.73607e-05
10,4,12,4.6223e-05,7.737e-07,0.0005143894,2.464e-07,1.708e-07
10,4,13,3.2903e-06,9.65374e-05,2.28744e-05,2.85433e-05,2.17342e-05
10,4,14,7.88e-06,2.34623e-05,1.2265e-06,3.65453e-05,4.6711e-06
10,4,15,2.1819e-06,3.16628e-05,4.7536e-06,1.40263e-05,1.014e-07
10,4,16,2.00708e-05,4.0313e-06,4.0849e-06,2.54e-08,6.6794e-06
10,4,17,9.51e-08,1.9343e-06,3.99e-07,8.1474e-06,1.6104e-06
10,4,18,7.9621e-06,1.16599e-05,5.93934e-05,2.88782e-05,2.057e-07
10,4,19,3.48964e-05,2.79717e-05,7.797e-07,1.36313e-05,8.97937e-05
10,5,0,4.682e-07,2.2596e-06,9.785e-07,7.944e-07,5.419e-07
10,5,1,6.638e-07,1.785e-07,5.729e-07,5.13e-08,5.035e-07
10,5,2,1.4046e-06,1.561e-07,3.1377e-06,1.3229e-06,1.9103e-06
10,5,3,1.48e-08,3.316e-07,3.309e-07,9.106e-07,1.3978e-06
10,5,4,8.192e-07,1.1322e-06,9.643e-07,1.634e-07,8.23e-08
10,5,5,3.32e-08,6.364e-07,4.149e-07,2.972e-07,1.1347e-06
10,5,6,3.66e-08,3.854e-07,1.4351e-06,5.127e-07,2.671e-07
10,5,7,4.91e-08,2.192e-07,2.0671e-06,1.2044e-06,1.6422e-06
10,5,8,5.439e-07,7.248e-07,1.9181e-06,1.2333e-06,6.228e-07
10,5,9,7.649e-07,1.1719e-06,1.5e-09,1.4958e-06,3.6e-08
10,5,10,5.549e-07,1.428e-07,4.21e-08,1.91e-06,1.7223e-06
10,5,11,9.02e-08,1.626e-07,2.013e-06,5.5e-08,1.2952e-06
10,5,12,7.218e-07,5.675e-07,1.238e-07,6.325e-07,1.71e-08
10,5,13,4.23e-08,2.046e-07,1.316e-07,1.6517e-06,6.605e-07
10,5,14,4.67e-07,1.06e-08,1.64e-08,3.506e-07,1.161e-07
10,5,15,4.38e-08,9.7e-09,1.676e-07,1.287e-07,1.2611e-06
10,5,16,5.8398e-06,1.325e-07,1.06e-07,7.78e-08,1.122e-07
10,5,17,1.82e-08,2.918e-07,6.599e-07,1.8021e-06,1.194e-07
10,5,18,8.77e-08,1.4286e-06,4.227e-07,6.001e-07,2.132e-07
10,5,19,5.408e-07,7.095e-07,2.0717e-06,4.24e-08,2.497e-07
11,1,0,3.42963e-05,3.10903e-05,8.41446e-05,2.04311e-05,6.68551e-05
11,1,1,0.0002149804,8.5669e-06,3.8329e-06,6.41511e-05,2.64597e-05
11,1,2,3.0967e-06,5.2049e-06,1.3172e-05,6.0639e-06,2.624e-06
11,1,3,1.32346e-05,9.897e-06,1.32e-07,2.6936e-06,3.7136e-06
11,1,4,1.76209e-05,6.93493e-05,9.82973e-05,7.6743e-06,7.535e-07
11,1,5,5.10389e-05,1.921e-07,1.19209e-05,4.6765e-06,5.648e-07
11,1,6,1.5036e-06,1.7378e-06,2.772e-07,3.251e-06,4.18515e-05
11,1,7,2.09013e-05,0.0003733265,1.77828e-05,8.62207e-05,1.072e-07
11,1,8,1.50382e-05,8.2811e-06,9.4757e-06,0.0010858612,9.0298e-06
11,1,9,7.61322e-05,2.00788e-05,4.0499e-06,1.0369e-06,3.5204e-05
11,1,10,0.0001194904,1.66156e-05,6.578e-06,4.5067e-06,3.6956e-06
11,1,11,7.4545e-06,5.92533e-05,2.7754e-06,2.25209e-05,2.9837e-06
11,1,12,6.739e-07,4.16694e-05,2.2971e-06,9.0943e-06,5.19921e-05
11,1,13,2.60917e-05,0.0001928894,1.29414e-05,4.54e-06,8.3614e-06
11,1,14,8.0355e-06,7.41e-07,2.0399e-06,8.72406e-05,3.3251e-06
11,1,15,8.3e-08,1.1347e-06,3.004e-07,2.88378e-05,8.221e-07
11,1,16,1.01574e-05,2.73411e-05,1.13581e-05,2.50773e-05,9.842e-07
11,1,17,1.73624e-05,1.0177e-05,1.2236e-06,0.0002449298,7.4605e-06
11,1,18,8.7256e-06,1.92232e-05,7.4522e-06,4.7139e-06,1.0509e-06
11,1,19,8.5019e-06,0.0001324091,1.09802e-05,1.5913e-06,8.71864e-05
11,2,0,7.97891e-05,2.84883e-05,1.02318e-05,2.69864e-05,7.0202e-06
11,2,1,3.18152e-05,5.52553e-05,4.6027e-06,0.0001646314,2.94547e-05
11,2,2,3.1339e-06,1.16843e-05,9.53344e-05,1.13921e-05,2.46929e-05
11,2,3,1.5736e-06,0.0003220655,2.80638e-05,6.56744e-05,0.0001361584
11,2,4,0.0003073026,0.0001278486,3.20801e-05,0.0001578853,4.52341e-05
11,2,5,4.49026e-05,2.77907e-05,2.63936e-05,8.963e-07,1.92964e-05
11,2,6,4.54571e-05,2.2281e-06,0.0018331772,1.02858e-05,1.2755e-06
11,2,7,0.0001017534,7.2633e-06,1.469e-06,0.0003801028,9.26483e-05
11,2,8,0.0001159526,3.7738e-05,4.56744e-05,2.639e-06,4.728e-06
11,2,9,6.4623e-06,6.576e-07,0.0003362039,9.009e-07,1.97154e-05
11,2,10,1.33318e-05,5.77861e-05,6.09076e-05,0.000163784,0.0001224761
11,2,11,2.49352e-05,8.895e-07,9.7995e-05,1.951e-07,1.3855e-05
11,2,12,1.40371e-05,0.0001194951,3.97971e-05,4.14486e-05,4.21789e-05
11,2,13,1.32174e-05,1.52295e-05,0.0005363712,3.8407e-06,4.47961e-05
11,2,14,4.32429e-05,1.1252e-05,8.58593e-05,2.88021e-05,2.448e-06
11,2,15,1.00044e-05,0.0004743113,4.89989e-05,4.6552e-06,0.0001522817
11,2,16,2.6644e-06,0.0001174441,3.2162e-06,0.0002425695,6.6786e-06
11,2,17,8.4614e-06,2.3198e-06,1.96496e-05,0.0011276981,3.3529e-06
11,2,18,3.3665e-06,8.19033e-05,5.7703e-05,0.0001303758,0.000164688
11,2,19,8.6e-09,3.5679e-05,3.9805e-06,3.5032e-06,0.0002280683
11,3,0,2.21586e-05,6.1881e-05,1.1977e-05,8.5332e-05,3.813e-06
11,3,1,8.65004e-05,9.986e-07,3.0072e-05,2.8015e-06,0.0001097224
11,3,2,0.001836731,7.7303e-06,7.6324e-05,1.90632e-05,8.2707e-06
11,3,3,8.9769e-06,1.84978e-05,1.48251e-05,0.0011561299,8.862e-07
11,3,4,7.5294e-06,0.0002644009,4.8237e-06,0.0005674688,0.0011188528
11,3,5,0.0004759103,2.0852e-06,5.03228e-05,1.5927e-06,6.13132e-05
11,3,6,2.0854e-06,2.2905e-05,0.0002008842,7.03266e-05,5.19267e-05
11,3,7,6.3197e-06,3.9512e-06,0.0009438576,7.2651e-06,1.9743e-06
11,3,8,5.3888e-06,1.31277e-05,6.6559e-06,1.2657e-06,0.0002534479
11,3,9,0.0004033922,3.9625e-06,7.3701e-06,1.8935e-06,1.2204e-06
11,3,10,6.50382e-05,1.44949e-05,2.58596e-05,2.932e-07,3.5165e-06
11,3,11,1.7158e-06,8.47082e-05,1.41853e-05,6.68099e-05,0.0011900298
11,3,12,7.24676e-05,0.0001551763,0.0010254333,1.592e-07,2.5426e-06
11,3,13,3.14066e-05,0.0006574664,3.15494e-05,6.17466e-05,4.68176e-05
11,3,14,3.89776e-05,1.54625e-05,0.0001328272,1.07965e-05,0.0003889116
11,3,15,0.0001586044,7.6763e-06,6.141e-07,0.0036339615,1.6364e-06
11,3,16,4.67711e-05,3.33746e-05,2.0211e-06,0.0006848248,5.78075e-05
11,3,17,1.34987e-05,4.1724e-06,4.2599e-06,8.0163e-06,4.8457e-06
11,3,18,1.23e-06,0.00010808,0.0003735074,2.3325e-06,9.06e-07
11,3,19,9.3593e-06,4.0235e-05,0.000242943,2.5709e-06,1.03304e-05
11,4,0,0.0001686157,3.517e-07,1.2602e-06,1.185e-07,9.945e-06
11,4,1,3.95655e-05,6.3813e-05,0.0001138569,1.0714e-06,1.7163e-06
11,4,2,0.0003654904,3.3868e-06,1.53591e-05,1.1343e-06,1.6242e-06
11,4,3,1.1738e-06,5.9488e-06,1.2802e-06,0.0002798342,6.08586e-05
11,4,4,0.0002107945,1.2195e-06,0.0001871972,1.40783e-05,2.7724e-06
11,4,5,6.4586e-06,4.76944e-05,0.0001694889,0.0001808358,5.96688e-05
11,4,6,6.2093e-06,0.0001225141,3.27745e-05,4.18818e-05,6.9222e-06
11,4,7,4.201e-07,4.43373e-05,0.0001369426,7.1122e-06,3.3183e-05
11,4,8,7.90988e-05,1.70807e-05,9.94196e-05,3.19026e-05,2.00538e-05
11,4,9,0.0002737141,1.52624e-05,3.7086e-06,6.09442e-05,1.02571e-05
11,4,10,4.25037e-05,0.0001669084,1.22907e-05,2.5447e-06,4.51113e-05
11,4,11,6.046e-07,4.08e-06,4.5509e-05,8.25e-06,9.7651e-06
11,4,12,1.08103e-05,4.90702e-05,0.0005177189,8.81462e-05,1.50132e-05
11,4,13,8.52573e-05,6.88236e-05,4.39e-07,4.00848e-05,4.82e-06
11,4,14,0.0001824899,2.27717e-05,4.65403e-05,0.0002722835,1.1641e-06
11,4,15,8.21725e-05,5.48245e-05,8.00501e-05,9.9823e-06,4.9308e-06
11,4,16,0.0012474903,2.67065e-05,1.06197e-05,0.0010107092,1.52085e-05
11,4,17,8.4718e-06,9.169e-07,7.8524e-06,5.956e-06,2.59996e-05
11,4,18,4.08811e-05,4.29991e-05,6.3201e-05,0.0001410816,1.00043e-05
11,4,19,0.0002237488,0.0001048838,4.80519e-05,7.77564e-05,0.0001237498
11,5,0,8.4218e-06,9.5124e-06,1.3254e-06,0.0009910935,4.02405e-05
11,5,1,1.079e-07,2.8196e-06,1.564e-07,6.8564e-06,2.8345e-06
11,5,2,3.81665e-05,2.7685e-06,2.0741e-06,4.574e-07,6.5706e-06
11,5,3,6.7407e-06,1.94588e-05,4.971e-05,1.40624e-05,4.85e-08
11,5,4,8.26613e-05,4.33e-07,4.61713e-05,0.0001154288,7.31551e-05
11,5,5,0.0001185932,6.3645e-06,4.77387e-05,2.77e-08,7.9672e-06
11,5,6,0.0001169194,1.3386e-06,7.82377e-05,7.237e-06,2.781e-05
11,5,7,2.8339e-06,2.112e-07,8.0073e-06,5.5204e-05,1.82128e-05
11,5,8,2.3814e-06,8.57469e-05,5.78877e-05,1.27063e-05,4.0987e-06
11,5,9,3.36538e-05,2.87633e-05,1.4724e-06,6.8443e-06,2.8643e-05
11,5,10,3.283e-06,1.23186e-05,1.77866e-05,1.16642e-05,8.0324e-05
11,5,11,0.0003837338,1.8481e-06,7.57468e-05,0.000103387,2.5997e-06
11,5,12,3.22e-08,2.0488e-06,3.1778e-06,0.0001404431,9.437e-07
11,5,13,1.43495e-05,2.1857e-06,3.8312e-06,0.0001076981,3.849e-07
11,5,14,7.4483e-05,1.349e-07,1.99798e-05,6.219e-06,0.0009554284
11,5,15,3.89446e-05,4.38361e-05,0.0009238983,8.92704e-05,3.79672e-05
11,5,16,2.38228e-05,4.03903e-05,1.99108e-05,2.43609e-05,0.0001146536
11,5,17,6.2629e-06,6.1154e-05,4.00076e-05,0.0002041605,7.30488e-05
11,5,18,8.08636e-05,9.4823e-06,1.09693e-05,3.659e-07,7.729e-07
11,5,19,2.50872e-05,6.9919e-06,8.2892e-06,4.414e-06,7.2975e-06
12,1,0,1.119e-07,4.2738e-06,4.2691e-06,4.2991e-06,4.3238e-06
12,1,1,0.0002054675,1.672e-07,0.0003361836,4.4026e-06,7.7548e-06
12,1,2,1.904e-07,4.62e-08,4.77e-08,7.06e-08,7.34e-08
12,1,3,0.021136403,2.85e-08,6.7e-08,7.89e-08,6.43e-08
12,1,4,9.0915e-06,1.24e-07,3.23e-08,1.3e-08,1.973e-07
12,1,5,0.0078612522,6.65e-08,4.2877e-06,4.2848e-06,9.58e-08
12,1,6,0.0016447111,0.0001438258,7.4766e-05,7.5222e-06,4.2988e-06
12,1,7,1.0846e-06,6.753e-07,4.49e-08,4.3025e-06,1.807e-07
12,1,8,4.2281e-06,4.3824e-06,4.4272e-06,4.2839e-06,4.2986e-06
12,1,9,4.2854e-06,4.2878e-06,4.2931e-06,4.4036e-06,5.2532e-06
12,1,10,1.882e-07,1.793e-07,6.41198e-05,0.0001575799,4.2744e-06
12,1,11,0.2149998644,0.000259611,1.272e-07,1.879e-07,0.0007835656
12,1,12,3.6535e-06,8.19e-08,1.244e-07,8.5e-08,1.576e-07
12,1,13,7.83e-08,4.2521e-06,4.2668e-06,8.58e-08,4.24e-08
12,1,14,5.1599e-06,3.85e-08,1.107e-07,1.92e-07,1.336e-07
12,1,15,4.88e-08,0.0002899173,9.3e-08,2.077e-07,2.61e-08
12,1,16,4.34e-08,4.7088e-06,1.618e-07,4.91e-08,4.3024e-06
12,1,17,8.5024e-06,9.77e-08,1.17e-08,7.43e-08,1.717e-07
12,1,18,5.38342e-05,1.012e-07,5.3e-08,1.499e-07,6.8e-08
12,1,19,5.3414e-06,9.49e-08,1.228e-07,1.42e-08,2.51e-08
12,2,0,2.0513260129,0.0011452008,1.3612e-06,1.9997e-06,2.65408e-05
12,2,1,7.662011645,0.3268773785,7.3093e-06,1.03761e-05,0.0059030777
12,2,2,0.0003903672,0.33907145,0.2638736769,0.1418926676,0.145057124
12,2,3,6.102e-07,8.686e-07,1.13188e-05,4.246e-07,1.0975e-06
12,2,4,5.5951219408,8.283e-07,2.157e-07,9.597e-06,5.49484e-05
12,2,5,0.7655599697,0.8541273775,0.8104411287,1.117e-07,1.03578e-05
12,2,6,9.9506329586,8.97e-08,1.889e-07,1.924e-07,1.544e-07
12,2,7,0.0005393828,0.0007389569,3.498e-07,9.0085e-06,3.876e-07
12,2,8,0.1000955388,9.4769e-06,5.063e-07,2.9e-09,1.03509e-05
12,2,9,7.0525665575,1.9372e-06,3.0929e-06,5.3355e-06,1.04005e-05
12,2,10,12.3920430454,0.0222337524,3.356e-07,0.0020046316,4.641e-06
12,2,11,0.9679787319,0.0150028425,2.183e-07,9.68e-08,3.658e-07
12,2,12,6.8290233449,1.083648093,0.1229973624,2.164e-06,4.2195e-06
12,2,13,1.0930000136,3.746e-07,0.0004959224,6.3581e-06,0.0016686045
12,2,14,1.291e-07,7.84e-08,1.03038e-05,9.2256e-06,1.03606e-05
12,2,15,8.2412586579,1.1521328312,0.0003632328,2.175e-07,1.351e-07
12,2,16,3.2455391569,0.1022762573,0.017093564,0.001952442,0.0070171425
12,2,17,12.0854664387,3.5515e-06,1.04016e-05,1.04012e-05,4.1274e-06
12,2,18,6.4739479766,6.793e-07,1.04012e-05,1.03987e-05,1.0397e-05
12,2,19,0.1059865952,5.215e-07,1.165e-07,6.93e-08,2.375e-07
12,3,0,6.5992490053,3.5254749259,5.55778e-05,0.023314727,0.0001533308
12,3,1,1.5673541699,0.0036800434,4.76473e-05,2.46919e-05,0.0002496218
12,3,2,5.4697981386,0.0003901886,2.52068e-05,2.68235e-05,2.63737e-05
12,3,3,2.51915e-05,0.003824481,3.62109e-05,5.84972e-05,3.09352e-05
12,3,4,8.84694e-05,0.0007200348,4.11363e-05,7.66e-08,2.73286e-05
12,3,5,0.0006091287,0.0675068751,3.93227e-05,3.68065e-05,3.64311e-05
12,3,6,0.0760004542,9.00368e-05,0.000627364,2.57043e-05,2.62437e-05
12,3,7,2.52077e-05,5.251e-07,6.79e-08,0.0013990562,0.0169270446
12,3,8,0.0092176954,0.0007336507,0.0009320706,2.929e-07,3.00507e-05
12,3,9,0.2554370675,2.71634e-05,2.56602e-05,2.52062e-05,4.376e-07
12,3,10,0.3619092647,0.60410061,3.11564e-05,2.52075e-05,2.52069e-05
12,3,11,0.4576562835,2.2994e-06,0.1523226058,0.001235749,2.58374e-05
12,3,12,0.2425488308,2.71629e-05,3.43837e-05,2.52078e-05,2.52072e-05
12,3,13,5.09286e-05,0.4462673008,2.44501e-05,1.103e-06,7.485e-07
12,3,14,4.1671957635,0.150610592,2.66978e-05,0.001199514,0.000337125
12,3,15,0.2014162228,5.92743e-05,2.1676e-05,2.1304e-06,2.409e-06
12,3,16,8.95164e-05,2.583e-07,3.21433e-05,2.63719e-05,2.47693e-05
12,3,17,1.2931615858,0.0028346966,2.44754e-05,0.0040938626,2.52067e-05
12,3,18,0.0001107154,0.0168144992,0.000188013,0.0015870135,9.81614e-05
12,3,19,14973587.004728328,1.8528004669,0.003738864,0.0059216648,0.0832498891
12,4,0,9.8092e-06,1.00302e-05,1.00303e-05,5.51436e-05,1.11996e-05
12,4,1,0.1002450527,9.5687e-06,1.00287e-05,9.7871e-06,9.8831e-06
12,4,2,1.1156451679,0.2649298438,0.2718222128,0.0751867459,3.3899e-06
12,4,3,0.0047826342,0.3197915312,5.84e-08,9.7076e-06,1.00303e-05
12,4,4,0.084276217,0.0012709711,0.000867916,1.181e-07,1.00301e-05
12,4,5,1.00303e-05,5.05e-08,0.0007468549,4.4284e-06,1.00301e-05
12,4,6,0.7187490087,5.689e-07,0.0002062721,0.0387358066,1.754e-07
12,4,7,0.5887233596,0.1959747121,5.35403e-05,9.8746e-06,7.2794e-06
12,4,8,2.12806e-05,2.25085e-05,1.00291e-05,0.0001450907,0.0001933847
