fid,iid,rep,static_B20,static_B40,static_B60,static_B80,static_B100,static_B120,static_B140,static_B160,static_B180,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
22,2,19,1.9549988595,1.9549988595,1.9549988595,1.9549988596,1.9549988769,1.954998934,1.9549988595,1.9549988595,1.9549988596,1.9549988595,1.9549988595,1.9549990001,1.9551485882,1.9549990356,1.95499891,0.7489914841,1.9549988595,1.954998889,1.9549988599,1.9549988595,1.9549988596,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595
22,3,0,21.7794619965,7.2716292584,5.0627374564,5.2347302572,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627375751,5.0627374564,5.0627374825,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,3,1,1.791e-07,5.32e-08,0.0088998692,1.17e-08,1.19e-08,0.0,1.16e-08,3.2e-09,4e-10,0.0,0.0,0.1970492155,1e-10,2.5e-09,7e-10,5.2147e-06,1.04304e-05,9.32316e-05,1.7772e-06,7.94e-08,1.6e-08,8.2151e-06,5.5602e-06,2.0485e-06,1.6082e-06,4.216e-07,4.858e-07,1.791e-07
22,3,2,1.85e-08,0.0341935612,0.0,1.85e-08,0.0,1.85e-08,3.1e-09,0.0,6.88e-08,9.9e-09,0.0,0.0,0.0,0.0,6.666e-07,2.7e-09,1.85e-08,1.994e-06,3.9e-09,1.85e-08,2.7e-09,1.85e-08,2.9e-09,2.6764e-06,6.45e-07,1.85e-08,4.87e-08,1.85e-08
22,3,3,0.0207640041,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374566,5.0627375293,5.0740596594,5.0627374564,5.0627374564,5.0627374566,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627375416,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374565,5.0627374564
22,3,4,0.0,1.44e-08,0.0,0.0123823882,0.0,0.0,4.4158e-06,1.187e-07,4.48e-08,0.0,0.0,1e-10,7e-10,1.4e-09,1.41e-08,6.6165e-06,4.59824e-05,4.4158e-06,6.98e-06,4.4158e-06,2.29417e-05,4.4158e-06,3.09296e-05,2.83854e-05,2.60675e-05,4.2972e-06,9.596e-06,4.4158e-06
22,3,5,0.6918569113,30.1379815084,11.1350715541,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924524,18.2882924493,18.2882924493,8.7427505332,18.2882924493,18.2882924493,18.2882924493,18.2882924545,11.5652786814,0.6918569113,0.6918569113,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,3,6,2.009059359,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569113,0.6918569113,0.6918569113,0.6918569113,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,3,7,0.6918569112,0.6918569113,0.6918569112,0.4830482015,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569113,0.6918569113,0.6918569113,0.491083293,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,3,8,1.9554083056,1.9549988595,1.9549988643,1.9549988595,1.9549988595,2.0279826216,1.9549988595,1.954999057,2.1331367347,1.9549988595,1.9549988781,1.9549988692,1.9549989175,1.9972564471,1.9549989499,1.9549989487,1.9630166794,1.9549988595,1.9549988595,1.9549995368,1.9549988751,1.9549989073,1.9550023716,1.9550752189,1.9550035457,1.9550026644,1.9550026644,1.9550026644
22,3,9,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569113,0.6918569113,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,3,10,2.5905477301,2.5905477308,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477304,2.5905477301,2.5905477314,2.5905477301,2.5905477305,2.5905477315,2.5905477309,2.5905477307,2.5905477301,2.5905477304,2.5905477302,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,3,11,2.590548281,5.0627375435,5.0678931056,8.3560917732,21.7794619991,1.9831909065,0.6918569113,1.9549988661,1.9549988663,1.9549989593,1.9549988595,2.0765983,1.9549989892,1.9549988595,2.0158817932,1.9550020526,1.9549988595,1.9550020526,1.9550020526,1.9687812608,1.9672969125,1.9661584089,1.9550010233,1.9549996209,1.9555727255,1.9550477299,1.9550032012,1.9550020526
22,3,12,0.1290641286,67.4522207309,7.2716294526,0.6918569113,0.1370196875,7.2716295397,1.9549988595,5.0627374585,1.9549994239,5.0627374576,1.9549988595,1.9549988595,2.005977862,2.0145178879,2.0428729751,1.9549988595,2.0242153367,2.0147205294,2.2923781066,11.7173112636,2.0051250451,3.5747245808,4.6198813104,4.0785689207,6.6644576926,14.9095806595,25.0001200214,67.4522207309
22,3,13,18.2939417042,2.5905477304,8.7427505321,8.762776566,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,5.0637203871,8.7427505321,5.1374314611,8.7427505321,0.6918569113,2.5905478932,8.7427505334,1.1692323967,5.5205537054,8.7427505321,8.7427505326,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,3,14,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.0873033546,0.6918569112,0.6918569113,0.6918569112,0.6918569112,0.6918569113,0.6918569113,0.6918569113,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,3,15,0.026754705,0.6918569113,0.6918569113,0.6918569113,5.1e-09,0.0,1.19e-08,0.0,4.96e-08,1.9e-09,2.8e-09,0.0,1e-10,0.0,1.0298e-06,1e-10,7.045e-07,1.122e-06,0.0,7.383e-07,3e-10,4.868e-07,1.083e-07,1.882e-07,4.57e-08,5.2e-09,2.8e-09,2.8e-09
22,3,16,1.9549990668,1.9549990668,1.9648697335,0.6918569113,1.9549988641,1.9692908029,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549990668,1.95499886,1.9549988595,1.9549988595,2.248663979,1.9549988595,1.9549988595,1.9549988595,1.9549994731,1.9549990668,1.9550006104,1.9549990668,1.9549990668,1.9550192526,1.9549991324,1.9550015631,1.9549990668,1.9549990668
22,3,17,0.6918569113,7.2716292873,7.2716291936,7.2716292907,7.2716299134,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2763497694,7.2759483018,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716292922,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936
22,3,18,0.0015817596,42.9072292325,42.9072292326,42.9072292325,42.9072305913,2.6400570827,42.9072292325,42.9072292325,42.9072292325,42.9072292325,42.9072292325,42.9072292325,7.2716420097,42.9072292325,42.9072292325,42.9072309158,42.9072292325,42.9072292325,42.9072292325,42.9072292325,42.9072292325,42.9072292325,42.9072292752,42.9072292325,42.9072292325,42.9072292332,42.9072292325,42.9072292325
22,3,19,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,8.7427505341,8.7427505446,10.0294149604,21.7794619965,0.6918569112,0.6918569112,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794619965
22,4,0,2.5905490305,11.1547009945,1.9549991322,1.9549988595,1.9549999159,1.9549988595,1.9550003845,1.9549988595,1.9573034121,1.9549988595,1.954999617,1.9567531179,1.9549988595,1.9553439393,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595
22,4,1,0.6918569121,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374631,5.0627374564,2.6567437592,5.0627374732,1.9765126494,5.0627374567,5.0627374564,1.1518418205,5.0627374566,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,2,7.6059809259,5.0627375433,7.2716292315,7.2716292326,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,0.6931194884,7.2716291936,7.2716294851,7.2716291936,7.2716291936,7.2716291936,0.6918569432,0.1987951372,7.2716291954,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936,7.2716291936
22,4,3,0.6918569152,1.9550029553,2.5905477301,2.5905483311,2.5905477301,2.59055041,2.5905480211,2.5905478023,2.593734856,2.5905477301,0.6938919056,2.5905477301,2.5905495766,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,0.6921292619,2.5905477301,2.5905477301,2.5905477301,2.5905477304,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,4,4,0.6918569318,1.9549999032,5.0627374565,5.0627374564,5.062737462,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627375346,5.0627374564,5.062737459,5.0627374564,2.5990181284,2.5990181284,0.691857727,1.9983035649,2.2653061346,5.0627374586,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,5,1.9549988595,1.9572167677,1.9549988595,1.9553421592,1.9549988595,1.9549988595,1.9550001325,1.9549988596,1.9549999052,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9550007249,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988596,1.9549988595,1.9549988595,1.9549988595,1.9549988595
22,4,6,1.9562341932,5.0627374564,1.9549993764,1.9553759386,5.0627374564,5.0627374564,5.062737471,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374618,1.9728171057,5.0627374605,5.0627374564,1.8008662653,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,7,0.6918569112,0.6918569245,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569131,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112,0.6918569112
22,4,8,1.9549988595,1.9549992755,1.955000508,1.9549988595,1.9549988595,1.9549988595,1.9549994593,1.954999049,1.954999037,1.9549988595,1.9549988595,1.9549988595,1.956561575,1.9550752708,1.9550049541,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.954998878,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595
22,4,9,1.9995064394,5.0627374564,5.0627374564,5.0627374664,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374618,0.6918569264,5.0627374564,5.0627374564,1.9592956371,5.0627374712,2.6167290803,5.0627374564,5.0627374564,5.0627374566,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,10,5.0627374564,2.5905504318,0.0014258568,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,4.3080623005,5.0627374564,5.0627374623,5.0627374564,5.0627374564,5.0627374564,5.0627374894,2.6354170988,2.9037718777,3.8365440258,5.0627374572,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,11,2.5905492517,0.6918569124,2.5905492517,0.6918569135,21.7794619973,0.6918569131,22.7921185373,21.779461998,21.7794621769,21.7794620052,21.7794619965,21.7794619965,21.7794619965,21.802147212,21.7794619965,21.7794621769,21.7794621769,21.7794620433,21.7794620026,21.7794623787,21.7794621769,21.7794621769,21.7794620353,21.7794620171,21.7794620116,21.7794627773,21.7794621757,21.7794621769
22,4,12,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.1182961152,5.1301790634,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627375059,5.0627374564,5.0627374564,5.0627374564,5.0627374939,5.0627374564,2.0152432647,2.6016947993,5.0627374631,3.2510490636,0.7842740329,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,13,1.9572797761,0.0037038878,2.5905477301,2.5918966611,2.5905489239,2.5905477301,2.5905477793,2.5905488012,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477304,2.5905477301,2.5905477301,2.5905477301,2.5905480306,2.5905481995,2.5905479694,2.5905477301,2.5905477301,2.5905477301,2.5905477301,2.5905477301
22,4,14,1.9549989147,1.9551798574,5.0627374564,5.0654470631,5.0627374564,5.0627374564,5.0634301388,5.0627374604,5.0627374564,5.0627374564,5.0627374617,5.0627374564,5.0627375029,5.0627374701,5.062737464,5.0627374643,5.0627374999,5.0627374589,0.6918948751,3.1896554053,5.0627374567,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,15,8.7427505321,0.0010530428,0.6918569127,5.0627374717,8.9610885298,0.6918569127,0.0218196731,8.7468256495,8.7427535363,8.7441090315,11.9701647423,8.7439608204,8.743454035,8.7427505321,8.7427505321,8.7455437956,8.7468256495,8.7470645684,8.7529826181,8.7468120447,8.7458339382,8.7427505321,8.7450020423,8.7457114089,8.7464674754,8.747103259,8.7467964143,8.7468256495
22,4,16,1.9549989947,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,0.6918569155,5.0627374564,0.2558899142,5.062737483,0.495935146,5.0627374564,2.067895508,5.0627374568,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,17,1.9699949435,0.6918575527,1.9550002385,5.0627374571,5.0627374777,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,0.6918569192,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374715,5.0627375575,5.0627374564,5.0627374564,5.0627374564,5.0627374566,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,4,18,1.9575458614,0.6918569327,5.0627374564,1.9550005626,1.955001849,1.9549988595,1.9549988595,1.9550001964,1.9550001964,1.9549988595,1.9549993849,1.9549988595,1.9571272572,1.9549988595,1.9549988596,1.9549988595,1.9550011818,1.9549988595,1.9549988595,1.9549988595,1.954998882,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595,1.9549988595
22,4,19,21.7794619965,0.6918569235,21.7794619965,21.7794619965,21.7794619965,21.7794620011,21.7797632052,21.779461997,21.7794619969,21.7794620872,21.7794619965,21.7794619965,21.7794619965,21.7794619965,21.7794620872,21.7813346264,21.7794620872,21.7904478956,21.7798466467,21.7800511014,21.7794623864,21.7794620821,21.7794621524,21.7794780244,21.7794620076,21.7794620872,21.7794624119,21.7794620872
22,5,0,1.9552159253,7.2716291938,2.0304867234,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882927009,18.2882924493,18.2882924493,18.2882924493,7.2716291938,18.2882925255,6.3383916103,8.7438561133,18.2882925046,1.0231881167,18.2882924493,6.35876987,1.7155223296,11.8709243799,18.2882924494,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,1,5.062737532,18.2882926854,18.2882926854,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,8.7439972413,0.6923314589,5.0999190144,8.7427643599,18.2882924493,7.2716291939,18.2882924493,6.5721103298,8.7459375833,18.2882924505,10.05811471,18.2882924494,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,2,8.7427506067,8.7427505321,5.063097441,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627376613,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,3,0.6918637912,8.7427513873,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,0.5654589895,18.2882924493,18.2882924493,0.7221023552,17.6457449868,18.2882924498,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,4,18.2882924493,5.0627375666,2.6947943606,5.0627374999,18.2882924493,2.6991725383,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882925795,5.1995324398,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,8.1977691724,18.2882924534,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,5,8.7427505321,5.0662963122,5.0627374564,5.0681127933,5.0665862992,5.0627378894,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374904,5.0627374564,5.0627374564,5.0627374564,5.0627377186,5.0627374564,5.0627375288,0.7303579845,5.0627374969,5.062737464,5.0627374568,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,6,5.0627374702,5.0627377209,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627375186,5.0627374564,5.0699515878,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.062737611,0.6966235359,5.0627374734,5.0627374564,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,7,1.9602958245,8.7427505321,0.500655801,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505798,8.7427505321,8.7427505321,4.6459135345,8.7427505321,7.271629194,8.7427505321,7.2716291941,3.8251702679,8.7427505368,5.080256651,5.3771534991,6.5843984833,8.7427505325,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321,8.7427505321
22,5,8,5.0627374565,5.0627374564,5.0627377445,0.691856997,0.691856997,0.0,5.25e-08,0.0,7.5e-08,0.0,1.09e-08,5.2e-09,6.7e-09,2e-09,3.15e-08,1.1e-09,1.7679e-06,1.17124e-05,1.17124e-05,0.0046025316,0.0007510379,0.0002496309,1.17124e-05,0.0002695681,5.26528e-05,3.44372e-05,1.1324e-05,1.17124e-05
22,5,9,5.0627378705,5.0627378119,5.0627374564,5.0627374789,5.0627374564,5.0831492651,5.0627374564,5.0627379,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374775,5.0627374609,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,10,1.47349e-05,5.0627375575,5.0627375575,4.81e-08,0.0,0.0001104382,1.47349e-05,9e-10,7.69e-08,3.17e-08,0.0,2e-10,0.0,0.0,1.47349e-05,2.48219e-05,1.03e-08,9.46711e-05,0.0001765863,0.0001995454,0.0001677954,1.47349e-05,0.0001371788,9.52564e-05,0.0001014015,3.15667e-05,2.7797e-05,1.47349e-05
22,5,11,1.9565467147,5.0627375082,5.0627377487,5.0627374564,5.0627376192,5.0634122189,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627376251,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,1.4965588688,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,12,0.0030054297,5.2071097047,25.4769909121,25.4769507934,25.4769507935,25.4769507932,25.4769507936,25.4769514245,25.4769507943,25.4769507933,25.4769507933,25.4769507932,25.4769507932,25.4769507932,25.4769507933,25.4790955504,25.4769507955,25.4769507933,25.4769507961,25.4769507933,25.4769509921,25.4769507936,25.4769507933,25.4769508497,23.9170331635,25.4769507962,25.4769507932,25.4769507933
22,5,13,5.0627376416,18.2882924493,18.2882925722,18.2882924493,18.2882924493,18.2882926114,18.2882924493,18.2882924493,18.2882926302,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,0.5150895517,18.2882924493,9.1247877351,5.4066596902,18.2882924493,9.6965774815,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,14,5.0627374564,5.0627374564,5.0627375004,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374858,5.0627374564,5.0627375762,5.0627374564,5.0627374564,5.0627374564,5.0627375137,0.696139453,0.7017102575,5.0627374868,2.1307265057,5.0627374572,5.0627374568,5.0627374564,5.0627374565,5.0627374564,5.0627374564,5.0627374564,5.0627374564,5.0627374564
22,5,15,1.7963946393,0.8217624049,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882925476,18.2882924493,18.2882924493,18.2882924493,5.5762423516,18.2882924493,18.2882924493,18.2882924493,18.2882924493,5.3093793368,18.2882924493,18.2882924634,8.1165149884,18.2882924493,18.2882924493,18.2882924494,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,16,7.2716291938,18.2882924493,1.9915431263,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.288292653,18.2882924493,18.2882924493,18.2882924493,18.2882924493,5.737096752,18.2882924605,18.2882924493,18.2882924493,18.2882924493,18.2882924493,7.2716291939,7.2716291939,18.2882924547,18.2882924561,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,17,1.53e-08,0.0,5.0627375647,0.0093962459,0.0,0.0,0.0,1.7e-08,4.62e-08,1.231e-07,0.0,1.728e-07,0.0,2.43e-08,1.53e-08,1.18e-08,6.25e-08,2.326e-07,4.527e-07,2.46844e-05,2.99923e-05,8.89914e-05,4.195e-07,3.49044e-05,1.993e-07,1.53e-08,2.353e-07,1.53e-08
22,5,18,0.0057622595,18.2882924493,5.062737475,18.2882924493,18.2895128752,0.0049413931,18.2882924493,0.0068083597,18.2882924493,18.2882924493,8.0574323001,18.2882924493,10.986015984,18.2882924493,18.2882924493,18.2882924493,5.2415032758,18.2882925366,18.2882925693,18.2882924493,7.2716291939,18.2882924531,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
22,5,19,5.0627393995,18.2882924493,0.6918569257,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924864,18.2882924493,5.0814989374,18.2882924493,5.1836992176,18.2882924493,18.2882924493,5.2468938347,5.1563919379,2.8143361521,18.2882924855,6.8279136861,10.4164729256,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493,18.2882924493
23,1,0,0.3227073987,2.0616586096,0.8041625747,0.3712468832,2.8509526571,1.3599355342,2.6638977268,2.4208510877,2.8632565513,0.3044897989,0.1620480375,0.3632702562,2.3054270918,2.3054270918,1.2756523258,1.4059259968,2.3054270918,2.300990695,1.9460617972,2.6320944543,2.3054270918,2.6703953175,2.7872967461,1.6576322906,2.7872967461,2.7872967461,2.6070521819,2.7872967461
23,1,1,1.2960443438,2.0870903614,2.2502695639,1.1207789028,1.496359759,0.1742577803,1.5620875991,2.0887282385,3.0453417259,0.1071290049,0.0842693905,4.1994814895,1.3400064402,1.6607030888,2.1527716022,2.7028542379,1.6397126892,2.4719205242,1.2057362387,1.2587056101,1.8797996033,3.029071969,2.5338813758,2.5514809331,2.0193835143,3.9946979128,3.9048099506,4.1994814895
23,1,2,1.4570017373,2.4719393305,3.6038516221,2.6350640686,2.3936745357,2.0642264386,0.1034170783,0.1579517167,0.1589668161,1.7024693403,0.1360433613,3.6038516221,1.1051292271,1.1051292271,1.1051292271,1.6272264375,1.3790514745,1.1051292271,1.9096243202,2.8382949279,1.9096243202,2.2978020441,2.0764055235,3.3013721391,2.3110467743,2.9859796068,2.5780235857,3.6038516221
23,1,3,0.8037363152,2.4757586347,1.5155691086,2.2807819689,2.904539003,1.3969471268,0.3208139583,0.1878663034,0.8227298491,0.0588188408,0.144136225,1.7621398424,1.7603363331,1.8276716902,2.1534976187,1.7886325906,1.5223316263,1.8586041009,2.0128753092,1.9194025785,0.8915360637,2.0306336333,1.1301617807,1.9226573369,1.8759492264,2.0009243827,1.9872746341,2.1534976187
23,1,4,1.6480162372,1.2091090193,2.7228824104,1.9512426154,0.1703839368,1.9529212328,0.3697058469,0.0515679829,0.1363369675,0.1990199598,0.0739102813,0.3232161726,1.4690978208,2.5233838277,1.8228489712,2.5156161682,2.5309381843,2.2988089305,1.8329230422,2.2495035958,0.7016757555,2.0036517399,1.8464704278,2.4650991767,2.5071466118,2.4884183374,2.2594907378,2.7228824104
23,1,5,2.6262313282,2.4808490705,2.3603142863,2.5422560448,2.2318807249,1.4431263615,0.262735272,2.5873883618,1.5766754938,0.0594166134,0.0959498647,0.0641576275,1.2209638139,2.3026435217,1.2300208283,1.8036613371,1.8036613371,1.6267640145,1.5603237595,3.6033080099,1.7354305973,1.9895369567,3.3221863519,1.9790173443,3.6119345652,2.8246704555,2.3455496027,2.3603142863
23,1,6,2.3421066333,2.2845332275,2.7035556046,2.3375091485,1.9071335895,1.9265189882,2.4612104776,0.2030774146,2.6067579654,0.0299857707,0.0675759877,2.2590685057,1.7399460192,1.7399460192,1.7399460192,1.7399460192,1.8391504418,1.9244929997,1.7627149245,2.6919925491,1.2206035507,3.1700150947,2.2390960592,3.376651214,2.4646555354,2.151649298,2.5525947993,3.376651214
23,1,7,0.8173765737,1.4336010457,1.4708906736,2.094157901,2.1346254063,1.8094737515,0.3455427514,2.8377184311,0.3685978549,0.1032805934,0.3491382235,1.5523423603,2.1518393352,2.1688205071,2.3900021519,2.3585714645,2.3900021519,1.592859384,2.9035940677,2.8524032112,2.2898676239,3.0912115412,2.9775140511,2.853240026,2.8529430624,2.8529085938,2.2936241065,3.313954538
