fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,std_y_last_4,mean_std_x_last_4,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
6,5,7,0.25,0.5057813622173458,0.0387748778096947,0.3333333333333333,0.7216031530943698,4.2003272096028825e-05,2.1673630571044084e-05,1.3087152433827724e-05,2.0746206375380463e-05,0.829740775352645,6.424720565275681e-05,0.4285714285714285,0.0,0.4285714285714285,0.34375,0.4827586206896552,0.1833333333333333,0.0,0.4079857416025558,0.4713434615571866,0.631562939008343,0.0,0.4094777725496363,0.5203230295186676,0.5811477584950024,0.368215341899758,0.414855081088689,0.4888493577346289,0.6183518046870717,0.3885312633105764,0.4236279331541906,0.5444838709907117,0.5888860959264117,0.6799580420247908,0.4495192307692307,0.0003315167247273,0.5120643431635388,0.7619047619047618,0.4512658120592132,0.5934180779216325,0.6577780406092791,0.512553980176319,0.7056002132545696,0.5829761148066269,0.6306942518399925,0.655829524047487,0.5846454882650707,0.3183954044551288,0.5801842098396267,0.311188727503273,0.3476865521989563,0.3636459593087903,0.3406804728249043,6.567420062605706e-05,0.8137623046990355,6.570656973834014e-05,0.7487802880435823,1.5420652552849557e-05,0.6192608934454351,2.309987764784846e-06,0.0518285167309887,0.0363100256984037,1.397739000074436e-07,0.0006451127056951,3.880573936723369e-05,False
6,5,8,0.25,0.6553830571265615,0.2720492527632264,0.3333333333333333,0.5939769370757596,5.450848800241447e-05,1.833580651309326e-05,3.487441510629486e-05,0.000130945061019,0.93454481949766,8.414963618149591e-05,0.5714285714285714,0.0,0.5714285714285714,0.4375,0.3793103448275862,0.2916666666666667,0.0,0.2872085144468398,0.2489497280489814,0.2581433633702359,0.0,0.2877203133159284,0.2481393550299334,0.33383310911497,0.3789736644750783,0.2866804312739561,0.2612161804638054,0.2140878003954852,0.4003045774185731,0.2966104284237781,0.2741923164687408,0.3397250579579889,0.6395844095610532,0.4759615384615384,0.0003859878528904,0.546916890080429,0.7142857142857143,0.7846045956441348,0.7901615859144133,0.8934811463330016,0.3628651588146987,0.5955371677487711,0.4633291045100715,0.3269290610959405,0.3343465452929433,0.5618914096321432,0.3046954178976031,0.555582735955665,0.2942848897434965,0.3917969397221976,0.4642579349175059,0.4681844135129537,6.879186795442192e-05,0.5653425549282337,8.44979753972763e-05,0.5223227276514206,2.450072634084538e-05,0.6243343447470173,1.606854866751828e-05,0.0217326996181697,0.0634118139888828,2.4990828049502225e-06,0.0002863025050533,4.883430932674726e-07,False
6,5,9,0.25,0.7370858372741874,0.4483391530444247,0.3333333333333333,0.7225356102259812,5.605994789950887e-05,3.7982989377165945e-05,2.610492888198418e-05,2.782940809342298e-05,0.8688126520535844,3.872466058068713e-05,0.6190476190476191,0.0,0.6190476190476191,0.40625,0.2758620689655172,0.3611111111111111,0.0,0.2634336416765716,0.3181710787346246,0.2084863191554611,0.0,0.2633010826919123,0.2845228270608573,0.2187179192699833,0.3719963951637073,0.2605839112004655,0.3312352796961905,0.1583950892059202,0.3916403658548133,0.2700745915197393,0.308846357348481,0.2211449165797667,0.4160965860301888,0.4591346153846155,0.000366902728743,0.5227882037533512,0.5714285714285713,0.7608295437174828,0.6610231291959519,0.7736676006230464,0.5235146313161606,0.703715517419091,0.5142625856952628,0.3662436845780199,0.373090130489194,0.6800060418537075,0.2910175435571872,0.6828899785936335,0.2906525897134521,0.3919875146640494,0.3992318361760255,0.3777564924035222,0.0001052198043711,0.6004235480961843,0.000110615591085,0.6003806820199227,2.5541591368131983e-05,0.6276873417614097,7.434730710414025e-05,0.0704020044853516,0.002686886434722,6.164177481788225e-07,0.0003213190448949,7.121661087120796e-06,False
6,5,10,0.25,0.6170315145291497,0.2299247076692783,0.3333333333333333,0.6655289676857088,5.296535388985037e-05,2.463385616959708e-05,2.6172392650052693e-05,5.9678197762966166e-05,0.8902185490399052,0.0001199576814824,0.5714285714285714,0.0,0.5714285714285714,0.34375,0.4137931034482759,0.2115384615384615,0.0,0.1702609855240031,0.4253067674821658,0.47387334770599,0.0,0.1756026249577621,0.4785155744365988,0.4894763516884526,0.7274792713892895,0.2144430717613285,0.4863242167603709,0.4984587418157271,0.7656339091493825,0.2341252808715695,0.5409274561355448,0.5435535311075802,0.6798588036921456,0.46875,0.000438298323146,0.5549597855227881,0.6190476190476192,0.7238921292923961,0.7781889369679575,0.8466736946024368,0.4409293009308088,0.7069744280796624,0.2420630831429758,0.3860722615445677,0.4184990263589494,0.2201779941983995,0.5723865730406593,0.2110766506254001,0.569372825304911,0.6518304231789751,0.3686800448781163,0.3807587186360509,8.988036436590274e-05,0.3280786548670796,0.0001144828480765,0.3533296606486575,2.172216379298713e-05,0.2618897485171456,0.0013003462468806,0.0064120501692429,0.0039696255538141,8.867347488689588e-06,0.0003451649140401,1.039785821164326e-05,False
6,5,11,0.25,0.5173307996507894,0.056223926571729,0.0,0.6355882864259419,4.270210667803225e-05,7.477415780279435e-06,1.6014370339800923e-05,0.0001512973942581,0.7956674028401403,0.000152964910405,0.2857142857142857,0.0,0.2857142857142857,0.28125,0.6896551724137933,0.1071428571428571,0.0,0.4920838453375383,0.4002939051101357,0.4287744629077501,0.0,0.4899243153894549,0.3907101374750659,0.4773252209756748,0.4801448590822748,0.5060201872422462,0.4306472807569258,0.4158169516365305,0.4778219777853492,0.5089886541220269,0.4271109433026336,0.4951357025377975,0.2527067960686717,0.4591346153846155,0.0002921379150833,0.549597855227882,0.1904761904761903,0.5607797252389564,0.5569087202309273,0.6748815329606838,0.5360754851729193,0.744083206992401,0.5378617469851573,0.6162405991094531,0.6346918367050431,0.6818890051774187,0.5245880405516311,0.6892766704019534,0.5204939698281967,0.3743536090682151,0.376917787755919,0.3651865774041024,2.032050675469532e-05,0.6942498338574851,6.8473429808053e-05,0.6491070234192862,1.4393228440010392e-05,0.504403133807735,2.182757430741132e-06,0.0129598647681984,0.0066763276380779,6.256818114831725e-07,0.0001538429515694,1.2815184008669044e-05,False
6,5,12,0.25,0.5000777306421874,0.0373955102608789,0.3333333333333333,0.6544475235801184,5.925867641600817e-05,3.3710829329835784e-05,1.986034217874888e-05,1.949849680677944e-05,0.8244136551612815,0.0001430628078193,0.1428571428571428,0.0,0.1428571428571428,0.3125,0.3793103448275862,0.2083333333333333,0.0,0.4581713747645033,0.4017682898963595,0.3944883539906272,0.0,0.4463818250572744,0.4241158174460973,0.4288543944218355,0.4255015924931808,0.4700023075831393,0.424711504249802,0.3703449930696333,0.3894181334133,0.4625052435352739,0.4482186260296424,0.4341758643465464,0.5213654882140863,0.4807692307692306,0.0002847324066034,0.5281501340482573,0.4761904761904761,0.4550001724801078,0.4853156159195926,0.3570207080242648,0.7267567925649988,0.634813540370641,0.5804372515676509,0.642545950068655,0.6614237293994236,0.5982367841106362,0.3479692182329772,0.5781222951278856,0.3435782295238132,0.4025150997640985,0.3113872471554829,0.3267844776032153,2.8190071556760588e-05,0.4932385217693601,0.0001348623166373,0.6620786635332434,2.4320010173712585e-05,0.5622582830342084,3.8954303852186725e-05,0.0542822911108057,0.0410432180653808,7.589829452004576e-07,0.0019233591257416,7.994873904367625e-06,False
6,5,13,0.25,0.5986233273753881,0.1737170482489709,0.3333333333333333,0.7528823116458518,4.230419991307831e-05,2.263055252507799e-05,3.7342284416323e-05,0.0001095610849592,0.9401310437057068,9.105091063975084e-05,0.4285714285714285,0.0,0.4285714285714285,0.28125,0.517241379310345,0.140625,0.0,0.4595968967800489,0.4026442133170443,0.5036635539144372,0.0,0.4554670666890327,0.3722864240642133,0.4522800648456146,0.6044696103497387,0.4758902394606189,0.4497331936818354,0.5100288705002156,0.5889341075526668,0.4766804738855298,0.4257674450206967,0.4865749659663705,0.635153186316662,0.4783653846153847,0.000366902728743,0.5442359249329758,0.6666666666666666,0.5599261078264339,0.6476146539733154,0.7598456313468632,0.4512967073885698,0.7230606380495037,0.3756841354771937,0.416061050419092,0.4403240507867778,0.3504631852382949,0.7112630362248361,0.344131006499319,0.7052936593381424,0.4064490540451331,0.5195990364001378,0.5208127618478314,7.122445229578075e-05,0.453291934445816,9.462970679623516e-05,0.6228424870055622,2.106360339515907e-05,0.3694259704405933,4.186150261623546e-06,0.0420536312132863,0.0771337997578061,2.3424021546449218e-06,0.0007659129263023,1.3405897065325722e-06,False
6,5,14,0.25,0.5335867551696416,0.073581165582795,0.0,0.5811904700130875,5.45204891738841e-05,5.030885690169799e-07,2.4301074239767765e-05,0.0040700009597119,0.9261084890877336,0.0001789051889503,0.5238095238095237,0.0,0.5238095238095237,0.25,0.3793103448275862,0.1666666666666666,0.0,0.4493137526593272,0.3919461102692035,0.5314166889139245,0.0,0.4457450485078074,0.3789926266966713,0.5723588473545569,0.3572409755738528,0.4587617845091594,0.4052865020497043,0.5079348596269373,0.35651969031781,0.4609288345767542,0.3982730069964476,0.5770512582810723,0.4333785901050038,0.4543269230769231,0.0006409128959931,0.5603217158176944,0.3809523809523809,0.6435374482614624,0.7408144289189282,0.7561853218266511,0.4666190603496402,0.6072265288440204,0.5102535127976146,0.6940092342436603,0.6811767112743432,0.4304416041234089,0.5104419629878109,0.4176912538892912,0.5140274599319671,0.1880102381566839,0.609075421164987,0.6198894791775612,8.374429431850726e-05,0.5334552620481755,0.00011811538033,0.8653549143808241,1.9958399632743877e-05,0.6496619787392222,3.1946495652704395e-05,0.031203580732494,0.029995324077719,7.05269000902947e-07,0.000130720520993,4.375192062178023e-06,False
6,5,15,0.25,0.487676281390418,0.033966723766478,0.0,0.6736328134324643,5.415188346197675e-05,1.256414894043263e-05,2.054424738282046e-05,0.0001082948236696,0.8775677950081333,1.6309651762788832e-05,0.238095238095238,0.0,0.238095238095238,0.3125,0.6206896551724138,0.131578947368421,0.0,0.292463670565214,0.2738783657535698,0.3077105752883275,0.0,0.2870109973795511,0.3099634902574636,0.3186921618220735,0.2789937320541886,0.2825644767594293,0.2679765010206861,0.2460627162982847,0.2729248810073117,0.2831616106412669,0.3135724785574392,0.2986806704034074,0.2844139538645014,0.4639423076923076,0.0001589678585234,0.5388739946380696,0.4761904761904761,0.6574531709532805,0.7322880541479115,0.7960610420528812,0.3817934215246907,0.6536914472358998,0.7036311968838492,0.8248757367617703,0.8422534966223836,0.7315666576731186,0.5257667706634355,0.7346501244227884,0.5104873078668084,0.350905705026189,0.2054208360883119,0.2005000245583953,4.3095328203959446e-05,0.8260580073675526,6.074746914434615e-05,0.7497494191832428,2.287422162113073e-05,0.6972265626726881,4.286412135692195e-06,0.023006635905031,0.0211358385556865,2.3097928960309123e-07,0.0003762055800285,4.7785594387641645e-09,False
6,5,16,0.25,0.6411013836245638,0.2239005836820996,0.3333333333333333,0.7996192964851276,4.472959058839234e-05,7.650428321826425e-06,3.773855335527132e-05,0.0003882354334992,0.9717500410194946,4.404928669559891e-05,0.2857142857142857,0.0,0.2857142857142857,0.34375,0.517241379310345,0.171875,0.0,0.1043199893440494,0.3392605953366309,0.2868081724746227,0.0,0.1005717943406567,0.3786268451165588,0.2692002427156872,0.4707562166985228,0.108243768704311,0.3689366676915264,0.2660369361928113,0.4667925167331153,0.1128502388659982,0.4138756436157633,0.2892175440686565,0.3478340890267155,0.4975961538461537,0.0003315167247273,0.546916890080429,0.4761904761904761,0.5584578466922789,0.692914744641401,0.7914044178960232,0.4760544922064795,0.83702738603219,0.5236554259545808,0.5985466518832183,0.5762448159174482,0.5513909706882014,0.8147306214677742,0.5952439718901402,0.834607916990291,0.5241906199881874,0.2167948961133651,0.1921883797399529,0.0001121240290275,0.6509982475143673,9.270835402934656e-05,0.4643873746426199,2.8941732119492427e-05,0.530273066470428,1.639286372712476e-07,0.0219061497969635,0.0051176356292655,3.821147654525392e-07,0.0007102127109029,6.81791151158765e-05,False
6,5,17,0.25,0.4797022949512049,0.0359770505862,0.3333333333333333,0.7076480649089654,6.101839180399446e-05,2.549208838081556e-07,2.369893195731541e-05,0.007861367698918,0.8963265282407409,0.0005063501488695,0.0952380952380952,0.0,0.0952380952380952,0.28125,0.517241379310345,0.140625,0.0,0.0679961102424177,0.2346646451091601,0.3068721185028691,0.0,0.0613760269785655,0.3410640220168874,0.300879871247973,0.3892105220754405,0.0551168086194785,0.2486230735902241,0.269181692866731,0.3582082322037969,0.0510044999920981,0.3600243325430273,0.297557883180239,0.6034460285208323,0.4615384615384614,7.240871085825404e-05,0.5656836461126005,0.4285714285714287,0.6625658667092718,0.6919781683291912,0.8321414282988361,0.4538570550874184,0.6540129515566373,0.523349641224978,0.5515670991385591,0.5642491876351929,0.6066804638852813,0.6664273459321146,0.5919886599695827,0.6617353707347388,0.2844979022182574,0.4958008466892426,0.4976750218188642,3.450572549490945e-05,0.3310321344858123,5.980107463155044e-05,0.6124693477428886,2.2732780778505355e-05,0.597390790005135,4.185564746174936e-05,0.0236930491829727,0.0220929851224696,1.472392989245633e-06,0.0006569483331028,2.514469519322284e-07,False
6,5,18,0.25,0.5038599787551508,0.0409617413268788,0.0,0.6636763940068542,4.108839993273127e-05,9.349123685251256e-06,2.311268565672527e-05,0.0001793500550929,0.827994443068671,0.0005145357464336,0.5238095238095237,0.0,0.5238095238095237,0.125,0.3103448275862069,0.1,0.0,0.1955738996071053,0.4921122982952124,0.4373946148189802,0.0,0.1883492117941696,0.4613062764017018,0.4434332317996152,0.1909755810683737,0.1628702902197405,0.4930533026135906,0.3783338361214214,0.1738760180014944,0.1597761184085298,0.4619494897992824,0.4172694551789062,0.6208272709282925,0.4615384615384614,0.0002706536967979,0.5093833780160859,0.7619047619047618,0.3272242715763513,0.5136458789524969,0.4971357199416134,0.6634256363830412,0.7216361155680957,0.5576170739412213,0.6738262602536267,0.6924857376720066,0.6515481965899098,0.5560033978528343,0.6624743730794862,0.5304054985469834,0.3040464375671825,0.4157059980698087,0.4326072058959352,3.82829367837181e-05,0.839662619218397,8.240410226636757e-05,0.7860784508278702,1.843593082429897e-05,0.7788524378649635,3.90244287083493e-07,0.1103069324523963,0.0759057904882815,2.7140772799686017e-08,0.001317866718133,4.918451787677992e-05,False
6,5,19,0.25,0.5371680298431306,0.0724281193371148,0.0,0.6709234645276492,4.4630106688788126e-05,9.266024838791454e-06,2.4446358065121105e-05,0.0001934502638478,0.8595956202272486,0.0001297878312125,0.5238095238095237,0.0,0.5238095238095237,0.5,0.4137931034482759,0.3076923076923077,0.0,0.2094885136573975,0.2938526233859831,0.3525443404548614,0.0,0.2077548769356377,0.3663879781106222,0.3873219680421806,0.6573910103252079,0.2409628712238936,0.357660661472335,0.3716579607372199,0.6538100418497352,0.2472752853834047,0.4301117994208892,0.4373939930626007,0.3569658149336905,0.4663461538461539,8.222306889733524e-05,0.4986595174262733,0.5238095238095238,0.818743249466416,0.7745467469384648,0.8952685968077839,0.4835695339065753,0.6896765378209708,0.2477313656975596,0.3395182036152313,0.3654074269155405,0.3146606790804088,0.5775379810878134,0.3182817609394204,0.5751263350291008,0.6539710442997682,0.3736038790688135,0.3856000300049801,6.835799195973611e-05,0.3641014484351726,6.334882503818144e-05,0.4203267037193907,2.1311284661189423e-05,0.3469194322490154,0.004631560086475,0.025354515522395,0.0138020148345718,9.650255262439636e-07,0.0008649974450534,2.109009828664222e-05,False
7,1,0,0.25,0.5217867155029811,0.0577094478238523,0.3333333333333333,0.8819400574897855,8.985407023326133e-07,4.147421735443968e-09,1.400838147773555e-07,0.0028465866463083,0.9496815732471352,9.999866444337916e-05,0.5714285714285714,0.0,0.5714285714285714,0.28125,0.4482758620689655,0.1607142857142857,0.0,0.2203152861751829,0.2094080309785284,0.1999233751266562,0.0,0.2126236156265235,0.1758730989198816,0.2067240601538031,0.4293267225149786,0.2218808319630631,0.2314117825531628,0.1643094268100625,0.400502060258785,0.2179760382618467,0.2022132454302936,0.2111921025386611,0.5603632244525238,0.2139423076923076,8.673957538447185e-07,0.2546916890080427,0.5238095238095238,0.8466118349274778,0.6654866440512173,0.8540782867636801,0.5907196359680846,0.6061372184208741,0.5310350487879915,0.513161397412782,0.500746237030981,0.5108341294805478,0.8459712280454299,0.5385659525816364,0.8672039319275696,0.4647874924044388,0.3091928399196334,0.3064270099243423,3.1869837388707457e-07,0.5527113278296435,3.34138511383829e-07,0.5293255034349971,1.1762310487794105e-07,0.5601604665600548,0.3710979064612293,0.3277523666406025,0.0180941898788582,0.0169694938387073,0.021767616051998,0.0421576823169069,False
7,1,1,0.25,0.548458978517341,0.0937770112576628,0.3333333333333333,0.5346727853394426,8.296354410496519e-07,6.695077466478907e-08,1.4958737577485098e-07,0.0001597831852114,0.903594205885614,0.0001832387579626,0.5238095238095237,0.0,0.5238095238095237,0.53125,0.5517241379310346,0.25,0.0,0.1941564144072411,0.291711318667084,0.2870383178639164,0.0,0.1957796856362153,0.3055284227955658,0.2890795050286718,0.6497715116246172,0.2254159369983325,0.3543258107534631,0.3069349697133747,0.6676586218153338,0.2380686216935645,0.3785768849874024,0.3519301211263351,0.6799580420247908,0.2307692307692307,3.4442066549325174e-06,0.3109919571045576,0.4761904761904761,0.7485213902058365,0.6703380441704248,0.784023801744678,0.4343937345004585,0.636960880652641,0.3472209699982397,0.2861575756518792,0.31160537021319,0.5012951082721959,0.783429277277279,0.4948763064738297,0.7832552370898511,0.6098621205155852,0.3336286310675816,0.3282707947106632,6.385741810110552e-07,0.5814507194961566,9.23761137489476e-07,0.5971279270883509,1.3982906086760458e-07,0.3445486785608818,0.5436767689939408,0.0232765436314475,0.0192971918349595,0.0132902436700239,0.0077990502059982,0.0261209486199078,False
7,1,2,0.25,0.5063354635057395,0.05947823460199,0.0,0.5413569244990475,8.885191350350417e-07,8.866105555505692e-08,1.0218874163516149e-07,6.780415527963826e-05,0.8228967838048953,0.0001020670159651,0.8095238095238095,0.0,0.8095238095238095,0.34375,0.2758620689655172,0.3055555555555556,0.0,0.4513247897185403,0.5292147645551062,0.5588885308571951,0.0,0.4477086599648718,0.5263952053633829,0.6196472299377898,0.3610778717260365,0.4610314696250273,0.5480583116893882,0.5384092275985917,0.3599595061019052,0.4631164300470167,0.5482550663594729,0.626037375500107,0.4462293709354279,0.2235576923076923,3.2733440822332323e-06,0.2761394101876676,0.3809523809523809,0.6376112811877623,0.5165904802688921,0.573033975142302,0.6944258248822176,0.6039385057053057,0.5367298152293788,0.6237819349003466,0.6358116100166171,0.4868047052857069,0.6128375078426177,0.4805257043636506,0.6136841399555213,0.3817944619420541,0.37948125702171,0.4058117413738066,1.0872215885275252e-06,0.7648008789300721,8.640143585731385e-07,0.7620977890950487,1.2654250398908354e-07,0.622090860411272,0.624552687593946,0.0600030436367898,0.0445149053265874,0.00224839457617,0.0437031084711372,0.0072402454340429,False
7,1,3,0.25,0.5314279724149074,0.0757610397540865,0.0,0.7549142119027157,9.220813885846042e-07,1.042901900069028e-07,1.40972560257871e-07,8.463859848762401e-05,0.8588340027974468,2.1533871789041543e-05,0.4761904761904762,0.0,0.4761904761904762,0.375,0.4482758620689655,0.2142857142857143,0.0,0.2491801609251687,0.44051999011075,0.3919718005501935,0.0,0.2475140293829218,0.376219260975505,0.3877865951908359,0.3535360822184841,0.2432137292145809,0.4552558424726704,0.3546617786765256,0.3660577614328772,0.2504646658977552,0.3968479689992074,0.3884263349540196,0.8184601818234647,0.235576923076923,2.6702993187131487e-06,0.3056300268096514,0.3333333333333333,0.65867729856663,0.837233111033199,0.8451122766103566,0.2197936534631495,0.7899222969968396,0.4827858060929834,0.4760723073177786,0.502026838394837,0.5288910349201652,0.8522795028334338,0.5124301161336725,0.844100792820155,0.4481046844234666,0.3638013329937163,0.3484736549724482,4.371017124851417e-07,0.6870142031685335,6.114144848331905e-07,0.7892044698035854,1.5630765924664629e-07,0.6254891561003562,0.3457240448745084,0.0267165612438664,0.0242059161227531,0.0146901153081575,0.00832995790343,0.021777411864452,False
7,1,4,0.25,0.5115885298844259,0.0700589091864863,0.3333333333333333,0.7725494857768709,9.019653734550464e-07,3.6589570983817255e-08,1.3390294718056233e-07,0.0002812976656998,0.9257814572495472,0.0001780491643322,0.2857142857142857,0.0,0.2857142857142857,0.34375,0.1724137931034482,0.4583333333333333,0.0,0.1156030070595232,0.320915651422177,0.3662416878381249,0.0,0.1116020497121202,0.3328831843653054,0.3512597235588692,0.3313773133055209,0.0955647569712011,0.3271960384854521,0.3222049648719688,0.3321694647190765,0.0999011308657826,0.3474342761283986,0.3445666380591977,0.5399266550259725,0.2283653846153846,1.7760122248681549e-06,0.2654155495978552,0.2380952380952381,0.8075912973661858,0.8204368044696935,0.8515427645062031,0.3656181806590527,0.575898442357878,0.5261091061842079,0.5957299751963543,0.5915713232123849,0.5357256382591349,0.6982961072337293,0.5323788516686296,0.6964607224489485,0.3986498880907576,0.3599075087069553,0.3803474633961133,3.6824879096236377e-07,0.6564280310649452,8.694171412443319e-07,0.7983922759743087,1.4489877079114457e-07,0.6586414766367916,0.378406280144263,0.0114846661731848,0.0254297614338113,0.005221423679044,0.0088545223491474,0.0052354824002464,False
7,1,5,0.25,0.6546198935007728,0.23507527398182,0.3333333333333333,0.7239606674733029,9.331053358097672e-07,4.04929262281988e-08,1.5233850709227784e-07,0.0002898881033094,0.9334458310449224,3.660982703358299e-05,0.6666666666666665,0.0,0.6666666666666665,0.1875,0.3793103448275862,0.125,0.0,0.2571090717477396,0.2804480765707567,0.2907296985832821,0.0,0.2611889112163625,0.3423567098568564,0.3502414601998456,0.4554113928550327,0.2632126674889025,0.3078446485306578,0.2666716075407582,0.4936178635220849,0.2792236293644405,0.3830772961747165,0.3738776507424807,0.5904960093577629,0.2307692307692307,9.371597047487536e-07,0.2412868632707773,0.2380952380952381,0.8942546684199555,0.7025967461967548,0.7856368950940754,0.5621465093210272,0.7861543794617163,0.481215924737666,0.3985824967053268,0.4231943130471762,0.589545599301275,0.5942721614261305,0.5771301586820163,0.5906535752351538,0.5463876586105383,0.2570927858219051,0.2470769072917268,3.446405213061616e-07,0.6712437557678143,3.802757721100994e-07,0.603413998272583,1.668334999568713e-07,0.5496831923133763,0.3200848718036442,0.0416095689004046,0.0322772074702014,0.0136009296085979,0.0166317605697894,0.0173402231945835,False
7,1,6,0.25,0.5157034468659273,0.0653086697351988,0.0,0.5205803684455994,8.206830668146365e-07,3.0685894341826294e-08,1.0026981165219025e-07,0.0002482461018846,0.8311071677405133,0.0002170273877005,0.5714285714285714,0.0,0.5714285714285714,0.4375,0.4137931034482759,0.2692307692307692,0.0,0.2000348893440582,0.3069753482504289,0.3741566761597048,0.0,0.1964155457495814,0.2278419427232065,0.4396607513959751,0.5431006120689124,0.2163399686874748,0.3496276253913886,0.3708867283598465,0.5345930189796513,0.2199010284759131,0.2821791969776422,0.4667669140136654,0.7029504320810682,0.2211538461538462,2.411659500519928e-06,0.2466487935656835,0.7142857142857143,0.7009383957325142,0.6358691156655718,0.7203694333988301,0.5325932047209977,0.5473680151952595,0.4280244939255001,0.3732033855251391,0.3914790681771052,0.4382186197950483,0.7821056067165966,0.4430964987484643,0.7867199296097678,0.5795214673184419,0.2724878157019675,0.2800310229425083,6.081870987996453e-07,0.606641518485216,4.730105263230364e-07,0.5617541875439722,1.060896677156512e-07,0.4414888765086218,0.2699780130143681,0.0135102385547767,0.0087734891860756,0.0072373904648438,0.0035584622743294,0.0197678446934595,False
7,1,7,0.25,0.5138099831792384,0.0813691430414856,0.3333333333333333,0.6804261867438783,8.909747431570323e-07,1.7225138132515394e-08,1.485604290367368e-07,0.0007040582310923,0.8875508269268289,0.0003529016023995,0.5714285714285714,0.0,0.5714285714285714,0.3125,0.3448275862068966,0.2272727272727273,0.0,0.1945588898389967,0.3394473989918968,0.1735528682581868,0.0,0.187129022900958,0.3198902183717798,0.1970271421441769,0.424219623253145,0.1942889711338648,0.361611797888863,0.1348749053017023,0.395771948052801,0.190587053283075,0.3449318316091467,0.2001754356437447,0.6914329266299148,0.233173076923077,1.917898169553871e-06,0.2734584450402144,0.5238095238095238,0.8934657783241957,0.7611612567971173,0.7583323860018313,0.5071207391447424,0.6400415745597691,0.5643058026190501,0.5849771369695489,0.5861967800685441,0.5203799665951384,0.721064818569097,0.5402189663285963,0.7253566239937458,0.5203762988586198,0.1889770198111736,0.158573702954515,2.838106792348132e-07,0.7258050179088477,4.72068599798189e-07,0.6243465975248164,1.4075107203221881e-07,0.5717635873537743,0.3406529296584994,0.0359290252484739,0.0077166068840767,0.015409520046465,0.0061199582822558,0.0257799663184477,False
7,1,8,0.25,0.5229291914845261,0.0670167907675376,0.0,0.6558707475291085,9.837890304933251e-07,1.6711705741459356e-08,1.463090904001975e-07,0.0007151902604551,0.9017277489605516,6.017497849279192e-05,0.3333333333333333,0.0,0.3333333333333333,0.375,0.2758620689655172,0.3333333333333333,0.0,0.2665731051386065,0.2616361478778707,0.1956507138660683,0.0,0.2638637609228186,0.2206331781714591,0.2134224432012559,0.2749397970311418,0.2534159254314281,0.2540832542526255,0.1184661421802851,0.2850560533033182,0.2589124649228117,0.2222025115073702,0.1893114546960508,0.6858192741366813,0.2283653846153846,1.9668055839447517e-06,0.2841823056300268,0.8095238095238096,0.7093817817068189,0.5115806869187862,0.7132537386327794,0.6646956167325097,0.6745387542133833,0.4778195852819648,0.4640609376941551,0.4840818698816118,0.5862375120454564,0.8400456460639276,0.5910828143121086,0.846746951760942,0.3353852376028712,0.4902009070673366,0.46211438121,4.950731711162092e-07,0.5783736257018789,4.832962300214477e-07,0.516299099334844,1.700614000491967e-07,0.7165982113344347,0.1949763617090125,0.0128057692695683,0.0063748374806181,0.0094503199039459,0.0014921957683317,0.0105860621350803,False
