fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1,std_y_last_2,mean_std_x_last_2,BFGS,DE,MLSL,Non-elitist,PSO,Same,switch
8,5,3,0.25,0.635603357331357,0.2118818131633734,0.5,0.7941384405392604,0.4069292270376203,3.522138611378303e-05,2.0135910503749558e-05,1.488275019802395e-05,0.0,0.0018162263060741,0.65,0.7058823529411765,0.0773809523809524,0.0,0.0,0.4526878799937564,0.4922343900953522,0.0,0.0,0.4485892421828588,0.4252634152251205,0.6047077798586988,0.6047077798586988,0.4457168401951025,0.484326672435283,0.6129945793221823,0.6129945793221823,0.4481070416021676,0.4300741368324269,0.7171897714119355,0.4999999999999999,0.0001714868962808,0.5628019323671498,0.4166666666666667,0.6991457193596757,0.6743350009739455,0.6870280797002133,0.5591208777467385,0.4288940168785055,0.2538752664729262,0.3121505689435366,0.3282296146459451,0.2750690317612261,0.3981527282205186,0.4326789936473897,0.3981527282214267,0.525729263671634,0.6111055117180846,0.7445592025390835,5.69830572010312e-05,0.1937719067935215,2.1623856316622248e-05,0.3595059837084662,1.3166479581296553e-12,0.2881926236674909,0.0040704620248785,0.0137637250693312,0.0251325485247456,0.0146391988061454,False
8,5,4,0.25,0.6974859620775502,0.2497273440699356,0.5,0.7755175026327921,0.4069255993795311,7.619471435484499e-06,1.4187414999113407e-05,6.952292773829045e-05,0.0,0.0003983062613123,0.3,0.5882352941176471,0.0428571428571428,0.0,0.0,0.3000987887389142,0.2182398665134864,0.0,0.0,0.3083903807749767,0.2368746925242678,0.55864661695249,0.55864661695249,0.3039643081833344,0.2095477465381566,0.6269278413207426,0.6269278413207426,0.3230043104712122,0.2509452975110898,0.646763661385735,0.5046082949308754,6.543455934468988e-05,0.5289855072463768,0.5,0.7402090552744363,0.5674585936791985,0.7735425944051837,0.5519576879193602,0.5574247250549376,0.3929054322332135,0.420261435156636,0.4395634945731395,0.4190483736157201,0.7082608104345636,0.5605879227538834,0.7082608104888695,0.5309338598015225,0.5200617551412208,0.5414110295150016,7.994559178527449e-05,0.2987070658467341,1.3968713382673688e-05,0.4500389108329128,1.3166479581296553e-12,0.1345688119965583,0.0011641093789144,0.0133056580999558,0.0198620477216223,0.0189376226559535,False
8,5,5,0.25,0.6420712520503268,0.1638407315607403,0.0,0.7634774902957244,0.4069324295257205,1.2399559180408848e-06,9.922990077184894e-06,0.0003295639391316,0.0,0.0017743525081632,0.4,0.5294117647058824,0.0634920634920635,0.0,0.0,0.1654046865094215,0.2547677803806026,0.0,0.0,0.1684641235044895,0.1798875278420051,0.6102675550820305,0.6102675550820305,0.1865280617488989,0.2540819805044855,0.6390288050704451,0.6390288050704451,0.1992702771506686,0.1986843363677047,0.5461077975815747,0.488479262672811,0.0001400045374996,0.5048309178743962,0.6666666666666665,0.7954297511893964,0.9426239357730576,0.9802952761671612,0.1652258553966007,0.6334644149456365,0.3500074251324676,0.2568619771420621,0.2742550446204213,0.375099557701839,0.6674410427913641,0.5215445023091442,0.6674410427570064,0.8169335363061205,0.2628063168727559,0.2394043303852098,0.0001060704695212,0.5422975683647429,1.6486083375639357e-05,0.4182734499116409,1.3166479581296553e-12,0.1731730163066883,0.0016181876834191,0.027437475535156,0.025364787495135,0.0059385998473565,False
8,5,6,0.25,0.5040493137377772,0.0555989311169268,0.0,0.66842369484601,0.4069375070695907,1.465703234479692e-05,1.6425327333727082e-05,3.812902282712873e-05,0.0,0.0015620688541415,0.4,0.7058823529411765,0.0476190476190476,0.0,0.0,0.3814622248013771,0.2815220042172021,0.0,0.0,0.3871296475746233,0.2753461293714812,0.6918711109691942,0.6918711109691942,0.3861188176364774,0.2926406252754145,0.7288478640829346,0.7288478640829346,0.3993797401681815,0.3040249791288632,0.7972271871382817,0.4976958525345623,0.0002209743108377,0.5676328502415461,0.4166666666666667,0.7705410014452567,0.9107958521854078,0.9340209883860222,0.2053481188593323,0.4657485359690732,0.4657844452966193,0.4685511602650187,0.485979823499985,0.4927682142082712,0.7061970979947247,0.6260794421388916,0.7061970979992377,0.6009045285916974,0.4122576055179219,0.4867001994325068,0.000107167701509,0.2908638075569421,1.819527036013831e-05,0.3320770380196718,1.3166479581296553e-12,0.0815694755176739,0.0011869315563099,0.0132793797965423,0.0315528124567539,0.0213098094132841,False
8,5,7,0.25,0.6763896795014988,0.2094932495848568,0.5,0.8857235204629768,0.4069153054420245,6.4064906329236745e-06,1.6827960200985966e-05,0.0001019057359708,0.0,0.0007077526156359,0.45,0.4705882352941177,0.0803571428571428,0.0,0.0,0.5038701385243205,0.4456877457027043,0.0,0.0,0.4896388515585523,0.4636731704390585,0.6156508743817315,0.6156508743817315,0.4922040483759857,0.4400998042104339,0.5865176099190452,0.5865176099190452,0.4845196823874116,0.4647509524899466,0.6784545004170912,0.5092165898617512,0.0002847426160878,0.5845410628019324,0.3333333333333333,0.7027620336731706,0.8141121821905486,0.901178215896384,0.3251335740645458,0.7043778602665158,0.3398652118577869,0.2625740687367788,0.2776974993015919,0.3646475731828345,0.5042636430231652,0.512259127536673,0.5042636430451375,0.712802717127567,0.3845264116721694,0.4440293246392901,5.972846960643904e-05,0.4121135667049995,1.9971299042838007e-05,0.3883550195243983,1.3166479581296553e-12,0.1202189067721901,0.0001794839649843,0.0300148686657118,0.0247575456569038,0.021386971341903,False
8,5,8,0.25,0.6034484818063521,0.1156392994618222,0.0,0.7114173878693449,0.4069308212970916,2.5431455165134318e-06,1.6279962470460262e-05,0.000261756300286,0.0,0.0063037380820094,0.55,0.5882352941176471,0.0785714285714285,0.0,0.0,0.5138588549408662,0.4010694963022893,0.0,0.0,0.511399350405128,0.4065330090636122,0.2149218414483256,0.2149218414483256,0.4955504642017155,0.3512132081539177,0.2788335276588101,0.2788335276588101,0.5001280474789918,0.37534929996619,0.6136769856768556,0.4907834101382489,0.0001400045374996,0.570048309178744,0.5,0.7421202094057255,0.7418247340698656,0.832474206810716,0.4745463842662343,0.5008951451511222,0.3578191549087259,0.095452180072737,0.1011185005192985,0.3831338059758098,0.435736600349316,0.5286819991242706,0.4357366003394469,0.1765925234800223,0.95490450781206,0.8863877819524646,7.034502107523996e-05,0.7045169417767276,1.9608664107321797e-05,0.8193959167015921,1.3166479581296553e-12,0.3824641742246509,0.0015508348666977,0.0098691412501598,0.0287303943636279,0.0100104447361978,False
8,5,9,0.25,0.7672358544989788,0.4555133089386113,0.5,0.783480554771296,0.4069303826715774,1.3769647872704574e-05,2.146019942428196e-05,5.667120591679949e-05,0.0,0.0005118965854285,0.3,0.3529411764705882,0.0714285714285714,0.0,0.0,0.2836205577380393,0.1996140388450855,0.0,0.0,0.2943591670732624,0.2504740534653908,0.4135691512042876,0.4135691512042876,0.2763496753138689,0.1647983579146735,0.5158014108673936,0.5158014108673936,0.3004530667387315,0.2452706421675822,0.5144169585502181,0.4953917050691244,0.0001436457545763,0.5507246376811595,0.3333333333333333,0.7912528578858293,0.8256798683155688,0.9049135024896368,0.4181042464221597,0.5418696989446306,0.3174149596305691,0.152199514687247,0.1639106827449801,0.341427264564313,0.5194607060124646,0.4916305792107119,0.5194607060071955,0.2866711325527928,0.8475960998883951,0.8670455580523204,8.707450280329316e-05,0.4610914302799243,2.843559969942201e-05,0.5866532551630477,0.0126234213596379,0.1838169114972316,9.696176875000596e-05,0.0059847335822,0.0306505173621116,0.021648096439311,False
8,5,10,0.25,0.7083432084387753,0.2509348480386036,0.5,0.4607772863677443,0.4069295472808091,7.210581965874268e-06,8.777806033939652e-06,4.2224738410272144e-05,0.0,0.0007231835820279,0.45,0.5294117647058824,0.0714285714285714,0.0,0.0,0.3234390498033136,0.4506340161842753,0.0,0.0,0.3311946117399039,0.423021058337253,0.6392617400377563,0.6392617400377563,0.3313414707939923,0.4471911955306058,0.6934704462558363,0.6934704462558363,0.3485502440321437,0.4362473168286029,0.6744917900029108,0.5046082949308754,7.241892251101664e-05,0.5410628019323672,0.3333333333333333,0.7940086023766912,0.7552694192275924,0.8612954491807139,0.3857236121977841,0.6791267982977869,0.4318014376599803,0.2229774013245204,0.2258048388780196,0.4585393091770226,0.5340261672231223,0.5956710340263034,0.5340261671811045,0.7126592437745058,0.3757798689356808,0.318703056730742,2.786437883665849e-05,0.4208964789905378,2.0039808069255988e-05,0.3742824721823585,1e-12,0.0599730832242894,0.0108878854331312,0.0179100789911993,0.0243176210151905,0.0156791643787251,False
8,5,11,0.25,0.6622280096680744,0.2104427050230969,0.5,0.7826437120702934,0.4069263768809125,1.379289371875038e-06,6.301507450037056e-06,0.000184144994907,0.0,0.0021924746270734,0.25,0.4117647058823529,0.0510204081632653,0.0,0.0,0.2327352499918351,0.2751998027296299,0.0,0.0,0.2264196809261191,0.2660800578780945,0.7164470754796426,0.7164470754796426,0.2581314897463264,0.2905082147231901,0.6775365741335131,0.6775365741335131,0.2553217148691207,0.2871607300418068,0.7171897714119355,0.4631336405529955,7.618587619307418e-05,0.5265700483091789,0.6666666666666665,0.4750372797780964,0.5806322796744592,0.6695606962594787,0.5346205252690075,0.6413159386850443,0.3113800352567724,0.4502615117854169,0.4681300034398568,0.3351654045630198,0.4391369617199394,0.4860676436008902,0.4391369617010816,0.7381877312534035,0.3344536857137234,0.4412814167199408,3.076624833605033e-05,0.3525068845180081,1.0056180456394195e-05,0.275915997467318,1.3166479581296553e-12,0.1288337383225484,0.0041384123540803,0.0160070349414887,0.0252230025328941,0.0110472966121943,False
8,5,12,0.25,0.7460315576179863,0.3968550233265109,0.5,0.795545690618993,0.4069297338254791,8.245073311982978e-06,1.6299471303313194e-05,7.438755452835918e-05,0.0,0.0006934775781448,0.5,0.6470588235294118,0.0649350649350649,0.0,0.0,0.4997386029301047,0.6481029110252917,0.0,0.0,0.4904035582719474,0.585235422519068,0.4048213512788172,0.4048213512788172,0.4845765266616914,0.6298773735952861,0.4172877059225275,0.4172877059225275,0.4816611921310247,0.5758897212505497,0.6371523556855894,0.4861751152073733,0.0002155114171735,0.5652173913043479,0.5833333333333333,0.426949720684202,0.1833296313507082,0.1514707221045311,0.8627466742723505,0.5048031721153357,0.6382763257473192,0.5240665100855573,0.5197510555172009,0.6627058820715925,0.4331274552937355,0.777049330106833,0.4331274553153993,0.5532890944598527,0.3688949106310333,0.4192944820913218,5.5671861740276335e-05,0.8012661187673005,2.029567548461236e-05,0.5774562409828747,1.3166479581296553e-12,0.1345849684893496,0.0015031741388737,0.0229523806306156,0.0218288874228393,0.0110053074881744,False
8,5,13,0.25,0.6972123736479154,0.3326467604041174,0.5,0.6312578545810368,0.4069299305311258,2.6090763508678942e-06,6.968215180451433e-06,0.0001037731657058,0.0,0.0047934727652299,0.55,0.6470588235294118,0.0714285714285714,0.0,0.0,0.2055195898233158,0.2883136328560681,0.0,0.0,0.2073448727705102,0.3994556602967473,0.7518522318761538,0.7518522318761538,0.2383683445634657,0.3081523650803507,0.757264433878686,0.757264433878686,0.2481681305568112,0.4214211295450468,0.3902857247373241,0.488479262672811,0.0001233746923528,0.5048309178743962,0.6666666666666665,0.8132608276532436,0.8142749734244852,0.9166655491182838,0.3507857214367977,0.6868039026254182,0.6295588408111943,0.5459813175303943,0.5576886297719845,0.6542656698423643,0.7042214329021469,0.7695511814715211,0.7042214328754084,0.7177266170268366,0.179287029024258,0.1957886828786494,3.3112112521765205e-05,0.2914581049205642,1.347980828437022e-05,0.2481106203894647,0.0126234213596379,0.1216889377150159,0.015136099680594,0.0128454735600264,0.0239400628353744,0.0129007303883327,False
8,5,14,0.25,0.5126089192968972,0.0915044425231573,0.0,0.6415915106778255,0.4069307848035093,2.5811584306773097e-06,1.143628381999876e-05,0.0001782991404563,0.0,0.0410038306846568,0.3,0.4705882352941177,0.0535714285714285,0.0,0.0,0.267593275644345,0.3461851436724562,0.0,0.0,0.2690077716434957,0.2676415716443636,0.394047756537768,0.394047756537768,0.2591197580293897,0.3142974508157781,0.4433997474395639,0.4433997474395639,0.2696054271478157,0.250718632117839,0.7876158814381373,0.4861751152073733,0.0001233746923528,0.5120772946859904,0.6666666666666665,0.7813997882503558,0.7971159360886144,0.9281257016077452,0.3010974933906326,0.53526718489761,0.7822694057770683,0.7031375200938079,0.704699764047465,0.7999355189804755,0.3916185194274558,0.8989619300089214,0.391618519399275,0.5236830166762116,0.3023312066696189,0.3513452129972569,0.0001042088304891,0.755985823612582,1.4635170971161351e-05,0.6312977999529594,1.3166479581296553e-12,0.1088083069814503,0.0012694204994423,0.0146178356488132,0.0237985860371429,0.0127907736024351,False
8,5,15,0.25,0.6555894873221743,0.243815856277322,0.5,0.6409665856905691,0.4069247979082778,2.1432690194453237e-05,1.0085268379009668e-05,1.059999816929726e-05,0.0,0.0003850575200931,0.7,0.5882352941176471,0.1,0.0,0.0,0.0,0.2592160960308046,0.0,0.0,0.0,0.224924907249389,0.3971062865420238,0.3971062865420238,0.0,0.2239826616880985,0.3849975006225139,0.3849975006225139,0.0,0.1964403040162956,0.358594885705968,0.4654377880184331,0.0001330821717092,0.5555555555555558,0.1666666666666666,0.7019180889915451,0.7296706462597973,0.8882010753002683,0.4442687562726607,0.4524272621076213,0.8268432064274034,0.661406433332008,0.6517542603801978,0.841603283471805,0.6924296592761255,0.9359789010945828,0.692429659250111,0.5346323133794453,0.289715079758059,0.2793767123409729,8.773570780751362e-05,0.6579745346411525,1.1769907077035768e-05,0.5822089244479627,1.3166479581296553e-12,0.1299735188408368,0.0035930306310629,0.0893228505811191,0.0238276460004074,0.0130183415338205,False
8,5,16,0.25,0.6480185583298057,0.2546623257035898,0.5,0.5164777335541044,0.4069249198651569,1.801115755520587e-05,1.890805718621644e-05,3.512877276498623e-05,0.0,0.0011186442023102,0.6,0.4117647058823529,0.1224489795918367,0.0,0.0,0.1287597195996347,0.387389799409111,0.0,0.0,0.133601178489564,0.4720290590363011,0.4939176499666535,0.4939176499666535,0.1378177801638023,0.3691492694469487,0.5500765343766227,0.5500765343766227,0.1551768235392581,0.469783227527534,0.919962584273653,0.4769585253456221,0.0002324684053717,0.5483091787439613,0.4166666666666667,0.7096445687016399,0.7725833259821568,0.8250536120201486,0.394441971231092,0.4073953264397872,0.4833131879940806,0.4444275905396999,0.4516541310499526,0.5103252441411517,0.6866604176055713,0.6416768248565905,0.6866604176073919,0.5190266651357769,0.4761859781666717,0.5291977428390022,0.0001147459696639,0.5511102506655448,1.5685007294531468e-05,0.5246745638784662,1.3166479581296553e-12,1.0,0.0011066116307919,0.0073267161049044,0.0271292423606716,0.0121352248437089,False
8,5,17,0.25,0.7304114883892894,0.2974996571518218,1.0,0.7726636581709072,0.4069237371872439,2.4921873804140777e-07,1.9588313336689222e-05,0.0033190577814215,0.0,0.0011924293408081,0.4,0.6470588235294118,0.0519480519480519,0.0,0.0,0.3818910566456475,0.4066676901598093,0.0,0.0,0.3686626738617722,0.3833886910423824,0.457933627825374,0.457933627825374,0.3735588978722504,0.3846029271892906,0.4321525853188301,0.4321525853188301,0.3645862048384356,0.3683009465669744,0.7171897714119355,0.5069124423963133,0.0001330821717092,0.5193236714975846,0.5,0.6642736279379653,0.8223153891762633,0.9635892923366534,0.2229606718448546,0.700546415826436,0.4747757613105481,0.2911011835868287,0.3016940658497766,0.5017823660814649,0.6333493071656601,0.6340874695472171,0.6333493072149314,0.3758192452716402,0.6662924246222492,0.6697946332044555,2.386437059467416e-05,0.3763555261715545,2.029136148428735e-05,0.588336920205248,1.3166479581296553e-12,0.0960075279536667,0.003016264133838,0.024578523129423,0.021736029174824,0.0174674182723751,False
8,5,18,0.25,0.6276583263099463,0.125031103536275,0.5,0.8349241650421696,0.4069324965050066,7.3823652303731e-06,1.3969098115688742e-05,7.080311665891252e-05,0.0,0.0006045652244695,0.15,0.7647058823529412,0.0164835164835164,0.0,0.0,0.4890145010181867,0.4418132568505754,0.0,0.0,0.5001225580287763,0.5246555498979436,0.3102915013539502,0.3102915013539502,0.4721397240085794,0.4057587049742208,0.4186258429780181,0.4186258429780181,0.4911068740938308,0.5131455865103405,0.5848430685764194,0.5046082949308754,0.0001589780692922,0.5096618357487924,0.5833333333333333,0.5135270962872378,0.4919155926421785,0.6500948256847099,0.5283592745382556,0.6903862342115145,0.6167746095780622,0.6846427817213048,0.693509624202111,0.6418601333568019,0.7237896769165792,0.7585303025923499,0.7237896769446106,0.2453089032754105,0.6713413765494596,0.7872994048184112,2.748015528415524e-05,0.3795605429495969,1.8504323937654462e-05,0.681444809732926,1.3166479581296553e-12,0.0743744637717369,0.0137753086387049,0.0091708748953542,0.0307804917503742,0.0227657653135235,False
8,5,19,0.25,0.6069621896617938,0.1208254920451716,0.0,0.9164334744067504,0.4069210072432392,1.128141948586024e-05,1.4481896215402776e-05,4.50337353966588e-05,0.0,0.0014235688995677,0.15,0.7058823529411765,0.0178571428571428,0.0,0.0,0.2563373551553309,0.2193270487147612,0.0,0.0,0.2573858066903768,0.2718850805342014,0.8076928374874797,0.8076928374874797,0.2872795367357802,0.2541747199332331,0.804782325763207,0.804782325763207,0.2955935474810637,0.3130137523262784,0.5144169585502185,0.4815668202764976,0.0001947269039715,0.4975845410628021,0.5833333333333333,0.8450033494443943,0.8519076284760914,0.9495086816158296,0.3076985575291491,0.5839912802534944,0.1351398746201493,0.2611611441970716,0.2848296790859983,0.148455198417118,0.5953485183957485,0.3201973026998241,0.5953485183811124,0.9819543601889916,0.1633963573255035,0.1910917974273438,8.324424227460708e-05,0.4734102338903274,1.5032551600945915e-05,0.2027170964448847,0.0126234213596379,0.0743762309938073,0.0246337593781452,0.0152526831011197,0.0236150654690535,0.015342062991897,False
9,1,0,0.25,0.6656712706241864,0.2465504123441623,0.5,0.4099350097443079,0.4069140429367657,5.722130065241745e-06,1.0748189514594431e-05,7.021607495878216e-05,0.0,0.0001182654167335,0.6,0.5882352941176471,0.0857142857142857,0.0,0.0,0.3009673573251607,0.2190604105166625,0.0,0.0,0.3090026000592462,0.2430032472051652,0.5013593655171658,0.5013593655171658,0.3001478376082049,0.2003359374347478,0.5758579568336653,0.5758579568336653,0.3192283063418353,0.2480779384530763,0.5421450871673947,0.4447004608294932,0.0001233746923528,0.5241545893719807,0.5,0.7765890593180449,0.9012402145174292,0.9610123049692388,0.2174884426920777,0.5668737456432338,0.2932124983015152,0.1727073920241899,0.1911500660654219,0.3162633547315144,0.4282097867636939,0.469275366914562,0.42820978682454,0.6065734638378881,0.5291721469801369,0.5205745143328504,5.646423879725746e-05,0.5617636662273577,1.1136979349419928e-05,0.4989647921249851,0.0202018844254295,0.0620031269496322,0.0149371486855426,0.0301957623591889,0.0390891689940875,0.0149670122611926,False
9,1,1,0.25,0.7159337210442509,0.3354505791925078,0.5,0.323786697692846,0.4069118215360008,3.264884970409884e-06,3.921369237294216e-06,4.153690234509814e-05,0.0,0.0004685328107516,0.7,0.6470588235294118,0.0909090909090909,0.0,0.0,0.3044748060717124,0.1951685477214191,0.0,0.0,0.2971836765394065,0.1872088423553443,0.8698254569789672,0.8698254569789672,0.3327113982932399,0.2436751226617913,0.8206795988368567,0.8206795988368567,0.3301747878834222,0.2405659286492806,0.8121970399301301,0.4746543778801844,5.481103488014463e-05,0.4830917874396135,0.5,0.7825534314931801,0.9243865797591332,0.9716493923455024,0.1773657132416464,0.562137087802757,0.1993058045285476,0.195648975637809,0.2148356137598632,0.2173088807563715,0.5770987724814204,0.3813658054925346,0.5770987724603723,0.9049793748048374,0.241888203784645,0.198144811649048,4.779877313524242e-05,0.0915896678902705,6.302924816807296e-06,0.1586397250404947,0.0202018844254295,0.0968384288499649,0.0362286236663313,0.0181990339128852,0.039883328733337,0.0252247566970014,False
9,1,2,0.25,0.6643498759586847,0.2187849071822178,0.5,0.5483344962993776,0.4069078138364836,8.328834155774919e-07,5.895049719070304e-06,0.0002904047240201,0.0,0.0057228620583333,0.65,0.5294117647058824,0.1031746031746031,0.0,0.0,0.4597668405654027,0.4790659329627752,0.0,0.0,0.461676899624658,0.4679107975130222,0.4658132730658866,0.4658132730658866,0.4478155313223477,0.4593348386058103,0.5159874022663633,0.5159874022663633,0.4568802310558275,0.4627616349572705,0.5944543742765647,0.4377880184331797,0.0001086502766773,0.5,0.75,0.7305169189211715,0.7746973756061859,0.873517500467675,0.3321343439904294,0.4500837239871551,0.2659756679612854,0.2445704380768951,0.2591819625390705,0.2877798092279344,0.2462581238694508,0.443971043676999,0.2462581238621162,0.5027274112396061,0.6403511505700541,0.7514124729022864,4.900759594174328e-05,0.4697760756219771,7.398862546140589e-06,0.5355405119502357,0.0202018844254295,0.5086019547557431,0.3801605753231402,0.0138576026853322,0.3713977737774915,0.0174052845938971,False
9,1,3,0.25,0.4925405937658855,0.0593050815477334,0.0,0.9254475376603306,0.4069064399420609,1.1759939902191032e-05,3.783753229631233e-06,4.298944791451276e-06,0.0,0.0004187625909574,0.4,0.5294117647058824,0.0634920634920635,0.0,0.0,0.1910836596877808,0.212707725152713,0.0,0.0,0.1870107748519101,0.1823488400143663,0.6260928088864812,0.6260928088864812,0.211529769579207,0.2160217317449863,0.6039680413105346,0.6039680413105346,0.2113366911043669,0.1942325035948202,0.5144169585502181,0.4216589861751152,6.543455934468988e-05,0.4782608695652176,0.5,0.8138524517533372,0.7977990039645224,0.8673172023622719,0.3851316733798021,0.2410759764366551,0.3499418299773875,0.3109896129010039,0.325081291881947,0.3750320349533496,0.2748460760583717,0.5214845161644498,0.2748460760004469,0.5395945293202056,0.5574180359685657,0.65694857704151,2.447392661997367e-05,0.2496681569341161,4.275269813981954e-06,0.3773362747860607,1.5067473604522965e-12,0.1202009708907315,0.0497719770015823,0.0004285535052717,0.0433868517789557,3.388067800794239e-05,False
9,1,4,0.25,0.5931309799969702,0.0781705765420882,0.0,0.561439075605354,0.4069096387976592,1.1024873254328987e-07,4.987860399065923e-06,0.0019065519671812,0.0,0.0014580059769626,0.4,0.8823529411764706,0.0380952380952381,0.0,0.0,0.2157445454510149,0.1382139802794163,0.0,0.0,0.2322073532797261,0.1805903923097988,0.6538144135394512,0.6538144135394512,0.2366433961491474,0.1496472205626543,0.762440739847785,0.762440739847785,0.2698820639175214,0.2233707803295049,0.5984170846907446,0.4470046082949308,2.373294160184523e-05,0.5,0.5833333333333333,0.854027636509133,0.7207696421424075,0.9324137777496376,0.4327001693589757,0.4708880069999739,0.2291094964080651,0.1501323009094939,0.1669051463889062,0.2489445755498132,0.530623687146506,0.4094704473571057,0.5306236871056969,0.585196120393566,0.5847349740240837,0.5748667823112599,3.502173721736459e-05,0.1421078051908129,7.847395598828533e-06,0.3631889952219298,0.0202018844254295,0.0900855324080112,0.0313776022904976,0.0038348990892788,0.0382052392280031,0.0271566419124048,False
9,1,5,0.25,0.4806612343051341,0.0320088146132241,0.0,0.3029558614402803,0.4069084403339609,4.733184048673504e-06,3.227600496104583e-06,1.955141032807635e-05,0.0,0.000208305865866,0.5,0.7647058823529412,0.0549450549450549,0.0,0.0,0.2746003684288625,0.1619172277246208,0.0,0.0,0.2821990048366732,0.1510336175326676,0.689300227794214,0.689300227794214,0.292131936569433,0.179218875212028,0.7372674625066296,0.7372674625066296,0.3099216651012492,0.1913682550252397,0.7075784657117907,0.4285714285714286,6.38168733763427e-05,0.4782608695652176,0.8333333333333333,0.7122281550090315,0.8933646137461597,0.9623601811682094,0.2112581824046273,0.3707622736109327,0.2265153785877949,0.2624988678360189,0.2838573465352816,0.2461995825273887,0.5385686433133515,0.4070318397526749,0.5385686433262258,0.8038641996749321,0.3292411169041425,0.3213953055155412,2.438186879805557e-05,0.4460188743760316,4.054133189799218e-06,0.3204536820218866,1.5067473604522965e-12,0.0829533697813273,0.0339094378096012,0.0168019788904208,0.0349706760391462,0.011898863888973,False
9,1,6,0.25,0.7635901409118073,0.3991734481907398,0.5,0.5910554886738262,0.4069189066051466,5.010611079798262e-06,5.906499991731011e-06,4.0592706965426725e-05,0.0,0.0003381848647834,0.6,0.4117647058823529,0.1224489795918367,0.0,0.0,0.22260497162087,0.0308898752062291,0.0,0.0,0.2226201026628905,0.0587289617242078,0.579450442744124,0.579450442744124,0.2349352225046061,0.0292371671101923,0.5947493602410945,0.5947493602410945,0.242464845029182,0.0724680845658267,0.5265951379870208,0.4746543778801844,7.241892251101664e-05,0.5096618357487924,0.6666666666666665,0.6422936921845115,0.67717995296948,0.8723682998182138,0.4496600777807565,0.6636455455350347,0.5445607204796223,0.5199228812940397,0.5304189798904453,0.5711535036736355,0.6774441906538605,0.695715671203544,0.6774441907073772,0.6878605561677205,0.2765438961931106,0.3461869720367012,4.0183075312337744e-05,0.3833782908262027,8.960683543588045e-06,0.44057129091679,1.5067473604522965e-12,0.1922736320716263,0.0204060121681171,0.0210240439417802,0.0366909625203245,0.0151674707263093,False
9,1,7,0.25,0.7692063244101414,0.4659600869220966,0.5,0.7772174113361038,0.4069036933367834,3.3483541414203303e-06,6.30207459289537e-06,7.037744724820553e-05,0.0,0.0010563168003958,0.55,0.6470588235294118,0.0714285714285714,0.0,0.0,0.3377815281250735,0.3852752672686973,0.0,0.0,0.3314517624901062,0.3214420697700765,0.6561911471664472,0.6561911471664472,0.3453299890643473,0.3863462555300696,0.6386791700615744,0.6386791700615744,0.3445667724782391,0.3336636252213112,0.7876158814381373,0.4631336405529955,5.6200437624676274e-05,0.4782608695652176,0.5833333333333333,0.8503164115396125,0.8676073646306834,0.8805767130215232,0.2904835841976398,0.6513211400525293,0.2814649078775817,0.2722273072105992,0.2905747218694934,0.3039995498538321,0.4382069538449941,0.4583804001024184,0.4382069538717522,0.7889809030300148,0.3234924025028456,0.4197337657952649,1.7079524149804397e-05,0.4054432920032136,6.8878161824887626e-06,0.3375251747558065,1.5067473604522965e-12,0.1786656042156627,0.0389492892337377,0.0192929875782066,0.0470263878983447,0.0225580655875636,False
9,1,8,0.25,0.7494554170000165,0.3246227052058149,0.5,0.8616247513120704,0.4069206698263486,5.903544839264336e-06,1.2546299915725872e-05,8.066962229775115e-05,0.0,0.0027992652941895,0.3,0.5294117647058824,0.0476190476190476,0.0,0.0,0.3362331610205992,0.2561625924205083,0.0,0.0,0.3399392401778815,0.2949224987370883,0.2597582989229701,0.2597582989229701,0.3163836002928477,0.1984778559810269,0.3414876460875331,0.3414876460875331,0.3301972354270807,0.2632895880737351,0.7171897714119355,0.4516129032258065,4.707607459226404e-05,0.5,0.4166666666666667,0.8221672799487234,0.8073347148384133,0.919906707022184,0.4414989441807508,0.6250892862665938,0.3578191549087259,0.0064858575195643,0.0066931194332724,0.3831338059758098,0.435736600349316,0.5286819991242706,0.4357366003394469,0.1688101191708222,0.9814618751476072,0.9079811773942792,2.5189867503230823e-05,0.5824938572742671,1.4274228762874992e-05,0.7614464804862049,1.5067473604522965e-12,1.0,0.017193501974737,0.0202664887236267,0.4233605275560173,0.0164525002884928,False
