fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,switch
4,4,1,1,0.2323761607495221,-1.3889184206045275,1,0.9565182359903256,332.4939642965732,4.245582550073425,65.50604398030015,15.429223954005383,1.0,11.321551761851502,0.0,0.0,0.0,0.9789069512942518,0.0,0.0,0.0,1.008195871325766,-5.818391650973609,-5.818391650973609,-5.818391650973609,-0.1227276184831049,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.0463014488084541,0.6666666666666666,1.8468468468468469,21.199534575360687,1.5065065065065066,0.5,0.9742523787170398,0.7888358651290293,0.6315608644464151,0.3415525448081258,-0.7642320117263279,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,2,1,-0.2508655767034392,-0.8863840694005711,1,0.73514177252169,358.7271863667001,6.623713063919374,62.75383700143615,9.474117673253126,1.0,5.720227104543858,0.0,0.0,0.0,0.8026726232793585,0.0,0.0,0.0,0.825939092664863,-6.04859672050288,-6.04859672050288,-6.04859672050288,-1.1935537236979084,-5.878209470798081,-5.878209470798081,-5.878209470798081,-1.0231664739931094,0.5754314618436389,1.6066066066066067,10.617591834829993,1.0860860860860857,0.6666666666666666,0.9606439577720493,0.8612523611798996,0.6852534121544032,0.2448520879074166,-0.7528710218957106,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,3,1,0.9570411872991864,-0.132048937381251,2,0.8127687479779477,248.0607067823321,5.245638932799508,218.0278061436977,41.56363198778913,1.0,5.79254808705801,0.0,0.0,0.0,0.9479179112971204,0.0,0.0,0.0,1.023514655202382,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-0.3203298015382829,-5.696205067291889,-5.696205067291889,-5.696205067291889,0.1339442981194292,0.5754314618436389,2.227227227227228,11.118496048192698,1.4464464464464466,0.8333333333333334,0.9671475632284486,0.8847412693457376,0.6246854300636109,0.2102694242028805,-0.6495866621786653,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,4,1,1.5061084816328252,0.8419378411843628,2,0.2193313046480451,957.2649166950092,31.090368635099622,193.2073082079952,6.214378172083584,1.0,7.422942085294296,0.0,0.0,0.0,0.925923850893044,0.0,0.0,0.0,0.908919737270079,-6.55466044265513,-6.55466044265513,-6.55466044265513,-0.4855440042955878,-6.677285341594631,-6.677285341594631,-6.677285341594631,-0.6081689032350894,0.7420981285103055,2.467467467467467,38.59993617679771,1.8868868868868869,0.8333333333333334,1.0145920379235127,0.9377680737298172,0.7909648532303608,0.1477879642274419,-0.4737741714916045,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,5,1,1.3689110632913348,0.291797492819839,2,0.6780966134670681,231.48782667522343,54.72120931885916,463.0255921989405,8.461538002585096,1.0,30.8824621117586,0.0,0.0,0.0,0.8093172547061831,0.0,0.0,0.0,0.8005416712699677,-5.607669719475743,-5.607669719475743,-5.607669719475743,-1.0692858568106427,-5.669141314611986,-5.669141314611986,-5.669141314611986,-1.1307574519468853,0.7043823975884861,2.867867867867868,14.66108684046983,1.7067067067067068,0.8333333333333334,1.0973881208522869,0.8776236236923083,0.6985686917507484,0.256476730226352,-0.4603036303431709,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,6,1,1.101235203371756,-0.0277853099646918,2,0.9810144996683184,363.4620883729144,17.317062399877045,81.01824945949514,4.678521540701406,1.0,1.935046879907512,0.0,0.0,0.0,0.6292632771113192,0.0,0.0,0.0,0.5723833001336438,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.5119622443040983,-7.448913553869863,-7.448913553869863,-7.448913553869863,-3.1852798314956017,0.8333333333333333,1.9469469469469471,5.699950778906314,0.9059059059059056,0.5,1.023230209769618,0.9834631433450736,0.9621805081645972,0.0464741153666496,-0.5303111120849766,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,7,1,0.2877177183872915,-1.6532668460589637,1,0.5047739589339395,234.27253738236053,14.326854952097012,99.79149126097488,6.965345262071524,1.0,43.06182375098369,0.0,0.0,0.0,0.7966498220780752,0.0,0.0,0.0,0.7713666240363456,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-1.255956348991627,-6.378765091087367,-6.378765091087367,-6.378765091087367,-1.458398597254412,0.6666666666666666,1.8468468468468469,8.829699955494084,1.646646646646647,0.5,0.7190390026246396,0.9250124165549334,0.3497238235295298,0.1278613618884477,-0.7061403093657083,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,8,1,1.6522696579093334,1.1772022170064718,2,0.7207859250569828,69.82954789844553,23.543883222410912,353.1188024531767,14.998324580418007,1.0,2.082854657978303,0.0,0.0,0.0,0.7961275807302899,0.0,0.0,0.0,0.8508878979887864,-6.311077208828323,-6.311077208828323,-6.311077208828323,-1.2866545787617598,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.8804946239484641,0.7043823975884861,2.4874874874874875,70.28244264308353,1.8468468468468469,0.3333333333333333,1.0239444996243343,0.9135245327497208,0.7694605456326797,0.2063771159396621,-0.4085975723593832,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,9,1,0.3821555307224089,-1.4274139378527884,1,0.3406967259227678,361.23992534087785,20.42454145496697,82.16285983781223,4.022751747889613,1.0,10.122076073773911,0.0,0.0,0.0,0.5512166330469886,0.0,0.0,0.0,0.557950241457858,-6.286161114925572,-6.286161114925572,-6.286161114925572,-2.821124550365394,-6.210296738122109,-6.210296738122109,-6.210296738122109,-2.74526017356193,0.8710490642551527,2.0070070070070067,19.33242287555043,1.6866866866866868,0.5,0.8737977343758663,0.887173434422312,0.706598371110778,0.1846247773550058,-0.6810883814166298,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,10,1,0.8719370345561374,0.0118672821393488,2,0.8496362699450939,295.74502377170165,2.092907003072275,50.69427260622852,24.221942270636987,1.0,5.082174024016826,0.0,0.0,0.0,1.194186698098734,0.0,0.0,0.0,1.2132036677260525,-5.942324353190346,-5.942324353190346,-5.942324353190346,1.1539203451777276,-5.849178408493274,-5.849178408493274,-5.849178408493274,1.247066289874799,0.8333333333333333,1.8468468468468469,13.068672230721049,1.0860860860860857,0.8333333333333334,0.8628845930183289,0.7927009976133339,0.5428302697422779,0.2750564316805065,-0.5197011123877027,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,11,1,0.4573907308766269,-0.9097682730406036,1,0.8695775492095589,297.40315025117354,13.174814771730532,120.91701707769288,9.17789123966638,1.0,5.665800755738349,0.0,0.0,0.0,0.921896556440442,0.0,0.0,0.0,0.8986339554032464,-5.560025145507388,-5.560025145507388,-5.560025145507388,-0.4342571101418588,-5.703955436521904,-5.703955436521904,-5.703955436521904,-0.5781874011563746,1.0,2.227227227227228,46.41588833612782,1.586586586586587,0.8333333333333334,1.1042687623192329,0.8853154334405995,0.8496380137621187,0.2434217015434102,-0.5172696944047468,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,12,1,1.792283808816841,1.5386198654041685,2,0.5473497953841551,780.205512227144,27.52131904072044,440.4725430479059,16.004775875610626,1.0,36.940985921003744,0.0,0.0,0.0,0.7541415171432203,0.0,0.0,0.0,0.7593385485162335,-5.99152959689459,-5.99152959689459,-5.99152959689459,-1.4730683766839965,-5.950522634521557,-5.950522634521557,-5.950522634521557,-1.4320614143109642,0.7420981285103055,2.5275275275275275,8.431909292866251,1.0460460460460457,0.5,0.9964826035119756,0.9858781196491646,0.9959785356452596,0.025671706942551,-0.2905266025068848,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,13,1,1.800508747662081,1.5763522253374165,2,0.3908478855809604,595.9133896245036,106.12998862412957,493.0427130255367,4.6456493533764425,1.0,37.58264187584747,0.0,0.0,0.0,0.7245665438446192,0.0,0.0,0.0,0.7295863630691689,-6.237087556336802,-6.237087556336802,-6.237087556336802,-1.7179025819855642,-6.194174128118666,-6.194174128118666,-6.194174128118666,-1.6749891537674282,0.7043823975884861,2.667667667667668,15.00691856413702,1.1461461461461455,0.5,1.041948035372815,0.9448629691231968,0.8533073379021872,0.1029145000354634,-0.3182178283401353,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,14,1,0.0503966246490897,-2.0280985039756425,2,0.9987796083737516,270.9124272406124,5.795284219173951,122.44738849622549,21.12879780617195,1.0,23.965978980265632,0.0,0.0,0.0,0.934157929871632,0.0,0.0,0.0,0.9183557732612584,-5.706307699804258,-5.706307699804258,-5.706307699804258,-0.3757151117445581,-5.804496191198034,-5.804496191198034,-5.804496191198034,-0.4739036031383339,1.0,2.027027027027027,54.5572016514953,1.666666666666667,1.0,0.747147934565296,0.7919868499401689,0.4095396654717551,0.2748128103438657,-0.5845133898269393,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,15,1,0.9076328445117416,-0.8399783092427007,1,0.0401354189687468,804.1527312550216,149.44736272993256,271.6097955440636,1.8174278259757024,1.0,10.071148179982623,0.0,0.0,0.0,0.5152070912610764,0.0,0.0,0.0,0.4978065338308103,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.791863454038582,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.993161928610146,0.7043823975884862,2.267267267267267,32.85729947825972,1.966966966966967,0.6666666666666666,0.8802263443841384,0.9423334009388742,0.914948327448158,0.1100120345084227,-0.5188790511325015,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,16,1,1.8150451585521328,1.6089350772884703,2,0.9918211630102932,111.4866998619035,38.50256615756333,385.6014067400458,10.01495342315773,1.0,6.202137969333653,0.0,0.0,0.0,0.7097636673313756,0.0,0.0,0.0,0.7427981093958422,-6.204484865551436,-6.204484865551436,-6.204484865551436,-1.800766933475631,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.52483503052878,0.7043823975884861,2.4474474474474475,22.199661191199525,1.4464464464464466,0.6666666666666666,1.1796251234567103,0.9210383940958228,0.925512010117726,0.144980625071274,-0.2921348338012535,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,17,1,0.1725050967366972,-1.223599678640385,1,0.8289219213771759,344.4235898982849,1.4033625661432982,90.02025133552819,64.1461112810787,1.0,12.754750201806017,0.0,0.0,0.0,0.663077100344537,0.0,0.0,0.0,0.6568123061114253,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.137815815086156,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.198336702281794,0.7043823975884861,1.8468468468468469,36.030634174844224,1.3063063063063056,0.6666666666666666,0.7896562968467827,0.9032277642159282,0.2198573261301024,0.175427479813009,-0.6322199892582601,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,18,1,-0.3424121835213762,-1.4454071941837363,1,0.9941826105038264,244.053391558546,7.05354147830942,51.80850521053063,7.345034458200706,1.0,13.851884880465542,0.0,0.0,0.0,1.111627413840328,0.0,0.0,0.0,1.1399329901902604,-6.099401618102468,-6.099401618102468,-6.099401618102468,0.6808604286022906,-5.947947910142595,-5.947947910142595,-5.947947910142595,0.8323141365621636,0.8333333333333333,1.7467467467467466,26.09346574242872,1.5065065065065066,0.5,0.9918049913209755,0.8513367024114692,0.8055173973823944,0.2098758599106392,-0.7580799768289742,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,4,19,1,1.081211241769117,-0.2946654927418626,1,0.4746110723502683,462.2264787831076,6.121939734246071,47.18624954155359,7.707728528850778,1.0,935.3347715927785,0.0,0.0,0.0,1.1072744864165855,0.0,0.0,0.0,1.1056620666691832,-5.427015651251496,-5.427015651251496,-5.427015651251496,0.5821803167627762,-5.434930028952724,-5.434930028952724,-5.434930028952724,0.5742659390615481,0.6666666666666666,1.7067067067067068,6.696160054853215,0.6656656656656653,0.6666666666666666,1.0675183939713804,0.85871589571087,0.4707700454302828,0.2884993069171251,-0.5164299907093198,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,0,1,1.3406938323857551,0.1768504832382196,2,0.1990664226402806,-439.100982757398,6.199285705320079,813.4679999600991,131.2196337816791,1.0,15.523776678452672,0.0,0.0,0.0,0.3270155342646906,0.0,0.0,0.0,0.3324359602920029,-6.299542627525439,-6.299542627525439,-6.299542627525439,-4.239494329562014,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-4.136779193725298,0.6666666666666666,2.907907907907908,3.5947683160258794,1.0860860860860857,0.5,1.0,1.0,1.0,0.0,-0.3318355099318826,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,1,1,0.2056070521180348,-1.631990303142547,1,0.882140444098595,397.0859046996721,6.494004403150001,60.547119922111705,9.323541556692284,1.0,12.317460298616217,0.0,0.0,0.0,1.33298475667227,0.0,0.0,0.0,1.3728676933393174,-5.818391650973609,-5.818391650973609,-5.818391650973609,1.9374357281234136,-5.64936258368205,-5.64936258368205,-5.64936258368205,2.106464795414973,0.7043823975884862,1.666666666666667,7.516077083962532,1.2862862862862856,0.6666666666666666,0.7923000466154162,0.7572774397927093,0.4206590271335377,0.3844196149436511,-0.5777553884029565,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,2,1,1.0980086759271797,-0.0957497401064992,2,0.9765347407748116,356.84929283937896,6.715518586139716,75.28623499163527,11.210784993882667,1.0,75.32075569148427,0.0,0.0,0.0,0.9561547357244023,0.0,0.0,0.0,0.9838700760030434,-6.04859672050288,-6.04859672050288,-6.04859672050288,-0.2652023217069619,-5.878209470798081,-5.878209470798081,-5.878209470798081,-0.0948150720021629,0.5377157309218195,1.7867867867867866,24.34368873543108,1.5265265265265269,0.1666666666666666,1.0746879610318771,0.8835501633809356,0.6454683231898889,0.2436918252787903,-0.7482146126466611,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,3,1,0.3040324640183311,-1.1763961112769712,1,0.7687768160337989,412.7548695566565,11.449028296165348,45.44990374198661,3.969760801203476,1.0,82.53775777925091,0.0,0.0,0.0,0.8941091996401295,0.0,0.0,0.0,0.9654146823016412,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-0.6512791615850029,-5.696205067291889,-5.696205067291889,-5.696205067291889,-0.1970050619272907,0.7043823975884861,1.8468468468468469,13.685210621465206,1.3663663663663657,0.5,0.8553001239988097,0.9484462947523256,0.9639549846013395,0.0723501414730957,-0.5149827436282842,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,4,1,1.8081867717090048,1.5916604664900549,2,0.3932265282133335,1361.8032900784608,35.63962605624525,418.1236379039443,11.731987233650424,1.0,13.24002564844859,0.0,0.0,0.0,0.9385050601450964,0.0,0.0,0.0,0.9212698991077788,-6.55466044265513,-6.55466044265513,-6.55466044265513,-0.4030784496903941,-6.677285341594631,-6.677285341594631,-6.677285341594631,-0.5257033486298957,0.7420981285103055,2.747747747747748,19.33242287555043,1.6866866866866868,1.0,1.037433196207158,0.8792414228369019,0.6780375109385183,0.1968800545413042,-0.4352540692797415,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,5,1,0.5304765404710804,-1.529203299289244,1,0.8402277235659912,454.11010748810594,12.952979386054958,185.22324423221653,14.299663321600429,1.0,2.638608838277132,0.0,0.0,0.0,1.2018707423657582,0.0,0.0,0.0,1.1888386255810912,-5.607669719475743,-5.607669719475743,-5.607669719475743,1.132024449212551,-5.669141314611986,-5.669141314611986,-5.669141314611986,1.0705528540763083,0.6666666666666666,2.087087087087087,22.199661191199525,1.1261261261261255,0.6666666666666666,0.8617043114745588,0.8239454784695743,0.2934439789684993,0.3023437833156883,-0.5213705338927965,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,6,1,0.5838441986160483,-1.3789516996328457,1,0.9959996645672204,422.95830756241634,0.6831072729845333,69.45792693185312,101.67938430575862,1.0,7.396763952786355,0.0,0.0,0.0,0.6868136159729472,0.0,0.0,0.0,0.6247315843568161,-6.77559596667836,-6.77559596667836,-6.77559596667836,-2.122024400432279,-7.448913553869863,-7.448913553869863,-7.448913553869863,-2.7953419876237824,0.8333333333333333,1.866866866866867,7.689283720758305,0.8858858858858855,0.5,1.0599005977404088,0.9736470880206956,0.9544540599957018,0.0521962484587907,-0.5286052110945447,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,7,1,0.2639397743884239,-1.1599923961120586,1,0.9988722935928396,346.50969809539254,10.54900801606916,56.53168374553884,5.358957321809302,1.0,7.501848801062113,0.0,0.0,0.0,0.8204307948371659,0.0,0.0,0.0,0.7943928623723184,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-1.109077383715066,-6.378765091087367,-6.378765091087367,-6.378765091087367,-1.311519631977851,0.7043823975884861,1.866866866866867,27.324472465510915,1.1661661661661658,0.6666666666666666,0.5607914050945004,0.9129545828380716,0.3829881174618835,0.1418634343715093,-0.6921295372307522,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,8,1,0.5416127486982427,-1.3408174628795142,1,0.7239409342777536,239.8853249296293,2.638922306781865,89.44865113948515,33.89590171321366,1.0,20.3453293540256,0.0,0.0,0.0,0.7961275807302899,0.0,0.0,0.0,0.8508878979887864,-6.311077208828323,-6.311077208828323,-6.311077208828323,-1.2866545787617598,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.8804946239484641,0.7420981285103057,1.966966966966967,31.377030952998524,1.5065065065065066,0.3333333333333333,1.0239444996243343,0.9135245327497208,0.7694605456326797,0.2063771159396621,-0.6782065560075431,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,9,1,1.6745725655968855,1.2724588402285733,2,-1.8404004615048264,569.9733437406524,56.43484515330302,139.3203479030923,2.4686937214877456,1.0,10.30372257148781,0.0,0.0,0.0,0.8129403916022608,0.0,0.0,0.0,0.822871191818084,-6.286161114925572,-6.286161114925572,-6.286161114925572,-1.1758868364830732,-6.210296738122109,-6.210296738122109,-6.210296738122109,-1.10002245967961,0.7043823975884861,2.7677677677677672,14.00058382468096,1.626626626626627,0.5,0.9524417126222297,0.8563499268154466,0.6410336537782179,0.2046159540444563,-0.4620860111569259,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,10,1,0.1292515119663413,-1.8513063866644488,2,0.9607040683527388,361.7445244151896,3.653922968955034,46.83301991804663,12.817188626020805,1.0,21.24146282529018,0.0,0.0,0.0,0.8454638532706689,0.0,0.0,0.0,0.858927544035473,-5.942324353190346,-5.942324353190346,-5.942324353190346,-0.9183039081579008,-5.849178408493274,-5.849178408493274,-5.849178408493274,-0.8251579634608293,0.8333333333333333,1.7867867867867866,9.910860097445628,1.626626626626627,0.5,0.9570981024343358,0.8756804577212758,0.8234984979479841,0.1740460358627552,-0.5500395374186001,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,11,1,-0.102815824295879,-1.3747858219390166,1,0.8217233614423758,354.900873915768,0.1575936133803708,63.047189680212654,400.06183199848846,1.0,8.077606246722427,0.0,0.0,0.0,0.8829023019056764,0.0,0.0,0.0,0.8606236591875003,-5.560025145507388,-5.560025145507388,-5.560025145507388,-0.6510661458854718,-5.703955436521904,-5.703955436521904,-5.703955436521904,-0.7949964368999876,0.8710490642551527,1.6866866866866868,20.72199983756436,1.3263263263263256,0.6666666666666666,1.0964180508502652,0.8498052794031523,0.8544150332967718,0.2501485659138093,-0.4003167117975303,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,12,1,1.846151776762848,1.6793571188163456,2,0.6058769395773533,1429.0807511374123,59.65894307975702,1132.6519406730074,18.98545100201967,1.0,31.64929761522853,0.0,0.0,0.0,0.6498066342924179,0.0,0.0,0.0,0.6542846604825188,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.098193915273109,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.057186952900077,0.7043823975884862,2.907907907907908,0.9224970052592174,0.5455455455455454,0.6666666666666666,1.051502555272887,0.9727096465841384,0.9633113284453474,0.0819610645797249,-0.3391447604971664,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,13,1,0.6922221590229245,-1.2276004140634105,1,0.8799218505552229,404.4451907940215,1.8815807952578432,44.38316843536559,23.58823418437555,1.0,3.6877232969821288,0.0,0.0,0.0,0.9090926551242492,0.0,0.0,0.0,0.9153908769036808,-6.237087556336802,-6.237087556336802,-6.237087556336802,-0.5669970695041631,-6.194174128118666,-6.194174128118666,-6.194174128118666,-0.524083641286027,0.5,1.5465465465465469,2.72615650877771,0.6456456456456453,0.3333333333333333,1.0160609391701472,0.9133386449097902,0.754573838080762,0.1320635754363454,-0.5270484886595754,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,14,1,0.0142635318549892,-1.5346380317961978,1,0.9702237593132986,375.30391572658095,3.980497468377752,61.15175129165005,15.362841397955313,1.0,9.410208486343931,0.0,0.0,0.0,1.0552705834830898,0.0,0.0,0.0,1.0374196928646142,-5.706307699804258,-5.706307699804258,-5.706307699804258,0.3153909561022292,-5.804496191198034,-5.804496191198034,-5.804496191198034,0.2172024647084534,0.8710490642551527,1.7067067067067068,12.767507043192644,0.9459459459459456,1.0,0.6749186888358569,0.7752893124734047,0.3327463889468392,0.2925071931902325,-0.4029788542798095,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,15,1,1.8301024040531024,1.6418847613703118,2,0.6093056020752787,1166.1786417957735,81.25318207268248,612.838479735477,7.5423320552207,1.0,11.23510033459616,0.0,0.0,0.0,0.525602674504937,0.0,0.0,0.0,0.5078510175919112,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.731996553308852,-5.960176964153781,-5.960176964153781,-5.960176964153781,-2.9332950278804155,0.8333333333333333,2.727727727727727,13.068672230721049,1.1261261261261255,0.8333333333333334,0.9311585622876444,0.8906148352444716,0.7541561098577343,0.1801878420602099,-0.4140497461381386,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,16,1,1.8519764988850924,1.69323211576208,2,0.9836618672252776,-30.942815111891605,87.89792773629046,810.1433406492503,9.216865078774388,1.0,18.13783325887573,0.0,0.0,0.0,0.6434885374677194,0.0,0.0,0.0,0.6734383444084585,-6.204484865551436,-6.204484865551436,-6.204484865551436,-2.2119699736771428,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.9360380707302915,0.7043823975884862,2.807807807807808,2.72615650877771,1.3263263263263256,0.6666666666666666,1.1222251384687538,0.922007620114594,0.9398223465046868,0.1313820039957711,-0.3067202541906255,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,17,1,0.9488491885969168,-0.0888355569058205,2,0.6405912361358329,386.9823168648567,0.3829489067017862,61.49856430993156,160.5920874395454,1.0,5.86810706042467,0.0,0.0,0.0,0.5786187330842117,0.0,0.0,0.0,0.5731519068277886,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.673714186583359,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.734235073778997,0.7043823975884861,1.6066066066066067,11.118496048192698,0.8258258258258254,0.3333333333333333,0.5244390081058857,0.8707376358087263,0.165139509853447,0.2089014275749175,-0.5323064603974789,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,18,1,0.2366257284487408,-0.9431087024118332,1,0.9348157430977532,365.2101705878398,8.190394513262094,24.050962859789408,2.9364840510240966,1.0,28.317989812961784,0.0,0.0,0.0,0.9768719098172248,0.0,0.0,0.0,1.001746181612943,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.1410675106844392,-5.947947910142595,-5.947947910142595,-5.947947910142595,0.0103861972754337,0.5754314618436389,1.4864864864864866,7.516077083962532,1.1661661661661658,0.6666666666666666,1.1112989674453322,0.8952549058367855,0.8465979229074951,0.1955003429066037,-0.7564296321899766,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
4,5,19,1,-0.1005250600627892,-1.506210551336478,1,0.9492995849820004,356.6451614799531,0.7878169745648567,51.01148367501599,64.7504246823213,1.0,12.225114293155148,0.0,0.0,0.0,0.6883869672400863,0.0,0.0,0.0,0.6873845340101611,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.6911288059219969,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.6990431836232247,0.6666666666666666,1.5465465465465469,29.27294835042819,1.4464464464464466,0.5,1.1981395346552703,0.8972725369065931,0.7537993422250697,0.2516621336359598,-0.632042559001791,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
