fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,1000
3,3,19,1,11.357776048493392,166.01557878052137,7,0.687803741656906,567.3602025138412,5.247696943020649,104.68282928056568,19.948337416815225,0.7900719015178757,0.94623563515581,37.07950021655343,0.9830011659741732,0.064,0.05,1.2800000000000002,0.285,0.034,8.382352941176471,0.4269999999999999,0.046,9.282608695652172,1.8102861226437024e-06,1.8102861226437024e-06,1.937293918619141e-06,4.051665773818946e-06,0.0001018955807029,0.0001018955807029,0.000101895580717,0.0001764883228605,-0.5546193282780127,-0.5546193282780127,-0.5546192578369068,-0.5546180851632858,-0.0098129683105256,-0.0098129683105256,-0.0098129683105255,-0.0098122362597179,0.5790905471752295,2.087087087087087,0.0027697619350368,-0.095095095095095,0.5513905683192262,0.9180013114908522,0.909816526706096,0.981098280121877,0.21390347744619,-0.0483955447443698,5.0773e-06,124.0,0.0125220162,0.0053127256,1.2082181639,-0.2683275844,0.0054887734,-0.0008140945,0.5676319847,1.4597911315,662.5162889895,5.1358349238,13.986510108,7.9596674189
3,4,0,1,10.009634233376683,127.46283283037204,9,0.7916838809902902,281.8242354958101,6.149477124698991,28.31178351911911,4.603933463774766,0.8953073853063545,0.9618768875175462,11.669111732986948,0.971046348808864,0.139,0.897,0.1549609810479375,0.294,0.6719999999999999,0.4375,0.493,0.4519999999999999,1.09070796460177,0.914609656232272,0.8202140756522299,0.5789078172150388,0.2518411056696514,54.59017225231353,36.47227788757608,10.56008326817104,0.5167513616980677,-0.082938984553748,-0.1746246864050742,-0.4090036004387798,-0.7266809833838065,0.8258582936184138,0.5466501348244329,0.1473269019836158,-0.0074471657590954,0.7594639538680561,2.347347347347347,29.27294835042819,1.666666666666667,0.5560081466395111,0.9056659796544704,0.87693312296472,0.9799291655824208,0.3143592603319316,-0.0089147580093069,0.0,124.0,0.8138927119,0.2288747523,0.0,0.0,0.0,0.0,0.0,0.0,-1.2414556377341833e+27,2696469907204565.0,4545161573674528.0,24.0005371657
3,4,1,1,8.596152544124855,93.84315367962388,10,0.7835092637565997,235.6434697182076,0.4314950050073598,23.4018864831772,54.23443194383684,0.8953990825475421,0.951133532409475,9.227654812129796,0.9625314685003248,0.161,0.176,0.9147727272727274,0.292,0.757,0.3857331571994715,0.4939999999999999,0.5050000000000001,0.978217821782178,1.565891115500657,1.6055228466086835,1.3125284283310064,0.6245165850506688,66.6972401694969,61.64377929870021,49.84991508699736,8.700259640585081,0.4704099031972891,0.503354684063081,0.2597963878395947,-0.312129157076857,1.133103148543354,1.0459443514771878,0.8425314738997517,0.1328090559182935,0.7924969898805421,2.227227227227228,23.246970599856454,1.626626626626627,0.5450980392156862,0.9243307516408986,0.8824152703967385,0.9791956665173008,0.2960089219649851,-0.0103487501419092,0.0,124.0,1.0568617709,0.3086026768,0.0,0.0,0.0,0.0,0.0,0.0,-7.533592980657954e+25,272274645326699.7,524452610093760.06,29.0028620693
3,4,2,1,5.716897490995208,39.80374104493427,7,0.7986868473090567,302.7029719594786,2.568302143822982,39.06817146379852,15.211672644420476,0.9154975618066136,0.9297851144211526,3.1682594434190747,0.958868340249985,0.122,0.038,3.2105263157894743,0.2719999999999999,0.026,10.46153846153846,0.354,0.0419999999999999,8.428571428571429,1.887731879326842e-06,2.972890376617768e-06,4.781834485784184e-06,8.401251828719938e-05,2.3789033760813005e-05,4.120381513060007e-05,6.514895205060222e-05,0.0006998586564575,-0.8613697790722369,-0.8613688443477373,-0.8613672861750082,-0.8612990391295743,-0.0594467154074212,-0.059445680131241,-0.0594442566376376,-0.0594065243328583,0.5678158915691396,2.207207207207207,0.3669142378402494,0.3653653653653652,0.5227963525835866,0.9133551467549575,0.8961990375596002,0.9855865870633972,0.16962302519337,-0.0892221772519394,5.2478e-05,124.0,0.0181191196,0.0072011128,0.6044275,-0.0354257441,0.0039658649,-0.000312706,0.2839655881,0.3653326027,560.3982278673,5.5382051978,13.8017731479,5.969749305
3,4,3,1,5.146300793031124,32.338626012696515,6,0.8015014479995157,287.6940895683034,5.399336641893111,46.14867958771806,8.547101736471362,0.8682542543940114,0.9411633989454344,5.340857188374644,0.965343289978508,0.093,0.076,1.2236842105263157,0.2719999999999999,0.034,7.999999999999998,0.413,0.049,8.428571428571427,1.079507555607007e-06,1.079507555607007e-06,1.079507555607007e-06,2.4782744415350427e-06,4.031600006909466e-05,4.031600006909466e-05,4.031600006909466e-05,8.063200014714127e-05,-0.9263473101379808,-0.9263473101379808,-0.9263473101379808,-0.92634601439264,-0.0248030479760866,-0.0248030479760866,-0.0248030479760866,-0.0248020479760865,0.5653641879790198,2.147147147147148,0.0012080421346773,-0.075075075075075,0.5381818181818182,0.9063752156440428,0.9050822872173984,0.979052102319304,0.2548243274355437,-0.0541960683313656,3.4559e-06,124.0,0.0147772474,0.0059987442,0.6691647555,0.0209035444,0.0031449019,-0.0002009637,0.314379745,0.44778147,675.3552310132,6.0350132012,16.2037613418,25.8686819916
3,4,4,1,6.735654360911632,61.25315055257947,6,0.7562592391790143,320.3779189439145,7.57133106138037,35.977213972568,4.751768702346085,0.8430394170829291,0.93000323985306,1.6781733921465571,0.9631912579605082,0.112,0.08,1.4,0.269,0.035,7.685714285714285,0.412,0.042,9.80952380952381,1.521324617303724e-06,1.6166150639327984e-06,1.849762267290148e-06,1.2524936291678234e-05,3.308828297492881e-05,3.308828297492881e-05,3.308828298227588e-05,0.0002039698749215,-0.6573209078582024,-0.6573208452217042,-0.6573206919689397,-0.6573136749431833,-0.0302211786689699,-0.0302211786689699,-0.0302211786689697,-0.0302160142549669,0.5762855563640804,2.1071071071071072,0.0045989920905224,-0.055055055055055,0.5307262569832403,0.9199380968865007,0.90330155435779,0.9804864178433138,0.2768973042019801,-0.0623777358774323,5.8955e-06,124.0,0.0177840504,0.0067156863,0.6287086494,-0.0533053193,0.0098737782,-0.0011633914,0.2953730949,0.3952745658,651.3520394328,7.0736512787,18.7759731944,5.9697493047
3,4,5,1,4.785370910199611,29.8495444811524,8,0.6812111197653654,250.06375033296115,4.7378763104007575,34.34386661805156,7.248789197526888,0.7761701604368608,0.887666935174684,12.301373379387789,0.9531205919316744,0.128,0.071,1.8028169014084512,0.282,0.0349999999999999,8.057142857142857,0.417,0.054,7.7222222222222205,1.354137198218539e-06,1.4511963300437018e-06,2.232997147541914e-06,1.3612890514504405e-05,2.151299517447907e-05,2.151299517447907e-05,2.634793050870277e-05,0.000141887948099,-0.927043945426712,-0.9270438554485096,-0.9270431306838138,-0.9270325810082828,-0.065736227199101,-0.065736227199101,-0.0657359093618558,-0.0657283140336106,0.5419899674203434,2.1071071071071072,0.0052810797119343,0.065065065065065,0.5158898305084746,0.9106635442210108,0.8930163908379,0.9790308175534002,0.2652313384396983,-0.0899672125869232,2.43821e-05,124.0,0.0152087494,0.0062397306,1.3144972148,-0.4076192964,0.0091791053,-0.0024321919,0.6175628584,1.7279029278,595.1710306916,6.0148669597,16.1007698826,6.9647083619
3,4,6,1,12.894136583670493,240.29888203230044,7,0.7033925403217092,293.4830795403188,8.419966721304792,48.145293792123,5.717990983301916,0.9076505168376452,0.9581974938517056,11.396131487896382,0.974072275068691,0.119,0.798,0.1491228070175438,0.262,0.6599999999999999,0.396969696969697,0.425,0.4349999999999999,0.9770114942528736,1.3146971202560556,0.7732112756418429,0.4166316772017806,0.1803104264497766,28.38308149222546,11.018706775441284,2.9607576488950413,0.2258399653534979,0.2288202144840811,-0.1649009196778822,-0.4241744081969833,-0.596006547112717,0.4763765737121137,0.1742929190809334,0.0341108071027592,-0.0134678671907125,0.8049373583628687,2.167167167167167,21.199534575360687,1.586586586586587,0.5485148514851486,0.9567443804818206,0.9205166914200288,0.9888260095495004,0.3009164386822769,-0.008273171121018,0.0,124.0,1.0030891921,0.3137469288,0.0,0.0,0.0,0.0,0.0,0.0,-4.7402568389381534e+26,1005646016844919.2,1910140374466023.5,28.0830713763
3,4,7,1,5.992409345139664,52.21219993533806,7,0.5396254185181804,232.62112201286536,5.7276332830058285,32.15856817334037,5.6146346290633575,0.7017874028682962,0.899702279763249,5.074979833597169,0.951516197599633,0.141,0.044,3.204545454545455,0.294,0.027,10.888888888888888,0.436,0.052,8.384615384615385,1.3465737388011394e-06,1.7547658476825108e-06,2.921675417245613e-06,3.2976016934764095e-05,1.063956844678512e-05,1.5046621996910874e-05,2.37907982993299e-05,0.0001873289331466,-0.8086758549936242,-0.808675524898077,-0.8086745812452124,-0.8086502769921621,-0.0939877745371756,-0.0939873603236131,-0.0939865384691981,-0.0939711677203137,0.5320447488442734,2.247247247247247,0.0033306003436245,0.2852852852852852,0.5240585774058577,0.922452920860088,0.9059184409972768,0.9852060199404792,0.2034680140457323,-0.0994595777522459,3.43494e-05,124.0,0.0201518728,0.0077355314,1.5723009906,-0.1780437033,0.012435002,0.0010602864,0.7386814389,2.4721304051,574.247660178,5.8371609148,15.9439289364,6.9647083619
3,4,8,1,7.468487826078933,80.25703915175947,8,0.7886485306424555,317.0389117888436,9.69087021543761,43.52476103294653,4.491316059894327,0.8451266840873536,0.9344616404261346,4.9938648583992,0.969134479634129,0.107,0.059,1.8135593220338984,0.2679999999999999,0.033,8.12121212121212,0.378,0.041,9.21951219512195,1.3382499084886734e-06,1.3382499084886734e-06,1.511086946243147e-06,8.566145694369264e-06,2.5184236824158254e-05,2.5184236824158254e-05,3.5615889274740526e-05,0.0001207793568542,-0.8790129853720542,-0.8790129853720542,-0.8790128334458504,-0.8790066319492991,-0.0397063775512813,-0.0397063775512813,-0.039705963337719,-0.0397025817197582,0.5510933187843545,2.127127127127127,0.0011016459496336,0.105105105105105,0.5674157303370787,0.9251679515889538,0.9035009989817716,0.9865637770865988,0.3393116883752925,-0.0764218855596336,6.5111e-06,124.0,0.0137055302,0.0054237469,0.808393565,-0.2666010795,0.0027064957,-0.0008099763,0.3797907178,0.6535001559,654.0844658721,5.5120079148,14.8166962644,7.9596674189
3,4,9,1,6.784367831101043,62.76447024268364,7,0.6704045258308533,266.6664827689672,8.701987279517082,34.004507463505426,3.907671474485597,0.8040822411599151,0.9027518916467656,2.494274939159648,0.9490918454440688,0.132,0.047,2.808510638297873,0.294,0.03,9.799999999999995,0.417,0.075,5.56,1.281487494508676e-06,1.423331910768147e-06,2.0463449299108124e-06,2.070496562135813e-05,3.271484091038743e-05,3.2714840917651585e-05,5.666376661832389e-05,0.0004497547044925,-0.8992972590045798,-0.8992971314441216,-0.8992965711695032,-0.8992797915015557,-0.0305661668297864,-0.0305661668297862,-0.0305654347789789,-0.0305534191027016,0.5547073980263281,2.147147147147148,0.5817880074344935,-0.035035035035035,0.5449678800856531,0.916834040605319,0.8924371711788883,0.9782151586428384,0.2305476988212313,-0.0879763945983745,1.53489e-05,124.0,0.0172700442,0.0070090286,0.4440318177,-0.1138394386,0.002577283,-0.0003792548,0.2086102241,0.1971642552,609.1527426301,5.4717149102,14.6790304791,8.9546214382
3,4,10,1,4.591002123222909,25.442884101089973,6,0.6901619265015241,259.70415212140136,6.975746031227795,28.78681697366003,4.126700835264395,0.8088952960047506,0.9075113888881668,4.119734002870544,0.9536130265618692,0.111,0.089,1.2471910112359552,0.27,0.024,11.25,0.3969999999999999,0.044,9.022727272727272,2.738464274669751e-06,4.921963226945239e-06,9.882485160598188e-06,3.662860097826189e-05,3.2160272667521114e-05,5.7530044698941705e-05,0.0001150600893879,0.0003354549231246,-0.84593396861451,-0.8459321215135176,-0.8459279252280204,-0.8459052997181626,-0.0695266513370961,-0.0695248874050731,-0.0695208874050735,-0.0695055635974939,0.596616592514478,2.0470470470470468,0.0027697619350368,0.1851851851851851,0.5592369477911646,0.9134586811996352,0.8994865508338492,0.979754360008533,0.1621753751574417,-0.095181285664056,8.70452e-05,124.0,0.0203354032,0.0081759419,1.129100924,-0.0384687746,0.0102703702,-0.0023470058,0.5304619791,1.2748688967,534.4112385727,5.1795732302,14.0496020444,3.9798362288
3,4,11,1,8.607120432897027,93.49674165353468,7,0.5811854465581399,241.91685714493124,3.850244916441472,22.889450990641983,5.944933760680657,0.853313665722177,0.9518188870289456,6.022734345750461,0.9608651036771688,0.125,0.918,0.1361655773420479,0.267,0.6980000000000001,0.3825214899713467,0.516,0.453,1.1390728476821192,0.9868839632625952,0.9296243231533228,0.8995202768392861,0.458504440090815,41.61616291416504,35.89537637987599,32.07952860079469,6.957627781216486,-0.0116241002292277,-0.0623705115915509,-0.0890502517192773,-0.4799009630794587,0.8854833764421551,0.7607630431356228,0.6775727678122042,0.1298837700263741,0.7865368509889125,2.227227227227228,30.65395295056529,1.586586586586587,0.5473484848484849,0.9032999731887884,0.8681207449829543,0.9760807059407484,0.2853424163348328,-0.0119362284658184,0.0,124.0,0.9250002588,0.278885762,0.0,-0.0,0.0,-0.0,0.0,0.0,-5.418408560508216e+25,528926158847512.06,762346537708897.2,12.4346645452
3,4,12,1,4.817728225818474,30.282834775711024,8,0.8058884286856088,289.4530075289754,15.343244866699722,36.877270236172905,2.4034857395914764,0.8567041217638375,0.9404899133121472,7.87234908686364,0.9590363058230936,0.112,0.044,2.545454545454546,0.262,0.025,10.48,0.403,0.034,11.852941176470589,4.85594115451706e-06,6.803590859608846e-06,1.3571841285444025e-05,0.000136704253527,5.227144014672277e-05,7.066484350280288e-05,0.0001337957342278,0.0010175700428278,-1.1577368907080203,-1.157734635831157,-1.1577267999399028,-1.1575842443115671,-0.1030176957392402,-0.1030158007941581,-0.1030092968552954,-0.1029182477031996,0.5489495719948692,2.087087087087087,0.5305480525369575,0.3253253253253251,0.5220440881763527,0.898566916952793,0.8878013515574982,0.9792479509713452,0.1613381279192393,-0.0927007339681071,0.0001636364,124.0,0.0214630361,0.0080650007,0.9897751196,0.1129972197,0.0128756568,-0.0016305489,0.4650054372,0.9796547873,511.4667970348,5.8553072854,16.0241788229,6.964708363
3,4,13,1,4.031681647277346,21.29359161631496,6,0.7561928083352953,218.9760652849185,9.871103299451295,28.0520260765658,2.841832896037581,0.839144252189094,0.935629671983822,3.691616924551581,0.9607331645279992,0.117,0.045,2.6000000000000005,0.267,0.0209999999999999,12.714285714285715,0.368,0.045,8.177777777777777,4.417109860385102e-06,7.769868171583555e-06,1.644782530957718e-05,0.0001507647389951,2.749488105016252e-05,4.926516732627253e-05,9.943471228303286e-05,0.0006431130043415,-1.0442557926675309,-1.044252291514778,-1.04424322946774,-1.044102967633019,-0.1585305674974144,-0.158527116146682,-0.158519162521565,-0.1584329705235502,0.5637532441643729,2.0470470470470468,6.696160054853215,0.5055055055055053,0.5561122244488977,0.9092913382524576,0.9012228506718076,0.9800012769567557,0.1667200988665675,-0.0964887480345563,0.0001796083,124.0,0.0198134273,0.007851952,0.608605019,0.1494972325,0.0045403171,0.0009023242,0.2859282248,0.3704000691,508.2149125556,6.3793433211,16.7503240244,9.9495804958
3,4,14,1,5.5814811048369135,38.58828432892879,7,0.794204603086314,296.14616196742134,2.08136438755174,45.65696472614795,21.936074720608225,0.874333307606175,0.9349895145354415,4.26542175355494,0.9606863872990364,0.114,0.1,1.14,0.26,0.027,9.629629629629628,0.415,0.047,8.829787234042554,1.0840931243080851e-06,1.1460086841303292e-06,1.1460086841303292e-06,3.180426623760341e-06,3.0301865767346327e-05,3.0301865767346327e-05,3.0301865767346327e-05,7.42241094062823e-05,-0.9323790482650016,-0.9323789905361684,-0.9323789905361684,-0.9323770936854496,-0.033000268218055,-0.033000268218055,-0.033000268218055,-0.032998818728312,0.5447495302485585,2.127127127127127,0.0018292045048462,0.065065065065065,0.5286549707602339,0.8685822779357447,0.8744014678088156,0.9667532193781248,0.2635392723856475,-0.0624283527620666,6.3645e-06,124.0,0.0125621523,0.0052843841,0.803513972,0.1091612689,0.0030927129,0.0001509656,0.3774982402,0.6456347033,653.9211009619,5.8699302697,14.8915793641,6.9647083618
3,4,15,1,4.608169196151953,29.750391657531807,6,0.682846716706611,219.5151087236492,8.891816653956084,26.267182383095328,2.954085020568741,0.7878643724437969,0.8545492308056124,31.138445617502622,0.9272805512091944,0.097,0.0349999999999999,2.771428571428572,0.259,0.034,7.617647058823529,0.387,0.044,8.795454545454547,1.1539286977006863e-06,1.1539286977006863e-06,1.380348363254893e-06,7.438170389448286e-06,1.535162154151805e-05,1.535162154151805e-05,1.535162154151805e-05,7.034996775804037e-05,-0.8877189063177883,-0.8877189063177883,-0.8877187053205384,-0.8877133276711893,-0.0651386985792843,-0.0651386985792843,-0.0651386985792843,-0.0651351160035894,0.5413147813376631,2.187187187187188,0.016342878909167,0.5455455455455454,0.5365296803652968,0.9146626286150672,0.8985357738403553,0.981533101522012,0.2505539916454604,-0.0814427608376933,1.0814e-05,124.0,0.0196521904,0.006980913,1.4730054797,0.0660344222,0.0118012407,-0.0010034239,0.6920314963,2.1697451432,628.3252557087,4.9002463735,13.435545785,5.9697493048
3,4,16,1,6.430473227123905,55.08997675140989,9,0.5685580920061097,262.022593317109,11.245301229210202,39.43312693084682,3.506631447845737,0.710504257124193,0.8664093932507492,3.2282485288195994,0.927176625073746,0.135,0.031,4.35483870967742,0.273,0.032,8.53125,0.422,0.227,1.859030837004405,1.6211708583988805e-05,2.266693241666681e-05,4.81582468009626e-05,0.0007712701773474,7.547396335186412e-05,0.0001050986466874,0.0002224934972681,0.0025333258829602,-0.642588248338396,-0.6425841002201726,-0.6425677195355557,-0.6421030487736463,-0.1314882001401631,-0.1314843045498559,-0.1314688673471405,-0.1311649972216375,0.6259145797952235,2.167167167167167,4.223044187206672,0.6056056056056053,0.5210420841683366,0.9470351191750004,0.919246548719538,0.9896613312133988,0.1581278461180841,-0.1075168672639064,0.0005107315,124.0,0.0157905113,0.0064018436,2.1134567697,0.4951825381,0.01629725,0.0039151726,0.9929213916,4.4666995172,472.8969385197,7.4578627368,19.3037986707,22.8839521979
3,4,17,1,7.072944397337163,71.79113810935225,9,0.5959005624690908,262.5488847194084,2.6508711137796226,45.276248278153794,17.07976221205215,0.8006130220565,0.8910062203801251,18.4654518031774,0.9441089221017318,0.113,0.045,2.5111111111111115,0.2679999999999999,0.034,7.882352941176469,0.414,0.0579999999999999,7.13793103448276,1.7220612872307577e-06,1.7123677474567453e-06,1.7685576347813171e-06,6.768349700510363e-06,2.046531592004447e-05,2.046531592004447e-05,2.046531592004447e-05,8.186126367336157e-05,-0.6987482886242447,-0.6987482953976006,-0.6987482561349454,-0.6987447625327798,-0.048862159701353,-0.048862159701353,-0.048862159701353,-0.0488591597013529,0.5518935599784835,2.067067067067067,0.0026449801824277,0.065065065065065,0.5357142857142857,0.904491311582156,0.8911685604782027,0.9848906406342524,0.2348561712798619,-0.0642400654540833,1.91634e-05,124.0,0.0152488303,0.0064461988,2.8184928531,0.2669416424,0.0164242994,0.0025275481,1.3241538158,7.9439019632,601.8614192912,6.2037847905,16.7044612676,4.9747952855
3,4,18,1,8.373073078176988,83.59386412856279,9,0.7893088641001533,264.06981466778353,0.7038552670118331,28.32038978409041,40.23609840176743,0.9067886787775444,0.9441573310414584,22.23846017561472,0.9679161031338532,0.119,0.179,0.6648044692737431,0.256,0.771,0.3320363164721141,0.4669999999999999,0.5080000000000001,0.9192913385826768,1.0570512340258296,1.4063631684346138,1.3928484425364336,0.6989570259922948,63.81506776349055,80.94796780511801,79.93138723731906,18.49304944276196,0.051094943832417,0.3639378467664564,0.3518340917387317,-0.2696133415992978,0.8667398409618858,1.1031443786949018,1.0891173162235763,0.2413739797120832,0.8078620878620794,2.287287287287288,19.33242287555043,1.626626626626627,0.5956607495069034,0.9068828024659098,0.870880094020923,0.9771288714445648,0.3487875828058464,-0.0093297838164599,0.0,124.0,0.8823029396,0.2815180696,0.0,-0.0,0.0,-0.0,0.0,0.0,-4.295431901488312e+26,1131303599633410.8,2080423252203184.0,24.3866876035
3,4,19,1,5.099944584081529,31.46679909240916,6,0.8020448710687569,260.0309136133831,0.5358470452380244,28.35571989031373,52.9175632156711,0.8741821572332398,0.9233442969225936,17.339550080369467,0.949490217752375,0.115,0.047,2.446808510638298,0.264,0.029,9.103448275862068,0.3969999999999999,0.079,5.025316455696202,3.1448568214583995e-06,4.563928157637668e-06,9.425607593292184e-06,0.0001021071165232,4.182834832081037e-05,5.915421749047417e-05,0.0001193600861976,0.0009386447525223,-0.8803274516367894,-0.8803262023854076,-0.8803219225020796,-0.8802403321689196,-0.0632499429150827,-0.0632488470090069,-0.0632450388319582,-0.0631932169559585,0.5459904867015182,2.247247247247247,0.0023033628731421,0.3253253253253251,0.5215646940822467,0.9203244004033307,0.8995592709467009,0.9822116688543616,0.1607019654113588,-0.1056919288971612,9.391e-05,124.0,0.0212047044,0.0087040222,1.5374899815,0.2923273785,0.0140443837,0.0017809032,0.7223269073,2.3638754434,527.7022722537,5.4787170947,14.8399126025,6.9647083619
3,5,0,1,17.390652981552442,328.22603370442783,6,0.5217910477640533,803.928730719458,6.854621939129117,310.77154372737334,45.33751773432701,0.7070615085430075,0.9411146102996064,61.93099146065617,0.998192950142009,0.134,0.049,2.734693877551021,0.287,0.048,5.979166666666667,0.4599999999999999,0.04,11.499999999999998,4.686643078586355e-06,6.639512178011735e-06,1.2884209218951888e-05,0.0001070860279012,5.171451965448768e-05,7.313537506901637e-05,0.0001368237581799,0.00092852408356,-0.6327327014840962,-0.6327314658341642,-0.6327275145916175,-0.6326679097410512,-0.0546902663471795,-0.0546890947743042,-0.0546856114595307,-0.0546423109186018,0.5517912369627411,2.267267267267267,0.0460960448682843,0.4254254254254251,0.5100200400801603,0.9459704791948452,0.918399575868695,0.9890091926124076,0.1491984465395061,-0.0755971684826291,8.67235e-05,124.0,0.0208612573,0.0082998927,1.1670565459,-0.2650183767,0.0146211007,-0.0040685948,0.5482938787,1.3620209812,535.125359398,6.9294796462,18.4150208165,6.9647083628
3,5,1,1,11.027691374342307,157.93218452227626,8,0.7077403674337066,562.6505647631042,8.013479548150098,135.47368096933283,16.905724929516637,0.8970097773699379,0.9542645700163588,16.689227251010315,0.9874418588761916,0.143,0.105,1.361904761904762,0.283,0.036,7.861111111111112,0.4269999999999999,0.045,9.488888888888887,1.4719295466891615e-06,1.4719295466891615e-06,1.4719295466891615e-06,3.607966592998835e-06,2.267897389174472e-05,2.267897389174472e-05,2.267897389174472e-05,5.071172727062389e-05,-0.6793793428901174,-0.6793793428901174,-0.6793793428901174,-0.6793778917085365,-0.044092705690264,-0.044092705690264,-0.044092705690264,-0.0440914696222869,0.5700144133351348,2.147147147147148,0.0021004982416539,0.2452452452452451,0.5193236714975845,0.9351181839321658,0.9249048443450004,0.9887648714186246,0.2239806847417543,-0.0599291734660469,4.4789e-06,124.0,0.0111220103,0.0047167696,0.5408542042,-0.01298559,0.0016706711,-0.0002178807,0.2540982701,0.2925232702,672.3653038432,5.8270627422,15.0635891119,8.9546214382
3,5,2,1,11.125711637044416,151.48348781000468,9,0.6629728328753248,518.872699582746,2.755309915121936,54.60866668739113,19.819428075108,0.8854917477649001,0.9470236951259114,11.649266983209918,0.9907408997426358,0.11,0.749,0.1468624833110814,0.257,0.609,0.4220032840722496,0.3889999999999999,0.378,1.029100529100529,0.526372108099512,0.4019210907737829,0.2908239840377249,0.1255988789664628,9.272696076308195,4.196969729939773,2.055853834782106,0.0837037472034308,-0.4834533878703725,-0.6104861639778223,-0.7238880002139121,-0.892540729865068,0.3834956930811517,0.1482012769517631,0.048946001935424,-0.0424765594302719,0.7515674513673856,2.3273273273273274,35.20031472796683,1.626626626626627,0.4820143884892086,0.9272747288321626,0.9015548971204176,0.9827238257314792,0.2784263882332482,-0.0080968072894797,0.0,124.0,0.7895073759,0.2476945529,0.0,0.0,0.0,0.0,0.0,0.0,-1.2394217792303032e+25,198399103746055.8,336203766337140.6,22.3816716652
3,5,3,1,9.467349186625151,118.1489565894831,6,0.5810674400680348,470.7348806626142,6.343940517429957,55.71400029427491,8.782238758576137,0.8052935274282691,0.9326213293091776,16.924449247323953,0.9846869859734348,0.118,0.7410000000000001,0.1592442645074224,0.2799999999999999,0.602,0.4651162790697674,0.441,0.371,1.1886792452830188,0.2756151656076422,0.1805289571251591,0.1105948410587647,0.0495442556781342,6.68782137360587,4.352111648488646,1.0913726240964718,0.046852932934728,-0.5513041864810635,-0.6236710035707356,-0.6768954350258712,-0.7233589192258053,0.1497400620637334,0.0882491508292636,0.0024055154872871,-0.0250929647053485,0.7601899060226881,2.507507507507507,33.61449000108769,1.8468468468468469,0.502803738317757,0.9413759965739378,0.920343318898468,0.9890748743602412,0.2656238767063426,-0.0081545623265713,0.0,124.0,0.6641239091,0.2117944113,0.0,0.0,0.0,-0.0,0.0,0.0,-9.292819607596282e+23,39524968898635.484,55361147473211.75,32.4960771515
3,5,4,1,27.8844849937224,831.1941928575513,3,0.3125451038912352,639.2223251957181,6.9502352798094895,165.79383325138178,23.854420257255853,0.5442771384783427,0.8348067347879213,25.66740564060662,0.997280347052522,0.12,0.176,0.6818181818181819,0.261,0.774,0.3372093023255814,0.449,0.538,0.8345724907063197,1.2829111297123266,1.626812632260526,1.538598436563107,0.7862457509162292,57.86319820599103,67.80177120169219,68.10117880160183,19.20758485588134,0.2266430994611389,0.5021462319328859,0.4314769063759017,-0.1712407906489771,0.920565823607196,1.0814626940597614,1.0863098432265494,0.2947649952440834,0.8042517709028768,2.267267267267267,32.10010895543175,1.6866866866866868,0.5575396825396826,0.8960277034295979,0.8631545961898792,0.9751191748013202,0.3198705162262233,-0.0044464777474347,0.0,124.0,0.9676320532,0.2906614479,0.0,-0.0,0.0,-0.0,0.0,0.0,-4.63448439492916e+26,1156032712791041.5,1930553062790942.5,22.7429234945
