fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,8,16,24,32,40,48,56,64,72,80,88,96,100,150,200,250,300,350,400,450,500,550,600,650,700,750,800,850,900,950,1000
4,5,17,1,0.9488491885969168,-0.0888355569058205,2,0.6405912361358329,386.9823168648567,0.3829489067017862,61.49856430993156,160.5920874395454,1.0,5.86810706042467,0.0,0.0,0.0,0.5786187330842117,0.0,0.0,0.0,0.5731519068277886,-6.345118771304308,-6.345118771304308,-6.345118771304308,-2.673714186583359,-6.405639658499946,-6.405639658499946,-6.405639658499946,-2.734235073778997,0.7043823975884861,1.6066066066066067,11.118496048192698,0.8258258258258254,0.3333333333333333,0.5244390081058857,0.8707376358087263,0.165139509853447,0.2089014275749175,-0.5323064603974789,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9647083886,10.9445395538,8.9546228107,7.9596816215,14.9813168601,5.9697532706,4.9803941905,7.0361147998,7.9596675554,7.3045981055,9.9496003169,6.2735399214,18.9041817989,11.5664285459,17.3068562351,17.9689673981,17.9133681608,17.9151034935,17.6341545232,17.6341545232,14.1034258419,16.8267501945,17.9092282081,17.9092228938,17.9092227499,29.8486352816,29.8486352816,29.8486352816,29.8486352816,29.8486352816,29.8486352816
4,5,18,1,0.2366257284487408,-0.9431087024118332,1,0.9348157430977532,365.2101705878398,8.190394513262094,24.050962859789408,2.9364840510240966,1.0,28.317989812961784,0.0,0.0,0.0,0.9768719098172248,0.0,0.0,0.0,1.001746181612943,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.1410675106844392,-5.947947910142595,-5.947947910142595,-5.947947910142595,0.0103861972754337,0.5754314618436389,1.4864864864864866,7.516077083962532,1.1661661661661658,0.6666666666666666,1.1112989674453322,0.8952549058367855,0.8465979229074951,0.1955003429066037,-0.7564296321899766,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.9445193771,14.9243507049,18.9041817988,8.9546214871,12.934452722,8.9546214598,16.226835993,17.9092226887,11.9802632187,14.9243505718,9.959571811,16.325042407,16.325042407,18.6911485308,16.180727081,14.402703297,13.9539452041,13.9352474975,13.9338823952,13.9303207204,13.930004196,13.9295797636,13.9294569211,13.9294154899,13.9294124266,21.8890538702,21.8890538702,21.8890538702,21.8890538702,21.8890538702,21.8890538702
4,5,19,1,-0.1005250600627892,-1.506210551336478,1,0.9492995849820004,356.6451614799531,0.7878169745648567,51.01148367501599,64.7504246823213,1.0,12.225114293155148,0.0,0.0,0.0,0.6883869672400863,0.0,0.0,0.0,0.6873845340101611,-5.427015651251496,-5.427015651251496,-5.427015651251496,-1.6911288059219969,-5.434930028952724,-5.434930028952724,-5.434930028952724,-1.6990431836232247,0.6666666666666666,1.5465465465465469,29.27294835042819,1.4464464464464466,0.5,1.1981395346552703,0.8972725369065931,0.7537993422250697,0.2516621336359598,-0.632042559001791,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9495805048,9.9495805048,9.9495805048,5.9979628034,8.9546214705,5.9697830462,6.1923443521,4.9747952978,9.9495805048,6.9647083624,6.1886858694,7.3037449052,9.9495805048,7.032518651,9.9495804953,7.4721520148,6.9897463656,6.9756160698,6.9677051899,6.9671257227,6.9658732902,6.9649727946,6.9651790131,6.9650201775,6.9647581669,9.9495804953,9.9495804953,9.9495804953,9.9495804953,9.9495804999,9.9495805048
5,1,0,1,0.458196522338046,-0.8194581272142121,1,0.9999999999999704,98.60984813786152,0.9999996474924427,10.000000538764446,10.00000406384145,1.0,1.4490088017979168,0.0,0.0,0.0,0.5385271071568978,0.0,0.0,0.0,0.5474534303501064,-6.299542627525439,-6.299542627525439,-6.299542627525439,-2.9070681599126016,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-2.8043530240758856,0.7043823975884861,0.9259259259259256,4.526588391152817,0.3253253253253251,0.3333333333333333,1.116329778062834,0.9596923772369756,0.9574572062489198,0.1460307804541216,-0.3574883207038293,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,1,1,0.1215727830817135,-1.86300720694377,2,0.9999999999999972,98.60985224531343,0.9999992123489246,9.999999878638535,10.0000077551554,1.0,5.113067165546066,0.0,0.0,0.0,1.425682598839863,0.0,0.0,0.0,1.4683390572218713,-5.818391650973609,-5.818391650973609,-5.818391650973609,2.476788079054608,-5.64936258368205,-5.64936258368205,-5.64936258368205,2.6458171463461664,0.7043823975884861,0.8058058058058054,1.4972369099516047,0.0250250250250249,0.6666666666666666,0.7270598481923636,0.7040133025863611,0.7293905494784101,0.3648672813787521,-0.3283312622024867,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,2,1,-1.336084164670102,0.6019410941441494,2,0.9999999999999216,98.60985088056022,0.9999994847982614,10.000000518780652,10.00000567080096,1.0,317.2417027925933,0.0,0.0,0.0,1.011048272557031,0.0,0.0,0.0,1.04035477062172,-6.04859672050288,-6.04859672050288,-6.04859672050288,0.0668265451556795,-5.878209470798081,-5.878209470798081,-5.878209470798081,0.2372137948604784,0.6666666666666666,0.8658658658658656,1.5678717853794495,-0.3553553553553552,0.6666666666666666,1.0575974788681504,0.816569075950862,0.5699541142552902,0.2964964606967193,-0.2632159900058147,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,3,1,-0.1169733439006413,-1.754169618258722,1,0.9999999999999254,98.6098516603326,0.9999986581212066,10.000000120654969,10.000013539461069,1.0,7.753986221257753,0.0,0.0,0.0,0.7193344693090156,0.0,0.0,0.0,0.7767016136687722,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-1.7262274993957538,-5.696205067291889,-5.696205067291889,-5.696205067291889,-1.2719533997380417,0.7420981285103057,0.8658658658658656,3.511927530450728,0.045045045045045,0.8333333333333334,0.7803214735352193,0.8428531140616214,0.5683260247236054,0.2229335859885873,-0.6166022460369197,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,4,1,0.8945655399691869,-0.254216547403896,1,0.9999999999999928,98.6098541859673,0.9999984150190904,10.00000092368125,10.000016773516933,1.0,3.656272297193581,0.0,0.0,0.0,0.8258636124158242,0.0,0.0,0.0,0.8106970534282286,-6.55466044265513,-6.55466044265513,-6.55466044265513,-1.141404891324859,-6.677285341594631,-6.677285341594631,-6.677285341594631,-1.2640297902643605,0.7043823975884861,0.9659659659659654,2.164964029297577,0.6056056056056053,0.8333333333333334,1.0561964165293447,0.9537115868058704,0.8749865220946499,0.1252053688080135,-0.4787691288818345,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,5,1,-0.1521736143276059,-1.09538367879359,1,0.9999999999999958,98.60985061407796,0.9999994862250796,9.999999349824934,10.000004487576442,1.0,31.37765809481333,0.0,0.0,0.0,1.350969496170475,0.0,0.0,0.0,1.3363206727770702,-5.607669719475743,-5.607669719475743,-5.607669719475743,1.9681210161348304,-5.669141314611986,-5.669141314611986,-5.669141314611986,1.906649420998588,0.8333333333333333,1.0860860860860857,1.8418966807997108,0.1851851851851851,0.8333333333333334,0.7311229173432755,0.7423889523442112,0.4618448937682551,0.3425017049157365,-0.9139914792580732,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,6,1,-0.290133335776756,-1.458171531386911,1,0.9999999999999788,98.60985127417906,0.999998710475676,10.000000599166157,10.000013494426796,1.0,8.54770213323373,0.0,0.0,0.0,1.1558303353384691,0.0,0.0,0.0,1.0513532344881669,-6.77559596667836,-6.77559596667836,-6.77559596667836,1.0558433916054677,-7.448913553869863,-7.448913553869863,-7.448913553869863,0.3825258044139641,0.8333333333333333,0.8658658658658656,2.4287643824604506,0.5855855855855853,0.6666666666666666,0.5380023941431501,0.8067563672239612,0.1416877292729014,0.2515680205066705,-0.4294914333952671,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,7,1,0.3771650045636974,-1.6162837134339323,1,0.9999999999999848,98.60984782843748,1.0000005397652518,9.999997895785851,9.999992498137384,1.0,7.726452636740032,0.0,0.0,0.0,0.6700114086716691,0.0,0.0,0.0,0.6487473216585374,-6.1763228428245815,-6.1763228428245815,-6.1763228428245815,-2.038116074492676,-6.378765091087367,-6.378765091087367,-6.378765091087367,-2.2405583227554606,0.8710490642551527,0.9259259259259256,4.322659083856284,0.7257257257257255,0.6666666666666666,0.3859862494132026,0.8530979114088728,0.5379741201045147,0.1705051692827186,-0.7272677341838991,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,8,1,-0.3465736571140292,-1.4713086412962235,1,0.999999999999916,98.60984978475236,1.000000034281694,9.999999703491664,9.999999360674746,1.0,16.738727424539096,0.0,0.0,0.0,0.8660236103709067,0.0,0.0,0.0,0.9255916102808678,-6.311077208828323,-6.311077208828323,-6.311077208828323,-0.8455353391092739,-5.904917254015027,-5.904917254015027,-5.904917254015027,-0.4393753842959782,0.8710490642551527,0.9859859859859856,2.72615650877771,0.5055055055055053,0.6666666666666666,0.7461916150751461,0.828423562033973,0.8825066245293007,0.1961577256711151,-0.6227457646538389,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,9,1,-0.8241922568648441,-0.2171544862515086,1,0.9999999999998952,98.609852714314,1.0000045515778877,10.00000064634246,9.999955130767807,1.0,5.616043751919964,0.0,0.0,0.0,0.9553042624731302,0.0,0.0,0.0,0.9669741657943892,-6.286161114925572,-6.286161114925572,-6.286161114925572,-0.2809646072443286,-6.210296738122109,-6.210296738122109,-6.210296738122109,-0.2051002304408653,0.5377157309218195,0.9059059059059056,2.543345761304648,-0.4154154154154152,0.5,0.6748486966237018,0.8074969800630937,0.7301434526747137,0.2164765174941442,-0.8607330293911074,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,10,1,-0.062322229348453,-1.291901329802851,1,0.9999999999999394,98.609851951648,0.9999991554834718,9.999999593351603,10.000008038523674,1.0,18.718739372729004,0.0,0.0,0.0,0.5652817365790241,0.0,0.0,0.0,0.5742836335458185,-5.942324353190346,-5.942324353190346,-5.942324353190346,-2.5832369235030805,-5.849178408493274,-5.849178408493274,-5.849178408493274,-2.490090978806009,0.6666666666666666,0.9059059059059056,5.831305113526219,0.7657657657657654,0.5,0.9645444423394348,0.9644758310660152,0.9820536564489912,0.0629525967000134,-0.8175084797639656,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,11,1,0.3349646839811825,-1.686252409099608,1,0.999999999999996,98.60985106295765,1.0000016455423275,10.0000009277578,9.999984472360078,1.0,8.003258969206188,0.0,0.0,0.0,0.2648339727944957,0.0,0.0,0.0,0.2581513064940582,-5.560025145507388,-5.560025145507388,-5.560025145507388,-4.087541597385372,-5.703955436521904,-5.703955436521904,-5.703955436521904,-4.231471888399888,0.8333333333333333,0.8258258258258254,1.46273335620113,0.7057057057057055,0.6666666666666666,1.008601179124912,0.9783970154826012,0.9907646214985042,0.0620854769567578,-0.4490646063618249,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,12,1,-0.4026646783071521,-1.2713857955090606,1,0.9999999999999964,98.60984947530474,0.9999993544835994,10.000000767086442,10.00000722225511,1.0,3.5129400052166377,0.0,0.0,0.0,0.6488413843156575,0.0,0.0,0.0,0.6533127586581967,-5.99152959689459,-5.99152959689459,-5.99152959689459,-2.1039772390772704,-5.950522634521557,-5.950522634521557,-5.950522634521557,-2.062970276704238,0.7043823975884861,1.0460460460460457,3.4328188412268283,-0.5755755755755754,0.6666666666666666,1.0519735681131672,0.9712197130666452,0.9771821969814314,0.0684747862689005,-0.3605360819708339,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,13,1,-0.4119144652137826,-1.7116291428494546,1,0.9999999999999832,98.60985223236406,1.0000030724891125,10.000000177671003,9.999969452873737,1.0,4.438799617226616,0.0,0.0,0.0,1.0465362910697489,0.0,0.0,0.0,1.0537867265718155,-6.237087556336802,-6.237087556336802,-6.237087556336802,0.2902509219491973,-6.194174128118666,-6.194174128118666,-6.194174128118666,0.3331643501673333,0.7043823975884861,0.7857857857857854,2.989446772280588,0.5055055055055053,0.5,1.0724759400631765,0.9521648858702954,0.876381351232699,0.0972286846930119,-0.2945861835351805,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,14,1,0.1245616401354456,-1.4538385688396895,1,0.9999999999999788,98.6098521434596,0.999998690909024,10.000000054888623,10.000013145815595,1.0,148.73098837799307,0.0,0.0,0.0,0.4711477947122745,0.0,0.0,0.0,0.4631778883392712,-5.706307699804258,-5.706307699804258,-5.706307699804258,-3.01779341109181,-5.804496191198034,-5.804496191198034,-5.804496191198034,-3.115981902485586,0.8710490642551527,0.9659659659659654,4.032789982193705,0.8258258258258254,0.1666666666666666,0.7284776924075118,0.8498247033460639,0.5342398123025116,0.2288813396559541,-0.3171419730121061,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,15,1,0.1380320303245706,-1.4524468369249903,1,0.9999999999999976,98.60985060943646,1.0000007419111443,9.999999320509811,9.999991901404377,1.0,11.597115342294735,0.0,0.0,0.0,0.5089312602131554,0.0,0.0,0.0,0.4917426621297699,-5.758878489582218,-5.758878489582218,-5.758878489582218,-2.828005202464707,-5.960176964153781,-5.960176964153781,-5.960176964153781,-3.0293036770362707,0.7043823975884861,1.0460460460460457,4.032789982193705,0.8858858858858855,0.3333333333333333,0.820256810118199,0.9208014763595695,0.7587262662695674,0.1588890417773251,-0.7010706763137643,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,16,1,1.3629339560299336,0.6633409026402752,2,0.999999999999984,98.60985102572492,0.9999972727318204,9.999998662275331,10.00002593502786,1.0,6.797847572974341,0.0,0.0,0.0,0.6540986993808571,0.0,0.0,0.0,0.6845423337674726,-6.204484865551436,-6.204484865551436,-6.204484865551436,-2.146139384666029,-5.928552962604584,-5.928552962604584,-5.928552962604584,-1.870207481719178,0.6666666666666666,0.7657657657657654,1.7589165903277326,0.5655655655655653,0.1666666666666666,1.04290138499257,0.9559438754166224,0.962715961975456,0.1000508284092318,-0.5023411051547364,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,17,1,-0.6677837944226435,-1.2737124724457325,1,0.9999999999999348,98.60985147186472,0.999999928413034,9.99999980639983,10.000000522269527,1.0,3.790616163019006,0.0,0.0,0.0,0.7507965695819516,0.0,0.0,0.0,0.7437029962751475,-6.345118771304308,-6.345118771304308,-6.345118771304308,-1.5812253642189855,-6.405639658499946,-6.405639658499946,-6.405639658499946,-1.6417462514146235,0.7043823975884862,0.9259259259259256,4.963763089831453,0.7857857857857854,0.5,0.6101593182630637,0.8499608379909475,0.4448679071092025,0.1964097825539269,-0.734441854792993,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,18,1,-0.2047331550000122,-1.4404665059455497,1,0.9999999999999856,98.60985539649208,1.0000015182903608,9.999997816813783,9.999982633936542,1.0,9.20315147804903,0.0,0.0,0.0,0.8441273840966237,0.0,0.0,0.0,0.8656215572540407,-6.099401618102468,-6.099401618102468,-6.099401618102468,-0.950729685658918,-5.947947910142595,-5.947947910142595,-5.947947910142595,-0.799275977699045,0.7420981285103057,0.9459459459459456,3.353710152002929,0.6456456456456453,0.5,1.030366164639367,0.8879938007786123,0.718362677041444,0.230488073215612,-0.9195793107628008,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,19,1,-0.46419098460517,-0.6639173345313503,1,0.999999999999965,98.6098538008568,1.0000001296704963,9.999999921227818,9.999998624523034,1.0,14.45131473909406,0.0,0.0,0.0,1.1373010473394272,0.0,0.0,0.0,1.1356449027339406,-5.427015651251496,-5.427015651251496,-5.427015651251496,0.7451349328442936,-5.434930028952724,-5.434930028952724,-5.434930028952724,0.7372205551430655,0.7043823975884862,0.9259259259259256,1.6418389895747365,-0.6356356356356354,0.6666666666666666,1.1089975922850788,0.8798851314598374,0.7630775251428887,0.2521929424958126,-0.6477828581733178,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,0,1,0.8870907001677182,0.3420003807494294,2,0.9999999999999868,763.8098452053478,0.9999998364586918,10.000001158345974,10.000002793759512,1.0,2.41218834637613,0.0,0.0,0.0,0.5385271071568978,0.0,0.0,0.0,0.5474534303501064,-6.299542627525439,-6.299542627525439,-6.299542627525439,-2.9070681599126016,-6.1968274916887225,-6.1968274916887225,-6.1968274916887225,-2.8043530240758856,0.6666666666666666,1.0060060060060056,2.4287643824604506,0.045045045045045,0.5,1.0209129876276566,0.9091694533690664,0.9507176414295192,0.1547694378483715,-0.5483270215390695,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1,1,0.0321456760266599,-1.7686284214470696,1,0.9999999999999258,763.8098547929089,0.9999975231700508,9.999999695243249,10.000024463603332,1.0,6.229279554166117,0.0,0.0,0.0,1.092524118703119,0.0,0.0,0.0,1.1252124671747372,-5.818391650973609,-5.818391650973609,-5.818391650973609,0.538341559775918,-5.64936258368205,-5.64936258368205,-5.64936258368205,0.7073706270674771,0.8333333333333333,0.7457457457457454,4.223044187206672,0.5655655655655653,0.6666666666666666,0.8536336294639165,0.7873883553876022,0.8336473827524641,0.3036190289034892,-0.5499361492261766,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,2,1,-1.1982861851811193,0.3931203168485302,2,0.9999999999999918,763.8098517195332,0.9999995277166364,10.000000840649436,10.000005563485695,1.0,9.356433434748034,0.0,0.0,0.0,1.011048272557031,0.0,0.0,0.0,1.04035477062172,-6.04859672050288,-6.04859672050288,-6.04859672050288,0.0668265451556795,-5.878209470798081,-5.878209470798081,-5.878209470798081,0.2372137948604784,0.7043823975884862,0.9659659659659654,3.353710152002929,0.7257257257257255,0.1666666666666666,1.0477206311089555,0.8739822323923372,0.7454239300721786,0.2295252182653027,-0.3299220652314941,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,3,1,-0.3928032565535724,-0.7177045935949153,1,0.9999999999999908,763.8098510290478,0.9999991386151716,9.99999997563292,10.0000085894886,1.0,190.2035087240159,0.0,0.0,0.0,0.7579830035304357,0.0,0.0,0.0,0.818432380337781,-6.1504791669496015,-6.1504791669496015,-6.1504791669496015,-1.4885204948337707,-5.696205067291889,-5.696205067291889,-5.696205067291889,-1.0342463951760583,0.7043823975884861,1.0060060060060056,1.974288632420328,0.6056056056056053,0.5,1.065464502208655,0.9577767862915167,0.969111506132554,0.0887202153932321,-0.5351544529020199,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,4,1,0.4934585226109109,-1.151060491707435,1,0.9999999999999938,763.8098539667574,0.9999994958845508,10.000000686631164,10.000005727788542,1.0,1.9470043021327552,0.0,0.0,0.0,0.8258636124158242,0.0,0.0,0.0,0.8106970534282286,-6.55466044265513,-6.55466044265513,-6.55466044265513,-1.141404891324859,-6.677285341594631,-6.677285341594631,-6.677285341594631,-1.2640297902643605,0.7043823975884862,1.0460460460460457,1.0115911122238297,0.8458458458458454,0.8333333333333334,1.0561964165293447,0.9537115868058704,0.8749865220946499,0.1252053688080135,-0.4285391066870377,2.0,0.0,2.2360679775,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
