fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,600,650,700,750,800,850,900,950,1000
5,1,14,1,4.539127212257244,22.252842825914662,6,0.9999999999999836,98.6098513410618,0.9999995052123782,10.00000014723009,10.000005095108827,0.9999999999999836,0.9999999999999838,6.792030099212032,0.9999999999999846,0.2716666666666666,0.7283333333333333,0.3729977116704805,0.2716666666666666,0.7283333333333333,0.3729977116704805,0.3783333333333333,0.02,18.916666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5517938089317738,-1.5517938089317738,-1.5517938089317738,-1.5517938089317738,-0.0374602477701361,-0.0374602477701361,-0.0374602477701361,-0.0374602477701361,0.797285396134416,1.0660660660660657,3.0583380323784315,0.6056056056056053,0.4559270516717325,0.8967625979447743,0.8755870789860367,0.9750159038137912,0.284509039001337,-0.0179729045845568,4.53e-08,74.0,0.2018166965,0.0590814102,0.0,0.0,0.0,0.0,0.0,0.0,772.1092750298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,15,1,3.711479575906453,15.018679748626926,5,0.9999999999999888,98.60985206932938,1.0000000411683507,10.000000005818588,9.999999594135096,0.999999999999989,0.9999999999999888,16.797004030948663,0.9999999999999888,0.2333333333333333,0.7666666666666667,0.3043478260869565,0.25,0.75,0.3333333333333333,0.3466666666666667,0.0316666666666666,10.947368421052634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.41105545944296,-2.41105545944296,-2.41105545944296,-2.41105545944296,-0.1481500000000002,-0.1481500000000002,-0.1481500000000002,-0.1481500000000002,0.8094490532964705,1.0660660660660657,2.7889802923804394,0.6456456456456453,0.4598930481283422,0.9203112725960556,0.9030557432351384,0.9815889384029308,0.2706784135915652,-0.0250167683345047,1.236e-07,74.0,0.2031540034,0.0590569983,0.0,0.0,0.0,0.0,0.0,0.0,732.4354975933,1.7660657611,2.4971506144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,16,1,2.7798968365331493,8.40514595915158,3,0.9999999999999885,98.60985112894954,0.9999998584679288,9.999999959053458,10.000001374374364,0.9999999999999885,0.9999999999999882,6.091615325774858,0.999999999999989,0.2166666666666667,0.7833333333333333,0.2765957446808511,0.25,0.75,0.3333333333333333,0.24,0.0383333333333333,6.260869565217392,0.0,0.0,0.0,2.742574619427093e-07,0.0,0.0,0.0,6.556581619303334e-07,-3.651294121610178,-3.651294121610178,-3.651294121610178,-3.651293120215519,-1.525185009816186,-1.525185009816186,-1.525185009816186,-1.5251840098161855,0.8291957090592847,1.0660660660660657,1.9287915080207776,0.5255255255255253,0.5034168564920274,0.9016561013015414,0.8646564496896411,0.9698401953832352,0.2477110887748846,-0.0530291188964499,1.727e-06,74.0,0.1835279844,0.0548382248,1e-10,0.0,0.0,0.0,0.0,0.0,629.0466725679,0.4875597703,0.6138211165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,17,1,3.546585964663576,12.63706417313258,5,0.9999999999999868,98.60985199747483,1.0000002805490014,9.999999925746597,9.99999712025739,0.9999999999999872,0.9999999999999868,11.348198150599725,0.9999999999999876,0.2433333333333333,0.7566666666666666,0.3215859030837005,0.25,0.75,0.3333333333333333,0.3516666666666667,0.02,17.583333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2324179076159902,-2.2324179076159902,-2.2324179076159902,-2.2324179076159902,-0.106592099505545,-0.106592099505545,-0.106592099505545,-0.106592099505545,0.7994427278991263,1.0660660660660657,3.0583380323784315,0.6456456456456453,0.4510869565217391,0.8943272245545247,0.8959433241333907,0.9797317824406516,0.2548282635982347,-0.0240369128493774,9.51e-08,74.0,0.2172906177,0.0647905278,0.0,0.0,0.0,0.0,0.0,0.0,737.3754819591,0.5293035314,0.5677330185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,18,1,4.031294872445411,17.793038688301987,6,0.999999999999988,98.60985130445002,1.0000002166709252,9.999999848675026,9.999997681966276,0.999999999999988,0.999999999999988,2.1042372243985588,0.9999999999999882,0.2566666666666666,0.7433333333333334,0.3452914798206277,0.2566666666666666,0.7433333333333334,0.3452914798206277,0.35,0.0233333333333333,14.999999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.063982725811789,-2.063982725811789,-2.063982725811789,-2.063982725811789,-0.1541130302829716,-0.1541130302829716,-0.1541130302829716,-0.1541130302829716,0.7646545194374992,1.0660660660660657,2.72615650877771,0.5855855855855853,0.4231805929919137,0.8760673751570283,0.8632739998836285,0.971983721483028,0.2695762168307521,-0.024184178130577,9.28e-08,74.0,0.3113664198,0.0836418936,0.0,0.0,0.0,0.0,0.0,0.0,735.8639293191,1.3486101529,1.621578937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1,19,1,4.149116051553151,18.15055864916232,4,0.9999999999999828,98.6098514595982,0.99999992758471,10.000000106525064,10.000000830678024,0.9999999999999828,0.9999999999999828,9.135548120008757,0.9999999999999836,0.2733333333333333,0.7266666666666667,0.3761467889908256,0.2733333333333333,0.7266666666666667,0.3761467889908256,0.3616666666666667,0.02,18.083333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.6772739734974869,-1.6772739734974869,-1.6772739734974869,-1.6772739734974869,-0.0632650956452293,-0.0632650956452293,-0.0632650956452293,-0.0632650956452293,0.7894795755320079,1.0660660660660657,2.920555512182745,0.5255255255255253,0.4608695652173913,0.9024386474201618,0.8864855376847222,0.9772002084615156,0.2523088100492076,-0.0234611809129383,5.2e-08,74.0,0.3187552508,0.0833073708,0.0,0.0,0.0,0.0,0.0,0.0,761.9045658938,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,0,1,3.696993813764223,14.825761696657324,4,0.9999999999999882,763.80985198366,0.999999977170227,10.00000011386888,10.000000342166617,0.9999999999999885,0.9999999999999885,39.860859532745806,0.9999999999999888,0.175,0.825,0.2121212121212121,0.25,0.75,0.3333333333333333,0.2666666666666667,0.0366666666666666,7.272727272727274,0.0,0.0,0.0,6.134965511873979e-07,0.0,0.0,0.0,1.806727004902058e-06,-2.7949727542926586,-2.7949727542926586,-2.7949727542926586,-2.794971039586513,-0.553487050022805,-0.553487050022805,-0.553487050022805,-0.5534860500228048,0.7863742878258788,1.0660660660660657,2.0197857568198785,0.6256256256256253,0.4543429844097995,0.896373289164965,0.8767623156303028,0.9727014194353454,0.2682780696260291,-0.0380644170180591,9.894e-07,74.0,0.2169049404,0.064481706,2e-10,0.0,0.0,0.0,1e-10,0.0,643.5190913034,0.5514347834,0.5514347834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,1,1,2.7175631800518563,7.184241130162965,3,0.9999999999999888,763.8098524320984,1.0000000063061236,10.000000118843442,10.000000055782206,0.999999999999989,0.9999999999999888,611.7345600288462,0.9999999999999892,0.0966666666666666,0.025,3.866666666666666,0.0483333333333333,0.41,0.1178861788617886,0.205,0.2,1.025,0.0,0.0034266085829212,0.0136009693053718,0.3401131891981064,0.0,0.0036511306286896,0.0107390617052413,0.1660502229290547,-4.785952018300994,-4.769552434037634,-4.7208584318031,-3.158186614007528,-4.728946114479895,-4.711680114479894,-4.678161670355734,-3.943703557951021,0.7739397755210794,1.0660660660660657,1.9287915080207776,0.6056056056056053,0.4411764705882353,0.8646748510863375,0.8534366134287742,0.9614094021813452,0.288190065497093,-0.0661380320609595,0.0839990053,74.0,0.9275518108,0.2245042441,0.0091215513,0.0020187386,0.0010329215,0.0002046023,0.0042853885,8.32027e-05,166.696447856,0.9261498527,1.0039274285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,2,1,3.8572639211335527,16.7690878228233,3,0.9999999999999832,763.8098522346991,1.0000000792161414,10.0000001834404,9.999999391279031,0.9999999999999836,0.9999999999999832,7.5518902004679855,0.9999999999999836,0.2333333333333333,0.7666666666666667,0.3043478260869565,0.25,0.75,0.3333333333333333,0.315,0.0266666666666666,11.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.915079728045552,-2.915079728045552,-2.915079728045552,-2.915079728045552,-0.2322310544953014,-0.2322310544953014,-0.2322310544953014,-0.2322310544953014,0.8020424550788311,1.0660660660660657,3.0583380323784315,0.6656656656656653,0.4811083123425693,0.9200770656192244,0.887688417544943,0.9789416025419008,0.2673764441126616,-0.036722873392927,2.926e-07,74.0,0.2339287618,0.0675592812,0.0,0.0,0.0,0.0,0.0,0.0,692.9076032727,0.3382448369,0.3382448369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,3,1,4.382307519427147,21.21216892948297,4,0.9999999999999788,763.8098505253738,0.9999999101445556,10.000000038605982,10.000000937160513,0.999999999999979,0.999999999999979,131.78190398126142,0.9999999999999796,0.2216666666666666,0.7783333333333333,0.284796573875803,0.25,0.75,0.3333333333333333,0.3183333333333333,0.0216666666666666,14.692307692307692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.177724790626621,-2.177724790626621,-2.177724790626621,-2.177724790626621,-0.162646687497778,-0.162646687497778,-0.162646687497778,-0.162646687497778,0.7825375335786977,1.0460460460460457,2.3740547208674387,0.6056056056056053,0.4746192893401015,0.8968463675287001,0.8800717267018429,0.9728761319113384,0.2426610816956437,-0.0318216604488362,1.818e-07,74.0,0.2019199484,0.0601929664,0.0,0.0,0.0,0.0,0.0,0.0,714.0352769334,2.3692672815,2.7106488292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,4,1,3.6889640032770346,15.193228974922013,4,0.9999999999999882,763.8098516853424,0.9999999952430736,10.00000013680978,10.000000184379044,0.9999999999999885,0.9999999999999882,10.68845824329646,0.9999999999999885,0.205,0.795,0.2578616352201258,0.25,0.75,0.3333333333333333,0.3066666666666666,0.0266666666666666,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.957504556616648,-2.957504556616648,-2.957504556616648,-2.957504556616648,-0.2755044458945627,-0.2755044458945627,-0.2755044458945627,-0.2755044458945627,0.7953973650981361,1.0660660660660657,2.0197857568198785,0.6856856856856854,0.4365853658536585,0.9073508867988456,0.8741505032983437,0.972591066085268,0.2623138586531327,-0.0305710525914811,2.864e-07,74.0,0.1956258794,0.061673514,0.0,-0.0,0.0,-0.0,0.0,0.0,691.9264341755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,5,1,3.980516277325132,17.30865967025373,6,0.9999999999999852,763.8098512506646,0.999999914072908,10.00000001650849,10.000000875779486,0.9999999999999856,0.9999999999999856,2.352968717471979,0.9999999999999865,0.1966666666666666,0.8033333333333333,0.2448132780082987,0.25,0.75,0.3333333333333333,0.2883333333333334,0.0266666666666666,10.812500000000004,0.0,0.0,0.0,4.3099637524994657e-07,0.0,0.0,0.0,2.408814385963104e-06,-2.3245440015947683,-2.3245440015947683,-2.3245440015947683,-2.3245429997247293,-0.4151419910006694,-0.4151419910006694,-0.4151419910006694,-0.4151409910006692,0.791032237679696,1.0660660660660657,2.319345059274428,0.6456456456456453,0.4285714285714285,0.9145694936031888,0.892425396557446,0.9816037709337512,0.2928302236225547,-0.0346864412578584,4.338e-07,74.0,0.1975257718,0.0616915517,0.0,0.0,0.0,0.0,0.0,0.0,675.4752860234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,6,1,3.278576683562475,10.9159008663295,5,0.999999999999988,763.8098509487907,0.9999999286836828,9.999999776213713,10.00000048937692,0.9999999999999885,0.9999999999999885,3.739430682285444,0.9999999999999888,0.24,0.76,0.3157894736842105,0.25,0.75,0.3333333333333333,0.3316666666666666,0.0316666666666666,10.473684210526317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3078736881880606,-2.3078736881880606,-2.3078736881880606,-2.3078736881880606,-0.2610577572128431,-0.2610577572128431,-0.2610577572128431,-0.2610577572128431,0.7922297658399013,1.0660660660660657,2.1150728248687947,0.5855855855855853,0.4745308310991957,0.8903462995914883,0.8749200713470061,0.9699555994730328,0.2249144068302822,-0.0244910007431161,1.467e-07,74.0,0.2038076141,0.0610930586,0.0,0.0,0.0,0.0,0.0,0.0,721.4670465033,2.4816541847,3.0448727664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,7,1,4.41539057191191,21.642261194393807,6,0.9999999999999718,763.809853536501,0.9999998962584468,9.999999950097887,10.000000987513523,0.9999999999999722,0.9999999999999716,11.16600329769879,0.9999999999999736,0.1683333333333333,0.8316666666666667,0.2024048096192384,0.2516666666666666,0.015,16.77777777777778,0.2416666666666667,0.0266666666666666,9.062500000000002,0.0,0.0,0.0,1.2557398616325193e-06,0.0,0.0,0.0,2.605730784074631e-06,-2.011849962892537,-2.011849962892537,-2.011849962892537,-2.011847436532343,-0.7675390000006516,-0.7675390000006516,-0.7675390000006516,-0.7675370000006513,0.7732001363762452,1.0660660660660657,2.920555512182745,0.6656656656656653,0.4307359307359307,0.882062140250373,0.875902656364403,0.9750324162958242,0.2720587395683705,-0.0734226257634743,2.8366e-06,74.0,0.2371528782,0.0699065902,1.8e-09,4e-10,0.0,0.0,9e-10,0.0,600.223250521,2.3514372092,3.2538349031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,8,1,3.732612287985066,15.648047434123765,4,0.9999999999999816,763.8098515572908,1.0000001247108117,9.999999922989934,9.999998675881985,0.9999999999999818,0.9999999999999818,12.402313087275044,0.9999999999999828,0.2483333333333333,0.7516666666666667,0.3303769401330377,0.25,0.75,0.3333333333333333,0.3166666666666666,0.02,15.833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.242748053143205,-2.242748053143205,-2.242748053143205,-2.242748053143205,-0.2037600068855515,-0.2037600068855515,-0.2037600068855515,-0.2037600068855515,0.7877994603359921,1.0660660660660657,3.0583380323784315,0.6056056056056053,0.4441489361702128,0.8504654164796048,0.866245684185619,0.9489614597231092,0.2464407852728131,-0.0295305151482708,1.581e-07,74.0,0.2116768582,0.0629839042,0.0,-0.0,0.0,-0.0,0.0,0.0,717.8555553854,1.6322829634,1.6322829634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,9,1,3.038024658991245,10.192529384807894,4,0.9999999999999882,763.8098507317702,1.0000000689938686,9.999999609835708,9.999998919897097,0.9999999999999885,0.9999999999999882,31.255855530009672,0.9999999999999892,0.1933333333333333,0.8066666666666666,0.2396694214876032,0.25,0.025,10.0,0.17,0.025,6.8,0.0,0.0,0.0,1.2481649783897766e-06,0.0,0.0,0.0,1.545225451280529e-06,-3.6367295069355934,-3.6367295069355934,-3.6367295069355934,-3.636724967697187,-2.7456450993584367,-2.7456450993584367,-2.7456450993584367,-2.745640856717749,0.8093746238682104,1.0460460460460457,1.679674872092653,0.6056056056056053,0.5062761506276151,0.8886370912527997,0.8747401087839726,0.9674298168779226,0.2388712057780455,-0.0843258933870605,9.6387e-06,74.0,0.2915371359,0.0883940819,1.1e-09,-2e-10,0.0,-0.0,5e-10,0.0,539.3280428181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,10,1,3.694601895650498,13.705740097725048,3,0.9999999999999872,763.8098526133068,0.9999999188974988,9.999999864959785,10.00000067598485,0.9999999999999876,0.9999999999999872,2.3592526506021514,0.9999999999999876,0.2649999999999999,0.735,0.3605442176870748,0.2649999999999999,0.735,0.3605442176870748,0.365,0.0233333333333333,15.642857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.829754356346708,-1.829754356346708,-1.829754356346708,-1.829754356346708,-0.0571232586605492,-0.0571232586605492,-0.0571232586605492,-0.0571232586605492,0.769801409713873,1.0660660660660657,2.6633327251749805,0.5855855855855853,0.3887323943661971,0.9157868609729968,0.9143089623395734,0.9883718703111318,0.2277787979572535,-0.0187608004255956,5.72e-08,74.0,0.2224523196,0.063371285,0.0,-0.0,0.0,-0.0,0.0,0.0,760.8528804726,2.8035167158,3.9590316397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,11,1,3.351501671914241,12.874022218517094,4,0.999999999999986,763.809851900337,1.0000003138927658,10.000000160137091,9.99999702121037,0.999999999999986,0.999999999999986,4.521516070874273,0.999999999999986,0.195,0.805,0.2422360248447204,0.25,0.75,0.3333333333333333,0.2783333333333333,0.0283333333333333,9.823529411764708,0.0,0.0,0.0,3.531891211949945e-07,0.0,0.0,0.0,1.645213327623368e-06,-2.8393223893280424,-2.8393223893280424,-2.8393223893280424,-2.839321386510263,-0.6078239115558052,-0.6078239115558052,-0.6078239115558052,-0.607822911555805,0.8087139193010131,1.0660660660660657,2.1150728248687947,0.6456456456456453,0.4738095238095238,0.9145857652856442,0.8837532668541813,0.9681064206454209,0.2734553876240328,-0.0374965460567863,6.01e-07,74.0,0.2460996983,0.0753003383,0.0,-0.0,0.0,-0.0,0.0,0.0,656.3849174724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,12,1,3.438349108520811,13.555606211567904,5,0.9999999999999885,763.8098512941882,0.9999999570296164,9.999999797370968,10.000000227074814,0.9999999999999885,0.9999999999999885,23.08378223175147,0.9999999999999888,0.1666666666666666,0.0133333333333333,12.5,0.045,0.2033333333333333,0.2213114754098361,0.0566666666666666,0.1533333333333333,0.3695652173913044,0.0,0.0005804258708569,0.0072615790691085,0.1739742257330076,0.0,0.0005820774032044,0.0054921363624148,0.1206069297418368,-4.51596531280576,-4.513344129706315,-4.48317227361347,-3.730303744073258,-3.860311339401858,-3.8580643394018574,-3.839109983124487,-3.3947310409090017,0.7828174391584694,1.0460460460460457,2.4287643824604506,0.5655655655655653,0.4807692307692308,0.92709531436558,0.8868977799645376,0.9791074725397376,0.3044254334403622,-0.0613370679039673,0.0309130684,74.0,1.0761213091,0.2610243948,0.0069343862,0.0017877668,0.0005183777,0.0001039942,0.0032578383,4.80857e-05,198.6603946588,2.3043983028,3.1938922223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,13,1,4.182280018740528,19.53843089000084,4,0.999999999999982,763.8098519229964,0.9999999667923553,9.999999992754404,10.000000324830864,0.999999999999982,0.999999999999982,25.206617178344963,0.999999999999983,0.2016666666666666,0.7983333333333333,0.2526096033402922,0.25,0.75,0.3333333333333333,0.3483333333333333,0.0249999999999999,13.933333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.026718858812657,-2.026718858812657,-2.026718858812657,-2.026718858812657,-0.1805191514230517,-0.1805191514230517,-0.1805191514230517,-0.1805191514230517,0.8104247917853236,1.0460460460460457,2.4287643824604506,0.5655655655655653,0.4586466165413533,0.9021411285992286,0.887932959745892,0.9740308154514324,0.2590248515431937,-0.0280910183345884,1.3e-07,74.0,0.2029104626,0.0602295053,0.0,0.0,0.0,0.0,0.0,0.0,727.306498898,2.9860522901,2.9860522901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,14,1,3.722979293730308,14.646551331037756,4,0.9999999999999882,763.8098509267053,0.9999997893421592,10.000000073617263,10.00000218019613,0.9999999999999882,0.9999999999999882,4.870458117326817,0.9999999999999885,0.2599999999999999,0.74,0.3513513513513513,0.2599999999999999,0.74,0.3513513513513513,0.3566666666666666,0.0233333333333333,15.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.201662497528544,-2.201662497528544,-2.201662497528544,-2.201662497528544,-0.2327051409460306,-0.2327051409460306,-0.2327051409460306,-0.2327051409460306,0.7750355816889403,1.0460460460460457,2.214855233726359,0.5855855855855853,0.4281842818428184,0.8879666976369729,0.8826261066571406,0.9773711784568144,0.2514334857994302,-0.0239875872083558,1.001e-07,74.0,0.2094263889,0.0621412835,0.0,-0.0,0.0,-0.0,0.0,0.0,737.6323369166,0.720527109,0.720527109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,15,1,3.1849992281005144,10.874921521693514,3,0.9999999999999896,763.8098513359611,0.9999999484677832,9.999999909226148,10.00000042454834,0.99999999999999,0.9999999999999896,56.759428313178894,0.99999999999999,0.1166666666666666,0.8833333333333332,0.1320754716981132,0.365,0.0216666666666666,16.846153846153847,0.055,0.0583333333333333,0.942857142857143,0.0,0.0,0.0,0.0001347850017268,0.0,0.0,0.0,5.9502265344922826e-05,-4.831859803990415,-4.831859803990415,-4.831859803990415,-4.83120854175839,-4.906022756470574,-4.906022756470574,-4.906022756470574,-4.90573083700273,0.7916221479787708,1.0660660660660657,2.0197857568198785,0.6856856856856854,0.4478178368121442,0.9114640474867748,0.8713579754011515,0.9686414711037912,0.2712315205921342,-0.0918396212760556,0.0002021656,74.0,0.3871511045,0.1079375044,4.563e-07,7.56e-08,1.4e-09,2e-10,2.144e-07,0.0,418.4542246736,1.9807634679,2.7750535954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,16,1,3.852547276897235,15.847543124244512,5,0.9999999999999848,763.8098521849566,1.0000000845517634,9.999999780076404,9.99999893455886,0.9999999999999852,0.9999999999999848,62.457532400282005,0.9999999999999856,0.255,0.745,0.3422818791946309,0.255,0.745,0.3422818791946309,0.355,0.0166666666666666,21.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8091677314737584,-1.8091677314737584,-1.8091677314737584,-1.8091677314737584,-0.0791033522172099,-0.0791033522172099,-0.0791033522172099,-0.0791033522172099,0.8136579398031328,1.0660660660660657,2.920555512182745,0.6856856856856854,0.4692737430167598,0.916669682065534,0.9057850232210122,0.984456052680462,0.2379964770963334,-0.0216135190636782,6.17e-08,74.0,0.2695221476,0.0723437998,0.0,0.0,0.0,0.0,0.0,0.0,757.340115189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,17,1,3.0308169664148097,10.08543305820577,3,0.9999999999999876,763.8098507992422,0.9999999526011492,9.999999910713546,10.000000384702073,0.9999999999999876,0.9999999999999876,358.49593384742127,0.999999999999988,0.2083333333333333,0.7916666666666667,0.2631578947368421,0.25,0.75,0.3333333333333333,0.2,0.0333333333333333,5.999999999999999,0.0,0.0,0.0,4.617211095174849e-07,0.0,0.0,0.0,4.900662365089258e-07,-4.068900224225762,-4.068900224225762,-4.068900224225762,-4.068898345528636,-2.885760040612414,-2.885760040612414,-2.885760040612414,-2.885758626398852,0.8027547635994151,1.0660660660660657,2.4287643824604506,0.6456456456456453,0.4617067833698031,0.8915444993475484,0.8821167588653301,0.9726929291875442,0.2422538359218434,-0.094147580412621,6.3023e-06,74.0,0.206184405,0.0630042739,4e-10,-1e-10,0.0,-0.0,2e-10,0.0,570.3113623766,0.1866498918,0.1866498918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,18,1,2.975239176687178,9.718437808791364,3,0.9999999999999868,763.8098510307267,1.0000000330069387,9.999999676160014,9.999999346090648,0.9999999999999866,0.9999999999999868,11.734382596599405,0.9999999999999872,0.2066666666666667,0.7933333333333333,0.2605042016806723,0.25,0.0133333333333333,18.75,0.195,0.0216666666666666,9.0,0.0,0.0,0.0,7.043961564916845e-07,0.0,0.0,0.0,7.394373268783384e-07,-3.77453300325584,-3.77453300325584,-3.77453300325584,-3.7745303444893,-2.704759318444065,-2.704759318444065,-2.704759318444065,-2.7047573184440648,0.7897083895649414,1.0660660660660657,2.6633327251749805,0.6656656656656653,0.4578833693304535,0.8897571247056641,0.8736962040724285,0.9702771269666168,0.2451005500979626,-0.0875214596675117,5.0868e-06,74.0,0.3118603748,0.0926247287,9e-10,-2e-10,0.0,-0.0,4e-10,0.0,565.6332272318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,2,19,1,3.3290759705752504,11.813511773006145,3,0.9999999999999852,763.8098502368516,0.9999999708548288,9.999999556854547,9.999999848306258,0.9999999999999856,0.9999999999999856,88.3700079168221,0.9999999999999856,0.215,0.7849999999999999,0.2738853503184714,0.25,0.75,0.3333333333333333,0.2416666666666667,0.0233333333333333,10.357142857142858,0.0,0.0,0.0,2.9849103748263373e-07,0.0,0.0,0.0,7.502572276691023e-07,-3.3501843424627387,-3.3501843424627387,-3.3501843424627387,-3.3501833424627385,-1.332876196670009,-1.332876196670009,-1.332876196670009,-1.3328751966700083,0.7835062010530991,1.0460460460460457,2.543345761304648,0.6456456456456453,0.4390804597701149,0.8997191099171795,0.8669771044878715,0.9650668485466956,0.2645728759087841,-0.0613498304781168,1.5426e-06,74.0,0.3548665338,0.0997671619,1e-10,0.0,0.0,0.0,0.0,0.0,612.9917572229,1.792527679,2.3615986509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,3,0,1,4.102954728542065,17.514928512177825,6,0.999999999999988,174.5298502356104,0.9999996507762824,10.000000192599233,10.000003684837695,0.9999999999999885,0.999999999999988,8.735859110635232,0.9999999999999888,0.2566666666666666,0.7433333333333334,0.3452914798206277,0.2566666666666666,0.7433333333333334,0.3452914798206277,0.37,0.0216666666666666,17.076923076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.877402255851886,-1.877402255851886,-1.877402255851886,-1.877402255851886,-0.092974938800733,-0.092974938800733,-0.092974938800733,-0.092974938800733,0.8191214642932626,1.0660660660660657,2.319345059274428,0.7057057057057055,0.4362606232294617,0.88702653425906,0.881648646794288,0.975954771104364,0.2330211823526566,-0.0166363682375996,6.41e-08,74.0,0.2361521281,0.0661910445,0.0,-0.0,0.0,-0.0,0.0,0.0,755.8988219133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
