fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sp1000
3,3,7,1,10.65593759453492,148.27589692537887,7,0.4019833944431832,399.0320470586105,16.321539129552967,31.98782579748917,1.959853512808096,0.6942599185511634,0.9489429656681696,90.11572906251016,0.9867385372609369,0.1247916666666666,0.7533333333333333,0.1656526548672566,0.2729166666666666,0.6123684210526316,0.445673972210285,0.4278947368421053,0.3836842105263158,1.1152263374485598,0.3900051619037832,0.206723669666643,0.1333328021154237,0.0580131153176907,7.81850462525918,2.4874613487530257,1.5488032571462056,0.121788248268825,-0.5213292696299274,-0.6779699500377838,-0.7406931158557032,-0.8050647381296991,0.1856593223107822,0.0405017054545844,0.0149432238303778,-0.0239126036620642,0.7634770987516096,2.247247247247247,40.4209583979631,1.646646646646647,0.5226824457593688,0.9311141531978228,0.8985878810695821,0.9817849273265872,0.3193273094928573,-0.0080760541061274,16.2298919718
3,3,8,1,15.572795448610757,346.1521023824606,5,0.5928989165580223,448.0084575804931,38.46026548009542,54.10011606375453,1.406649574266545,0.8591116793843006,0.9220129900548144,38.89180533998149,0.9830284606308418,0.126875,0.0568421052631578,2.232060185185185,0.2791666666666667,0.0378947368421052,7.366898148148148,0.3944736842105263,0.0470285087719298,8.387969223595245,3.742599237403588e-06,5.028591453894324e-06,8.463392046340316e-06,4.8215289295376376e-05,3.4400498813289857e-05,4.657849558375028e-05,7.944454900338123e-05,0.0004063046977919,-0.7440658698727236,-0.7440649130062252,-0.7440623572787696,-0.7440327791380648,-0.0712026151826526,-0.071201748047605,-0.0711994078181457,-0.0711761337201124,0.5790693011418028,2.187187187187188,0.0029004304938639,0.0050050050050049,0.5374868004223865,0.9453840879183568,0.9081277605052605,0.9865564867279468,0.1841888718525223,-0.0886312832364833,10.944519356
3,3,9,1,17.15051908076771,337.1579002581572,7,0.531796541396991,1125.8564126247193,15.83780141833006,203.7845291332561,12.866970847191183,0.924685127030891,0.932706357043979,82.70936786887309,0.9972303369169172,0.1206249999999999,0.0557894736842105,2.162146226415094,0.2666666666666666,0.0241447368421052,11.044504995458674,0.3512171052631579,0.0469078947368421,7.487377279102386,1.7488666116379738e-06,2.3737619010466578e-06,4.0831086444672525e-06,3.679098724111642e-05,1.8386285900376205e-05,2.6002134878192297e-05,4.31196625716287e-05,0.0002981754498717,-0.850156857788514,-0.8501563265285692,-0.8501548733131715,-0.8501270664372483,-0.076915347015704,-0.0769147612292666,-0.0769134446044762,-0.0768938265393843,0.5342461101211109,2.1071071071071072,0.0023033628731421,0.4054054054054052,0.5149572649572649,0.9177333684111494,0.9141255311672948,0.988516795111,0.1930405993019116,-0.0499813440510126,2.9848771713
3,3,10,1,13.559866284764391,208.82190106939188,8,0.6615986376982319,783.6838713945086,17.999125932538895,240.7742363531963,13.376996041675758,0.8675063904547928,0.955382231487252,46.33321061925955,0.9963749807833272,0.1320394736842105,0.0515679824561403,2.5604933021475658,0.28125,0.0262390350877192,10.718763058921857,0.3986184210526316,0.0479495614035087,8.313286073633662,1.5158705479916225e-06,1.5158705479916225e-06,1.9781785902292173e-06,1.3704223726260557e-05,2.5222775722246207e-05,2.5222775722246207e-05,3.567039150313522e-05,0.0001783519575517,-0.6713136340895031,-0.6713136340895031,-0.6713133237353407,-0.6713054518694341,-0.0396457070448454,-0.0396457070448454,-0.0396452928312832,-0.0396396359770334,0.5265263200874649,2.167167167167167,0.0021004982416539,0.045045045045045,0.5127020785219399,0.9176007655187838,0.8982431187651457,0.9790076190727064,0.2145047983421446,-0.0514153005917907,5.9697493047
3,3,11,1,18.30492692146479,410.8096273309072,8,0.575632779686515,700.1207779164598,18.495882412643653,112.60628431444816,6.0881812395969455,0.8790741319189542,0.9181028824996996,25.312463752036297,0.9967014259875988,0.1091666666666666,0.7647916666666666,0.1427403977117951,0.2541666666666666,0.6239254385964912,0.4073670521247056,0.4122478070175438,0.4005372807017544,1.0292370445399546,0.3522008426872745,0.3141805168637154,0.2025372362999055,0.0918956624268386,7.405010908444154,6.874433967906011,3.977685059660748,0.4705380581184757,-0.5830903462682279,-0.6173128127525238,-0.7178040196144164,-0.8173935805038329,0.2013543153986766,0.1846745691569433,0.0936094793953285,-0.0166446940311464,0.8191348806914297,2.347347347347347,16.835508029612008,1.566566566566567,0.5158102766798419,0.9259821358828808,0.8950545131960608,0.9834985248607688,0.2820612933163137,-0.0068454259542951,18.6889099447
3,3,12,1,23.27998316733889,606.9983955708738,6,0.5819295527036483,1427.918997945876,59.91255814963653,334.4888647066361,5.582950804257477,0.8495026840752712,0.9307312090838168,42.57724277165021,0.9981424902854016,0.1154057017543859,0.0610526315789473,1.890265804597701,0.265625,0.0578947368421052,4.588068181818182,0.4185307017543859,0.0437938596491228,9.55683525287932,2.0954356289748192e-06,2.766108531919794e-06,4.181962774332412e-06,2.3636326548918126e-05,4.82436174788732e-05,5.9086123084627576e-05,8.356039661432632e-05,0.000438194416617,-0.6658863587548548,-0.6658859121619818,-0.6658849693619802,-0.6658720149393793,-0.0293125890954364,-0.0293122712581911,-0.0293115538192559,-0.0293011580764201,0.5827612277721841,2.167167167167167,0.0041939439556671,-0.055055055055055,0.5390455531453362,0.943353972117534,0.924007680452292,0.9895978727689444,0.2106837814902402,-0.0494450215138623,18.9041817368
3,3,13,1,20.823897547316527,491.4933205833111,7,0.5196148791689487,778.1218011997629,4.928883135464959,169.08780738639643,34.305501416690774,0.6721500887027916,0.9333243780792332,296.1155981032608,0.99795440476574,0.133125,0.5876754385964913,0.226528099111874,0.2729166666666666,0.6864583333333334,0.3975720789074354,0.5071491228070175,0.4814583333333333,1.0533603589241385,2.049315300605329,1.3195972092010158,0.8807611418987186,0.3803375556592103,140.1968088729689,67.03590566183583,20.272429494095388,0.3447551117858935,0.6928674077438642,0.2110314123252922,-0.0787339310379953,-0.4091657781402304,1.1256632106578688,0.5340222249910893,0.1558531767872568,-0.0052988647556379,0.7830178698670347,2.227227227227228,25.49214654451421,1.6066066066066067,0.5639412997903563,0.916822915603385,0.8871790698643327,0.9857333601794754,0.3052676477201937,-0.0057379912783666,25.106458583
3,3,14,1,11.951681434344035,219.83173276970496,8,0.6066322225780574,576.4465863781007,2.198051456113866,84.66977464860484,38.52037877143249,0.7358233868400921,0.9151824296866364,67.15660297085476,0.9778597404009856,0.1164583333333333,0.0336842105263157,3.457356770833333,0.2739583333333333,0.0421052631578947,6.506510416666666,0.3711732456140351,0.0491008771929824,7.559401518535059,1.910921174380569e-06,2.613557960176637e-06,5.245131607117447e-06,4.477022083899478e-05,1.6830823556901463e-05,2.128949493667642e-05,4.257898986917959e-05,0.0003674751203024,-1.156576570152411,-1.1565757574976143,-1.1565727138753754,-1.1565269999958812,-0.1328532935421973,-0.1328527011830498,-0.1328498727559254,-0.1328067085084484,0.5430252065392358,2.247247247247247,0.021053452427667,0.065065065065065,0.5396825396825397,0.9076600383459684,0.900471755846446,0.984504700846101,0.1851015818471385,-0.096163849376449,10.9445193557
3,3,15,1,21.57846097944705,535.4130379419322,6,0.4485595655075799,1127.6230741401498,45.97360144098959,274.6921170862245,5.974996704115329,0.713053246207995,0.8855074250711368,16.798321097401512,0.9977298010633984,0.1299890350877192,0.051578947368421,2.5201955782312915,0.2697916666666666,0.0209758771929824,12.86199686356508,0.3617434210526316,0.0418969298245614,8.634127191834597,1.6690134001383249e-06,2.4354916323200463e-06,4.255796977023277e-06,5.364369418889276e-05,2.514016314418679e-05,4.3544039869856245e-05,7.542048942093071e-05,0.0006369943872302,-0.7675541663879261,-0.7675535780733836,-0.7675521808881003,-0.7675142729385572,-0.0397759892901831,-0.0397752572393757,-0.0397739892901833,-0.0397516515712645,0.5419519790943246,2.287287287287288,0.1600310313738701,0.4254254254254251,0.5107758620689655,0.949829700682725,0.9181157415614608,0.9916741775981348,0.1906040440154481,-0.0623387000772388,8.9546214382
3,3,16,1,27.661275464702328,814.2639332563913,2,0.471725216483381,881.3170039389106,74.40772359396891,320.41383432960754,4.306190525032788,0.8069906769683506,0.9218479009404332,238.7868658068647,0.9977535468604508,0.0966228070175438,0.0966228070175438,1.0,0.2562390350877193,0.031578947368421,8.11423611111111,0.39875,0.0438377192982456,9.096048024012008,1.3228051913028282e-06,1.3228051913028282e-06,1.472664265544113e-06,2.949447829290386e-06,2.730395221969809e-05,2.730395221969809e-05,2.730395221969809e-05,5.460790443636483e-05,-0.8066658217880174,-0.8066658217880174,-0.8066657009016641,-0.8066645096292613,-0.0366237344700272,-0.0366237344700272,-0.0366237344700272,-0.0366227344700273,0.5738936919670748,2.147147147147148,0.0048159579101923,-0.2952952952952952,0.54375,0.9347029666189524,0.9218043396726178,0.9864449259579676,0.258147210318483,-0.043475515358065,27.8587222052
3,3,17,1,10.511789869969531,139.20552315001413,7,0.6476864537048349,699.7824576336975,1.3147002448090035,116.78036966736684,88.82661285602211,0.7203943608991996,0.954216928559221,225.41249858592005,0.9895914839192164,0.1279166666666666,0.0694736842105263,1.841224747474747,0.2791666666666667,0.029375,9.50354609929078,0.348969298245614,0.0522587719298245,6.677717163239614,1.5848640410133365e-06,2.107404658331184e-06,3.207305037110164e-06,2.2460225205626027e-05,1.003971532132206e-05,1.229608985070332e-05,2.007943064166881e-05,9.11902429453092e-05,-0.8939048990749519,-0.8939044319725937,-0.8939034487646984,-0.8938862384577623,-0.1408605043840488,-0.1408601865468035,-0.1408590901704866,-0.1408490733650324,0.5266032876291218,2.167167167167167,0.001630525374886,0.3053053053053052,0.5145631067961165,0.938866058675007,0.9105125512164972,0.9862162707884696,0.2080862571274018,-0.0837517047095168,3.9798362284
3,3,18,1,12.081142217906851,165.30359849546645,8,0.5429710242157553,894.9794360097623,10.041201154174498,156.4756769901646,15.583362447142282,0.7386137483047068,0.9449851658559192,137.23273016791694,0.9960481247970232,0.105,0.0263157894736842,3.9900000000000007,0.2552083333333333,0.0178070175438596,14.331896551724135,0.3755592105263158,0.0388815789473684,9.659052453468698,7.996541198397254e-06,1.2793741336635311e-05,2.6652145934358668e-05,0.0003307405739482,7.363715310533764e-05,0.0001182705310111,0.0002332327044513,0.0021836039101025,-1.1760831096204134,-1.1760774676692412,-1.1760611689033338,-1.1757035327794636,-0.1203105340804148,-0.1203051638194304,-0.1202913316403825,-0.1200566641587302,0.6074496423807692,2.127127127127127,2.0197857568198785,0.6056056056056053,0.5368421052631579,0.921433475090531,0.8985871668585668,0.9795364471684154,0.1663534042871743,-0.0748250102739985,18.9041817371
3,3,19,1,11.08816977797172,158.1596142701947,7,0.687536702267778,567.3982139319053,5.176041573502679,104.67588101586183,20.22315306579476,0.789885491645476,0.9462452118700276,36.96800261925961,0.9829763238494098,0.1101425438596491,0.0693749999999999,1.5876402718507985,0.2875,0.0262938596491228,10.934111759799832,0.4248135964912281,0.0553618421052631,7.673400673400674,1.896367937744872e-06,1.896367937744872e-06,2.073398567523919e-06,6.411595826221767e-06,8.902269283729657e-05,8.902269283729657e-05,8.902269283729657e-05,0.0002670680784715,-0.5780033353104826,-0.5780033353104826,-0.5780032329859941,-0.5780007254887543,-0.0112320908925371,-0.0112320908925371,-0.0112320908925371,-0.0112300908925372,0.5790905471752295,2.087087087087087,0.0027697619350368,-0.095095095095095,0.5513905683192262,0.9180392503879272,0.9098164810509356,0.9810112517953,0.2362238094329647,-0.0547383534229475,7.9596674189
3,4,0,1,9.762336279588506,121.2254509385016,9,0.7913782767340368,281.82865997256226,6.140644935246209,28.308067739534245,4.609950263864138,0.8951404301147073,0.9618014785524722,11.668813105724496,0.9709200918196644,0.1404166666666666,0.8929495614035089,0.1572503898719254,0.2854166666666666,0.6677083333333333,0.4274570982839313,0.4843640350877193,0.4436732456140351,1.0917134171959568,0.8995286281210494,0.830500819997583,0.5903749175084503,0.2571032991918398,46.34426838535522,37.70204620627333,11.152519928155932,0.5850276803335698,-0.0992231652091136,-0.1673934059589829,-0.4045361029092414,-0.7336673193474805,0.8231163241266215,0.666237529834973,0.1842946238070727,-0.0075328261440964,0.7594639538680561,2.347347347347347,29.27294835042819,1.666666666666667,0.5560081466395111,0.9058080041472898,0.8769331256047651,0.9798340522028314,0.310831244301935,-0.0094794886480026,24.0005371657
3,4,1,1,8.378595727065283,89.13634902617162,10,0.7834050253679329,235.7062083559888,0.4313123720148191,23.41076917548597,54.27799129926564,0.8952365343294442,0.9510999622712218,9.216990280022882,0.9624112592078892,0.1633333333333332,0.1768640350877192,0.9234965902045876,0.2947916666666667,0.75625,0.3898071625344352,0.5376315789473685,0.4813815789473684,1.116851168511685,1.5377627390274156,1.6156923504655745,1.3231960843078034,0.640956522031284,61.29001425955544,58.51179191989645,47.170255643413626,9.330749283786131,0.4552044659541645,0.5211701876047197,0.2735784580796523,-0.3039224973799143,1.131581525374379,1.0794371510273084,0.8665681862833293,0.1563595911832803,0.7924969898805421,2.227227227227228,23.246970599856454,1.626626626626627,0.5450980392156862,0.9245599996839782,0.882415268399222,0.9790901986863452,0.2960089219649851,-0.0113990879273776,29.0028620693
3,4,2,1,5.577080355212666,37.83452937083303,7,0.7985233515176264,302.67731884767414,2.4238764096626584,38.97112009305141,16.0780145133205,0.9155107159883564,0.9299925432118292,3.163222853601229,0.9587639101776624,0.1216666666666666,0.0357894736842105,3.399509803921568,0.2708333333333333,0.0409210526315789,6.618435155412647,0.3523684210526315,0.0396710526315789,8.882255389718075,4.260451916923877e-06,5.529440781379478e-06,1.2153747239356292e-05,0.0001798478924305,4.805788506559426e-05,6.376874932479342e-05,0.0001304038677396,0.0015567342039099,-0.902095307217476,-0.9020941624636992,-0.9020881866824704,-0.9019369099365384,-0.0735499817434126,-0.073548826154098,-0.0735439249068116,-0.073439013294796,0.5768290935442201,2.227227227227228,0.3669142378402494,0.5055055055055053,0.5221052631578947,0.9134453262569012,0.896199027774263,0.9855124745528088,0.1544825542222834,-0.0918971907696466,5.969749305
3,4,3,1,5.01484771846021,30.67651828477757,6,0.801186507717054,287.8778907485181,5.400802014296374,46.0766824465131,8.531451870397076,0.8679428074289106,0.9412231521208192,5.363698135961206,0.9652293341466842,0.1185307017543859,0.0725219298245614,1.6344118536437855,0.2739583333333333,0.0305263157894736,8.97449712643678,0.4049122807017544,0.0448355263157894,9.031058938615798,1.0369839520421217e-06,1.0369839520421217e-06,1.135102058917016e-06,3.843963981721623e-06,3.172169971796566e-05,3.172169971796566e-05,3.172169971796566e-05,9.516509916798424e-05,-0.9643340776532692,-0.9643340776532692,-0.9643339830345372,-0.9643313707839644,-0.0315231619714149,-0.0315231619714149,-0.0315231619714149,-0.0315211619714146,0.5653641879790198,2.147147147147148,0.0012080421346773,-0.075075075075075,0.5381818181818182,0.9063831257782056,0.9050822949582006,0.9789240252933052,0.2498184521123284,-0.0588868085452415,25.8686819916
3,4,4,1,6.5702655240791605,58.28383889385469,6,0.7562665104636479,320.3849569083928,7.575882504007467,35.958139632881064,4.746396160956831,0.8431161227024693,0.9301784218934251,1.6825527724218274,0.9631008635070292,0.1122807017543859,0.0568421052631578,1.9753086419753083,0.2677083333333333,0.0526315789473684,5.086458333333332,0.4173574561403509,0.0469407894736842,8.891146928287785,1.5712945084986456e-06,1.8172901511212965e-06,3.100209088599816e-06,2.285901515806408e-05,2.6112013116989127e-05,2.611201312278716e-05,4.5227333416572616e-05,0.0003133441574265,-0.6874273254168187,-0.6874271563124263,-0.6874262743975067,-0.6874126916329544,-0.0382955493865775,-0.0382955493865773,-0.0382948173357696,-0.0382845493865776,0.5762855563640804,2.1071071071071072,0.0045989920905224,-0.055055055055055,0.5307262569832403,0.9200209234992716,0.903301640358898,0.9803909573138756,0.2363439385536392,-0.0676818767224692,5.9697493047
3,4,5,1,4.663870965050313,28.34834047654988,8,0.6810648532411145,250.14049398133795,4.630942434619335,34.29102111202329,7.404760822694618,0.775944758454273,0.8877741431264496,12.42620439515422,0.952803070266688,0.1279166666666666,0.0536842105263157,2.382761437908496,0.2822916666666666,0.0189364035087719,14.907353792704113,0.4100986842105263,0.0491118421052631,8.350301406563965,1.755964393312188e-06,2.4830916887039648e-06,3.830491114050276e-06,2.299773933125401e-05,2.1640450027102453e-05,2.793770085520168e-05,4.504818903751464e-05,0.0002344104628274,-0.9703603325883736,-0.9703596270116503,-0.9703583195464,-0.9703397203763856,-0.0800359199075052,-0.0800354158903352,-0.0800340464070372,-0.0800188902952735,0.5567815850303117,2.127127127127127,0.0054056519840636,0.0050050050050049,0.5213219616204691,0.9107859295200188,0.8930165864105474,0.978888088228706,0.173184174881261,-0.0960014541448006,6.9647083619
3,4,6,1,12.588270274551972,229.0183695463037,7,0.7030972791867243,293.493286973919,8.395069454653653,48.09011545394078,5.728376127642745,0.9075037049764468,0.958188953247281,11.460469944519252,0.9739707006461114,0.1195833333333333,0.7949999999999999,0.15041928721174,0.2625,0.65625,0.4,0.4299671052631579,0.43,0.999923500611995,1.2936963130467465,0.7877647310088702,0.425807511920974,0.1836428610708433,26.062132536268365,10.739336060994008,3.130478313633845,0.2361538523189592,0.217016864975324,-0.1568240072061055,-0.424279938561768,-0.6032192408300077,0.4748273158177323,0.18452152038524,0.0403640551180834,-0.0144718337705793,0.8049373583628687,2.167167167167167,21.199534575360687,1.586586586586587,0.5485148514851486,0.9569081141751424,0.920516697028343,0.9887797664454726,0.2973433297276871,-0.0086747076258514,28.0830713763
3,4,7,1,5.854988370338863,49.85764946932341,7,0.5409348099633051,233.448280873116,5.734933710957854,32.02559540941102,5.584300887073736,0.7025124042860129,0.8999594539818573,5.0932172108702325,0.9512043120334276,0.1445833333333333,0.051578947368421,2.8031462585034013,0.290625,0.0431140350877193,6.740844354018312,0.4361732456140351,0.0522368421052631,8.349916036943746,2.142627812981092e-06,3.206699348352348e-06,6.832826256889749e-06,6.523823159850588e-05,1.5393368689925354e-05,2.176951077109616e-05,4.785992822190723e-05,0.0003598560010144,-0.846552371687947,-0.846551470893735,-0.8465484011808232,-0.8464989578404732,-0.1125175509321546,-0.1125168334932194,-0.1125138978181551,-0.112478792243751,0.5345010774729568,2.247247247247247,0.0018292045048462,0.3053053053053052,0.5217853347502657,0.9225477249243488,0.9059184641974805,0.98512288513687,0.1805647331557337,-0.1112225250278997,6.9647083619
3,4,8,1,7.293985490650608,76.55506680887639,8,0.7884765181214295,317.2867323787877,9.702657546926924,43.44033587977809,4.4771585176204365,0.8449528892904323,0.9346207009286214,4.988194265191532,0.9690326079917,0.1164473684210526,0.051578947368421,2.257653061224489,0.26875,0.0231469298245614,11.610611084793938,0.3734649122807018,0.0490131578947368,7.619686800894855,1.423671671487323e-06,1.493213542653108e-06,1.922747901313072e-06,1.5048644551810295e-05,2.8269347205181408e-05,2.8269347205181408e-05,3.462273800713408e-05,0.0002171409760997,-0.9196612150888788,-0.919661151133826,-0.9196607561071736,-0.919648684711925,-0.0500249819388591,-0.0500249819388591,-0.050024664101614,-0.0500155333719301,0.5395675803644294,2.127127127127127,0.0055302242561929,-0.075075075075075,0.549438202247191,0.9252915738903238,0.9035012250117403,0.98648958279681,0.2307834339585212,-0.086419143628115,7.9596674189
3,4,9,1,6.625975670357388,59.84847570331111,7,0.6704886268674,266.99085622125244,8.562052179358588,33.94801860831101,3.964939467450684,0.8041934281551762,0.903014593950987,2.490857826266521,0.9488943608978224,0.1320723684210526,0.0442105263157894,2.9873511904761902,0.296875,0.0189254385964912,15.686558516801854,0.4130701754385965,0.0409978070175438,10.075421235624498,1.8179960923906264e-06,2.185422504305785e-06,4.02213592738347e-06,3.682052351130608e-05,4.5081065166640114e-05,5.205513022248232e-05,9.016213034495856e-05,0.0007574871097476,-0.941498577940806,-0.9414982320087328,-0.9414965027425132,-0.9414656230511048,-0.0384190728014237,-0.0384188048522311,-0.0384173407506159,-0.0383917015878093,0.5557677704621048,2.147147147147148,0.5817880074344935,-0.035035035035035,0.5445757250268528,0.9169803586973434,0.8924371924370627,0.9780883929857556,0.2102402389771228,-0.1038198791452517,8.9546214382
3,4,10,1,4.470256723984633,24.09198504623416,6,0.6896768044257908,259.6982316036762,6.961146074315432,28.71658019487244,4.125266139842708,0.8083890280234115,0.907557571847454,4.131046746479601,0.9533629738100416,0.1122916666666666,0.071578947368421,1.5687806372549022,0.2708333333333333,0.0294188596491228,9.20611256056653,0.3964583333333333,0.0427741228070175,9.268649064342476,8.026826982468508e-06,1.2267418361307158e-05,1.6079864870879764e-05,6.251816906785902e-05,8.946109819107237e-05,0.0001350725062548,0.0001801230619029,0.0005964640374207,-0.8860922084752408,-0.8860884508900992,-0.8860850726838356,-0.8860439237340164,-0.0762161698790783,-0.076212693241229,-0.0762092593532272,-0.0761775245996836,0.5801114203652896,2.0470470470470468,0.0031805520153329,0.3253253253253251,0.5442105263157895,0.9135386610445068,0.8994864873177943,0.9796400431650188,0.1578983809109833,-0.0967396942306969,3.9798362288
3,4,11,1,8.389471458012423,88.80999833352458,7,0.5810766936435736,242.03478712391183,3.832169133341238,22.85889028341084,5.96500036611911,0.8530470892570559,0.9518229304794316,6.007138973188825,0.9607553821525218,0.1227083333333333,0.9035197368421054,0.1358114585988034,0.2708333333333333,0.6916666666666667,0.3915662650602409,0.5114802631578947,0.451030701754386,1.1340253804638498,0.9679299881275664,0.9340851877111228,0.8548697200676582,0.4694491963266339,35.541762629629226,31.494500131566745,26.178576871360367,6.813361256922899,-0.028978639276352,-0.0595609872514486,-0.131140519902657,-0.4794086269311522,0.8817573497203891,0.7784417345857656,0.6427406571538968,0.1483993179454765,0.7865368509889125,2.227227227227228,30.65395295056529,1.586586586586587,0.5473484848484849,0.9035016844072988,0.8681207431769326,0.975950648409293,0.2853424163348328,-0.0132798199350853,12.4346645452
3,4,12,1,4.69420715800835,28.747302508295714,8,0.8055712020414325,289.613892168084,15.34940276090309,36.85433950686044,2.401027589212344,0.8565666098533351,0.9406350789478836,7.788950018854189,0.9589113707285168,0.1112499999999999,0.0452631578947368,2.4578488372093017,0.259375,0.0315131578947368,8.230688935281838,0.3987390350877193,0.041688596491228,9.564702788006317,1.222526344498531e-05,1.5751667808038766e-05,2.964002711583522e-05,0.0002627306492986,0.0001291097640904,0.0001606899995948,0.000297755764051,0.0021072357100944,-1.2118619428994375,-1.2118576693319494,-1.2118408383520918,-1.2115583612444647,-0.1106110758225491,-0.1106075822476706,-0.1105924192983208,-0.1103922449303442,0.5646394899686007,2.1071071071071072,0.5305480525369575,0.4454454454454452,0.5168421052631579,0.8986388324553173,0.8878013053316414,0.9791106531639108,0.1603494727026909,-0.0941133519034176,6.964708363
3,4,13,1,3.924737382187861,20.183386364606903,6,0.7553199485573658,219.1123454981032,9.857976173268623,27.92343250826342,2.8325725298446125,0.8388648478341555,0.9354251039171624,3.704664791779341,0.9603146450691852,0.1164583333333333,0.0589473684210526,1.9756324404761905,0.2666666666666666,0.0357565789473684,7.457835019932537,0.3660745614035088,0.0395833333333333,9.24819944598338,1.266763989463204e-05,2.031770466014007e-05,3.895105986441341e-05,0.0002961754819842,7.828499100550651e-05,0.0001277464548257,0.000230954800419,0.0014014277797682,-1.091455773698279,-1.091447423885149,-1.0914270861443969,-1.0911463335072646,-0.1675135268238058,-0.1675052407108811,-0.1674879505633541,-0.167291865155987,0.5858302856851062,2.067067067067067,6.106407542232036,0.5055055055055053,0.5631578947368421,0.9093492117141126,0.9012228042244936,0.9798587715622582,0.1680023583390261,-0.098845418952147,9.9495804958
3,4,14,1,5.441200045959143,36.64361536861735,6,0.7939009007840458,296.2085968174542,2.086063344393275,45.56923345386325,21.844606769176,0.8742273343199596,0.9350938929490312,4.2745590388486345,0.960552753796856,0.1091337719298245,0.0852631578947368,1.2799639917695471,0.2625,0.0326315789473684,8.044354838709678,0.4122478070175439,0.0437828947368421,9.41572752316554,1.1430106579238183e-06,1.1430106579238183e-06,1.3429866665735345e-06,5.694894857750415e-06,2.592315336882564e-05,2.592315336882564e-05,3.666087506553066e-05,0.0001068838994706,-0.9736530796219562,-0.9736530796219562,-0.973652884914477,-0.9736486476608212,-0.0385745539039607,-0.0385745539039607,-0.0385741396903986,-0.0385714307983353,0.5447495302485585,2.127127127127127,0.0018292045048462,0.065065065065065,0.5286549707602339,0.8685468756620864,0.8744015177389329,0.9665504446614874,0.2317155694218857,-0.0687979226187186,6.9647083618
3,4,15,1,4.493073181400629,28.30826841772742,6,0.682084046368197,219.47384981669944,8.854448922819161,26.191558934656346,2.958011183186908,0.7874069177962968,0.8547309752725136,28.357897492627828,0.926832929628912,0.1060307017543859,0.0515570175438596,2.056571671629094,0.2572916666666666,0.0347258771929824,7.4092200820966205,0.3818859649122806,0.0385855263157894,9.897129866439329,1.2766098038038468e-06,1.3782297933225103e-06,1.9282187168471263e-06,1.3665755133969942e-05,1.317585921900016e-05,1.317585921900016e-05,1.86334788034286e-05,0.0001297671638748,-0.9270156831202556,-0.9270155889168116,-0.927015079067803,-0.9270041981735724,-0.0758953786191409,-0.0758953786191409,-0.0758949644055785,-0.075886529761339,0.5413147813376631,2.187187187187188,0.016342878909167,0.5455455455455454,0.5342465753424658,0.9147646665912732,0.8985358337515607,0.981418274109931,0.2149228389853686,-0.0965996070299856,5.9697493048
3,4,16,1,6.27924299037868,52.50447434340934,7,0.5693962523243502,262.3188916123385,11.106209995427426,39.276450142306246,3.536440438140183,0.7111848516077452,0.8668877360480957,3.2287246507312464,0.9272524123151252,0.1362499999999999,0.0294736842105263,4.622767857142857,0.2729166666666666,0.0262061403508771,10.414225941422592,0.4348026315789474,0.2488377192982456,1.7473340971181812,4.105128038283133e-05,6.031983612008207e-05,0.0001299874614935,0.0015617324537946,0.0002026618014468,0.0002917251713267,0.0005830878760463,0.0055511914478327,-0.6713153901415626,-0.6713024543325189,-0.671255683463407,-0.6702944915571588,-0.1331541250855117,-0.1331422635265332,-0.1331034595164131,-0.1324418019392612,0.6449430561837425,2.167167167167167,4.223044187206672,0.6656656656656653,0.5242105263157895,0.9471677872204936,0.9192465430392894,0.9896147848426644,0.156421793384854,-0.1079111565537588,22.8839521979
