fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
7,5,2,1.4983492831968286,2.8320207712436316,3,0.012371,0.20195131524559173,565.9961146319469,14.586909556248308,41.9096845277678,2.873102377591405,0.76646845493035,0.4418600285160019,3.628791760181354,0.9935912811963499,0.046209,0.1,0.06899999999999999,1.4492753623188408,0.2880000000000001,0.12500000000000003,2.3040000000000003,0.327,0.10499999999999998,3.1142857142857148,0.291543,0.6627663701278367,0.731681286283193,0.7788822055031843,0.8150324677221543,0.6067212111201984,0.7118483137405699,0.7555837022294452,0.7996521453750665,-2.963082993716564,-2.357566230306146,-1.9428381941919453,-1.6252060907744141,-3.4705293583228336,-2.542824365539902,-2.1568769052646246,-1.7679903697154042,0.053327,0.8068433154252252,2.4874874874874875,32.10010895543175,1.7667667667667668,0.5020040080160321,0.856312,0.8576816764149017,0.8662193837091632,0.6300957998707063,0.18703901818367855,-0.319574877932821,0.179033
7,5,2,1.4626990563884594,2.4212630842233205,3,0.01025,0.1887368067043198,559.1535741172692,8.076268603369336,41.44511833311229,5.131716188317686,0.7539901966702073,0.3919202732750181,2.1677085514357737,0.9933651928501305,0.032474,0.1,0.077,1.2987012987012987,0.27199999999999996,0.133,2.0451127819548867,0.33599999999999997,0.1,3.3599999999999994,0.231765,0.7449688269456709,0.7720510398579987,0.8100607368694959,0.8742664642441529,0.7031673412572509,0.7435494771503378,0.786458069831401,0.8588579848090558,-2.242852302052974,-2.004679835339803,-1.6704064387914848,-1.1057540407234336,-2.625832196393805,-2.2686049524768395,-1.8890282420127464,-1.24856627745089,0.051366,0.7998732183603771,2.467467467467467,24.34368873543108,1.7667667667667668,0.5110220440881763,0.833902,0.83551846720338,0.8670355960175125,0.6317500401633833,0.186443669914169,-0.3214941081533596,0.192055
7,5,2,1.4895453318345122,2.688170042344736,3,0.010398,0.2075720939131196,544.8021302799576,11.025529032271802,46.97928835079901,4.260955480076312,0.7543099870387713,0.4222041418716147,2.342727113808397,0.9922571552139434,0.035987,0.1,0.074,1.3513513513513515,0.288,0.128,2.25,0.319,0.11200000000000002,2.848214285714285,0.258977,0.6478740127838564,0.7665099604270866,0.7787429395977404,0.8578043017535225,0.610681761824968,0.7351942931963373,0.7458866832044162,0.8405391904799632,-3.0955128601608486,-2.052593237811113,-1.945054045261843,-1.250031603919469,-3.4414911017982917,-2.3408265894301437,-2.246308117235639,-1.409599919133596,0.052367,0.7944766745728686,2.4474474474474475,27.954159990678594,1.7467467467467466,0.49799599198396793,0.808926,0.8447559599752668,0.8618649025506024,0.5933311584864034,0.19607946526128034,-0.32226869344426373,0.174893
7,5,2,1.4417484256364035,2.632950596554209,2,0.013201,0.2521228342772446,559.1960919010645,15.45983219803049,51.006930539761896,3.299319804147676,0.7664245645726597,0.4714304643534283,2.0009768650833064,0.9935964903261371,0.033397,0.1,0.05800000000000001,1.7241379310344827,0.3,0.10900000000000001,2.752293577981651,0.317,0.12000000000000002,2.641666666666666,0.25835,0.663495333922089,0.7266197882490253,0.7697243736817552,0.8469516135511322,0.6458706885061801,0.7011459189993765,0.7432233622380617,0.8326138661167473,-2.9581383134654855,-2.4032251556851456,-2.0243022505713064,-1.3454146150343274,-3.130280219792783,-2.641681973215955,-2.269743859101929,-1.479588068415163,0.048453,0.7874891464257484,2.4474474474474475,25.492146544514206,1.7667667667667668,0.503006012024048,0.942311,0.8007635816783196,0.8615444032473235,0.5720659962424688,0.19065351876686137,-0.34169116030401386,0.174067
7,5,2,1.6060870603989195,3.8513494541824356,3,0.010205,0.25265625474736586,549.7920154290047,10.246962670644876,48.870089890123495,4.769226888092873,0.76651391709936,0.464837393331459,2.643269455772825,0.993906207328529,0.022948,0.1,0.06700000000000002,1.4925373134328355,0.279,0.11699999999999999,2.384615384615385,0.32799999999999996,0.093,3.526881720430107,0.255711,0.7893209892007114,0.8282875454513005,0.8112578798502916,0.8500451422534595,0.7468207964546819,0.8107105845477026,0.7788032943159754,0.8305451666389779,-1.8521061831680097,-1.509546193472426,-1.6592561661804357,-1.3182723716746478,-2.2372275756296176,-1.6726630548424524,-1.9546130277092413,-1.4973940225352722,0.0525,0.8000797763838543,2.4474474474474475,35.20031472796683,1.7667667667667668,0.5120240480961924,0.818461,0.8396099822878345,0.8624869135151325,0.6076469382963621,0.19443115300986985,-0.31737629113655436,0.191864
7,5,2,1.561453100391051,3.3289823478669955,3,0.010043,0.2011195963899186,530.5847270300012,9.605857330470426,41.54495458347607,4.3249606104072225,0.7232913122867174,0.40123151050534966,2.415122481099629,0.9930525247023745,0.05562,0.1,0.076,1.3157894736842106,0.28500000000000003,0.122,2.336065573770492,0.32999999999999996,0.10600000000000001,3.1132075471698104,0.247957,0.7343134638460159,0.7574018201220768,0.7746931652102228,0.8429429757479412,0.7110217832737356,0.7200043415246099,0.7416409945046181,0.8253829220568036,-2.334034963177877,-2.1312056005360276,-1.9793025173752152,-1.3797333923030415,-2.5486172174242725,-2.469396358239649,-2.278573856332809,-1.5400195085427653,0.050766,0.8003285392760189,2.4074074074074074,29.27294835042819,1.7467467467467466,0.5140280561122245,0.77696,0.8058755931218862,0.860059969293762,0.5740538780558595,0.19277562616847793,-0.33984355262539084,0.171287
7,5,2,1.3210157528391528,1.8586871413664383,3,0.011061,0.22434748532243298,565.2917275889615,15.397582249228144,42.59264001001268,2.766190127813591,0.7684860472624929,0.4224834454460119,1.8718193099975793,0.9928828071669046,0.026473,0.1,0.07200000000000002,1.3888888888888886,0.28700000000000003,0.12799999999999997,2.242187500000001,0.34900000000000003,0.10300000000000001,3.3883495145631066,0.223237,0.7147727794940391,0.7534473212964043,0.769106728176587,0.8399009448181812,0.7043677589736617,0.7181752895558597,0.734677126482362,0.821584735502301,-2.507748211917873,-2.1677175062945375,-2.030038327099045,-1.407608006871687,-2.6137708508689395,-2.4916944466413797,-2.345796894349572,-1.5774213802770278,0.060567,0.7851299011141277,2.4474474474474475,33.61449000108769,1.7667667667667668,0.48296593186372744,0.830796,0.8030082822374238,0.8626206216268613,0.5740277669348716,0.19396141774320513,-0.32284824261027095,0.202068
8,1,2,0.9973225729326578,0.4915579559169738,1,0.011206,0.3591782431645163,69685.67353441585,1431.758362019963,7061.061798587681,4.931741267168676,0.377429438530142,0.8520598625558112,31.69663161236873,0.9731103352671209,0.057782,0.10500000000000001,0.08,1.3125,0.23500000000000001,0.15300000000000005,1.5359477124183003,0.27199999999999996,0.184,1.4782608695652173,0.236044,0.5789144684085582,0.6205823597923238,0.6763333791988696,0.7684169829356627,0.543606280524757,0.5981100357999026,0.6612902198904513,0.7627773103170008,-3.7027805854555043,-3.336377449566302,-2.8461354992012087,-2.03640599159562,-4.039333040599086,-3.5569451151632165,-2.9977660681738776,-2.0995500321916705,0.055585,0.7681009527864994,4.72972972972973,5354.620899273613,4.029029029029029,0.5170340681362725,0.948277,0.8393009629669353,0.8649029482373298,0.6259775540749516,0.18888231237662848,-0.4002031306556572,0.205151
8,1,2,1.1060934567490575,1.2054397400991705,3,0.01252,0.40369090982597533,68812.89088726904,1832.1136206118517,7292.32000257229,3.9802771621428974,0.408774740500485,0.8594693943984606,20.23152709468246,0.9722935363719429,0.040614,0.1,0.08399999999999999,1.1904761904761907,0.23600000000000004,0.16199999999999998,1.4567901234567906,0.262,0.16899999999999998,1.5502958579881658,0.280047,0.5823771429169955,0.6195994176326853,0.6699530370301074,0.7709849872722663,0.5630746857008689,0.5949423356088686,0.6584885189395567,0.7645642892849936,-3.6729945814877043,-3.3456245369065423,-2.902764267004537,-2.0141878888135594,-3.8689748312084475,-3.58678670571247,-3.0240850817056977,-2.084783850496721,0.072711,0.7705006410582163,4.749749749749749,4452.95850994266,4.029029029029029,0.533066132264529,1.095751,0.8594942444339472,0.8687034477531447,0.6255039442004605,0.1856037031764451,-0.38650735089552335,0.18882
8,1,2,1.021463252896458,0.5306003317795098,1,0.011258,0.3988163973779675,69043.8293324762,1772.5309669642666,7402.283132016057,4.176109343067564,0.4053673075757245,0.8594880464497436,19.730499045287143,0.971458149524487,0.029118,0.1,0.088,1.1363636363636365,0.25100000000000006,0.16099999999999998,1.5590062111801248,0.284,0.17099999999999999,1.6608187134502923,0.291041,0.5256619066356761,0.5968421393602977,0.6420470678941286,0.7483758442759724,0.49960918310273394,0.5927607798876965,0.6326774398965755,0.742242758693199,-4.167058861470055,-3.5417407103747838,-3.1446155360229566,-2.210517524394538,-4.4122451857933065,-3.590871830039272,-3.2389027590455406,-2.2727997969890605,0.072883,0.7827923359828897,4.749749749749749,5113.387538414331,4.029029029029029,0.5511022044088176,1.199105,0.8352023299835819,0.8592219566169852,0.6003522915045517,0.19467078735694113,-0.3964594049769652,0.169982
8,1,2,0.8984824334355005,0.24338322120757283,1,0.01312,0.37257175558822275,69499.64883438309,1559.789570246869,7064.941850954406,4.529419856190109,0.40534241133900206,0.8540556113640627,82.14128159374492,0.9700310905501142,0.038897,0.1,0.086,1.1627906976744187,0.255,0.162,1.574074074074074,0.278,0.173,1.6069364161849713,0.287961,0.47212455157821537,0.5709099359867883,0.6465876420616468,0.7591792501942665,0.44633779717356314,0.5566041549585024,0.630194755835107,0.7521742394246238,-4.641249769863025,-3.7726970761871153,-3.1073144808157727,-2.117373052593699,-4.896159882776956,-3.9210495814949438,-3.270271280353745,-2.1915791626256658,0.047934,0.7815342932183481,4.78978978978979,5607.234882852038,4.0690690690690685,0.5270541082164328,0.930655,0.8227516060911219,0.8619535268242527,0.6077014479218774,0.18826445287702753,-0.40930196576760763,0.180317
8,1,2,1.0238227149498362,0.6606407709001076,2,0.011004,0.4116099629473834,69747.77405227092,1114.5760799775262,6885.05944794182,6.177289798001628,0.4369391908868846,0.8587321174592519,12.27376765861078,0.9738567646665454,0.026813,0.101,0.09,1.1222222222222222,0.23500000000000001,0.15400000000000003,1.5259740259740258,0.26,0.16499999999999998,1.575757575757576,0.230333,0.5300931617445146,0.6154958588383391,0.6636413852195557,0.7650473054083872,0.4993137214453797,0.6000440507821597,0.6562986153505387,0.7609970766228445,-4.132173103329926,-3.3811758861090393,-2.9578033514664197,-2.0660801803835414,-4.428527258772981,-3.5375761215840953,-3.0400093151985805,-2.113960390841224,0.054854,0.7896625258980824,4.749749749749749,4663.0349297427365,4.109109109109109,0.5430861723446894,0.911755,0.8777312660531095,0.8742788153188376,0.6391859962356478,0.1809080523904274,-0.39224673057540516,0.171046
8,1,2,0.990132733350499,0.4577101517355393,1,0.010162,0.3769759093735614,69523.76881347952,993.9610810901233,7033.483322301743,7.0762160170172805,0.40169643253000253,0.8608425765938664,39.811893422732744,0.9737417351454369,0.020338,0.101,0.07599999999999998,1.328947368421053,0.23900000000000002,0.14999999999999997,1.5933333333333337,0.266,0.173,1.5375722543352603,0.229403,0.4949575813489825,0.5830371045404127,0.6470125343097943,0.7579376677621145,0.44458749419610694,0.5608567087354258,0.6347456665235326,0.7537307410151416,-4.4404824202233355,-3.666061183769811,-3.1035702706778734,-2.1282836672840446,-4.909228708601551,-3.8815381903320283,-3.2284419978057146,-2.1767462986895234,0.055859,0.7757452185973058,4.72972972972973,5607.234882852038,3.988988988988989,0.5410821643286573,0.902101,0.8501359241699741,0.8615603730973502,0.5739607708294341,0.19673250012220486,-0.3908892721263237,0.176526
8,1,2,1.0432685820996195,0.5532404845754186,2,0.009581,0.3982536002469743,69472.16992093512,1521.0432056685934,7528.861926204099,4.949801490283568,0.40844571650806527,0.8628056999003435,112.09715471608688,0.974625919833863,0.036618,0.1,0.08499999999999999,1.1764705882352944,0.24900000000000003,0.15900000000000003,1.5660377358490565,0.28,0.16999999999999998,1.6470588235294121,0.22536,0.46494452754332155,0.5713378774574616,0.6420959139678662,0.752973627861338,0.4355527469605132,0.5497250789820968,0.6283949100962636,0.748108604671615,-4.7006880192432225,-3.7659775620783478,-3.1443383646275374,-2.1702308783382156,-4.9805435801855165,-3.973115034430636,-3.278951815104042,-2.222627650592881,0.052767,0.7757789006948179,4.749749749749749,4663.0349297427365,3.988988988988989,0.530060120240481,0.943036,0.8699523402073209,0.8672143323688831,0.6423144091038144,0.1885181992064075,-0.39713060005504136,0.175756
8,1,2,1.0174030698783818,0.37444532904352723,1,0.012893,0.3836807408229902,69527.56176362866,883.8067630001331,6803.44820895465,7.697891093138903,0.4014046130144644,0.8646472572191328,47.50677019848189,0.9755446835811482,0.042672,0.101,0.09,1.1222222222222222,0.255,0.15499999999999997,1.645161290322581,0.28300000000000003,0.16599999999999998,1.704819277108434,0.263094,0.6059548143045127,0.6222919477400832,0.6547653893470168,0.7532680488519634,0.5799474267600969,0.606569394494357,0.6441906188229468,0.7504152928050518,-3.461813262896543,-3.3182863089885855,-3.032996715490917,-2.1676192778680017,-3.705079895018364,-3.4702604374032315,-3.1384218753615585,-2.2014655775097687,0.051029,0.7785148896712968,4.72972972972973,4060.7720257003693,4.049049049049049,0.5250501002004008,0.936911,0.8843139812324804,0.8708330593308491,0.6452744916296992,0.18356117946958753,-0.39723981746425047,0.177555
8,1,2,1.0109777773828248,0.44406158445478106,1,0.009953,0.37385665887759356,69330.1827254288,2048.8731101811773,6980.2160218250765,3.4068561821321532,0.3943037763456746,0.8603655870516884,26.01038268126968,0.9732828037816553,0.025522,0.1,0.088,1.1363636363636365,0.24100000000000002,0.14800000000000005,1.628378378378378,0.27999999999999997,0.183,1.530054644808743,0.322623,0.5071864531308458,0.5973077311418462,0.6571096743571421,0.7555370646692191,0.5005541785929551,0.5816107805291331,0.6415163147010357,0.7505806002520197,-4.331624544100019,-3.539496279245812,-3.013862260737331,-2.1487267497593727,-4.41174214875841,-3.69574691590306,-3.1665848752526546,-2.20319007872806,0.080094,0.790361732669896,4.72972972972973,5113.387538414331,4.0090090090090085,0.5470941883767535,1.022484,0.8448330429124074,0.8639786331839042,0.5869607580266614,0.19144088422911087,-0.40543447143999106,0.171019
8,1,2,1.0002971741068976,0.5230573565292294,1,0.01207,0.35408812223873043,69207.12747007323,1156.2457482278928,7110.614673442328,6.149743412540399,0.3635644967419409,0.8569578982019079,37.68845649624264,0.9726869498024298,0.026542,0.1,0.091,1.098901098901099,0.24100000000000002,0.15699999999999997,1.5350318471337583,0.2710000000000001,0.173,1.5664739884393069,0.222827,0.5188696085183581,0.6322936490148894,0.6766783870804646,0.7678038438586052,0.5060879279758199,0.610887958342013,0.6638186170015603,0.7649511934097802,-4.229072815880148,-3.2320904285194185,-2.841954422737196,-2.040973651374303,-4.363052844271307,-3.437284683361579,-2.969713077210625,-2.076341968992871,0.047801,0.7752801777377375,4.749749749749749,4663.0349297427365,4.049049049049049,0.5360721442885772,0.90525,0.868566020659868,0.8689488936606496,0.6223268240481791,0.18579384615432845,-0.40538121056012616,0.179172
8,1,2,0.9949559072459065,0.27835369459612247,1,0.009538,0.382097874235628,69621.63613764064,1263.9598772734685,6986.899222208894,5.52778561079057,0.4037665691583451,0.8618304409696026,252573.7515428099,0.9733739062866011,0.031149,0.1,0.08299999999999999,1.2048192771084338,0.23099999999999996,0.15,1.5399999999999998,0.28300000000000003,0.172,1.6453488372093026,0.216964,0.468803454841086,0.5768144035647583,0.6441169917998806,0.7578318027656036,0.4478568278570578,0.5673850660435458,0.6355526752468712,0.7519078840965876,-4.669575701228285,-3.720086653862987,-3.128451535907767,-2.128821694572009,-4.878841586403836,-3.8226674478185476,-3.2203255491835883,-2.1921888984531943,0.059742,0.7653679028682723,4.72972972972973,4883.022086877885,4.0090090090090085,0.5040080160320641,0.923718,0.875990198093636,0.8736549231851691,0.6471309721840488,0.17903715036824677,-0.3853760236143192,0.174663
8,1,2,0.9981479933855226,0.4463083805891652,2,0.011904,0.37942325672193467,69263.03959716052,844.3084743767567,7797.579720138983,9.235463052641895,0.39645345717168,0.8624196307202574,112.50711054506313,0.9738561315860875,0.029854,0.1,0.07999999999999999,1.2500000000000002,0.24699999999999997,0.15699999999999997,1.5732484076433122,0.275,0.17,1.6176470588235294,0.239789,0.5756181157922431,0.6382689178258745,0.664818479615029,0.7569191776184937,0.5358936703712425,0.612359204074584,0.6511032638567835,0.754480671245742,-3.728999891777412,-3.178493749321982,-2.9452054853252365,-2.135926141253589,-4.095560028548167,-3.420781075096886,-3.078879634720959,-2.166613736740576,0.052341,0.7798765293707169,4.749749749749749,4060.7720257003693,4.0090090090090085,0.5280561122244489,0.90473,0.8302347183618917,0.8662688245972597,0.5874697592777364,0.18948661115742182,-0.413689642306495,0.176835
8,1,2,1.0261195363671622,0.5419011607645068,2,0.011252,0.35774599878887137,69337.4922317598,691.0894417012814,6669.776878804604,9.651105162864821,0.371174389254184,0.8666175959902446,28.31588965657986,0.972582354834389,0.025899,0.10300000000000001,0.07899999999999999,1.3037974683544307,0.256,0.157,1.6305732484076434,0.27399999999999997,0.17099999999999999,1.6023391812865497,0.262619,0.5087006028800829,0.5824032447240894,0.6393764537839947,0.7504824607849419,0.47980561237737,0.5643381101402392,0.6267535549757224,0.7472019183546414,-4.315730841005935,-3.668303292072559,-3.1678324246293883,-2.1918417683290885,-4.586400382691471,-3.8411022992935733,-3.290803743810148,-2.22884607367783,0.059636,0.7751764200426653,4.749749749749749,5354.620899273613,4.0890890890890885,0.5120240480961924,0.943803,0.8880057157348888,0.8756202434059205,0.6262932679725014,0.1811337113267676,-0.39973058038409104,0.175925
8,1,2,0.9293835943441615,0.1766301672121533,1,0.010478,0.35473603766593875,69633.2502867396,1309.8001501503384,7400.4963052603525,5.650095783246724,0.37148929166919264,0.8541713988045736,33.78368237809788,0.9738016700345625,0.031734,0.1,0.092,1.0869565217391306,0.26000000000000006,0.16799999999999998,1.5476190476190481,0.284,0.174,1.632183908045977,0.247885,0.5869843134656989,0.6129845646533524,0.6456536491885504,0.7506137384266344,0.5433674999623886,0.5977163458096055,0.636313880517322,0.747489454579407,-3.6289374739164364,-3.400487831584801,-3.1134428863839654,-2.1912173789272096,-4.029600736563584,-3.5499937238360904,-3.2093857857788084,-2.2283054310262287,0.053289,0.7749903821666386,4.70970970970971,6148.77765381003,4.0690690690690685,0.5380761523046093,1.05011,0.8765961311651125,0.8689565913783039,0.6405235581563095,0.1848366526859994,-0.4096263932079066,0.170342
8,1,2,1.0300626176493026,0.7094510976297976,1,0.016612,0.3699169521245894,69389.30484732562,1384.933001233313,7113.00039504954,5.135988808639305,0.3855502699663115,0.8602815059141344,16.52420170176509,0.9727074281846622,0.053594,0.10300000000000001,0.08299999999999999,1.240963855421687,0.23700000000000002,0.16499999999999998,1.4363636363636367,0.25199999999999995,0.16699999999999998,1.5089820359281436,0.249888,0.5899235366635681,0.6320929813760003,0.6816554129308063,0.7774996589948198,0.5534570494994381,0.6094195746631503,0.6682257902835652,0.7738376264159671,-3.6063863440565616,-3.235530361955009,-2.799657317978699,-1.9567623677311445,-3.9501949059899504,-3.4551408880500736,-2.9349311005617427,-2.0006708314548094,0.05063,0.7833040264459123,4.749749749749749,5607.234882852038,4.0090090090090085,0.5561122244488977,0.936691,0.8341140342446043,0.8668170839232061,0.5931595832650228,0.18738425851141768,-0.400973765228726,0.168794
8,1,2,1.0987145464080825,0.9097913116613054,2,0.011166,0.4021279506264034,69434.06395585391,1562.6210831951116,7281.965789096932,4.660096978985719,0.42032100309666176,0.8582873021915415,386.125087984758,0.9740234102328669,0.04065,0.10200000000000001,0.088,1.1590909090909092,0.23500000000000001,0.147,1.5986394557823131,0.277,0.174,1.591954022988506,0.257696,0.5404489748322002,0.6247284521852756,0.6730703145015217,0.7687121367804484,0.535757994095406,0.6120389776520115,0.6607055794513516,0.7627887227358865,-4.039878225272343,-3.2989837287978743,-2.8740140818055595,-2.033234072428102,-4.103801403938732,-3.4294936001814005,-2.9992911061182017,-2.0968976531318573,0.053726,0.7774992372499272,4.72972972972973,5113.387538414331,4.029029029029029,0.5200400801603207,0.915762,0.8561302063289444,0.8657804835582554,0.5921431397641306,0.19171604574381915,-0.390673488156425,0.174462
8,1,2,0.9312533668818538,0.2768878863186992,1,0.009716,0.3569002312483728,69580.0922793986,1444.5374179093906,6535.87843270425,4.524547686804342,0.36537433654088736,0.849124779923524,23.22778235901401,0.9732609436759884,0.031829,0.101,0.083,1.216867469879518,0.24699999999999997,0.16399999999999998,1.5060975609756098,0.289,0.183,1.5792349726775956,0.227862,0.5695808837494951,0.5998290844647963,0.6670007610232828,0.7613899986183611,0.518587568523182,0.5851381581134932,0.6571052188965987,0.7583823785066821,-3.783719534913611,-3.5178142727600994,-2.927322876835847,-2.097567903856807,-4.255382886712924,-3.6671175625822103,-3.030974042307946,-2.13574769657866,0.049603,0.773743915467623,4.72972972972973,4883.022086877885,4.0090090090090085,0.5180360721442886,0.909599,0.8641589993893393,0.8690500703580802,0.6197462145994848,0.18590876888514504,-0.40882840394960435,0.184739
8,1,2,1.0407469424941738,0.7852287964103284,2,0.013595,0.39072526409277386,69732.29572812478,875.3911902363116,7892.844605689974,9.016362848658899,0.40249278759236584,0.8591855408318556,66.50048018619492,0.9740783355425748,0.030582,0.1,0.093,1.0752688172043012,0.23900000000000005,0.156,1.5320512820512824,0.25600000000000006,0.16699999999999998,1.5329341317365275,0.271425,0.595553107858612,0.6403951643118743,0.6737421936424363,0.7645098819674353,0.5974434075850173,0.6192924541626443,0.6577415789483965,0.7604614918500434,-3.555544460059137,-3.161332195116528,-2.8681741867363817,-2.0702238064834804,-3.5572065031047693,-3.3641365794294096,-3.024379438933817,-2.1166910565872694,0.059955,0.7852376450028091,4.70970970970971,5113.387538414331,4.049049049049049,0.5561122244488977,0.95703,0.8616254687767586,0.8660986867310088,0.607272611612954,0.19344825854659686,-0.3974491399403601,0.18218
8,1,2,0.8805527646943447,0.1473097065658875,1,0.009967,0.35709958413328546,68976.6322918968,854.8919016689451,6378.854971504717,7.461592464558066,0.37218415607495636,0.8520138167786421,597.2259131807289,0.9714936095392186,0.031265,0.1,0.09,1.1111111111111112,0.23400000000000004,0.148,1.5810810810810814,0.28300000000000003,0.188,1.5053191489361704,0.266872,0.5497641132653622,0.6006159847547384,0.6623841285946894,0.7535086304712589,0.5459143228992089,0.5773301034483338,0.6505159518395646,0.7497266281077658,-3.955286242683325,-3.508556620183964,-2.9659284184692565,-2.165406960133808,-4.00476751485072,-3.7276988827808992,-3.0822429193704206,-2.207263342868443,0.050993,0.7898637935891613,4.72972972972973,4452.95850994266,4.049049049049049,0.5240480961923848,0.943838,0.8627989186235061,0.8706982070197368,0.6466699058692893,0.18551109046933192,-0.4040267681700332,0.181219
8,1,2,0.9364640553047474,0.5196124887841465,2,0.012383,0.35425866643526704,69745.54263590476,2072.9426860297926,7033.771375980826,3.3931335503791806,0.367882428679553,0.8553623536556048,18.306946587579258,0.9724220868529997,0.033587,0.101,0.08199999999999999,1.231707317073171,0.242,0.144,1.6805555555555556,0.271,0.174,1.5574712643678164,0.227184,0.5176622045920594,0.6122574394384032,0.6545673938046247,0.7496220528077494,0.5102360628921395,0.5916377558209126,0.6361421374625305,0.7453862576963043,-4.240765456498193,-3.4090740400160398,-3.037080398525566,-2.201349675747066,-4.330145785774716,-3.6104496814189817,-3.216973465607852,-2.2511143424467193,0.056839,0.7771779341866746,4.72972972972973,5354.620899273613,4.029029029029029,0.5260521042084169,0.917096,0.8582022343304428,0.8683359594773521,0.5746904982069658,0.191052634920802,-0.41250454896860933,0.172538
8,2,2,1.382056652569916,1.3542122893970996,1,0.010036,0.668990235293913,176901.808782227,2794.263790152577,46496.58645230115,16.640013235744743,0.6846489560574307,0.9471591662678198,69.44019630600802,0.9972844048497259,0.037748,0.10900000000000001,0.079,1.3797468354430382,0.16899999999999998,0.099,1.7070707070707067,0.16199999999999998,0.12100000000000002,1.338842975206611,0.219278,0.54317729447721,0.5868875254110114,0.6724225910523212,0.7852791241346911,0.5371563033724821,0.573566853570566,0.6584628535344041,0.7792279007407193,-4.017032450894645,-3.6326701721059003,-2.880524689369155,-1.8881301559833172,-4.096418852060842,-3.7741656479400305,-3.0227898006498446,-1.953953345382982,0.05288,0.7435493246933579,5.19019019019019,7742.636826811277,4.34934934934935,0.4969939879759519,0.947894,0.8541523527107285,0.86441845341688,0.6133436145780888,0.19010428379273744,-0.2947044535515505,0.172078
8,2,2,1.245315708016211,0.7494609594914823,2,0.012877,0.6619735892491949,176545.32840436744,2221.8490231540995,45615.88349697669,20.530595473233888,0.6637099100227736,0.9468392001368291,1729.8826831847898,0.9969611677545737,0.020589,0.10900000000000001,0.06799999999999999,1.6029411764705885,0.16,0.10300000000000001,1.5533980582524272,0.14800000000000002,0.11300000000000002,1.3097345132743363,0.221453,0.5438957600900867,0.6016567041007901,0.6618944756805191,0.7802910726504974,0.5344883376247618,0.5822416966255757,0.6482428327136232,0.7740310643920263,-4.011438486590575,-3.5034307691615423,-2.9736393440498086,-1.9323408332959273,-4.122107020173134,-3.6992508980091507,-3.1148106607447215,-2.000955531506844,0.05631,0.7504620654274914,5.17017017017017,10691.263391734772,4.32932932932933,0.49298597194388777,0.950966,0.850106076950041,0.8663803268969307,0.611271023547816,0.1874326858730649,-0.30649501155570097,0.174142
8,2,2,1.2795987736839924,0.9763308412348337,2,0.010486,0.6606209408222469,176956.02831398722,3590.1551853273913,45856.33853973172,12.772801222393403,0.6679211044188539,0.9467994087042977,98.87218829131504,0.9969106117138131,0.032123,0.09999999999999999,0.05500000000000001,1.818181818181818,0.15200000000000002,0.10800000000000001,1.4074074074074074,0.16399999999999998,0.11000000000000001,1.4909090909090905,0.274324,0.4985147010228637,0.5469387377146503,0.6279670218644565,0.762068419552062,0.4832074961149269,0.533220539380011,0.6114136917493215,0.7573480152591056,-4.405546989022005,-3.9801419582485744,-3.2683087021393593,-2.0902282877956324,-4.556868672090614,-4.115873749878553,-3.4263979472594066,-2.139607713296651,0.053535,0.7253382386832291,5.19019019019019,9749.649183484096,4.2692692692692695,0.48997995991983967,0.964533,0.8704178486327807,0.8610989186621834,0.6376684207671314,0.19183105435542583,-0.30415335339943544,0.176463
