fid,iid,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_w_interact.adj_r2,ela_meta.costs_runtime,ela_level.mmce_lda_10,ela_level.mmce_qda_10,ela_level.lda_qda_10,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,ela_level.costs_runtime,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.costs_runtime,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,ic.costs_runtime,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.costs_runtime
3,2,1,1.9521698157427996,0.009774608523041847,0.1,0.06041422578328737,0.5938203875661976,9.718973773119466e-07,6.159311950410048e-08,4.4703253735202074e-07,0.0029104198827408813,0.5949355751300555,0.9120405366805834,0.9878262965256784,0.13116347852281907,0.5999999999999999,0.4591836734693877,0.18038403966694724,0.36043360433604343,0.28515625,0.2405130265684333,0.1559792027729636,0.15693430656934304,0.08024275118004048,0.312826658977039,0.1941434034610281,0.24198659840616843,0.2523934316018275,0.2728622890446295,0.208599985616426,0.21626084328137973,0.22321072762149474,0.2428230308440198,0.19405300107594237,0.24264124494257855,0.25301967757572397,0.27273536861407066,0.2084984426635813,0.21865035578021497,0.2255162398941537,0.24224832516244277,0.20195927775643485,0.46718356514995074,0.24053452115812918,1.003114175605313e-06,0.1916010498687664,0.18861209964412806,0.25455976905917854,0.8558201735663461,0.8360453242567552,0.7885874729422531,0.20112132506323377,0.6896760799282999,0.10421711490243435
3,2,1,1.945478614022283,0.009749746087091261,0.1,0.05100343928341966,0.5939277476881084,9.719303253951317e-07,2.4816426782756476e-08,4.4606616470529207e-07,0.0073511681339362665,0.5979013824795542,0.9122538260512489,0.9878877464154321,0.2898632087743561,0.7727272727272726,0.5102040816326531,0.2258335135400419,0.28726287262872635,0.2109374999999996,0.25018799434639005,0.1975736568457537,0.18065693430656932,0.09476985119378847,0.36039721731607965,0.13991680732488954,0.19587407215910635,0.19670196392047345,0.22544943458951705,0.14332176904578187,0.1684663441614358,0.16461881124150435,0.18928178522019756,0.1391962961387342,0.19592654614418714,0.19675429666728173,0.2247251496564885,0.14158309067520403,0.16924903100212818,0.16536884068609659,0.18701195973103635,0.09514022281982348,0.4760868437869239,0.24053452115812918,7.535576961972985e-07,0.18635170603674542,0.36654804270462615,0.2244834320029021,0.8655580756079256,0.8997929878922699,0.8655637000650478,0.12495519468658167,0.6933579608104952,0.12912500536411609
3,2,1,1.961636084009613,0.009936330519732514,0.20000000000000004,0.062322839109565736,0.5875565328306214,9.719397720835139e-07,1.6606101614092606e-08,4.4695426113032217e-07,0.01105573564965287,0.5881127166538442,0.9118887837344164,0.9878512257392662,0.504231079952349,0.5909090909090907,0.47959183673469385,0.16170345924427623,0.3089430894308943,0.25,0.230405574378141,0.16464471403812825,0.15510948905109487,0.08984218142695871,0.18944868975957885,0.17602039459418994,0.21321013680035183,0.25549375494336624,0.27631278816065574,0.17135441000763696,0.19215282090075592,0.22698979900045124,0.24624724477469195,0.17559489671716522,0.2135381333291564,0.255795365887062,0.27587824624657786,0.17014739522674627,0.19342246307025202,0.22816220052049163,0.24459698880832748,0.1137917787168653,0.3442602522066429,0.2427616926503341,9.56585288436639e-07,0.1942257217847769,0.21352313167259784,0.24177003172348854,0.8592154470920993,0.8381888072088737,0.8246492636538258,0.20568203287708497,0.670257086463207,0.20150685687311876
3,2,1,1.9592375757591016,0.009898180248560259,0.1,0.08244831626289731,0.5923902920546604,9.719458479056035e-07,6.781377899380657e-08,4.482284611705537e-07,0.0026418450371669083,0.5942103853766404,0.9119863641300661,0.9879131969364261,0.24686776848187758,0.5454545454545444,0.37755102040816324,0.21756205756696903,0.3523035230352301,0.2695312499999996,0.24789778100893647,0.14731369150779894,0.15145985401459852,0.07715023135768595,0.24518797534513204,0.22043104845218797,0.21408813579167352,0.216046684814845,0.27291217650055266,0.230266981210708,0.20347974454923579,0.19392876672818904,0.23753353709270586,0.22003963978484609,0.21442715461123318,0.21637624607419925,0.27248567139455704,0.22918263177255016,0.20476663512225635,0.19518324356518046,0.235894150380063,0.30082597003457556,0.42043186200451865,0.2427616926503341,7.535576961972985e-07,0.1889763779527559,0.2846975088967971,0.7128785013546162,0.7866368343963669,0.8171816075468197,0.7796456385652479,0.1890794716113624,0.6880691698365604,0.1292414833160661
3,2,1,1.9498045738580851,0.00975787550417542,0.1,0.057938697607619355,0.5894300380890943,9.719495188584198e-07,5.147531560062189e-09,4.4864240535655975e-07,0.03601525731734341,0.5910806262238714,0.9120173173363159,0.9876721361453025,0.4722583560405855,0.5727272727272725,0.33673469387755095,0.2759846571241462,0.295392953929539,0.23828125,0.22963883165676882,0.16984402079722705,0.1587591240875912,0.09108356242543705,0.20337562628410755,0.19395512525525038,0.1305496823961414,0.1543669139131485,0.17855258386592032,0.15980426115337487,0.09765254894728692,0.13679405556427415,0.1421789098240489,0.19352453013294735,0.13089564857458402,0.15469492046445998,0.1780456131620537,0.1588204677367897,0.09933840936130423,0.1383749655828389,0.1405680025503463,0.6237226277372264,0.3302467600473018,0.23608017817371935,5.643021000541972e-07,0.1837270341207349,0.18149466192170816,0.5046520064527582,0.9099863929332576,0.8677246282723043,0.8123787624139103,0.19957558510223183,0.6883197092743365,0.0932620570006314
3,2,1,1.9691424153114656,0.009994667680598736,0.1,0.3250122831550701,0.5868106587925523,9.718906967909419e-07,4.477674979968959e-08,4.494836957404531e-07,0.004062590264377977,0.590589840379322,0.9128598235523155,0.9879596419892236,0.24300639454478234,0.5999999999999999,0.3979591836734694,0.23009636074469078,0.36585365853658536,0.30859375,0.22589112658126229,0.16984402079722705,0.1532846715328467,0.09644148838349781,0.2470713333093031,0.1812349090709675,0.19723759223077164,0.1731299344742403,0.20970061948855445,0.17066176255487753,0.16148266504938236,0.13908559368440132,0.17591823470686307,0.18125659133457517,0.19805721953602695,0.17395386391483214,0.2096855099184296,0.1709443148722214,0.16446535964618914,0.14209664868316085,0.1757209316254349,0.23027276219746462,0.4633232546230128,0.24053452115812918,8.697216571363977e-07,0.1916010498687664,0.31316725978647697,0.2857120803970452,0.8401437213934163,0.8196588000625367,0.808466475865433,0.22895210580488623,0.6972374758409853,0.19749756315863698
3,2,1,1.954439491841391,0.009882702340404635,0.1,0.2340035526663895,0.5920869386699247,9.719605500812097e-07,1.75389433002436e-09,4.471911794796147e-07,0.10552286505571812,0.5983809066513311,0.9122557081580966,0.9876968547647196,0.1742136900768167,0.609090909090909,0.4897959183673469,0.16364042869986725,0.3170731707317073,0.234375,0.25251045193555044,0.15771230502599654,0.14781021897810198,0.09051604458371343,0.28780232851530085,0.1869883689942955,0.17225085118499184,0.19724267089473146,0.2287136186406138,0.15525618200377822,0.15867278728160628,0.17329902072336134,0.1874600939280695,0.1864820495238283,0.1724978449393676,0.19747658134975632,0.22816413625357168,0.1539107122151222,0.15986330574904728,0.17443198223431255,0.18556350964683987,0.1988859008835958,0.33097685988299563,0.24721603563474387,8.697216571363977e-07,0.19685039370078738,0.16014234875444822,0.24045169307717829,0.808338338692372,0.8328070026115473,0.704457847146857,0.21313672748674017,0.6870842304701814,0.13709454944489063
3,3,1,1.436344289724225,0.004056916242838809,0.1,0.054272648248233135,0.6988838873199728,1.352468884375638e-06,5.9961246786754646e-09,8.349202562725234e-07,0.057594216307080545,0.6998874886065453,0.9670633752271084,0.9943613302130218,0.15064835480823208,0.5363636363636353,0.44897959183673464,0.15546993935991957,0.17073170731707318,0.12109375,0.23210774321958713,0.03119584055459255,0.0364963503649635,0.05782198246797032,0.3200221677540278,0.17130779892191128,0.2650266244527364,0.274753485705745,0.35869084621777203,0.1739564371218817,0.24720715130505178,0.2551303760063519,0.3305385223487076,0.17069246282672768,0.2651500682615746,0.2748734669259424,0.3581558855524939,0.17197089387734532,0.24762504303703903,0.25550077497875445,0.32841409298824176,0.288417210910488,0.259201427258704,0.25389755011135856,9.121525944513636e-07,0.2047244094488189,0.20996441281138756,0.24849757249704751,0.7726693839080431,0.7850169054444187,0.7525860341213002,0.2501923954097447,0.735632938474968,0.13344082000478175
3,3,1,1.4302401366557027,0.003992543397720429,0.1,0.04873577988586117,0.7010366153518225,1.3524302575823596e-06,3.615042926783678e-08,8.339956385464802e-07,0.00946213123047115,0.7031062831879946,0.9663930219438195,0.9942341348150203,0.5402089523626953,0.4454545454545453,0.40816326530612235,0.1360203544417111,0.20867208672086693,0.14453125,0.24815352149828543,0.03466204506065858,0.03284671532846715,0.081959173665175,0.28883862595970133,0.18730211384093476,0.1717939786114595,0.22140864466530163,0.27315721553236605,0.16250453026304856,0.17136912085476652,0.2097493529597001,0.2519981657487511,0.1865836183032179,0.17179888819084554,0.22141638480946402,0.27243934520009927,0.1601563874487918,0.17143517717400159,0.20979497925064317,0.24929132089733141,0.29489051094890517,0.29754681211543543,0.2516703786191537,5.923243140573486e-07,0.2204724409448819,0.2526690391459072,0.25828477040993536,0.8198129025509148,0.8154798774677472,0.759837700179232,0.227242018913405,0.7228756075248663,0.1268628809288811
3,3,1,1.4342115099815669,0.004019423707629038,0.1,0.2076987036547111,0.6969216328468826,1.3524370443479468e-06,4.426384998222541e-08,8.351044450242789e-07,0.007720358048648625,0.7004543263525084,0.9663459540836181,0.9941973276611746,0.41582341745286244,0.5181818181818172,0.40816326530612235,0.1760101552081211,0.22493224932249323,0.14453125,0.2691242416249011,0.043327556325823226,0.0437956204379562,0.07552258934592043,0.37018346970406935,0.2031188685800609,0.2192735486291686,0.24422621665582844,0.3182946908088855,0.2025533850333726,0.19138331381875573,0.22125678610749078,0.28152667138617815,0.20313190695693983,0.22006249460794924,0.2449654706024087,0.3182628137721413,0.2029395961557965,0.19439979357301762,0.224090223259917,0.2814396454369146,0.18849404533230885,0.27606050337374644,0.25389755011135856,6.523971065634416e-07,0.21522309711286092,0.13523131672597843,0.2536860223685329,0.7713539253564422,0.7681713593066188,0.7597892280377123,0.2648894017572774,0.7272343390274147,0.6882436963971533
3,3,1,1.4366050232158474,0.004049605048867431,0.1,0.7097395971125138,0.6997979182039565,1.3524941694681414e-06,6.102978106327106e-08,8.320506602204385e-07,0.005552057353350533,0.7060419914899426,0.9661008579284711,0.9943147710504217,0.7738152291492654,0.4818181818181808,0.3979591836734694,0.16381326597436605,0.21409214092140894,0.1796875,0.20982567991093984,0.04506065857885616,0.047445255474452545,0.07080242751180044,0.37685181847673266,0.12362884356549031,0.14719846492959943,0.17923066492538697,0.31205453293372765,0.12567655930933042,0.13267378931760598,0.14856732093003977,0.278475362207093,0.12306256513714309,0.14743459465443132,0.17945275583518605,0.31155039328833734,0.12412707589973992,0.13372956038566008,0.1495732945117798,0.27666499232018016,0.2123319247022667,0.2809731875099968,0.25389755011135856,8.292022944791798e-07,0.2099737532808399,0.2846975088967971,0.2996827651149687,0.7571150463520732,0.7929001367241639,0.7341839567707864,0.20813182942798747,0.7034832376510503,0.05335916283004638
3,3,1,1.4353064583917314,0.004030375053401529,0.1,0.1356816206205828,0.6986432627277426,1.3524602605472316e-06,2.1431302327943978e-08,8.343548750491174e-07,0.01603421879329722,0.7017021754862337,0.966229178303649,0.9941400326450617,0.26394270926045105,0.499999999999999,0.36734693877551017,0.20004657800920808,0.1734417344173439,0.1328125,0.21833345493526105,0.03119584055459255,0.031021897810218795,0.07552258934592043,0.2854458782395557,0.16279792543734173,0.21637655299563852,0.1953527863772997,0.2909070723406053,0.15423302616735257,0.19720662485799068,0.1788136749465632,0.2558648763868834,0.16216157490432426,0.21649293941530212,0.195469867147973,0.2903016235203867,0.15261400068572217,0.19806967878453263,0.17965215960247471,0.2538778620022535,0.11803688052247419,0.2743217065559209,0.2516703786191537,6.523971065634416e-07,0.2125984251968504,0.28113879003558706,0.23873507413725226,0.7920260751922285,0.8457155912451686,0.7654213884903682,0.1758365478169246,0.7011812091687697,0.1505262964302575
3,3,1,1.435918936850195,0.004032709372349667,0.1,0.13256358894893988,0.698668967204475,1.3524307250704117e-06,6.247270373024422e-09,8.352069606744593e-07,0.05529421241784605,0.6987096118126411,0.9662385898317313,0.9942815529733353,0.1217770535799866,0.5999999999999999,0.43877551020408156,0.1957273486415594,0.2168021680216802,0.1484375,0.2527451497613026,0.02599653379549393,0.029197080291970615,0.06136210384356036,0.3034143747972462,0.2768495694504505,0.2110869207350199,0.23132540829863824,0.29496655020179574,0.2422560282986711,0.19576007334616286,0.20698169799956556,0.2641237270684771,0.27639202308185995,0.21130726776603392,0.23153519973335868,0.29445146717294235,0.24122183005033904,0.19709538066448273,0.2082527107586155,0.2625750393890087,0.28926238955051875,0.29501024304991086,0.2516703786191537,7.905083872963174e-07,0.21522309711286092,0.18861209964412806,0.2866383136380126,0.7963418610502567,0.7994307573076584,0.7075310194339754,0.2467576069408426,0.729662131776091,0.1304062628355639
3,3,1,1.4364855755365298,0.00404407925278668,0.1,0.058789069881703765,0.698958753128562,1.3524876111816812e-06,6.044185125054207e-08,8.341222239391381e-07,0.00562120784450584,0.6999157100289967,0.9661394186229871,0.9944656378730553,0.10721474442360095,0.5999999999999999,0.5510204081632653,0.12302366919262783,0.2547425474254743,0.16015625,0.2816807839229365,0.02599653379549393,0.0218978102189781,0.09322319622387054,0.08090329092023207,0.15927641623589806,0.27366136335856606,0.29501733487393156,0.28709790565026516,0.14705452165361654,0.2351761327653703,0.28282570538674245,0.26852581262631503,0.15926283240684902,0.27435940221445165,0.29567202581751906,0.28704053099812954,0.14702417661089806,0.23757061782389222,0.28499684456913854,0.2680217020068667,0.21527084133691898,0.22506816150104303,0.2516703786191537,7.905083872963174e-07,0.21522309711286092,0.18861209964412806,0.2435252437151214,0.8013470651367306,0.803079245211813,0.8629899719330296,0.1964778841968915,0.7073919500392183,0.14649248104168067
3,3,1,1.4414550467987524,0.0040853670296280955,0.1,0.07271627801504216,0.6977248841380274,1.3525367948457057e-06,2.4473137910580468e-09,8.338356851127181e-07,0.14104727926225546,0.7016900008815914,0.9661923866849735,0.994158714177722,0.14213827004970492,0.5272727272727272,0.3877551020408163,0.1979433367509227,0.24932249322493225,0.1875,0.23881410242550302,0.03292894280762565,0.0364963503649635,0.06372218476062033,0.14172493962440957,0.2371723090684552,0.25561911372542956,0.24287033876430142,0.29902889479645944,0.24966989290986308,0.23081161655242322,0.23480901667489218,0.26825760963071854,0.23715893234035756,0.2563437970276111,0.2435874325832914,0.2989775922466609,0.24982630132033468,0.23346022650033416,0.2373754350282944,0.2679750804369724,0.1087783326930466,0.2486737457304753,0.2516703786191537,9.121525944513636e-07,0.21522309711286092,0.13167259786476881,0.24849448505291116,0.8048638179389628,0.8339127328154365,0.7945019890271672,0.19111651298376398,0.7169431433305749,0.1493799081663304
3,3,1,1.4387104854493098,0.004056440075586704,0.1,0.05565214104841454,0.6986477422126399,1.3524813109770349e-06,7.025715102452222e-08,8.347033555186676e-07,0.004825763834307303,0.7005438539108079,0.9661137529292207,0.9943452535400623,0.3198093960099136,0.4545454545454545,0.36734693877551017,0.17292583546815873,0.1978319783197832,0.13671875,0.24567781148333787,0.022530329289428077,0.023722627737226276,0.06719289199159095,0.33109252784486154,0.2835289529417675,0.2994195071933252,0.2992862353858494,0.3591073363908279,0.278092203300525,0.2984949046245593,0.30219457716613785,0.3342003176502204,0.28324538837823376,0.29980280555336014,0.299658746533746,0.35879991030036107,0.27745429588495174,0.30005643429755735,0.30367963300052103,0.33314129693387984,0.25699193238570894,0.35640534211292785,0.24944320712694878,7.535576961972985e-07,0.20734908136482944,0.29893238434163694,0.3423342621394443,0.8145584592229668,0.838996234219624,0.7776434044911071,0.1781121926115239,0.7004196764567541,0.577749032926478
3,3,1,1.4358723931138468,0.004021252516390497,0.1,0.0632676971918818,0.699673957643128,1.3524326159575794e-06,7.331163878855911e-08,8.340954365058474e-07,0.004617221524128506,0.701987093539783,0.9662171129397531,0.9942347009785029,0.22448686174364313,0.3909090909090899,0.24489795918367244,0.2614169439878111,0.22764227642276422,0.1640625,0.2440229251097096,0.02426343154246083,0.023722627737226096,0.07552258934592043,0.21270680892477367,0.23246911078002175,0.19976150017444483,0.2207137591195758,0.34996664550597556,0.2119674080501699,0.18463159245084415,0.21907411905426621,0.3197979212778077,0.23214613180811783,0.20018027607576683,0.22111021020772026,0.34963804175458424,0.21124522038828697,0.18639788102833021,0.22071607899817958,0.3186934436249774,0.218651555897042,0.30308503284958155,0.24944320712694878,1.1562904605703958e-06,0.2230971128608924,0.17437722419928825,0.4505476354037219,0.7751124642095654,0.7698034045684183,0.7378861074366998,0.23872918112016173,0.7107402160732856,0.14641891601939683
3,3,1,1.4378432244799488,0.004041166958970316,0.1,0.2244037945500586,0.6985195423209972,1.352425290144174e-06,2.746080561725622e-08,8.356012251887893e-07,0.012511186650290156,0.6996471940289856,0.965934014457581,0.9943284197765491,0.07112732949021651,0.5181818181818172,0.36734693877551017,0.2108948750256278,0.20867208672086723,0.1171875,0.29537828271364863,0.03812824956672444,0.041970802919708027,0.06503334082565368,0.12828911797570552,0.11031986374578595,0.1987570087207069,0.22819210280917623,0.29826996500704483,0.08791804627512112,0.17988118880343862,0.21687595745124932,0.26500522259252035,0.10987935293656947,0.199111443115483,0.22852414391498743,0.297864580928095,0.08687370943409645,0.18145507334583733,0.2183333754494472,0.2636440593900472,0.245582020745294,0.232728302061739,0.2516703786191537,7.182716867942514e-07,0.21522309711286092,0.20284697508896787,0.2196006391009364,0.8456124072552343,0.858100110821332,0.8722791954967948,0.1310379553920582,0.7367090589533563,0.1179982957436504
3,3,1,1.4371289994380116,0.004036238375091596,0.1,0.05637023319097473,0.698818773000265,1.3524534197276456e-06,6.316327426574537e-08,8.33863910521555e-07,0.005373139497379774,0.7022458595467752,0.9663892416578449,0.9942419739426699,0.2509413810573592,0.5545454545454543,0.4285714285714285,0.17978277792193334,0.24932249322493225,0.171875,0.2585162457713791,0.031195840554592725,0.03467153284671533,0.06320912369169429,0.2756641314926287,0.18158507911391553,0.16833879673747476,0.19391578668123377,0.27722217779244573,0.17247631760123128,0.14861046122680288,0.18074288621870838,0.251860754043292,0.18146047815890443,0.16902464845174814,0.19456093307917932,0.27706420156306144,0.17237785373423886,0.1512052031006036,0.1831840120273288,0.2512895676322606,0.21379177871686517,0.20007153779564968,0.2516703786191537,7.905083872963174e-07,0.21784776902887143,0.2846975088967971,0.23947297328588957,0.8539428001798534,0.8342343242680075,0.8008957892335884,0.16736443871313123,0.7136204705206934,0.21593786207784416
3,3,1,1.4372637704811475,0.004044754661513814,0.1,0.094920442949469,0.6993371535024115,1.3525182176596261e-06,1.045469999505003e-07,8.356821098620603e-07,0.0032150269642875744,0.7021610606685911,0.9662527336177792,0.9943125523869089,0.12646684284755788,0.618181818181818,0.4591836734693877,0.18948886037715665,0.24119241192411925,0.1640625,0.2599098342965397,0.03466204506065858,0.04014598540145985,0.05918356761242802,0.13324982878563962,0.21165798754715204,0.2738948667562011,0.2587808655947734,0.3044973027783393,0.1812536837102262,0.24102694772260813,0.23726378510239488,0.27476825657939496,0.2117177043889681,0.27467203701319653,0.259552446369984,0.3045111660307207,0.18172342102550254,0.2439180570056546,0.24009798450323983,0.274743804406822,0.32942758355743396,0.30245568761922526,0.2516703786191537,8.697216571363977e-07,0.22834645669291342,0.2241992882562278,0.2519956467037674,0.8375802422095832,0.866529240658636,0.8383980519311476,0.14342698766185924,0.6989131335168086,0.11383574156607679
3,3,1,1.436808770859762,0.004020924010739166,0.1,0.2246305604898144,0.7001792857868725,1.352452737630937e-06,7.257075320368006e-08,8.333929723352691e-07,0.004661339721244442,0.7009085892301227,0.9661934207226889,0.9942914708591054,0.18945379359450093,0.4999999999999999,0.43877551020408156,0.14379614903517976,0.20867208672086723,0.1757812499999996,0.20814042332566254,0.03639514731369151,0.0364963503649635,0.07552258934592043,0.375437047183073,0.1251746730313189,0.1754089741905771,0.28113392855591623,0.35257207305140614,0.11573292719372585,0.1460922592810454,0.2485840204111378,0.3216031055920827,0.12508216159314733,0.1761265480958445,0.2817331929853367,0.35245025712038225,0.11564160685066016,0.14869570610618932,0.25080792659311046,0.32106661543238835,0.17702650787552832,0.2871258289163663,0.2516703786191537,1.2708307038057565e-06,0.21784776902887143,0.24911032028469737,0.281108701189438,0.8201244772293027,0.8163714358229077,0.7520242240421566,0.22385495818253354,0.7117315926948233,0.17699744361547565
3,3,1,1.4343102775009835,0.004015594256282411,0.1,0.17347594391322424,0.6992754316847744,1.352461226317716e-06,1.9918093954224527e-08,8.311030240571172e-07,0.01719206026141984,0.7028029245702639,0.9660698448265681,0.994199079338951,0.3195834645561474,0.5636363636363635,0.37755102040816324,0.22818434839554677,0.21138211382113792,0.125,0.28426976171634577,0.03119584055459255,0.03467153284671533,0.06320912369169429,0.3477814223407707,0.26176452615649937,0.25570186874345247,0.2902279094730724,0.3068154715008986,0.2500283714303797,0.22109320496008,0.2732664100762272,0.2754285977102655,0.26115846847239443,0.2557521097433296,0.2902773481883085,0.3061703398582999,0.2485387012247945,0.22184366372310915,0.2739316775114746,0.27341119974118877,0.16456012293507505,0.2855618066077774,0.2516703786191537,5.643021000541972e-07,0.20734908136482944,0.29893238434163694,0.27156232391920154,0.8435792155359586,0.8846243310733941,0.8585185435480573,0.1312724096993616,0.722336246640162,0.08862133017821139
3,3,1,1.4369432940743383,0.004040590997999026,0.1,0.20968290562757474,0.6977928765077646,1.3524715260143547e-06,3.207135849792483e-08,8.324948885181971e-07,0.010658533376714716,0.6979860995408286,0.9664332358721093,0.9943425164950591,0.8083005846832166,0.49090909090908996,0.4591836734693877,0.12575511540569065,0.20596205962059597,0.15625,0.22843576892640463,0.03639514731369151,0.031021897810218975,0.09575185434929193,0.20400191039181048,0.21327906125829432,0.2174040046617136,0.2824748054969415,0.33639021381103307,0.19975474704582463,0.19040404613553696,0.27148955650135553,0.31161562790078534,0.21287371920001796,0.21773017568018083,0.28276484417459813,0.33599018311761597,0.19859347266710292,0.19167601991630445,0.27259516705507136,0.3101096237257088,0.2758355743373032,0.2666253503741438,0.24721603563474387,6.216685269921112e-07,0.2230971128608924,0.14234875444839856,0.21409263876131734,0.8545592725751096,0.8454996544960274,0.8113438321856912,0.20516928395707712,0.7011154188285373,0.1351573371914102
3,3,1,1.4384234137438872,0.004052155686667206,0.1,0.056559204807437924,0.6984919314232086,1.3524470742703135e-06,3.339738902523556e-08,8.340237414394402e-07,0.010250459704865867,0.6996529095618554,0.9660959005136334,0.9944794582884924,0.1815667319357533,0.5181818181818172,0.4897959183673469,0.12043111007514443,0.22764227642276422,0.12890625,0.29997247485463285,0.02599653379549393,0.027372262773722622,0.06806970223941514,0.2224795443895755,0.21908972023103745,0.23964209524630364,0.2752710468883173,0.3207544119959511,0.19569998416070478,0.2019113121807452,0.25798842625416296,0.2973337221469241,0.21869760803792448,0.23996957043851475,0.27557423209849885,0.32035460164124496,0.19456160157463187,0.203200368067465,0.25914372610330527,0.2958234624358326,0.0897041874759893,0.27637000382949006,0.2516703786191537,7.535576961972985e-07,0.2125984251968504,0.24199288256227725,0.24527428081848135,0.7755713519618991,0.8243050972211963,0.703920217510341,0.203517438499492,0.7173721152396824,0.11150618252708122
3,3,1,1.4383765048198416,0.004042187174439779,0.1,0.05508522619902492,0.6976964963632625,1.3524862453961448e-06,9.68014655184309e-09,8.343025517010621e-07,0.035613274587083875,0.6990028345635189,0.9661399877655402,0.9943460819793701,0.16362914378825427,0.509090909090909,0.37755102040816324,0.19631747590981377,0.2222222222222222,0.1328125,0.28526128512658766,0.013864818024263429,0.014598540145985401,0.06372218476062036,0.12525682154056872,0.1297668111334882,0.1557851966246917,0.14975567632482445,0.2505919636915621,0.15329747095212187,0.1401880464107983,0.12549918280712768,0.21410212217882263,0.12930000201135716,0.15612076350647375,0.1500855537115724,0.25012804806171407,0.15230559508693753,0.1418015708552619,0.12710119375726847,0.2126234191204478,0.18374951978486365,0.22786694145239217,0.2516703786191537,7.905083872963174e-07,0.2125984251968504,0.14946619217081847,0.21492316123405142,0.9030059411341144,0.8333704139909424,0.8535341117536444,0.20519613302597506,0.7151499808113037,0.2535418493020519
3,3,1,1.4427951241087316,0.00408878922628669,0.1,0.07124229940662913,0.6963127416249765,1.3525115135553715e-06,1.1946800888670692e-08,8.357993795763602e-07,0.028890233826585624,0.6988194225182415,0.966443307370377,0.9941619316676111,0.2918692062274924,0.47272727272727266,0.4591836734693877,0.11665029469548124,0.2222222222222222,0.1640625,0.23766816143497757,0.031195840554592725,0.0364963503649635,0.05782198246797034,0.15797678693724526,0.16705737143095867,0.14700447522790983,0.18649807883013758,0.29327363035999854,0.18135827075750766,0.12515993291089633,0.15578716793242164,0.2618598914667749,0.16708107256908467,0.1478802623302874,0.1873071481011006,0.2932494157950669,0.1816333505547133,0.12827468420153898,0.15873470837757087,0.2616536697426951,0.1514022281982328,0.3473575068563748,0.2516703786191537,7.182716867942514e-07,0.22834645669291342,0.2384341637010674,0.2577737984053352,0.8784844144586809,0.8498200688953634,0.8528724351455372,0.19592507761154643,0.6911986065987157,0.08076826404938664
3,3,1,1.4384060766351383,0.004065728245570083,0.1,0.050606598888846915,0.6992286898976939,1.3525244009237908e-06,5.163380664892879e-08,8.341627057206514e-07,0.0065969887496011475,0.7022514282891845,0.9660416888742569,0.9943968512194078,0.18886500253317084,0.5181818181818181,0.3877551020408163,0.1927405820593743,0.20867208672086723,0.16796875,0.2170719184534801,0.03986135181975737,0.0364963503649635,0.08732299393122056,0.23154038856648507,0.1941386584845054,0.20963684473354283,0.2309087714313971,0.32142987458923633,0.18737437451875927,0.19582477450676739,0.21220277822561728,0.28789221401229925,0.19363716960178912,0.20987259267634517,0.23113276975945396,0.3209461335551774,0.18608610105441747,0.19697206537797118,0.21328395072848172,0.28623436715613126,0.306684594698425,0.3158897048851781,0.2516703786191537,1.102860761799713e-06,0.21522309711286092,0.2384341637010674,0.3999922813896586,0.7669933509877837,0.8238906912349435,0.8174600702705097,0.16983134253983523,0.7248417375777457,0.17654992306324757
3,4,1,0.6050347195168764,0.0019519416249991093,0.0,0.056672587777315875,0.8530577411009982,6.293692658479787e-07,3.264552632975535e-08,6.863806874204766e-08,0.0007747585913295969,0.8534677612649841,0.9924685359100136,0.9936228893963697,0.045083594637893507,0.42727272727272714,0.346938775510204,0.1740106651698007,0.23035230352303523,0.21875,0.1885338654861438,0.19410745233968785,0.14963503649635035,0.1232730637143439,0.2308465198428431,0.2423550935824087,0.18662597185000407,0.17677340159269495,0.23622440317541527,0.2576992685994811,0.16336705528111484,0.15255079362186352,0.20375981311063862,0.2417983477676403,0.1867613217155819,0.17690763720216895,0.23558434778885473,0.2559506551831604,0.16379485423298423,0.15295053220308485,0.20120101786634448,0.18853246254321954,0.6145847551847758,0.11581291759465476,7.182716867942514e-07,0.15485564304461943,0.21708185053380769,0.1612386825875869,0.8067224270222838,0.8189681613492406,0.7802970237003768,0.22147006316098095,0.5662270944413549,0.1097038394811215
