fid,iid,rep,vbs_precisions,selector_precision,selected_algorithm,selector_switch_budget,static_B10,static_B20,static_B30,static_B40,static_B50,static_B60,static_B70,static_B80,static_B90,static_B100,static_B110,static_B120,static_B130,static_B140,static_B150,static_B160,static_B170,static_B180,static_B190,static_B200,static_B300,static_B400,static_B500,static_B600,static_B700,static_B800,static_B900,static_B1000,static_B1100,static_B1200,static_B1300,static_B1400,static_B1500,static_B1600,static_B1700,static_B1800,static_B1900,static_B2000
6,6,10,1.9173e-06,0.0287377173,Non-elitist,600,1.3514844582,0.0804259781,0.0001723702,0.002502215,0.8527165438,2.95412e-05,0.0002800137,2.1304313943,0.2333197032,0.0451202147,0.0162653971,2.381567104,7.06574e-05,0.0020671352,0.0090178087,0.0112214075,0.0342070813,0.0012526832,0.0551007006,1.46648e-05,0.0002766391,1.9173e-06,0.0011254914,0.0287377173,0.0008909523,0.0014475049,0.0144532187,0.0217635128,0.0073817548,0.0143698478,0.0413229279,0.0031846476,0.0106693571,0.0035747524,0.0140270685,0.0171952364,0.0156084291,0.0156084291
6,6,11,3.596e-07,0.005327122,BFGS,600,0.0082957142,0.0023539478,0.0002946657,0.0104032448,0.0005785761,0.0018804062,0.0002220484,0.0008346811,0.0037191347,0.0202592228,0.016984705,0.0603127588,0.0183420854,0.0002726794,4.27008e-05,1.56783e-05,0.0063600784,0.000144514,0.0003961586,0.0135947299,1.5665e-06,0.0002701375,3.596e-07,0.005327122,0.0001645719,0.018604571,0.0087727977,0.0024256306,0.0012682576,0.0013477709,0.0024616684,0.0055564969,0.0082957142,0.0082957142,0.0517749458,0.0415272344,0.0082957142,0.0082957142
6,6,12,5.5685e-06,0.000678667,BFGS,600,0.0833604946,0.0021999957,0.0011133194,0.0035258473,0.0014641974,0.0009344261,0.0046729728,0.000254025,0.0007705031,0.0080141316,0.0186660622,0.0370931937,0.0025702201,0.0058728431,0.0010700042,0.0134159839,0.0018136807,0.0001655643,0.002850444,9.0698661158,1.23024e-05,0.0208725398,0.0012931274,0.000678667,0.0047941435,5.5685e-06,0.0006867822,0.0137408259,0.0065900431,0.0061555764,0.0027798569,0.0046455096,0.0045969433,0.0021999957,0.0045768484,0.0033574327,0.0021999957,0.0021999957
6,6,13,1.0657e-06,1.69153e-05,Non-elitist,600,12.4552660383,2.9516370503,4.012419902,0.7140385657,0.8836368578,0.00128849,0.0004482161,0.0025448971,1.7708e-06,0.0005304509,0.0023244101,3.03231e-05,0.0112265249,0.0001263041,1.61218e-05,2.7976045634,1.51868e-05,0.054253035,0.081195086,0.0278503438,6.71176e-05,6.0154e-06,1.0657e-06,1.69153e-05,8.1895e-05,1.5457e-05,0.0001688281,0.000197319,0.0001424001,5.19636e-05,0.0005208251,5.35212e-05,0.0001424001,0.0001424001,0.0002833368,0.0005120339,0.0001424001,0.0001424001
6,6,14,3.6809e-06,0.0001693095,BFGS,600,0.002286932,0.002286932,0.0023932543,0.0022167515,0.0045743245,0.0003587207,0.000293678,0.0113318024,0.0027808632,0.0017942914,0.0005157531,4.7881e-06,0.0006200127,3.6809e-06,0.272838598,5.7994e-06,4.97054e-05,0.0003412634,0.0011738194,0.0127561874,0.0004574105,0.0046745732,7.689e-06,0.0001693095,0.0017743841,0.0004853926,0.0089421281,0.0023336273,0.0024784859,0.0011474854,0.0006071932,0.002286932,0.002286932,0.002286932,0.0045344748,0.0013024121,0.0024680425,0.002286932
6,6,15,4.7468e-06,0.0002798146,BFGS,600,8.9544163849,0.0007932754,7.3391e-05,0.0038192917,0.0087451775,0.0005035427,0.0032520879,0.0960499693,0.0009142189,0.0007168275,0.0113557203,0.0784533526,0.0006761624,0.0005047332,0.0015101497,0.0468099699,0.0031157271,0.0017475795,1.9810675708,0.0018184988,0.0046562506,4.84081e-05,4.7468e-06,0.0002798146,0.0013872387,0.0261083626,0.0002717541,0.0012786518,0.0004335862,0.0003339728,7.3391e-05,7.3391e-05,7.3391e-05,5.63993e-05,8.5526e-05,7.3391e-05,7.3391e-05,7.3391e-05
6,6,16,8.683e-07,0.0009062476,BFGS,600,0.0009766192,0.4440006953,0.5958586728,0.8199539679,0.0049422335,0.0007550684,0.0002745138,0.0270176264,0.0314639936,8.41148e-05,0.0010468032,0.0127987335,0.1409115719,0.000510179,0.001647618,1.05012e-05,0.0001714185,0.6231261439,0.0001090592,8.683e-07,0.0594494948,0.0003081727,0.0757844324,0.0009062476,0.0002724704,8.0445e-06,0.000277358,0.0002637939,0.0022755273,0.0028483361,0.0049422335,0.0071554191,0.0180996182,0.0053446805,0.0184900104,0.0041871072,0.0082318581,0.0049422335
6,6,17,2.0358e-06,2.4848e-06,BFGS,600,2.0358e-06,0.0026746822,0.000277473,0.0048866224,0.1540159142,0.0013459202,8.6941e-05,0.03913207,0.0422918687,5.5819e-06,0.0022824837,0.0046685556,0.0810693438,1.84748e-05,0.0025456858,0.0001452468,0.0085620854,0.0005627,0.0461756563,0.0012631781,0.0025660367,0.0046581214,2.90014e-05,2.4848e-06,0.000401907,0.0026864291,0.0065008629,0.0055796768,0.1017864935,0.0418453181,0.041273071,0.0048866224,0.0128353119,0.0073049278,0.0081466719,0.0059549479,0.0048866224,0.0048866224
6,6,18,3.878e-07,0.0082273796,BFGS,600,0.0115609485,0.0097301143,0.7464589751,0.0013462336,0.0026482294,0.078325868,0.0002127291,9.3442e-06,0.0004429913,0.0002787591,0.0002382492,0.0090118199,0.0002435774,0.0001646125,1.6962e-06,3.80078e-05,0.0086085735,1.0842e-06,1.6831e-06,4.7507e-06,0.0025173515,0.0797202779,0.0021561479,0.0082273796,0.0332956124,0.0067760834,0.0084731762,0.0001244838,0.0006129864,0.0045093016,0.001090637,0.0115609485,0.0115609485,0.0115609485,0.0115609485,0.0086925679,0.0115609485,0.0115609485
6,6,19,1.8423e-06,0.001072777,BFGS,600,0.0253802188,0.0179196244,0.0179196244,0.0006466619,0.004547213,0.0017407258,1.56469e-05,0.000194336,0.0005438209,0.0001555346,0.0002752089,0.0144837057,1.77812e-05,0.0650341554,1.69531e-05,1.8423e-06,0.0029492538,0.0004636164,0.0004230337,0.0404704462,0.0046637223,0.0014782431,0.0002196084,0.001072777,0.000831541,5.55474e-05,0.0009947151,0.0179196244,0.0179196244,0.0051001463,0.0026071015,0.0179196244,0.0179196244,0.0235068354,0.0100650447,0.0179196244,0.0179196244,0.0179196244
6,7,0,1.6811e-06,0.0045082198,BFGS,600,0.0346597371,1.3618062653,0.1636625023,0.5850796194,0.1973838722,0.0005406008,0.0013696392,0.3679955292,3.570237804,0.004619705,0.0004984777,0.0005397591,0.0006401705,1.6811e-06,0.7310611519,0.0001793926,0.0003083024,0.0009912648,0.661274252,0.0020461086,0.0002622389,0.0014041397,0.0159085146,0.0045082198,3.02055e-05,7.08554e-05,0.0009224015,0.0002390668,0.0016347185,0.0016347185,0.0021238674,0.0016347185,0.0010799043,0.0005316987,0.0016347185,0.0038972641,0.0016347185,0.0016347185
6,7,1,2.41e-08,1.68675e-05,BFGS,600,6.0776767989,4.6250706622,1.2953471853,0.7898723131,0.0221683209,0.0133607743,0.000163924,0.0186966178,0.0936818395,8.0283e-06,7.059e-06,0.0009260583,1.46991e-05,0.0002613287,0.0004315661,2.41e-08,0.0320611373,6.772e-06,0.1435299813,4.74115e-05,0.0036524506,0.0108298317,0.0002754479,1.68675e-05,1.4397e-06,6.50877e-05,0.002550755,0.0002721519,0.0010338933,0.0003104391,0.0006321996,0.0002365538,7.31889e-05,0.0001763892,9.73254e-05,6.5765e-05,7.31889e-05,7.31889e-05
6,7,2,1.5704e-06,0.0016182495,Non-elitist,600,1.2089580531,0.7730426517,2.069604646,0.8719042195,0.3357454301,1.4810549823,0.0306764652,0.0791777037,0.0884247725,0.1913894317,3.57208e-05,5.06438e-05,1.60812e-05,0.0087616566,0.0404798058,0.0361515514,7.63525e-05,0.0363615328,3.29807e-05,1.5704e-06,0.0340741495,0.0006320236,0.000123169,0.0016182495,0.1285424305,0.0087669728,0.0088861554,0.0066719606,0.0200464557,0.0010714551,0.0014404579,0.0018360586,0.00132549,0.0029425725,0.00132549,0.0045169238,0.00132549,0.00132549
6,7,3,1.7209e-06,5.11604e-05,BFGS,600,8.2240682715,0.0002612761,0.0015404922,0.0008182482,0.0008779426,0.0001463565,0.0003119975,0.0006631088,1.7209e-06,0.0001498589,0.0009119934,0.0019622079,0.0001292754,0.0009760628,3.36739e-05,0.0025438562,0.0043466278,2.90794e-05,9.86398e-05,0.0003012772,0.0001297934,0.0052532623,0.0014890212,5.11604e-05,0.0206693063,0.0137121167,0.0160131949,0.0040084781,0.0002167457,0.0002690005,0.0004995928,0.000177926,0.000177926,0.000177926,0.0002895199,0.0004692953,0.0002681732,0.000177926
6,7,4,2.5397e-06,0.0005086476,BFGS,600,0.8270356064,0.1334762002,0.1236797793,0.1926718678,0.0089465734,0.3729233812,0.0673351167,0.0188414061,0.0431135858,0.0001708281,2.5397e-06,0.0005329086,0.0101283443,7.4736e-06,8.44349e-05,0.009071735,0.0001801468,0.0087010833,0.0146470041,0.0124763838,0.1090253107,0.0007711924,0.0002703706,0.0005086476,0.0655823811,0.0008906338,0.0050155466,0.0030348484,0.0002825687,0.0010977926,0.0021819232,0.0016351949,0.0017655986,0.0038174256,0.0038300931,0.0039293789,0.0038321861,0.0038174256
6,7,5,2.055e-07,0.0001064648,Non-elitist,600,0.4500891309,0.0002788032,0.0209127577,0.0002585574,0.2049170149,0.0034636558,0.0015390634,0.3276924088,0.7565533983,6.3232e-05,1.06424e-05,0.0034173491,0.0001422254,0.0228029879,5.36292e-05,0.0007771309,0.0015280019,0.0001852766,0.0010450985,0.0013012307,2.055e-07,0.0051028219,2.23392e-05,0.0001064648,0.0072000697,0.0974430247,0.0333895951,0.0012777184,0.0015682432,0.062215575,0.0485179608,0.0085625763,0.0209127577,0.0468871198,0.0209127577,0.0240037419,0.0227008326,0.0209127577
6,7,6,1.3671e-06,0.0024808402,BFGS,600,0.0026096246,1.5686181222,1.5682428481,0.0008978172,0.0038420288,0.0019218165,0.0001135397,0.0021284303,1.4406351459,0.0090929099,0.0001102639,9.2925e-06,0.0001619623,1.493e-05,0.0026294201,9.7396e-06,0.0009364192,1.3671e-06,0.0011943031,0.2406962398,0.0026608235,0.0034537737,0.0001419455,0.0024808402,0.0019979529,0.002122577,0.0458175107,0.0055879218,0.0127476546,0.0070865291,0.0214084485,0.0261286866,0.0437748766,0.0610338842,0.0798700292,0.0505507521,0.0761721087,0.0761721087
6,7,7,1.8348e-06,0.0032460929,Non-elitist,600,4.5838222773,0.0001228936,0.4821459064,0.0423268129,0.1823900141,0.0008598902,0.0773040208,0.005378288,0.0092483229,3.90989e-05,0.038717112,0.0004491843,0.0016369435,0.0008179237,1.77372e-05,0.7024589741,0.0003699199,2.94598e-05,0.0014407954,1.8348e-06,0.0099841907,0.0037030801,0.0001222336,0.0032460929,0.0045709067,0.0098314475,0.0046998864,0.0048125085,0.0247257013,0.0091507612,0.1510242401,0.0176017697,0.0177152734,0.0422655596,0.0177152734,0.0177152734,0.0332358932,0.0177152734
6,7,8,7.41e-08,0.0006298264,BFGS,180,0.0002671404,0.0017503336,0.1070754547,0.0087248348,0.0001634378,0.0073174166,9.06186e-05,0.000261629,0.0390297859,2.86084e-05,0.0002715926,0.0022936427,7.41e-08,0.001565535,7.384e-06,0.0004836319,0.0046519982,0.0006298264,3.71211e-05,4.1271e-06,0.0442393712,1.082e-07,5.5683e-06,0.0002156728,1.06371e-05,0.0002715071,0.0102378467,0.0206620854,0.0124509169,0.0090480461,0.0215996002,0.0153311075,0.0191397339,0.0172582575,0.0265961469,0.0186280277,0.0186280277,0.0186280277
6,7,9,1.669e-07,0.0021447743,BFGS,600,3.0946400733,0.0290482659,0.0425697071,5.14963e-05,0.0002431791,0.02176867,0.0610360087,0.0053206874,5.4797e-06,1.4423e-06,0.000830055,0.0017348952,0.0384648093,0.0002163389,1.17032e-05,0.0278951066,0.0031879297,0.041448108,1.669e-07,0.0010740764,0.0001198626,5.64719e-05,1.91943e-05,0.0021447743,0.0328545475,0.0010995595,0.0123729662,0.0053021011,0.0044426013,0.0045216423,0.0054848563,0.0025499016,0.0025956901,0.002066774,0.002066774,0.0025545828,0.002066774,0.002066774
6,7,10,1.4987e-06,0.0702297558,BFGS,190,6.1628982328,0.0063044818,0.0063044818,0.0089534887,0.1180486518,0.0009841215,5.92913e-05,0.0007311076,1.341753741,0.0211529863,6.91193e-05,3.7159e-06,0.0788445473,0.0417837499,0.2381100836,1.03902e-05,1.4987e-06,0.0009853,0.0702297558,0.0004582981,0.0001232224,0.0766806351,8.351e-06,0.0269268211,5.4711e-06,0.0001461487,0.0001033796,7.82501e-05,0.0009410029,0.0027270278,0.0020911276,0.0031623956,0.0062044592,0.0048970638,0.008068951,0.0084607222,0.0074586032,0.0063044818
6,7,11,2.451e-07,2.621e-07,BFGS,600,0.0001899911,0.0700910891,0.4833256644,1.1820980555,0.0055049761,5.58829e-05,0.000102941,0.0007694095,0.0002503837,0.0005859485,0.0004770018,0.0019757765,0.0001454165,0.0018446435,0.000309374,0.000559194,0.0820713598,0.000430769,2.8498e-06,0.000140681,6.2757e-06,6.399e-06,2.451e-07,2.621e-07,0.0001287264,0.0008787387,0.0006402764,0.0004838276,0.0003368423,0.0004911235,0.0003521927,0.0002086335,0.0004922562,0.0001529601,0.000769221,0.0006100879,0.0003368423,0.0003368423
6,7,12,1.6508e-06,0.020588472,BFGS,600,0.0089566342,27794.9175812757,0.0408363032,0.025639735,0.3683968558,1.2676845748,0.0089118707,0.113783269,2.2543372449,0.013696927,0.0001082835,0.0152339638,0.007531683,3.8063e-06,6.0457e-05,6.8353e-06,0.0026588052,5.84559e-05,0.01583501,0.0045021161,0.0002407109,0.00445099,1.6508e-06,0.020588472,0.0084016566,0.0005945846,0.0071416908,0.0016396645,0.0002654685,0.0009245658,0.000262312,0.0005031235,0.0005111179,0.0008039413,0.0025402548,0.0023254942,0.0019140391,0.0014660011
6,7,13,1.033e-07,0.0013877594,BFGS,600,11.3203895068,0.0007520373,0.0147154809,0.0012716719,0.60731087,0.0024681568,0.0013343582,0.0005446746,0.0001476544,0.0045908639,0.0057083375,0.0001466664,0.0014703732,0.0135275946,0.5851099354,0.0398048366,1.723e-07,0.0028457611,0.0200087601,0.5667591583,0.0181756262,0.0004875529,9.18063e-05,0.0013877594,0.000101124,0.0020776966,0.0009384915,0.0051193845,0.0094192605,0.0414375902,0.0031680892,0.0029049438,0.0093575451,0.0157558598,0.0098820437,0.0133105589,0.0147154809,0.0147154809
6,7,14,3.4373e-06,0.0001724511,Non-elitist,600,0.7304269629,0.0065309146,0.3741580295,0.0979615772,0.3992853512,0.0093266525,0.0003535472,0.0033008387,0.0020222927,1.6042e-05,0.007823934,0.0003184552,1.88113e-05,2.96652e-05,6.74236e-05,6.09931e-05,0.0001272802,0.0073757275,0.0001499486,0.0042124672,6.5545e-06,0.0025720668,0.0001695916,0.0001724511,3.4373e-06,0.000138691,9.7717e-06,0.0002687364,9.02921e-05,0.00020974,0.0006560762,0.0002687364,0.0002687364,0.0001616306,0.000394502,0.000303537,0.0002784931,0.0002687364
6,7,15,4.2949e-06,1.50748e-05,BFGS,600,0.0432705622,0.0001837449,7.79133e-05,2.9443999851,0.1117815126,3.5229050164,0.2242930064,0.0002723583,0.0215720885,0.0050559068,0.0004938987,5.4243e-06,0.0085873781,0.0004369725,0.0040563543,0.0015918378,8.86521e-05,0.0001512126,0.0007557396,0.001292419,0.0014103121,0.0004933981,8.9497e-06,1.50748e-05,0.0010862505,0.0001392562,5.69643e-05,0.0001332437,0.0010255815,6.2293e-05,0.0005456818,0.0002581583,0.0002708477,0.0002708477,0.0002708477,0.0004664929,0.0002708477,0.0002708477
6,7,16,1.3128e-06,0.012513537,Non-elitist,600,0.0007939137,0.0665303887,0.6864408966,1.5783145898,0.4651772181,0.0234457078,0.0010603916,0.0021932751,0.0061116936,0.0025667893,1.34849e-05,1.53721e-05,0.0029909671,0.0004373991,7.90487e-05,0.0023750374,2.48042e-05,0.0003098377,0.0699062353,0.0793893671,7.8048e-06,1.3128e-06,4.33533e-05,0.012513537,0.0002838201,0.0059610928,0.0016098633,0.0046338537,0.021437824,0.0048035087,0.0110960279,0.0006470741,0.0110960279,0.0110960279,0.0110960279,0.0131908208,0.0121679313,0.0110960279
6,7,17,6.259e-07,4.26959e-05,BFGS,600,0.0127149647,0.0127149647,0.0127149647,0.0010527952,0.0798436416,0.0021270506,9.74537e-05,0.0092879994,0.0010364502,0.000983682,0.0007265324,0.0002825378,6.259e-07,0.0006055696,0.0047149164,0.0021622574,0.0080146138,0.697411883,0.0008399923,0.010925682,6.6309e-05,0.0005033108,0.000527521,4.26959e-05,0.0015885125,0.0054267949,0.0005583769,0.0027502137,0.0002718252,0.0115349522,0.0024803177,0.0022443446,0.0127149647,0.0127149647,0.0127303841,0.0161664917,0.0124554217,0.0127149647
6,7,18,6.86e-08,2.3893e-06,BFGS,600,0.296055801,0.0021051164,0.0004876958,0.0051629791,0.0037070065,0.001258575,0.0024084645,0.3451640261,0.1346365172,1.0427e-06,0.0059451998,6.86e-08,0.3004043141,0.0001419628,1.839e-07,0.0003826941,0.0297235018,0.000695916,0.0012917232,3.04836e-05,5.77183e-05,6.5155e-06,0.0001274008,2.3893e-06,6.39018e-05,0.0001486094,0.0009300637,0.0005640349,0.0052832134,0.0052832134,0.0046585676,0.0017404225,0.0052832134,0.0042503028,0.0052832134,0.0072175379,0.0052832134,0.0052832134
6,7,19,9.472e-07,0.0879666338,BFGS,150,0.0658988451,3.07484e-05,0.0089095073,1.00103e-05,0.0014174299,0.0043954785,0.0010070922,7.9607e-06,0.0057629977,2.0837e-06,9.472e-07,2.6489e-06,0.0265634531,0.0038845838,0.0879666338,0.1220762292,0.0162393895,0.0066407499,0.0002424633,0.0188633466,7.4863e-06,4.04397e-05,8.67632e-05,7.9887e-06,0.1800712377,0.0005071959,5.65845e-05,0.006426878,0.0111330792,0.0057674987,0.0014044388,0.0007707486,0.0002206541,0.0012997623,0.0002206541,0.0007560014,0.0002206541,0.0002206541
7,6,0,1.681457153,11.3796868309,Non-elitist,110,4.7223651677,165.6521398261,165.6521398261,4.9229843268,3.6633264902,10.8984497392,31.3011450804,31.3011450804,16.6906592675,11.7961117138,11.3796868309,6.9082863546,7.397415797,8.1045958555,11.3505733188,10.1065536296,11.7717004692,2.4976790876,2.5773686414,7.4642153371,10.8209962663,11.7961117138,11.7961117138,1.7406792589,3.8567743249,11.7961117138,6.8985899697,11.7961117138,11.7961117138,11.7961117138,6.6576567672,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138,11.7961117138
7,6,1,0.3313212542,63.797623422,BFGS,110,0.3313212542,2.6623649786,285.1623568982,1.318035279,7.7294193921,92.7603754769,92.7603754769,92.7603754769,7.0410238469,63.797623422,63.797623422,8.8952342573,8.8952342573,4.1951349116,9.2882259685,4.8966551713,3.8188747269,7.1551248661,3.8528943743,4.3639783614,5.9012463073,8.4141172085,8.3196386786,5.4732975286,7.0037993658,8.3196386786,4.6125231974,4.5139586426,6.9405457134,8.3196386786,4.4360790588,7.0868448483,8.3196386786,8.3196386786,8.3196386786,8.3196386786,8.3196386786,8.3196386786
7,6,2,0.4246106917,1.8770187192,Non-elitist,60,3.0160629573,0.5424737551,1.8891628556,2.6754496246,0.4246106917,1.8770187192,0.9909593631,1.796905688,3.4092875821,3.4713635361,3.4412173506,1.8891628556,2.1926284102,30.5868680072,30.5868680072,6.3837263333,3.1863651606,2.57543384,4.7054972469,2.7385492219,2.7382490145,6.4399847392,3.1122578275,6.2747540063,6.2747540063,3.5094200967,0.5890528037,6.2707855257,6.2707855257,6.2707855257,6.2707855257,3.6579103135,6.2707855257,6.2707855257,6.2707855257,6.2707855257,6.2707855257,6.2707855257
7,6,3,0.2857216941,17.0948784097,Non-elitist,110,6.0633269175,7.5961428214,1.8813836043,23.5592885012,18.6496871502,1.4910826027,6.6428232661,15.5575359956,4.6234137672,6.8985899697,17.0948784097,2.5532944846,0.5474583097,29.5738600705,18.900503041,3.5756861683,0.2857216941,20.1532147089,2.7391926387,19.2817797104,29.5738600705,4.4118837164,29.4375355035,8.043706906,28.3911250291,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705,29.5738600705
7,6,4,0.022854978,6.359705671,Non-elitist,110,2.1666106163,2.7168551914,0.022854978,5.9439307054,1.3144290843,5.8701816923,93.9667159504,1.3707566097,3.4092875821,4.6491310617,6.359705671,7.4065250643,6.4572358085,5.7403251095,3.832363319,6.0432136909,8.0568166305,4.7550630663,4.8286970188,9.0747794376,7.4266471024,8.3594710731,10.3450658965,10.3450658965,10.5326846609,12.6261169469,9.0324954327,7.7453276609,9.1663581416,12.6261169469,10.5326846609,9.1886190799,12.6261169469,12.6261169469,12.6261169469,12.6261169469,11.6971983085,12.6261169469
7,6,5,0.0,0.4155289965,Non-elitist,110,4.1102627225,3.5347796442,2.1426472975,1.5025685024,1.097469469,4.4297107327,0.5820005743,4.063177162,1.5687148189,6.2973235265,0.4155289965,8.6930324113,0.9927198445,0.0,3.3574141331,1.5411341217,5.808249107,5.9744996845,1.469690758,5.9477715537,6.7731062748,0.6941385437,12.6900794519,12.6603965568,12.6603965568,6.5291044385,12.6603965568,12.6603965568,0.961996121,12.2672630697,12.6603965568,12.3176652682,12.6603965568,12.317811563,12.6603965568,6.155964333,12.6603965568,12.6603965568
7,6,6,0.9759284458,11.2505968788,Non-elitist,110,19.6218804451,2.7218759894,15.282604424,1.7204949256,4.7550630663,7.2772741131,8.9982817813,7.4263030539,9.7000956735,10.1951497297,11.2505968788,7.4974301557,1.3416228936,7.084245951,15.8549995536,2.5773686414,12.0427194734,8.9606909733,10.9421343671,14.5493925515,10.6262794037,10.7143917234,11.4472056011,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266,11.7134504266
7,6,7,0.8953854416,2.7741233485,Non-elitist,110,8.0825438882,6.3621171815,1.8920036813,4.5229873693,4.5229873693,3.8188747269,1.4965032565,3.5662608357,3.5536865297,5.3131121579,2.7741233485,6.2091927203,4.0476794206,2.4664800319,11.3946393398,6.4003558818,7.3452875166,10.1695887928,2.4976790876,3.9213739666,2.3508924515,8.7474871477,8.7474871477,8.7474871477,7.3452875166,3.5251041934,7.6202604115,7.3452875166,7.3452875166,7.6202604115,7.3452875166,6.9560314338,7.3452875166,7.3452875166,7.3705816643,7.6202604115,7.6825063943,8.7474871477
7,6,8,0.8953854416,6.6475039538,Non-elitist,110,4.1951349116,9.7566349722,8.8166499904,1.8738146112,3.8577401833,16.8799937621,8.4830274245,8.0358131181,6.2258729986,4.4391081027,6.6475039538,27.5204123713,4.7550630663,7.3948736417,27.5204123713,5.7536232516,11.9893434648,2.5581949775,7.3828354594,12.0789956157,13.0590292013,13.0590292013,5.6945057468,13.0590292013,7.7536213832,13.0590292013,6.2950569581,13.0590292013,6.5673501678,13.0590292013,13.0590292013,13.0590292013,11.3120078215,7.3060855833,12.2738149914,12.0190637478,13.0590292013,13.0590292013
7,6,9,0.8953854416,6.3028820926,Non-elitist,110,3.5347796442,2.5055949143,0.8953854416,2.1789862577,9.9676145231,5.2510592781,6.7071461515,3.7413061035,13.0057843631,6.2834138072,6.3028820926,5.2373160638,12.1415274297,2.4664800319,4.4183959819,7.0197143081,11.5669057742,9.6827518861,3.5436741109,9.6418085288,5.0160650377,6.6119034547,5.2608491034,9.3925969123,10.0982107674,10.0982107674,8.806451628,10.0982107674,10.0682539426,10.0682539426,10.0682539426,5.433040753,10.0682539426,10.0682539426,10.0682539426,10.0682539426,7.4776878604,10.0682539426
7,6,10,0.8953854416,7.0260252402,Non-elitist,110,6.8816597509,12.3513576355,3.8188747269,12.4234138899,5.109786634,2.5176359864,3.5347796442,6.5137418054,78.3390228725,2.7391926387,7.0260252402,6.149686543,13.0728832938,13.8192336439,36.2979386971,17.5200137984,12.401467451,15.7889793079,12.614829835,10.952208737,5.9077422976,11.0666272718,6.3028820926,10.3911220995,12.3233298388,12.3233298388,11.1717513297,12.3233298388,12.3233298388,12.0689793383,12.3233298388,12.3233298388,12.3233298388,12.3233298388,12.3233298388,10.699058855,12.3233298388,12.3233298388
7,6,11,0.1871417662,6.9304733242,Non-elitist,110,3.9858406155,2.3523397917,0.1871417662,4.4879153875,1.4144337765,3.9554845247,6.2530921069,0.5417543304,6.745002403,3.1579866797,6.9304733242,2.6349147531,29.4534262992,5.548015719,2.4664800319,2.078302339,2.4500536471,2.707813606,2.3541508207,5.1294684316,8.128537383,4.6303036044,14.064505041,9.2275682603,4.6223982226,3.606863974,6.1952862541,14.064505041,14.064505041,13.4099250651,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041,14.064505041
7,6,12,0.678483405,7.3090472915,Non-elitist,110,4.445545004,0.678483405,4.8832606835,3.4667008375,7.793517773,7.2703385678,6.2213486075,1.8891628556,68.2355448021,4.1102627225,7.3090472915,6.2394715168,8.4815833862,11.0568690243,10.2211111815,6.0623955772,6.5986209424,1.6931205238,8.0407575787,7.0260252402,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,13.0285061096,11.0568690243,10.5146062618,13.0285061096,13.0285061096
7,6,13,0.3042663494,4.8994860563,Non-elitist,110,1.8891628556,4.41939515,1.7204949256,0.5424737551,2.064784963,0.7202128611,2.1789862577,0.4094567718,4.15868167,2.9493413406,4.8994860563,42.0411996739,7.8242275397,10.9042991827,3.2474396636,2.8204850853,2.5925318705,1.7032227948,5.432850598,6.8393251737,4.1603098342,9.117533674,7.6599917643,4.9690643518,6.2571819851,9.0476208967,6.7184015458,7.0082587817,6.7784169739,5.2019906968,7.0037993658,6.773880437,9.117533674,9.117533674,7.1028288814,8.8628902818,9.117533674,9.117533674
7,6,14,0.0095442575,0.0216937776,Non-elitist,110,0.0095442575,1.3119902992,0.0196897988,1.2885292523,2.078302339,1.8336926915,69.0536705698,0.5424737551,2.078302339,1.4763148566,0.0216937776,2.943307987,0.4681575569,4.4551759542,0.013449631,2.1671908709,0.6270927129,1.3812158409,2.0227390447,0.0302187667,0.9251653562,1.1166992946,0.9763963756,0.7582929319,0.7643163617,0.9251653562,0.7373244273,0.5753191911,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562,0.9251653562
7,6,15,0.8409424667,51.5111658342,BFGS,110,4.2072439478,1.5641350656,180.0690608494,4.7550630663,2.8775537736,3.3592997033,7.349687508,9.7966418046,67.6860787895,6.7007187768,51.5111658342,43.2275996875,1.681457153,4.1951349116,2.7391926387,20.5932717762,16.1270512799,10.1330636223,4.2775348804,5.2838997194,6.6185519597,9.185526732,8.594733363,7.435945658,8.4538383656,8.4538383656,6.6185519597,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656,8.4538383656
