fid,iid,rep,vbs_precision,selector_precision,selector_switch_budget,static_B8,static_B16,static_B24,static_B32,static_B40,static_B48,static_B56,static_B64,static_B72,static_B80,static_B88,static_B96,static_B100,static_B150,static_B200,static_B250,static_B300,static_B350,static_B400,static_B450,static_B500,static_B550,static_B600,static_B650,static_B700,static_B750,static_B800,static_B850,static_B900,static_B950,static_B1000
8,7,12,0.0,1e-10,72,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,5.614e-07,0.0055806108,0.0084224471,0.0084224471
8,7,13,0.0,0.0,56,0.0,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0058975035,0.063081241,0.450996564,0.4580334668
8,7,14,0.0,3.9308394342,64,0.0,0.0,0.0,0.0,3.9308394342,3.9308394342,3.9308394342,3.9308394342,0.0,3.9308394342,0.0,1e-10,1e-10,0.0,0.3545944473,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0297611338,0.4904115293,1.0942239092,1.0776302166
8,7,15,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,0.0,3.9308394342,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-09,0.0730085482,0.4080509811,0.711561149,0.664428325
8,7,16,0.0,3.9308394342,200,0.0,0.0,0.0,0.0,3.9308394342,3.9308394341,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308394341,3.9308394342,3.9308394342,3.9308394342,3.9308394342,3.9308422183,3.9308394342,3.9308394341,3.9308394464,3.9308396865,3.9308410888,3.9308422183
8,7,17,0.0,0.0,56,1e-10,3.9308394342,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0134445138,0.639363796,1.6161791339,1.9853425429,2.0009687691
8,7,18,0.0,1e-10,32,1e-10,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0010854629,0.0477642894,0.3775402253,0.3030147706
8,7,19,0.0,1e-10,32,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,7.82404e-05,0.0075697296,0.0112815132
9,6,0,0.0,0.0,32,0.0,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308413147,3.9310314535,3.9338369322,3.9346546061
9,6,1,0.0,0.0,56,0.0,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2157873783,0.8430245784,1.0339317774,0.975892235
9,6,2,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002245039,0.0908317797,0.2075577619,0.1977931504
9,6,3,0.0,0.0,32,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,3.1694e-06,0.0648095456,0.3517283978,0.3517283978
9,6,4,0.0027370898,3.9308394341,56,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9308394486,3.930870295,3.9561085935,4.0661283606,4.1364417948
9,6,5,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9106e-06,0.183873386,1.0192898695,1.2365053864,1.2365053864
9,6,6,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0385251546,0.2863507948,0.400540561,0.423309301
9,6,7,0.0,0.0,40,1e-10,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0001825305,0.0192350089,0.0749027859,0.0685173366
9,6,8,0.0,0.0,24,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0021547615,0.0373924342,0.1690738717,0.1690738717
9,6,9,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394342,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394345,3.9308394415,3.9308395375,3.9308395375
9,6,10,0.0,0.0,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1.3333687435,0.0,0.0,1e-10,2.7865690673,0.0,0.0,1e-10,0.0,0.0,0.0,0.0003154735,0.0311403507,1.0902570019,1.3897568391,1.43576105,1.4262685434
9,6,11,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.68274e-05,0.0006341933,0.0064941499,0.0029182809
9,6,12,0.0,0.0,32,0.0,0.0,0.0,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4345e-06,0.0451722642,0.1417422446,0.1559294309
9,6,13,0.0,0.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308494443,3.942848708,3.9876725873,3.9914629316
9,6,14,0.0,0.0,32,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001976741,0.1234475225,0.3757659943,0.3541549235
9,6,15,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1.7e-09,0.2780884058,0.7511567852,0.7738560478,0.8246626154
9,6,16,0.0,0.0,32,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1.6747e-06,0.2392528505,1.1855823327,1.3822977941,1.3605124237
9,6,17,0.0,0.0,16,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,1e-10,0.0,0.0,0.0,0.0,0.0,0.0028214492,0.356579039,0.8164664353,0.8164664353
9,6,18,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,1e-10,1e-10,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9354305161,3.9974776124,4.1567291275,4.130934769
9,6,19,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005161581,0.0363422494,0.1772564448,0.2159947196
9,7,0,0.0,0.0,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3752e-06,0.1042172056,0.3328539078,0.5670955325,0.5191355814
9,7,1,0.0,3.9308394341,32,0.0,0.0,0.0,3.9308394341,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.04e-08,0.038398926,0.1981963803,0.4609403149,0.4609403149
9,7,2,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38228e-05,0.0038916327,0.0053058989
9,7,3,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-10,0.0002039434,0.0015869376,0.0019783192
9,7,4,0.0,0.0,32,3.9308394341,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0247e-06,0.0008713578,0.0012552832
9,7,5,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8e-10,0.0007876381,0.0016669238,0.001489621
9,7,6,0.0,3.9308394341,32,0.0,0.0,0.0,3.9308394341,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-10,1.17373e-05,0.0017845893,0.001170988
9,7,7,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003461751,0.0957656151,0.3637342232,0.4788306816
9,7,8,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.41757e-05,0.0076392862,0.0562871916,0.0566331331
9,7,9,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2753e-06,0.2072740179,1.8470895056,3.641808277,3.1041978926,3.3900482682
9,7,10,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004433358,0.1030313271,0.1889014341,0.2202462267
9,7,11,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1629e-06,0.0010970228,0.0019486762
9,7,12,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012225225,0.134142008,0.772474737,0.772474737
9,7,13,0.0,0.0,72,0.0,3.9308394341,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0074855747,0.0954047055,0.7007987142,0.7007987142
9,7,14,0.0,0.0,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3116e-06,0.3985269743,1.4387146057,1.3342825871,1.3505849006
9,7,15,0.0,0.0,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001398187,0.1198099592,0.3781437773,0.5751881673,0.5639270005
9,7,16,0.0,0.0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0058596568,0.2641674215,0.7071216241,0.8434991063
9,7,17,0.0,0.0,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394341,3.9308394355,3.9308470537,3.9308699574,3.9309129283
9,7,18,0.0,3.9308394341,32,3.9308394341,0.0,0.0,3.9308394341,3.9308394341,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002515867,0.0900893412,0.2104649259,0.1908682484
9,7,19,0.0,0.0,32,3.9308394341,0.0,0.0,0.0,0.0,0.0,3.9308394341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7766e-06,0.018724538,0.0569595519,0.0569595519
10,6,0,1.57e-08,6.066e-07,80,3.378e-07,2.751e-07,9.068e-07,1.593e-07,1.8466e-06,1.7698e-06,1.0852e-06,1.57e-08,1.7778e-06,6.066e-07,3.1811e-06,5.201e-07,2.0619e-06,3.881e-07,3.725e-07,2.59e-08,1.73e-08,5.79e-08,3.7136e-06,4.925e-07,2.4378e-06,9.19e-07,2.907e-07,0.0003962133,1.47952e-05,2.665e-07,31.7430070018,37.4807730777,38.6442521708,99.3820108218,99.5720441065
10,6,1,1.3e-09,4.352e-07,24,1.0505e-06,1.1655e-06,4.352e-07,1.211e-07,2.006e-07,5.42e-08,8.679e-07,2.83e-08,1.3e-09,6.159e-07,7.01e-07,1.42e-08,2.653e-07,7.0802e-06,2.582e-07,5.069e-07,4.721e-07,1.1773e-06,8.59e-07,4.3501e-06,6.9581e-06,2.812e-07,2.622e-07,1.4224e-06,0.1320775943,0.4793930658,5.8168751873,7.7139849775,7.7074315752,9.7088787374,23.4933486878
10,6,2,5.3e-09,5.3e-09,88,5.13e-08,1.5779e-06,1.1e-08,1.204e-07,6.05e-08,2.1658e-06,5.92e-07,9.156e-07,4.66e-08,5.13e-08,5.3e-09,3.3525e-06,2.07e-08,3.122e-07,6.5971e-06,3.19e-08,5.193e-07,7.4494e-06,1.302e-07,6.57e-08,3.09e-07,8.951e-07,4.07e-08,4.734e-07,7.972e-07,2.5439600746,1.506e-07,7.4972542817,8.6412845953,8.2475537152,13.0531452706
10,6,3,1.39e-08,2.3187e-06,48,2.7e-08,2.081e-07,2.949e-07,2.752e-07,1.1315e-06,2.3187e-06,2.213e-07,1.549e-07,6.3e-08,6.6151e-06,6.465e-07,1.192e-07,1.39e-08,3.91e-08,2.6199e-06,2.1827e-06,4.53e-08,1.7541e-06,4.258e-07,1.7818e-06,1.907e-07,1.3227e-06,2.0362e-06,6.239e-07,2.67972e-05,0.6779027423,0.7542532119,25.7671684253,21.8125258496,23.5704215446,380.2578974691
10,6,4,8.8e-09,1.8321e-06,80,3e-07,5.524e-07,3.889e-07,4.066e-07,7.387e-07,4.77e-07,1.824e-07,7.919e-07,3.911e-07,1.8321e-06,8.27e-08,2.0392e-06,2.3495e-06,3.6867e-06,3.473e-07,6.747e-07,9.71e-08,6.5411e-06,8.337e-07,8.8e-09,1.199e-06,5.1e-07,1.1582e-06,4.7047e-05,7.6041e-06,7.09532e-05,0.0104768349,16.7831243465,24.7859160303,23.4774196683,26.917446591
10,6,5,1.26e-08,2.648e-07,88,3.4452e-06,4.28e-08,2.84e-08,2.97e-08,4.354e-07,5.608e-07,2.546e-07,5.764e-07,6.7068e-06,1.044e-07,2.648e-07,2.524e-07,2.801e-07,4.199e-07,4.274e-07,1.67e-08,4.307e-07,1.26e-08,2.751e-07,1.7587e-06,4.745e-07,2.6336e-06,1.228e-07,2.23e-08,8.7501e-06,0.2122283479,0.4869970289,1.6471501802,7.4701232122,5.8422043432,26.0031259443
10,6,6,4e-09,9.052e-07,88,2.356e-07,1.264e-07,5.165e-07,1.01676e-05,4.82e-07,6.278e-06,3.733e-07,5.462e-07,4e-09,3.1644e-06,9.052e-07,2.2339e-06,1.8272e-06,1.815e-07,7.263e-07,6.6903e-06,7.0446e-06,1.0049e-06,1.251e-07,2.5352e-06,9.723e-07,5.648e-07,1.5216e-06,1.106e-06,9.015e-07,0.0037172961,0.0073178677,0.2032070888,0.2110374203,0.1875304591,0.9105168936
10,6,7,3.04e-08,3.62e-07,88,1.6278e-06,1.644e-07,5.943e-07,8.784e-07,4.1981e-06,1.0599e-06,1.2697e-06,1.257e-07,3.04e-08,4.963e-07,3.62e-07,1.873e-07,5.295e-07,2.0747e-06,1.7089e-06,3.4899e-06,6.7697e-06,5.037e-07,1.7497e-06,1.3883e-06,3.557e-07,3.481e-07,2.879e-07,8.951e-07,0.0521670969,1.32352e-05,0.5419017888,1.8901058189,1.9010701834,1.9048404034,1.9073957038
10,6,8,7.1e-09,1.598e-07,72,7.717e-07,3.02e-08,1.381e-07,4.762e-07,2.1253e-06,7.5133e-06,4.5397e-06,6.18e-08,1.598e-07,4.164e-07,1.425e-07,8.5372e-06,1.7153e-06,1.44e-08,1.7399e-06,5.336e-07,4.98e-08,1.1256e-06,2.10036e-05,1.566e-07,7.1e-09,4.287e-07,1.8678e-06,4.73e-07,0.3753127829,1.1161665607,6.3161164448,6.2387309046,7.3955710137,7.6141105031,8.5059054749
10,6,9,1.2e-09,1.2e-09,100,3.87e-07,2.391e-07,6.25e-08,1.0066e-06,1.0806e-06,1.02e-08,7.0986e-06,6.156e-07,1.4216e-06,3.99e-08,4.039e-07,7.284e-07,1.2e-09,2.092e-07,5.8045e-06,1.124e-07,5.585e-07,2.0713e-06,2.2532e-06,3.668e-07,2.739e-07,4.4e-08,1.9202e-06,2.1055e-06,5.54e-08,5.09e-08,1.946e-07,4.7040701313,13.9851108226,12.7634530458,12.8409311959
10,6,10,3.9e-09,4.702e-07,8,4.702e-07,1.7883e-06,1.1876e-06,3.9e-09,7.276e-07,1.83e-08,9.895e-07,5.72e-08,2.421e-07,8.85e-08,1.451e-07,5.589e-07,3.522e-07,3.0591e-06,4.793e-07,2.49e-07,1.24e-07,1.719e-07,4.157e-07,7.41e-08,6.77e-08,7.0667e-06,1.813e-07,1.56773e-05,2.5888e-06,4.829e-07,47.4949761048,49.2086731379,59.2228563689,59.6617689648,125.6588624055
10,6,11,3.3e-09,2.03e-07,88,7.0024e-06,6.85e-08,4.038e-07,8.49e-08,2.1489e-06,2.504e-07,4.72e-07,1.648e-06,9.23e-08,2.0157e-06,2.03e-07,4.21e-08,1.767e-07,3.3e-09,2.49e-08,1.2053e-06,1.6329e-06,1.063e-07,5.116e-07,1.215e-07,4.76e-08,2.1323e-06,0.0002898977,4.21e-07,4.86912e-05,0.0305820198,2.1153005251,2.0115284428,1.3840335145,3.0916485885,171.5926635517
10,6,12,5.9e-09,2.0997e-06,56,5.55e-08,1.442e-07,5.9e-09,8.39e-08,4.054e-07,1.894e-07,2.0997e-06,1.8256e-06,3.47e-08,2.684e-07,1.7384e-06,2.149e-07,2.969e-07,1.7267e-06,2.0956e-06,1.1239e-06,1.7574e-06,6.8888e-06,1.82e-07,1.7854e-06,8.29e-08,1.929e-07,4.7136e-06,0.4667208093,0.0001469278,0.0009949748,4.7632162936,10.1403082599,9.7283835858,22.8916615915,31.6973760414
10,6,13,3.29e-08,1.422e-07,48,6.073e-07,2.433e-07,2.559e-07,1.8253e-06,6.38e-08,1.422e-07,3.29e-08,1.416e-07,2.655e-07,3.68e-07,2.873e-07,1.0245e-06,4.471e-07,3.774e-07,2.4828e-06,1.5742e-06,2.285e-07,5.902e-07,3.41e-08,6.335e-07,5.616e-07,4.7e-08,7.2068e-06,2.233e-05,0.5169148538,8.5639318147,4.536972121,11.1578076856,11.185597429,11.1237179909,14.9554455859
10,6,14,3.9e-08,2.614e-07,48,2.0819e-06,1.2953e-06,4.699e-07,7.657e-07,2.0374e-06,2.614e-07,1.164e-07,7.8619e-06,3.957e-07,2e-06,1.8942e-06,6.998e-07,6.714e-07,2.247e-07,1.9246e-06,3.709e-07,1e-07,4.574e-07,3.9e-08,2.35552e-05,2.26975e-05,2.189e-07,2.7712e-06,0.1006419088,9.1853e-06,0.1971561885,0.0019030406,8.1887094384,8.3093909822,16.8830578594,84.3920396053
10,6,15,3.7e-09,1.7352e-06,48,4.48e-08,3.038e-07,9.204e-07,1.5629e-06,3.7e-09,1.7352e-06,1.6471e-06,8.3823e-06,3.703e-07,3.3815e-06,1.0997e-06,1.04e-08,3.987e-07,7.94e-08,8.6e-09,2.6561e-06,1.69e-08,1.1703e-06,1.1696e-06,7.8341e-06,7.13e-07,2.1e-08,0.3026745574,1.2421e-06,0.1402777233,0.1823799306,1.1927146746,5.3565435513,4.3506694513,7.9220011314,12.5934525317
10,6,16,2.88e-08,4.66e-08,48,8.27e-08,1.8148e-06,1.6662e-06,4.7e-08,2.88e-08,4.66e-08,7.754e-07,2.8243e-06,2.355e-07,2.5654e-06,1.387e-07,1.565e-07,2.501e-07,6.91e-08,2.754e-07,5.427e-07,2.07558e-05,1.28e-06,8.4461e-06,1.4227e-06,1.8064e-06,1.5703e-06,7.1508e-06,5.8e-08,0.0308339096,4.8803e-06,0.0829578991,0.1161255869,14.760312353,14.8267111228,14.843475886
10,6,17,3.9e-09,1.3111e-06,72,2.1813e-06,9.367e-07,2.756e-07,2.52e-08,6.22e-07,2.64e-08,3.726e-07,1.487e-06,1.3111e-06,2.96e-08,6.5376e-06,4.815e-07,7.173e-07,1.084e-06,2.212e-07,8.13e-08,2.34e-08,2.7621e-06,9.816e-07,3.2086e-06,1.8158e-06,7.191e-07,3.9e-09,8.9e-09,4.2853e-06,0.2788021511,0.7560928632,1.1782668017,2.1829747849,3.2864841477,3.6001632834
10,6,18,6.9e-09,6.49e-08,88,1.1145e-06,7.499e-07,6.9e-09,6.126e-07,1.916e-07,4.279e-07,5.138e-07,2.117e-07,2.6834e-06,2.493e-07,6.49e-08,1.9377e-06,2.2449e-06,4.85e-08,2.798e-07,1.138e-07,6.89e-08,2.1386e-06,2.105e-07,4.93e-08,1.1995e-06,1.71e-08,2.414e-07,7.1023e-06,1.69e-08,5.55215e-05,5.05759e-05,2.0908518201,5.792548301,5.9656742009,5.9656742009
10,6,19,1.3e-09,1.87e-08,88,1.7872e-06,2.1414e-06,4.7e-08,1.5029e-06,6.9586e-06,2.9696e-06,1.773e-07,6.7634e-06,5.443e-07,3.063e-07,1.87e-08,4.636e-07,2.131e-07,7.2e-09,2.515e-07,6.402e-07,3.1464e-06,7.9092e-06,1.3e-09,5.6524e-06,7.1812e-06,1.1774e-06,2.482e-07,7.2291e-06,0.0012000778,0.0349329855,0.1731035642,1.6701183193,1.7678334388,1.7724791476,2.6830940718
10,7,0,3.48e-08,6.7092e-06,88,2.2185e-06,7.951e-07,3.7437e-06,8.286e-07,9.754e-07,1.8225e-06,1.0075e-06,1.4351e-06,2.5748e-06,9.368e-07,6.7092e-06,3.0671e-06,3.48e-08,5.626e-07,5.466e-07,5.0691e-06,6.6819e-06,1.14401e-05,1.4516e-06,6.05e-08,8.73e-08,9.212e-07,0.0025509187,0.0001589543,0.0077902808,0.1090988483,0.0922296544,0.0001333163,0.0105777023,81.3039672512,220.5825609391
10,7,1,1.751e-07,4.2526e-06,250,1.6547e-06,2.10423e-05,1.2977e-06,1.3511e-06,9.866e-07,5.706e-07,6.6183e-06,1.751e-07,2.3636e-06,1.9904e-06,5.4255e-06,2.1818e-06,2.6358e-06,1.6162e-06,3.4331e-06,4.2526e-06,5.502e-07,4.155e-07,3.258e-07,5.739e-07,2.5832e-06,7.705e-07,7.902e-07,5.8179e-06,6.9239e-06,1.8808064628,3.3982546973,21.8685410602,96.0339441588,971.0692122499,1323.4613946849
10,7,2,6.4e-09,2.86502e-05,200,3.924e-07,7.7745e-06,5.51e-08,2.94e-08,7.739e-07,2.456e-07,1.9295e-06,5.248e-07,3.3357e-06,1.8308e-06,1.8022e-06,1.9165e-06,1.7641e-06,9.495e-07,2.86502e-05,6.4e-09,6.572e-07,1.5496e-05,4.4906e-06,9.963e-07,3.97013e-05,6.9331e-06,6.1689e-06,1.12251e-05,4.213e-06,3.442e-07,0.268199188,18.5602511979,21.9227863509,22.5070869534,113.4977048878
