fid,iid,rep,alg_B8,alg_B16,alg_B24,alg_B32,alg_B40,alg_B48,alg_B56,alg_B64,alg_B72,alg_B80,alg_B88,alg_B96,alg_B100,alg_B150,alg_B200,alg_B250,alg_B300,alg_B350,alg_B400,alg_B450,alg_B500,alg_B550,alg_B600,alg_B650,alg_B700,alg_B750,alg_B800,alg_B850,alg_B900,alg_B950,alg_B1000
7,3,3,Non-elitist,Non-elitist,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,PSO,Same
7,3,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,BFGS,PSO,PSO,BFGS,BFGS,BFGS,Same,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,Non-elitist,Same
7,3,5,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,BFGS,DE,MLSL,MLSL,BFGS,MLSL,Same,BFGS,BFGS,BFGS,BFGS,PSO,Non-elitist,BFGS,BFGS,BFGS,Same
7,3,6,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,DE,BFGS,BFGS,BFGS,DE,BFGS,BFGS,Same
7,3,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,PSO,Non-elitist,Non-elitist,Non-elitist,DE,DE,PSO,PSO,PSO,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,PSO,BFGS,Same,BFGS,BFGS,BFGS,Same
7,3,8,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,PSO,BFGS,PSO,BFGS,PSO,BFGS,PSO,PSO,BFGS,PSO,BFGS,BFGS,Same,Same
7,3,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,PSO,PSO,PSO,DE,PSO,PSO,Non-elitist,PSO,Same,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,Non-elitist,Same
7,3,10,PSO,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,BFGS,PSO,DE,Non-elitist,BFGS,BFGS,BFGS,PSO,PSO,PSO,BFGS,BFGS,PSO,BFGS,BFGS,PSO,Same
7,3,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Same,Non-elitist,Same
7,3,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,Non-elitist,PSO,BFGS,PSO,DE,PSO,BFGS,MLSL,PSO,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,Same,Same
7,3,13,BFGS,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,DE,BFGS,BFGS,PSO,Same,Non-elitist,Non-elitist,DE,BFGS,BFGS,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,PSO,Same
7,3,14,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,DE,PSO,Same,PSO,DE,DE,PSO,PSO,PSO,Same,BFGS,Same,BFGS,Non-elitist,DE,BFGS,Non-elitist,Same
7,3,15,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,PSO,Non-elitist,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
7,3,16,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,MLSL,Non-elitist,Same,BFGS,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
7,3,17,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,PSO,PSO,PSO,PSO,Same,DE,Non-elitist,DE,Same
7,3,18,BFGS,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,DE,BFGS,PSO,MLSL,MLSL,Same,DE,MLSL,BFGS,BFGS,MLSL,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,Same
7,3,19,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,PSO,Non-elitist,Non-elitist,Same,Non-elitist,DE,BFGS,Same,Non-elitist,DE,DE,BFGS,Same
7,4,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,BFGS,PSO,BFGS,DE,Non-elitist,Same,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,MLSL,Non-elitist,BFGS,Same
7,4,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,DE,BFGS,PSO,DE,PSO,PSO,MLSL,DE,Non-elitist,PSO,DE,BFGS,Non-elitist,DE,PSO,MLSL,Same
7,4,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,DE,PSO,PSO,BFGS,Same,Non-elitist,Non-elitist,Non-elitist,Same,Same,Non-elitist,BFGS,Same,Non-elitist,Non-elitist,BFGS,Same
7,4,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,BFGS,BFGS,BFGS,PSO,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,Same
7,4,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,PSO,Same
7,4,5,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,Non-elitist,MLSL,PSO,PSO,PSO,PSO,BFGS,BFGS,MLSL,BFGS,PSO,BFGS,BFGS,Same,BFGS,Same
7,4,6,Same,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,DE,BFGS,MLSL,MLSL,BFGS,PSO,PSO,PSO,PSO,BFGS,BFGS,PSO,BFGS,DE,BFGS,BFGS,Same
7,4,7,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,BFGS,PSO,Non-elitist,PSO,DE,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,PSO,BFGS,BFGS,Same
7,4,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Same,PSO,PSO,Same,PSO,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,PSO,DE,PSO,PSO,PSO,DE,PSO,DE,DE,BFGS,PSO,PSO,BFGS,PSO,Same
7,4,9,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,MLSL,DE,BFGS,PSO,PSO,PSO,MLSL,PSO,Non-elitist,MLSL,BFGS,BFGS,BFGS,MLSL,BFGS,BFGS,PSO,Same
7,4,10,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,DE,PSO,DE,BFGS,PSO,BFGS,PSO,PSO,PSO,MLSL,PSO,PSO,DE,PSO,DE,PSO,PSO,MLSL,PSO,Same
7,4,11,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,DE,DE,DE,PSO,PSO,PSO,Non-elitist,PSO,PSO,Non-elitist,DE,Same,PSO,BFGS,Non-elitist,Same
7,4,12,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,DE,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,MLSL,DE,DE,Non-elitist,Same,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,Same
7,4,13,Non-elitist,PSO,DE,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,BFGS,MLSL,MLSL,DE,MLSL,PSO,BFGS,BFGS,BFGS,PSO,BFGS,Same,BFGS,BFGS,Same
7,4,14,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,MLSL,DE,PSO,DE,Same,DE,PSO,PSO,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same,Same
7,4,15,PSO,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,DE,BFGS,PSO,PSO,PSO,DE,DE,PSO,MLSL,PSO,BFGS,PSO,DE,Non-elitist,PSO,Same
7,4,16,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,DE,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,DE,BFGS,DE,PSO,Same,Same,Non-elitist,Same
7,4,17,Non-elitist,Non-elitist,Same,PSO,Non-elitist,Same,Non-elitist,Same,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,DE,PSO,PSO,DE,DE,Non-elitist,DE,DE,PSO,DE,DE,DE,PSO,Non-elitist,DE,Same
7,4,18,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,BFGS,PSO,PSO,PSO,PSO,BFGS,BFGS,PSO,Non-elitist,Non-elitist,BFGS,PSO,Same,BFGS,DE,Same
7,4,19,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,DE,BFGS,PSO,DE,PSO,PSO,PSO,Non-elitist,DE,PSO,PSO,PSO,DE,BFGS,DE,Non-elitist,PSO,Same
7,5,0,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,DE,PSO,PSO,DE,PSO,PSO,PSO,PSO,PSO,BFGS,DE,DE,Same,PSO,BFGS,PSO,Same
7,5,1,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,BFGS,PSO,PSO,PSO,PSO,PSO,DE,PSO,DE,PSO,Non-elitist,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,BFGS,Non-elitist,Same,Non-elitist,Non-elitist,Same
7,5,2,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,BFGS,PSO,PSO,BFGS,PSO,BFGS,PSO,Non-elitist,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,BFGS,Same
7,5,3,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,DE,PSO,PSO,PSO,DE,PSO,PSO,PSO,PSO,MLSL,DE,Non-elitist,PSO,Same
7,5,4,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,BFGS,PSO,BFGS,PSO,DE,BFGS,BFGS,PSO,PSO,Same,Same,Non-elitist,Non-elitist,Same,Same,Same
7,5,5,Non-elitist,Same,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Same,Same,Non-elitist,Same,Same,Same,PSO,DE,Same,Same,DE,DE,Non-elitist,BFGS,DE,Same,DE,BFGS,BFGS,BFGS,BFGS,Non-elitist,MLSL,Same
7,5,6,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,DE,PSO,PSO,MLSL,DE,PSO,PSO,DE,PSO,DE,Same,DE,Same,DE,Non-elitist,PSO,Same
7,5,7,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,BFGS,DE,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,BFGS,BFGS,BFGS,Non-elitist,Non-elitist,Non-elitist,Same
7,5,8,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,Same,MLSL,Same
7,5,9,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,PSO,PSO,PSO,DE,BFGS,BFGS,PSO,BFGS,BFGS,PSO,BFGS,BFGS,BFGS,Same,Non-elitist,MLSL,Same
7,5,10,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,PSO,PSO,BFGS,PSO,BFGS,PSO,PSO,DE,PSO,BFGS,BFGS,PSO,Same
7,5,11,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,Non-elitist,Non-elitist,Non-elitist,Same,DE,Same,BFGS,PSO,DE,BFGS,Non-elitist,PSO,MLSL,BFGS,BFGS,PSO,PSO,Non-elitist,DE,Same
7,5,12,Non-elitist,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,PSO,Non-elitist,PSO,PSO,PSO,DE,PSO,PSO,BFGS,DE,PSO,BFGS,PSO,PSO,PSO,MLSL,Same,PSO,Non-elitist,DE,Same
7,5,13,Non-elitist,Same,Non-elitist,Non-elitist,PSO,Same,Non-elitist,PSO,PSO,PSO,Non-elitist,DE,Non-elitist,PSO,DE,DE,PSO,DE,PSO,DE,DE,PSO,PSO,PSO,BFGS,DE,DE,BFGS,Same,BFGS,Same
7,5,14,Non-elitist,PSO,PSO,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,Non-elitist,Non-elitist,PSO,PSO,BFGS,DE,PSO,PSO,PSO,DE,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,PSO,Same,PSO,Same
7,5,15,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,Same,PSO,PSO,PSO,PSO,PSO,MLSL,PSO,PSO,PSO,Same,PSO,BFGS,BFGS,BFGS,BFGS,PSO,BFGS,MLSL,DE,Same
7,5,16,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,Non-elitist,Same,PSO,Non-elitist,Non-elitist,DE,PSO,PSO,PSO,DE,DE,PSO,DE,BFGS,DE,Non-elitist,PSO,BFGS,BFGS,BFGS,BFGS,Same,DE,Same
7,5,17,Non-elitist,Non-elitist,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,PSO,PSO,PSO,Non-elitist,DE,PSO,BFGS,PSO,BFGS,PSO,BFGS,PSO,BFGS,BFGS,BFGS,Same,Non-elitist,MLSL,Non-elitist,MLSL,Same
7,5,18,Non-elitist,Non-elitist,Same,Non-elitist,PSO,Non-elitist,Non-elitist,Non-elitist,DE,PSO,Non-elitist,PSO,DE,Same,Non-elitist,PSO,DE,DE,PSO,PSO,DE,PSO,PSO,Non-elitist,Non-elitist,Same,Non-elitist,Non-elitist,BFGS,Non-elitist,Same
7,5,19,Non-elitist,Non-elitist,Non-elitist,PSO,PSO,PSO,Non-elitist,PSO,Non-elitist,PSO,PSO,PSO,PSO,DE,Non-elitist,PSO,Same,PSO,PSO,PSO,PSO,DE,PSO,BFGS,PSO,MLSL,BFGS,PSO,BFGS,DE,Same
8,1,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,Non-elitist,Same
8,1,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same
8,1,3,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same
8,1,6,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,DE,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,7,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,BFGS,BFGS,BFGS,BFGS,Same,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same
8,1,8,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,9,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,10,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,11,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,12,BFGS,BFGS,Same,Same,BFGS,Same,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,Same,BFGS,Same,Non-elitist,Same
8,1,13,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same
8,1,14,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,15,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,16,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same,Same
8,1,17,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,1,18,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,BFGS,PSO,Same
8,1,19,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same,Same
8,2,0,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,1,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,2,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,3,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,Same
8,2,4,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,5,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,6,BFGS,BFGS,Same,BFGS,BFGS,BFGS,Same,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,7,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Same
8,2,8,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,BFGS,Non-elitist,BFGS,Same
