fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,loglikelihood,mhl_norm,mhl_sum,std_y_last_1,mean_std_x_last_1
3,7,5,0.0,0.4834254324718996,0.019974040986207,1.0,0.8440861861515618,0.4222488213252106,8.749638719281373e-09,1.2747796293665068e-08,0.000545310583478,0.0,6.584164240813742e-06,0.0,0.0,0.0,0.0564356878776402,0.0,0.0,0.0,0.0481808247491297,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.0678950850114681,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.0456737940496532,0.7499999999999999,0.1516587677725119,4.975864842678902e-09,0.187110187110187,0.4,0.7058256754505733,0.8720294250615876,0.9668843354047076,0.1964755330550343,0.6014353104109883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4354763566205936e-08,0.1117573258409665
3,7,6,0.0,0.7006769307429861,0.3309134584558447,0.0,0.9838189233534692,0.4222488214092793,8.975392352304773e-09,2.310305753962227e-08,0.0010375920142781,0.0,0.0005481391023203,0.0,0.0,0.0,0.2896828374653167,0.0,0.0,0.0,0.2342460317148365,0.0,0.0,0.0,0.2503907714143945,0.0,0.0,0.0,0.1691362205991822,0.5565735963827293,0.1658767772511848,1.599359451629678e-08,0.2993762993762993,0.6,0.8330684431087476,0.8915217669888391,0.923030988181894,0.1586392800056056,0.4725278603298461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.312297828747562e-08,1.0
3,7,7,0.0,0.5331639416412894,0.131078547804967,0.0,0.960373120231671,0.4222487905155409,7.366120297090022e-09,3.3852884817296295e-08,0.0019346585090486,0.0,0.0001428953681138,0.0,0.0,0.0,0.3581544904409104,0.0,0.0,0.0,0.3174404390463187,0.4443733287506068,0.4443733287506068,0.4443733287506068,0.3365413571136644,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.2958767177734885,0.5565735963827293,0.1848341232227487,5.269664119954509e-08,0.3430353430353429,0.6,0.3287367731958721,0.7284090873140423,0.4485497463139341,0.3291154825944929,0.3067661929931095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1829381702656382e-08,0.4495263890003551
3,7,8,0.0,0.6763668055925678,0.2916762264047615,0.0,0.9709578005623288,0.4222487752478975,2.5434263913424312e-08,3.0146521019558555e-08,0.0004093800645351,0.0,0.0007200103311007,0.0,0.0,0.0,0.3445374289019888,0.0,0.0,0.0,0.3469484453343965,0.3444501988767383,0.3444501988767383,0.3444501988767383,0.3201904153463947,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.3347165618173452,0.4999999999999999,0.1729857819905212,7.515545409161006e-08,0.3264033264033263,0.2,0.803504014934608,0.7301873913504524,0.793956900679863,0.4787837289422227,0.3542918371715862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.484801328556006e-08,0.7845911264380261
3,7,9,0.0,0.4810881926173427,0.0340389491729093,1.0,0.8796386045443373,0.422248834096901,4.8933424488527405e-09,4.3180434829418586e-08,0.0038137168298463,0.0,5.771454749721955e-05,0.0,0.0,0.0,0.1661884775332259,0.0,0.0,0.0,0.155138020848622,0.362925994213306,0.362925994213306,0.362925994213306,0.1364147349253224,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.1251047205431119,0.5565735963827291,0.1706161137440758,6.291195247545939e-08,0.3451143451143451,0.4,0.6925297906449155,0.5945361502846112,0.7568848534809438,0.4221215383929859,0.4255135139183522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9217351662149195e-08,0.5258141313715949
3,7,10,0.0,0.9088914352643273,0.7962506265657374,1.0,0.9769901937945032,0.4222488038035631,8.947029065499443e-11,2.448880778568318e-08,0.116559369460412,0.0,0.0004663412604615,0.0,0.0,0.0,0.4355694040808251,0.0,0.0,0.0,0.4111799112159909,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.4160095171762324,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.4002823809822535,0.4999999999999999,0.1635071090047394,2.992953087871698e-09,0.2993762993762993,0.2,0.7072066238448942,0.7001546989965934,0.8629743337297319,0.3661223185100766,0.5020414535492508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3510938723299848e-08,0.4884050971452467
3,7,11,0.0,0.1980899473198458,0.4685427730060745,0.0,0.7680562100304782,0.4222488072167626,1.584775212412514e-09,1.850583270696643e-08,0.0051530732536941,0.0,0.0002977102674766,0.0,0.0,0.0,0.2002869710088809,0.0,0.0,0.0,0.1767764043938045,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.2024848967015443,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.1699573079101911,0.3065735963827292,0.1777251184834123,2.0101917770540496e-08,0.2349272349272349,0.6,0.9191584508272984,0.7809142497395118,0.9489948074835758,0.454633515817417,0.1021669140881034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0261040417994202e-08,0.0936008778618235
3,7,12,0.0,0.9146456798753606,0.8074125240070201,1.0,0.7903830460553435,0.4222488447888319,2.371709413593649e-08,4.0987079387539355e-08,0.0006496150080017,0.0,0.0007056650710131,0.0,0.0,0.0,0.2800727453207622,0.0,0.0,0.0,0.2607038812346229,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.2627150715819322,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.24556525998408,0.4999999999999999,0.1824644549763033,1.6825999408529722e-08,0.3097713097713097,0.2,0.7812294263517499,0.982263714330916,0.9986598515502846,0.0378723370524791,0.5744304557407239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.096047186192453e-08,0.5159658503644877
3,7,13,0.0,0.6444458749099591,0.1780403023228986,0.0,0.9830726525039226,0.42224882818755,4.597850558811659e-09,1.4283100160595905e-08,0.0012947640986634,0.0,0.0001015919485527,0.0,0.0,0.0,0.4577531399404859,0.0,0.0,0.0,0.4274984241840412,0.399315045742088,0.399315045742088,0.399315045742088,0.4376238257172029,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.416908362660783,0.5565735963827291,0.1232227488151659,1.3735282305663682e-08,0.2785862785862786,0.2,0.7113769246533044,0.7223958990293493,0.5582909363523435,0.3881030732086153,0.6547051964203762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5325589118806862e-08,0.5500209404288361
3,7,14,0.0,0.6515423216428775,0.1802042054091739,0.0,0.97622394255045,0.4222488085474605,1.7748600847906216e-08,2.042891026907979e-08,0.0003979086430286,0.0,7.423551039343685e-05,0.0,0.0,0.0,0.4897349406528078,0.0,0.0,0.0,0.444376145238668,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.4677034630786077,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.433630506337064,0.7499999999999999,0.1563981042654027,2.399984014759241e-08,0.3076923076923077,0.8,0.3942238183741576,0.2400277538594895,0.3413596940912005,0.7261842020656257,0.7030508168988795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8321368167839844e-08,0.210761555477112
3,7,15,0.0,0.8002934075666286,0.4826225521502945,0.0,0.8806648576032637,0.4222488217699581,6.018184218246332e-11,2.575504841163173e-08,0.177522046849748,0.0,0.0054004125674149,0.0,0.0,0.0,0.1929626503693259,0.0,0.0,0.0,0.1677763408593797,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.1871063081591186,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.1497378574344966,1.0,0.1895734597156397,1.7701702022376906e-08,0.2952182952182951,0.6,0.7259357428065366,0.841103915244735,0.9107072988290584,0.2553562624415567,0.4893178956305177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8563840051801344e-08,0.321051821303663
3,7,16,0.0,0.9583524935068594,0.9088914077717594,1.0,0.9980298226308166,0.4222487894031821,1.4876950014127251e-08,4.9913894028574596e-08,0.0013729720053391,0.0,0.0010987729971416,0.0,0.0,0.0,0.3042178792447098,0.0,0.0,0.0,0.2983649560235357,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.2810804535828658,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.2847073959833859,0.5565735963827293,0.1706161137440758,1.5597970537530032e-08,0.3076923076923077,0.2,0.948149589575536,0.786496188810287,0.9221870442705824,0.348015355109238,0.7120915307012551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0896506619937e-08,0.7609877121917483
3,7,17,0.0,0.7323300136211255,0.4708116732902884,0.0,0.5807894291017974,0.4222488208938824,7.654338095950721e-09,1.535801608186755e-08,0.0007912323938775,0.0,0.0001474655928272,0.0,0.0,0.0,0.2226674840201477,0.0,0.0,0.0,0.201883745681117,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.1924728282471097,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.167675233291234,0.7499999999999999,0.1516587677725119,1.5597970537530032e-08,0.2889812889812889,0.6,0.5437629594367975,0.744004883403393,0.3365271155257436,0.389667368234488,0.4471057136745131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4264978120710634e-08,0.7027868645801991
3,7,18,0.0,0.8255176308422527,0.6269409484321768,1.0,0.7752443467686305,0.4222488376867175,8.446730659610615e-09,1.2601679052169068e-08,0.0005616056873604,0.0,4.585034402914749e-05,0.0,0.0,0.0,0.407571333295606,0.0,0.0,0.0,0.3891913103370449,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.3873465982101062,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.3774860672003555,0.5565735963827293,0.1587677725118483,9.151893835983228e-09,0.3118503118503117,0.6,0.9660078560474196,0.6840492955521236,0.6618640557728783,0.5503674536429904,0.7643494954274026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.654710350091733e-08,0.4954273391003037
3,7,19,0.0,0.4600155519859797,0.0442051031037156,1.0,0.9671678751934965,0.4222488082666907,1.3486608633420541e-08,1.5047803304711623e-08,0.0003861651871464,0.0,0.0001867878261576,0.0,0.0,0.0,0.2841704931672548,0.0,0.0,0.0,0.2615487595078989,1.0,1.0,1.0,0.2829472629645846,1.0,1.0,1.0,0.2609568081885636,0.7499999999999999,0.1658767772511848,4.729370988520315e-09,0.2785862785862786,0.4,0.985278528346553,0.746075694501843,0.8862528749687533,0.5147432545375475,0.410987012236562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6239483978178472e-08,0.0
4,6,0,0.0,0.7207483032572735,0.2883847242468,0.0,0.8307140051466393,0.4222489291316832,3.1658377909260913e-08,1.2002437202094875e-06,0.0166193486460048,0.0,7.657393952705709e-05,0.0,0.0,0.0,0.3900293529899974,0.0,0.0,0.0,0.3683495851788824,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.3675024231859285,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.3536740686339084,0.7499999999999999,0.3625592417061613,6.135642673929763e-08,0.3367983367983367,0.4,0.8664550622423741,0.6926354985803997,0.7171077195452771,0.5582627546095631,0.4791557431611166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.157328435221452e-06,0.637275428019846
4,6,1,0.0,0.6285621144606602,0.1696007581153151,0.0,0.826805318084501,0.4222489039008075,4.4851703732786055e-08,1.8169526425789254e-07,0.0016707566268165,0.0,0.001269625519777,0.0,0.0,0.0,0.4670965782835625,0.0,0.0,0.0,0.4484562503767612,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.4466275719713949,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.4370840502634341,0.7499999999999999,0.2582938388625593,2.880349067211262e-07,0.4012474012474012,0.8,0.7515007453368996,0.5308803684372583,0.8797155452520742,0.6264696408923252,0.4338095402716869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.585819160445315e-07,0.269875254211942
4,6,2,0.0,0.6759610207107452,0.3746973483745516,0.0,0.9815101120740088,0.4222486633207797,1.7612589576633556e-08,4.344851137235524e-08,0.0009787703515064,0.0,0.0004194842367322,0.0,0.0,0.0,0.373482502594376,0.0,0.0,0.0,0.3581645285526179,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.353889416308269,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.3464499065226125,0.4999999999999999,0.1943127962085308,3.6948378786267766e-08,0.2889812889812889,0.4,0.7257344740806282,0.732973877181256,0.903845661087025,0.3601344257982078,0.4873295968353506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9396360031279563e-08,0.500596273194196
4,6,3,0.0,0.4201379227516795,0.05841857502893,1.0,0.8777092605075123,0.422248664917443,4.79259595763433e-09,2.7553089562530413e-08,0.0024583444037094,0.0,0.0005186830375622,0.0,0.0,0.0,0.3994364117489104,0.0,0.0,0.0,0.4067671008105948,0.463536945169551,0.463536945169551,0.463536945169551,0.3786944729416283,0.8702695254918162,0.8702695254918162,0.8702695254918162,0.3963060925869759,0.5565735963827291,0.1872037914691943,1.726385071545331e-08,0.3305613305613305,0.4,0.6306306691745828,0.8391469842173072,0.967785007958122,0.167848408803783,0.4839771828857646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2874680711421912e-08,0.4728754574263423
4,6,4,0.0,0.9975581814987796,0.9944506316487576,1.0,0.8592078861038749,0.4222499257782436,2.746177707768747e-07,8.95716143457268e-07,0.0013184075997733,0.0,9.628105095992314e-05,0.0,0.0,0.0,0.4224253111729229,0.0,0.0,0.0,0.3819838844556887,0.1638282284680228,0.1638282284680228,0.1638282284680228,0.3995166798793047,0.383135315025469,0.383135315025469,0.383135315025469,0.3646987609191349,0.3065735963827292,0.3483412322274881,4.192993093582832e-08,0.3243243243243243,0.4,0.7884243635370638,0.8014545932079273,0.7916635077359812,0.3598919348941802,0.871105866152637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.845447608353126e-07,0.8555241319910412
4,6,5,0.0,0.8613632020814326,0.6765931912679464,1.0,0.9596925524741984,0.4222492548401959,7.364830213351809e-07,9.218161740108136e-07,0.0004305471696749,0.0,0.000551218251373,0.0,0.0,0.0,0.0564356878776402,0.0,0.0,0.0,0.0481808247491297,0.8660412982766514,0.8660412982766514,0.8660412982766514,0.0678950850114681,0.8837074470761137,0.8837074470761137,0.8837074470761137,0.0456737940496532,0.5565735963827291,0.3293838862559242,5.269664119954509e-08,0.4345114345114345,0.4,0.5351765123119532,0.6769659897342968,0.9233654643522636,0.3152404625473979,0.6874056277554332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.670965122719548e-07,0.1117573258409665
4,6,6,0.0,0.5681755530096179,0.0641869545943559,1.0,0.6861226271808772,0.4222487735720576,3.8203648480248824e-08,5.9137183985675456e-08,0.0005666554359067,0.0,0.0004675649299219,0.0,0.0,0.0,0.2896828374653167,0.0,0.0,0.0,0.2342460317148365,0.0,0.0,0.0,0.2503907714143945,0.0,0.0,0.0,0.1691362205991822,0.6131471927654585,0.2393364928909953,8.972364952544622e-08,0.3908523908523909,0.8,0.4260832789548981,0.600456031056884,0.4694555165745276,0.4287202747446445,0.4842722543550422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.119138113791488e-08,1.0
4,6,7,0.0,0.372402051998318,0.2136532940243569,0.0,0.7320823809135157,0.4222486715156459,2.9321081403600063e-08,4.64490185117982e-08,0.0005843293023232,0.0,0.0014403334315522,0.0,0.0,0.0,0.3581544904409104,0.0,0.0,0.0,0.3174404390463187,0.4443733287506068,0.4443733287506068,0.4443733287506068,0.3365413571136644,0.5313590948200662,0.5313590948200662,0.5313590948200662,0.2958767177734885,0.5565735963827293,0.1990521327014218,8.52869363769788e-08,0.3201663201663201,0.6,0.2866025158611192,0.7086341505202807,0.4088917363064642,0.3499982366205963,0.1524232342642681,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4118101090738905e-08,0.4495263890003551
4,6,8,0.0,0.9954515069601768,0.9896572249329514,1.0,0.9365757568580754,0.422248506093752,5.991991732825237e-08,2.764040779683592e-07,0.0019176227800882,0.0,1.4234885819636284e-05,0.0,0.0,0.0,0.3489553639841746,0.0,0.0,0.0,0.3513501297341632,0.3444501988767383,0.3444501988767383,0.3444501988767383,0.3247724536589961,0.7666379991456789,0.7666379991456789,0.7666379991456789,0.339200691301994,0.5565735963827291,0.2867298578199053,4.4111420011089016e-08,0.3451143451143451,0.4,0.79939285498246,0.7257072118923853,0.78713887431896,0.4830088606892715,0.796332396154016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.811393593426036e-07,0.7845911264380261
4,6,9,0.0,0.7436081251698602,0.355392898279791,0.0,0.7695673029302812,0.4222493496910527,5.553684354660284e-07,1.0244446832566398e-06,0.0006924254387179,0.0,5.4213037065532905e-05,0.0,0.0,0.0,0.1661884775332259,0.0,0.0,0.0,0.155138020848622,0.362925994213306,0.362925994213306,0.362925994213306,0.1364147349253224,0.6150084151252999,0.6150084151252999,0.6150084151252999,0.1251047205431119,0.25,0.3388625592417063,6.790638232641649e-08,0.3451143451143451,0.2,0.5056078088177929,0.4888312914921116,0.8399174007726499,0.4213944834485649,0.7914712740978169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.59977739157857e-07,0.5258141313715949
4,6,10,0.0,0.7754588598261039,0.3514556839006895,1.0,0.8134706628146998,0.4222489638486085,2.739268342207505e-07,2.155819718042993e-07,0.0002259134107629,0.0,0.0001742030192748,0.0,0.0,0.0,0.301709927576025,0.0,0.0,0.0,0.2844087405357133,0.6178880144963861,0.6178880144963861,0.6178880144963861,0.2852897190175193,0.7943139184529362,0.7943139184529362,0.7943139184529362,0.2723557987145375,0.5565735963827291,0.2938388625592417,7.70607625216136e-08,0.2869022869022868,0.6,0.7620644796572487,0.8065042066519066,0.9387702692055424,0.2880199284208157,0.5200835644303736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6856360329584014e-07,0.4884050971452467
4,6,11,0.0,0.9699308514292222,0.927647979475,1.0,0.7727450272715712,0.4222488207692829,4.4451694076276986e-08,2.5132809242194404e-07,0.0023783799451674,0.0,1.914507214926575e-05,0.0,0.0,0.0,0.4842854819118578,0.0,0.0,0.0,0.4348399073837096,0.9013707283620036,0.9013707283620036,0.9013707283620036,0.4619797278038675,0.8664212471250243,0.8664212471250243,0.8664212471250243,0.4239072629028789,0.7499999999999999,0.2890995260663507,5.980090100313588e-08,0.3617463617463616,0.4,0.9211699506491324,0.8401796539302984,0.951617036916171,0.445263939325043,0.8182049483976037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.394172398521411e-07,0.0936008778618235
4,6,12,0.0,0.9502970698623352,0.8804837872940472,1.0,0.939757356256224,0.4222498039686082,8.254919970314256e-08,1.4196114586393265e-06,0.0074720164850001,0.0,0.0022455418362392,0.0,0.0,0.0,0.5745847037267062,0.0,0.0,0.0,0.5371404059455174,0.5814013157500311,0.5814013157500311,0.5814013157500311,0.5527007404476798,0.7439936329220735,0.7439936329220735,0.7439936329220735,0.5293545256282303,0.5565735963827291,0.3530805687203792,2.8671672227304976e-08,0.4781704781704781,0.4,0.6937316691864389,0.9317049978083176,0.9985062449414824,0.0571584327328838,0.91152407242946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.312692458731112e-06,0.5159658503644877
4,6,13,0.0,0.8435431734877736,0.6228937692205332,1.0,0.9288343955945058,0.4222489066469553,4.0651993707875155e-08,3.484173687109193e-07,0.00366634157511,0.0,0.0001721641539598,0.0,0.0,0.0,0.4410437233834636,0.0,0.0,0.0,0.4118139627715649,0.399315045742088,0.399315045742088,0.399315045742088,0.4204969155607249,0.6230137487360135,0.6230137487360135,0.6230137487360135,0.4001474196973899,0.4999999999999999,0.3104265402843603,4.546200383363213e-07,0.4178794178794178,0.6,0.737038665200883,0.6569934303627947,0.5910773676596753,0.3906793337922977,0.5768219031728334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8790601441618565e-07,0.5500209404288361
4,6,14,0.0,0.985085811555252,0.9666485546721753,1.0,0.9145668873520532,0.4222488880710627,1.71164516284813e-07,1.3053260656780972e-07,0.0002156174737694,0.0,0.0030330041593637,0.0,0.0,0.0,0.221096762399968,0.0,0.0,0.0,0.1981873501468986,0.7928992101116661,0.7928992101116661,0.7928992101116661,0.2157856874739719,0.8164999079322088,0.8164999079322088,0.8164999079322088,0.1870957005958697,0.5565735963827293,0.2701421800947868,1.8622954498250392e-08,0.3284823284823285,0.6,0.4114851677370781,0.3883935275556083,0.4479997195554009,0.6157687239931705,0.6660288619601035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3814970975054306e-07,0.210761555477112
4,6,15,0.0,0.9128338789192056,0.7650068486378339,1.0,0.9272736940498654,0.4222497950283952,5.299350776976708e-07,1.176638928602461e-06,0.0008583160960552,0.0,0.0021887241379222,0.0,0.0,0.0,0.3764393705018745,0.0,0.0,0.0,0.3330370537717052,0.7539168898326407,0.7539168898326407,0.7539168898326407,0.3607483068340055,0.7391999841594199,0.7391999841594199,0.7391999841594199,0.3196694801994215,0.6131471927654585,0.3625592417061613,8.317826291191215e-08,0.3700623700623701,0.6,0.7049909955933965,0.8224093622093589,0.888532443325945,0.2793874831547602,0.5014739723839634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.027038564173348e-07,0.321051821303663
4,6,16,0.0,0.9980923220986992,0.9956932338610168,1.0,0.9958511902355616,0.4222483339708812,4.043632928096821e-07,1.1423029710249518e-06,0.001125353391695,0.0,0.0032184606222124,0.0,0.0,0.0,0.259013957141911,0.0,0.0,0.0,0.254264504422983,0.4234906105285629,0.4234906105285629,0.4234906105285629,0.2349892827649212,0.7549021987793227,0.7549021987793227,0.7549021987793227,0.2396010996265158,0.4999999999999999,0.3388625592417063,2.2248531341829694e-08,0.3201663201663201,0.2,0.8553774250042647,0.8956714765562297,0.9637816849020856,0.2470176826755167,0.7833870251162856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3492728301356105e-06,0.7609877121917483
4,6,17,0.0,0.7241778745332564,0.2245142674939529,1.0,0.8058700187599702,0.422248884488883,2.7923149285811336e-07,2.2751219321234562e-07,0.0002381599565061,0.0,0.000266066490466,0.0,0.0,0.0,0.4814771581791714,0.0,0.0,0.0,0.4408670991248558,0.3192076811812239,0.3192076811812239,0.3192076811812239,0.4623437887478416,0.5180151090922358,0.5180151090922358,0.5180151090922358,0.4317796009268664,0.5565735963827291,0.2890995260663507,2.1684326562815782e-08,0.4095634095634095,0.4,0.3361489459074547,0.5613181034231403,0.07896429784296,0.5204431555403701,0.7206721545859651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7896077457360845e-07,0.7027868645801991
4,6,18,0.0,0.7628902179997178,0.3854799043449155,0.0,0.86078418494135,0.4222489072236007,1.63407786060899e-07,4.097329411333988e-07,0.0009859495662945,0.0,0.0002959940884553,0.0,0.0,0.0,0.2563719558853001,0.0,0.0,0.0,0.2446539994536674,0.5014119966313295,0.5014119966313295,0.5014119966313295,0.2357906010148452,0.7452720566763436,0.7452720566763436,0.7452720566763436,0.2291685130390084,0.5565735963827293,0.2938388625592417,2.0722204684666635e-07,0.422037422037422,0.4,0.9811522879138592,0.8433734007387592,0.9180296230863672,0.3964111117323439,0.6487932726484819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.420206629459861e-07,0.4954273391003037
4,6,19,0.0,0.9674221717725652,0.9270825648346868,1.0,0.9480182975296128,0.4222488191433876,1.623283178025189e-08,1.3425682081087458e-07,0.0035412437025772,0.0,0.0002259237276291,0.0,0.0,0.0,0.2841704931672548,0.0,0.0,0.0,0.2615487595078989,1.0,1.0,1.0,0.2829472629645846,1.0,1.0,1.0,0.2609568081885636,0.4999999999999999,0.2606635071090047,6.962793868570212e-08,0.3534303534303533,0.4,0.985278528346553,0.746075694501843,0.8862528749687533,0.5147432545375475,0.7328246964792093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3468869925002524e-07,0.0
4,7,0,0.0,0.7134004928695098,0.2571437770381801,0.0,0.8330960245498571,0.422249476482297,3.531888083213907e-07,1.0911522394008589e-06,0.0012421929624928,0.0,0.002496039207766,0.0,0.0,0.0,0.3432529912341805,0.0,0.0,0.0,0.3240218088655647,0.3530033278012343,0.3530033278012343,0.3530033278012343,0.3190772311634117,0.6216962783906861,0.6216962783906861,0.6216962783906861,0.3062836243526454,0.4999999999999999,0.3625592417061613,5.6843670518035725e-08,0.4594594594594594,0.4,0.9043074214354754,0.8459628398771426,0.974816456706303,0.3047380876274847,0.7196147836265667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1564285121577086e-06,0.637275428019846
4,7,1,0.0,0.6398779121183876,0.1426494494264594,0.0,0.8308551726411968,0.4222491534079268,3.721488261377344e-08,2.599198405845845e-07,0.0029665098063698,0.0,0.0002351971291404,0.0,0.0,0.0,0.4670965782835625,0.0,0.0,0.0,0.4484562503767612,0.7097866584251369,0.7097866584251369,0.7097866584251369,0.4466275719713949,0.8935281485293443,0.8935281485293443,0.8935281485293443,0.4370840502634341,0.4999999999999999,0.2748815165876778,5.568501358126934e-07,0.424116424116424,0.8,0.7515007453368996,0.5308803684372583,0.8797155452520742,0.6264696408923252,0.50638010487935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2328010741105055e-07,0.269875254211942
4,7,2,0.0,0.8710826066334765,0.6616334638120603,1.0,0.6733448297058914,0.4222492203356823,1.7944429263877966e-07,1.3142128666138434e-07,0.0002022114654342,0.0,2.0802188168896733e-05,0.0,0.0,0.0,0.1838986473312627,0.0,0.0,0.0,0.1763113838781144,0.5390848715935501,0.5390848715935501,0.5390848715935501,0.1654412685583882,0.7798991717851345,0.7798991717851345,0.7798991717851345,0.1620285119374269,0.5565735963827293,0.3080568720379146,4.4111420011089016e-08,0.3929313929313928,0.6,0.8200735193883377,0.794346660127172,0.9474731958278294,0.3467560230466764,0.3930655397682655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29448030795266e-07,0.500596273194196
