fid,iid,rep,high_level_category,ela_distr.skewness,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.intercept,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_level.mmce_lda_25,ela_level.mmce_qda_25,ela_level.lda_qda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_50,ela_level.lda_qda_50,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,ic.h_max,ic.eps_s,ic.eps_max,ic.eps_ratio,ic.m0,nbc.nn_nb.sd_ratio,nbc.nn_nb.mean_ratio,nbc.nn_nb.cor,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,sigma,t,d_norm,d_mean,ps_norm,ps_mean,pc_norm,pc_mean,ps_ratio,ps_squared,loglikelihood,mhl_norm,mhl_sum,BFGS,DE,MLSL,Non-elitist,PSO,Same
5,5,13,1,0.1303490607018884,-0.4035179647397564,1,0.9999999999999848,70.36985297653554,1.000000021011739,10.000000402269894,10.0000001921525,0.9999999999999818,0.9999999999999843,63.442634436418814,0.1,0.15,0.6666666666666667,0.125,0.15,0.8333333333333334,0.0,0.6414799798236935,0.5090404558768047,0.5852883261625792,0.0,0.6614384185698293,0.4744210867449026,0.6096690728941274,-5.300583323397311,-1.9003652400505973,-2.6023719720421554,-2.198213782360818,-5.140641952275329,-1.7404238689286156,-2.70181301071043,-2.0065515391509723,0.8248701907049153,1.0460460460460457,2.543345761304648,0.8058058058058054,0.3947368421052631,0.9268744881448518,0.8739202995062082,0.7836693975389007,0.2069418396233246,-0.3703743193374652,1.9200335787,4.0,2.0343809395,0.9005767245,2.118438056,-0.2735722012,1.9837113246,-0.244924797,0.9952616457,4.4877797972,-70.4319229763,5.2445285271,13.5402265869,0.0,0.4307097169,0.0006893122,0.0,0.0,0.0
5,5,14,1,0.4578270705141253,-1.1455545970930747,2,0.9999999999999946,70.36985022897294,0.9999998383686436,9.999999705732726,10.000001322046504,0.9999999999999952,0.9999999999999952,16.981954228980285,0.125,0.15,0.8333333333333334,0.075,0.1,0.7499999999999999,0.0,0.4584355933232894,0.3550988871008382,0.5010341213182538,0.0,0.4588220763042776,0.3345995866572732,0.4877766390120314,-6.764594502612431,-3.663463608215839,-4.362494523046308,-3.375301839921722,-6.758896431870925,-3.657765537474333,-4.497372479507595,-3.4620646469025136,0.799858873358182,1.0060060060060056,1.5317404637020795,0.5255255255255253,0.4210526315789473,0.96165859660961,0.8862199717521086,0.8526669367693679,0.1778288374932939,-0.274136242655948,2.6284072543,4.0,2.192021505,0.9543619557,2.8783997949,0.1946366433,2.7832924634,0.1639147848,1.352298647,8.2851853795,-85.0192840271,5.1992277683,13.0598274063,0.0,0.1619799313,0.0003541083,0.0,0.0,0.0
5,5,15,1,0.0926156005054798,-1.0987625578331306,2,0.9999999999999925,70.369851794069,1.000000260855062,10.000000061530075,9.99999745298012,0.999999999999993,0.9999999999999928,4.252669593430881,0.05,0.1,0.5,0.025,0.025,1.0,0.0,0.3634432752583185,0.4822889291335592,0.6794636614324827,0.0,0.378392463495793,0.4750263110060258,0.6484315289910962,-6.544369579588342,-4.16586246508185,-3.38809258319444,-2.0977082632738897,-6.285820527535261,-3.907313413028769,-3.2998903906942347,-2.209896311901953,0.8070122004039181,1.0060060060060056,1.7589165903277326,0.5655655655655653,0.4473684210526316,0.7555895100921373,0.8325040735723457,0.7597612543337161,0.2238397795857779,-0.2683729224111846,2.5032924818,4.0,1.9995313996,0.8728468068,2.8986457947,0.0676260714,2.1511612638,0.2212714096,1.3618104035,8.4021474432,-73.649135958,3.9574291217,10.3219522711,0.0,0.3924287608,0.0006893122,0.0,0.0,0.0
5,5,16,1,0.5465217289102371,-0.7111667449437813,1,0.999999999999994,70.3698509540506,1.000000218056646,9.99999998984831,9.99999780928233,0.9999999999999936,0.9999999999999932,3.2669258007801814,0.15,0.125,1.2,0.075,0.05,1.4999999999999998,0.0,0.1327528425809341,0.5799735737953693,0.5952594377862953,0.0,0.138790521648201,0.6822109031814251,0.6457885344996249,-6.621966678993468,-5.742881778880857,-2.781400998623773,-2.680178516616236,-6.333897226360093,-5.454812326247482,-2.0128434789066505,-2.2435390188777697,0.8785874931959825,1.0260260260260257,2.989446772280588,0.6256256256256253,0.4473684210526316,0.9929560976849896,0.8944430254774933,0.842395272904907,0.2030042823439176,-0.3308415144085368,2.6220214173,4.0,2.1801333346,0.944824318,2.9271095413,0.2222978669,2.7719128409,0.1696653642,1.375182933,8.5679702665,-81.5404805167,4.6663261501,12.4773248412,0.0,0.5704699678,0.0003541083,0.0,0.0,0.0
5,5,17,1,0.6761910613047776,-0.4509595732013731,1,0.9999999999999926,70.3698507727492,1.0000000404026708,10.000000073451044,9.999999669424348,0.9999999999999916,0.9999999999999948,15.39801575107991,0.075,0.75,0.0999999999999999,0.1,0.15,0.6666666666666667,0.0,0.22382700942799,0.4929316961293628,0.521933298197933,0.0,0.2374272823927608,0.527485826256623,0.5420114685792602,-6.8212634565499055,-5.2944804565499055,-3.4588464911675207,-3.2610189227957807,-6.430528895471834,-4.903745895471834,-3.0385160477767843,-2.9451084850957776,0.8065272184081926,1.0660660660660657,1.9287915080207776,0.4054054054054052,0.4736842105263157,1.002765864940485,0.9088604836755876,0.8974762046157716,0.1609064441865388,-0.3354109518566658,2.6548352783,4.0,2.2159972234,0.9479982533,2.6831698795,-0.0488219587,2.5787620337,-0.0881217522,1.2605778405,7.1994006021,-79.7012183481,4.2313740666,11.5039040854,7.9036997698,7.8561172358,5.96086e-05,0.0,0.0,0.0
5,5,18,1,0.0580052535603278,-0.62791248382934,1,0.9999999999999944,70.36985152254186,1.0000001496744635,10.000000325039585,9.99999882829512,0.9999999999999944,0.9999999999999952,20.714650400194376,0.1,0.1,1.0,0.05,0.1,0.5,0.0,0.2814098256621818,0.3503457401920379,0.5895622656653768,0.0,0.289386584106426,0.359213379996284,0.5614726030373638,-6.466835320045345,-4.647004320045344,-4.201207113144044,-2.654233237074529,-6.288581088232935,-4.468750088232934,-4.029638620148072,-2.757715095211251,0.8435948644938457,1.0260260260260257,1.4972369099516047,0.7057057057057055,0.4473684210526316,0.950133355427618,0.8726423648930551,0.8245944001380814,0.2187916996087387,-0.3637832478943361,2.4296312962,4.0,2.1771028055,0.9433145288,2.8560959573,0.1779355571,3.0401306134,0.1718395596,1.3418200993,8.1572841175,-81.2585357435,5.0228006511,13.2263659421,0.0,1.9015319347,0.0003541083,0.0,0.0,0.0
5,5,19,1,0.1239314637048816,-1.056619028165681,1,0.9999999999999938,70.36985175058635,1.000000078631175,10.000000104030908,9.999999317719212,0.999999999999996,0.9999999999999948,6.4962031162680605,0.2,0.1,2.0,0.05,0.125,0.4,0.0,0.2227461645676243,0.4666200067147422,0.687326102017493,0.0,0.2246142258047052,0.4083576660786764,0.753945120625052,-6.177287108528791,-4.801320097670972,-3.294841356468196,-1.9314764391807868,-6.125912131915355,-4.749945121057536,-3.624348951123351,-1.5073105706799632,0.8302581743938243,1.0660660660660657,3.851107002325569,0.6656656656656653,0.4736842105263157,0.9258372106475704,0.8847786425094168,0.8872649140543053,0.1767865971404593,-0.2733329264818953,2.3825867877,4.0,2.1708856305,0.9439870211,2.2481618162,0.0094801407,2.0872352335,0.0124771678,1.0562070591,5.0542315518,-74.8791146675,3.9141928886,10.1027402362,0.0,5.0311433059,5.96086e-05,0.0,0.0,0.0
6,1,0,2,1.634745101807837,2.079399867225192,1,0.4743715924811417,187533.2013216691,7941.036065259577,22281.84683200038,2.8059118040628155,0.7356561113577138,0.878901239780957,5.067343985671892,0.175,0.225,0.7777777777777777,0.2,0.2,1.0,0.0,0.3234905789392092,0.4835721761539195,0.7252825248583059,0.0,0.3306906054672613,0.5067298589500483,0.6957044137479462,-6.09672661147007,-4.124492990291534,-3.148519256545976,-1.674877341332234,-5.963984427050162,-3.9917508058716265,-2.941855439550749,-1.814814137627348,0.6701588857616388,4.64964964964965,1691.3295170296506,4.029029029029029,0.5526315789473685,0.9888245609880144,0.8969053551985098,0.920157430267998,0.1771355148808437,-0.3961180625802986,2.0537338199,4.0,2.0318245652,0.8968102412,2.1167888047,-0.2399010516,1.9001118699,-0.2294115556,0.9944868123,4.4807948435,-73.3737653901,5.4383149809,14.5516565607,4.8e-09,0.0226601793,2.5424297984,9.168e-07,0.0228711514,1.717e-06
6,1,1,2,2.0671137529340573,3.988703045018108,2,0.736961446156148,138248.19711226737,1675.0383532472697,23702.1594438225,14.150218947448533,0.8890498466280966,0.9701140212841384,33.14705711193367,0.175,0.1,1.7499999999999998,0.175,0.175,1.0,0.0,0.2520827342030519,0.3376697439131088,0.6709149686860681,0.0,0.2633760886668989,0.3527172272702907,0.6473986840370499,-5.422508661609824,-4.055587851951488,-3.5914915504774205,-1.7844664327059356,-5.1899958594461815,-3.8230750497878456,-3.3593949103580347,-1.8299993698829853,0.7994615453469747,4.62962962962963,1854.6769230847008,3.708708708708709,0.5789473684210527,0.9053167690384512,0.9190630061500346,0.907008886019387,0.1377028610729139,-0.3474925218580044,1.8568058705,4.0,1.9507811481,0.8656599314,1.2611671923,0.1400932704,1.0586958426,0.2273744561,0.5925079243,1.590542687,-71.1080810096,6.0038155048,14.6219989143,3.29e-08,0.0233359067,7.2043568571,3.25095e-05,0.0490604991,0.0082978431
6,1,2,2,2.9673052513135545,10.605076706384285,2,0.6240884633903745,136188.4653206904,2183.692449989404,28471.68495001786,13.038321834265634,0.9501537217963218,0.9295028521755446,2.6304037738517403,0.275,0.225,1.2222222222222223,0.2,0.2,1.0,0.0,0.5162877223682586,0.6361725911876477,0.6596533774078337,0.0,0.5456577429576432,0.6718523484307614,0.6640371672555072,-6.819236637683201,-3.2985484857235594,-2.481025195966537,-2.3209041582922376,-6.452191318456075,-2.931503166496433,-2.11727142862679,-2.1676964727579264,0.7364518911938565,4.62962962962963,3079.558712914229,4.0690690690690685,0.5,0.9502974471281648,0.8719567912368811,0.8552931820929448,0.1967163142029448,-0.3343577176103414,2.5807731348,4.0,2.044449034,0.897523678,2.0159190942,-0.2950381139,1.5342338284,-0.0577833171,0.9470972963,4.0639297943,-83.4939319731,5.5088158628,14.7373471563,8.41593e-05,1.547949084,5.2801574942,4.54418e-05,0.0801388166,0.0001068024
6,1,3,2,3.311034295679592,12.40904038635557,3,0.5417370360190423,137721.02379869705,3228.606117179883,18757.451023415804,5.809767541356215,0.8493089712026926,0.7553875194080477,47.42399531603289,0.2,0.175,1.142857142857143,0.225,0.2,1.125,0.0,0.4598339786067417,0.4143805173287661,0.5904618562292073,0.0,0.487327007302452,0.4783989350670898,0.5471081504024867,-6.197106284769432,-3.34746624599506,-3.629146176545327,-2.537951404614786,-5.847490486004989,-2.997850447230617,-3.050057264685263,-2.6482807817106613,0.7694595723225396,4.909909909909909,2560.993100258462,4.0690690690690685,0.4210526315789473,0.9565433937524226,0.924056874672124,0.9112210548516776,0.1240400792825871,-0.2993527212048005,2.0969674954,4.0,2.0737319196,0.9029775357,1.1646603833,-0.444330073,0.6967450333,-0.2618652549,0.5471681395,1.3564338083,-69.6658197588,4.3157282749,11.2831095667,2.8478e-06,0.2065039445,4.2125134244,6.02515e-05,0.0267791387,0.0001459301
6,1,4,2,2.944894567921564,10.861510386196722,2,0.6421869345961767,105752.75474628004,2049.933173881944,21386.93861928009,10.432993080832874,0.8005439905561091,0.9236674018649984,7.354098205609884,0.075,0.125,0.6,0.275,0.125,2.2,0.0,0.4220800043213676,0.44403739323496,0.5659468783667523,0.0,0.4302992932565265,0.4454572435992452,0.5793717599254407,-5.835841652151383,-3.3726495823925102,-3.2445097375980803,-2.5330652864736374,-5.724369313082789,-3.261177243323917,-3.174407537532825,-2.407831389698828,0.6161008475316657,4.669669669669669,14.00058382468096,3.828828828828829,0.5263157894736842,1.0726824865562252,0.8944395903852721,0.894775918635953,0.2175121049488509,-0.4011475101205867,1.9721459023,4.0,2.0355709368,0.8994597346,1.7320187133,0.3062886233,1.541723701,0.2846559096,0.8137182912,2.9998888231,-67.3126275293,4.3087799939,11.0109048599,1.19e-08,0.0262314401,2.7141470726,1.54994e-05,0.0266433176,1.26492e-05
6,1,5,2,1.6104241667313222,1.5180208254172332,1,0.6423034605470466,107070.31382710184,289.83413924108027,18143.58848939483,62.59990122938289,0.8068821421663742,0.8936208738173947,3.420377309782449,0.4,0.175,2.285714285714286,0.225,0.175,1.2857142857142858,0.0,0.463492048087635,0.5858408719088959,0.5513836004806776,0.0,0.4833703231221122,0.562335223043415,0.5646807742885729,-5.667785107916974,-3.0408117801279384,-2.3473649385026385,-2.542661348362947,-5.434701308970084,-2.807727981181048,-2.3785773362160523,-2.3658299657937363,0.7403685671126687,4.609609609609609,3010.1894417506483,3.6886886886886887,0.4736842105263157,0.9891098781202142,0.8929962759713052,0.8816333598508608,0.1929463037870879,-0.3019620682424512,1.788873225,4.0,1.9593126736,0.8686035696,1.6511053516,0.4950364341,1.339246856,0.4542673297,0.7757044511,2.7261488821,-69.3922147094,5.8247838404,15.1239707815,2.77e-08,0.070435289,2.9052211966,0.000141143,0.0761746656,5.8435e-06
6,1,6,2,1.4445274564252175,1.7222994269780507,2,0.5164407653196885,119348.72479230602,4144.5036032480575,20860.458627003,5.033282782202097,0.8405351235988932,0.7563905850996351,16.137086268417765,0.275,0.25,1.1,0.25,0.325,0.7692307692307692,0.0,0.3444228744268212,0.4590311872139282,0.6354850244325199,0.0,0.3511676748349976,0.5056643506353251,0.644137806484607,-5.701984668502097,-3.738090719038939,-3.0845958766439625,-2.0784588021251884,-5.592467901226751,-3.6285739517635935,-2.7645562515040263,-1.9901478944949784,0.8269165502808,4.94994994994995,5739.50063679265,3.848848848848849,0.5789473684210527,1.0147734732525229,0.9487851673758514,0.9412943990439951,0.1218601692265681,-0.3166888342555893,1.8890760012,4.0,2.0413959191,0.9045753386,1.2664316928,-0.1499592811,1.0080953989,-0.0273752871,0.5949812349,1.6038492325,-67.4133857537,4.6664049076,11.7426457628,3.1798e-06,0.2643429291,3.9007264594,0.0002762699,0.0084235494,2.95306e-05
6,1,7,2,1.316901478396298,0.3909698850293899,2,0.6382220890240572,82839.46139884321,2187.086942258492,10563.414989756198,4.829901722538705,0.8267176666051149,0.8118885183746462,4.305204273512328,0.2,0.2,1.0,0.125,0.15,0.8333333333333334,0.0,0.7904462491964824,0.7453100491060087,0.7635377977158824,0.0,0.79213468547919,0.781466871407148,0.7928602325087633,-5.837497414246696,-1.22326947846123,-1.4867519297782916,-1.380347494400616,-5.8250547796605545,-1.2108268438750889,-1.2729674452239674,-1.2066004926826048,0.7040628228546306,4.369369369369369,9.037978535949907,3.388388388388389,0.6578947368421053,0.939957166908062,0.850536374737307,0.6885457117149753,0.239970111213347,-0.4467681953923841,1.9344125036,4.0,2.0240969465,0.893285328,1.3705224987,0.0949905147,1.1045847831,0.1024908663,0.6438840511,1.8783319195,-72.8966122656,5.8691760132,15.8363324003,1e-10,0.2729220014,2.7514700192,8.3252e-06,0.0224433435,2.16296e-05
6,1,8,2,2.152254654422854,4.435384997671333,2,0.5892701519577022,170709.33629004736,3293.2013837917184,21134.204774931768,6.417525778699363,0.8341661646768992,0.913350875640846,17.281471994418947,0.2,0.175,1.142857142857143,0.15,0.125,1.2,0.0,0.5016708027603174,0.5766280883382278,0.6114407631067276,0.0,0.5170286651149151,0.5289881734299129,0.593758148000156,-6.999821354710744,-3.4882153565141927,-2.9635277482347844,-2.719845243975639,-6.79189808057559,-3.280292082379039,-3.1990643208097778,-2.759153254847213,0.704432216401168,4.689689689689689,16.07704421673822,3.6686686686686687,0.5,0.9959304983585344,0.9100783917598146,0.8980322062408301,0.1657171470073871,-0.2744636256199009,2.2274643373,4.0,2.0602925005,0.9018223066,1.7481584469,0.1560925676,1.4806484356,0.1481230201,0.8213008862,3.0560579555,-74.1452024948,5.0708263834,12.6953977874,1.105e-07,0.1887201599,6.6199605047,1.21599e-05,0.0791844901,3.529e-07
6,1,9,2,1.5434098377281424,1.1539854853403675,2,0.7793301864688063,99338.70575628844,602.6356001155611,14747.722090747306,24.472039301892035,0.8686307202228214,0.9457263308271636,12.831035579025588,0.2,0.3,0.6666666666666667,0.25,0.25,1.0,0.0,0.3775885504077921,0.5318110603258815,0.7163555101270143,0.0,0.4054087804053006,0.5493094057214494,0.771004461742227,-6.395261078117934,-3.9804837181520094,-2.994190503103195,-1.8139805661073216,-5.956401234210545,-3.54162387424462,-2.6844940120078427,-1.3639893067073068,0.8506475062664317,4.56956956956957,3224.8424984084454,3.848848848848849,0.6052631578947368,0.9143548701880608,0.91008539733421,0.8585086540786699,0.1483950137107186,-0.2666652309391128,2.1480526069,4.0,2.1125390798,0.9219763394,1.6325813355,-0.0679325351,1.3495668122,0.0647838516,0.7670016983,2.665321817,-76.2785702283,5.3441124246,14.4733166873,3.2e-09,0.4974616184,7.5216937645,0.0006930572,0.0024387423,5.41e-08
6,1,10,2,1.9490664524331296,2.688474366931045,2,0.5582059822939471,99079.8167819416,2690.211278734583,27425.266957306805,10.19446583028492,0.7897384776337147,0.9449017605335582,9.198060685555289,0.175,0.175,1.0,0.225,0.225,1.0,0.0,0.2816029959572623,0.4171198529478815,0.6645105602757408,0.0,0.2909380632723289,0.413640795631064,0.6811158768613729,-5.566616592873071,-3.999040682974607,-3.2446702982366187,-1.867541081902752,-5.388005585337093,-3.820429675438629,-3.1593066681536413,-1.7181494365462444,0.7694595723225396,4.80980980980981,3536.2955013550463,3.888888888888889,0.5263157894736842,0.958024171540753,0.9117439301166078,0.8323289402742972,0.1734683536388347,-0.3303009774599448,1.8284454078,4.0,2.0116860571,0.8911954222,2.2669199115,0.5606321517,2.120075581,0.5700266202,1.0650197844,5.138925885,-69.4052966215,5.3304263482,14.3213352495,0.000812657,0.080118243,6.6664353865,5.7979e-06,0.0464111291,8.5e-09
6,1,11,2,4.081706814277318,17.739053144022993,3,0.6675690141358792,125354.2814772682,948.4364188060052,30339.472939817864,31.98893709502687,0.91711280836401,0.9272117373228363,46.31558088143642,0.2,0.15,1.3333333333333337,0.175,0.225,0.7777777777777777,0.0,0.5095972822414755,0.3731570588536927,0.6055817742072455,0.0,0.5270049651568437,0.3737769912140027,0.5820301263086199,-5.240717454507542,-2.570062082695035,-3.285106742900296,-2.0670344802879854,-5.06760950727985,-2.396954135467343,-3.1734536730013128,-2.118108105674996,0.7540895539352654,4.749749749749749,1731.2252906873705,3.6086086086086087,0.5263157894736842,1.04478900073056,0.9147167045153808,0.9017087887208732,0.1644794508290596,-0.2577102690566338,1.6953122076,4.0,1.9317303758,0.85501799,1.3730178994,-0.0274460013,1.1540476533,-0.0008537537,0.6450564132,1.885178152,-64.3486275253,5.7142921212,14.5438407333,2.7429e-06,0.3397320509,21.754577707,0.0001541814,0.0046267413,3.355e-06
6,1,12,2,2.542897854690032,6.326633251219246,3,0.7408259930738859,147023.06316782002,211.1679075585553,36418.94442608721,172.4643902908803,0.8662938522168384,0.9607963307767076,5.480088793098893,0.35,0.2,1.7499999999999998,0.2,0.25,0.8,0.0,0.4282448544213906,0.5802886970677253,0.6223225162113809,0.0,0.4514822597339646,0.578107984064027,0.6667814691490171,-5.866834534083626,-3.3543928331205968,-2.462376766388303,-2.2157713046368794,-5.564873584276562,-3.0524318833135324,-2.3477757348992827,-1.8543190001240792,0.7581208610846037,4.78978978978979,2560.993100258462,3.808808808808809,0.6052631578947368,1.0443991183392252,0.9066625191503084,0.9050656913253218,0.1693869220756403,-0.2711877227828335,1.6567194354,4.0,1.9318409188,0.853919515,1.0960974786,-0.0681660115,0.7606703853,-0.0370526548,0.5149566575,1.2014296825,-69.1353783597,6.9124617811,18.6024578227,2.51e-08,0.1384316605,8.9059038514,1.57693e-05,0.013774773,4.04e-08
6,1,13,2,1.3251358398445114,0.5083215003650463,1,0.6279276165824452,102525.6625660272,3511.864560823501,18033.37781723054,5.134986701480843,0.8068466008796916,0.9114354748486552,2.4672967797572505,0.3,0.225,1.3333333333333333,0.375,0.1,3.75,0.0,0.4866432735993848,0.5992242752298185,0.6364857553009854,0.0,0.5043027637443975,0.6174732551389762,0.6555056785988127,-5.546697258161713,-2.8474343467851653,-2.22298161372054,-2.0163034643747504,-5.3524650377380265,-2.6532021263614785,-2.047461027868364,-1.843893810999142,0.7440591385231012,4.669669669669669,2445.6166834524493,3.6686686686686687,0.7894736842105263,0.864697382587373,0.8842940881286755,0.835022699497526,0.1591023233749994,-0.3121234354590886,1.7263882933,4.0,2.0737363349,0.9080287804,1.4716674072,0.3966947978,1.4480349533,0.3909984641,0.6914028576,2.1658049575,-66.2582357241,5.3822432385,14.2530956894,2.94732e-05,0.0242216193,1.3293432506,0.0002273958,0.0271350006,2.93256e-05
6,1,14,2,1.2037432132703128,0.646257126656252,1,0.4829533010213964,104990.85524723676,770.202867857286,11847.04761942912,15.381723587173536,0.715330955307882,0.7568949056202542,18.988840988929617,0.125,0.225,0.5555555555555556,0.3,0.2,1.4999999999999998,0.0,0.691707114131356,0.5502372871840013,0.654715270374923,0.0,0.7164902167838895,0.5764433352479876,0.6957299752840822,-6.771947789136611,-2.087743326864709,-3.0457696086903865,-2.3382501614071725,-6.537708893357814,-1.853504431085912,-2.7690901739902056,-1.9892288465674577,0.7578005715948272,4.829829829829829,6438.857427240426,3.6686686686686687,0.5789473684210527,0.812569417378682,0.8522310133318839,0.7572849508562423,0.1961338193173216,-0.4498689260851787,2.2546787975,4.0,2.0808605444,0.9097983152,1.653921198,0.2560583076,1.2583063763,0.1727891733,0.7770273616,2.7354553291,-76.8298360177,4.8830823119,13.2382833121,0.0014572079,0.0440092109,2.593425206,3.3312e-06,0.017847082,1.71e-08
6,1,15,2,1.4860110779169946,1.809255106224264,2,0.7577768324745833,106862.96276102168,497.9082329778362,37523.97344756435,75.36323153996669,0.9151381855255768,0.9510373484157748,5.118003132501013,0.175,0.125,1.4,0.075,0.125,0.6,0.0,0.355786799370032,0.4788523511682878,0.6753331157310406,0.0,0.3668868566466515,0.4929896356962023,0.6197269784887619,-4.868315162790183,-3.1362328926964675,-2.5371110008598783,-1.5805807155424207,-4.721025675122188,-2.988943405028473,-2.393608947431283,-1.7952786981108475,0.7628772006954234,4.669669669669669,3969.3002201449153,4.229229229229229,0.6052631578947368,1.0801208038417265,0.9424882731407624,0.9257903719864856,0.1519702185228066,-0.3487248555561409,1.4430489519,4.0,1.9146272519,0.8514027047,2.4317832544,0.1872988599,2.0721335951,0.1659993475,1.1424740964,5.9135697965,-55.261365554,4.9133909221,13.1773413569,6.12599e-05,0.015544579,2.1045569959,1.67033e-05,0.0779292077,0.000723209
6,1,16,2,2.476567244702064,8.057849201315301,2,0.577304711253676,131035.53671226963,10366.503316603104,30689.368065172497,2.96043585072896,0.86441949228586,0.8697556275657048,93.21441480328164,0.2,0.2,1.0,0.325,0.25,1.3,0.0,0.6209579287623976,0.4965781984479338,0.6253554697896889,0.0,0.6430003757912189,0.5686647987861426,0.6658194612676201,-5.615573470811086,-2.128538599563165,-2.8270021134237058,-2.103843884833505,-5.423068169994592,-1.936033298746671,-2.3391602003010825,-1.812283842631214,0.7830748628160741,4.829829829829829,8490.415204088755,4.1891891891891895,0.5263157894736842,0.9771981533297504,0.8681265216212352,0.7741312259830682,0.225225917184709,-0.4196630113771112,2.0077604226,4.0,2.0404217607,0.8906445676,2.1731711502,-0.4750945864,1.9726581693,-0.4651727262,1.0209757558,4.7226728481,-67.1681503154,4.1748595458,10.538399603,4.33605e-05,0.7375723804,12.0787606788,3.89782e-05,0.0129546191,0.0012101865
6,1,17,2,1.839713330382408,4.003147334072056,2,0.6242345648769121,158589.75757558492,2314.073573115247,22928.37496176255,9.9082307616071,0.733576734277011,0.8589318119338174,12.311638127950763,0.1,0.075,1.3333333333333337,0.1,0.225,0.4444444444444445,0.0,0.2757098989647717,0.6160478114723519,0.7248236030592158,0.0,0.2840851439839078,0.5926376769847177,0.7505738666903398,-6.502478104804677,-4.709680523508339,-2.496640699192869,-1.7893284960664904,-6.310775551846146,-4.517977970549809,-2.5707721888280965,-1.5740723440821212,0.7364518911938563,4.64964964964965,704.4462277299037,4.049049049049049,0.5,0.9513968194581428,0.8903417091734528,0.7821713988195697,0.1892446106960616,-0.3329493376562367,2.2863808118,4.0,2.1366780446,0.9384535485,2.1753394845,0.0094346213,1.9093404799,0.0945559794,1.0219944592,4.732101873,-76.6855655832,4.5597239,12.3425772574,9.04e-08,0.1483401375,1.4884148886,3.7297e-06,0.0156856025,3.08602e-05
6,1,18,2,1.1978721920378428,0.4263370822713752,1,0.5810190977362736,147870.08472680015,3817.874257771749,18030.45431433769,4.722642260319208,0.6402135067566579,0.8114230045795148,1.9838133678076044,0.15,0.15,1.0,0.2,0.225,0.888888888888889,0.0,0.4863560746602371,0.4744313937055012,0.7090177816986676,0.0,0.489439306870538,0.4844010301934751,0.6944490820670862,-6.734110112069301,-3.458934751633466,-3.5392368662339533,-1.9595062986953595,-6.69168845750706,-3.416513097071225,-3.450227674956854,-2.0446515507123664,0.7591088674205987,4.769769769769769,5113.387538414331,4.1891891891891895,0.5,0.8268996689460528,0.8696280265914756,0.7395317435282285,0.1971221254003479,-0.3461768301722047,2.4104557205,4.0,2.2292314454,0.972657129,2.0071140555,0.0019037887,1.8547059396,0.0469353608,0.9429606083,4.0285068319,-81.7998264713,4.6836523712,12.2247116227,5.76e-08,0.0704556192,5.0405300901,7.9163e-06,0.0324424655,5.08e-08
6,1,19,2,3.418651427965969,13.10619877314507,2,0.5127264361839119,93451.07872502526,4361.418466497842,23667.29985367286,5.426514340568969,0.7578289016002753,0.8689341153530926,10.929384280857422,0.175,0.125,1.4,0.15,0.15,1.0,0.0,0.4714872140129906,0.5551275847061938,0.627124213676861,0.0,0.4873063001363188,0.5495906140414619,0.6268036787298343,-5.071515198227197,-2.680360626590516,-2.256177215434579,-1.8910452173887164,-4.906882121096691,-2.51572754946001,-2.2101057631340897,-1.8312303564996328,0.7631974901852001,4.909909909909909,9.246257116405731,3.568568568568569,0.631578947368421,1.0324393298574464,0.9101898472603648,0.9259141617665474,0.1436704762981649,-0.2951807143149246,1.6365346198,4.0,1.980032115,0.8679404874,1.1896025433,0.0553855203,0.981943761,0.051420766,0.5588861952,1.4151542111,-61.8271086076,5.5083288089,14.2817246997,0.0001006024,0.3615783058,12.4334618565,0.0002742848,0.0147834359,0.0806924907
6,2,0,2,4.074700403315985,18.745620768307468,2,0.676255469640732,207936.50106969432,6530.342681069497,55802.877436806506,8.545168326092723,0.9731920705683228,0.9413274030595632,28.60117922162252,0.325,0.2,1.625,0.1,0.175,0.5714285714285715,0.0,0.6233487096925572,0.5861986153778186,0.6374424351424365,0.0,0.6469768923865779,0.6054550601979977,0.6471961390161993,-5.066455742902038,-1.9082870928496063,-2.096506401539866,-1.8368818566051808,-4.881424185649866,-1.7232555355974344,-1.9259412114752648,-1.722185299796978,0.7830748628160741,5.17017017017017,2940.8201705870665,4.029029029029029,0.5526315789473685,1.051141175824038,0.9160043448469384,0.9156704659548958,0.1602236680744065,-0.2354971342588717,1.3538722969,4.0,1.8599552525,0.8289383825,0.993745516,-0.2610442372,0.9510879653,-0.1852797968,0.4668707659,0.9875301505,-56.2233765457,6.0027437641,15.7316653513,0.0001841157,0.0912331557,5.0759422624,2.46783e-05,0.012730521,9.3948e-06
